ID;Werkloosheidsduur;Persoonskenmerken;Perioden;WerklozeBeroepsbevolking_1
38;Totaal werkloosheidsduur;Totaal personen;2018 4e kwartaal;323
39;Totaal werkloosheidsduur;Totaal personen;2018;350
40;Totaal werkloosheidsduur;Totaal personen;2019 1e kwartaal;343
41;Totaal werkloosheidsduur;Totaal personen;2019 2e kwartaal;305
42;Totaal werkloosheidsduur;Totaal personen;2019 3e kwartaal;301
43;Totaal werkloosheidsduur;Totaal personen;2019 4e kwartaal;308
44;Totaal werkloosheidsduur;Totaal personen;2019;314
45;Totaal werkloosheidsduur;Totaal personen;2020 1e kwartaal;303
46;Totaal werkloosheidsduur;Totaal personen;2020 2e kwartaal;349
47;Totaal werkloosheidsduur;Totaal personen;2020 3e kwartaal;400
48;Totaal werkloosheidsduur;Totaal personen;2020 4e kwartaal;374
49;Totaal werkloosheidsduur;Totaal personen;2020;357
50;Totaal werkloosheidsduur;Totaal personen;2021 1e kwartaal;464
51;Totaal werkloosheidsduur;Totaal personen;2021 2e kwartaal;416
52;Totaal werkloosheidsduur;Totaal personen;2021 3e kwartaal;389
53;Totaal werkloosheidsduur;Totaal personen;2021 4e kwartaal;364
54;Totaal werkloosheidsduur;Totaal personen;2021;408
55;Totaal werkloosheidsduur;Totaal personen;2022 1e kwartaal;356
56;Totaal werkloosheidsduur;Geslacht: Mannen;2011 1e kwartaal;224
57;Totaal werkloosheidsduur;Geslacht: Mannen;2011 2e kwartaal;209
58;Totaal werkloosheidsduur;Geslacht: Mannen;2011 3e kwartaal;205
59;Totaal werkloosheidsduur;Geslacht: Mannen;2011 4e kwartaal;225
60;Totaal werkloosheidsduur;Geslacht: Mannen;2011;216
61;Totaal werkloosheidsduur;Geslacht: Mannen;2012 1e kwartaal;256
62;Totaal werkloosheidsduur;Geslacht: Mannen;2012 2e kwartaal;251
63;Totaal werkloosheidsduur;Geslacht: Mannen;2012 3e kwartaal;254
64;Totaal werkloosheidsduur;Geslacht: Mannen;2012 4e kwartaal;280
65;Totaal werkloosheidsduur;Geslacht: Mannen;2012;260
66;Totaal werkloosheidsduur;Geslacht: Mannen;2013 1e kwartaal;336
67;Totaal werkloosheidsduur;Geslacht: Mannen;2013 2e kwartaal;341
68;Totaal werkloosheidsduur;Geslacht: Mannen;2013 3e kwartaal;348
69;Totaal werkloosheidsduur;Geslacht: Mannen;2013 4e kwartaal;357
70;Totaal werkloosheidsduur;Geslacht: Mannen;2013;346
71;Totaal werkloosheidsduur;Geslacht: Mannen;2014 1e kwartaal;379
72;Totaal werkloosheidsduur;Geslacht: Mannen;2014 2e kwartaal;347
73;Totaal werkloosheidsduur;Geslacht: Mannen;2014 3e kwartaal;321
74;Totaal werkloosheidsduur;Geslacht: Mannen;2014 4e kwartaal;324
75;Totaal werkloosheidsduur;Geslacht: Mannen;2014;343
76;Totaal werkloosheidsduur;Geslacht: Mannen;2015 1e kwartaal;340
77;Totaal werkloosheidsduur;Geslacht: Mannen;2015 2e kwartaal;315
78;Totaal werkloosheidsduur;Geslacht: Mannen;2015 3e kwartaal;299
79;Totaal werkloosheidsduur;Geslacht: Mannen;2015 4e kwartaal;297
80;Totaal werkloosheidsduur;Geslacht: Mannen;2015;313
81;Totaal werkloosheidsduur;Geslacht: Mannen;2016 1e kwartaal;304
82;Totaal werkloosheidsduur;Geslacht: Mannen;2016 2e kwartaal;280
83;Totaal werkloosheidsduur;Geslacht: Mannen;2016 3e kwartaal;251
84;Totaal werkloosheidsduur;Geslacht: Mannen;2016 4e kwartaal;235
85;Totaal werkloosheidsduur;Geslacht: Mannen;2016;268
86;Totaal werkloosheidsduur;Geslacht: Mannen;2017 1e kwartaal;246
87;Totaal werkloosheidsduur;Geslacht: Mannen;2017 2e kwartaal;221
88;Totaal werkloosheidsduur;Geslacht: Mannen;2017 3e kwartaal;203
89;Totaal werkloosheidsduur;Geslacht: Mannen;2017 4e kwartaal;196
90;Totaal werkloosheidsduur;Geslacht: Mannen;2017;216
91;Totaal werkloosheidsduur;Geslacht: Mannen;2018 1e kwartaal;202
92;Totaal werkloosheidsduur;Geslacht: Mannen;2018 2e kwartaal;184
93;Totaal werkloosheidsduur;Geslacht: Mannen;2018 3e kwartaal;174
94;Totaal werkloosheidsduur;Geslacht: Mannen;2018 4e kwartaal;168
95;Totaal werkloosheidsduur;Geslacht: Mannen;2018;182
96;Totaal werkloosheidsduur;Geslacht: Mannen;2019 1e kwartaal;178
97;Totaal werkloosheidsduur;Geslacht: Mannen;2019 2e kwartaal;163
98;Totaal werkloosheidsduur;Geslacht: Mannen;2019 3e kwartaal;162
99;Totaal werkloosheidsduur;Geslacht: Mannen;2019 4e kwartaal;170
100;Totaal werkloosheidsduur;Geslacht: Mannen;2019;168
101;Totaal werkloosheidsduur;Geslacht: Mannen;2020 1e kwartaal;160
102;Totaal werkloosheidsduur;Geslacht: Mannen;2020 2e kwartaal;186
103;Totaal werkloosheidsduur;Geslacht: Mannen;2020 3e kwartaal;199
104;Totaal werkloosheidsduur;Geslacht: Mannen;2020 4e kwartaal;189
105;Totaal werkloosheidsduur;Geslacht: Mannen;2020;184
106;Totaal werkloosheidsduur;Geslacht: Mannen;2021 1e kwartaal;233
107;Totaal werkloosheidsduur;Geslacht: Mannen;2021 2e kwartaal;205
108;Totaal werkloosheidsduur;Geslacht: Mannen;2021 3e kwartaal;190
109;Totaal werkloosheidsduur;Geslacht: Mannen;2021 4e kwartaal;179
110;Totaal werkloosheidsduur;Geslacht: Mannen;2021;202
111;Totaal werkloosheidsduur;Geslacht: Mannen;2022 1e kwartaal;176
112;Totaal werkloosheidsduur;Geslacht: Vrouwen;2011 1e kwartaal;227
113;Totaal werkloosheidsduur;Geslacht: Vrouwen;2011 2e kwartaal;203
114;Totaal werkloosheidsduur;Geslacht: Vrouwen;2011 3e kwartaal;208
115;Totaal werkloosheidsduur;Geslacht: Vrouwen;2011 4e kwartaal;235
116;Totaal werkloosheidsduur;Geslacht: Vrouwen;2011;218
117;Totaal werkloosheidsduur;Geslacht: Vrouwen;2012 1e kwartaal;256
118;Totaal werkloosheidsduur;Geslacht: Vrouwen;2012 2e kwartaal;249
119;Totaal werkloosheidsduur;Geslacht: Vrouwen;2012 3e kwartaal;249
120;Totaal werkloosheidsduur;Geslacht: Vrouwen;2012 4e kwartaal;267
121;Totaal werkloosheidsduur;Geslacht: Vrouwen;2012;255
122;Totaal werkloosheidsduur;Geslacht: Vrouwen;2013 1e kwartaal;295
123;Totaal werkloosheidsduur;Geslacht: Vrouwen;2013 2e kwartaal;292
124;Totaal werkloosheidsduur;Geslacht: Vrouwen;2013 3e kwartaal;303
125;Totaal werkloosheidsduur;Geslacht: Vrouwen;2013 4e kwartaal;315
126;Totaal werkloosheidsduur;Geslacht: Vrouwen;2013;301
127;Totaal werkloosheidsduur;Geslacht: Vrouwen;2014 1e kwartaal;342
128;Totaal werkloosheidsduur;Geslacht: Vrouwen;2014 2e kwartaal;321
129;Totaal werkloosheidsduur;Geslacht: Vrouwen;2014 3e kwartaal;299
130;Totaal werkloosheidsduur;Geslacht: Vrouwen;2014 4e kwartaal;306
131;Totaal werkloosheidsduur;Geslacht: Vrouwen;2014;317
132;Totaal werkloosheidsduur;Geslacht: Vrouwen;2015 1e kwartaal;323
133;Totaal werkloosheidsduur;Geslacht: Vrouwen;2015 2e kwartaal;300
134;Totaal werkloosheidsduur;Geslacht: Vrouwen;2015 3e kwartaal;287
135;Totaal werkloosheidsduur;Geslacht: Vrouwen;2015 4e kwartaal;294
136;Totaal werkloosheidsduur;Geslacht: Vrouwen;2015;301
137;Totaal werkloosheidsduur;Geslacht: Vrouwen;2016 1e kwartaal;300
138;Totaal werkloosheidsduur;Geslacht: Vrouwen;2016 2e kwartaal;277
139;Totaal werkloosheidsduur;Geslacht: Vrouwen;2016 3e kwartaal;254
140;Totaal werkloosheidsduur;Geslacht: Vrouwen;2016 4e kwartaal;253
141;Totaal werkloosheidsduur;Geslacht: Vrouwen;2016;271
142;Totaal werkloosheidsduur;Geslacht: Vrouwen;2017 1e kwartaal;254
143;Totaal werkloosheidsduur;Geslacht: Vrouwen;2017 2e kwartaal;230
144;Totaal werkloosheidsduur;Geslacht: Vrouwen;2017 3e kwartaal;205
145;Totaal werkloosheidsduur;Geslacht: Vrouwen;2017 4e kwartaal;195
146;Totaal werkloosheidsduur;Geslacht: Vrouwen;2017;221
147;Totaal werkloosheidsduur;Geslacht: Vrouwen;2018 1e kwartaal;195
148;Totaal werkloosheidsduur;Geslacht: Vrouwen;2018 2e kwartaal;170
149;Totaal werkloosheidsduur;Geslacht: Vrouwen;2018 3e kwartaal;155
150;Totaal werkloosheidsduur;Geslacht: Vrouwen;2018 4e kwartaal;155
151;Totaal werkloosheidsduur;Geslacht: Vrouwen;2018;169
152;Totaal werkloosheidsduur;Geslacht: Vrouwen;2019 1e kwartaal;165
153;Totaal werkloosheidsduur;Geslacht: Vrouwen;2019 2e kwartaal;142
154;Totaal werkloosheidsduur;Geslacht: Vrouwen;2019 3e kwartaal;139
155;Totaal werkloosheidsduur;Geslacht: Vrouwen;2019 4e kwartaal;138
156;Totaal werkloosheidsduur;Geslacht: Vrouwen;2019;146
157;Totaal werkloosheidsduur;Geslacht: Vrouwen;2020 1e kwartaal;143
158;Totaal werkloosheidsduur;Geslacht: Vrouwen;2020 2e kwartaal;163
159;Totaal werkloosheidsduur;Geslacht: Vrouwen;2020 3e kwartaal;201
160;Totaal werkloosheidsduur;Geslacht: Vrouwen;2020 4e kwartaal;185
161;Totaal werkloosheidsduur;Geslacht: Vrouwen;2020;173
162;Totaal werkloosheidsduur;Geslacht: Vrouwen;2021 1e kwartaal;230
163;Totaal werkloosheidsduur;Geslacht: Vrouwen;2021 2e kwartaal;211
164;Totaal werkloosheidsduur;Geslacht: Vrouwen;2021 3e kwartaal;198
165;Totaal werkloosheidsduur;Geslacht: Vrouwen;2021 4e kwartaal;184
166;Totaal werkloosheidsduur;Geslacht: Vrouwen;2021;206
167;Totaal werkloosheidsduur;Geslacht: Vrouwen;2022 1e kwartaal;180
168;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2011 1e kwartaal;293
169;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2011 2e kwartaal;263
170;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2011 3e kwartaal;260
171;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2011 4e kwartaal;293
172;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2011;277
173;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2012 1e kwartaal;322
174;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2012 2e kwartaal;310
175;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2012 3e kwartaal;319
176;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2012 4e kwartaal;347
177;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2012;324
178;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2013 1e kwartaal;403
179;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2013 2e kwartaal;407
180;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2013 3e kwartaal;420
181;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2013 4e kwartaal;432
182;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2013;416
183;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2014 1e kwartaal;463
184;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2014 2e kwartaal;440
185;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2014 3e kwartaal;413
186;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2014 4e kwartaal;404
187;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2014;430
188;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2015 1e kwartaal;426
189;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2015 2e kwartaal;395
190;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2015 3e kwartaal;383
191;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2015 4e kwartaal;377
192;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2015;395
193;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2016 1e kwartaal;391
194;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2016 2e kwartaal;363
195;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2016 3e kwartaal;320
196;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2016 4e kwartaal;313
197;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2016;347
198;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2017 1e kwartaal;312
199;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2017 2e kwartaal;288
200;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2017 3e kwartaal;258
201;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2017 4e kwartaal;246
202;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2017;276
203;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2018 1e kwartaal;255
204;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2018 2e kwartaal;225
205;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2018 3e kwartaal;209
206;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2018 4e kwartaal;195
207;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2018;221
208;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2019 1e kwartaal;207
209;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2019 2e kwartaal;183
210;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2019 3e kwartaal;189
211;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2019 4e kwartaal;181
212;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2019;190
213;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2020 1e kwartaal;185
214;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2020 2e kwartaal;218
215;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2020 3e kwartaal;234
216;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2020 4e kwartaal;222
217;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2020;215
218;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2021 1e kwartaal;259
219;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2021 2e kwartaal;243
220;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2021 3e kwartaal;226
221;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2021 4e kwartaal;222
222;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2021;238
223;Totaal werkloosheidsduur;Migratieachtergrond: Nederland;2022 1e kwartaal;212
224;Totaal werkloosheidsduur;Migratieachtergrond: westers;2011 1e kwartaal;56
225;Totaal werkloosheidsduur;Migratieachtergrond: westers;2011 2e kwartaal;48
226;Totaal werkloosheidsduur;Migratieachtergrond: westers;2011 3e kwartaal;50
227;Totaal werkloosheidsduur;Migratieachtergrond: westers;2011 4e kwartaal;57
228;Totaal werkloosheidsduur;Migratieachtergrond: westers;2011;53
229;Totaal werkloosheidsduur;Migratieachtergrond: westers;2012 1e kwartaal;59
230;Totaal werkloosheidsduur;Migratieachtergrond: westers;2012 2e kwartaal;60
231;Totaal werkloosheidsduur;Migratieachtergrond: westers;2012 3e kwartaal;61
232;Totaal werkloosheidsduur;Migratieachtergrond: westers;2012 4e kwartaal;67
233;Totaal werkloosheidsduur;Migratieachtergrond: westers;2012;62
234;Totaal werkloosheidsduur;Migratieachtergrond: westers;2013 1e kwartaal;74
235;Totaal werkloosheidsduur;Migratieachtergrond: westers;2013 2e kwartaal;78
236;Totaal werkloosheidsduur;Migratieachtergrond: westers;2013 3e kwartaal;76
237;Totaal werkloosheidsduur;Migratieachtergrond: westers;2013 4e kwartaal;77
238;Totaal werkloosheidsduur;Migratieachtergrond: westers;2013;76
239;Totaal werkloosheidsduur;Migratieachtergrond: westers;2014 1e kwartaal;84
240;Totaal werkloosheidsduur;Migratieachtergrond: westers;2014 2e kwartaal;77
241;Totaal werkloosheidsduur;Migratieachtergrond: westers;2014 3e kwartaal;64
242;Totaal werkloosheidsduur;Migratieachtergrond: westers;2014 4e kwartaal;71
243;Totaal werkloosheidsduur;Migratieachtergrond: westers;2014;74
244;Totaal werkloosheidsduur;Migratieachtergrond: westers;2015 1e kwartaal;78
245;Totaal werkloosheidsduur;Migratieachtergrond: westers;2015 2e kwartaal;72
246;Totaal werkloosheidsduur;Migratieachtergrond: westers;2015 3e kwartaal;71
247;Totaal werkloosheidsduur;Migratieachtergrond: westers;2015 4e kwartaal;76
248;Totaal werkloosheidsduur;Migratieachtergrond: westers;2015;74
249;Totaal werkloosheidsduur;Migratieachtergrond: westers;2016 1e kwartaal;77
250;Totaal werkloosheidsduur;Migratieachtergrond: westers;2016 2e kwartaal;66
251;Totaal werkloosheidsduur;Migratieachtergrond: westers;2016 3e kwartaal;54
252;Totaal werkloosheidsduur;Migratieachtergrond: westers;2016 4e kwartaal;57
253;Totaal werkloosheidsduur;Migratieachtergrond: westers;2016;64
254;Totaal werkloosheidsduur;Migratieachtergrond: westers;2017 1e kwartaal;60
255;Totaal werkloosheidsduur;Migratieachtergrond: westers;2017 2e kwartaal;47
256;Totaal werkloosheidsduur;Migratieachtergrond: westers;2017 3e kwartaal;48
257;Totaal werkloosheidsduur;Migratieachtergrond: westers;2017 4e kwartaal;47
258;Totaal werkloosheidsduur;Migratieachtergrond: westers;2017;51
259;Totaal werkloosheidsduur;Migratieachtergrond: westers;2018 1e kwartaal;47
260;Totaal werkloosheidsduur;Migratieachtergrond: westers;2018 2e kwartaal;43
261;Totaal werkloosheidsduur;Migratieachtergrond: westers;2018 3e kwartaal;41
262;Totaal werkloosheidsduur;Migratieachtergrond: westers;2018 4e kwartaal;51
263;Totaal werkloosheidsduur;Migratieachtergrond: westers;2018;45
264;Totaal werkloosheidsduur;Migratieachtergrond: westers;2019 1e kwartaal;49
265;Totaal werkloosheidsduur;Migratieachtergrond: westers;2019 2e kwartaal;43
266;Totaal werkloosheidsduur;Migratieachtergrond: westers;2019 3e kwartaal;36
267;Totaal werkloosheidsduur;Migratieachtergrond: westers;2019 4e kwartaal;41
268;Totaal werkloosheidsduur;Migratieachtergrond: westers;2019;42
269;Totaal werkloosheidsduur;Migratieachtergrond: westers;2020 1e kwartaal;40
270;Totaal werkloosheidsduur;Migratieachtergrond: westers;2020 2e kwartaal;40
271;Totaal werkloosheidsduur;Migratieachtergrond: westers;2020 3e kwartaal;51
272;Totaal werkloosheidsduur;Migratieachtergrond: westers;2020 4e kwartaal;51
273;Totaal werkloosheidsduur;Migratieachtergrond: westers;2020;46
274;Totaal werkloosheidsduur;Migratieachtergrond: westers;2021 1e kwartaal;71
275;Totaal werkloosheidsduur;Migratieachtergrond: westers;2021 2e kwartaal;60
276;Totaal werkloosheidsduur;Migratieachtergrond: westers;2021 3e kwartaal;56
277;Totaal werkloosheidsduur;Migratieachtergrond: westers;2021 4e kwartaal;44
278;Totaal werkloosheidsduur;Migratieachtergrond: westers;2021;58
279;Totaal werkloosheidsduur;Migratieachtergrond: westers;2022 1e kwartaal;46
280;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2011 1e kwartaal;102
281;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2011 2e kwartaal;101
282;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2011 3e kwartaal;104
283;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2011 4e kwartaal;107
284;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2011;103
285;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2012 1e kwartaal;131
286;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2012 2e kwartaal;129
287;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2012 3e kwartaal;124
288;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2012 4e kwartaal;132
289;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2012;129
290;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2013 1e kwartaal;153
291;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2013 2e kwartaal;146
292;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2013 3e kwartaal;155
293;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2013 4e kwartaal;162
294;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2013;154
295;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2014 1e kwartaal;173
296;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2014 2e kwartaal;150
297;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2014 3e kwartaal;142
298;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2014 4e kwartaal;153
299;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2014;155
300;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2015 1e kwartaal;158
301;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2015 2e kwartaal;147
302;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2015 3e kwartaal;132
303;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2015 4e kwartaal;136
304;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2015;143
305;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2016 1e kwartaal;136
306;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2016 2e kwartaal;127
307;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2016 3e kwartaal;130
308;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2016 4e kwartaal;117
309;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2016;127
310;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2017 1e kwartaal;127
311;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2017 2e kwartaal;115
312;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2017 3e kwartaal;101
313;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2017 4e kwartaal;97
314;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2017;110
315;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2018 1e kwartaal;94
316;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2018 2e kwartaal;85
317;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2018 3e kwartaal;79
318;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2018 4e kwartaal;77
319;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2018;84
320;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2019 1e kwartaal;85
321;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2019 2e kwartaal;78
322;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2019 3e kwartaal;76
323;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2019 4e kwartaal;85
324;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2019;81
325;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2020 1e kwartaal;77
326;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2020 2e kwartaal;91
327;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2020 3e kwartaal;113
328;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2020 4e kwartaal;101
329;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2020;95
330;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2021 1e kwartaal;134
331;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2021 2e kwartaal;113
332;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2021 3e kwartaal;107
333;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2021 4e kwartaal;96
334;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2021;113
335;Totaal werkloosheidsduur;Migratieachtergrond: niet-westers;2022 1e kwartaal;97
336;Totaal werkloosheidsduur;Migratieachtergrond : onbekend;2011 1e kwartaal;1
337;Totaal werkloosheidsduur;Migratieachtergrond : onbekend;2011 2e kwartaal;1
338;Totaal werkloosheidsduur;Migratieachtergrond : onbekend;2011 3e kwartaal;0
339;Totaal werkloosheidsduur;Migratieachtergrond : onbekend;2011 4e kwartaal;2
340;Totaal werkloosheidsduur;Migratieachtergrond : onbekend;2011;1
341;Totaal werkloosheidsduur;Migratieachtergrond : onbekend;2012 1e kwartaal;1
342;Totaal werkloosheidsduur;Migratieachtergrond : onbekend;2012 2e kwartaal;1
343;Totaal werkloosheidsduur;Migratieachtergrond : onbekend;2012 3e kwartaal;0
344;Totaal werkloosheidsduur;Migratieachtergrond : onbekend;2012 4e kwartaal;1
345;Totaal werkloosheidsduur;Migratieachtergrond : onbekend;2012;1
346;Totaal werkloosheidsduur;Migratieachtergrond : onbekend;2013 1e kwartaal;1
