ID;WisselingBeroepsklasse;BeroepsklasseVoorgaandePeriode;Perioden;WerkzameBeroepsbevolking_1
780;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2016 1e kwartaal;174.0
781;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2016 2e kwartaal;177.0
782;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2016 3e kwartaal;180.0
783;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2016 4e kwartaal;186.0
784;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2017 1e kwartaal;188.0
785;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2017 2e kwartaal;177.0
786;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2017 3e kwartaal;185.0
787;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2017 4e kwartaal;180.0
788;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2018 1e kwartaal;200.0
789;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2018 2e kwartaal;213.0
790;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2018 3e kwartaal;205.0
791;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2018 4e kwartaal;216.0
792;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2019 1e kwartaal;208.0
793;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2019 2e kwartaal;211.0
794;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2019 3e kwartaal;219.0
795;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2019 4e kwartaal;202.0
796;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2020 1e kwartaal;212.0
797;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2020 2e kwartaal;212.0
798;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2020 3e kwartaal;227.0
799;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2020 4e kwartaal;205.0
800;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2021 1e kwartaal;
801;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2021 2e kwartaal;206.0
802;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2021 3e kwartaal;232.0
803;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2021 4e kwartaal;237.0
804;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2022 1e kwartaal;250.0
805;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2022 2e kwartaal;254.0
806;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2022 3e kwartaal;243.0
807;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2022 4e kwartaal;237.0
808;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2023 1e kwartaal;238.0
809;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2023 2e kwartaal;220.0
810;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2023 3e kwartaal;225.0
811;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2023 4e kwartaal;217.0
812;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2024 1e kwartaal;222.0
813;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2024 2e kwartaal;221.0
814;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2024 3e kwartaal;229.0
815;Geen wisseling beroep;02 Creatieve en taalkundige beroepen;2024 4e kwartaal;254.0
816;Geen wisseling beroep;03 Commerciële beroepen;2013 1e kwartaal;895.0
817;Geen wisseling beroep;03 Commerciële beroepen;2013 2e kwartaal;877.0
818;Geen wisseling beroep;03 Commerciële beroepen;2013 3e kwartaal;870.0
819;Geen wisseling beroep;03 Commerciële beroepen;2013 4e kwartaal;870.0
820;Geen wisseling beroep;03 Commerciële beroepen;2014 1e kwartaal;894.0
821;Geen wisseling beroep;03 Commerciële beroepen;2014 2e kwartaal;885.0
822;Geen wisseling beroep;03 Commerciële beroepen;2014 3e kwartaal;882.0
823;Geen wisseling beroep;03 Commerciële beroepen;2014 4e kwartaal;877.0
824;Geen wisseling beroep;03 Commerciële beroepen;2015 1e kwartaal;869.0
825;Geen wisseling beroep;03 Commerciële beroepen;2015 2e kwartaal;866.0
826;Geen wisseling beroep;03 Commerciële beroepen;2015 3e kwartaal;879.0
827;Geen wisseling beroep;03 Commerciële beroepen;2015 4e kwartaal;891.0
828;Geen wisseling beroep;03 Commerciële beroepen;2016 1e kwartaal;891.0
829;Geen wisseling beroep;03 Commerciële beroepen;2016 2e kwartaal;887.0
830;Geen wisseling beroep;03 Commerciële beroepen;2016 3e kwartaal;845.0
831;Geen wisseling beroep;03 Commerciële beroepen;2016 4e kwartaal;884.0
832;Geen wisseling beroep;03 Commerciële beroepen;2017 1e kwartaal;874.0
833;Geen wisseling beroep;03 Commerciële beroepen;2017 2e kwartaal;882.0
834;Geen wisseling beroep;03 Commerciële beroepen;2017 3e kwartaal;918.0
835;Geen wisseling beroep;03 Commerciële beroepen;2017 4e kwartaal;875.0
836;Geen wisseling beroep;03 Commerciële beroepen;2018 1e kwartaal;888.0
837;Geen wisseling beroep;03 Commerciële beroepen;2018 2e kwartaal;871.0
838;Geen wisseling beroep;03 Commerciële beroepen;2018 3e kwartaal;878.0
839;Geen wisseling beroep;03 Commerciële beroepen;2018 4e kwartaal;921.0
840;Geen wisseling beroep;03 Commerciële beroepen;2019 1e kwartaal;938.0
841;Geen wisseling beroep;03 Commerciële beroepen;2019 2e kwartaal;886.0
842;Geen wisseling beroep;03 Commerciële beroepen;2019 3e kwartaal;890.0
843;Geen wisseling beroep;03 Commerciële beroepen;2019 4e kwartaal;879.0
844;Geen wisseling beroep;03 Commerciële beroepen;2020 1e kwartaal;885.0
845;Geen wisseling beroep;03 Commerciële beroepen;2020 2e kwartaal;885.0
846;Geen wisseling beroep;03 Commerciële beroepen;2020 3e kwartaal;852.0
847;Geen wisseling beroep;03 Commerciële beroepen;2020 4e kwartaal;898.0
848;Geen wisseling beroep;03 Commerciële beroepen;2021 1e kwartaal;
849;Geen wisseling beroep;03 Commerciële beroepen;2021 2e kwartaal;922.0
850;Geen wisseling beroep;03 Commerciële beroepen;2021 3e kwartaal;921.0
851;Geen wisseling beroep;03 Commerciële beroepen;2021 4e kwartaal;917.0
852;Geen wisseling beroep;03 Commerciële beroepen;2022 1e kwartaal;919.0
853;Geen wisseling beroep;03 Commerciële beroepen;2022 2e kwartaal;926.0
854;Geen wisseling beroep;03 Commerciële beroepen;2022 3e kwartaal;926.0
855;Geen wisseling beroep;03 Commerciële beroepen;2022 4e kwartaal;943.0
856;Geen wisseling beroep;03 Commerciële beroepen;2023 1e kwartaal;971.0
857;Geen wisseling beroep;03 Commerciële beroepen;2023 2e kwartaal;976.0
858;Geen wisseling beroep;03 Commerciële beroepen;2023 3e kwartaal;960.0
859;Geen wisseling beroep;03 Commerciële beroepen;2023 4e kwartaal;944.0
860;Geen wisseling beroep;03 Commerciële beroepen;2024 1e kwartaal;945.0
861;Geen wisseling beroep;03 Commerciële beroepen;2024 2e kwartaal;928.0
862;Geen wisseling beroep;03 Commerciële beroepen;2024 3e kwartaal;927.0
863;Geen wisseling beroep;03 Commerciële beroepen;2024 4e kwartaal;924.0
864;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2013 1e kwartaal;1386.0
865;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2013 2e kwartaal;1377.0
866;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2013 3e kwartaal;1384.0
867;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2013 4e kwartaal;1369.0
868;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2014 1e kwartaal;1335.0
869;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2014 2e kwartaal;1342.0
870;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2014 3e kwartaal;1359.0
871;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2014 4e kwartaal;1354.0
872;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2015 1e kwartaal;1355.0
873;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2015 2e kwartaal;1403.0
874;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2015 3e kwartaal;1375.0
875;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2015 4e kwartaal;1415.0
876;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2016 1e kwartaal;1417.0
877;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2016 2e kwartaal;1395.0
878;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2016 3e kwartaal;1420.0
879;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2016 4e kwartaal;1395.0
880;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2017 1e kwartaal;1442.0
881;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2017 2e kwartaal;1440.0
882;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2017 3e kwartaal;1455.0
883;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2017 4e kwartaal;1445.0
884;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2018 1e kwartaal;1482.0
885;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2018 2e kwartaal;1520.0
886;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2018 3e kwartaal;1532.0
887;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2018 4e kwartaal;1534.0
888;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2019 1e kwartaal;1513.0
889;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2019 2e kwartaal;1533.0
890;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2019 3e kwartaal;1559.0
891;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2019 4e kwartaal;1517.0
892;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2020 1e kwartaal;1499.0
893;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2020 2e kwartaal;1540.0
894;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2020 3e kwartaal;1543.0
895;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2020 4e kwartaal;1606.0
896;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2021 1e kwartaal;
897;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2021 2e kwartaal;1663.0
898;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2021 3e kwartaal;1663.0
899;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2021 4e kwartaal;1679.0
900;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2022 1e kwartaal;1720.0
901;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2022 2e kwartaal;1727.0
902;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2022 3e kwartaal;1747.0
903;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2022 4e kwartaal;1741.0
904;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2023 1e kwartaal;1733.0
905;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2023 2e kwartaal;1761.0
906;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2023 3e kwartaal;1731.0
907;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2023 4e kwartaal;1737.0
908;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2024 1e kwartaal;1715.0
909;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2024 2e kwartaal;1745.0
910;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2024 3e kwartaal;1737.0
911;Geen wisseling beroep;04 Bedrijfseconomische en administrat...;2024 4e kwartaal;1704.0
912;Geen wisseling beroep;05 Managers;2013 1e kwartaal;487.0
913;Geen wisseling beroep;05 Managers;2013 2e kwartaal;493.0
914;Geen wisseling beroep;05 Managers;2013 3e kwartaal;484.0
915;Geen wisseling beroep;05 Managers;2013 4e kwartaal;493.0
916;Geen wisseling beroep;05 Managers;2014 1e kwartaal;505.0
917;Geen wisseling beroep;05 Managers;2014 2e kwartaal;491.0
918;Geen wisseling beroep;05 Managers;2014 3e kwartaal;500.0
919;Geen wisseling beroep;05 Managers;2014 4e kwartaal;481.0
920;Geen wisseling beroep;05 Managers;2015 1e kwartaal;462.0
921;Geen wisseling beroep;05 Managers;2015 2e kwartaal;442.0
922;Geen wisseling beroep;05 Managers;2015 3e kwartaal;435.0
923;Geen wisseling beroep;05 Managers;2015 4e kwartaal;438.0
924;Geen wisseling beroep;05 Managers;2016 1e kwartaal;409.0
925;Geen wisseling beroep;05 Managers;2016 2e kwartaal;416.0
926;Geen wisseling beroep;05 Managers;2016 3e kwartaal;407.0
927;Geen wisseling beroep;05 Managers;2016 4e kwartaal;410.0
928;Geen wisseling beroep;05 Managers;2017 1e kwartaal;389.0
929;Geen wisseling beroep;05 Managers;2017 2e kwartaal;391.0
930;Geen wisseling beroep;05 Managers;2017 3e kwartaal;381.0
931;Geen wisseling beroep;05 Managers;2017 4e kwartaal;386.0
932;Geen wisseling beroep;05 Managers;2018 1e kwartaal;406.0
933;Geen wisseling beroep;05 Managers;2018 2e kwartaal;380.0
934;Geen wisseling beroep;05 Managers;2018 3e kwartaal;377.0
935;Geen wisseling beroep;05 Managers;2018 4e kwartaal;377.0
936;Geen wisseling beroep;05 Managers;2019 1e kwartaal;382.0
937;Geen wisseling beroep;05 Managers;2019 2e kwartaal;381.0
938;Geen wisseling beroep;05 Managers;2019 3e kwartaal;419.0
939;Geen wisseling beroep;05 Managers;2019 4e kwartaal;454.0
940;Geen wisseling beroep;05 Managers;2020 1e kwartaal;446.0
941;Geen wisseling beroep;05 Managers;2020 2e kwartaal;442.0
942;Geen wisseling beroep;05 Managers;2020 3e kwartaal;401.0
943;Geen wisseling beroep;05 Managers;2020 4e kwartaal;379.0
944;Geen wisseling beroep;05 Managers;2021 1e kwartaal;
945;Geen wisseling beroep;05 Managers;2021 2e kwartaal;409.0
946;Geen wisseling beroep;05 Managers;2021 3e kwartaal;409.0
947;Geen wisseling beroep;05 Managers;2021 4e kwartaal;403.0
948;Geen wisseling beroep;05 Managers;2022 1e kwartaal;417.0
949;Geen wisseling beroep;05 Managers;2022 2e kwartaal;419.0
950;Geen wisseling beroep;05 Managers;2022 3e kwartaal;440.0
951;Geen wisseling beroep;05 Managers;2022 4e kwartaal;454.0
952;Geen wisseling beroep;05 Managers;2023 1e kwartaal;440.0
953;Geen wisseling beroep;05 Managers;2023 2e kwartaal;462.0
954;Geen wisseling beroep;05 Managers;2023 3e kwartaal;477.0
955;Geen wisseling beroep;05 Managers;2023 4e kwartaal;500.0
956;Geen wisseling beroep;05 Managers;2024 1e kwartaal;499.0
957;Geen wisseling beroep;05 Managers;2024 2e kwartaal;505.0
958;Geen wisseling beroep;05 Managers;2024 3e kwartaal;527.0
959;Geen wisseling beroep;05 Managers;2024 4e kwartaal;515.0
960;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2013 1e kwartaal;300.0
961;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2013 2e kwartaal;294.0
962;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2013 3e kwartaal;275.0
963;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2013 4e kwartaal;275.0
964;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2014 1e kwartaal;264.0
965;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2014 2e kwartaal;271.0
966;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2014 3e kwartaal;256.0
967;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2014 4e kwartaal;260.0
968;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2015 1e kwartaal;251.0
969;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2015 2e kwartaal;258.0
970;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2015 3e kwartaal;256.0
971;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2015 4e kwartaal;250.0
972;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2016 1e kwartaal;257.0
973;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2016 2e kwartaal;262.0
974;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2016 3e kwartaal;280.0
975;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2016 4e kwartaal;274.0
976;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2017 1e kwartaal;287.0
977;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2017 2e kwartaal;279.0
978;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2017 3e kwartaal;277.0
979;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2017 4e kwartaal;275.0
980;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2018 1e kwartaal;290.0
981;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2018 2e kwartaal;296.0
982;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2018 3e kwartaal;306.0
983;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2018 4e kwartaal;290.0
984;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2019 1e kwartaal;284.0
985;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2019 2e kwartaal;307.0
986;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2019 3e kwartaal;290.0
987;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2019 4e kwartaal;286.0
988;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2020 1e kwartaal;296.0
989;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2020 2e kwartaal;313.0
990;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2020 3e kwartaal;315.0
991;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2020 4e kwartaal;319.0
992;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2021 1e kwartaal;
993;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2021 2e kwartaal;299.0
994;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2021 3e kwartaal;334.0
995;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2021 4e kwartaal;302.0
996;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2022 1e kwartaal;310.0
997;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2022 2e kwartaal;322.0
998;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2022 3e kwartaal;294.0
999;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2022 4e kwartaal;316.0
1000;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2023 1e kwartaal;308.0
1001;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2023 2e kwartaal;307.0
1002;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2023 3e kwartaal;331.0
1003;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2023 4e kwartaal;323.0
1004;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2024 1e kwartaal;326.0
1005;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2024 2e kwartaal;337.0
1006;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2024 3e kwartaal;334.0
1007;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2024 4e kwartaal;327.0
1008;Geen wisseling beroep;07 Technische beroepen;2013 1e kwartaal;1124.0
1009;Geen wisseling beroep;07 Technische beroepen;2013 2e kwartaal;1139.0
1010;Geen wisseling beroep;07 Technische beroepen;2013 3e kwartaal;1129.0
1011;Geen wisseling beroep;07 Technische beroepen;2013 4e kwartaal;1142.0
1012;Geen wisseling beroep;07 Technische beroepen;2014 1e kwartaal;1119.0
1013;Geen wisseling beroep;07 Technische beroepen;2014 2e kwartaal;1119.0
1014;Geen wisseling beroep;07 Technische beroepen;2014 3e kwartaal;1144.0
1015;Geen wisseling beroep;07 Technische beroepen;2014 4e kwartaal;1152.0
1016;Geen wisseling beroep;07 Technische beroepen;2015 1e kwartaal;1174.0
1017;Geen wisseling beroep;07 Technische beroepen;2015 2e kwartaal;1184.0
1018;Geen wisseling beroep;07 Technische beroepen;2015 3e kwartaal;1175.0
1019;Geen wisseling beroep;07 Technische beroepen;2015 4e kwartaal;1199.0
1020;Geen wisseling beroep;07 Technische beroepen;2016 1e kwartaal;1184.0
1021;Geen wisseling beroep;07 Technische beroepen;2016 2e kwartaal;1177.0
1022;Geen wisseling beroep;07 Technische beroepen;2016 3e kwartaal;1174.0
1023;Geen wisseling beroep;07 Technische beroepen;2016 4e kwartaal;1186.0
1024;Geen wisseling beroep;07 Technische beroepen;2017 1e kwartaal;1186.0
1025;Geen wisseling beroep;07 Technische beroepen;2017 2e kwartaal;1196.0
1026;Geen wisseling beroep;07 Technische beroepen;2017 3e kwartaal;1184.0
1027;Geen wisseling beroep;07 Technische beroepen;2017 4e kwartaal;1182.0
1028;Geen wisseling beroep;07 Technische beroepen;2018 1e kwartaal;1165.0
1029;Geen wisseling beroep;07 Technische beroepen;2018 2e kwartaal;1168.0
1030;Geen wisseling beroep;07 Technische beroepen;2018 3e kwartaal;1174.0
1031;Geen wisseling beroep;07 Technische beroepen;2018 4e kwartaal;1173.0
1032;Geen wisseling beroep;07 Technische beroepen;2019 1e kwartaal;1202.0
1033;Geen wisseling beroep;07 Technische beroepen;2019 2e kwartaal;1220.0
1034;Geen wisseling beroep;07 Technische beroepen;2019 3e kwartaal;1215.0
1035;Geen wisseling beroep;07 Technische beroepen;2019 4e kwartaal;1215.0
1036;Geen wisseling beroep;07 Technische beroepen;2020 1e kwartaal;1234.0
1037;Geen wisseling beroep;07 Technische beroepen;2020 2e kwartaal;1229.0
1038;Geen wisseling beroep;07 Technische beroepen;2020 3e kwartaal;1190.0
1039;Geen wisseling beroep;07 Technische beroepen;2020 4e kwartaal;1175.0
1040;Geen wisseling beroep;07 Technische beroepen;2021 1e kwartaal;
1041;Geen wisseling beroep;07 Technische beroepen;2021 2e kwartaal;1158.0
1042;Geen wisseling beroep;07 Technische beroepen;2021 3e kwartaal;1184.0
1043;Geen wisseling beroep;07 Technische beroepen;2021 4e kwartaal;1168.0
1044;Geen wisseling beroep;07 Technische beroepen;2022 1e kwartaal;1175.0
1045;Geen wisseling beroep;07 Technische beroepen;2022 2e kwartaal;1204.0
1046;Geen wisseling beroep;07 Technische beroepen;2022 3e kwartaal;1190.0
1047;Geen wisseling beroep;07 Technische beroepen;2022 4e kwartaal;1204.0
1048;Geen wisseling beroep;07 Technische beroepen;2023 1e kwartaal;1217.0
1049;Geen wisseling beroep;07 Technische beroepen;2023 2e kwartaal;1214.0
1050;Geen wisseling beroep;07 Technische beroepen;2023 3e kwartaal;1229.0
1051;Geen wisseling beroep;07 Technische beroepen;2023 4e kwartaal;1202.0
1052;Geen wisseling beroep;07 Technische beroepen;2024 1e kwartaal;1217.0
1053;Geen wisseling beroep;07 Technische beroepen;2024 2e kwartaal;1223.0
1054;Geen wisseling beroep;07 Technische beroepen;2024 3e kwartaal;1276.0
1055;Geen wisseling beroep;07 Technische beroepen;2024 4e kwartaal;1291.0
1056;Geen wisseling beroep;08 ICT beroepen;2013 1e kwartaal;256.0
1057;Geen wisseling beroep;08 ICT beroepen;2013 2e kwartaal;263.0
1058;Geen wisseling beroep;08 ICT beroepen;2013 3e kwartaal;265.0
1059;Geen wisseling beroep;08 ICT beroepen;2013 4e kwartaal;268.0
1060;Geen wisseling beroep;08 ICT beroepen;2014 1e kwartaal;281.0
1061;Geen wisseling beroep;08 ICT beroepen;2014 2e kwartaal;272.0
1062;Geen wisseling beroep;08 ICT beroepen;2014 3e kwartaal;281.0
1063;Geen wisseling beroep;08 ICT beroepen;2014 4e kwartaal;283.0
1064;Geen wisseling beroep;08 ICT beroepen;2015 1e kwartaal;288.0
1065;Geen wisseling beroep;08 ICT beroepen;2015 2e kwartaal;303.0
1066;Geen wisseling beroep;08 ICT beroepen;2015 3e kwartaal;290.0
1067;Geen wisseling beroep;08 ICT beroepen;2015 4e kwartaal;286.0
1068;Geen wisseling beroep;08 ICT beroepen;2016 1e kwartaal;308.0
1069;Geen wisseling beroep;08 ICT beroepen;2016 2e kwartaal;305.0
1070;Geen wisseling beroep;08 ICT beroepen;2016 3e kwartaal;322.0
1071;Geen wisseling beroep;08 ICT beroepen;2016 4e kwartaal;322.0
1072;Geen wisseling beroep;08 ICT beroepen;2017 1e kwartaal;330.0
1073;Geen wisseling beroep;08 ICT beroepen;2017 2e kwartaal;332.0
1074;Geen wisseling beroep;08 ICT beroepen;2017 3e kwartaal;313.0
1075;Geen wisseling beroep;08 ICT beroepen;2017 4e kwartaal;305.0
1076;Geen wisseling beroep;08 ICT beroepen;2018 1e kwartaal;316.0
1077;Geen wisseling beroep;08 ICT beroepen;2018 2e kwartaal;331.0
1078;Geen wisseling beroep;08 ICT beroepen;2018 3e kwartaal;347.0
1079;Geen wisseling beroep;08 ICT beroepen;2018 4e kwartaal;360.0
1080;Geen wisseling beroep;08 ICT beroepen;2019 1e kwartaal;368.0
1081;Geen wisseling beroep;08 ICT beroepen;2019 2e kwartaal;379.0
1082;Geen wisseling beroep;08 ICT beroepen;2019 3e kwartaal;365.0
1083;Geen wisseling beroep;08 ICT beroepen;2019 4e kwartaal;372.0
1084;Geen wisseling beroep;08 ICT beroepen;2020 1e kwartaal;370.0
1085;Geen wisseling beroep;08 ICT beroepen;2020 2e kwartaal;365.0
1086;Geen wisseling beroep;08 ICT beroepen;2020 3e kwartaal;398.0
1087;Geen wisseling beroep;08 ICT beroepen;2020 4e kwartaal;408.0
1088;Geen wisseling beroep;08 ICT beroepen;2021 1e kwartaal;
1089;Geen wisseling beroep;08 ICT beroepen;2021 2e kwartaal;446.0
1090;Geen wisseling beroep;08 ICT beroepen;2021 3e kwartaal;450.0
1091;Geen wisseling beroep;08 ICT beroepen;2021 4e kwartaal;499.0
1092;Geen wisseling beroep;08 ICT beroepen;2022 1e kwartaal;515.0
1093;Geen wisseling beroep;08 ICT beroepen;2022 2e kwartaal;512.0
1094;Geen wisseling beroep;08 ICT beroepen;2022 3e kwartaal;555.0
1095;Geen wisseling beroep;08 ICT beroepen;2022 4e kwartaal;535.0
1096;Geen wisseling beroep;08 ICT beroepen;2023 1e kwartaal;516.0
1097;Geen wisseling beroep;08 ICT beroepen;2023 2e kwartaal;540.0
1098;Geen wisseling beroep;08 ICT beroepen;2023 3e kwartaal;516.0
1099;Geen wisseling beroep;08 ICT beroepen;2023 4e kwartaal;521.0
1100;Geen wisseling beroep;08 ICT beroepen;2024 1e kwartaal;519.0
1101;Geen wisseling beroep;08 ICT beroepen;2024 2e kwartaal;520.0
1102;Geen wisseling beroep;08 ICT beroepen;2024 3e kwartaal;515.0
1103;Geen wisseling beroep;08 ICT beroepen;2024 4e kwartaal;534.0
1104;Geen wisseling beroep;09 Agrarische beroepen;2013 1e kwartaal;162.0
1105;Geen wisseling beroep;09 Agrarische beroepen;2013 2e kwartaal;161.0
1106;Geen wisseling beroep;09 Agrarische beroepen;2013 3e kwartaal;176.0
1107;Geen wisseling beroep;09 Agrarische beroepen;2013 4e kwartaal;192.0
1108;Geen wisseling beroep;09 Agrarische beroepen;2014 1e kwartaal;173.0
1109;Geen wisseling beroep;09 Agrarische beroepen;2014 2e kwartaal;194.0
1110;Geen wisseling beroep;09 Agrarische beroepen;2014 3e kwartaal;210.0
