ID;Werkloosheidsduur;Persoonskenmerken;Perioden;WerklozeBeroepsbevolking_1
247;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2010;81
248;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2011;83
249;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2012;95
250;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2013;123
251;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2014;129
252;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2015;121
253;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2016;102
254;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2017;78
255;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2018;62
256;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2003;97
257;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2004;123
258;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2005;134
259;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2006;132
260;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2007;111
261;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2008;101
262;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2009;108
263;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2010;134
264;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2011;148
265;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2012;169
266;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2013;221
267;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2014;248
268;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2015;251
269;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2016;219
270;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2017;175
271;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2018;145
272;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2003;30
273;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2004;38
274;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2005;46
275;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2006;45
276;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2007;45
277;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2008;40
278;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2009;41
279;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2010;51
280;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2011;60
281;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2012;68
282;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2013;88
283;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2014;107
284;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2015;117
285;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2016;108
286;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2017;84
287;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2018;69
288;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2003;1
289;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2004;4
290;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2005;2
291;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2006;4
292;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2007;1
293;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2008;5
294;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2009;3
295;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2010;2
296;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2011;5
297;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2012;5
298;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2013;9
299;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2014;12
300;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2015;13
301;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2016;9
302;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2017;12
303;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2018;13
304;Kortdurig werkloos;Totaal personen;2003;290
305;Kortdurig werkloos;Totaal personen;2004;312
306;Kortdurig werkloos;Totaal personen;2005;313
307;Kortdurig werkloos;Totaal personen;2006;254
308;Kortdurig werkloos;Totaal personen;2007;220
309;Kortdurig werkloos;Totaal personen;2008;210
310;Kortdurig werkloos;Totaal personen;2009;290
311;Kortdurig werkloos;Totaal personen;2010;324
312;Kortdurig werkloos;Totaal personen;2011;289
313;Kortdurig werkloos;Totaal personen;2012;345
314;Kortdurig werkloos;Totaal personen;2013;415
315;Kortdurig werkloos;Totaal personen;2014;389
316;Kortdurig werkloos;Totaal personen;2015;335
317;Kortdurig werkloos;Totaal personen;2016;298
318;Kortdurig werkloos;Totaal personen;2017;256
319;Kortdurig werkloos;Totaal personen;2018;216
320;Kortdurig werkloos;Geslacht: Mannen;2003;145
321;Kortdurig werkloos;Geslacht: Mannen;2004;150
322;Kortdurig werkloos;Geslacht: Mannen;2005;141
323;Kortdurig werkloos;Geslacht: Mannen;2006;109
324;Kortdurig werkloos;Geslacht: Mannen;2007;92
325;Kortdurig werkloos;Geslacht: Mannen;2008;87
326;Kortdurig werkloos;Geslacht: Mannen;2009;143
327;Kortdurig werkloos;Geslacht: Mannen;2010;156
328;Kortdurig werkloos;Geslacht: Mannen;2011;141
329;Kortdurig werkloos;Geslacht: Mannen;2012;171
330;Kortdurig werkloos;Geslacht: Mannen;2013;224
331;Kortdurig werkloos;Geslacht: Mannen;2014;195
332;Kortdurig werkloos;Geslacht: Mannen;2015;163
333;Kortdurig werkloos;Geslacht: Mannen;2016;147
334;Kortdurig werkloos;Geslacht: Mannen;2017;127
335;Kortdurig werkloos;Geslacht: Mannen;2018;113
336;Kortdurig werkloos;Geslacht: Vrouwen;2003;144
337;Kortdurig werkloos;Geslacht: Vrouwen;2004;162
338;Kortdurig werkloos;Geslacht: Vrouwen;2005;173
339;Kortdurig werkloos;Geslacht: Vrouwen;2006;145
340;Kortdurig werkloos;Geslacht: Vrouwen;2007;128
341;Kortdurig werkloos;Geslacht: Vrouwen;2008;123
342;Kortdurig werkloos;Geslacht: Vrouwen;2009;147
343;Kortdurig werkloos;Geslacht: Vrouwen;2010;168
344;Kortdurig werkloos;Geslacht: Vrouwen;2011;148
345;Kortdurig werkloos;Geslacht: Vrouwen;2012;174
346;Kortdurig werkloos;Geslacht: Vrouwen;2013;191
347;Kortdurig werkloos;Geslacht: Vrouwen;2014;194
348;Kortdurig werkloos;Geslacht: Vrouwen;2015;172
349;Kortdurig werkloos;Geslacht: Vrouwen;2016;151
350;Kortdurig werkloos;Geslacht: Vrouwen;2017;128
351;Kortdurig werkloos;Geslacht: Vrouwen;2018;103
352;Kortdurig werkloos;Migratieachtergrond: Nederland;2003;189
353;Kortdurig werkloos;Migratieachtergrond: Nederland;2004;213
354;Kortdurig werkloos;Migratieachtergrond: Nederland;2005;213
355;Kortdurig werkloos;Migratieachtergrond: Nederland;2006;169
356;Kortdurig werkloos;Migratieachtergrond: Nederland;2007;148
357;Kortdurig werkloos;Migratieachtergrond: Nederland;2008;135
358;Kortdurig werkloos;Migratieachtergrond: Nederland;2009;185
359;Kortdurig werkloos;Migratieachtergrond: Nederland;2010;219
360;Kortdurig werkloos;Migratieachtergrond: Nederland;2011;184
361;Kortdurig werkloos;Migratieachtergrond: Nederland;2012;220
362;Kortdurig werkloos;Migratieachtergrond: Nederland;2013;278
363;Kortdurig werkloos;Migratieachtergrond: Nederland;2014;266
364;Kortdurig werkloos;Migratieachtergrond: Nederland;2015;216
365;Kortdurig werkloos;Migratieachtergrond: Nederland;2016;190
366;Kortdurig werkloos;Migratieachtergrond: Nederland;2017;165
367;Kortdurig werkloos;Migratieachtergrond: Nederland;2018;130
368;Kortdurig werkloos;Migratieachtergrond: westers;2003;34
369;Kortdurig werkloos;Migratieachtergrond: westers;2004;37
370;Kortdurig werkloos;Migratieachtergrond: westers;2005;33
371;Kortdurig werkloos;Migratieachtergrond: westers;2006;24
372;Kortdurig werkloos;Migratieachtergrond: westers;2007;24
373;Kortdurig werkloos;Migratieachtergrond: westers;2008;28
374;Kortdurig werkloos;Migratieachtergrond: westers;2009;33
375;Kortdurig werkloos;Migratieachtergrond: westers;2010;33
376;Kortdurig werkloos;Migratieachtergrond: westers;2011;35
377;Kortdurig werkloos;Migratieachtergrond: westers;2012;41
378;Kortdurig werkloos;Migratieachtergrond: westers;2013;47
379;Kortdurig werkloos;Migratieachtergrond: westers;2014;37
380;Kortdurig werkloos;Migratieachtergrond: westers;2015;44
381;Kortdurig werkloos;Migratieachtergrond: westers;2016;38
382;Kortdurig werkloos;Migratieachtergrond: westers;2017;31
383;Kortdurig werkloos;Migratieachtergrond: westers;2018;32
384;Kortdurig werkloos;Migratieachtergrond: niet-westers;2003;67
385;Kortdurig werkloos;Migratieachtergrond: niet-westers;2004;62
