ID;BedrijfstakkenBranchesSBI2008;Bedrijfsomvang;Perioden;Percentage0EnKleinerDan0_1;PercentageGroterDan0TotEnMet5_2;PercentageGroterDan5TotEnMet7_3;PercentageGroterDan7TotEnMet10_4;PercentageGroterDan10_5;Percentage0EnKleinerDan0_6;PercentageGroterDan0TotEnMet10_7;PercentageGroterDan10TotEnMet20_8;PercentageGroterDan20TotEnMet30_9;PercentageGroterDan30_10;Percentage0EnKleinerDan0_11;PercentageGroterDan0TotEnMet10_12;PercentageGroterDan10TotEnMet20_13;PercentageGroterDan20TotEnMet30_14;PercentageGroterDan30_15;Ratio0EnKleinerDan0_16;RatioGroterDan0TotEnMet05_17;RatioGroterDan05TotEnMet1_18;RatioGroterDan1_19;Ratio0EnKleinerDan0_20;RatioGroterDan0TotEnMet11_21;RatioGroterDan11TotEnMet15_22;RatioGroterDan15_23;Percentage0EnKleinerDan0_24;PercentageGroterDan0TotEnMet20_25;PercentageGroterDan20TotEnMet35_26;PercentageGroterDan35_27
1040;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2006;7.3;78.0;4.9;9.8;0.0;18.4;13.2;34.2;0.0;34.2;19.5;48.8;24.4;4.9;2.4;0.0;14.6;36.6;48.8;0.0;34.2;19.5;46.3;7.3;31.7;17.1;43.9
1041;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2007;4.7;76.7;14.0;2.3;2.3;10.0;12.5;20.0;10.0;47.5;14.0;27.9;37.2;7.0;14.0;0.0;23.3;39.5;37.2;0.0;34.9;32.6;32.6;7.0;23.3;11.6;58.1
1042;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2008;7.7;69.2;13.5;7.7;1.9;15.2;26.1;13.0;10.9;34.8;7.7;44.2;32.7;9.6;5.8;0.0;19.2;40.4;40.4;0.0;34.6;21.2;44.2;11.5;15.4;13.5;59.6
1043;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2009;4.3;73.9;13.0;4.3;4.3;32.4;29.7;5.4;10.8;21.6;30.4;32.6;23.9;4.3;8.7;0.0;13.0;34.8;52.2;0.0;30.4;15.2;54.4;19.6;13.0;19.6;47.8
1044;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2010;8.1;81.1;5.4;5.4;0.0;18.2;42.4;18.2;3.0;18.2;16.2;62.2;16.2;2.7;2.7;0.0;10.8;40.5;48.7;0.0;24.3;35.1;40.5;10.8;10.8;21.6;56.8
1045;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2011;8.3;85.4;6.2;0.0;0.0;25.6;30.8;20.5;5.1;18.0;12.5;62.5;14.6;4.2;6.2;2.1;8.3;39.6;50.0;0.0;27.1;29.2;43.8;18.8;6.2;18.8;56.2
1046;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2012;14.5;72.7;10.9;1.8;0.0;23.4;29.8;25.5;2.1;19.2;14.5;61.8;18.2;1.8;3.6;0.0;14.6;41.8;43.6;0.0;36.4;23.6;40.0;14.5;12.7;18.2;54.5
1047;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2013;8.7;82.6;6.5;2.2;0.0;29.3;31.7;19.5;4.9;14.6;23.9;47.8;21.7;4.3;2.2;0.0;15.2;45.7;39.1;0.0;39.1;28.3;32.6;10.9;8.7;26.1;54.3
1048;25 Metaalproductenindustrie;250 of meer werkzame personen;2006;0.0;72.7;27.3;0.0;0.0;5.3;26.3;15.8;26.3;26.3;0.0;59.1;31.8;9.1;0.0;0.0;31.8;40.9;27.3;0.0;50.0;22.7;27.3;13.6;9.1;22.7;54.5
1049;25 Metaalproductenindustrie;250 of meer werkzame personen;2007;4.8;61.9;19.0;9.5;4.8;10.0;20.0;30.0;10.0;30.0;4.8;47.6;33.3;4.8;9.5;0.0;23.8;42.9;33.3;0.0;42.9;14.3;42.9;4.8;9.5;19.0;66.7
1050;25 Metaalproductenindustrie;250 of meer werkzame personen;2008;5.0;60.0;30.0;5.0;0.0;5.3;36.8;5.3;21.1;31.6;5.0;65.0;20.0;10.0;0.0;0.0;10.0;65.0;25.0;0.0;60.0;15.0;25.0;5.0;15.0;35.0;45.0
1051;25 Metaalproductenindustrie;250 of meer werkzame personen;2009;4.8;81.0;9.5;4.8;0.0;21.1;21.1;31.6;10.5;15.8;9.5;57.1;28.6;4.8;0.0;0.0;14.3;42.9;42.9;0.0;33.3;42.9;23.8;9.5;9.5;19.0;61.9
1052;25 Metaalproductenindustrie;250 of meer werkzame personen;2010;5.3;73.7;10.5;5.3;5.3;18.8;18.8;50.0;6.3;6.3;5.3;68.4;15.8;10.5;0.0;0.0;31.6;42.1;26.3;0.0;47.4;21.1;31.6;15.8;5.3;26.3;52.6
1053;25 Metaalproductenindustrie;250 of meer werkzame personen;2011;0.0;79.2;16.7;4.2;0.0;25.0;20.8;20.8;16.7;16.7;12.5;50.0;29.2;0.0;8.3;0.0;41.7;16.7;41.7;0.0;41.7;33.3;25.0;0.0;20.8;33.3;45.8
1054;25 Metaalproductenindustrie;250 of meer werkzame personen;2012;8.7;78.3;13.0;0.0;0.0;27.3;31.8;22.7;4.6;13.6;30.4;52.2;17.4;0.0;0.0;4.4;39.1;26.1;30.4;0.0;60.9;26.1;13.0;4.3;30.4;30.4;34.8
1055;25 Metaalproductenindustrie;250 of meer werkzame personen;2013;9.1;54.5;22.7;4.5;9.1;20.0;20.0;50.0;0.0;10.0;13.6;72.7;9.1;4.5;0.0;0.0;36.4;31.8;31.8;0.0;54.6;13.6;31.8;9.1;9.1;31.8;50.0
1056;26 Elektrotechnische industrie;1 werkzame persoon;2006;41.4;31.0;6.9;6.9;13.8;20.0;46.7;6.7;6.7;20.0;28.6;46.4;10.7;3.6;10.7;8.7;30.4;17.4;43.5;0.0;33.3;14.8;51.9;46.4;3.6;7.1;42.9
1057;26 Elektrotechnische industrie;1 werkzame persoon;2007;48.7;33.3;2.6;5.1;10.3;25.0;14.3;17.9;3.6;39.3;38.5;25.6;17.9;7.7;10.3;6.3;21.9;21.9;50.0;5.3;44.7;15.8;34.2;28.2;12.8;7.7;51.3
1058;26 Elektrotechnische industrie;1 werkzame persoon;2008;38.8;32.8;4.5;7.5;16.4;29.8;19.2;12.8;10.6;27.7;38.8;22.4;14.9;13.4;10.4;4.8;29.0;22.6;43.6;6.1;42.4;4.6;47.0;29.9;9.0;6.0;55.2
1059;26 Elektrotechnische industrie;1 werkzame persoon;2009;24.0;40.0;9.3;6.7;20.0;32.6;15.2;8.7;10.9;32.6;44.0;21.3;20.0;8.0;6.7;4.3;18.6;18.6;58.6;0.0;36.1;11.1;52.8;38.7;10.7;12.0;38.7
1060;26 Elektrotechnische industrie;1 werkzame persoon;2010;34.2;35.6;8.2;8.2;13.7;20.8;8.3;18.8;16.7;35.4;41.1;21.9;17.8;6.8;12.3;2.9;17.7;17.7;61.8;1.4;32.4;8.5;57.8;34.2;8.2;5.5;52.1
1061;26 Elektrotechnische industrie;1 werkzame persoon;2011;27.8;48.6;6.9;4.2;12.5;34.6;15.4;1.9;9.6;38.5;34.7;22.2;15.3;8.3;19.4;0.0;8.6;21.4;70.0;0.0;27.1;10.0;62.9;27.8;5.6;16.7;50.0
1062;26 Elektrotechnische industrie;1 werkzame persoon;2012;34.2;46.6;8.2;0.0;11.0;32.7;7.7;23.1;1.9;34.6;39.7;21.9;13.7;9.6;15.1;2.8;14.1;8.5;74.7;1.4;22.5;14.1;62.0;28.8;5.5;15.1;50.7
1063;26 Elektrotechnische industrie;1 werkzame persoon;2013;35.6;43.8;6.8;6.8;6.8;29.6;9.3;18.5;14.8;27.8;38.4;23.3;15.1;12.3;11.0;1.4;9.7;13.9;75.0;0.0;25.0;9.7;65.3;26.0;9.6;9.6;54.8
1064;26 Elektrotechnische industrie;2 tot 10 werkzame personen;2006;19.8;48.6;11.3;6.8;13.6;21.4;10.3;10.3;12.7;45.2;32.2;23.2;21.5;11.9;11.3;1.8;30.8;26.6;40.8;1.1;45.2;14.7;39.0;28.8;18.1;14.7;38.4
1065;26 Elektrotechnische industrie;2 tot 10 werkzame personen;2007;21.5;42.6;12.8;11.3;11.8;21.6;9.0;8.2;14.2;47.0;28.2;25.6;22.1;11.3;12.8;1.1;31.0;25.1;42.8;0.5;42.8;14.4;42.3;31.3;19.0;13.8;35.9
1066;26 Elektrotechnische industrie;2 tot 10 werkzame personen;2008;15.9;50.0;14.2;8.5;11.4;22.1;7.4;9.0;9.8;51.6;35.2;20.5;15.9;17.0;11.4;2.9;33.5;23.7;39.9;1.7;43.2;14.2;40.9;30.7;17.0;17.0;35.2
1067;26 Elektrotechnische industrie;2 tot 10 werkzame personen;2009;14.9;49.4;13.6;11.0;11.0;26.4;17.3;15.5;8.2;32.7;32.5;35.1;14.3;7.8;10.4;0.0;19.2;11.3;69.5;0.0;24.0;14.3;61.7;28.6;15.6;13.6;42.2
1068;26 Elektrotechnische industrie;2 tot 10 werkzame personen;2010;13.6;54.7;14.5;7.5;9.8;27.2;13.3;15.8;11.4;32.3;35.5;28.0;17.8;9.3;9.3;0.5;12.8;25.6;61.1;0.0;25.4;15.5;59.2;26.2;15.4;15.9;42.5
1069;26 Elektrotechnische industrie;2 tot 10 werkzame personen;2011;13.5;67.3;10.8;3.1;5.4;20.8;17.0;14.5;13.8;34.0;33.3;26.6;22.5;7.2;10.4;0.9;14.4;17.6;67.1;0.0;28.4;12.2;59.5;28.4;14.0;10.4;47.3
1070;26 Elektrotechnische industrie;2 tot 10 werkzame personen;2012;15.8;66.1;8.1;4.5;5.4;28.3;15.7;17.6;9.4;28.9;42.1;26.2;17.6;7.7;6.3;0.9;13.6;20.0;65.5;0.5;28.2;14.1;57.3;28.1;14.5;8.1;49.3
1071;26 Elektrotechnische industrie;2 tot 10 werkzame personen;2013;16.1;68.3;4.4;5.4;5.9;27.6;19.7;15.8;8.6;28.3;39.0;27.3;20.0;5.4;8.3;0.5;14.2;16.7;68.6;0.5;24.0;14.2;61.3;25.9;12.2;9.8;52.2
1072;26 Elektrotechnische industrie;10 tot 50 werkzame personen;2006;10.8;61.3;15.3;6.3;6.3;12.0;14.1;10.9;13.0;50.0;18.0;33.3;14.4;19.8;14.4;0.9;23.4;36.0;39.6;0.9;32.4;20.7;46.0;17.1;21.6;18.0;43.2
1073;26 Elektrotechnische industrie;10 tot 50 werkzame personen;2007;11.1;60.2;13.9;7.4;7.4;18.6;6.2;9.3;15.5;50.5;13.0;25.9;23.1;22.2;15.7;0.0;15.9;41.1;43.0;0.0;30.8;19.6;49.5;10.2;22.2;19.4;48.1
1074;26 Elektrotechnische industrie;10 tot 50 werkzame personen;2008;10.7;55.7;17.6;7.6;8.4;20.6;9.4;5.6;14.0;50.5;25.2;21.4;23.7;16.8;13.0;1.6;23.3;31.8;43.4;1.6;30.2;23.3;45.0;18.3;19.8;19.1;42.7
1075;26 Elektrotechnische industrie;10 tot 50 werkzame personen;2009;11.9;58.7;15.1;7.9;6.3;28.9;17.3;11.5;10.6;31.7;31.0;32.5;18.3;9.5;8.7;0.8;10.3;27.0;61.9;0.8;21.4;15.9;61.9;17.5;18.3;19.0;45.2
1076;26 Elektrotechnische industrie;10 tot 50 werkzame personen;2010;11.8;61.8;16.2;4.4;5.9;15.3;13.5;15.3;13.5;42.3;22.8;26.5;19.9;17.6;13.2;0.0;10.3;26.5;63.2;0.0;14.0;19.9;66.2;18.4;10.3;19.1;52.2
1077;26 Elektrotechnische industrie;10 tot 50 werkzame personen;2011;12.4;77.2;8.3;1.4;0.7;16.2;14.5;19.7;14.5;35.0;22.1;28.3;24.1;13.1;12.4;0.0;9.7;26.2;64.1;0.0;16.6;17.9;65.5;19.3;8.3;17.2;55.2
1078;26 Elektrotechnische industrie;10 tot 50 werkzame personen;2012;12.3;79.0;5.1;2.2;1.4;8.4;17.7;17.7;21.0;35.3;10.9;39.1;23.9;15.2;10.9;0.0;9.4;18.1;72.5;0.0;13.0;18.8;68.1;13.8;8.7;16.7;60.9
1079;26 Elektrotechnische industrie;10 tot 50 werkzame personen;2013;13.0;80.2;4.6;2.3;0.0;11.3;11.3;24.4;18.3;34.8;10.7;35.1;31.3;8.4;14.5;0.0;7.6;22.9;69.5;0.0;12.2;18.3;69.5;12.2;10.7;13.7;63.4
1080;26 Elektrotechnische industrie;50 tot 100 werkzame personen;2006;6.7;80.0;6.7;0.0;6.7;14.3;0.0;14.3;14.3;57.1;13.3;13.3;33.3;26.7;13.3;0.0;6.7;26.7;66.7;0.0;20.0;6.7;73.3;6.7;6.7;20.0;66.7
1081;26 Elektrotechnische industrie;50 tot 100 werkzame personen;2007;12.5;68.8;12.5;0.0;6.2;7.1;0.0;7.1;35.7;50.0;6.2;18.8;18.8;37.5;18.8;0.0;12.5;25.0;62.5;0.0;25.0;18.8;56.3;12.5;6.2;18.8;62.5
1082;26 Elektrotechnische industrie;50 tot 100 werkzame personen;2008;4.2;70.8;20.8;4.2;0.0;17.7;5.9;11.8;11.8;52.9;29.2;12.5;20.8;25.0;12.5;0.0;16.7;45.8;37.5;0.0;41.7;16.7;41.7;29.2;12.5;8.3;50.0
1083;26 Elektrotechnische industrie;50 tot 100 werkzame personen;2009;4.3;91.3;4.3;0.0;0.0;33.3;0.0;16.7;16.7;33.3;39.1;8.7;21.7;17.4;13.0;0.0;4.4;30.4;65.2;0.0;26.1;17.4;56.5;21.7;4.3;13.0;60.9
1084;26 Elektrotechnische industrie;50 tot 100 werkzame personen;2010;0.0;83.3;12.5;0.0;4.2;26.7;13.3;20.0;13.3;26.7;16.7;54.2;20.8;8.3;0.0;0.0;25.0;37.5;37.5;0.0;41.7;25.0;33.3;37.5;16.7;4.2;41.7
1085;26 Elektrotechnische industrie;50 tot 100 werkzame personen;2011;4.2;83.3;12.5;0.0;0.0;22.2;16.7;16.7;5.6;38.9;25.0;33.3;12.5;16.7;12.5;0.0;8.3;25.0;66.7;0.0;20.8;25.0;54.2;25.0;4.2;8.3;62.5
1086;26 Elektrotechnische industrie;50 tot 100 werkzame personen;2012;10.0;90.0;0.0;0.0;0.0;6.3;25.0;31.3;6.3;31.3;10.0;50.0;20.0;5.0;15.0;0.0;0.0;25.0;75.0;0.0;15.0;25.0;60.0;20.0;15.0;5.0;60.0
1087;26 Elektrotechnische industrie;50 tot 100 werkzame personen;2013;9.5;90.5;0.0;0.0;0.0;11.8;23.5;35.3;5.9;23.5;4.8;52.4;19.0;4.8;19.0;0.0;0.0;28.6;71.4;0.0;14.3;28.6;57.1;19.0;9.5;9.5;61.9
1088;26 Elektrotechnische industrie;100 tot 250 werkzame personen;2006;14.3;71.4;14.3;0.0;0.0;14.3;0.0;14.3;0.0;71.4;14.3;14.3;14.3;14.3;42.9;14.3;14.3;28.6;42.9;14.3;14.3;28.6;42.9;0.0;0.0;14.3;85.7
1089;26 Elektrotechnische industrie;100 tot 250 werkzame personen;2007;14.3;71.4;14.3;0.0;0.0;14.3;0.0;0.0;14.3;71.4;14.3;14.3;28.6;42.9;0.0;14.3;0.0;28.6;57.1;14.3;28.6;0.0;57.1;0.0;28.6;0.0;71.4
1090;26 Elektrotechnische industrie;100 tot 250 werkzame personen;2008;8.3;75.0;8.3;8.3;0.0;12.5;0.0;12.5;62.5;12.5;25.0;16.7;50.0;0.0;8.3;0.0;16.7;25.0;58.3;0.0;25.0;16.7;58.3;33.3;8.3;8.3;50.0
1091;26 Elektrotechnische industrie;100 tot 250 werkzame personen;2009;16.7;75.0;8.3;0.0;0.0;22.2;22.2;11.1;22.2;22.2;33.3;25.0;33.3;8.3;0.0;0.0;8.3;33.3;58.3;0.0;16.7;8.3;75.0;25.0;16.7;0.0;58.3
1092;26 Elektrotechnische industrie;100 tot 250 werkzame personen;2010;25.0;50.0;0.0;25.0;0.0;66.7;0.0;0.0;16.7;16.7;50.0;25.0;12.5;12.5;0.0;0.0;37.5;25.0;37.5;0.0;37.5;12.5;50.0;25.0;0.0;12.5;62.5
1093;26 Elektrotechnische industrie;100 tot 250 werkzame personen;2011;16.7;75.0;8.3;0.0;0.0;0.0;37.5;12.5;0.0;50.0;8.3;33.3;33.3;8.3;16.7;0.0;16.7;41.7;41.7;0.0;25.0;25.0;50.0;33.3;0.0;33.3;33.3
1094;26 Elektrotechnische industrie;100 tot 250 werkzame personen;2012;8.3;58.3;16.7;8.3;8.3;8.3;25.0;16.7;8.3;41.7;0.0;50.0;33.3;8.3;8.3;0.0;0.0;25.0;75.0;0.0;0.0;33.3;66.7;0.0;8.3;0.0;91.7
1095;26 Elektrotechnische industrie;100 tot 250 werkzame personen;2013;18.8;62.5;6.2;6.2;6.2;0.0;23.1;23.1;7.7;46.2;12.5;37.5;31.2;0.0;18.8;0.0;6.3;31.3;62.5;0.0;18.8;31.3;50.0;18.8;12.5;12.5;56.2
1096;26 Elektrotechnische industrie;250 of meer werkzame personen;2006;0.0;100.0;0.0;0.0;0.0;0.0;0.0;25.0;50.0;25.0;0.0;50.0;50.0;0.0;0.0;0.0;0.0;25.0;75.0;0.0;25.0;25.0;50.0;0.0;25.0;0.0;75.0
1097;26 Elektrotechnische industrie;250 of meer werkzame personen;2007;0.0;80.0;20.0;0.0;0.0;20.0;20.0;20.0;20.0;20.0;20.0;40.0;40.0;0.0;0.0;0.0;20.0;20.0;60.0;0.0;40.0;0.0;60.0;0.0;20.0;20.0;60.0
1098;26 Elektrotechnische industrie;250 of meer werkzame personen;2008;0.0;33.3;50.0;16.7;0.0;33.3;16.7;0.0;33.3;16.7;16.7;50.0;33.3;0.0;0.0;0.0;16.7;33.3;50.0;0.0;33.3;0.0;66.7;0.0;33.3;0.0;66.7
1099;26 Elektrotechnische industrie;250 of meer werkzame personen;2009;16.7;66.7;16.7;0.0;0.0;16.7;50.0;16.7;16.7;0.0;0.0;100.0;0.0;0.0;0.0;0.0;16.7;16.7;66.7;0.0;16.7;16.7;66.7;0.0;33.3;0.0;66.7
1100;26 Elektrotechnische industrie;250 of meer werkzame personen;2010;0.0;83.3;16.7;0.0;0.0;16.7;33.3;16.7;16.7;16.7;16.7;66.7;16.7;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;16.7;83.3;0.0;16.7;16.7;66.7
1101;26 Elektrotechnische industrie;250 of meer werkzame personen;2011;12.5;75.0;0.0;12.5;0.0;12.5;12.5;12.5;25.0;37.5;12.5;37.5;37.5;12.5;0.0;0.0;12.5;12.5;75.0;0.0;12.5;12.5;75.0;0.0;12.5;12.5;75.0
1102;26 Elektrotechnische industrie;250 of meer werkzame personen;2012;0.0;83.3;8.3;8.3;0.0;25.0;16.7;25.0;25.0;8.3;8.3;75.0;8.3;8.3;0.0;0.0;8.3;33.3;58.3;0.0;16.7;25.0;58.3;0.0;16.7;16.7;66.7
1103;26 Elektrotechnische industrie;250 of meer werkzame personen;2013;8.3;75.0;8.3;8.3;0.0;16.7;33.3;0.0;41.7;8.3;16.7;58.3;16.7;8.3;0.0;0.0;8.3;41.7;50.0;0.0;25.0;33.3;41.7;0.0;16.7;16.7;66.7
1104;27 Elektrische apparatenindustrie;1 werkzame persoon;2006;11.1;61.1;5.6;11.1;11.1;16.7;8.3;8.3;8.3;58.3;33.3;22.2;16.7;16.7;11.1;0.0;20.0;33.3;46.7;0.0;47.1;11.8;41.2;33.3;27.8;5.6;33.3
1105;27 Elektrische apparatenindustrie;1 werkzame persoon;2007;39.1;47.8;0.0;4.3;8.7;40.0;13.3;13.3;6.7;26.7;52.2;21.7;13.0;4.3;8.7;10.0;25.0;10.0;55.0;9.1;36.4;9.1;45.5;34.8;0.0;17.4;47.8
1106;27 Elektrische apparatenindustrie;1 werkzame persoon;2008;22.2;42.9;17.5;6.3;11.1;23.9;17.4;10.9;8.7;39.1;36.5;31.7;15.9;1.6;14.3;5.2;25.9;24.1;44.8;3.2;43.6;14.5;38.7;27.0;14.3;17.5;41.3
1107;27 Elektrische apparatenindustrie;1 werkzame persoon;2009;23.6;36.4;10.9;16.4;12.7;30.8;18.0;15.4;10.3;25.6;32.7;29.1;18.2;7.3;12.7;0.0;21.2;11.5;67.3;0.0;28.9;15.4;55.8;29.1;9.1;9.1;52.7
1108;27 Elektrische apparatenindustrie;1 werkzame persoon;2010;41.2;29.4;5.9;5.9;17.6;33.3;16.7;12.5;8.3;29.2;44.1;26.5;11.8;8.8;8.8;0.0;22.2;3.7;74.1;0.0;31.3;6.3;62.5;29.4;17.6;5.9;47.1
1109;27 Elektrische apparatenindustrie;1 werkzame persoon;2011;34.2;36.8;10.5;2.6;15.8;25.9;18.5;7.4;7.4;40.7;31.6;31.6;21.1;2.6;13.2;0.0;25.0;13.9;61.1;0.0;30.6;11.1;58.3;28.9;15.8;13.2;42.1
1110;27 Elektrische apparatenindustrie;1 werkzame persoon;2012;46.2;43.6;5.1;0.0;5.1;16.1;29.0;12.9;12.9;29.0;28.2;30.8;20.5;7.7;12.8;0.0;20.5;20.5;59.0;0.0;35.9;7.7;56.4;20.5;12.8;10.3;56.4
1111;27 Elektrische apparatenindustrie;1 werkzame persoon;2013;33.3;49.0;5.9;5.9;5.9;29.0;26.3;7.9;13.2;23.7;39.2;35.3;13.7;5.9;5.9;0.0;22.0;20.0;58.0;0.0;34.0;4.0;62.0;25.5;11.8;13.7;49.0
1112;27 Elektrische apparatenindustrie;2 tot 10 werkzame personen;2006;18.9;49.0;12.6;10.5;9.1;17.0;12.3;13.2;13.2;44.3;24.5;33.6;23.8;7.0;11.2;2.1;22.7;27.0;48.2;0.7;35.0;13.3;51.1;25.9;16.8;19.6;37.8
1113;27 Elektrische apparatenindustrie;2 tot 10 werkzame personen;2007;14.6;47.6;18.3;7.9;11.6;17.7;5.7;14.5;5.7;56.5;24.4;23.2;29.3;9.1;14.0;1.9;17.0;35.9;45.3;0.6;36.6;18.3;44.5;24.4;18.9;22.0;34.8
1114;27 Elektrische apparatenindustrie;2 tot 10 werkzame personen;2008;12.3;41.4;24.7;11.7;9.9;16.5;15.8;14.2;7.1;46.5;23.5;29.0;25.9;8.0;13.6;1.3;19.6;26.8;52.3;0.0;32.3;17.4;50.3;21.6;14.8;20.4;43.2
1115;27 Elektrische apparatenindustrie;2 tot 10 werkzame personen;2009;15.2;48.7;14.6;12.0;9.5;31.7;13.3;14.2;9.2;31.7;38.6;24.7;16.5;12.0;8.2;0.0;12.6;16.6;70.9;0.0;18.7;15.5;65.8;24.1;13.9;19.0;43.0
1116;27 Elektrische apparatenindustrie;2 tot 10 werkzame personen;2010;11.8;52.8;16.5;9.0;9.9;28.7;15.9;11.6;14.0;29.9;37.3;26.4;20.3;7.1;9.0;0.0;11.3;18.2;70.4;0.0;24.3;13.8;61.9;22.6;14.2;15.6;47.6
1117;27 Elektrische apparatenindustrie;2 tot 10 werkzame personen;2011;17.7;63.5;10.9;4.2;3.6;26.8;9.2;20.4;13.4;30.3;33.3;26.0;25.0;5.7;9.9;0.5;8.3;20.8;70.3;0.0;20.8;16.7;62.5;26.0;12.0;14.1;47.9
1118;27 Elektrische apparatenindustrie;2 tot 10 werkzame personen;2012;15.9;68.3;9.0;4.2;2.6;28.2;15.5;16.9;13.4;26.1;34.4;32.8;19.6;4.8;8.5;0.0;12.2;18.0;69.8;0.0;25.4;14.8;59.8;24.9;12.7;16.9;45.5
1119;27 Elektrische apparatenindustrie;2 tot 10 werkzame personen;2013;17.9;67.6;9.5;3.4;1.7;24.1;16.3;17.0;13.5;29.1;27.9;31.8;24.6;8.4;7.3;0.0;10.7;15.7;73.6;0.0;23.0;12.4;64.6;21.2;12.8;16.8;49.2
1120;27 Elektrische apparatenindustrie;10 tot 50 werkzame personen;2006;8.0;73.9;13.6;4.5;0.0;18.6;5.7;12.9;14.3;48.6;22.7;28.4;30.7;8.0;10.2;0.0;12.8;32.6;54.7;0.0;21.6;29.6;48.9;20.5;20.5;18.2;40.9
1121;27 Elektrische apparatenindustrie;10 tot 50 werkzame personen;2007;8.3;64.3;17.9;7.1;2.4;11.4;5.7;10.0;14.3;58.6;17.9;23.8;35.7;15.5;7.1;0.0;13.3;37.4;49.4;0.0;27.4;14.3;58.3;16.7;19.0;15.5;48.8
1122;27 Elektrische apparatenindustrie;10 tot 50 werkzame personen;2008;2.9;68.0;20.4;6.8;1.9;14.4;12.2;20.0;11.1;42.2;16.5;34.0;26.2;14.6;8.7;0.0;14.6;35.0;50.5;0.0;22.3;17.5;60.2;12.6;23.3;21.4;42.7
1123;27 Elektrische apparatenindustrie;10 tot 50 werkzame personen;2009;3.1;69.8;13.5;9.4;4.2;32.1;18.0;18.0;10.3;21.8;34.4;37.5;14.6;8.3;5.2;0.0;11.5;21.9;66.7;0.0;16.7;14.6;68.8;18.8;14.6;21.9;44.8
1124;27 Elektrische apparatenindustrie;10 tot 50 werkzame personen;2010;3.8;69.5;15.2;6.7;4.8;22.5;15.7;15.7;13.5;32.6;22.9;35.2;27.6;8.6;5.7;0.0;12.4;27.6;60.0;0.0;20.0;21.9;58.1;15.2;19.0;15.2;50.5
1125;27 Elektrische apparatenindustrie;10 tot 50 werkzame personen;2011;8.3;78.7;10.2;1.9;0.9;20.5;14.8;21.6;15.9;27.3;25.9;39.8;22.2;5.6;6.5;0.0;5.7;21.7;72.6;0.0;16.0;16.0;67.9;18.5;13.9;18.5;49.1
1126;27 Elektrische apparatenindustrie;10 tot 50 werkzame personen;2012;6.2;82.3;6.2;3.5;1.8;23.1;20.9;19.8;15.4;20.9;24.8;41.6;18.6;9.7;5.3;0.0;9.7;21.2;69.0;0.0;16.8;15.0;68.1;19.5;12.4;14.2;54.0
1127;27 Elektrische apparatenindustrie;10 tot 50 werkzame personen;2013;3.7;85.2;8.3;0.9;1.9;25.6;19.8;20.9;12.8;20.9;27.8;39.8;18.5;10.2;3.7;0.0;7.4;20.4;72.2;0.0;13.9;15.7;70.4;20.4;9.3;9.3;61.1
1128;27 Elektrische apparatenindustrie;50 tot 100 werkzame personen;2006;0.0;92.3;0.0;7.7;0.0;8.3;16.7;16.7;16.7;41.7;7.7;38.5;30.8;15.4;7.7;0.0;0.0;38.5;61.5;0.0;7.7;15.4;76.9;7.7;15.4;15.4;61.5
1129;27 Elektrische apparatenindustrie;50 tot 100 werkzame personen;2007;6.2;62.5;25.0;0.0;6.2;14.3;7.1;14.3;7.1;57.1;18.8;25.0;12.5;31.2;12.5;0.0;0.0;56.3;43.8;0.0;6.3;31.3;62.5;12.5;18.8;18.8;50.0
1130;27 Elektrische apparatenindustrie;50 tot 100 werkzame personen;2008;15.8;36.8;26.3;0.0;21.1;6.3;18.8;31.3;6.3;37.5;10.5;31.6;36.8;5.3;15.8;0.0;5.3;26.3;68.4;0.0;10.5;15.8;73.7;15.8;15.8;15.8;52.6
1131;27 Elektrische apparatenindustrie;50 tot 100 werkzame personen;2009;6.2;62.5;18.8;12.5;0.0;27.3;9.1;27.3;18.2;18.2;31.2;31.2;18.8;6.2;12.5;0.0;6.3;18.8;75.0;0.0;6.3;12.5;81.3;31.2;6.2;12.5;50.0
1132;27 Elektrische apparatenindustrie;50 tot 100 werkzame personen;2010;10.0;70.0;10.0;10.0;0.0;0.0;0.0;50.0;12.5;37.5;0.0;30.0;20.0;20.0;30.0;0.0;0.0;40.0;60.0;0.0;0.0;40.0;60.0;20.0;10.0;10.0;60.0
1133;27 Elektrische apparatenindustrie;50 tot 100 werkzame personen;2011;16.7;77.8;0.0;5.6;0.0;7.1;7.1;14.3;14.3;57.1;22.2;11.1;38.9;5.6;22.2;0.0;0.0;27.8;72.2;0.0;11.1;22.2;66.7;22.2;5.6;16.7;55.6
1134;27 Elektrische apparatenindustrie;50 tot 100 werkzame personen;2012;20.0;80.0;0.0;0.0;0.0;12.5;12.5;25.0;37.5;12.5;20.0;20.0;50.0;10.0;0.0;0.0;0.0;25.0;75.0;0.0;15.0;20.0;65.0;20.0;5.0;10.0;65.0
