ID;Geslacht;Leeftijd;BurgerlijkeStaat;Perioden;TotaalPersonenInHuishoudens_1;TotaalPersonenInParticuliereHuish_2;ThuiswonendKind_3;Alleenstaand_4;Samenwonend_5;OuderInEenouderhuishouden_6;OverigLidHuishouden_7;PersonenInInstitutioneleHuishoudens_8
15;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2034;18227828.0;17965214.0;4753273.0;3562865.0;8761588.0;620035.0;267453;262614
16;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2035;18268867.0;18002614.0;4769781.0;3585239.0;8756616.0;622213.0;268765;266253
17;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2036;18306472.0;18036584.0;4786769.0;3605350.0;8749705.0;624828.0;269932;269888
18;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2037;18340478.0;18067030.0;4804008.0;3623400.0;8740982.0;627622.0;271018;273448
19;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2038;18370817.0;18093967.0;4821076.0;3639423.0;8730710.0;630794.0;271964;276850
20;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2039;18397580.0;18117456.0;4837526.0;3653701.0;8719191.0;634207.0;272831;280124
21;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2040;18421007.0;18137800.0;4852944.0;3666681.0;8706772.0;637755.0;273648;283207
22;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2041;18441210.0;18155143.0;4866906.0;3678879.0;8693761.0;641100.0;274497;286067
23;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2042;18458355.0;18169594.0;4879084.0;3690363.0;8680575.0;644221.0;275351;288761
24;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2043;18472807.0;18181515.0;4889232.0;3701310.0;8667614.0;647152.0;276207;291292
25;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2044;18484967.0;18191266.0;4897117.0;3711816.0;8655267.0;650016.0;277050;293701
26;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2045;18495155.0;18199088.0;4902597.0;3722000.0;8644013.0;652587.0;277891;296067
27;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2046;18503451.0;18205062.0;4905597.0;3731883.0;8633967.0;654866.0;278749;298389
28;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2047;18510470.0;18209759.0;4906209.0;3741656.0;8625446.0;656812.0;279636;300711
29;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2048;18516521.0;18213493.0;4904648.0;3751179.0;8618704.0;658411.0;280551;303028
30;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2049;18521824.0;18216515.0;4901266.0;3760352.0;8613797.0;659592.0;281508;305309
31;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2050;18526603.0;18219093.0;4896505.0;3768964.0;8610765.0;660373.0;282486;307510
32;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2051;18531255.0;18221668.0;4890900.0;3776862.0;8609713.0;660717.0;283476;309587
33;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2052;18536121.0;18224638.0;4884992.0;3783967.0;8610549.0;660665.0;284465;311483
34;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2053;18541602.0;18228452.0;4879277.0;3790191.0;8613237.0;660314.0;285433;313150
35;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2054;18547938.0;18233391.0;4874211.0;3795404.0;8617716.0;659699.0;286361;314547
36;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2055;18555636.0;18240002.0;4870242.0;3799630.0;8623970.0;658907.0;287253;315634
37;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2056;18564985.0;18248610.0;4867699.0;3802857.0;8631974.0;657980.0;288100;316375
38;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2057;18576252.0;18259491.0;4866837.0;3805147.0;8641621.0;656982.0;288904;316761
39;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2058;18589569.0;18272795.0;4867784.0;3806508.0;8652903.0;655946.0;289654;316774
40;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2059;18605211.0;18288787.0;4870624.0;3807131.0;8665745.0;654933.0;290354;316424
41;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2060;18623140.0;18307421.0;4875311.0;3807137.0;8680013.0;653958.0;291002;315719
42;Totaal mannen en vrouwen;Totaal;Ongehuwd;2019;;;;1666588.0;1630094.0;194062.0;171853;119296
43;Totaal mannen en vrouwen;Totaal;Ongehuwd;2020;;;;1698233.0;1672629.0;200217.0;171296;116810
44;Totaal mannen en vrouwen;Totaal;Ongehuwd;2021;;;;1725034.0;1713836.0;206075.0;171212;115391
45;Totaal mannen en vrouwen;Totaal;Ongehuwd;2022;;;;1748337.0;1753695.0;211666.0;171323;114516
46;Totaal mannen en vrouwen;Totaal;Ongehuwd;2023;;;;1771866.0;1793243.0;217070.0;171836;114026
47;Totaal mannen en vrouwen;Totaal;Ongehuwd;2024;;;;1794752.0;1832875.0;222365.0;172558;113782
48;Totaal mannen en vrouwen;Totaal;Ongehuwd;2025;;;;1816769.0;1872041.0;227521.0;173412;113727
49;Totaal mannen en vrouwen;Totaal;Ongehuwd;2026;;;;1838637.0;1910550.0;232561.0;174415;113860
50;Totaal mannen en vrouwen;Totaal;Ongehuwd;2027;;;;1860098.0;1948115.0;237517.0;175491;114173
51;Totaal mannen en vrouwen;Totaal;Ongehuwd;2028;;;;1881009.0;1984464.0;242379.0;176633;114626
52;Totaal mannen en vrouwen;Totaal;Ongehuwd;2029;;;;1901524.0;2019441.0;247196.0;177834;115210
53;Totaal mannen en vrouwen;Totaal;Ongehuwd;2030;;;;1921499.0;2053007.0;251952.0;179087;115912
54;Totaal mannen en vrouwen;Totaal;Ongehuwd;2031;;;;1940785.0;2085228.0;256608.0;180367;116708
55;Totaal mannen en vrouwen;Totaal;Ongehuwd;2032;;;;1959292.0;2116151.0;261162.0;181658;117583
56;Totaal mannen en vrouwen;Totaal;Ongehuwd;2033;;;;1977314.0;2145838.0;265529.0;182970;118531
57;Totaal mannen en vrouwen;Totaal;Ongehuwd;2034;;;;1994722.0;2174268.0;269920.0;184267;119551
58;Totaal mannen en vrouwen;Totaal;Ongehuwd;2035;;;;2011933.0;2201210.0;274147.0;185581;120642
59;Totaal mannen en vrouwen;Totaal;Ongehuwd;2036;;;;2028699.0;2226772.0;278342.0;186868;121812
60;Totaal mannen en vrouwen;Totaal;Ongehuwd;2037;;;;2045055.0;2250935.0;282448.0;188139;123059
61;Totaal mannen en vrouwen;Totaal;Ongehuwd;2038;;;;2061152.0;2273742.0;286511.0;189380;124374
62;Totaal mannen en vrouwen;Totaal;Ongehuwd;2039;;;;2077217.0;2295373.0;290484.0;190620;125759
63;Totaal mannen en vrouwen;Totaal;Ongehuwd;2040;;;;2093501.0;2315959.0;294331.0;191868;127217
64;Totaal mannen en vrouwen;Totaal;Ongehuwd;2041;;;;2110195.0;2335695.0;297972.0;193153;128745
65;Totaal mannen en vrouwen;Totaal;Ongehuwd;2042;;;;2127339.0;2354849.0;301386.0;194475;130335
66;Totaal mannen en vrouwen;Totaal;Ongehuwd;2043;;;;2145012.0;2373663.0;304571.0;195832;131989
67;Totaal mannen en vrouwen;Totaal;Ongehuwd;2044;;;;2163172.0;2392442.0;307603.0;197211;133699
68;Totaal mannen en vrouwen;Totaal;Ongehuwd;2045;;;;2181853.0;2411397.0;310386.0;198618;135465
69;Totaal mannen en vrouwen;Totaal;Ongehuwd;2046;;;;2201001.0;2430614.0;312943.0;200037;137282
70;Totaal mannen en vrouwen;Totaal;Ongehuwd;2047;;;;2220562.0;2450220.0;315261.0;201471;139143
71;Totaal mannen en vrouwen;Totaal;Ongehuwd;2048;;;;2240413.0;2470278.0;317344.0;202911;141035
72;Totaal mannen en vrouwen;Totaal;Ongehuwd;2049;;;;2260428.0;2490689.0;319172.0;204352;142944
73;Totaal mannen en vrouwen;Totaal;Ongehuwd;2050;;;;2280436.0;2511332.0;320753.0;205780;144861
74;Totaal mannen en vrouwen;Totaal;Ongehuwd;2051;;;;2300277.0;2532071.0;322081.0;207194;146772
75;Totaal mannen en vrouwen;Totaal;Ongehuwd;2052;;;;2319843.0;2552728.0;323178.0;208585;148669
76;Totaal mannen en vrouwen;Totaal;Ongehuwd;2053;;;;2339008.0;2573111.0;324092.0;209942;150540
77;Totaal mannen en vrouwen;Totaal;Ongehuwd;2054;;;;2357620.0;2593030.0;324846.0;211256;152371
78;Totaal mannen en vrouwen;Totaal;Ongehuwd;2055;;;;2375627.0;2612329.0;325482.0;212531;154153
79;Totaal mannen en vrouwen;Totaal;Ongehuwd;2056;;;;2392932.0;2630912.0;326024.0;213763;155876
80;Totaal mannen en vrouwen;Totaal;Ongehuwd;2057;;;;2409479.0;2648650.0;326504.0;214952;157534
81;Totaal mannen en vrouwen;Totaal;Ongehuwd;2058;;;;2425189.0;2665506.0;326941.0;216096;159118
82;Totaal mannen en vrouwen;Totaal;Ongehuwd;2059;;;;2440084.0;2681416.0;327363.0;217198;160624
83;Totaal mannen en vrouwen;Totaal;Ongehuwd;2060;;;;2454152.0;2696320.0;327776.0;218255;162042
84;Totaal mannen en vrouwen;Totaal;Gehuwd;2019;;;;82588.0;6506284.0;31427.0;39605;29435
85;Totaal mannen en vrouwen;Totaal;Gehuwd;2020;;;;81242.0;6493691.0;30752.0;38553;29002
86;Totaal mannen en vrouwen;Totaal;Gehuwd;2021;;;;80126.0;6478620.0;30140.0;37946;28996
87;Totaal mannen en vrouwen;Totaal;Gehuwd;2022;;;;79160.0;6460877.0;29564.0;37588;29286
88;Totaal mannen en vrouwen;Totaal;Gehuwd;2023;;;;78472.0;6442127.0;29059.0;37403;29751
89;Totaal mannen en vrouwen;Totaal;Gehuwd;2024;;;;77971.0;6422346.0;28634.0;37288;30319
90;Totaal mannen en vrouwen;Totaal;Gehuwd;2025;;;;77599.0;6401360.0;28239.0;37233;30952
91;Totaal mannen en vrouwen;Totaal;Gehuwd;2026;;;;77336.0;6379465.0;27878.0;37199;31623
92;Totaal mannen en vrouwen;Totaal;Gehuwd;2027;;;;77136.0;6356500.0;27538.0;37169;32327
93;Totaal mannen en vrouwen;Totaal;Gehuwd;2028;;;;76949.0;6332475.0;27218.0;37114;33060
94;Totaal mannen en vrouwen;Totaal;Gehuwd;2029;;;;76761.0;6307340.0;26937.0;37012;33807
95;Totaal mannen en vrouwen;Totaal;Gehuwd;2030;;;;76610.0;6281210.0;26709.0;36878;34555
96;Totaal mannen en vrouwen;Totaal;Gehuwd;2031;;;;76469.0;6254191.0;26516.0;36718;35288
97;Totaal mannen en vrouwen;Totaal;Gehuwd;2032;;;;76317.0;6226268.0;26342.0;36518;35997
98;Totaal mannen en vrouwen;Totaal;Gehuwd;2033;;;;76150.0;6197510.0;26164.0;36309;36651
99;Totaal mannen en vrouwen;Totaal;Gehuwd;2034;;;;75942.0;6168042.0;26041.0;36022;37248
100;Totaal mannen en vrouwen;Totaal;Gehuwd;2035;;;;75876.0;6137733.0;25948.0;35794;37801
101;Totaal mannen en vrouwen;Totaal;Gehuwd;2036;;;;75749.0;6107026.0;25879.0;35506;38286
102;Totaal mannen en vrouwen;Totaal;Gehuwd;2037;;;;75585.0;6076059.0;25824.0;35184;38693
103;Totaal mannen en vrouwen;Totaal;Gehuwd;2038;;;;75377.0;6045020.0;25792.0;34819;39027
104;Totaal mannen en vrouwen;Totaal;Gehuwd;2039;;;;75127.0;6014003.0;25771.0;34427;39307
105;Totaal mannen en vrouwen;Totaal;Gehuwd;2040;;;;74860.0;5983212.0;25763.0;34020;39540
106;Totaal mannen en vrouwen;Totaal;Gehuwd;2041;;;;74582.0;5952756.0;25749.0;33619;39736
107;Totaal mannen en vrouwen;Totaal;Gehuwd;2042;;;;74289.0;5922759.0;25731.0;33222;39913
108;Totaal mannen en vrouwen;Totaal;Gehuwd;2043;;;;73990.0;5893365.0;25715.0;32827;40074
109;Totaal mannen en vrouwen;Totaal;Gehuwd;2044;;;;73672.0;5864637.0;25706.0;32428;40229
110;Totaal mannen en vrouwen;Totaal;Gehuwd;2045;;;;73363.0;5836824.0;25693.0;32043;40381
111;Totaal mannen en vrouwen;Totaal;Gehuwd;2046;;;;73054.0;5809956.0;25678.0;31673;40527
112;Totaal mannen en vrouwen;Totaal;Gehuwd;2047;;;;72749.0;5784209.0;25663.0;31323;40658
113;Totaal mannen en vrouwen;Totaal;Gehuwd;2048;;;;72433.0;5759744.0;25643.0;30994;40759
114;Totaal mannen en vrouwen;Totaal;Gehuwd;2049;;;;72108.0;5736721.0;25615.0;30692;40821
115;Totaal mannen en vrouwen;Totaal;Gehuwd;2050;;;;71770.0;5715283.0;25577.0;30415;40835
116;Totaal mannen en vrouwen;Totaal;Gehuwd;2051;;;;71425.0;5695661.0;25531.0;30168;40796
117;Totaal mannen en vrouwen;Totaal;Gehuwd;2052;;;;71074.0;5677933.0;25477.0;29949;40697
118;Totaal mannen en vrouwen;Totaal;Gehuwd;2053;;;;70718.0;5662249.0;25424.0;29755;40536
119;Totaal mannen en vrouwen;Totaal;Gehuwd;2054;;;;70357.0;5648719.0;25371.0;29582;40309
120;Totaal mannen en vrouwen;Totaal;Gehuwd;2055;;;;70000.0;5637470.0;25325.0;29431;40017
121;Totaal mannen en vrouwen;Totaal;Gehuwd;2056;;;;69647.0;5628551.0;25284.0;29300;39660
122;Totaal mannen en vrouwen;Totaal;Gehuwd;2057;;;;69312.0;5621971.0;25252.0;29189;39245
123;Totaal mannen en vrouwen;Totaal;Gehuwd;2058;;;;68993.0;5617749.0;25227.0;29093;38780
124;Totaal mannen en vrouwen;Totaal;Gehuwd;2059;;;;68703.0;5615862.0;25213.0;29013;38276
125;Totaal mannen en vrouwen;Totaal;Gehuwd;2060;;;;68448.0;5616233.0;25207.0;28945;37745
126;Totaal mannen en vrouwen;Totaal;Verweduwd;2019;;;;656124.0;44397.0;70049.0;20004;69521
127;Totaal mannen en vrouwen;Totaal;Verweduwd;2020;;;;660634.0;44583.0;69458.0;19976;67921
128;Totaal mannen en vrouwen;Totaal;Verweduwd;2021;;;;665253.0;44637.0;68837.0;19963;66915
129;Totaal mannen en vrouwen;Totaal;Verweduwd;2022;;;;669831.0;44597.0;68210.0;19979;66437
130;Totaal mannen en vrouwen;Totaal;Verweduwd;2023;;;;674461.0;44481.0;67537.0;20032;66324
131;Totaal mannen en vrouwen;Totaal;Verweduwd;2024;;;;679051.0;44294.0;66913.0;20110;66486
132;Totaal mannen en vrouwen;Totaal;Verweduwd;2025;;;;683642.0;44040.0;66233.0;20216;66860
133;Totaal mannen en vrouwen;Totaal;Verweduwd;2026;;;;688191.0;43726.0;65545.0;20344;67403
134;Totaal mannen en vrouwen;Totaal;Verweduwd;2027;;;;692670.0;43360.0;64826.0;20482;68071
135;Totaal mannen en vrouwen;Totaal;Verweduwd;2028;;;;696964.0;42942.0;64116.0;20629;68861
136;Totaal mannen en vrouwen;Totaal;Verweduwd;2029;;;;700972.0;42465.0;63469.0;20778;69756
137;Totaal mannen en vrouwen;Totaal;Verweduwd;2030;;;;704634.0;41939.0;62876.0;20923;70736
138;Totaal mannen en vrouwen;Totaal;Verweduwd;2031;;;;707898.0;41361.0;62298.0;21086;71797
139;Totaal mannen en vrouwen;Totaal;Verweduwd;2032;;;;710683.0;40736.0;61725.0;21252;72938
140;Totaal mannen en vrouwen;Totaal;Verweduwd;2033;;;;712989.0;40071.0;61029.0;21430;74152
141;Totaal mannen en vrouwen;Totaal;Verweduwd;2034;;;;714512.0;39369.0;60481.0;21583;75393
142;Totaal mannen en vrouwen;Totaal;Verweduwd;2035;;;;715367.0;38633.0;59844.0;21733;76654
143;Totaal mannen en vrouwen;Totaal;Verweduwd;2036;;;;715378.0;37869.0;59244.0;21861;77914
144;Totaal mannen en vrouwen;Totaal;Verweduwd;2037;;;;714544.0;37085.0;58631.0;21969;79119
145;Totaal mannen en vrouwen;Totaal;Verweduwd;2038;;;;712859.0;36285.0;58042.0;22042;80197
146;Totaal mannen en vrouwen;Totaal;Verweduwd;2039;;;;710304.0;35478.0;57477.0;22085;81156
147;Totaal mannen en vrouwen;Totaal;Verweduwd;2040;;;;706975.0;34668.0;56937.0;22101;81926
148;Totaal mannen en vrouwen;Totaal;Verweduwd;2041;;;;702998.0;33860.0;56378.0;22097;82472
149;Totaal mannen en vrouwen;Totaal;Verweduwd;2042;;;;698393.0;33062.0;55810.0;22056;82835
150;Totaal mannen en vrouwen;Totaal;Verweduwd;2043;;;;693241.0;32274.0;55242.0;21989;83010
151;Totaal mannen en vrouwen;Totaal;Verweduwd;2044;;;;687705.0;31496.0;54692.0;21908;83037
152;Totaal mannen en vrouwen;Totaal;Verweduwd;2045;;;;681740.0;30728.0;54137.0;21790;82984
153;Totaal mannen en vrouwen;Totaal;Verweduwd;2046;;;;675382.0;29969.0;53576.0;21665;82862
154;Totaal mannen en vrouwen;Totaal;Verweduwd;2047;;;;668813.0;29220.0;53014.0;21533;82730
155;Totaal mannen en vrouwen;Totaal;Verweduwd;2048;;;;661994.0;28489.0;52450.0;21399;82619
156;Totaal mannen en vrouwen;Totaal;Verweduwd;2049;;;;654890.0;27776.0;51874.0;21268;82525
157;Totaal mannen en vrouwen;Totaal;Verweduwd;2050;;;;647451.0;27083.0;51287.0;21140;82433
158;Totaal mannen en vrouwen;Totaal;Verweduwd;2051;;;;639612.0;26412.0;50679.0;20998;82323
159;Totaal mannen en vrouwen;Totaal;Verweduwd;2052;;;;631360.0;25761.0;50048.0;20841;82165
160;Totaal mannen en vrouwen;Totaal;Verweduwd;2053;;;;622702.0;25131.0;49395.0;20672;81933
161;Totaal mannen en vrouwen;Totaal;Verweduwd;2054;;;;613633.0;24524.0;48721.0;20487;81610
162;Totaal mannen en vrouwen;Totaal;Verweduwd;2055;;;;604169.0;23940.0;48028.0;20284;81170
163;Totaal mannen en vrouwen;Totaal;Verweduwd;2056;;;;594349.0;23380.0;47319.0;20061;80595
164;Totaal mannen en vrouwen;Totaal;Verweduwd;2057;;;;584230.0;22845.0;46599.0;19818;79875
165;Totaal mannen en vrouwen;Totaal;Verweduwd;2058;;;;573856.0;22334.0;45869.0;19552;78997
166;Totaal mannen en vrouwen;Totaal;Verweduwd;2059;;;;563327.0;21850.0;45134.0;19264;77958
167;Totaal mannen en vrouwen;Totaal;Verweduwd;2060;;;;552724.0;21392.0;44393.0;18958;76760
168;Totaal mannen en vrouwen;Totaal;Gescheiden;2019;;;;644531.0;354422.0;284898.0;23738;21450
169;Totaal mannen en vrouwen;Totaal;Gescheiden;2020;;;;655137.0;360446.0;286569.0;23479;21542
170;Totaal mannen en vrouwen;Totaal;Gescheiden;2021;;;;665630.0;365330.0;287239.0;23436;21809
171;Totaal mannen en vrouwen;Totaal;Gescheiden;2022;;;;675981.0;369311.0;287060.0;23514;22204
172;Totaal mannen en vrouwen;Totaal;Gescheiden;2023;;;;686259.0;372669.0;286205.0;23663;22690
173;Totaal mannen en vrouwen;Totaal;Gescheiden;2024;;;;696444.0;375335.0;284860.0;23841;23248
174;Totaal mannen en vrouwen;Totaal;Gescheiden;2025;;;;706683.0;377377.0;282931.0;24062;23856
175;Totaal mannen en vrouwen;Totaal;Gescheiden;2026;;;;716751.0;378934.0;280658.0;24297;24512
176;Totaal mannen en vrouwen;Totaal;Gescheiden;2027;;;;726601.0;380064.0;278119.0;24538;25196
177;Totaal mannen en vrouwen;Totaal;Gescheiden;2028;;;;736009.0;380852.0;275531.0;24762;25913
178;Totaal mannen en vrouwen;Totaal;Gescheiden;2029;;;;744788.0;381337.0;273147.0;24948;26652
179;Totaal mannen en vrouwen;Totaal;Gescheiden;2030;;;;752793.0;381513.0;270949.0;25103;27403
180;Totaal mannen en vrouwen;Totaal;Gescheiden;2031;;;;760105.0;381425.0;268870.0;25245;28157
181;Totaal mannen en vrouwen;Totaal;Gescheiden;2032;;;;766679.0;381110.0;266961.0;25371;28919
182;Totaal mannen en vrouwen;Totaal;Gescheiden;2033;;;;772733.0;380594.0;264977.0;25509;29675
183;Totaal mannen en vrouwen;Totaal;Gescheiden;2034;;;;777689.0;379909.0;263593.0;25581;30422
184;Totaal mannen en vrouwen;Totaal;Gescheiden;2035;;;;782063.0;379040.0;262274.0;25657;31156
185;Totaal mannen en vrouwen;Totaal;Gescheiden;2036;;;;785524.0;378038.0;261363.0;25697;31876
186;Totaal mannen en vrouwen;Totaal;Gescheiden;2037;;;;788216.0;376903.0;260719.0;25726;32577
187;Totaal mannen en vrouwen;Totaal;Gescheiden;2038;;;;790035.0;375663.0;260449.0;25723;33252
188;Totaal mannen en vrouwen;Totaal;Gescheiden;2039;;;;791053.0;374337.0;260475.0;25699;33902
189;Totaal mannen en vrouwen;Totaal;Gescheiden;2040;;;;791345.0;372933.0;260724.0;25659;34524
190;Totaal mannen en vrouwen;Totaal;Gescheiden;2041;;;;791104.0;371450.0;261001.0;25628;35114
191;Totaal mannen en vrouwen;Totaal;Gescheiden;2042;;;;790342.0;369905.0;261294.0;25598;35678
192;Totaal mannen en vrouwen;Totaal;Gescheiden;2043;;;;789067.0;368312.0;261624.0;25559;36219
193;Totaal mannen en vrouwen;Totaal;Gescheiden;2044;;;;787267.0;366692.0;262015.0;25503;36736
194;Totaal mannen en vrouwen;Totaal;Gescheiden;2045;;;;785044.0;365064.0;262371.0;25440;37237
195;Totaal mannen en vrouwen;Totaal;Gescheiden;2046;;;;782446.0;363428.0;262669.0;25374;37718
196;Totaal mannen en vrouwen;Totaal;Gescheiden;2047;;;;779532.0;361797.0;262874.0;25309;38180
197;Totaal mannen en vrouwen;Totaal;Gescheiden;2048;;;;776339.0;360193.0;262974.0;25247;38615
198;Totaal mannen en vrouwen;Totaal;Gescheiden;2049;;;;772926.0;358611.0;262931.0;25196;39019
199;Totaal mannen en vrouwen;Totaal;Gescheiden;2050;;;;769307.0;357067.0;262756.0;25151;39381
200;Totaal mannen en vrouwen;Totaal;Gescheiden;2051;;;;765548.0;355569.0;262426.0;25116;39696
201;Totaal mannen en vrouwen;Totaal;Gescheiden;2052;;;;761690.0;354127.0;261962.0;25090;39952
202;Totaal mannen en vrouwen;Totaal;Gescheiden;2053;;;;757763.0;352746.0;261403.0;25064;40141
203;Totaal mannen en vrouwen;Totaal;Gescheiden;2054;;;;753794.0;351443.0;260761.0;25036;40257
204;Totaal mannen en vrouwen;Totaal;Gescheiden;2055;;;;749834.0;350231.0;260072.0;25007;40294
205;Totaal mannen en vrouwen;Totaal;Gescheiden;2056;;;;745929.0;349131.0;259353.0;24976;40244
206;Totaal mannen en vrouwen;Totaal;Gescheiden;2057;;;;742126.0;348155.0;258627.0;24945;40107
207;Totaal mannen en vrouwen;Totaal;Gescheiden;2058;;;;738470.0;347314.0;257909.0;24913;39879
208;Totaal mannen en vrouwen;Totaal;Gescheiden;2059;;;;735017.0;346617.0;257223.0;24879;39566
209;Totaal mannen en vrouwen;Totaal;Gescheiden;2060;;;;731813.0;346068.0;256582.0;24844;39172
210;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;2019;169141.0;168669.0;166186.0;;;;2483;472
211;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;2020;172008.0;171529.0;169004.0;;;;2525;479
212;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;2021;175340.0;174853.0;172279.0;;;;2574;487
213;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;2022;179160.0;178663.0;176033.0;;;;2630;497
214;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;2023;182327.0;181821.0;179144.0;;;;2677;506
215;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;2024;185667.0;185152.0;182426.0;;;;2726;515
216;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;2025;189083.0;188559.0;185783.0;;;;2776;524
217;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;2026;191921.0;191389.0;188571.0;;;;2818;532
218;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;2027;194145.0;193607.0;190757.0;;;;2850;538
219;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;2028;195689.0;195147.0;192274.0;;;;2873;542
220;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;2029;196798.0;196253.0;193364.0;;;;2889;545
221;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;2030;197520.0;196973.0;194073.0;;;;2900;547
222;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;2031;197870.0;197322.0;194417.0;;;;2905;548
223;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;2032;197924.0;197376.0;194470.0;;;;2906;548
224;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;2033;197718.0;197171.0;194268.0;;;;2903;547
225;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;2034;197279.0;196733.0;193837.0;;;;2896;546
