ID;Populatie;Geslacht;Persoonskenmerken;Vervoerwijzen;RegioS;Perioden;VerplaatsingenPerPersoonPerDag_1;AfstandPerPersoonPerDag_2;ReisduurPerPersoonPerDag_3
785;6000050;1100;4000000;100830;West-Nederland (LD);2010;0.58;0.92;9.83
786;6000050;1100;4000000;100830;West-Nederland (LD);2011;0.52;0.9;9.82
787;6000050;1100;4000000;100830;West-Nederland (LD);2012;0.52;0.86;9.56
788;6000050;1100;4000000;100830;West-Nederland (LD);2013;0.53;0.89;9.32
789;6000050;1100;4000000;100830;West-Nederland (LD);2014;0.53;0.94;10.42
790;6000050;1100;4000000;100830;Zuid-Nederland (LD);2010;0.55;0.87;10.23
791;6000050;1100;4000000;100830;Zuid-Nederland (LD);2011;0.48;0.84;9.27
792;6000050;1100;4000000;100830;Zuid-Nederland (LD);2012;0.5;0.83;9.9
793;6000050;1100;4000000;100830;Zuid-Nederland (LD);2013;0.5;0.84;10.01
794;6000050;1100;4000000;100830;Zuid-Nederland (LD);2014;0.51;0.85;9.94
795;6000050;1100;4000000;100830;Groningen (PV);2010;0.53;0.89;9.68
796;6000050;1100;4000000;100830;Groningen (PV);2011;0.4;0.65;7.48
797;6000050;1100;4000000;100830;Groningen (PV);2012;0.43;0.79;8.3
798;6000050;1100;4000000;100830;Groningen (PV);2013;0.48;0.72;8.0
799;6000050;1100;4000000;100830;Groningen (PV);2014;0.43;0.73;8.55
800;6000050;1100;4000000;100830;Friesland (PV);2010;0.46;0.88;9.75
801;6000050;1100;4000000;100830;Friesland (PV);2011;0.41;0.7;8.63
802;6000050;1100;4000000;100830;Friesland (PV);2012;0.48;0.75;9.31
803;6000050;1100;4000000;100830;Friesland (PV);2013;0.45;0.74;8.94
804;6000050;1100;4000000;100830;Friesland (PV);2014;0.46;0.94;9.99
805;6000050;1100;4000000;100830;Drenthe (PV);2010;0.45;0.9;9.7
806;6000050;1100;4000000;100830;Drenthe (PV);2011;0.36;0.67;7.14
807;6000050;1100;4000000;100830;Drenthe (PV);2012;0.37;0.71;7.66
808;6000050;1100;4000000;100830;Drenthe (PV);2013;0.41;0.78;9.23
809;6000050;1100;4000000;100830;Drenthe (PV);2014;0.36;0.63;9.22
810;6000050;1100;4000000;100830;Overijssel (PV);2010;0.51;0.77;9.01
811;6000050;1100;4000000;100830;Overijssel (PV);2011;0.44;0.74;8.4
812;6000050;1100;4000000;100830;Overijssel (PV);2012;0.4;0.75;9.01
813;6000050;1100;4000000;100830;Overijssel (PV);2013;0.42;0.67;8.9
814;6000050;1100;4000000;100830;Overijssel (PV);2014;0.43;0.82;9.54
815;6000050;1100;4000000;100830;Flevoland (PV);2010;0.54;0.92;10.38
816;6000050;1100;4000000;100830;Flevoland (PV);2011;0.5;0.73;7.59
817;6000050;1100;4000000;100830;Flevoland (PV);2012;0.51;0.99;9.87
818;6000050;1100;4000000;100830;Flevoland (PV);2013;0.45;0.74;6.7
819;6000050;1100;4000000;100830;Flevoland (PV);2014;0.48;0.8;8.56
820;6000050;1100;4000000;100830;Gelderland (PV);2010;0.5;0.85;9.73
821;6000050;1100;4000000;100830;Gelderland (PV);2011;0.45;0.7;8.06
822;6000050;1100;4000000;100830;Gelderland (PV);2012;0.45;0.7;8.16
823;6000050;1100;4000000;100830;Gelderland (PV);2013;0.48;0.71;8.56
824;6000050;1100;4000000;100830;Gelderland (PV);2014;0.4;0.7;8.13
825;6000050;1100;4000000;100830;Utrecht (PV);2010;0.57;0.93;9.12
826;6000050;1100;4000000;100830;Utrecht (PV);2011;0.5;0.86;8.85
827;6000050;1100;4000000;100830;Utrecht (PV);2012;0.52;0.85;9.99
828;6000050;1100;4000000;100830;Utrecht (PV);2013;0.53;0.88;9.58
829;6000050;1100;4000000;100830;Utrecht (PV);2014;0.49;0.85;9.75
830;6000050;1100;4000000;100830;Noord-Holland (PV);2010;0.57;0.96;10.06
831;6000050;1100;4000000;100830;Noord-Holland (PV);2011;0.54;0.93;9.97
832;6000050;1100;4000000;100830;Noord-Holland (PV);2012;0.53;0.92;10.4
833;6000050;1100;4000000;100830;Noord-Holland (PV);2013;0.53;0.93;9.59
834;6000050;1100;4000000;100830;Noord-Holland (PV);2014;0.54;0.96;10.37
835;6000050;1100;4000000;100830;Zuid-Holland (PV);2010;0.59;0.9;9.88
836;6000050;1100;4000000;100830;Zuid-Holland (PV);2011;0.53;0.92;10.2
837;6000050;1100;4000000;100830;Zuid-Holland (PV);2012;0.51;0.84;8.82
838;6000050;1100;4000000;100830;Zuid-Holland (PV);2013;0.54;0.88;9.04
839;6000050;1100;4000000;100830;Zuid-Holland (PV);2014;0.54;0.97;10.85
840;6000050;1100;4000000;100830;Zeeland (PV);2010;0.5;0.81;10.04
841;6000050;1100;4000000;100830;Zeeland (PV);2011;0.39;0.63;8.27
842;6000050;1100;4000000;100830;Zeeland (PV);2012;0.47;0.75;9.0
843;6000050;1100;4000000;100830;Zeeland (PV);2013;0.45;0.75;9.14
844;6000050;1100;4000000;100830;Zeeland (PV);2014;0.47;0.78;8.96
845;6000050;1100;4000000;100830;Noord-Brabant (PV);2010;0.54;0.81;9.51
846;6000050;1100;4000000;100830;Noord-Brabant (PV);2011;0.48;0.82;8.63
847;6000050;1100;4000000;100830;Noord-Brabant (PV);2012;0.47;0.76;9.27
848;6000050;1100;4000000;100830;Noord-Brabant (PV);2013;0.49;0.8;9.23
849;6000050;1100;4000000;100830;Noord-Brabant (PV);2014;0.48;0.82;9.45
850;6000050;1100;4000000;100830;Limburg (PV);2010;0.57;0.98;11.81
851;6000050;1100;4000000;100830;Limburg (PV);2011;0.48;0.88;10.68
852;6000050;1100;4000000;100830;Limburg (PV);2012;0.57;0.97;11.29
853;6000050;1100;4000000;100830;Limburg (PV);2013;0.53;0.94;11.74
854;6000050;1100;4000000;100830;Limburg (PV);2014;0.56;0.93;11.04
855;6000050;1100;4000000;100830;Zeer sterk stedelijk;2010;0.68;1.09;11.35
856;6000050;1100;4000000;100830;Zeer sterk stedelijk;2011;0.62;1.08;11.4
857;6000050;1100;4000000;100830;Zeer sterk stedelijk;2012;0.6;1.0;10.2
858;6000050;1100;4000000;100830;Zeer sterk stedelijk;2013;0.62;1.05;10.48
859;6000050;1100;4000000;100830;Zeer sterk stedelijk;2014;0.62;1.06;11.21
860;6000050;1100;4000000;100830;Sterk stedelijk;2010;0.57;0.9;9.91
861;6000050;1100;4000000;100830;Sterk stedelijk;2011;0.52;0.84;9.22
862;6000050;1100;4000000;100830;Sterk stedelijk;2012;0.53;0.88;10.62
863;6000050;1100;4000000;100830;Sterk stedelijk;2013;0.53;0.82;9.04
864;6000050;1100;4000000;100830;Sterk stedelijk;2014;0.51;0.93;10.27
865;6000050;1100;4000000;100830;Matig stedelijk;2010;0.53;0.86;9.67
866;6000050;1100;4000000;100830;Matig stedelijk;2011;0.45;0.76;8.75
867;6000050;1100;4000000;100830;Matig stedelijk;2012;0.47;0.77;8.88
868;6000050;1100;4000000;100830;Matig stedelijk;2013;0.48;0.8;9.6
869;6000050;1100;4000000;100830;Matig stedelijk;2014;0.44;0.76;8.95
870;6000050;1100;4000000;100830;Weinig stedelijk;2010;0.46;0.75;8.93
871;6000050;1100;4000000;100830;Weinig stedelijk;2011;0.41;0.7;7.99
872;6000050;1100;4000000;100830;Weinig stedelijk;2012;0.42;0.71;8.38
873;6000050;1100;4000000;100830;Weinig stedelijk;2013;0.41;0.71;8.31
874;6000050;1100;4000000;100830;Weinig stedelijk;2014;0.44;0.75;8.94
875;6000050;1100;4000000;100830;Niet stedelijk;2010;0.45;0.8;9.24
876;6000050;1100;4000000;100830;Niet stedelijk;2011;0.39;0.68;7.87
877;6000050;1100;4000000;100830;Niet stedelijk;2012;0.36;0.64;7.12
878;6000050;1100;4000000;100830;Niet stedelijk;2013;0.42;0.72;8.52
879;6000050;1100;4000000;100830;Niet stedelijk;2014;0.39;0.74;9.43
880;6000050;1100;4000000;100840;Nederland;2010;0.04;0.83;1.62
881;6000050;1100;4000000;100840;Nederland;2011;0.04;0.9;1.7
882;6000050;1100;4000000;100840;Nederland;2012;0.04;0.78;1.49
883;6000050;1100;4000000;100840;Nederland;2013;0.04;0.76;1.53
884;6000050;1100;4000000;100840;Nederland;2014;0.05;0.96;1.74
885;6000050;1100;4000000;100840;Noord-Nederland (LD);2010;0.04;0.8;1.54
886;6000050;1100;4000000;100840;Noord-Nederland (LD);2011;0.04;0.99;2.1
887;6000050;1100;4000000;100840;Noord-Nederland (LD);2012;0.04;0.71;1.52
888;6000050;1100;4000000;100840;Noord-Nederland (LD);2013;0.04;0.86;1.33
889;6000050;1100;4000000;100840;Noord-Nederland (LD);2014;0.04;1.48;2.54
890;6000050;1100;4000000;100840;Oost-Nederland (LD);2010;0.05;0.92;1.61
891;6000050;1100;4000000;100840;Oost-Nederland (LD);2011;0.04;0.89;1.75
892;6000050;1100;4000000;100840;Oost-Nederland (LD);2012;0.04;0.81;1.88
893;6000050;1100;4000000;100840;Oost-Nederland (LD);2013;0.04;0.75;1.47
894;6000050;1100;4000000;100840;Oost-Nederland (LD);2014;0.05;1.08;1.76
895;6000050;1100;4000000;100840;West-Nederland (LD);2010;0.04;0.76;1.62
896;6000050;1100;4000000;100840;West-Nederland (LD);2011;0.04;0.91;1.75
897;6000050;1100;4000000;100840;West-Nederland (LD);2012;0.04;0.75;1.41
898;6000050;1100;4000000;100840;West-Nederland (LD);2013;0.04;0.71;1.61
899;6000050;1100;4000000;100840;West-Nederland (LD);2014;0.04;0.86;1.55
900;6000050;1100;4000000;100840;Zuid-Nederland (LD);2010;0.04;0.91;1.68
901;6000050;1100;4000000;100840;Zuid-Nederland (LD);2011;0.04;0.83;1.37
902;6000050;1100;4000000;100840;Zuid-Nederland (LD);2012;0.04;0.84;1.27
903;6000050;1100;4000000;100840;Zuid-Nederland (LD);2013;0.04;0.82;1.49
904;6000050;1100;4000000;100840;Zuid-Nederland (LD);2014;0.05;0.81;1.74
905;6000050;1100;4000000;100840;Groningen (PV);2010;0.03;0.61;1.02
906;6000050;1100;4000000;100840;Groningen (PV);2011;0.04;0.85;1.51
907;6000050;1100;4000000;100840;Groningen (PV);2012;0.03;0.6;1.04
908;6000050;1100;4000000;100840;Groningen (PV);2013;0.04;0.8;1.27
909;6000050;1100;4000000;100840;Groningen (PV);2014;0.03;1.05;2.05
910;6000050;1100;4000000;100840;Friesland (PV);2010;0.05;0.79;1.95
911;6000050;1100;4000000;100840;Friesland (PV);2011;0.04;0.85;1.43
912;6000050;1100;4000000;100840;Friesland (PV);2012;0.04;0.77;1.82
913;6000050;1100;4000000;100840;Friesland (PV);2013;0.04;0.83;1.29
914;6000050;1100;4000000;100840;Friesland (PV);2014;0.05;1.71;2.82
915;6000050;1100;4000000;100840;Drenthe (PV);2010;0.05;1.01;1.61
916;6000050;1100;4000000;100840;Drenthe (PV);2011;0.05;1.36;3.67
917;6000050;1100;4000000;100840;Drenthe (PV);2012;0.05;0.74;1.69
918;6000050;1100;4000000;100840;Drenthe (PV);2013;0.03;0.96;1.47
919;6000050;1100;4000000;100840;Drenthe (PV);2014;0.05;1.67;2.77
920;6000050;1100;4000000;100840;Overijssel (PV);2010;0.05;0.93;1.65
921;6000050;1100;4000000;100840;Overijssel (PV);2011;0.05;0.88;1.92
922;6000050;1100;4000000;100840;Overijssel (PV);2012;0.03;0.81;2.22
923;6000050;1100;4000000;100840;Overijssel (PV);2013;0.03;0.58;0.98
924;6000050;1100;4000000;100840;Overijssel (PV);2014;0.04;0.96;1.81
925;6000050;1100;4000000;100840;Flevoland (PV);2010;0.04;0.98;1.68
926;6000050;1100;4000000;100840;Flevoland (PV);2011;0.03;0.57;0.99
927;6000050;1100;4000000;100840;Flevoland (PV);2012;0.04;0.99;1.61
928;6000050;1100;4000000;100840;Flevoland (PV);2013;0.04;0.97;2.18
929;6000050;1100;4000000;100840;Flevoland (PV);2014;0.04;0.89;1.61
930;6000050;1100;4000000;100840;Gelderland (PV);2010;0.05;0.9;1.57
931;6000050;1100;4000000;100840;Gelderland (PV);2011;0.04;0.95;1.79
932;6000050;1100;4000000;100840;Gelderland (PV);2012;0.04;0.77;1.75
933;6000050;1100;4000000;100840;Gelderland (PV);2013;0.04;0.81;1.61
934;6000050;1100;4000000;100840;Gelderland (PV);2014;0.05;1.19;1.76
935;6000050;1100;4000000;100840;Utrecht (PV);2010;0.03;0.46;0.94
936;6000050;1100;4000000;100840;Utrecht (PV);2011;0.03;0.57;1.14
937;6000050;1100;4000000;100840;Utrecht (PV);2012;0.04;0.88;1.86
938;6000050;1100;4000000;100840;Utrecht (PV);2013;0.04;0.63;1.4
939;6000050;1100;4000000;100840;Utrecht (PV);2014;0.05;0.77;1.47
940;6000050;1100;4000000;100840;Noord-Holland (PV);2010;0.04;0.94;1.97
941;6000050;1100;4000000;100840;Noord-Holland (PV);2011;0.04;0.95;1.92
942;6000050;1100;4000000;100840;Noord-Holland (PV);2012;0.04;0.74;1.26
943;6000050;1100;4000000;100840;Noord-Holland (PV);2013;0.04;0.72;1.59
944;6000050;1100;4000000;100840;Noord-Holland (PV);2014;0.05;1.12;1.72
945;6000050;1100;4000000;100840;Zuid-Holland (PV);2010;0.04;0.68;1.48
946;6000050;1100;4000000;100840;Zuid-Holland (PV);2011;0.04;1.0;1.86
947;6000050;1100;4000000;100840;Zuid-Holland (PV);2012;0.04;0.69;1.38
948;6000050;1100;4000000;100840;Zuid-Holland (PV);2013;0.04;0.64;1.5
949;6000050;1100;4000000;100840;Zuid-Holland (PV);2014;0.04;0.69;1.46
950;6000050;1100;4000000;100840;Zeeland (PV);2010;0.07;1.21;2.5
951;6000050;1100;4000000;100840;Zeeland (PV);2011;0.05;0.83;1.49
952;6000050;1100;4000000;100840;Zeeland (PV);2012;0.04;0.96;1.19
953;6000050;1100;4000000;100840;Zeeland (PV);2013;0.05;1.47;3.53
954;6000050;1100;4000000;100840;Zeeland (PV);2014;0.06;0.92;1.49
955;6000050;1100;4000000;100840;Noord-Brabant (PV);2010;0.05;0.98;1.71
956;6000050;1100;4000000;100840;Noord-Brabant (PV);2011;0.04;0.78;1.35
957;6000050;1100;4000000;100840;Noord-Brabant (PV);2012;0.04;0.91;1.3
958;6000050;1100;4000000;100840;Noord-Brabant (PV);2013;0.04;0.84;1.5
959;6000050;1100;4000000;100840;Noord-Brabant (PV);2014;0.05;0.81;1.82
960;6000050;1100;4000000;100840;Limburg (PV);2010;0.04;0.75;1.62
961;6000050;1100;4000000;100840;Limburg (PV);2011;0.05;0.96;1.41
962;6000050;1100;4000000;100840;Limburg (PV);2012;0.04;0.69;1.21
963;6000050;1100;4000000;100840;Limburg (PV);2013;0.04;0.77;1.49
964;6000050;1100;4000000;100840;Limburg (PV);2014;0.06;0.79;1.56
965;6000050;1100;4000000;100840;Zeer sterk stedelijk;2010;0.04;0.7;1.63
966;6000050;1100;4000000;100840;Zeer sterk stedelijk;2011;0.03;0.71;1.35
967;6000050;1100;4000000;100840;Zeer sterk stedelijk;2012;0.04;0.58;1.28
968;6000050;1100;4000000;100840;Zeer sterk stedelijk;2013;0.04;0.5;1.06
969;6000050;1100;4000000;100840;Zeer sterk stedelijk;2014;0.04;0.63;1.17
970;6000050;1100;4000000;100840;Sterk stedelijk;2010;0.04;0.58;1.2
971;6000050;1100;4000000;100840;Sterk stedelijk;2011;0.04;0.8;1.55
972;6000050;1100;4000000;100840;Sterk stedelijk;2012;0.03;0.7;1.31
973;6000050;1100;4000000;100840;Sterk stedelijk;2013;0.04;0.68;1.46
974;6000050;1100;4000000;100840;Sterk stedelijk;2014;0.04;0.72;1.37
975;6000050;1100;4000000;100840;Matig stedelijk;2010;0.04;0.89;1.7
976;6000050;1100;4000000;100840;Matig stedelijk;2011;0.05;0.93;1.74
977;6000050;1100;4000000;100840;Matig stedelijk;2012;0.04;0.75;1.42
978;6000050;1100;4000000;100840;Matig stedelijk;2013;0.04;0.85;1.95
979;6000050;1100;4000000;100840;Matig stedelijk;2014;0.05;1.25;2.12
980;6000050;1100;4000000;100840;Weinig stedelijk;2010;0.05;1.06;1.8
981;6000050;1100;4000000;100840;Weinig stedelijk;2011;0.04;0.99;2.02
982;6000050;1100;4000000;100840;Weinig stedelijk;2012;0.05;1.01;1.97
983;6000050;1100;4000000;100840;Weinig stedelijk;2013;0.04;0.93;1.62
984;6000050;1100;4000000;100840;Weinig stedelijk;2014;0.05;1.06;2.1
985;6000050;1100;4000000;100840;Niet stedelijk;2010;0.06;1.11;2.14
986;6000050;1100;4000000;100840;Niet stedelijk;2011;0.05;1.24;1.99
987;6000050;1100;4000000;100840;Niet stedelijk;2012;0.04;0.92;1.52
988;6000050;1100;4000000;100840;Niet stedelijk;2013;0.04;0.91;1.61
989;6000050;1100;4000000;100840;Niet stedelijk;2014;0.05;1.46;2.33
990;6000050;1100;2030500;100000;Nederland;2010;2.58;18.68;53.6
991;6000050;1100;2030500;100000;Nederland;2011;2.51;18.05;54.18
992;6000050;1100;2030500;100000;Nederland;2012;2.53;18.18;54.1
993;6000050;1100;2030500;100000;Nederland;2013;2.5;19.04;54.64
994;6000050;1100;2030500;100000;Nederland;2014;2.51;19.83;56.91
995;6000050;1100;2030500;100000;Noord-Nederland (LD);2010;2.66;22.99;56.96
996;6000050;1100;2030500;100000;Noord-Nederland (LD);2011;2.51;20.6;50.98
997;6000050;1100;2030500;100000;Noord-Nederland (LD);2012;2.55;20.37;54.17
998;6000050;1100;2030500;100000;Noord-Nederland (LD);2013;2.53;21.29;51.05
999;6000050;1100;2030500;100000;Noord-Nederland (LD);2014;2.55;22.11;60.21
1000;6000050;1100;2030500;100000;Oost-Nederland (LD);2010;2.67;18.69;51.49
1001;6000050;1100;2030500;100000;Oost-Nederland (LD);2011;2.59;18.82;51.54
1002;6000050;1100;2030500;100000;Oost-Nederland (LD);2012;2.54;16.8;50.7
1003;6000050;1100;2030500;100000;Oost-Nederland (LD);2013;2.53;17.47;51.62
1004;6000050;1100;2030500;100000;Oost-Nederland (LD);2014;2.51;22.09;56.46
1005;6000050;1100;2030500;100000;West-Nederland (LD);2010;2.54;18.57;55.54
1006;6000050;1100;2030500;100000;West-Nederland (LD);2011;2.46;17.72;57.08
1007;6000050;1100;2030500;100000;West-Nederland (LD);2012;2.54;18.35;55.98
1008;6000050;1100;2030500;100000;West-Nederland (LD);2013;2.49;18.82;57.34
1009;6000050;1100;2030500;100000;West-Nederland (LD);2014;2.49;19.26;58.37
1010;6000050;1100;2030500;100000;Zuid-Nederland (LD);2010;2.54;16.77;48.99
1011;6000050;1100;2030500;100000;Zuid-Nederland (LD);2011;2.54;16.82;50.86
1012;6000050;1100;2030500;100000;Zuid-Nederland (LD);2012;2.47;18.03;52.6
1013;6000050;1100;2030500;100000;Zuid-Nederland (LD);2013;2.48;20.12;52.26
1014;6000050;1100;2030500;100000;Zuid-Nederland (LD);2014;2.52;17.87;51.76
1015;6000050;1100;2030500;100000;Groningen (PV);2010;2.66;26.08;60.61
1016;6000050;1100;2030500;100000;Groningen (PV);2011;2.62;22.7;57.16
1017;6000050;1100;2030500;100000;Groningen (PV);2012;2.48;25.7;59.39
1018;6000050;1100;2030500;100000;Groningen (PV);2013;2.54;24.3;54.27
1019;6000050;1100;2030500;100000;Groningen (PV);2014;2.51;23.64;61.03
1020;6000050;1100;2030500;100000;Friesland (PV);2010;2.65;21.64;57.3
1021;6000050;1100;2030500;100000;Friesland (PV);2011;2.42;17.62;43.7
1022;6000050;1100;2030500;100000;Friesland (PV);2012;2.58;16.78;50.94
1023;6000050;1100;2030500;100000;Friesland (PV);2013;2.62;20.31;49.75
1024;6000050;1100;2030500;100000;Friesland (PV);2014;2.5;21.03;58.51
1025;6000050;1100;2030500;100000;Drenthe (PV);2010;2.69;20.45;51.05
1026;6000050;1100;2030500;100000;Drenthe (PV);2011;2.48;21.54;51.71
1027;6000050;1100;2030500;100000;Drenthe (PV);2012;2.64;17.31;50.73
1028;6000050;1100;2030500;100000;Drenthe (PV);2013;2.37;18.2;48.11
1029;6000050;1100;2030500;100000;Drenthe (PV);2014;2.7;21.27;61.49
1030;6000050;1100;2030500;100000;Overijssel (PV);2010;2.75;16.5;51.18
1031;6000050;1100;2030500;100000;Overijssel (PV);2011;2.68;17.04;50.12
1032;6000050;1100;2030500;100000;Overijssel (PV);2012;2.56;16.56;53.54
1033;6000050;1100;2030500;100000;Overijssel (PV);2013;2.52;16.89;52.43
1034;6000050;1100;2030500;100000;Overijssel (PV);2014;2.52;21.2;55.79
1035;6000050;1100;2030500;100000;Flevoland (PV);2010;2.69;24.0;60.27
1036;6000050;1100;2030500;100000;Flevoland (PV);2011;2.55;21.67;51.3
1037;6000050;1100;2030500;100000;Flevoland (PV);2012;2.61;18.94;53.23
1038;6000050;1100;2030500;100000;Flevoland (PV);2013;2.47;20.32;60.15
1039;6000050;1100;2030500;100000;Flevoland (PV);2014;2.56;23.5;60.2
1040;6000050;1100;2030500;100000;Gelderland (PV);2010;2.63;18.78;49.73
1041;6000050;1100;2030500;100000;Gelderland (PV);2011;2.54;19.16;52.37
1042;6000050;1100;2030500;100000;Gelderland (PV);2012;2.52;16.46;48.66
1043;6000050;1100;2030500;100000;Gelderland (PV);2013;2.56;17.15;49.27
1044;6000050;1100;2030500;100000;Gelderland (PV);2014;2.49;22.28;55.99
1045;6000050;1100;2030500;100000;Utrecht (PV);2010;2.67;18.88;52.69
1046;6000050;1100;2030500;100000;Utrecht (PV);2011;2.51;17.5;53.91
1047;6000050;1100;2030500;100000;Utrecht (PV);2012;2.72;20.17;59.06
1048;6000050;1100;2030500;100000;Utrecht (PV);2013;2.77;22.88;61.86
1049;6000050;1100;2030500;100000;Utrecht (PV);2014;2.56;23.14;64.69
1050;6000050;1100;2030500;100000;Noord-Holland (PV);2010;2.57;19.49;58.2
1051;6000050;1100;2030500;100000;Noord-Holland (PV);2011;2.55;18.49;60.73
1052;6000050;1100;2030500;100000;Noord-Holland (PV);2012;2.59;17.01;56.99
1053;6000050;1100;2030500;100000;Noord-Holland (PV);2013;2.51;18.53;58.94
1054;6000050;1100;2030500;100000;Noord-Holland (PV);2014;2.56;19.53;59.6
1055;6000050;1100;2030500;100000;Zuid-Holland (PV);2010;2.46;17.86;55.06
1056;6000050;1100;2030500;100000;Zuid-Holland (PV);2011;2.38;17.28;56.31
1057;6000050;1100;2030500;100000;Zuid-Holland (PV);2012;2.45;18.62;54.74
1058;6000050;1100;2030500;100000;Zuid-Holland (PV);2013;2.39;17.52;54.54
1059;6000050;1100;2030500;100000;Zuid-Holland (PV);2014;2.41;18.04;55.99
1060;6000050;1100;2030500;100000;Zeeland (PV);2010;2.55;17.48;47.91
1061;6000050;1100;2030500;100000;Zeeland (PV);2011;2.27;16.82;45.38
1062;6000050;1100;2030500;100000;Zeeland (PV);2012;2.38;20.65;49.25
1063;6000050;1100;2030500;100000;Zeeland (PV);2013;2.52;21.68;58.94
1064;6000050;1100;2030500;100000;Zeeland (PV);2014;2.48;15.76;49.41
1065;6000050;1100;2030500;100000;Noord-Brabant (PV);2010;2.6;16.88;48.24
1066;6000050;1100;2030500;100000;Noord-Brabant (PV);2011;2.65;17.73;52.63
1067;6000050;1100;2030500;100000;Noord-Brabant (PV);2012;2.48;18.76;53.26
1068;6000050;1100;2030500;100000;Noord-Brabant (PV);2013;2.54;22.35;54.67
1069;6000050;1100;2030500;100000;Noord-Brabant (PV);2014;2.56;19.81;55.13
1070;6000050;1100;2030500;100000;Limburg (PV);2010;2.43;16.54;50.62
1071;6000050;1100;2030500;100000;Limburg (PV);2011;2.32;14.86;47.02
1072;6000050;1100;2030500;100000;Limburg (PV);2012;2.44;16.49;51.2
1073;6000050;1100;2030500;100000;Limburg (PV);2013;2.34;14.99;46.7
1074;6000050;1100;2030500;100000;Limburg (PV);2014;2.42;13.62;44.36
1075;6000050;1100;2030500;100000;Zeer sterk stedelijk;2010;2.51;19.35;59.51
1076;6000050;1100;2030500;100000;Zeer sterk stedelijk;2011;2.47;19.29;62.28
1077;6000050;1100;2030500;100000;Zeer sterk stedelijk;2012;2.51;19.93;60.36
1078;6000050;1100;2030500;100000;Zeer sterk stedelijk;2013;2.49;21.45;62.47
1079;6000050;1100;2030500;100000;Zeer sterk stedelijk;2014;2.47;20.14;61.8
1080;6000050;1100;2030500;100000;Sterk stedelijk;2010;2.58;17.65;52.1
1081;6000050;1100;2030500;100000;Sterk stedelijk;2011;2.53;17.87;53.56
1082;6000050;1100;2030500;100000;Sterk stedelijk;2012;2.53;17.3;53.6
1083;6000050;1100;2030500;100000;Sterk stedelijk;2013;2.51;18.64;52.77
1084;6000050;1100;2030500;100000;Sterk stedelijk;2014;2.5;21.3;56.67
1085;6000050;1100;2030500;100000;Matig stedelijk;2010;2.66;18.52;50.39
1086;6000050;1100;2030500;100000;Matig stedelijk;2011;2.53;16.84;50.36
1087;6000050;1100;2030500;100000;Matig stedelijk;2012;2.63;17.51;51.38
1088;6000050;1100;2030500;100000;Matig stedelijk;2013;2.48;17.55;51.8
1089;6000050;1100;2030500;100000;Matig stedelijk;2014;2.58;19.5;56.0
1090;6000050;1100;2030500;100000;Weinig stedelijk;2010;2.55;18.59;50.47
1091;6000050;1100;2030500;100000;Weinig stedelijk;2011;2.51;17.72;50.58
1092;6000050;1100;2030500;100000;Weinig stedelijk;2012;2.49;17.12;49.93
1093;6000050;1100;2030500;100000;Weinig stedelijk;2013;2.5;17.28;50.41
1094;6000050;1100;2030500;100000;Weinig stedelijk;2014;2.49;17.29;51.47
1095;6000050;1100;2030500;100000;Niet stedelijk;2010;2.63;20.52;54.96
1096;6000050;1100;2030500;100000;Niet stedelijk;2011;2.47;18.23;48.19
1097;6000050;1100;2030500;100000;Niet stedelijk;2012;2.45;19.47;51.55
1098;6000050;1100;2030500;100000;Niet stedelijk;2013;2.54;19.84;51.64
1099;6000050;1100;2030500;100000;Niet stedelijk;2014;2.49;20.01;54.97
1100;6000050;1100;2030500;100760;Nederland;2010;0.03;0.64;0.87
1101;6000050;1100;2030500;100760;Nederland;2011;0.03;0.56;0.84
1102;6000050;1100;2030500;100760;Nederland;2012;0.02;0.57;0.77
1103;6000050;1100;2030500;100760;Nederland;2013;0.03;0.68;0.84
1104;6000050;1100;2030500;100760;Nederland;2014;0.03;0.7;0.92
1105;6000050;1100;2030500;100760;Noord-Nederland (LD);2010;0.02;0.77;0.85
1106;6000050;1100;2030500;100760;Noord-Nederland (LD);2011;0.03;0.46;0.63
1107;6000050;1100;2030500;100760;Noord-Nederland (LD);2012;0.03;0.83;1.08
1108;6000050;1100;2030500;100760;Noord-Nederland (LD);2013;0.02;0.52;0.63
1109;6000050;1100;2030500;100760;Noord-Nederland (LD);2014;;;
1110;6000050;1100;2030500;100760;Oost-Nederland (LD);2010;0.03;0.76;0.91
1111;6000050;1100;2030500;100760;Oost-Nederland (LD);2011;0.02;0.57;0.81
1112;6000050;1100;2030500;100760;Oost-Nederland (LD);2012;0.03;0.34;0.53
1113;6000050;1100;2030500;100760;Oost-Nederland (LD);2013;0.02;0.59;0.67
1114;6000050;1100;2030500;100760;Oost-Nederland (LD);2014;0.03;0.82;1.15
1115;6000050;1100;2030500;100760;West-Nederland (LD);2010;0.03;0.6;0.86
1116;6000050;1100;2030500;100760;West-Nederland (LD);2011;0.02;0.53;0.91
1117;6000050;1100;2030500;100760;West-Nederland (LD);2012;0.02;0.45;0.64
1118;6000050;1100;2030500;100760;West-Nederland (LD);2013;0.03;0.56;0.75
1119;6000050;1100;2030500;100760;West-Nederland (LD);2014;0.02;0.71;0.87
1120;6000050;1100;2030500;100760;Zuid-Nederland (LD);2010;0.03;0.54;0.89
1121;6000050;1100;2030500;100760;Zuid-Nederland (LD);2011;0.03;0.64;0.81
