ID;Geslacht;Leeftijd;Studierichting;Opleidingsvorm;Perioden;Gediplomeerden_1
151;Totaal mannen en vrouwen;0;14;Voltijd;1999/'00;7429
152;Totaal mannen en vrouwen;0;14;Voltijd;2000/'01;7528
153;Totaal mannen en vrouwen;0;14;Voltijd;2001/'02;7834
154;Totaal mannen en vrouwen;0;14;Voltijd;2002/'03;8360
155;Totaal mannen en vrouwen;0;14;Voltijd;2003/'04;8543
156;Totaal mannen en vrouwen;0;14;Voltijd;2004/'05;8623
157;Totaal mannen en vrouwen;0;14;Voltijd;2005/'06;8443
158;Totaal mannen en vrouwen;0;14;Voltijd;2006/'07;8938
159;Totaal mannen en vrouwen;0;14;Voltijd;2007/'08;8540
160;Totaal mannen en vrouwen;0;14;Voltijd;2008/'09;8484
161;Totaal mannen en vrouwen;0;14;Voltijd;2009/'10;8661
162;Totaal mannen en vrouwen;0;14;Voltijd;2010/'11;8500
163;Totaal mannen en vrouwen;0;14;Voltijd;2011/'12;8496
164;Totaal mannen en vrouwen;0;14;Voltijd;2012/'13;7731
165;Totaal mannen en vrouwen;0;14;Voltijd;2013/'14;7656
166;Totaal mannen en vrouwen;0;14;Voltijd;2014/'15;7743
167;Totaal mannen en vrouwen;0;14;Voltijd;2015/'16;7567
168;Totaal mannen en vrouwen;0;14;Deeltijd;1995/'96;1911
169;Totaal mannen en vrouwen;0;14;Deeltijd;1996/'97;1655
170;Totaal mannen en vrouwen;0;14;Deeltijd;1997/'98;1413
171;Totaal mannen en vrouwen;0;14;Deeltijd;1998/'99;1249
172;Totaal mannen en vrouwen;0;14;Deeltijd;1999/'00;1370
173;Totaal mannen en vrouwen;0;14;Deeltijd;2000/'01;1754
174;Totaal mannen en vrouwen;0;14;Deeltijd;2001/'02;2109
175;Totaal mannen en vrouwen;0;14;Deeltijd;2002/'03;2338
176;Totaal mannen en vrouwen;0;14;Deeltijd;2003/'04;2768
177;Totaal mannen en vrouwen;0;14;Deeltijd;2004/'05;2900
178;Totaal mannen en vrouwen;0;14;Deeltijd;2005/'06;2955
179;Totaal mannen en vrouwen;0;14;Deeltijd;2006/'07;2438
180;Totaal mannen en vrouwen;0;14;Deeltijd;2007/'08;2205
181;Totaal mannen en vrouwen;0;14;Deeltijd;2008/'09;1955
182;Totaal mannen en vrouwen;0;14;Deeltijd;2009/'10;1865
183;Totaal mannen en vrouwen;0;14;Deeltijd;2010/'11;1721
184;Totaal mannen en vrouwen;0;14;Deeltijd;2011/'12;1888
185;Totaal mannen en vrouwen;0;14;Deeltijd;2012/'13;1586
186;Totaal mannen en vrouwen;0;14;Deeltijd;2013/'14;1408
187;Totaal mannen en vrouwen;0;14;Deeltijd;2014/'15;1243
188;Totaal mannen en vrouwen;0;14;Deeltijd;2015/'16;1138
189;Totaal mannen en vrouwen;0;140;Totaal opleidingsvorm;1995/'96;0
190;Totaal mannen en vrouwen;0;140;Totaal opleidingsvorm;1996/'97;0
191;Totaal mannen en vrouwen;0;140;Totaal opleidingsvorm;1997/'98;0
192;Totaal mannen en vrouwen;0;140;Totaal opleidingsvorm;1998/'99;0
193;Totaal mannen en vrouwen;0;140;Totaal opleidingsvorm;1999/'00;0
194;Totaal mannen en vrouwen;0;140;Totaal opleidingsvorm;2000/'01;0
195;Totaal mannen en vrouwen;0;140;Totaal opleidingsvorm;2001/'02;0
196;Totaal mannen en vrouwen;0;140;Totaal opleidingsvorm;2002/'03;0
197;Totaal mannen en vrouwen;0;140;Totaal opleidingsvorm;2003/'04;0
198;Totaal mannen en vrouwen;0;140;Totaal opleidingsvorm;2004/'05;0
199;Totaal mannen en vrouwen;0;140;Totaal opleidingsvorm;2005/'06;0
200;Totaal mannen en vrouwen;0;140;Totaal opleidingsvorm;2006/'07;0
201;Totaal mannen en vrouwen;0;140;Totaal opleidingsvorm;2007/'08;0
202;Totaal mannen en vrouwen;0;140;Totaal opleidingsvorm;2008/'09;0
203;Totaal mannen en vrouwen;0;140;Totaal opleidingsvorm;2009/'10;0
204;Totaal mannen en vrouwen;0;140;Totaal opleidingsvorm;2010/'11;0
205;Totaal mannen en vrouwen;0;140;Totaal opleidingsvorm;2011/'12;0
206;Totaal mannen en vrouwen;0;140;Totaal opleidingsvorm;2012/'13;0
207;Totaal mannen en vrouwen;0;140;Totaal opleidingsvorm;2013/'14;0
208;Totaal mannen en vrouwen;0;140;Totaal opleidingsvorm;2014/'15;0
209;Totaal mannen en vrouwen;0;140;Totaal opleidingsvorm;2015/'16;0
210;Totaal mannen en vrouwen;0;140;Voltijd;1995/'96;0
211;Totaal mannen en vrouwen;0;140;Voltijd;1996/'97;0
212;Totaal mannen en vrouwen;0;140;Voltijd;1997/'98;0
213;Totaal mannen en vrouwen;0;140;Voltijd;1998/'99;0
214;Totaal mannen en vrouwen;0;140;Voltijd;1999/'00;0
215;Totaal mannen en vrouwen;0;140;Voltijd;2000/'01;0
216;Totaal mannen en vrouwen;0;140;Voltijd;2001/'02;0
217;Totaal mannen en vrouwen;0;140;Voltijd;2002/'03;0
218;Totaal mannen en vrouwen;0;140;Voltijd;2003/'04;0
219;Totaal mannen en vrouwen;0;140;Voltijd;2004/'05;0
220;Totaal mannen en vrouwen;0;140;Voltijd;2005/'06;0
221;Totaal mannen en vrouwen;0;140;Voltijd;2006/'07;0
222;Totaal mannen en vrouwen;0;140;Voltijd;2007/'08;0
223;Totaal mannen en vrouwen;0;140;Voltijd;2008/'09;0
224;Totaal mannen en vrouwen;0;140;Voltijd;2009/'10;0
225;Totaal mannen en vrouwen;0;140;Voltijd;2010/'11;0
226;Totaal mannen en vrouwen;0;140;Voltijd;2011/'12;0
227;Totaal mannen en vrouwen;0;140;Voltijd;2012/'13;0
228;Totaal mannen en vrouwen;0;140;Voltijd;2013/'14;0
229;Totaal mannen en vrouwen;0;140;Voltijd;2014/'15;0
230;Totaal mannen en vrouwen;0;140;Voltijd;2015/'16;0
231;Totaal mannen en vrouwen;0;140;Deeltijd;1995/'96;0
232;Totaal mannen en vrouwen;0;140;Deeltijd;1996/'97;0
233;Totaal mannen en vrouwen;0;140;Deeltijd;1997/'98;0
234;Totaal mannen en vrouwen;0;140;Deeltijd;1998/'99;0
235;Totaal mannen en vrouwen;0;140;Deeltijd;1999/'00;0
236;Totaal mannen en vrouwen;0;140;Deeltijd;2000/'01;0
237;Totaal mannen en vrouwen;0;140;Deeltijd;2001/'02;0
238;Totaal mannen en vrouwen;0;140;Deeltijd;2002/'03;0
239;Totaal mannen en vrouwen;0;140;Deeltijd;2003/'04;0
240;Totaal mannen en vrouwen;0;140;Deeltijd;2004/'05;0
241;Totaal mannen en vrouwen;0;140;Deeltijd;2005/'06;0
242;Totaal mannen en vrouwen;0;140;Deeltijd;2006/'07;0
243;Totaal mannen en vrouwen;0;140;Deeltijd;2007/'08;0
244;Totaal mannen en vrouwen;0;140;Deeltijd;2008/'09;0
245;Totaal mannen en vrouwen;0;140;Deeltijd;2009/'10;0
246;Totaal mannen en vrouwen;0;140;Deeltijd;2010/'11;0
247;Totaal mannen en vrouwen;0;140;Deeltijd;2011/'12;0
248;Totaal mannen en vrouwen;0;140;Deeltijd;2012/'13;0
249;Totaal mannen en vrouwen;0;140;Deeltijd;2013/'14;0
250;Totaal mannen en vrouwen;0;140;Deeltijd;2014/'15;0
251;Totaal mannen en vrouwen;0;140;Deeltijd;2015/'16;0
252;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Totaal opleidingsvorm;1995/'96;0
253;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Totaal opleidingsvorm;1996/'97;0
254;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Totaal opleidingsvorm;1997/'98;0
255;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Totaal opleidingsvorm;1998/'99;0
256;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Totaal opleidingsvorm;1999/'00;0
257;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Totaal opleidingsvorm;2000/'01;0
258;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Totaal opleidingsvorm;2001/'02;0
259;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Totaal opleidingsvorm;2002/'03;0
260;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Totaal opleidingsvorm;2003/'04;0
261;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Totaal opleidingsvorm;2004/'05;0
262;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Totaal opleidingsvorm;2005/'06;0
263;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Totaal opleidingsvorm;2006/'07;0
264;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Totaal opleidingsvorm;2007/'08;0
265;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Totaal opleidingsvorm;2008/'09;0
266;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Totaal opleidingsvorm;2009/'10;0
267;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Totaal opleidingsvorm;2010/'11;0
268;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Totaal opleidingsvorm;2011/'12;0
269;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Totaal opleidingsvorm;2012/'13;0
270;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Totaal opleidingsvorm;2013/'14;0
271;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Totaal opleidingsvorm;2014/'15;0
272;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Totaal opleidingsvorm;2015/'16;0
273;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Voltijd;1995/'96;0
274;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Voltijd;1996/'97;0
275;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Voltijd;1997/'98;0
276;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Voltijd;1998/'99;0
277;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Voltijd;1999/'00;0
278;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Voltijd;2000/'01;0
279;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Voltijd;2001/'02;0
280;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Voltijd;2002/'03;0
281;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Voltijd;2003/'04;0
282;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Voltijd;2004/'05;0
283;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Voltijd;2005/'06;0
284;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Voltijd;2006/'07;0
285;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Voltijd;2007/'08;0
286;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Voltijd;2008/'09;0
287;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Voltijd;2009/'10;0
288;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Voltijd;2010/'11;0
289;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Voltijd;2011/'12;0
290;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Voltijd;2012/'13;0
291;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Voltijd;2013/'14;0
292;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Voltijd;2014/'15;0
293;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Voltijd;2015/'16;0
294;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Deeltijd;1995/'96;0
295;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Deeltijd;1996/'97;0
296;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Deeltijd;1997/'98;0
297;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Deeltijd;1998/'99;0
298;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Deeltijd;1999/'00;0
299;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Deeltijd;2000/'01;0
300;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Deeltijd;2001/'02;0
301;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Deeltijd;2002/'03;0
302;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Deeltijd;2003/'04;0
303;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Deeltijd;2004/'05;0
304;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Deeltijd;2005/'06;0
305;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Deeltijd;2006/'07;0
306;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Deeltijd;2007/'08;0
307;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Deeltijd;2008/'09;0
308;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Deeltijd;2009/'10;0
309;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Deeltijd;2010/'11;0
310;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Deeltijd;2011/'12;0
311;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Deeltijd;2012/'13;0
312;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Deeltijd;2013/'14;0
313;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Deeltijd;2014/'15;0
314;Totaal mannen en vrouwen;0;14003 Pedagogisch-didactische studie;Deeltijd;2015/'16;0
315;Totaal mannen en vrouwen;0;14006 Leraar speciaal onderwijs;Totaal opleidingsvorm;1995/'96;0
316;Totaal mannen en vrouwen;0;14006 Leraar speciaal onderwijs;Totaal opleidingsvorm;1996/'97;0
317;Totaal mannen en vrouwen;0;14006 Leraar speciaal onderwijs;Totaal opleidingsvorm;1997/'98;0
318;Totaal mannen en vrouwen;0;14006 Leraar speciaal onderwijs;Totaal opleidingsvorm;1998/'99;0
319;Totaal mannen en vrouwen;0;14006 Leraar speciaal onderwijs;Totaal opleidingsvorm;1999/'00;0
320;Totaal mannen en vrouwen;0;14006 Leraar speciaal onderwijs;Totaal opleidingsvorm;2000/'01;0
321;Totaal mannen en vrouwen;0;14006 Leraar speciaal onderwijs;Totaal opleidingsvorm;2001/'02;0
322;Totaal mannen en vrouwen;0;14006 Leraar speciaal onderwijs;Totaal opleidingsvorm;2002/'03;0
323;Totaal mannen en vrouwen;0;14006 Leraar speciaal onderwijs;Totaal opleidingsvorm;2003/'04;0
324;Totaal mannen en vrouwen;0;14006 Leraar speciaal onderwijs;Totaal opleidingsvorm;2004/'05;0
325;Totaal mannen en vrouwen;0;14006 Leraar speciaal onderwijs;Totaal opleidingsvorm;2005/'06;0
326;Totaal mannen en vrouwen;0;14006 Leraar speciaal onderwijs;Totaal opleidingsvorm;2006/'07;0
327;Totaal mannen en vrouwen;0;14006 Leraar speciaal onderwijs;Totaal opleidingsvorm;2007/'08;0
328;Totaal mannen en vrouwen;0;14006 Leraar speciaal onderwijs;Totaal opleidingsvorm;2008/'09;0
329;Totaal mannen en vrouwen;0;14006 Leraar speciaal onderwijs;Totaal opleidingsvorm;2009/'10;0
330;Totaal mannen en vrouwen;0;14006 Leraar speciaal onderwijs;Totaal opleidingsvorm;2010/'11;0
331;Totaal mannen en vrouwen;0;14006 Leraar speciaal onderwijs;Totaal opleidingsvorm;2011/'12;0
332;Totaal mannen en vrouwen;0;14006 Leraar speciaal onderwijs;Totaal opleidingsvorm;2012/'13;0
333;Totaal mannen en vrouwen;0;14006 Leraar speciaal onderwijs;Totaal opleidingsvorm;2013/'14;0
334;Totaal mannen en vrouwen;0;14006 Leraar speciaal onderwijs;Totaal opleidingsvorm;2014/'15;0
335;Totaal mannen en vrouwen;0;14006 Leraar speciaal onderwijs;Totaal opleidingsvorm;2015/'16;0
