ID;Geslacht;OverigePersoonskenmerken;Perioden;PersonenInParticuliereHuishoudens_1;PersonenMetInkomen_2;PersonenFinancieelOnafhankelijk_3;PersonenEconomischZelfstandig_4;PersonenInParticuliereHuishoudens_5;PersonenMetInkomen_6;PersonenFinancieelOnafhankelijk_7;PersonenEconomischZelfstandig_8
41;Totaal;Burgerlijke staat: gehuwd/partnerschap;2011;5214;4722.0;3720.0;3444.0;100.0;90.6;71.3;66.1
42;Totaal;Burgerlijke staat: gehuwd/partnerschap;2012;5108;4638.0;3659.0;3404.0;100.0;90.8;71.6;66.6
43;Totaal;Burgerlijke staat: gehuwd/partnerschap;2013;5006;4553.0;3570.0;3353.0;100.0;91.0;71.3;67.0
44;Totaal;Burgerlijke staat: gehuwd/partnerschap;2014;4905;4474.0;3519.0;3295.0;100.0;91.2;71.7;67.2
45;Totaal;Burgerlijke staat: verweduwd;2000;167;166.0;119.0;40.0;100.0;99.3;71.4;24.1
46;Totaal;Burgerlijke staat: verweduwd;2001;167;166.0;129.0;43.0;100.0;99.4;77.1;25.7
47;Totaal;Burgerlijke staat: verweduwd;2002;166;165.0;130.0;44.0;100.0;99.2;78.3;26.5
48;Totaal;Burgerlijke staat: verweduwd;2003;163;162.0;125.0;43.0;100.0;99.2;76.9;26.6
49;Totaal;Burgerlijke staat: verweduwd;2004;162;160.0;125.0;46.0;100.0;99.0;77.1;28.2
50;Totaal;Burgerlijke staat: verweduwd;2005;160;159.0;122.0;49.0;100.0;99.7;76.5;30.6
51;Totaal;Burgerlijke staat: verweduwd;2006;159;157.0;127.0;48.0;100.0;99.3;79.8;30.2
52;Totaal;Burgerlijke staat: verweduwd;2007;156;155.0;128.0;50.0;100.0;99.5;82.2;32.3
53;Totaal;Burgerlijke staat: verweduwd;2008;153;153.0;127.0;52.0;100.0;99.6;83.2;33.7
54;Totaal;Burgerlijke staat: verweduwd;2009;151;150.0;128.0;52.0;100.0;99.3;84.4;34.6
55;Totaal;Burgerlijke staat: verweduwd;2010;149;149.0;125.0;54.0;100.0;99.9;83.9;35.9
56;Totaal;Burgerlijke staat: verweduwd;2011;142;141.0;117.0;52.0;100.0;99.6;82.2;36.6
57;Totaal;Burgerlijke staat: verweduwd;2012;136;136.0;110.0;52.0;100.0;99.5;80.4;38.1
58;Totaal;Burgerlijke staat: verweduwd;2013;132;131.0;103.0;55.0;100.0;99.3;78.5;41.9
59;Totaal;Burgerlijke staat: verweduwd;2014;126;125.0;97.0;55.0;100.0;99.1;76.7;43.3
60;Totaal;Burgerlijke staat: gescheiden;2000;756;736.0;482.0;416.0;100.0;97.4;63.7;55.0
61;Totaal;Burgerlijke staat: gescheiden;2001;782;763.0;529.0;454.0;100.0;97.6;67.6;58.0
62;Totaal;Burgerlijke staat: gescheiden;2002;796;776.0;538.0;463.0;100.0;97.4;67.6;58.1
63;Totaal;Burgerlijke staat: gescheiden;2003;804;785.0;540.0;460.0;100.0;97.6;67.2;57.2
64;Totaal;Burgerlijke staat: gescheiden;2004;817;798.0;551.0;463.0;100.0;97.7;67.4;56.7
65;Totaal;Burgerlijke staat: gescheiden;2005;827;808.0;557.0;474.0;100.0;97.7;67.3;57.3
66;Totaal;Burgerlijke staat: gescheiden;2006;838;819.0;575.0;491.0;100.0;97.7;68.6;58.6
67;Totaal;Burgerlijke staat: gescheiden;2007;852;834.0;598.0;517.0;100.0;97.9;70.2;60.7
68;Totaal;Burgerlijke staat: gescheiden;2008;861;844.0;624.0;540.0;100.0;98.0;72.5;62.7
69;Totaal;Burgerlijke staat: gescheiden;2009;921;902.0;671.0;574.0;100.0;98.0;72.9;62.3
70;Totaal;Burgerlijke staat: gescheiden;2010;928;909.0;677.0;570.0;100.0;98.0;72.9;61.4
71;Totaal;Burgerlijke staat: gescheiden;2011;929;912.0;670.0;572.0;100.0;98.1;72.1;61.5
72;Totaal;Burgerlijke staat: gescheiden;2012;934;916.0;670.0;574.0;100.0;98.1;71.7;61.5
73;Totaal;Burgerlijke staat: gescheiden;2013;941;923.0;664.0;568.0;100.0;98.1;70.5;60.3
74;Totaal;Burgerlijke staat: gescheiden;2014;949;931.0;664.0;568.0;100.0;98.1;69.9;59.9
75;Totaal;Leeftijd: 15 tot 25 jaar;2000;1862;1662.0;412.0;466.0;100.0;89.2;22.1;25.0
76;Totaal;Leeftijd: 15 tot 25 jaar;2001;1876;1662.0;454.0;490.0;100.0;88.6;24.2;26.1
77;Totaal;Leeftijd: 15 tot 25 jaar;2002;1887;1662.0;454.0;481.0;100.0;88.1;24.1;25.5
78;Totaal;Leeftijd: 15 tot 25 jaar;2003;1896;1635.0;418.0;440.0;100.0;86.3;22.0;23.2
79;Totaal;Leeftijd: 15 tot 25 jaar;2004;1902;1613.0;392.0;415.0;100.0;84.8;20.6;21.8
80;Totaal;Leeftijd: 15 tot 25 jaar;2005;1915;1612.0;353.0;388.0;100.0;84.2;18.4;20.3
81;Totaal;Leeftijd: 15 tot 25 jaar;2006;1923;1627.0;363.0;394.0;100.0;84.6;18.9;20.5
82;Totaal;Leeftijd: 15 tot 25 jaar;2007;1942;1674.0;376.0;406.0;100.0;86.2;19.3;20.9
83;Totaal;Leeftijd: 15 tot 25 jaar;2008;1966;1716.0;387.0;417.0;100.0;87.3;19.7;21.2
84;Totaal;Leeftijd: 15 tot 25 jaar;2009;1982;1709.0;381.0;395.0;100.0;86.2;19.2;19.9
85;Totaal;Leeftijd: 15 tot 25 jaar;2010;1986;1717.0;347.0;363.0;100.0;86.4;17.5;18.3
86;Totaal;Leeftijd: 15 tot 25 jaar;2011;1991;1718.0;330.0;352.0;100.0;86.3;16.6;17.7
87;Totaal;Leeftijd: 15 tot 25 jaar;2012;1993;1703.0;300.0;324.0;100.0;85.4;15.1;16.3
88;Totaal;Leeftijd: 15 tot 25 jaar;2013;2000;1691.0;275.0;301.0;100.0;84.6;13.7;15.1
89;Totaal;Leeftijd: 15 tot 25 jaar;2014;2009;1702.0;266.0;288.0;100.0;84.7;13.2;14.3
90;Totaal;Leeftijd: 25 tot 45 jaar;2000;4915;4554.0;3448.0;3463.0;100.0;92.6;70.2;70.5
91;Totaal;Leeftijd: 25 tot 45 jaar;2001;4897;4549.0;3559.0;3527.0;100.0;92.9;72.7;72.0
92;Totaal;Leeftijd: 25 tot 45 jaar;2002;4851;4528.0;3534.0;3484.0;100.0;93.3;72.9;71.8
93;Totaal;Leeftijd: 25 tot 45 jaar;2003;4781;4466.0;3447.0;3392.0;100.0;93.4;72.1;70.9
94;Totaal;Leeftijd: 25 tot 45 jaar;2004;4714;4411.0;3384.0;3308.0;100.0;93.6;71.8;70.2
95;Totaal;Leeftijd: 25 tot 45 jaar;2005;4658;4375.0;3335.0;3307.0;100.0;93.9;71.6;71.0
96;Totaal;Leeftijd: 25 tot 45 jaar;2006;4585;4331.0;3363.0;3339.0;100.0;94.5;73.3;72.8
97;Totaal;Leeftijd: 25 tot 45 jaar;2007;4517;4287.0;3387.0;3374.0;100.0;94.9;75.0;74.7
98;Totaal;Leeftijd: 25 tot 45 jaar;2008;4463;4252.0;3388.0;3374.0;100.0;95.3;75.9;75.6
99;Totaal;Leeftijd: 25 tot 45 jaar;2009;4399;4189.0;3336.0;3284.0;100.0;95.2;75.8;74.7
100;Totaal;Leeftijd: 25 tot 45 jaar;2010;4337;4149.0;3268.0;3203.0;100.0;95.7;75.3;73.9
101;Totaal;Leeftijd: 25 tot 45 jaar;2011;4297;4119.0;3229.0;3180.0;100.0;95.9;75.1;74.0
102;Totaal;Leeftijd: 25 tot 45 jaar;2012;4250;4078.0;3174.0;3122.0;100.0;95.9;74.7;73.5
103;Totaal;Leeftijd: 25 tot 45 jaar;2013;4197;4026.0;3083.0;3034.0;100.0;95.9;73.5;72.3
104;Totaal;Leeftijd: 25 tot 45 jaar;2014;4146;3980.0;3020.0;2960.0;100.0;96.0;72.8;71.4
105;Totaal;Leeftijd: 45 tot 65 jaar;2000;3898;3301.0;2437.0;1965.0;100.0;84.7;62.5;50.4
106;Totaal;Leeftijd: 45 tot 65 jaar;2001;3982;3391.0;2574.0;2078.0;100.0;85.2;64.6;52.2
107;Totaal;Leeftijd: 45 tot 65 jaar;2002;4060;3492.0;2655.0;2146.0;100.0;86.0;65.4;52.9
108;Totaal;Leeftijd: 45 tot 65 jaar;2003;4128;3574.0;2710.0;2192.0;100.0;86.6;65.6;53.1
109;Totaal;Leeftijd: 45 tot 65 jaar;2004;4203;3666.0;2789.0;2252.0;100.0;87.2;66.4;53.6
110;Totaal;Leeftijd: 45 tot 65 jaar;2005;4276;3758.0;2850.0;2333.0;100.0;87.9;66.7;54.6
111;Totaal;Leeftijd: 45 tot 65 jaar;2006;4353;3853.0;2951.0;2404.0;100.0;88.5;67.8;55.2
112;Totaal;Leeftijd: 45 tot 65 jaar;2007;4433;3957.0;3078.0;2531.0;100.0;89.3;69.4;57.1
113;Totaal;Leeftijd: 45 tot 65 jaar;2008;4507;4057.0;3177.0;2651.0;100.0;90.0;70.5;58.8
114;Totaal;Leeftijd: 45 tot 65 jaar;2009;4572;4141.0;3258.0;2717.0;100.0;90.6;71.3;59.4
115;Totaal;Leeftijd: 45 tot 65 jaar;2010;4635;4229.0;3307.0;2764.0;100.0;91.2;71.3;59.6
116;Totaal;Leeftijd: 45 tot 65 jaar;2011;4634;4248.0;3307.0;2822.0;100.0;91.7;71.4;60.9
117;Totaal;Leeftijd: 45 tot 65 jaar;2012;4639;4266.0;3316.0;2862.0;100.0;91.9;71.5;61.7
118;Totaal;Leeftijd: 45 tot 65 jaar;2013;4646;4287.0;3310.0;2898.0;100.0;92.3;71.2;62.4
119;Totaal;Leeftijd: 45 tot 65 jaar;2014;4672;4326.0;3338.0;2930.0;100.0;92.6;71.4;62.7
120;Totaal;Leeftijd: 15 tot 20 jaar;2000;915;738.0;16.0;25.0;100.0;80.7;1.7;2.8
121;Totaal;Leeftijd: 15 tot 20 jaar;2001;923;733.0;22.0;32.0;100.0;79.4;2.3;3.4
122;Totaal;Leeftijd: 15 tot 20 jaar;2002;935;733.0;25.0;33.0;100.0;78.4;2.7;3.5
123;Totaal;Leeftijd: 15 tot 20 jaar;2003;948;712.0;22.0;27.0;100.0;75.1;2.4;2.9
124;Totaal;Leeftijd: 15 tot 20 jaar;2004;957;692.0;17.0;22.0;100.0;72.3;1.8;2.3
125;Totaal;Leeftijd: 15 tot 20 jaar;2005;969;694.0;13.0;18.0;100.0;71.6;1.3;1.9
126;Totaal;Leeftijd: 15 tot 20 jaar;2006;974;703.0;15.0;20.0;100.0;72.2;1.5;2.0
127;Totaal;Leeftijd: 15 tot 20 jaar;2007;986;739.0;17.0;23.0;100.0;75.0;1.7;2.3
128;Totaal;Leeftijd: 15 tot 20 jaar;2008;992;763.0;20.0;24.0;100.0;76.9;2.0;2.4
129;Totaal;Leeftijd: 15 tot 20 jaar;2009;998;747.0;17.0;19.0;100.0;74.9;1.7;1.9
130;Totaal;Leeftijd: 15 tot 20 jaar;2010;987;738.0;14.0;15.0;100.0;74.7;1.4;1.6
131;Totaal;Leeftijd: 15 tot 20 jaar;2011;981;728.0;13.0;15.0;100.0;74.2;1.3;1.5
132;Totaal;Leeftijd: 15 tot 20 jaar;2012;976;707.0;9.0;11.0;100.0;72.4;0.9;1.1
133;Totaal;Leeftijd: 15 tot 20 jaar;2013;978;692.0;7.0;9.0;100.0;70.8;0.7;0.9
134;Totaal;Leeftijd: 15 tot 20 jaar;2014;982;699.0;7.0;9.0;100.0;71.2;0.7;0.9
135;Totaal;Leeftijd: 20 tot 25 jaar;2000;947;924.0;396.0;440.0;100.0;97.5;41.8;46.5
136;Totaal;Leeftijd: 20 tot 25 jaar;2001;953;929.0;433.0;458.0;100.0;97.5;45.4;48.1
137;Totaal;Leeftijd: 20 tot 25 jaar;2002;952;929.0;429.0;448.0;100.0;97.6;45.0;47.1
138;Totaal;Leeftijd: 20 tot 25 jaar;2003;947;923.0;395.0;412.0;100.0;97.5;41.7;43.5
139;Totaal;Leeftijd: 20 tot 25 jaar;2004;945;920.0;374.0;392.0;100.0;97.4;39.6;41.5
140;Totaal;Leeftijd: 20 tot 25 jaar;2005;945;918.0;340.0;370.0;100.0;97.1;36.0;39.1
141;Totaal;Leeftijd: 20 tot 25 jaar;2006;948;924.0;349.0;375.0;100.0;97.5;36.8;39.5
142;Totaal;Leeftijd: 20 tot 25 jaar;2007;956;935.0;359.0;384.0;100.0;97.8;37.5;40.1
143;Totaal;Leeftijd: 20 tot 25 jaar;2008;973;953.0;367.0;393.0;100.0;97.9;37.7;40.4
144;Totaal;Leeftijd: 20 tot 25 jaar;2009;984;961.0;364.0;376.0;100.0;97.7;37.0;38.2
145;Totaal;Leeftijd: 20 tot 25 jaar;2010;999;979.0;333.0;347.0;100.0;98.0;33.4;34.8
146;Totaal;Leeftijd: 20 tot 25 jaar;2011;1010;990.0;318.0;337.0;100.0;98.0;31.5;33.4
147;Totaal;Leeftijd: 20 tot 25 jaar;2012;1017;996.0;291.0;314.0;100.0;97.9;28.6;30.8
148;Totaal;Leeftijd: 20 tot 25 jaar;2013;1022;998.0;268.0;292.0;100.0;97.7;26.2;28.6
149;Totaal;Leeftijd: 20 tot 25 jaar;2014;1027;1004.0;259.0;279.0;100.0;97.7;25.2;27.2
150;Totaal;Leeftijd: 25 tot 30 jaar;2000;1095;1048.0;806.0;818.0;100.0;95.7;73.6;74.7
151;Totaal;Leeftijd: 25 tot 30 jaar;2001;1051;1006.0;793.0;793.0;100.0;95.7;75.4;75.4
152;Totaal;Leeftijd: 25 tot 30 jaar;2002;1012;970.0;758.0;756.0;100.0;95.8;74.9;74.7
153;Totaal;Leeftijd: 25 tot 30 jaar;2003;986;944.0;724.0;722.0;100.0;95.7;73.4;73.2
154;Totaal;Leeftijd: 25 tot 30 jaar;2004;971;928.0;705.0;698.0;100.0;95.6;72.6;71.8
155;Totaal;Leeftijd: 25 tot 30 jaar;2005;971;928.0;693.0;694.0;100.0;95.6;71.4;71.5
156;Totaal;Leeftijd: 25 tot 30 jaar;2006;969;934.0;703.0;709.0;100.0;96.3;72.5;73.1
157;Totaal;Leeftijd: 25 tot 30 jaar;2007;970;938.0;725.0;731.0;100.0;96.7;74.7;75.4
158;Totaal;Leeftijd: 25 tot 30 jaar;2008;974;942.0;724.0;733.0;100.0;96.8;74.4;75.3
159;Totaal;Leeftijd: 25 tot 30 jaar;2009;975;941.0;717.0;714.0;100.0;96.5;73.6;73.3
160;Totaal;Leeftijd: 25 tot 30 jaar;2010;974;943.0;698.0;696.0;100.0;96.8;71.6;71.4
161;Totaal;Leeftijd: 25 tot 30 jaar;2011;983;953.0;688.0;688.0;100.0;97.0;70.0;70.1
162;Totaal;Leeftijd: 25 tot 30 jaar;2012;994;963.0;686.0;687.0;100.0;96.9;69.1;69.1
163;Totaal;Leeftijd: 25 tot 30 jaar;2013;1004;972.0;668.0;672.0;100.0;96.9;66.5;67.0
164;Totaal;Leeftijd: 25 tot 30 jaar;2014;1017;987.0;665.0;670.0;100.0;97.1;65.4;65.9
165;Totaal;Leeftijd: 30 tot 35 jaar;2000;1296;1209.0;922.0;933.0;100.0;93.3;71.2;72.0
166;Totaal;Leeftijd: 30 tot 35 jaar;2001;1294;1214.0;964.0;963.0;100.0;93.8;74.5;74.4
167;Totaal;Leeftijd: 30 tot 35 jaar;2002;1277;1201.0;955.0;947.0;100.0;94.0;74.7;74.1
168;Totaal;Leeftijd: 30 tot 35 jaar;2003;1229;1156.0;906.0;895.0;100.0;94.1;73.8;72.8
169;Totaal;Leeftijd: 30 tot 35 jaar;2004;1165;1097.0;856.0;838.0;100.0;94.2;73.5;71.9
170;Totaal;Leeftijd: 30 tot 35 jaar;2005;1105;1044.0;812.0;810.0;100.0;94.4;73.5;73.3
171;Totaal;Leeftijd: 30 tot 35 jaar;2006;1050;997.0;790.0;788.0;100.0;94.9;75.3;75.0
172;Totaal;Leeftijd: 30 tot 35 jaar;2007;1007;959.0;775.0;773.0;100.0;95.2;77.0;76.8
173;Totaal;Leeftijd: 30 tot 35 jaar;2008;992;950.0;777.0;777.0;100.0;95.8;78.3;78.3
174;Totaal;Leeftijd: 30 tot 35 jaar;2009;982;939.0;769.0;761.0;100.0;95.7;78.3;77.6
175;Totaal;Leeftijd: 30 tot 35 jaar;2010;984;946.0;768.0;756.0;100.0;96.1;78.1;76.8
176;Totaal;Leeftijd: 30 tot 35 jaar;2011;991;954.0;772.0;764.0;100.0;96.3;77.9;77.1
177;Totaal;Leeftijd: 30 tot 35 jaar;2012;990;953.0;769.0;761.0;100.0;96.3;77.7;76.9
178;Totaal;Leeftijd: 30 tot 35 jaar;2013;985;949.0;751.0;743.0;100.0;96.3;76.3;75.4
179;Totaal;Leeftijd: 30 tot 35 jaar;2014;991;953.0;748.0;735.0;100.0;96.2;75.5;74.2
180;Totaal;Leeftijd: 35 tot 40 jaar;2000;1306;1192.0;888.0;892.0;100.0;91.2;68.0;68.3
181;Totaal;Leeftijd: 35 tot 40 jaar;2001;1309;1197.0;923.0;915.0;100.0;91.4;70.5;69.9
182;Totaal;Leeftijd: 35 tot 40 jaar;2002;1303;1199.0;922.0;908.0;100.0;92.1;70.8;69.7
183;Totaal;Leeftijd: 35 tot 40 jaar;2003;1295;1194.0;913.0;896.0;100.0;92.2;70.5;69.2
184;Totaal;Leeftijd: 35 tot 40 jaar;2004;1291;1197.0;912.0;893.0;100.0;92.7;70.6;69.2
185;Totaal;Leeftijd: 35 tot 40 jaar;2005;1287;1199.0;915.0;907.0;100.0;93.2;71.1;70.5
186;Totaal;Leeftijd: 35 tot 40 jaar;2006;1275;1196.0;936.0;929.0;100.0;93.8;73.4;72.8
187;Totaal;Leeftijd: 35 tot 40 jaar;2007;1255;1185.0;938.0;934.0;100.0;94.4;74.7;74.4
188;Totaal;Leeftijd: 35 tot 40 jaar;2008;1218;1156.0;927.0;921.0;100.0;94.9;76.1;75.7
189;Totaal;Leeftijd: 35 tot 40 jaar;2009;1162;1102.0;885.0;870.0;100.0;94.8;76.2;74.8
190;Totaal;Leeftijd: 35 tot 40 jaar;2010;1103;1052.0;836.0;817.0;100.0;95.3;75.8;74.0
191;Totaal;Leeftijd: 35 tot 40 jaar;2011;1053;1004.0;801.0;785.0;100.0;95.3;76.1;74.6
192;Totaal;Leeftijd: 35 tot 40 jaar;2012;1015;969.0;770.0;754.0;100.0;95.5;75.9;74.3
193;Totaal;Leeftijd: 35 tot 40 jaar;2013;995;950.0;752.0;736.0;100.0;95.6;75.6;74.0
194;Totaal;Leeftijd: 35 tot 40 jaar;2014;983;940.0;745.0;725.0;100.0;95.6;75.8;73.7
195;Totaal;Leeftijd: 40 tot 45 jaar;2000;1218;1105.0;832.0;820.0;100.0;90.7;68.3;67.3
196;Totaal;Leeftijd: 40 tot 45 jaar;2001;1242;1131.0;879.0;855.0;100.0;91.1;70.7;68.8
197;Totaal;Leeftijd: 40 tot 45 jaar;2002;1259;1158.0;899.0;873.0;100.0;91.9;71.4;69.3
198;Totaal;Leeftijd: 40 tot 45 jaar;2003;1271;1173.0;904.0;879.0;100.0;92.2;71.1;69.1
199;Totaal;Leeftijd: 40 tot 45 jaar;2004;1286;1189.0;911.0;880.0;100.0;92.4;70.8;68.4
200;Totaal;Leeftijd: 40 tot 45 jaar;2005;1295;1205.0;915.0;896.0;100.0;93.0;70.7;69.2
201;Totaal;Leeftijd: 40 tot 45 jaar;2006;1291;1204.0;934.0;914.0;100.0;93.3;72.3;70.8
202;Totaal;Leeftijd: 40 tot 45 jaar;2007;1286;1205.0;950.0;935.0;100.0;93.8;73.9;72.7
203;Totaal;Leeftijd: 40 tot 45 jaar;2008;1280;1204.0;960.0;943.0;100.0;94.1;75.0;73.7
204;Totaal;Leeftijd: 40 tot 45 jaar;2009;1280;1208.0;965.0;939.0;100.0;94.3;75.4;73.4
205;Totaal;Leeftijd: 40 tot 45 jaar;2010;1276;1208.0;965.0;934.0;100.0;94.7;75.7;73.3
206;Totaal;Leeftijd: 40 tot 45 jaar;2011;1271;1209.0;968.0;942.0;100.0;95.1;76.2;74.2
207;Totaal;Leeftijd: 40 tot 45 jaar;2012;1252;1193.0;950.0;920.0;100.0;95.3;75.8;73.5
208;Totaal;Leeftijd: 40 tot 45 jaar;2013;1213;1155.0;912.0;883.0;100.0;95.2;75.1;72.8
209;Totaal;Leeftijd: 40 tot 45 jaar;2014;1156;1100.0;862.0;831.0;100.0;95.1;74.5;71.8
210;Totaal;Leeftijd: 45 tot 50 jaar;2000;1128;1014.0;765.0;734.0;100.0;89.9;67.8;65.1
211;Totaal;Leeftijd: 45 tot 50 jaar;2001;1144;1037.0;809.0;770.0;100.0;90.6;70.7;67.4
212;Totaal;Leeftijd: 45 tot 50 jaar;2002;1152;1050.0;824.0;781.0;100.0;91.1;71.5;67.7
213;Totaal;Leeftijd: 45 tot 50 jaar;2003;1166;1068.0;838.0;796.0;100.0;91.6;71.9;68.3
214;Totaal;Leeftijd: 45 tot 50 jaar;2004;1186;1092.0;860.0;816.0;100.0;92.1;72.5;68.8
215;Totaal;Leeftijd: 45 tot 50 jaar;2005;1203;1111.0;865.0;831.0;100.0;92.4;71.9;69.1
216;Totaal;Leeftijd: 45 tot 50 jaar;2006;1220;1133.0;887.0;851.0;100.0;92.9;72.7;69.7
217;Totaal;Leeftijd: 45 tot 50 jaar;2007;1237;1155.0;921.0;888.0;100.0;93.3;74.4;71.8
218;Totaal;Leeftijd: 45 tot 50 jaar;2008;1258;1181.0;942.0;913.0;100.0;93.9;74.9;72.6
219;Totaal;Leeftijd: 45 tot 50 jaar;2009;1274;1201.0;960.0;920.0;100.0;94.3;75.4;72.2
220;Totaal;Leeftijd: 45 tot 50 jaar;2010;1280;1214.0;968.0;923.0;100.0;94.9;75.6;72.1
221;Totaal;Leeftijd: 45 tot 50 jaar;2011;1280;1217.0;963.0;927.0;100.0;95.1;75.3;72.4
222;Totaal;Leeftijd: 45 tot 50 jaar;2012;1275;1213.0;964.0;923.0;100.0;95.1;75.6;72.4
223;Totaal;Leeftijd: 45 tot 50 jaar;2013;1265;1201.0;945.0;906.0;100.0;95.0;74.7;71.7
224;Totaal;Leeftijd: 45 tot 50 jaar;2014;1262;1199.0;946.0;901.0;100.0;95.0;75.0;71.4
225;Totaal;Leeftijd: 50 tot 55 jaar;2000;1169;1001.0;763.0;697.0;100.0;85.6;65.3;59.6
226;Totaal;Leeftijd: 50 tot 55 jaar;2001;1136;981.0;760.0;695.0;100.0;86.4;66.9;61.2
227;Totaal;Leeftijd: 50 tot 55 jaar;2002;1114;978.0;756.0;694.0;100.0;87.8;67.9;62.3
