ID;Geslacht;LeeftijdOp31December;Perioden;Sterftekans_1;LevendenTafelbevolking_2;OverledenenTafelbevolking_3;PeriodeLevensverwachting_4
3343;Totaal mannen en vrouwen;77 jaar;2050;0.01526;86668;1323;13.69
3344;Totaal mannen en vrouwen;77 jaar;2051;0.01494;86930;1299;13.77
3345;Totaal mannen en vrouwen;77 jaar;2052;0.01463;87186;1276;13.84
3346;Totaal mannen en vrouwen;77 jaar;2053;0.01435;87438;1255;13.92
3347;Totaal mannen en vrouwen;77 jaar;2054;0.01403;87684;1230;14.0
3348;Totaal mannen en vrouwen;77 jaar;2055;0.01374;87924;1208;14.07
3349;Totaal mannen en vrouwen;77 jaar;2056;0.01345;88160;1186;14.15
3350;Totaal mannen en vrouwen;77 jaar;2057;0.01318;88392;1165;14.22
3351;Totaal mannen en vrouwen;77 jaar;2058;0.01289;88617;1142;14.3
3352;Totaal mannen en vrouwen;77 jaar;2059;0.01264;88839;1123;14.37
3353;Totaal mannen en vrouwen;77 jaar;2060;0.01237;89056;1102;14.45
3354;Totaal mannen en vrouwen;78 jaar;2018;0.03299;72593;2395;10.55
3355;Totaal mannen en vrouwen;78 jaar;2019;0.03245;73095;2372;10.63
3356;Totaal mannen en vrouwen;78 jaar;2020;0.03196;73591;2352;10.7
3357;Totaal mannen en vrouwen;78 jaar;2021;0.03151;74084;2334;10.77
3358;Totaal mannen en vrouwen;78 jaar;2022;0.03102;74577;2313;10.83
3359;Totaal mannen en vrouwen;78 jaar;2023;0.0305;75071;2289;10.9
3360;Totaal mannen en vrouwen;78 jaar;2024;0.02998;75569;2266;10.97
3361;Totaal mannen en vrouwen;78 jaar;2025;0.02943;76027;2238;11.03
3362;Totaal mannen en vrouwen;78 jaar;2026;0.02892;76484;2212;11.1
3363;Totaal mannen en vrouwen;78 jaar;2027;0.02834;76937;2180;11.16
3364;Totaal mannen en vrouwen;78 jaar;2028;0.02777;77383;2149;11.23
3365;Totaal mannen en vrouwen;78 jaar;2029;0.02721;77823;2117;11.3
3366;Totaal mannen en vrouwen;78 jaar;2030;0.02662;78255;2083;11.37
3367;Totaal mannen en vrouwen;78 jaar;2031;0.02605;78678;2050;11.44
3368;Totaal mannen en vrouwen;78 jaar;2032;0.0255;79094;2017;11.51
3369;Totaal mannen en vrouwen;78 jaar;2033;0.02493;79499;1982;11.59
3370;Totaal mannen en vrouwen;78 jaar;2034;0.02444;79898;1953;11.67
3371;Totaal mannen en vrouwen;78 jaar;2035;0.02392;80288;1920;11.75
3372;Totaal mannen en vrouwen;78 jaar;2036;0.02343;80672;1890;11.83
3373;Totaal mannen en vrouwen;78 jaar;2037;0.02294;81048;1860;11.9
3374;Totaal mannen en vrouwen;78 jaar;2038;0.02247;81417;1829;11.98
3375;Totaal mannen en vrouwen;78 jaar;2039;0.022;81779;1799;12.06
3376;Totaal mannen en vrouwen;78 jaar;2040;0.02154;82134;1770;12.14
3377;Totaal mannen en vrouwen;78 jaar;2041;0.02112;82485;1742;12.21
3378;Totaal mannen en vrouwen;78 jaar;2042;0.02069;82829;1713;12.29
3379;Totaal mannen en vrouwen;78 jaar;2043;0.02027;83167;1685;12.37
3380;Totaal mannen en vrouwen;78 jaar;2044;0.01983;83498;1656;12.44
3381;Totaal mannen en vrouwen;78 jaar;2045;0.01943;83823;1629;12.52
3382;Totaal mannen en vrouwen;78 jaar;2046;0.01901;84140;1600;12.59
3383;Totaal mannen en vrouwen;78 jaar;2047;0.01863;84452;1573;12.67
3384;Totaal mannen en vrouwen;78 jaar;2048;0.01823;84757;1545;12.74
3385;Totaal mannen en vrouwen;78 jaar;2049;0.01786;85056;1519;12.82
3386;Totaal mannen en vrouwen;78 jaar;2050;0.01745;85346;1490;12.89
3387;Totaal mannen en vrouwen;78 jaar;2051;0.0171;85631;1464;12.97
3388;Totaal mannen en vrouwen;78 jaar;2052;0.01676;85910;1439;13.04
3389;Totaal mannen en vrouwen;78 jaar;2053;0.01641;86184;1415;13.12
3390;Totaal mannen en vrouwen;78 jaar;2054;0.0161;86454;1392;13.19
3391;Totaal mannen en vrouwen;78 jaar;2055;0.01575;86716;1366;13.26
3392;Totaal mannen en vrouwen;78 jaar;2056;0.01543;86974;1342;13.33
3393;Totaal mannen en vrouwen;78 jaar;2057;0.01512;87227;1319;13.41
3394;Totaal mannen en vrouwen;78 jaar;2058;0.01482;87475;1296;13.48
3395;Totaal mannen en vrouwen;78 jaar;2059;0.0145;87717;1272;13.55
3396;Totaal mannen en vrouwen;78 jaar;2060;0.01422;87955;1251;13.62
3397;Totaal mannen en vrouwen;79 jaar;2018;0.03721;70198;2612;9.9
3398;Totaal mannen en vrouwen;79 jaar;2019;0.03662;70723;2590;9.97
3399;Totaal mannen en vrouwen;79 jaar;2020;0.03609;71239;2571;10.04
3400;Totaal mannen en vrouwen;79 jaar;2021;0.03556;71750;2551;10.1
3401;Totaal mannen en vrouwen;79 jaar;2022;0.03503;72264;2532;10.16
3402;Totaal mannen en vrouwen;79 jaar;2023;0.03445;72782;2507;10.23
3403;Totaal mannen en vrouwen;79 jaar;2024;0.03384;73304;2481;10.29
3404;Totaal mannen en vrouwen;79 jaar;2025;0.03331;73789;2458;10.35
3405;Totaal mannen en vrouwen;79 jaar;2026;0.0327;74273;2429;10.41
3406;Totaal mannen en vrouwen;79 jaar;2027;0.03213;74756;2402;10.47
3407;Totaal mannen en vrouwen;79 jaar;2028;0.03151;75234;2371;10.54
3408;Totaal mannen en vrouwen;79 jaar;2029;0.03089;75706;2339;10.6
3409;Totaal mannen en vrouwen;79 jaar;2030;0.0303;76171;2308;10.67
3410;Totaal mannen en vrouwen;79 jaar;2031;0.02968;76628;2274;10.73
3411;Totaal mannen en vrouwen;79 jaar;2032;0.02907;77076;2241;10.8
3412;Totaal mannen en vrouwen;79 jaar;2033;0.02849;77516;2208;10.87
3413;Totaal mannen en vrouwen;79 jaar;2034;0.02788;77945;2173;10.95
3414;Totaal mannen en vrouwen;79 jaar;2035;0.02735;78367;2143;11.02
3415;Totaal mannen en vrouwen;79 jaar;2036;0.02678;78781;2110;11.1
3416;Totaal mannen en vrouwen;79 jaar;2037;0.02626;79188;2079;11.17
3417;Totaal mannen en vrouwen;79 jaar;2038;0.02572;79588;2047;11.25
3418;Totaal mannen en vrouwen;79 jaar;2039;0.02521;79980;2016;11.32
3419;Totaal mannen en vrouwen;79 jaar;2040;0.0247;80365;1985;11.39
3420;Totaal mannen en vrouwen;79 jaar;2041;0.02421;80743;1955;11.47
3421;Totaal mannen en vrouwen;79 jaar;2042;0.02375;81115;1927;11.54
3422;Totaal mannen en vrouwen;79 jaar;2043;0.02328;81482;1897;11.61
3423;Totaal mannen en vrouwen;79 jaar;2044;0.02282;81842;1868;11.68
3424;Totaal mannen en vrouwen;79 jaar;2045;0.02235;82194;1837;11.76
3425;Totaal mannen en vrouwen;79 jaar;2046;0.02191;82541;1809;11.83
3426;Totaal mannen en vrouwen;79 jaar;2047;0.02145;82879;1778;11.9
3427;Totaal mannen en vrouwen;79 jaar;2048;0.02104;83212;1750;11.97
3428;Totaal mannen en vrouwen;79 jaar;2049;0.0206;83537;1721;12.04
3429;Totaal mannen en vrouwen;79 jaar;2050;0.02019;83856;1693;12.11
3430;Totaal mannen en vrouwen;79 jaar;2051;0.01976;84166;1663;12.18
3431;Totaal mannen en vrouwen;79 jaar;2052;0.01937;84470;1636;12.26
3432;Totaal mannen en vrouwen;79 jaar;2053;0.01899;84769;1610;12.33
3433;Totaal mannen en vrouwen;79 jaar;2054;0.01862;85062;1583;12.4
3434;Totaal mannen en vrouwen;79 jaar;2055;0.01827;85351;1560;12.47
3435;Totaal mannen en vrouwen;79 jaar;2056;0.01788;85632;1532;12.54
3436;Totaal mannen en vrouwen;79 jaar;2057;0.01754;85908;1506;12.61
3437;Totaal mannen en vrouwen;79 jaar;2058;0.01719;86179;1481;12.67
3438;Totaal mannen en vrouwen;79 jaar;2059;0.01686;86445;1458;12.74
3439;Totaal mannen en vrouwen;79 jaar;2060;0.01651;86704;1431;12.81
3440;Totaal mannen en vrouwen;80 jaar;2018;0.04221;67586;2853;9.26
3441;Totaal mannen en vrouwen;80 jaar;2019;0.04144;68132;2824;9.33
3442;Totaal mannen en vrouwen;80 jaar;2020;0.04085;68668;2805;9.39
3443;Totaal mannen en vrouwen;80 jaar;2021;0.04027;69199;2787;9.45
3444;Totaal mannen en vrouwen;80 jaar;2022;0.03967;69732;2766;9.51
3445;Totaal mannen en vrouwen;80 jaar;2023;0.03905;70275;2744;9.57
3446;Totaal mannen en vrouwen;80 jaar;2024;0.03837;70823;2718;9.64
3447;Totaal mannen en vrouwen;80 jaar;2025;0.03775;71331;2693;9.69
3448;Totaal mannen en vrouwen;80 jaar;2026;0.03717;71844;2671;9.75
3449;Totaal mannen en vrouwen;80 jaar;2027;0.0365;72354;2641;9.8
3450;Totaal mannen en vrouwen;80 jaar;2028;0.03589;72864;2615;9.86
3451;Totaal mannen en vrouwen;80 jaar;2029;0.03522;73367;2584;9.92
3452;Totaal mannen en vrouwen;80 jaar;2030;0.03457;73863;2553;9.98
3453;Totaal mannen en vrouwen;80 jaar;2031;0.03394;74354;2523;10.05
3454;Totaal mannen en vrouwen;80 jaar;2032;0.03327;74836;2490;10.11
3455;Totaal mannen en vrouwen;80 jaar;2033;0.03262;75308;2457;10.18
3456;Totaal mannen en vrouwen;80 jaar;2034;0.03199;75772;2424;10.25
3457;Totaal mannen en vrouwen;80 jaar;2035;0.03132;76224;2388;10.32
3458;Totaal mannen en vrouwen;80 jaar;2036;0.03075;76671;2358;10.39
3459;Totaal mannen en vrouwen;80 jaar;2037;0.03014;77109;2324;10.46
3460;Totaal mannen en vrouwen;80 jaar;2038;0.02957;77540;2293;10.53
3461;Totaal mannen en vrouwen;80 jaar;2039;0.02899;77964;2260;10.6
3462;Totaal mannen en vrouwen;80 jaar;2040;0.02843;78380;2228;10.67
3463;Totaal mannen en vrouwen;80 jaar;2041;0.02788;78788;2196;10.74
3464;Totaal mannen en vrouwen;80 jaar;2042;0.02734;79189;2165;10.81
3465;Totaal mannen en vrouwen;80 jaar;2043;0.02685;79585;2136;10.88
3466;Totaal mannen en vrouwen;80 jaar;2044;0.02633;79974;2106;10.94
3467;Totaal mannen en vrouwen;80 jaar;2045;0.02583;80357;2076;11.01
3468;Totaal mannen en vrouwen;80 jaar;2046;0.02532;80732;2044;11.08
3469;Totaal mannen en vrouwen;80 jaar;2047;0.02484;81101;2014;11.15
3470;Totaal mannen en vrouwen;80 jaar;2048;0.02434;81461;1982;11.22
3471;Totaal mannen en vrouwen;80 jaar;2049;0.02388;81816;1954;11.29
3472;Totaal mannen en vrouwen;80 jaar;2050;0.0234;82163;1923;11.35
3473;Totaal mannen en vrouwen;80 jaar;2051;0.02296;82503;1894;11.42
3474;Totaal mannen en vrouwen;80 jaar;2052;0.02247;82834;1861;11.49
3475;Totaal mannen en vrouwen;80 jaar;2053;0.02205;83159;1834;11.56
3476;Totaal mannen en vrouwen;80 jaar;2054;0.02163;83478;1806;11.62
3477;Totaal mannen en vrouwen;80 jaar;2055;0.02122;83791;1778;11.69
3478;Totaal mannen en vrouwen;80 jaar;2056;0.02084;84101;1753;11.76
3479;Totaal mannen en vrouwen;80 jaar;2057;0.02041;84402;1723;11.82
3480;Totaal mannen en vrouwen;80 jaar;2058;0.02003;84697;1696;11.89
3481;Totaal mannen en vrouwen;80 jaar;2059;0.01965;84987;1670;11.95
3482;Totaal mannen en vrouwen;80 jaar;2060;0.01929;85272;1645;12.02
3483;Totaal mannen en vrouwen;81 jaar;2018;0.04788;64734;3099;8.64
3484;Totaal mannen en vrouwen;81 jaar;2019;0.04711;65309;3077;8.71
3485;Totaal mannen en vrouwen;81 jaar;2020;0.04632;65863;3051;8.77
3486;Totaal mannen en vrouwen;81 jaar;2021;0.04569;66412;3034;8.83
3487;Totaal mannen en vrouwen;81 jaar;2022;0.04503;66966;3016;8.89
3488;Totaal mannen en vrouwen;81 jaar;2023;0.04433;67530;2994;8.94
3489;Totaal mannen en vrouwen;81 jaar;2024;0.04363;68105;2971;9.0
3490;Totaal mannen en vrouwen;81 jaar;2025;0.04294;68638;2948;9.05
3491;Totaal mannen en vrouwen;81 jaar;2026;0.04226;69173;2924;9.1
3492;Totaal mannen en vrouwen;81 jaar;2027;0.04164;69713;2903;9.16
3493;Totaal mannen en vrouwen;81 jaar;2028;0.04092;70248;2874;9.21
3494;Totaal mannen en vrouwen;81 jaar;2029;0.04027;70782;2850;9.27
3495;Totaal mannen en vrouwen;81 jaar;2030;0.03956;71310;2821;9.32
3496;Totaal mannen en vrouwen;81 jaar;2031;0.03886;71831;2791;9.38
3497;Totaal mannen en vrouwen;81 jaar;2032;0.03818;72346;2762;9.44
3498;Totaal mannen en vrouwen;81 jaar;2033;0.03745;72851;2728;9.5
3499;Totaal mannen en vrouwen;81 jaar;2034;0.03675;73348;2696;9.57
3500;Totaal mannen en vrouwen;81 jaar;2035;0.03606;73837;2663;9.64
3501;Totaal mannen en vrouwen;81 jaar;2036;0.03533;74314;2626;9.7
3502;Totaal mannen en vrouwen;81 jaar;2037;0.03471;74785;2596;9.77
3503;Totaal mannen en vrouwen;81 jaar;2038;0.03404;75248;2561;9.84
3504;Totaal mannen en vrouwen;81 jaar;2039;0.03342;75704;2530;9.9
3505;Totaal mannen en vrouwen;81 jaar;2040;0.03279;76152;2497;9.97
3506;Totaal mannen en vrouwen;81 jaar;2041;0.03219;76591;2465;10.03
3507;Totaal mannen en vrouwen;81 jaar;2042;0.03159;77024;2433;10.1
3508;Totaal mannen en vrouwen;81 jaar;2043;0.031;77448;2401;10.16
3509;Totaal mannen en vrouwen;81 jaar;2044;0.03046;77868;2372;10.23
3510;Totaal mannen en vrouwen;81 jaar;2045;0.0299;78281;2340;10.29
3511;Totaal mannen en vrouwen;81 jaar;2046;0.02935;78688;2310;10.36
3512;Totaal mannen en vrouwen;81 jaar;2047;0.02879;79087;2277;10.42
3513;Totaal mannen en vrouwen;81 jaar;2048;0.02826;79479;2246;10.48
3514;Totaal mannen en vrouwen;81 jaar;2049;0.02771;79862;2213;10.55
3515;Totaal mannen en vrouwen;81 jaar;2050;0.02721;80240;2183;10.61
3516;Totaal mannen en vrouwen;81 jaar;2051;0.02669;80609;2151;10.68
3517;Totaal mannen en vrouwen;81 jaar;2052;0.02619;80973;2121;10.74
3518;Totaal mannen en vrouwen;81 jaar;2053;0.02566;81326;2087;10.8
3519;Totaal mannen en vrouwen;81 jaar;2054;0.0252;81673;2058;10.87
3520;Totaal mannen en vrouwen;81 jaar;2055;0.02474;82013;2029;10.93
3521;Totaal mannen en vrouwen;81 jaar;2056;0.02428;82348;1999;10.99
3522;Totaal mannen en vrouwen;81 jaar;2057;0.02387;82679;1973;11.06
3523;Totaal mannen en vrouwen;81 jaar;2058;0.02339;83001;1942;11.12
3524;Totaal mannen en vrouwen;81 jaar;2059;0.02297;83317;1913;11.18
3525;Totaal mannen en vrouwen;81 jaar;2060;0.02254;83628;1885;11.25
3526;Totaal mannen en vrouwen;82 jaar;2018;0.05446;61635;3356;8.05
3527;Totaal mannen en vrouwen;82 jaar;2019;0.05352;62232;3331;8.12
3528;Totaal mannen en vrouwen;82 jaar;2020;0.05273;62812;3312;8.17
3529;Totaal mannen en vrouwen;82 jaar;2021;0.05187;63378;3287;8.23
3530;Totaal mannen en vrouwen;82 jaar;2022;0.05115;63950;3271;8.28
3531;Totaal mannen en vrouwen;82 jaar;2023;0.05041;64537;3253;8.34
3532;Totaal mannen en vrouwen;82 jaar;2024;0.04962;65134;3232;8.39
3533;Totaal mannen en vrouwen;82 jaar;2025;0.04893;65690;3214;8.44
3534;Totaal mannen en vrouwen;82 jaar;2026;0.04819;66250;3193;8.48
3535;Totaal mannen en vrouwen;82 jaar;2027;0.04746;66811;3171;8.53
3536;Totaal mannen en vrouwen;82 jaar;2028;0.0468;67374;3153;8.58
3537;Totaal mannen en vrouwen;82 jaar;2029;0.04603;67932;3127;8.63
3538;Totaal mannen en vrouwen;82 jaar;2030;0.04535;68489;3106;8.69
3539;Totaal mannen en vrouwen;82 jaar;2031;0.04459;69040;3078;8.74
3540;Totaal mannen en vrouwen;82 jaar;2032;0.04383;69584;3050;8.8
3541;Totaal mannen en vrouwen;82 jaar;2033;0.04309;70123;3022;8.85
3542;Totaal mannen en vrouwen;82 jaar;2034;0.04229;70652;2988;8.92
3543;Totaal mannen en vrouwen;82 jaar;2035;0.04152;71174;2955;8.98
3544;Totaal mannen en vrouwen;82 jaar;2036;0.04077;71688;2923;9.04
3545;Totaal mannen en vrouwen;82 jaar;2037;0.03997;72190;2886;9.1
3546;Totaal mannen en vrouwen;82 jaar;2038;0.0393;72686;2856;9.16
3547;Totaal mannen en vrouwen;82 jaar;2039;0.03857;73174;2822;9.23
3548;Totaal mannen en vrouwen;82 jaar;2040;0.0379;73654;2792;9.29
3549;Totaal mannen en vrouwen;82 jaar;2041;0.03722;74126;2759;9.35
3550;Totaal mannen en vrouwen;82 jaar;2042;0.03656;74591;2727;9.41
3551;Totaal mannen en vrouwen;82 jaar;2043;0.0359;75047;2694;9.47
3552;Totaal mannen en vrouwen;82 jaar;2044;0.03526;75496;2662;9.53
3553;Totaal mannen en vrouwen;82 jaar;2045;0.03467;75941;2633;9.59
3554;Totaal mannen en vrouwen;82 jaar;2046;0.03405;76378;2601;9.65
3555;Totaal mannen en vrouwen;82 jaar;2047;0.03346;76810;2570;9.71
3556;Totaal mannen en vrouwen;82 jaar;2048;0.03284;77233;2536;9.78
3557;Totaal mannen en vrouwen;82 jaar;2049;0.03226;77649;2505;9.84
3558;Totaal mannen en vrouwen;82 jaar;2050;0.03165;78057;2471;9.9
3559;Totaal mannen en vrouwen;82 jaar;2051;0.0311;78458;2440;9.96
3560;Totaal mannen en vrouwen;82 jaar;2052;0.03053;78852;2407;10.02
3561;Totaal mannen en vrouwen;82 jaar;2053;0.02999;79239;2376;10.08
3562;Totaal mannen en vrouwen;82 jaar;2054;0.0294;79615;2340;10.14
3563;Totaal mannen en vrouwen;82 jaar;2055;0.02888;79985;2310;10.2
3564;Totaal mannen en vrouwen;82 jaar;2056;0.02838;80348;2280;10.26
3565;Totaal mannen en vrouwen;82 jaar;2057;0.02787;80706;2249;10.32
3566;Totaal mannen en vrouwen;82 jaar;2058;0.02741;81059;2222;10.37
3567;Totaal mannen en vrouwen;82 jaar;2059;0.02689;81404;2189;10.43
3568;Totaal mannen en vrouwen;82 jaar;2060;0.02642;81743;2159;10.49
3569;Totaal mannen en vrouwen;83 jaar;2018;0.06196;58278;3611;7.49
3570;Totaal mannen en vrouwen;83 jaar;2019;0.06094;58901;3589;7.55
3571;Totaal mannen en vrouwen;83 jaar;2020;0.05999;59500;3569;7.6
3572;Totaal mannen en vrouwen;83 jaar;2021;0.05916;60091;3555;7.65
3573;Totaal mannen en vrouwen;83 jaar;2022;0.05823;60679;3534;7.7
3574;Totaal mannen en vrouwen;83 jaar;2023;0.05745;61283;3520;7.75
3575;Totaal mannen en vrouwen;83 jaar;2024;0.05662;61902;3505;7.8
3576;Totaal mannen en vrouwen;83 jaar;2025;0.05586;62476;3490;7.84
3577;Totaal mannen en vrouwen;83 jaar;2026;0.05512;63057;3476;7.89
3578;Totaal mannen en vrouwen;83 jaar;2027;0.05433;63640;3457;7.93
3579;Totaal mannen en vrouwen;83 jaar;2028;0.05355;64221;3439;7.98
3580;Totaal mannen en vrouwen;83 jaar;2029;0.05284;64805;3424;8.03
3581;Totaal mannen en vrouwen;83 jaar;2030;0.05201;65383;3401;8.08
3582;Totaal mannen en vrouwen;83 jaar;2031;0.05127;65962;3382;8.12
3583;Totaal mannen en vrouwen;83 jaar;2032;0.05043;66534;3355;8.18
3584;Totaal mannen en vrouwen;83 jaar;2033;0.04959;67101;3328;8.23
3585;Totaal mannen en vrouwen;83 jaar;2034;0.04878;67664;3301;8.29
3586;Totaal mannen en vrouwen;83 jaar;2035;0.04791;68219;3268;8.34
3587;Totaal mannen en vrouwen;83 jaar;2036;0.04706;68765;3236;8.4
3588;Totaal mannen en vrouwen;83 jaar;2037;0.04625;69304;3205;8.46
3589;Totaal mannen en vrouwen;83 jaar;2038;0.04539;69830;3169;8.52
3590;Totaal mannen en vrouwen;83 jaar;2039;0.04466;70351;3142;8.58
3591;Totaal mannen en vrouwen;83 jaar;2040;0.04387;70863;3109;8.63
3592;Totaal mannen en vrouwen;83 jaar;2041;0.04315;71367;3079;8.69
3593;Totaal mannen en vrouwen;83 jaar;2042;0.04241;71864;3047;8.75
3594;Totaal mannen en vrouwen;83 jaar;2043;0.04168;72353;3016;8.81
3595;Totaal mannen en vrouwen;83 jaar;2044;0.04097;72834;2984;8.86
3596;Totaal mannen en vrouwen;83 jaar;2045;0.04027;73308;2952;8.92
3597;Totaal mannen en vrouwen;83 jaar;2046;0.03962;73777;2923;8.98
3598;Totaal mannen en vrouwen;83 jaar;2047;0.03895;74240;2892;9.03
3599;Totaal mannen en vrouwen;83 jaar;2048;0.0383;74696;2861;9.09
3600;Totaal mannen en vrouwen;83 jaar;2049;0.03762;75144;2827;9.15
3601;Totaal mannen en vrouwen;83 jaar;2050;0.03699;75586;2796;9.2
3602;Totaal mannen en vrouwen;83 jaar;2051;0.03632;76018;2761;9.26
3603;Totaal mannen en vrouwen;83 jaar;2052;0.03572;76445;2730;9.32
3604;Totaal mannen en vrouwen;83 jaar;2053;0.03509;76863;2697;9.37
3605;Totaal mannen en vrouwen;83 jaar;2054;0.03449;77274;2665;9.43
3606;Totaal mannen en vrouwen;83 jaar;2055;0.03384;77674;2629;9.48
3607;Totaal mannen en vrouwen;83 jaar;2056;0.03328;78068;2598;9.54
3608;Totaal mannen en vrouwen;83 jaar;2057;0.03272;78456;2567;9.6
3609;Totaal mannen en vrouwen;83 jaar;2058;0.03216;78837;2536;9.65
3610;Totaal mannen en vrouwen;83 jaar;2059;0.03166;79215;2508;9.71
3611;Totaal mannen en vrouwen;83 jaar;2060;0.03108;79583;2473;9.76
3612;Totaal mannen en vrouwen;84 jaar;2018;0.07045;54667;3851;6.95
3613;Totaal mannen en vrouwen;84 jaar;2019;0.06939;55312;3838;7.0
3614;Totaal mannen en vrouwen;84 jaar;2020;0.06838;55931;3825;7.05
3615;Totaal mannen en vrouwen;84 jaar;2021;0.06742;56536;3812;7.1
3616;Totaal mannen en vrouwen;84 jaar;2022;0.06656;57145;3803;7.15
3617;Totaal mannen en vrouwen;84 jaar;2023;0.06556;57763;3787;7.19
3618;Totaal mannen en vrouwen;84 jaar;2024;0.0647;58397;3779;7.24
3619;Totaal mannen en vrouwen;84 jaar;2025;0.06393;58986;3771;7.28
3620;Totaal mannen en vrouwen;84 jaar;2026;0.0631;59582;3760;7.32
3621;Totaal mannen en vrouwen;84 jaar;2027;0.0623;60183;3749;7.36
3622;Totaal mannen en vrouwen;84 jaar;2028;0.06144;60782;3734;7.4
3623;Totaal mannen en vrouwen;84 jaar;2029;0.06059;61381;3719;7.45
3624;Totaal mannen en vrouwen;84 jaar;2030;0.05981;61983;3707;7.49
3625;Totaal mannen en vrouwen;84 jaar;2031;0.0589;62580;3686;7.54
3626;Totaal mannen en vrouwen;84 jaar;2032;0.05808;63179;3669;7.58
3627;Totaal mannen en vrouwen;84 jaar;2033;0.05714;63773;3644;7.63
3628;Totaal mannen en vrouwen;84 jaar;2034;0.05622;64364;3619;7.69
3629;Totaal mannen en vrouwen;84 jaar;2035;0.05533;64951;3594;7.74
3630;Totaal mannen en vrouwen;84 jaar;2036;0.05438;65529;3563;7.79
3631;Totaal mannen en vrouwen;84 jaar;2037;0.05347;66099;3534;7.85
3632;Totaal mannen en vrouwen;84 jaar;2038;0.0526;66661;3506;7.9
3633;Totaal mannen en vrouwen;84 jaar;2039;0.05167;67210;3473;7.95
3634;Totaal mannen en vrouwen;84 jaar;2040;0.05089;67754;3448;8.01
3635;Totaal mannen en vrouwen;84 jaar;2041;0.05004;68288;3417;8.06
3636;Totaal mannen en vrouwen;84 jaar;2042;0.04926;68817;3390;8.11
3637;Totaal mannen en vrouwen;84 jaar;2043;0.04845;69337;3359;8.17
3638;Totaal mannen en vrouwen;84 jaar;2044;0.04767;69850;3329;8.22
3639;Totaal mannen en vrouwen;84 jaar;2045;0.04689;70356;3299;8.27
3640;Totaal mannen en vrouwen;84 jaar;2046;0.04613;70854;3269;8.33
3641;Totaal mannen en vrouwen;84 jaar;2047;0.04543;71348;3241;8.38
3642;Totaal mannen en vrouwen;84 jaar;2048;0.0447;71836;3211;8.43
3643;Totaal mannen en vrouwen;84 jaar;2049;0.04398;72317;3181;8.48
3644;Totaal mannen en vrouwen;84 jaar;2050;0.04324;72790;3148;8.54
3645;Totaal mannen en vrouwen;84 jaar;2051;0.04256;73257;3118;8.59
3646;Totaal mannen en vrouwen;84 jaar;2052;0.04183;73714;3083;8.64
3647;Totaal mannen en vrouwen;84 jaar;2053;0.04117;74166;3053;8.69
3648;Totaal mannen en vrouwen;84 jaar;2054;0.04047;74609;3020;8.75
3649;Totaal mannen en vrouwen;84 jaar;2055;0.03982;75046;2988;8.8
3650;Totaal mannen en vrouwen;84 jaar;2056;0.03911;75470;2952;8.85
3651;Totaal mannen en vrouwen;84 jaar;2057;0.03849;75889;2921;8.9
3652;Totaal mannen en vrouwen;84 jaar;2058;0.03788;76302;2890;8.96
3653;Totaal mannen en vrouwen;84 jaar;2059;0.03727;76707;2859;9.01
3654;Totaal mannen en vrouwen;84 jaar;2060;0.03671;77110;2831;9.06
3655;Totaal mannen en vrouwen;85 jaar;2018;0.08003;50816;4067;6.44
3656;Totaal mannen en vrouwen;85 jaar;2019;0.0789;51474;4062;6.49
3657;Totaal mannen en vrouwen;85 jaar;2020;0.07786;52106;4057;6.53
3658;Totaal mannen en vrouwen;85 jaar;2021;0.07684;52724;4052;6.58
3659;Totaal mannen en vrouwen;85 jaar;2022;0.07584;53342;4045;6.62
3660;Totaal mannen en vrouwen;85 jaar;2023;0.07491;53976;4043;6.66
3661;Totaal mannen en vrouwen;85 jaar;2024;0.07383;54619;4033;6.71
3662;Totaal mannen en vrouwen;85 jaar;2025;0.07303;55215;4032;6.74
3663;Totaal mannen en vrouwen;85 jaar;2026;0.07219;55822;4030;6.78
3664;Totaal mannen en vrouwen;85 jaar;2027;0.0713;56433;4024;6.82
3665;Totaal mannen en vrouwen;85 jaar;2028;0.07043;57048;4018;6.85
3666;Totaal mannen en vrouwen;85 jaar;2029;0.06949;57662;4007;6.89
3667;Totaal mannen en vrouwen;85 jaar;2030;0.06857;58275;3996;6.94
3668;Totaal mannen en vrouwen;85 jaar;2031;0.06771;58894;3988;6.98
3669;Totaal mannen en vrouwen;85 jaar;2032;0.0667;59510;3969;7.02
3670;Totaal mannen en vrouwen;85 jaar;2033;0.06579;60129;3956;7.07
3671;Totaal mannen en vrouwen;85 jaar;2034;0.06476;60745;3934;7.11
3672;Totaal mannen en vrouwen;85 jaar;2035;0.06376;61357;3912;7.16
3673;Totaal mannen en vrouwen;85 jaar;2036;0.06279;61965;3891;7.21
3674;Totaal mannen en vrouwen;85 jaar;2037;0.06177;62565;3865;7.26
3675;Totaal mannen en vrouwen;85 jaar;2038;0.0608;63155;3840;7.31
3676;Totaal mannen en vrouwen;85 jaar;2039;0.05987;63737;3816;7.36
3677;Totaal mannen en vrouwen;85 jaar;2040;0.05887;64306;3786;7.41
3678;Totaal mannen en vrouwen;85 jaar;2041;0.05803;64871;3764;7.46
3679;Totaal mannen en vrouwen;85 jaar;2042;0.05711;65427;3737;7.51
3680;Totaal mannen en vrouwen;85 jaar;2043;0.05627;65978;3712;7.56
3681;Totaal mannen en vrouwen;85 jaar;2044;0.05539;66521;3685;7.61
