ID;Leefomgeving;Persoonskenmerken;Perioden;NietZoGelukkig_1;Gelukkig_2;NietZoTevredenMetHetLeven_3;TevredenMetHetLeven_4
30;999;Leeftijd: 18 tot 35 jaar;2003;9.0;91.0;11.0;89.0
31;999;Leeftijd: 18 tot 35 jaar;2004;10.0;90.0;12.0;88.0
32;999;Leeftijd: 18 tot 35 jaar;2005;11.0;89.0;13.0;87.0
33;999;Leeftijd: 18 tot 35 jaar;2006;8.0;92.0;12.0;88.0
34;999;Leeftijd: 18 tot 35 jaar;2007;10.0;90.0;10.0;90.0
35;999;Leeftijd: 18 tot 35 jaar;2008;7.0;93.0;9.0;91.0
36;999;Leeftijd: 18 tot 35 jaar;2009;9.0;91.0;11.0;89.0
37;999;Leeftijd: 18 tot 35 jaar;2010 oude methode;8.0;92.0;11.0;89.0
38;999;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;13.0;87.0;14.0;86.0
39;999;Leeftijd: 18 tot 35 jaar;2012;12.0;88.0;15.0;85.0
40;999;Leeftijd: 35 tot 50 jaar;2003;12.0;88.0;14.0;86.0
41;999;Leeftijd: 35 tot 50 jaar;2004;12.0;88.0;14.0;86.0
42;999;Leeftijd: 35 tot 50 jaar;2005;12.0;88.0;14.0;86.0
43;999;Leeftijd: 35 tot 50 jaar;2006;12.0;88.0;14.0;86.0
44;999;Leeftijd: 35 tot 50 jaar;2007;11.0;89.0;13.0;87.0
45;999;Leeftijd: 35 tot 50 jaar;2008;13.0;87.0;14.0;86.0
46;999;Leeftijd: 35 tot 50 jaar;2009;11.0;89.0;14.0;86.0
47;999;Leeftijd: 35 tot 50 jaar;2010 oude methode;12.0;88.0;15.0;85.0
48;999;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;16.0;84.0;16.0;84.0
49;999;Leeftijd: 35 tot 50 jaar;2012;16.0;84.0;17.0;83.0
50;999;Leeftijd: 50 tot 65 jaar;2003;14.0;86.0;13.0;87.0
51;999;Leeftijd: 50 tot 65 jaar;2004;14.0;86.0;14.0;86.0
52;999;Leeftijd: 50 tot 65 jaar;2005;15.0;85.0;16.0;84.0
53;999;Leeftijd: 50 tot 65 jaar;2006;13.0;87.0;15.0;85.0
54;999;Leeftijd: 50 tot 65 jaar;2007;14.0;86.0;14.0;86.0
55;999;Leeftijd: 50 tot 65 jaar;2008;13.0;87.0;12.0;88.0
56;999;Leeftijd: 50 tot 65 jaar;2009;11.0;89.0;13.0;87.0
57;999;Leeftijd: 50 tot 65 jaar;2010 oude methode;14.0;86.0;15.0;85.0
58;999;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;17.0;83.0;16.0;84.0
59;999;Leeftijd: 50 tot 65 jaar;2012;22.0;78.0;21.0;79.0
60;999;Leeftijd: 65 jaar of ouder;2003;18.0;82.0;15.0;85.0
61;999;Leeftijd: 65 jaar of ouder;2004;17.0;83.0;13.0;87.0
62;999;Leeftijd: 65 jaar of ouder;2005;17.0;83.0;13.0;87.0
63;999;Leeftijd: 65 jaar of ouder;2006;15.0;85.0;12.0;88.0
64;999;Leeftijd: 65 jaar of ouder;2007;16.0;84.0;14.0;86.0
65;999;Leeftijd: 65 jaar of ouder;2008;15.0;85.0;12.0;88.0
66;999;Leeftijd: 65 jaar of ouder;2009;15.0;85.0;13.0;87.0
67;999;Leeftijd: 65 jaar of ouder;2010 oude methode;18.0;82.0;14.0;86.0
68;999;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;20.0;80.0;16.0;84.0
69;999;Leeftijd: 65 jaar of ouder;2012;18.0;82.0;15.0;85.0
70;999;Herkomst: autochtoon;2003;11.0;89.0;12.0;88.0
71;999;Herkomst: autochtoon;2004;11.0;89.0;12.0;88.0
72;999;Herkomst: autochtoon;2005;11.0;89.0;12.0;88.0
73;999;Herkomst: autochtoon;2006;10.0;90.0;12.0;88.0
74;999;Herkomst: autochtoon;2007;11.0;89.0;12.0;88.0
75;999;Herkomst: autochtoon;2008;10.0;90.0;11.0;89.0
76;999;Herkomst: autochtoon;2009;10.0;90.0;11.0;89.0
77;999;Herkomst: autochtoon;2010 oude methode;11.0;89.0;12.0;88.0
78;999;Herkomst: autochtoon;2010 nieuwe methode;15.0;85.0;15.0;85.0
79;999;Herkomst: autochtoon;2012;16.0;84.0;16.0;84.0
80;999;Herkomst: westerse allochtoon;2003;17.0;83.0;16.0;84.0
81;999;Herkomst: westerse allochtoon;2004;14.0;86.0;16.0;84.0
82;999;Herkomst: westerse allochtoon;2005;17.0;83.0;15.0;85.0
83;999;Herkomst: westerse allochtoon;2006;13.0;87.0;16.0;84.0
84;999;Herkomst: westerse allochtoon;2007;15.0;85.0;16.0;84.0
85;999;Herkomst: westerse allochtoon;2008;15.0;85.0;15.0;85.0
86;999;Herkomst: westerse allochtoon;2009;12.0;88.0;17.0;83.0
87;999;Herkomst: westerse allochtoon;2010 oude methode;15.0;85.0;18.0;82.0
88;999;Herkomst: westerse allochtoon;2010 nieuwe methode;19.0;81.0;18.0;82.0
89;999;Herkomst: westerse allochtoon;2012;19.0;81.0;21.0;79.0
90;999;Herkomst: niet-westerse allochtoon;2003;28.0;72.0;25.0;75.0
91;999;Herkomst: niet-westerse allochtoon;2004;28.0;72.0;27.0;73.0
92;999;Herkomst: niet-westerse allochtoon;2005;28.0;72.0;27.0;73.0
93;999;Herkomst: niet-westerse allochtoon;2006;22.0;78.0;28.0;72.0
94;999;Herkomst: niet-westerse allochtoon;2007;25.0;75.0;19.0;81.0
95;999;Herkomst: niet-westerse allochtoon;2008;23.0;77.0;19.0;81.0
96;999;Herkomst: niet-westerse allochtoon;2009;22.0;78.0;24.0;76.0
97;999;Herkomst: niet-westerse allochtoon;2010 oude methode;23.0;77.0;22.0;78.0
98;999;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;26.0;74.0;20.0;80.0
99;999;Herkomst: niet-westerse allochtoon;2012;23.0;77.0;25.0;75.0
100;Stedelijkheid: zeer sterk stedelijk;Totaal personen;2003;18.0;82.0;18.0;82.0
101;Stedelijkheid: zeer sterk stedelijk;Totaal personen;2004;17.0;83.0;18.0;82.0
102;Stedelijkheid: zeer sterk stedelijk;Totaal personen;2005;18.0;82.0;18.0;82.0
103;Stedelijkheid: zeer sterk stedelijk;Totaal personen;2006;15.0;85.0;19.0;81.0
104;Stedelijkheid: zeer sterk stedelijk;Totaal personen;2007;19.0;81.0;18.0;82.0
105;Stedelijkheid: zeer sterk stedelijk;Totaal personen;2008;14.0;86.0;15.0;85.0
106;Stedelijkheid: zeer sterk stedelijk;Totaal personen;2009;15.0;85.0;16.0;84.0
107;Stedelijkheid: zeer sterk stedelijk;Totaal personen;2010 oude methode;14.0;86.0;18.0;82.0
108;Stedelijkheid: zeer sterk stedelijk;Totaal personen;2010 nieuwe methode;19.0;81.0;19.0;81.0
109;Stedelijkheid: zeer sterk stedelijk;Totaal personen;2012;17.0;83.0;22.0;78.0
110;Stedelijkheid: zeer sterk stedelijk;Geslacht: mannen;2003;16.0;84.0;16.0;84.0
111;Stedelijkheid: zeer sterk stedelijk;Geslacht: mannen;2004;16.0;84.0;20.0;80.0
112;Stedelijkheid: zeer sterk stedelijk;Geslacht: mannen;2005;19.0;81.0;17.0;83.0
113;Stedelijkheid: zeer sterk stedelijk;Geslacht: mannen;2006;11.0;89.0;16.0;84.0
114;Stedelijkheid: zeer sterk stedelijk;Geslacht: mannen;2007;16.0;84.0;16.0;84.0
115;Stedelijkheid: zeer sterk stedelijk;Geslacht: mannen;2008;16.0;84.0;17.0;83.0
116;Stedelijkheid: zeer sterk stedelijk;Geslacht: mannen;2009;14.0;86.0;14.0;86.0
117;Stedelijkheid: zeer sterk stedelijk;Geslacht: mannen;2010 oude methode;10.0;90.0;17.0;83.0
118;Stedelijkheid: zeer sterk stedelijk;Geslacht: mannen;2010 nieuwe methode;17.0;83.0;17.0;83.0
119;Stedelijkheid: zeer sterk stedelijk;Geslacht: mannen;2012;20.0;80.0;23.0;77.0
120;Stedelijkheid: zeer sterk stedelijk;Geslacht: vrouwen;2003;20.0;80.0;19.0;81.0
121;Stedelijkheid: zeer sterk stedelijk;Geslacht: vrouwen;2004;18.0;82.0;17.0;83.0
122;Stedelijkheid: zeer sterk stedelijk;Geslacht: vrouwen;2005;17.0;83.0;19.0;81.0
123;Stedelijkheid: zeer sterk stedelijk;Geslacht: vrouwen;2006;18.0;82.0;21.0;79.0
124;Stedelijkheid: zeer sterk stedelijk;Geslacht: vrouwen;2007;21.0;79.0;19.0;81.0
125;Stedelijkheid: zeer sterk stedelijk;Geslacht: vrouwen;2008;12.0;88.0;13.0;87.0
126;Stedelijkheid: zeer sterk stedelijk;Geslacht: vrouwen;2009;16.0;84.0;18.0;82.0
127;Stedelijkheid: zeer sterk stedelijk;Geslacht: vrouwen;2010 oude methode;18.0;82.0;19.0;81.0
128;Stedelijkheid: zeer sterk stedelijk;Geslacht: vrouwen;2010 nieuwe methode;22.0;78.0;21.0;79.0
129;Stedelijkheid: zeer sterk stedelijk;Geslacht: vrouwen;2012;15.0;85.0;20.0;80.0
130;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 18 tot 35 jaar;2003;14.0;86.0;15.0;85.0
131;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 18 tot 35 jaar;2004;12.0;88.0;16.0;84.0
132;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 18 tot 35 jaar;2005;14.0;86.0;14.0;86.0
133;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 18 tot 35 jaar;2006;11.0;89.0;16.0;84.0
134;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 18 tot 35 jaar;2007;15.0;85.0;15.0;85.0
135;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 18 tot 35 jaar;2008;9.0;91.0;11.0;89.0
136;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 18 tot 35 jaar;2009;10.0;90.0;11.0;89.0
137;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 18 tot 35 jaar;2010 oude methode;7.0;93.0;11.0;89.0
138;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;15.0;85.0;15.0;85.0
139;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 18 tot 35 jaar;2012;;;;
140;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 35 tot 50 jaar;2003;20.0;80.0;19.0;81.0
141;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 35 tot 50 jaar;2004;18.0;82.0;21.0;79.0
142;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 35 tot 50 jaar;2005;21.0;79.0;22.0;78.0
143;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 35 tot 50 jaar;2006;18.0;82.0;23.0;77.0
144;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 35 tot 50 jaar;2007;17.0;83.0;17.0;83.0
145;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 35 tot 50 jaar;2008;15.0;85.0;17.0;83.0
146;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 35 tot 50 jaar;2009;17.0;83.0;20.0;80.0
147;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 35 tot 50 jaar;2010 oude methode;15.0;85.0;24.0;76.0
148;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;20.0;80.0;18.0;82.0
149;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 35 tot 50 jaar;2012;;;;
150;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 50 tot 65 jaar;2003;19.0;81.0;18.0;82.0
151;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 50 tot 65 jaar;2004;22.0;78.0;21.0;79.0
152;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 50 tot 65 jaar;2005;20.0;80.0;19.0;81.0
153;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 50 tot 65 jaar;2006;19.0;81.0;22.0;78.0
154;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 50 tot 65 jaar;2007;22.0;78.0;18.0;82.0
155;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 50 tot 65 jaar;2008;17.0;83.0;16.0;84.0
156;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 50 tot 65 jaar;2009;17.0;83.0;21.0;79.0
157;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 50 tot 65 jaar;2010 oude methode;19.0;81.0;18.0;82.0
158;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;19.0;81.0;21.0;79.0
159;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 50 tot 65 jaar;2012;;;;
160;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 65 jaar of ouder;2003;21.0;79.0;19.0;81.0
161;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 65 jaar of ouder;2004;23.0;77.0;16.0;84.0
162;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 65 jaar of ouder;2005;18.0;82.0;20.0;80.0
163;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 65 jaar of ouder;2006;14.0;86.0;13.0;87.0
164;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 65 jaar of ouder;2007;24.0;76.0;24.0;76.0
165;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 65 jaar of ouder;2008;17.0;83.0;16.0;84.0
166;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 65 jaar of ouder;2009;17.0;83.0;16.0;84.0
167;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 65 jaar of ouder;2010 oude methode;;;;
168;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;27.0;73.0;26.0;74.0
169;Stedelijkheid: zeer sterk stedelijk;Leeftijd: 65 jaar of ouder;2012;;;;
170;Stedelijkheid: zeer sterk stedelijk;Herkomst: autochtoon;2003;14.0;86.0;16.0;84.0
171;Stedelijkheid: zeer sterk stedelijk;Herkomst: autochtoon;2004;14.0;86.0;14.0;86.0
172;Stedelijkheid: zeer sterk stedelijk;Herkomst: autochtoon;2005;13.0;87.0;15.0;85.0
173;Stedelijkheid: zeer sterk stedelijk;Herkomst: autochtoon;2006;12.0;88.0;14.0;86.0
174;Stedelijkheid: zeer sterk stedelijk;Herkomst: autochtoon;2007;14.0;86.0;15.0;85.0
175;Stedelijkheid: zeer sterk stedelijk;Herkomst: autochtoon;2008;11.0;89.0;14.0;86.0
176;Stedelijkheid: zeer sterk stedelijk;Herkomst: autochtoon;2009;12.0;88.0;13.0;87.0
177;Stedelijkheid: zeer sterk stedelijk;Herkomst: autochtoon;2010 oude methode;11.0;89.0;13.0;87.0
178;Stedelijkheid: zeer sterk stedelijk;Herkomst: autochtoon;2010 nieuwe methode;17.0;83.0;18.0;82.0
179;Stedelijkheid: zeer sterk stedelijk;Herkomst: autochtoon;2012;16.0;84.0;19.0;81.0
180;Stedelijkheid: zeer sterk stedelijk;Herkomst: westerse allochtoon;2003;19.0;81.0;15.0;85.0
181;Stedelijkheid: zeer sterk stedelijk;Herkomst: westerse allochtoon;2004;12.0;88.0;17.0;83.0
182;Stedelijkheid: zeer sterk stedelijk;Herkomst: westerse allochtoon;2005;16.0;84.0;19.0;81.0
183;Stedelijkheid: zeer sterk stedelijk;Herkomst: westerse allochtoon;2006;13.0;87.0;20.0;80.0
184;Stedelijkheid: zeer sterk stedelijk;Herkomst: westerse allochtoon;2007;24.0;76.0;22.0;78.0
185;Stedelijkheid: zeer sterk stedelijk;Herkomst: westerse allochtoon;2008;14.0;86.0;14.0;86.0
186;Stedelijkheid: zeer sterk stedelijk;Herkomst: westerse allochtoon;2009;15.0;85.0;17.0;83.0
187;Stedelijkheid: zeer sterk stedelijk;Herkomst: westerse allochtoon;2010 oude methode;;;;
188;Stedelijkheid: zeer sterk stedelijk;Herkomst: westerse allochtoon;2010 nieuwe methode;;;;
189;Stedelijkheid: zeer sterk stedelijk;Herkomst: westerse allochtoon;2012;;;;
190;Stedelijkheid: zeer sterk stedelijk;Herkomst: niet-westerse allochtoon;2003;33.0;67.0;28.0;72.0
191;Stedelijkheid: zeer sterk stedelijk;Herkomst: niet-westerse allochtoon;2004;30.0;70.0;31.0;69.0
192;Stedelijkheid: zeer sterk stedelijk;Herkomst: niet-westerse allochtoon;2005;33.0;67.0;28.0;72.0
193;Stedelijkheid: zeer sterk stedelijk;Herkomst: niet-westerse allochtoon;2006;23.0;77.0;30.0;70.0
194;Stedelijkheid: zeer sterk stedelijk;Herkomst: niet-westerse allochtoon;2007;29.0;71.0;23.0;77.0
195;Stedelijkheid: zeer sterk stedelijk;Herkomst: niet-westerse allochtoon;2008;21.0;79.0;16.0;84.0
196;Stedelijkheid: zeer sterk stedelijk;Herkomst: niet-westerse allochtoon;2009;21.0;79.0;24.0;76.0
197;Stedelijkheid: zeer sterk stedelijk;Herkomst: niet-westerse allochtoon;2010 oude methode;21.0;79.0;27.0;73.0
198;Stedelijkheid: zeer sterk stedelijk;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;24.0;76.0;20.0;80.0
199;Stedelijkheid: zeer sterk stedelijk;Herkomst: niet-westerse allochtoon;2012;;;;
200;Stedelijkheid: sterk stedelijk;Totaal personen;2003;14.0;86.0;14.0;86.0
201;Stedelijkheid: sterk stedelijk;Totaal personen;2004;14.0;86.0;14.0;86.0
202;Stedelijkheid: sterk stedelijk;Totaal personen;2005;15.0;85.0;17.0;83.0
203;Stedelijkheid: sterk stedelijk;Totaal personen;2006;12.0;88.0;14.0;86.0
204;Stedelijkheid: sterk stedelijk;Totaal personen;2007;12.0;88.0;13.0;87.0
205;Stedelijkheid: sterk stedelijk;Totaal personen;2008;14.0;86.0;14.0;86.0
206;Stedelijkheid: sterk stedelijk;Totaal personen;2009;12.0;88.0;14.0;86.0
207;Stedelijkheid: sterk stedelijk;Totaal personen;2010 oude methode;14.0;86.0;15.0;85.0
208;Stedelijkheid: sterk stedelijk;Totaal personen;2010 nieuwe methode;16.0;84.0;16.0;84.0
209;Stedelijkheid: sterk stedelijk;Totaal personen;2012;19.0;81.0;18.0;82.0
210;Stedelijkheid: sterk stedelijk;Geslacht: mannen;2003;14.0;86.0;14.0;86.0
211;Stedelijkheid: sterk stedelijk;Geslacht: mannen;2004;13.0;87.0;13.0;87.0
212;Stedelijkheid: sterk stedelijk;Geslacht: mannen;2005;14.0;86.0;17.0;83.0
213;Stedelijkheid: sterk stedelijk;Geslacht: mannen;2006;11.0;89.0;13.0;87.0
214;Stedelijkheid: sterk stedelijk;Geslacht: mannen;2007;11.0;89.0;12.0;88.0
215;Stedelijkheid: sterk stedelijk;Geslacht: mannen;2008;13.0;87.0;12.0;88.0
216;Stedelijkheid: sterk stedelijk;Geslacht: mannen;2009;10.0;90.0;13.0;87.0
217;Stedelijkheid: sterk stedelijk;Geslacht: mannen;2010 oude methode;12.0;88.0;13.0;87.0
218;Stedelijkheid: sterk stedelijk;Geslacht: mannen;2010 nieuwe methode;14.0;86.0;14.0;86.0
219;Stedelijkheid: sterk stedelijk;Geslacht: mannen;2012;20.0;80.0;18.0;82.0
220;Stedelijkheid: sterk stedelijk;Geslacht: vrouwen;2003;14.0;86.0;14.0;86.0
221;Stedelijkheid: sterk stedelijk;Geslacht: vrouwen;2004;15.0;85.0;16.0;84.0
222;Stedelijkheid: sterk stedelijk;Geslacht: vrouwen;2005;15.0;85.0;16.0;84.0
223;Stedelijkheid: sterk stedelijk;Geslacht: vrouwen;2006;13.0;87.0;14.0;86.0
224;Stedelijkheid: sterk stedelijk;Geslacht: vrouwen;2007;14.0;86.0;13.0;87.0
225;Stedelijkheid: sterk stedelijk;Geslacht: vrouwen;2008;14.0;86.0;15.0;85.0
226;Stedelijkheid: sterk stedelijk;Geslacht: vrouwen;2009;14.0;86.0;15.0;85.0
227;Stedelijkheid: sterk stedelijk;Geslacht: vrouwen;2010 oude methode;16.0;84.0;17.0;83.0
228;Stedelijkheid: sterk stedelijk;Geslacht: vrouwen;2010 nieuwe methode;19.0;81.0;17.0;83.0
229;Stedelijkheid: sterk stedelijk;Geslacht: vrouwen;2012;19.0;81.0;18.0;82.0
230;Stedelijkheid: sterk stedelijk;Leeftijd: 18 tot 35 jaar;2003;11.0;89.0;12.0;88.0
231;Stedelijkheid: sterk stedelijk;Leeftijd: 18 tot 35 jaar;2004;12.0;88.0;14.0;86.0
232;Stedelijkheid: sterk stedelijk;Leeftijd: 18 tot 35 jaar;2005;12.0;88.0;17.0;83.0
233;Stedelijkheid: sterk stedelijk;Leeftijd: 18 tot 35 jaar;2006;9.0;91.0;11.0;89.0
234;Stedelijkheid: sterk stedelijk;Leeftijd: 18 tot 35 jaar;2007;9.0;91.0;8.0;92.0
235;Stedelijkheid: sterk stedelijk;Leeftijd: 18 tot 35 jaar;2008;7.0;93.0;11.0;89.0
236;Stedelijkheid: sterk stedelijk;Leeftijd: 18 tot 35 jaar;2009;10.0;90.0;12.0;88.0
237;Stedelijkheid: sterk stedelijk;Leeftijd: 18 tot 35 jaar;2010 oude methode;9.0;91.0;12.0;88.0
238;Stedelijkheid: sterk stedelijk;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;15.0;85.0;16.0;84.0
239;Stedelijkheid: sterk stedelijk;Leeftijd: 18 tot 35 jaar;2012;14.0;86.0;16.0;84.0
240;Stedelijkheid: sterk stedelijk;Leeftijd: 35 tot 50 jaar;2003;12.0;88.0;15.0;85.0
241;Stedelijkheid: sterk stedelijk;Leeftijd: 35 tot 50 jaar;2004;13.0;87.0;14.0;86.0
242;Stedelijkheid: sterk stedelijk;Leeftijd: 35 tot 50 jaar;2005;13.0;87.0;16.0;84.0
243;Stedelijkheid: sterk stedelijk;Leeftijd: 35 tot 50 jaar;2006;11.0;89.0;16.0;84.0
244;Stedelijkheid: sterk stedelijk;Leeftijd: 35 tot 50 jaar;2007;11.0;89.0;14.0;86.0
245;Stedelijkheid: sterk stedelijk;Leeftijd: 35 tot 50 jaar;2008;18.0;82.0;16.0;84.0
246;Stedelijkheid: sterk stedelijk;Leeftijd: 35 tot 50 jaar;2009;10.0;90.0;14.0;86.0
247;Stedelijkheid: sterk stedelijk;Leeftijd: 35 tot 50 jaar;2010 oude methode;15.0;85.0;15.0;85.0
248;Stedelijkheid: sterk stedelijk;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;15.0;85.0;15.0;85.0
249;Stedelijkheid: sterk stedelijk;Leeftijd: 35 tot 50 jaar;2012;17.0;83.0;16.0;84.0
250;Stedelijkheid: sterk stedelijk;Leeftijd: 50 tot 65 jaar;2003;16.0;84.0;14.0;86.0
251;Stedelijkheid: sterk stedelijk;Leeftijd: 50 tot 65 jaar;2004;16.0;84.0;16.0;84.0
252;Stedelijkheid: sterk stedelijk;Leeftijd: 50 tot 65 jaar;2005;16.0;84.0;19.0;81.0
253;Stedelijkheid: sterk stedelijk;Leeftijd: 50 tot 65 jaar;2006;13.0;87.0;14.0;86.0
254;Stedelijkheid: sterk stedelijk;Leeftijd: 50 tot 65 jaar;2007;14.0;86.0;16.0;84.0
255;Stedelijkheid: sterk stedelijk;Leeftijd: 50 tot 65 jaar;2008;14.0;86.0;14.0;86.0
256;Stedelijkheid: sterk stedelijk;Leeftijd: 50 tot 65 jaar;2009;13.0;87.0;16.0;84.0
257;Stedelijkheid: sterk stedelijk;Leeftijd: 50 tot 65 jaar;2010 oude methode;15.0;85.0;16.0;84.0
258;Stedelijkheid: sterk stedelijk;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;19.0;81.0;15.0;85.0
259;Stedelijkheid: sterk stedelijk;Leeftijd: 50 tot 65 jaar;2012;27.0;73.0;26.0;74.0
260;Stedelijkheid: sterk stedelijk;Leeftijd: 65 jaar of ouder;2003;19.0;81.0;16.0;84.0
261;Stedelijkheid: sterk stedelijk;Leeftijd: 65 jaar of ouder;2004;17.0;83.0;13.0;87.0
262;Stedelijkheid: sterk stedelijk;Leeftijd: 65 jaar of ouder;2005;18.0;82.0;13.0;87.0
263;Stedelijkheid: sterk stedelijk;Leeftijd: 65 jaar of ouder;2006;17.0;83.0;12.0;88.0
264;Stedelijkheid: sterk stedelijk;Leeftijd: 65 jaar of ouder;2007;18.0;82.0;14.0;86.0
265;Stedelijkheid: sterk stedelijk;Leeftijd: 65 jaar of ouder;2008;18.0;82.0;14.0;86.0
266;Stedelijkheid: sterk stedelijk;Leeftijd: 65 jaar of ouder;2009;18.0;82.0;15.0;85.0
267;Stedelijkheid: sterk stedelijk;Leeftijd: 65 jaar of ouder;2010 oude methode;20.0;80.0;20.0;80.0
268;Stedelijkheid: sterk stedelijk;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;18.0;82.0;16.0;84.0
269;Stedelijkheid: sterk stedelijk;Leeftijd: 65 jaar of ouder;2012;21.0;79.0;14.0;86.0
270;Stedelijkheid: sterk stedelijk;Herkomst: autochtoon;2003;12.0;88.0;12.0;88.0
271;Stedelijkheid: sterk stedelijk;Herkomst: autochtoon;2004;12.0;88.0;13.0;87.0
272;Stedelijkheid: sterk stedelijk;Herkomst: autochtoon;2005;13.0;87.0;15.0;85.0
273;Stedelijkheid: sterk stedelijk;Herkomst: autochtoon;2006;11.0;89.0;12.0;88.0
274;Stedelijkheid: sterk stedelijk;Herkomst: autochtoon;2007;11.0;89.0;12.0;88.0
275;Stedelijkheid: sterk stedelijk;Herkomst: autochtoon;2008;12.0;88.0;12.0;88.0
