ID;Geslacht;Leeftijd;Perioden;Sterftekans_1;LevendenTafelbevolking_2;OverledenenTafelbevolking_3;PeriodeLevensverwachting_4
133;Mannen;2 jaar;2056;4e-05;99940;4;84.87
134;Mannen;2 jaar;2057;4e-05;99943;3;85.0
135;Mannen;2 jaar;2058;3e-05;99945;3;85.13
136;Mannen;2 jaar;2059;3e-05;99948;3;85.26
137;Mannen;2 jaar;2060;3e-05;99950;3;85.39
138;Mannen;3 jaar;2015;0.00012;99584;12;77.49
139;Mannen;3 jaar;2016;0.00012;99603;12;77.66
140;Mannen;3 jaar;2017;0.00011;99622;11;77.84
141;Mannen;3 jaar;2018;0.00011;99639;11;78.03
142;Mannen;3 jaar;2019;0.0001;99656;10;78.22
143;Mannen;3 jaar;2020;0.0001;99672;10;78.43
144;Mannen;3 jaar;2021;9e-05;99687;9;78.64
145;Mannen;3 jaar;2022;9e-05;99701;9;78.81
146;Mannen;3 jaar;2023;9e-05;99714;9;78.98
147;Mannen;3 jaar;2024;8e-05;99727;8;79.15
148;Mannen;3 jaar;2025;8e-05;99739;8;79.31
149;Mannen;3 jaar;2026;8e-05;99750;8;79.47
150;Mannen;3 jaar;2027;7e-05;99761;7;79.63
151;Mannen;3 jaar;2028;7e-05;99771;7;79.79
152;Mannen;3 jaar;2029;7e-05;99781;7;79.95
153;Mannen;3 jaar;2030;7e-05;99791;6;80.11
154;Mannen;3 jaar;2031;6e-05;99800;6;80.26
155;Mannen;3 jaar;2032;6e-05;99809;6;80.42
156;Mannen;3 jaar;2033;6e-05;99817;6;80.58
157;Mannen;3 jaar;2034;6e-05;99826;5;80.73
158;Mannen;3 jaar;2035;5e-05;99833;5;80.88
159;Mannen;3 jaar;2036;5e-05;99841;5;81.04
160;Mannen;3 jaar;2037;5e-05;99848;5;81.19
161;Mannen;3 jaar;2038;5e-05;99854;5;81.34
162;Mannen;3 jaar;2039;5e-05;99861;4;81.49
163;Mannen;3 jaar;2040;4e-05;99867;4;81.63
164;Mannen;3 jaar;2041;4e-05;99873;4;81.78
165;Mannen;3 jaar;2042;4e-05;99879;4;81.93
166;Mannen;3 jaar;2043;4e-05;99884;4;82.07
167;Mannen;3 jaar;2044;4e-05;99889;4;82.22
168;Mannen;3 jaar;2045;4e-05;99894;3;82.36
169;Mannen;3 jaar;2046;3e-05;99899;3;82.5
170;Mannen;3 jaar;2047;3e-05;99904;3;82.64
171;Mannen;3 jaar;2048;3e-05;99908;3;82.78
172;Mannen;3 jaar;2049;3e-05;99912;3;82.92
173;Mannen;3 jaar;2050;3e-05;99916;3;83.06
174;Mannen;3 jaar;2051;3e-05;99920;3;83.2
175;Mannen;3 jaar;2052;3e-05;99923;3;83.34
176;Mannen;3 jaar;2053;2e-05;99927;2;83.47
177;Mannen;3 jaar;2054;2e-05;99930;2;83.6
178;Mannen;3 jaar;2055;2e-05;99933;2;83.74
179;Mannen;3 jaar;2056;2e-05;99936;2;83.87
180;Mannen;3 jaar;2057;2e-05;99939;2;84.0
181;Mannen;3 jaar;2058;2e-05;99942;2;84.13
182;Mannen;3 jaar;2059;2e-05;99945;2;84.26
183;Mannen;3 jaar;2060;2e-05;99947;2;84.39
184;Mannen;4 jaar;2015;0.0001;99572;10;76.5
185;Mannen;4 jaar;2016;9e-05;99592;9;76.67
186;Mannen;4 jaar;2017;9e-05;99611;9;76.85
187;Mannen;4 jaar;2018;8e-05;99629;8;77.03
188;Mannen;4 jaar;2019;8e-05;99646;8;77.23
189;Mannen;4 jaar;2020;8e-05;99662;8;77.44
190;Mannen;4 jaar;2021;7e-05;99678;7;77.65
191;Mannen;4 jaar;2022;7e-05;99692;7;77.82
192;Mannen;4 jaar;2023;7e-05;99706;7;77.99
193;Mannen;4 jaar;2024;7e-05;99718;7;78.16
194;Mannen;4 jaar;2025;6e-05;99731;6;78.32
195;Mannen;4 jaar;2026;6e-05;99742;6;78.48
196;Mannen;4 jaar;2027;6e-05;99754;6;78.63
197;Mannen;4 jaar;2028;6e-05;99764;6;78.79
198;Mannen;4 jaar;2029;5e-05;99775;5;78.95
199;Mannen;4 jaar;2030;5e-05;99785;5;79.11
200;Mannen;4 jaar;2031;5e-05;99794;5;79.27
201;Mannen;4 jaar;2032;5e-05;99803;5;79.42
202;Mannen;4 jaar;2033;5e-05;99812;4;79.58
203;Mannen;4 jaar;2034;4e-05;99820;4;79.73
204;Mannen;4 jaar;2035;4e-05;99828;4;79.89
205;Mannen;4 jaar;2036;4e-05;99836;4;80.04
206;Mannen;4 jaar;2037;4e-05;99843;4;80.19
207;Mannen;4 jaar;2038;4e-05;99850;4;80.34
208;Mannen;4 jaar;2039;4e-05;99856;3;80.49
209;Mannen;4 jaar;2040;3e-05;99863;3;80.64
210;Mannen;4 jaar;2041;3e-05;99869;3;80.78
211;Mannen;4 jaar;2042;3e-05;99875;3;80.93
212;Mannen;4 jaar;2043;3e-05;99880;3;81.08
213;Mannen;4 jaar;2044;3e-05;99886;3;81.22
214;Mannen;4 jaar;2045;3e-05;99891;3;81.36
215;Mannen;4 jaar;2046;3e-05;99896;3;81.51
216;Mannen;4 jaar;2047;2e-05;99900;2;81.65
217;Mannen;4 jaar;2048;2e-05;99905;2;81.79
218;Mannen;4 jaar;2049;2e-05;99909;2;81.93
219;Mannen;4 jaar;2050;2e-05;99913;2;82.06
220;Mannen;4 jaar;2051;2e-05;99917;2;82.2
221;Mannen;4 jaar;2052;2e-05;99921;2;82.34
222;Mannen;4 jaar;2053;2e-05;99924;2;82.47
223;Mannen;4 jaar;2054;2e-05;99928;2;82.61
224;Mannen;4 jaar;2055;2e-05;99931;2;82.74
225;Mannen;4 jaar;2056;2e-05;99934;2;82.87
226;Mannen;4 jaar;2057;2e-05;99937;2;83.0
227;Mannen;4 jaar;2058;2e-05;99940;2;83.13
228;Mannen;4 jaar;2059;1e-05;99943;1;83.26
229;Mannen;4 jaar;2060;1e-05;99945;1;83.39
230;Mannen;5 jaar;2015;9e-05;99562;9;75.51
231;Mannen;5 jaar;2016;9e-05;99582;9;75.68
232;Mannen;5 jaar;2017;8e-05;99602;8;75.85
233;Mannen;5 jaar;2018;8e-05;99620;8;76.04
234;Mannen;5 jaar;2019;8e-05;99638;8;76.24
235;Mannen;5 jaar;2020;7e-05;99655;7;76.44
236;Mannen;5 jaar;2021;7e-05;99671;7;76.65
237;Mannen;5 jaar;2022;7e-05;99685;7;76.83
238;Mannen;5 jaar;2023;6e-05;99699;6;77.0
239;Mannen;5 jaar;2024;6e-05;99712;6;77.16
240;Mannen;5 jaar;2025;6e-05;99724;6;77.32
241;Mannen;5 jaar;2026;6e-05;99736;6;77.48
242;Mannen;5 jaar;2027;5e-05;99748;5;77.64
243;Mannen;5 jaar;2028;5e-05;99759;5;77.8
244;Mannen;5 jaar;2029;5e-05;99769;5;77.96
245;Mannen;5 jaar;2030;5e-05;99780;5;78.11
246;Mannen;5 jaar;2031;5e-05;99789;5;78.27
247;Mannen;5 jaar;2032;4e-05;99798;4;78.43
248;Mannen;5 jaar;2033;4e-05;99807;4;78.58
249;Mannen;5 jaar;2034;4e-05;99816;4;78.74
250;Mannen;5 jaar;2035;4e-05;99824;4;78.89
251;Mannen;5 jaar;2036;4e-05;99832;4;79.04
252;Mannen;5 jaar;2037;4e-05;99839;4;79.19
253;Mannen;5 jaar;2038;3e-05;99846;3;79.34
254;Mannen;5 jaar;2039;3e-05;99853;3;79.49
255;Mannen;5 jaar;2040;3e-05;99859;3;79.64
256;Mannen;5 jaar;2041;3e-05;99866;3;79.79
257;Mannen;5 jaar;2042;3e-05;99872;3;79.93
258;Mannen;5 jaar;2043;3e-05;99877;3;80.08
259;Mannen;5 jaar;2044;3e-05;99883;3;80.22
260;Mannen;5 jaar;2045;2e-05;99888;2;80.37
261;Mannen;5 jaar;2046;2e-05;99893;2;80.51
262;Mannen;5 jaar;2047;2e-05;99898;2;80.65
263;Mannen;5 jaar;2048;2e-05;99902;2;80.79
264;Mannen;5 jaar;2049;2e-05;99907;2;80.93
265;Mannen;5 jaar;2050;2e-05;99911;2;81.07
266;Mannen;5 jaar;2051;2e-05;99915;2;81.2
267;Mannen;5 jaar;2052;2e-05;99919;2;81.34
268;Mannen;5 jaar;2053;2e-05;99922;2;81.47
269;Mannen;5 jaar;2054;2e-05;99926;2;81.61
270;Mannen;5 jaar;2055;2e-05;99929;2;81.74
271;Mannen;5 jaar;2056;2e-05;99932;2;81.87
272;Mannen;5 jaar;2057;1e-05;99935;1;82.0
273;Mannen;5 jaar;2058;1e-05;99938;1;82.13
274;Mannen;5 jaar;2059;1e-05;99941;1;82.26
275;Mannen;5 jaar;2060;1e-05;99944;1;82.39
276;Mannen;6 jaar;2015;9e-05;99553;9;74.51
277;Mannen;6 jaar;2016;8e-05;99574;8;74.69
278;Mannen;6 jaar;2017;8e-05;99593;8;74.86
279;Mannen;6 jaar;2018;8e-05;99612;8;75.05
280;Mannen;6 jaar;2019;7e-05;99630;7;75.24
281;Mannen;6 jaar;2020;7e-05;99647;7;75.45
282;Mannen;6 jaar;2021;7e-05;99664;7;75.66
283;Mannen;6 jaar;2022;6e-05;99678;6;75.83
284;Mannen;6 jaar;2023;6e-05;99692;6;76.0
285;Mannen;6 jaar;2024;6e-05;99706;6;76.17
286;Mannen;6 jaar;2025;6e-05;99719;6;76.33
287;Mannen;6 jaar;2026;5e-05;99731;5;76.49
288;Mannen;6 jaar;2027;5e-05;99743;5;76.64
289;Mannen;6 jaar;2028;5e-05;99754;5;76.8
290;Mannen;6 jaar;2029;5e-05;99764;5;76.96
291;Mannen;6 jaar;2030;5e-05;99775;4;77.12
292;Mannen;6 jaar;2031;4e-05;99785;4;77.28
293;Mannen;6 jaar;2032;4e-05;99794;4;77.43
294;Mannen;6 jaar;2033;4e-05;99803;4;77.59
295;Mannen;6 jaar;2034;4e-05;99812;4;77.74
296;Mannen;6 jaar;2035;4e-05;99820;4;77.89
297;Mannen;6 jaar;2036;4e-05;99828;3;78.05
298;Mannen;6 jaar;2037;3e-05;99835;3;78.2
299;Mannen;6 jaar;2038;3e-05;99843;3;78.35
300;Mannen;6 jaar;2039;3e-05;99850;3;78.5
301;Mannen;6 jaar;2040;3e-05;99856;3;78.64
302;Mannen;6 jaar;2041;3e-05;99863;3;78.79
303;Mannen;6 jaar;2042;3e-05;99869;3;78.94
304;Mannen;6 jaar;2043;3e-05;99875;3;79.08
305;Mannen;6 jaar;2044;2e-05;99880;2;79.22
306;Mannen;6 jaar;2045;2e-05;99885;2;79.37
307;Mannen;6 jaar;2046;2e-05;99891;2;79.51
308;Mannen;6 jaar;2047;2e-05;99896;2;79.65
309;Mannen;6 jaar;2048;2e-05;99900;2;79.79
310;Mannen;6 jaar;2049;2e-05;99905;2;79.93
311;Mannen;6 jaar;2050;2e-05;99909;2;80.07
312;Mannen;6 jaar;2051;2e-05;99913;2;80.2
313;Mannen;6 jaar;2052;2e-05;99917;2;80.34
314;Mannen;6 jaar;2053;2e-05;99921;2;80.48
315;Mannen;6 jaar;2054;2e-05;99924;2;80.61
316;Mannen;6 jaar;2055;1e-05;99927;1;80.74
317;Mannen;6 jaar;2056;1e-05;99931;1;80.87
318;Mannen;6 jaar;2057;1e-05;99934;1;81.01
319;Mannen;6 jaar;2058;1e-05;99937;1;81.14
320;Mannen;6 jaar;2059;1e-05;99940;1;81.26
321;Mannen;6 jaar;2060;1e-05;99942;1;81.39
322;Mannen;7 jaar;2015;9e-05;99544;9;73.52
323;Mannen;7 jaar;2016;8e-05;99565;8;73.69
324;Mannen;7 jaar;2017;8e-05;99585;8;73.87
325;Mannen;7 jaar;2018;8e-05;99605;7;74.05
326;Mannen;7 jaar;2019;7e-05;99623;7;74.25
327;Mannen;7 jaar;2020;7e-05;99641;7;74.45
328;Mannen;7 jaar;2021;7e-05;99657;6;74.66
329;Mannen;7 jaar;2022;6e-05;99672;6;74.84
330;Mannen;7 jaar;2023;6e-05;99686;6;75.01
331;Mannen;7 jaar;2024;6e-05;99700;6;75.17
332;Mannen;7 jaar;2025;6e-05;99713;5;75.33
333;Mannen;7 jaar;2026;5e-05;99725;5;75.49
334;Mannen;7 jaar;2027;5e-05;99737;5;75.65
335;Mannen;7 jaar;2028;5e-05;99749;5;75.81
336;Mannen;7 jaar;2029;5e-05;99760;5;75.96
337;Mannen;7 jaar;2030;4e-05;99770;4;76.12
338;Mannen;7 jaar;2031;4e-05;99780;4;76.28
339;Mannen;7 jaar;2032;4e-05;99790;4;76.44
340;Mannen;7 jaar;2033;4e-05;99799;4;76.59
341;Mannen;7 jaar;2034;4e-05;99808;4;76.74
342;Mannen;7 jaar;2035;4e-05;99816;3;76.9
343;Mannen;7 jaar;2036;3e-05;99824;3;77.05
344;Mannen;7 jaar;2037;3e-05;99832;3;77.2
345;Mannen;7 jaar;2038;3e-05;99839;3;77.35
346;Mannen;7 jaar;2039;3e-05;99847;3;77.5
347;Mannen;7 jaar;2040;3e-05;99853;3;77.65
348;Mannen;7 jaar;2041;3e-05;99860;3;77.79
349;Mannen;7 jaar;2042;3e-05;99866;3;77.94
350;Mannen;7 jaar;2043;2e-05;99872;2;78.08
351;Mannen;7 jaar;2044;2e-05;99878;2;78.23
352;Mannen;7 jaar;2045;2e-05;99883;2;78.37
353;Mannen;7 jaar;2046;2e-05;99888;2;78.51
354;Mannen;7 jaar;2047;2e-05;99893;2;78.65
355;Mannen;7 jaar;2048;2e-05;99898;2;78.79
356;Mannen;7 jaar;2049;2e-05;99903;2;78.93
357;Mannen;7 jaar;2050;2e-05;99907;2;79.07
358;Mannen;7 jaar;2051;2e-05;99911;2;79.21
359;Mannen;7 jaar;2052;2e-05;99915;2;79.34
360;Mannen;7 jaar;2053;2e-05;99919;2;79.48
361;Mannen;7 jaar;2054;1e-05;99922;1;79.61
362;Mannen;7 jaar;2055;1e-05;99926;1;79.74
363;Mannen;7 jaar;2056;1e-05;99929;1;79.88
364;Mannen;7 jaar;2057;1e-05;99932;1;80.01
365;Mannen;7 jaar;2058;1e-05;99935;1;80.14
366;Mannen;7 jaar;2059;1e-05;99938;1;80.27
367;Mannen;7 jaar;2060;1e-05;99941;1;80.39
368;Mannen;8 jaar;2015;9e-05;99536;9;72.52
369;Mannen;8 jaar;2016;8e-05;99557;8;72.7
370;Mannen;8 jaar;2017;8e-05;99578;8;72.87
371;Mannen;8 jaar;2018;8e-05;99597;7;73.06
372;Mannen;8 jaar;2019;7e-05;99616;7;73.25
373;Mannen;8 jaar;2020;7e-05;99634;7;73.46
374;Mannen;8 jaar;2021;7e-05;99651;6;73.67
375;Mannen;8 jaar;2022;6e-05;99666;6;73.84
376;Mannen;8 jaar;2023;6e-05;99680;6;74.01
377;Mannen;8 jaar;2024;6e-05;99694;6;74.17
378;Mannen;8 jaar;2025;6e-05;99707;5;74.33
379;Mannen;8 jaar;2026;5e-05;99720;5;74.49
380;Mannen;8 jaar;2027;5e-05;99732;5;74.65
381;Mannen;8 jaar;2028;5e-05;99744;5;74.81
382;Mannen;8 jaar;2029;5e-05;99755;5;74.97
383;Mannen;8 jaar;2030;4e-05;99766;4;75.13
384;Mannen;8 jaar;2031;4e-05;99776;4;75.28
385;Mannen;8 jaar;2032;4e-05;99786;4;75.44
386;Mannen;8 jaar;2033;4e-05;99795;4;75.59
387;Mannen;8 jaar;2034;4e-05;99804;4;75.75
388;Mannen;8 jaar;2035;4e-05;99813;4;75.9
389;Mannen;8 jaar;2036;3e-05;99821;3;76.05
390;Mannen;8 jaar;2037;3e-05;99829;3;76.2
391;Mannen;8 jaar;2038;3e-05;99836;3;76.35
392;Mannen;8 jaar;2039;3e-05;99844;3;76.5
393;Mannen;8 jaar;2040;3e-05;99851;3;76.65
394;Mannen;8 jaar;2041;3e-05;99857;3;76.79
395;Mannen;8 jaar;2042;3e-05;99863;3;76.94
396;Mannen;8 jaar;2043;2e-05;99870;2;77.08
397;Mannen;8 jaar;2044;2e-05;99875;2;77.23
398;Mannen;8 jaar;2045;2e-05;99881;2;77.37
399;Mannen;8 jaar;2046;2e-05;99886;2;77.51
400;Mannen;8 jaar;2047;2e-05;99891;2;77.65
401;Mannen;8 jaar;2048;2e-05;99896;2;77.79
402;Mannen;8 jaar;2049;2e-05;99901;2;77.93
403;Mannen;8 jaar;2050;2e-05;99905;2;78.07
404;Mannen;8 jaar;2051;2e-05;99909;2;78.21
405;Mannen;8 jaar;2052;2e-05;99913;2;78.34
406;Mannen;8 jaar;2053;2e-05;99917;2;78.48
407;Mannen;8 jaar;2054;2e-05;99921;2;78.61
408;Mannen;8 jaar;2055;1e-05;99924;1;78.74
409;Mannen;8 jaar;2056;1e-05;99928;1;78.88
410;Mannen;8 jaar;2057;1e-05;99931;1;79.01
411;Mannen;8 jaar;2058;1e-05;99934;1;79.14
412;Mannen;8 jaar;2059;1e-05;99937;1;79.27
413;Mannen;8 jaar;2060;1e-05;99940;1;79.39
414;Mannen;9 jaar;2015;8e-05;99527;8;71.53
415;Mannen;9 jaar;2016;8e-05;99549;8;71.7
416;Mannen;9 jaar;2017;8e-05;99570;8;71.88
417;Mannen;9 jaar;2018;7e-05;99590;7;72.06
418;Mannen;9 jaar;2019;7e-05;99609;7;72.26
419;Mannen;9 jaar;2020;7e-05;99627;7;72.46
420;Mannen;9 jaar;2021;7e-05;99644;6;72.67
421;Mannen;9 jaar;2022;6e-05;99660;6;72.85
422;Mannen;9 jaar;2023;6e-05;99674;6;73.01
423;Mannen;9 jaar;2024;6e-05;99689;6;73.18
424;Mannen;9 jaar;2025;6e-05;99702;5;73.34
425;Mannen;9 jaar;2026;5e-05;99715;5;73.5
426;Mannen;9 jaar;2027;5e-05;99727;5;73.66
427;Mannen;9 jaar;2028;5e-05;99739;5;73.81
428;Mannen;9 jaar;2029;5e-05;99751;5;73.97
429;Mannen;9 jaar;2030;5e-05;99762;4;74.13
430;Mannen;9 jaar;2031;4e-05;99772;4;74.29
431;Mannen;9 jaar;2032;4e-05;99782;4;74.44
432;Mannen;9 jaar;2033;4e-05;99791;4;74.6
433;Mannen;9 jaar;2034;4e-05;99801;4;74.75
434;Mannen;9 jaar;2035;4e-05;99809;4;74.9
435;Mannen;9 jaar;2036;4e-05;99818;3;75.05
436;Mannen;9 jaar;2037;3e-05;99826;3;75.2
437;Mannen;9 jaar;2038;3e-05;99833;3;75.35
438;Mannen;9 jaar;2039;3e-05;99841;3;75.5
439;Mannen;9 jaar;2040;3e-05;99848;3;75.65
440;Mannen;9 jaar;2041;3e-05;99854;3;75.8
441;Mannen;9 jaar;2042;3e-05;99861;3;75.94
442;Mannen;9 jaar;2043;3e-05;99867;3;76.09
443;Mannen;9 jaar;2044;2e-05;99873;2;76.23
444;Mannen;9 jaar;2045;2e-05;99878;2;76.37
445;Mannen;9 jaar;2046;2e-05;99884;2;76.52
446;Mannen;9 jaar;2047;2e-05;99889;2;76.66
447;Mannen;9 jaar;2048;2e-05;99894;2;76.8
448;Mannen;9 jaar;2049;2e-05;99899;2;76.93
449;Mannen;9 jaar;2050;2e-05;99903;2;77.07
450;Mannen;9 jaar;2051;2e-05;99907;2;77.21
451;Mannen;9 jaar;2052;2e-05;99912;2;77.34
452;Mannen;9 jaar;2053;2e-05;99916;2;77.48
453;Mannen;9 jaar;2054;2e-05;99919;2;77.61
454;Mannen;9 jaar;2055;2e-05;99923;2;77.75
455;Mannen;9 jaar;2056;2e-05;99926;2;77.88
456;Mannen;9 jaar;2057;1e-05;99930;1;78.01
457;Mannen;9 jaar;2058;1e-05;99933;1;78.14
458;Mannen;9 jaar;2059;1e-05;99936;1;78.27
459;Mannen;9 jaar;2060;1e-05;99939;1;78.4
460;Mannen;10 jaar;2015;8e-05;99519;8;70.54
