ID;Inkomensgroepen;DuurInkomenspositie;Geslacht;OverigeKenmerken;Perioden;PersonenInParticuliereHuishoudens_1;PersonenVanDeDoelpopulatie_2
46;901;931;310;383;2001;4897.0;104.5
47;901;931;310;383;2002;4851.0;104.1
48;901;931;310;383;2003;4781.0;104.3
49;901;931;310;383;2004;4714.0;104.3
50;901;931;310;383;2005;4658.0;105.0
51;901;931;310;383;2006;4585.0;103.5
52;901;931;310;383;2007;4517.0;103.4
53;901;931;310;383;2008;4463.0;103.3
54;901;931;310;383;2009;4399.0;103.4
55;901;931;310;383;2010;4337.0;103.8
56;901;931;310;383;2011;4297.0;103.8
57;901;931;310;383;2012;4250.0;103.8
58;901;931;310;383;2013;4197.0;103.9
59;901;931;310;383;2014;4153.0;104.3
60;901;931;310;384;2000;3898.0;102.7
61;901;931;310;384;2001;3982.0;102.5
62;901;931;310;384;2002;4060.0;102.1
63;901;931;310;384;2003;4128.0;101.9
64;901;931;310;384;2004;4203.0;102.2
65;901;931;310;384;2005;4276.0;102.3
66;901;931;310;384;2006;4353.0;101.8
67;901;931;310;384;2007;4433.0;101.5
68;901;931;310;384;2008;4507.0;101.6
69;901;931;310;384;2009;4572.0;101.5
70;901;931;310;384;2010;4635.0;101.3
71;901;931;310;384;2011;4634.0;101.3
72;901;931;310;384;2012;4639.0;101.2
73;901;931;310;384;2013;4646.0;101.4
74;901;931;310;384;2014;4679.0;101.4
75;901;931;310;385;2000;2031.0;100.2
76;901;931;310;385;2001;2058.0;100.3
77;901;931;310;385;2002;2083.0;100.2
78;901;931;310;385;2003;2113.0;100.2
79;901;931;310;385;2004;2153.0;100.3
80;901;931;310;385;2005;2199.0;100.2
81;901;931;310;385;2006;2240.0;100.2
82;901;931;310;385;2007;2287.0;100.2
83;901;931;310;385;2008;2346.0;100.2
84;901;931;310;385;2009;2412.0;100.3
85;901;931;310;385;2010;2466.0;100.1
86;901;931;310;385;2011;2590.0;100.2
87;901;931;310;385;2012;2701.0;100.1
88;901;931;310;385;2013;2780.0;100.1
89;901;931;310;385;2014;2875.0;100.1
90;901;931;310;401;2000;990.0;105.2
91;901;931;310;401;2001;1007.0;104.6
92;901;931;310;401;2002;1013.0;103.5
93;901;931;310;401;2003;1013.0;103.9
94;901;931;310;401;2004;1003.0;103.9
95;901;931;310;401;2005;982.0;104.4
96;901;931;310;401;2006;961.0;102.3
97;901;931;310;401;2007;939.0;102.1
98;901;931;310;401;2008;926.0;102.0
99;901;931;310;401;2009;919.0;102.2
100;901;931;310;401;2010;914.0;102.4
101;901;931;310;401;2011;913.0;102.5
102;901;931;310;401;2012;906.0;102.4
103;901;931;310;401;2013;892.0;102.6
104;901;931;310;401;2014;882.0;102.7
105;901;931;310;402;2000;985.0;104.3
106;901;931;310;402;2001;981.0;104.1
107;901;931;310;402;2002;977.0;102.8
108;901;931;310;402;2003;977.0;103.2
109;901;931;310;402;2004;979.0;103.0
110;901;931;310;402;2005;990.0;103.6
111;901;931;310;402;2006;997.0;102.1
112;901;931;310;402;2007;1003.0;101.9
113;901;931;310;402;2008;1005.0;101.8
114;901;931;310;402;2009;997.0;101.8
115;901;931;310;402;2010;975.0;101.7
116;901;931;310;402;2011;964.0;101.6
117;901;931;310;402;2012;944.0;101.7
118;901;931;310;402;2013;930.0;101.7
119;901;931;310;402;2014;924.0;102.2
120;901;931;310;403;2000;969.0;104.1
121;901;931;310;403;2001;983.0;103.4
122;901;931;310;403;2002;992.0;102.9
123;901;931;310;403;2003;997.0;102.9
124;901;931;310;403;2004;999.0;102.9
125;901;931;310;403;2005;987.0;103.2
126;901;931;310;403;2006;974.0;102.0
127;901;931;310;403;2007;969.0;101.6
128;901;931;310;403;2008;973.0;101.6
129;901;931;310;403;2009;978.0;101.6
130;901;931;310;403;2010;989.0;101.4
131;901;931;310;403;2011;1003.0;101.4
132;901;931;310;403;2012;1008.0;101.4
133;901;931;310;403;2013;1008.0;101.3
134;901;931;310;403;2014;1001.0;101.5
135;901;931;310;404;2000;915.0;107.6
136;901;931;310;404;2001;923.0;106.9
137;901;931;310;404;2002;935.0;106.9
138;901;931;310;404;2003;948.0;107.7
139;901;931;310;404;2004;957.0;108.2
140;901;931;310;404;2005;969.0;108.7
141;901;931;310;404;2006;974.0;107.3
142;901;931;310;404;2007;986.0;106.9
143;901;931;310;404;2008;992.0;106.3
144;901;931;310;404;2009;998.0;107.3
145;901;931;310;404;2010;987.0;107.2
146;901;931;310;404;2011;981.0;107.4
147;901;931;310;404;2012;976.0;106.8
148;901;931;310;404;2013;978.0;107.1
149;901;931;310;404;2014;983.0;107.9
150;901;931;310;405;2000;947.0;121.5
151;901;931;310;405;2001;953.0;120.9
152;901;931;310;405;2002;952.0;121.8
153;901;931;310;405;2003;947.0;123.7
154;901;931;310;405;2004;945.0;125.7
155;901;931;310;405;2005;945.0;127.5
156;901;931;310;405;2006;948.0;126.9
157;901;931;310;405;2007;956.0;127.5
158;901;931;310;405;2008;973.0;127.4
159;901;931;310;405;2009;984.0;126.7
160;901;931;310;405;2010;999.0;131.4
161;901;931;310;405;2011;1010.0;131.2
162;901;931;310;405;2012;1017.0;131.3
163;901;931;310;405;2013;1022.0;131.4
164;901;931;310;405;2014;1027.0;133.3
165;901;931;310;406;2000;1095.0;107.8
166;901;931;310;406;2001;1051.0;108.1
167;901;931;310;406;2002;1012.0;108.6
168;901;931;310;406;2003;986.0;109.2
169;901;931;310;406;2004;971.0;109.1
170;901;931;310;406;2005;971.0;110.3
171;901;931;310;406;2006;969.0;109.4
172;901;931;310;406;2007;970.0;109.3
173;901;931;310;406;2008;974.0;109.1
174;901;931;310;406;2009;975.0;109.3
175;901;931;310;406;2010;974.0;110.9
176;901;931;310;406;2011;983.0;110.5
177;901;931;310;406;2012;994.0;109.9
178;901;931;310;406;2013;1004.0;110.4
179;901;931;310;406;2014;1018.0;110.9
180;901;931;310;407;2000;1296.0;104.5
181;901;931;310;407;2001;1294.0;104.0
182;901;931;310;407;2002;1277.0;103.5
183;901;931;310;407;2003;1229.0;103.7
184;901;931;310;407;2004;1165.0;103.6
185;901;931;310;407;2005;1105.0;104.4
186;901;931;310;407;2006;1050.0;102.7
187;901;931;310;407;2007;1007.0;102.4
188;901;931;310;407;2008;992.0;102.4
189;901;931;310;407;2009;982.0;102.6
190;901;931;310;407;2010;984.0;102.7
191;901;931;310;407;2011;991.0;103.2
192;901;931;310;407;2012;990.0;102.8
193;901;931;310;407;2013;985.0;103.0
194;901;931;310;407;2014;993.0;103.1
195;901;931;310;408;2000;1306.0;103.9
196;901;931;310;408;2001;1309.0;103.8
197;901;931;310;408;2002;1303.0;103.0
198;901;931;310;408;2003;1295.0;103.0
199;901;931;310;408;2004;1291.0;103.0
200;901;931;310;408;2005;1287.0;103.5
201;901;931;310;408;2006;1275.0;101.9
202;901;931;310;408;2007;1255.0;101.7
203;901;931;310;408;2008;1218.0;101.7
204;901;931;310;408;2009;1162.0;101.6
205;901;931;310;408;2010;1103.0;101.7
206;901;931;310;408;2011;1053.0;101.6
207;901;931;310;408;2012;1015.0;101.9
208;901;931;310;408;2013;995.0;101.8
209;901;931;310;408;2014;985.0;102.0
210;901;931;310;409;2000;1218.0;103.4
211;901;931;310;409;2001;1242.0;102.9
212;901;931;310;409;2002;1259.0;102.5
213;901;931;310;409;2003;1271.0;102.7
214;901;931;310;409;2004;1286.0;102.7
215;901;931;310;409;2005;1295.0;103.0
216;901;931;310;409;2006;1291.0;101.8
217;901;931;310;409;2007;1286.0;101.5
218;901;931;310;409;2008;1280.0;101.4
219;901;931;310;409;2009;1280.0;101.6
220;901;931;310;409;2010;1276.0;101.6
221;901;931;310;409;2011;1271.0;101.3
222;901;931;310;409;2012;1252.0;101.5
223;901;931;310;409;2013;1213.0;101.4
224;901;931;310;409;2014;1158.0;101.9
225;901;931;310;410;2000;1128.0;103.1
226;901;931;310;410;2001;1144.0;102.6
227;901;931;310;410;2002;1152.0;102.3
228;901;931;310;410;2003;1166.0;102.1
229;901;931;310;410;2004;1186.0;102.4
230;901;931;310;410;2005;1203.0;102.6
231;901;931;310;410;2006;1220.0;101.7
232;901;931;310;410;2007;1237.0;101.4
233;901;931;310;410;2008;1258.0;101.5
234;901;931;310;410;2009;1274.0;101.4
235;901;931;310;410;2010;1280.0;101.2
236;901;931;310;410;2011;1280.0;101.4
237;901;931;310;410;2012;1275.0;101.3
238;901;931;310;410;2013;1265.0;101.4
239;901;931;310;410;2014;1264.0;101.7
240;901;931;310;411;2000;1169.0;102.6
241;901;931;310;411;2001;1136.0;102.5
242;901;931;310;411;2002;1114.0;102.0
243;901;931;310;411;2003;1102.0;101.8
244;901;931;310;411;2004;1101.0;102.2
245;901;931;310;411;2005;1106.0;102.4
246;901;931;310;411;2006;1117.0;101.6
247;901;931;310;411;2007;1129.0;101.5
248;901;931;310;411;2008;1145.0;101.6
249;901;931;310;411;2009;1165.0;101.6
250;901;931;310;411;2010;1185.0;101.4
251;901;931;310;411;2011;1203.0;101.2
252;901;931;310;411;2012;1222.0;101.2
253;901;931;310;411;2013;1236.0;101.3
254;901;931;310;411;2014;1248.0;101.3
255;901;931;310;412;2000;867.0;102.7
256;901;931;310;412;2001;956.0;102.7
257;901;931;310;412;2002;1029.0;102.0
258;901;931;310;412;2003;1074.0;101.8
259;901;931;310;412;2004;1103.0;102.3
260;901;931;310;412;2005;1137.0;102.0
261;901;931;310;412;2006;1101.0;101.8
262;901;931;310;412;2007;1079.0;101.5
263;901;931;310;412;2008;1072.0;101.6
264;901;931;310;412;2009;1073.0;101.6
265;901;931;310;412;2010;1078.0;101.3
266;901;931;310;412;2011;1093.0;101.2
267;901;931;310;412;2012;1102.0;101.2
268;901;931;310;412;2013;1114.0;101.5
269;901;931;310;412;2014;1135.0;101.3
270;901;931;310;413;2000;734.0;102.1
271;901;931;310;413;2001;747.0;102.0
272;901;931;310;413;2002;765.0;102.1
273;901;931;310;413;2003;787.0;102.1
274;901;931;310;413;2004;814.0;102.0
275;901;931;310;413;2005;831.0;102.1
276;901;931;310;413;2006;915.0;102.0
277;901;931;310;413;2007;988.0;101.7
278;901;931;310;413;2008;1033.0;101.6
279;901;931;310;413;2009;1059.0;101.5
280;901;931;310;413;2010;1091.0;101.3
281;901;931;310;413;2011;1059.0;101.4
282;901;931;310;413;2012;1040.0;101.1
283;901;931;310;413;2013;1031.0;101.4
284;901;931;310;413;2014;1031.0;101.4
285;901;931;310;414;2000;638.0;100.3
286;901;931;310;414;2001;641.0;100.4
287;901;931;310;414;2002;643.0;100.5
288;901;931;310;414;2003;656.0;100.4
289;901;931;310;414;2004;669.0;100.6
290;901;931;310;414;2005;690.0;100.5
291;901;931;310;414;2006;702.0;100.3
292;901;931;310;414;2007;719.0;100.4
293;901;931;310;414;2008;740.0;100.3
294;901;931;310;414;2009;769.0;100.5
295;901;931;310;414;2010;784.0;100.2
296;901;931;310;414;2011;868.0;100.4
297;901;931;310;414;2012;936.0;100.3
298;901;931;310;414;2013;977.0;100.2
299;901;931;310;414;2014;1006.0;100.3
300;901;931;310;415;2000;547.0;100.1
301;901;931;310;415;2001;554.0;100.2
302;901;931;310;415;2002;563.0;100.1
303;901;931;310;415;2003;565.0;100.1
304;901;931;310;415;2004;569.0;100.1
305;901;931;310;415;2005;569.0;100.1
306;901;931;310;415;2006;574.0;100.2
307;901;931;310;415;2007;578.0;100.1
308;901;931;310;415;2008;595.0;100.1
309;901;931;310;415;2009;609.0;100.1
310;901;931;310;415;2010;628.0;100.0
311;901;931;310;415;2011;640.0;100.0
312;901;931;310;415;2012;658.0;100.0
313;901;931;310;415;2013;678.0;100.0
314;901;931;310;415;2014;705.0;100.0
315;901;931;310;416;2000;435.0;100.3
316;901;931;310;416;2001;439.0;100.2
317;901;931;310;416;2002;438.0;100.1
318;901;931;310;416;2003;439.0;100.2
319;901;931;310;416;2004;442.0;100.1
320;901;931;310;416;2005;451.0;100.1
321;901;931;310;416;2006;459.0;100.2
322;901;931;310;416;2007;470.0;100.2
323;901;931;310;416;2008;472.0;100.1
324;901;931;310;416;2009;479.0;100.1
325;901;931;310;416;2010;481.0;100.1
326;901;931;310;416;2011;491.0;100.0
327;901;931;310;416;2012;496.0;100.0
328;901;931;310;416;2013;509.0;100.0
329;901;931;310;416;2014;527.0;100.0
330;901;931;310;417;2000;252.0;100.0
331;901;931;310;417;2001;264.0;100.1
332;901;931;310;417;2002;276.0;100.1
333;901;931;310;417;2003;295.0;100.1
334;901;931;310;417;2004;306.0;100.2
335;901;931;310;417;2005;309.0;100.2
336;901;931;310;417;2006;313.0;100.2
337;901;931;310;417;2007;316.0;100.2
338;901;931;310;417;2008;321.0;100.1
339;901;931;310;417;2009;322.0;100.1
340;901;931;310;417;2010;332.0;100.1
341;901;931;310;417;2011;343.0;100.1
342;901;931;310;417;2012;354.0;100.1
343;901;931;310;417;2013;356.0;100.0
344;901;931;310;417;2014;366.0;100.0
345;901;931;310;418;2000;158.0;100.2
346;901;931;310;418;2001;161.0;100.4
347;901;931;310;418;2002;163.0;100.1
348;901;931;310;418;2003;159.0;100.2
349;901;931;310;418;2004;168.0;100.2
350;901;931;310;418;2005;180.0;100.2
351;901;931;310;418;2006;192.0;100.2
352;901;931;310;418;2007;204.0;100.2
353;901;931;310;418;2008;218.0;100.2
354;901;931;310;418;2009;234.0;100.3
355;901;931;310;418;2010;240.0;100.2
356;901;931;310;418;2011;249.0;100.2
357;901;931;310;418;2012;257.0;100.1
358;901;931;310;418;2013;259.0;100.0
359;901;931;310;418;2014;272.0;100.0
360;901;931;310;422;2000;12911.0;103.8
361;901;931;310;422;2001;12957.0;103.4
362;901;931;310;422;2002;12965.0;103.0
363;901;931;310;422;2003;12963.0;103.2
364;901;931;310;422;2004;12979.0;103.3
365;901;931;310;422;2005;13010.0;103.5
366;901;931;310;422;2006;13002.0;102.9
367;901;931;310;422;2007;13032.0;102.8
368;901;931;310;422;2008;13049.0;102.7
369;901;931;310;422;2009;13016.0;102.7
370;901;931;310;422;2010;13022.0;102.7
371;901;931;310;422;2011;13036.0;102.7
372;901;931;310;422;2012;13044.0;102.7
373;901;931;310;422;2013;13012.0;102.8
374;901;931;310;422;2014;13029.0;103.0
375;901;931;310;423;2000;1330.0;107.2
376;901;931;310;423;2001;1351.0;106.8
377;901;931;310;423;2002;1356.0;106.6
378;901;931;310;423;2003;1355.0;106.8
379;901;931;310;423;2004;1363.0;106.6
380;901;931;310;423;2005;1370.0;106.8
381;901;931;310;423;2006;1378.0;105.5
382;901;931;310;423;2007;1386.0;105.9
383;901;931;310;423;2008;1413.0;105.7
384;901;931;310;423;2009;1454.0;105.9
385;901;931;310;423;2010;1475.0;106.6
386;901;931;310;423;2011;1503.0;106.9
387;901;931;310;423;2012;1527.0;106.5
388;901;931;310;423;2013;1540.0;106.4
389;901;931;310;423;2014;1564.0;107.2
390;901;931;310;424;2000;400.0;104.1
391;901;931;310;424;2001;403.0;104.3
392;901;931;310;424;2002;399.0;105.0
393;901;931;310;424;2003;394.0;105.1
394;901;931;310;424;2004;392.0;104.6
395;901;931;310;424;2005;389.0;104.5
396;901;931;310;424;2006;388.0;104.0
397;901;931;310;424;2007;386.0;103.8
398;901;931;310;424;2008;382.0;103.9
399;901;931;310;424;2009;378.0;103.1
400;901;931;310;424;2010;376.0;103.5
401;901;931;310;424;2011;373.0;103.4
402;901;931;310;424;2012;369.0;103.6
403;901;931;310;424;2013;368.0;103.3
404;901;931;310;424;2014;365.0;103.4
405;901;931;310;425;2000;383.0;107.8
406;901;931;310;425;2001;383.0;106.5
407;901;931;310;425;2002;377.0;106.1
408;901;931;310;425;2003;372.0;105.8
409;901;931;310;425;2004;371.0;105.8
410;901;931;310;425;2005;366.0;105.4
411;901;931;310;425;2006;365.0;104.3
412;901;931;310;425;2007;363.0;104.7
413;901;931;310;425;2008;361.0;104.2
414;901;931;310;425;2009;361.0;105.3
415;901;931;310;425;2010;357.0;104.5
416;901;931;310;425;2011;355.0;104.5
417;901;931;310;425;2012;353.0;105.1
418;901;931;310;425;2013;346.0;104.9
419;901;931;310;425;2014;339.0;104.7
420;901;931;310;426;2000;111.0;107.9
421;901;931;310;426;2001;110.0;106.9
422;901;931;310;426;2002;111.0;107.4
423;901;931;310;426;2003;112.0;107.3
424;901;931;310;426;2004;111.0;107.7
425;901;931;310;426;2005;112.0;108.5
426;901;931;310;426;2006;112.0;106.7
427;901;931;310;426;2007;110.0;105.3
428;901;931;310;426;2008;108.0;104.9
429;901;931;310;426;2009;109.0;105.8
430;901;931;310;426;2010;109.0;106.5
431;901;931;310;426;2011;110.0;107.7
432;901;931;310;426;2012;110.0;106.2
433;901;931;310;426;2013;111.0;107.2
434;901;931;310;426;2014;112.0;108.8
435;901;931;310;427;2000;435.0;109.4
436;901;931;310;427;2001;455.0;109.2
437;901;931;310;427;2002;468.0;108.2
438;901;931;310;427;2003;477.0;108.8
439;901;931;310;427;2004;489.0;108.7
440;901;931;310;427;2005;502.0;109.5
441;901;931;310;427;2006;513.0;107.2
442;901;931;310;427;2007;527.0;108.6
443;901;931;310;427;2008;563.0;108.0
444;901;931;310;427;2009;606.0;108.1
445;901;931;310;427;2010;631.0;109.7
446;901;931;310;427;2011;665.0;110.2
447;901;931;310;427;2012;695.0;109.0
448;901;931;310;427;2013;715.0;108.6
449;901;931;310;427;2014;747.0;110.1
450;901;931;310;428;2000;1409.0;110.1
451;901;931;310;428;2001;1477.0;110.1
452;901;931;310;428;2002;1543.0;109.8
453;901;931;310;428;2003;1587.0;109.8
454;901;931;310;428;2004;1612.0;110.3
455;901;931;310;428;2005;1627.0;112.0
456;901;931;310;428;2006;1653.0;108.2
457;901;931;310;428;2007;1672.0;107.4
458;901;931;310;428;2008;1723.0;107.7
459;901;931;310;428;2009;1788.0;107.5
460;901;931;310;428;2010;1806.0;108.6
461;901;931;310;428;2011;1853.0;108.5
462;901;931;310;428;2012;1871.0;107.7
463;901;931;310;428;2013;1900.0;107.9
464;901;931;310;428;2014;1931.0;108.3
465;901;931;310;429;2000;306.0;106.8
466;901;931;310;429;2001;312.0;107.7
467;901;931;310;429;2002;315.0;107.3
468;901;931;310;429;2003;317.0;106.1
469;901;931;310;429;2004;319.0;106.4
470;901;931;310;429;2005;318.0;109.2
471;901;931;310;429;2006;322.0;106.1
472;901;931;310;429;2007;326.0;104.8
473;901;931;310;429;2008;327.0;104.4
474;901;931;310;429;2009;332.0;104.4
475;901;931;310;429;2010;332.0;106.1
476;901;931;310;429;2011;330.0;105.8
477;901;931;310;429;2012;330.0;105.5
478;901;931;310;429;2013;333.0;105.9
479;901;931;310;429;2014;335.0;106.0
480;901;931;310;430;2000;104.0;115.8
481;901;931;310;430;2001;114.0;116.8
482;901;931;310;430;2002;118.0;114.9
483;901;931;310;430;2003;121.0;115.7
484;901;931;310;430;2004;120.0;114.4
485;901;931;310;430;2005;122.0;115.9
486;901;931;310;430;2006;124.0;114.2
487;901;931;310;430;2007;124.0;114.1
488;901;931;310;430;2008;131.0;113.7
489;901;931;310;430;2009;137.0;114.3
490;901;931;310;430;2010;135.0;116.2
491;901;931;310;430;2011;139.0;117.1
492;901;931;310;430;2012;139.0;118.2
493;901;931;310;430;2013;139.0;116.5
494;901;931;310;430;2014;136.0;115.0
495;901;931;310;431;2000;322.0;108.5
496;901;931;310;431;2001;332.0;108.2
497;901;931;310;431;2002;342.0;108.3
498;901;931;310;431;2003;351.0;107.9
499;901;931;310;431;2004;360.0;109.7
500;901;931;310;431;2005;364.0;110.8
501;901;931;310;431;2006;368.0;106.1
502;901;931;310;431;2007;371.0;106.3
503;901;931;310;431;2008;377.0;106.6
504;901;931;310;431;2009;387.0;107.2
505;901;931;310;431;2010;390.0;107.7
506;901;931;310;431;2011;397.0;107.4
507;901;931;310;431;2012;398.0;105.9
508;901;931;310;431;2013;396.0;105.7
509;901;931;310;431;2014;395.0;106.1
510;901;931;310;432;2000;259.0;109.8
511;901;931;310;432;2001;277.0;107.8
512;901;931;310;432;2002;287.0;108.2
513;901;931;310;432;2003;298.0;108.8
514;901;931;310;432;2004;304.0;110.2
515;901;931;310;432;2005;311.0;110.9
516;901;931;310;432;2006;322.0;107.6
517;901;931;310;432;2007;323.0;105.3
518;901;931;310;432;2008;332.0;106.2
519;901;931;310;432;2009;342.0;106.2
520;901;931;310;432;2010;353.0;107.3
521;901;931;310;432;2011;361.0;105.8
522;901;931;310;432;2012;364.0;105.2
523;901;931;310;432;2013;370.0;105.1
524;901;931;310;432;2014;374.0;105.2
525;901;931;310;433;2000;419.0;112.9
526;901;931;310;433;2001;441.0;113.3
527;901;931;310;433;2002;480.0;112.4
528;901;931;310;433;2003;500.0;113.0
529;901;931;310;433;2004;509.0;112.3
530;901;931;310;433;2005;512.0;114.6
531;901;931;310;433;2006;517.0;110.0
532;901;931;310;433;2007;528.0;109.8
533;901;931;310;433;2008;556.0;109.9
534;901;931;310;433;2009;591.0;108.7
535;901;931;310;433;2010;595.0;109.8
536;901;931;310;433;2011;625.0;110.5
537;901;931;310;433;2012;640.0;109.4
538;901;931;310;433;2013;662.0;110.2
539;901;931;310;433;2014;690.0;111.4
540;901;931;310;442;2000;12911.0;103.8
541;901;931;310;442;2001;12957.0;103.4
542;901;931;310;442;2002;12965.0;103.0
543;901;931;310;442;2003;12963.0;103.2
544;901;931;310;442;2004;12979.0;103.3
545;901;931;310;442;2005;13010.0;103.5
546;901;931;310;442;2006;13002.0;102.9
547;901;931;310;442;2007;13032.0;102.8
548;901;931;310;442;2008;13049.0;102.7
549;901;931;310;442;2009;13016.0;102.7
550;901;931;310;442;2010;13022.0;102.7
551;901;931;310;442;2011;13036.0;102.7
552;901;931;310;442;2012;13044.0;102.7
553;901;931;310;442;2013;13012.0;102.8
554;901;931;310;442;2014;13029.0;103.0
555;901;931;310;443;2000;1330.0;107.2
556;901;931;310;443;2001;1351.0;106.8
557;901;931;310;443;2002;1356.0;106.6
558;901;931;310;443;2003;1355.0;106.8
559;901;931;310;443;2004;1363.0;106.6
560;901;931;310;443;2005;1370.0;106.8
561;901;931;310;443;2006;1378.0;105.5
562;901;931;310;443;2007;1386.0;105.9
563;901;931;310;443;2008;1413.0;105.7
564;901;931;310;443;2009;1454.0;105.9
565;901;931;310;443;2010;1475.0;106.6
566;901;931;310;443;2011;1503.0;106.9
567;901;931;310;443;2012;1527.0;106.5
568;901;931;310;443;2013;1540.0;106.4
569;901;931;310;443;2014;1564.0;107.2
570;901;931;310;444;2000;504.0;110.5
571;901;931;310;444;2001;517.0;109.5
572;901;931;310;444;2002;516.0;109.1
573;901;931;310;444;2003;518.0;108.8
574;901;931;310;444;2004;519.0;108.9
575;901;931;310;444;2005;524.0;109.5
576;901;931;310;444;2006;531.0;107.1
577;901;931;310;444;2007;541.0;108.5
578;901;931;310;444;2008;567.0;108.1
579;901;931;310;444;2009;604.0;108.6
580;901;931;310;444;2010;621.0;110.6
581;901;931;310;444;2011;642.0;110.8
582;901;931;310;444;2012;662.0;110.0
583;901;931;310;444;2013;675.0;109.6
584;901;931;310;444;2014;694.0;110.7
585;901;931;310;445;2000;825.0;105.3
586;901;931;310;445;2001;834.0;105.1
587;901;931;310;445;2002;839.0;105.1
588;901;931;310;445;2003;837.0;105.5
589;901;931;310;445;2004;844.0;105.3
590;901;931;310;445;2005;846.0;105.3
591;901;931;310;445;2006;847.0;104.5
592;901;931;310;445;2007;846.0;104.4
593;901;931;310;445;2008;846.0;104.1
594;901;931;310;445;2009;850.0;104.0
595;901;931;310;445;2010;854.0;103.8
596;901;931;310;445;2011;861.0;104.2
597;901;931;310;445;2012;865.0;104.0
598;901;931;310;445;2013;865.0;104.0
599;901;931;310;445;2014;870.0;104.5
600;901;931;310;446;2000;1409.0;110.1
601;901;931;310;446;2001;1477.0;110.1
602;901;931;310;446;2002;1543.0;109.8
603;901;931;310;446;2003;1587.0;109.8
604;901;931;310;446;2004;1612.0;110.3
605;901;931;310;446;2005;1627.0;112.0
606;901;931;310;446;2006;1653.0;108.2
607;901;931;310;446;2007;1672.0;107.4
608;901;931;310;446;2008;1723.0;107.7
609;901;931;310;446;2009;1788.0;107.5
610;901;931;310;446;2010;1806.0;108.6
611;901;931;310;446;2011;1853.0;108.5
612;901;931;310;446;2012;1871.0;107.7
613;901;931;310;446;2013;1900.0;107.9
614;901;931;310;446;2014;1931.0;108.3
615;901;931;310;447;2000;858.0;110.4
616;901;931;310;447;2001;896.0;111.1
617;901;931;310;447;2002;930.0;110.5
618;901;931;310;447;2003;950.0;110.2
619;901;931;310;447;2004;948.0;110.3
620;901;931;310;447;2005;941.0;112.2
621;901;931;310;447;2006;941.0;108.2
622;901;931;310;447;2007;936.0;107.5
623;901;931;310;447;2008;958.0;107.8
624;901;931;310;447;2009;991.0;107.2
625;901;931;310;447;2010;990.0;108.2
626;901;931;310;447;2011;1008.0;108.5
627;901;931;310;447;2012;1011.0;107.4
628;901;931;310;447;2013;1017.0;107.4
629;901;931;310;447;2014;1027.0;108.1
630;901;931;310;448;2000;551.0;109.7
631;901;931;310;448;2001;581.0;108.7
632;901;931;310;448;2002;612.0;108.7
633;901;931;310;448;2003;637.0;109.2
634;901;931;310;448;2004;664.0;110.1
635;901;931;310;448;2005;685.0;111.8
636;901;931;310;448;2006;712.0;108.1
637;901;931;310;448;2007;736.0;107.3
638;901;931;310;448;2008;766.0;107.4
639;901;931;310;448;2009;797.0;107.9
640;901;931;310;448;2010;817.0;109.1
641;901;931;310;448;2011;845.0;108.6
642;901;931;310;448;2012;860.0;108.0
643;901;931;310;448;2013;883.0;108.4
