ID;Bedrijfstak;Balanstotaal;Perioden;AantalOndernemingen_1;BalanstotaalEindstand_2;ImmaterieleVasteActiva_3;MaterieleVasteActiva_4;Deelnemingen_5;LanglVorderingenEnBeleggingen_6;Voorraden_7;KortlVorderingenEnBeleggingen_8;LiquideMiddelen_9;EigenVermogen_10;BelangVanDerden_11;EgalRekInvestPremiesSubsidiesED_12;Voorzieningen_13;LanglopendeSchuldenRentedragend_14;KortlopendeSchulden_15;NettoOmzetEnOvBedrijfsopbrengsten_16;LonenSalSocialeEnPensioenlasten_17;AfschrijvingenMinusInvesteringspremies_18;KostenVanDeOmzet_19;Bedrijfsresultaat_20;OverigeBedrijfskostenSaldo_21;ResultaatUitDeelnemingen_22;Rentebaten_23;Rentelasten_24;OverigeFinancieleResultaten_25;BuitengewoneBatenEnLastenSaldo_26;BuitengewoneBaten_27;BuitengewoneLasten_28;ResultaatVoorBelastingen_29;Vennootschapsbelasting_30;AandeelVanDerden_31;Nettoresultaat_32;Winstuitkeringen_33;ToevoegingOnttrekkingAanDeReserves_34
187;Nijverheid;B.1.Balanstotaal 0 - 0,25 mln euro;1992;9990.0;1210.1;13.6;303.9;34.0;43.4;131.2;461.8;222.2;145.6;;;222.9;190.3;651.3;2308.4;-924.1;-82.3;-1293.7;8.2;-20.4;;;;;10.9;;;-1.4;-18.1;;-19.5;19.5;-39.0
188;Nijverheid;B.1.Balanstotaal 0 - 0,25 mln euro;1993;10593.0;1258.9;15.5;313.6;32.8;42.7;138.9;488.0;227.7;72.9;;;247.0;221.6;717.4;2369.0;-955.7;-90.4;-1346.3;-23.5;-23.0;;;;;6.5;;;-40.0;-14.5;;-54.5;16.3;-70.8
189;Nijverheid;B.1.Balanstotaal 0 - 0,25 mln euro;1994;11097.0;1303.1;14.9;304.2;40.6;74.3;138.6;494.7;236.1;65.6;;;271.8;216.7;749.2;2378.6;-928.9;-87.7;-1364.1;-2.1;-17.0;;;;;0.3;33.2;-32.9;-18.8;-18.4;;-37.2;25.4;-62.6
190;Nijverheid;B.1.Balanstotaal 0 - 0,25 mln euro;1995;11078.0;1292.9;14.8;295.2;42.8;77.7;139.5;486.9;236.1;41.5;;;268.3;235.8;747.3;2401.4;-912.9;-85.1;-1391.0;12.4;-18.4;5.6;5.4;-29.7;0.3;14.6;41.1;-26.5;8.6;-21.7;;-13.1;16.1;-29.2
191;Nijverheid;B.1.Balanstotaal 0 - 0,25 mln euro;1996;11341.0;1333.2;17.7;304.5;40.5;78.8;140.4;510.6;240.8;54.5;;;282.0;233.8;762.9;2479.1;-931.3;-86.6;-1434.7;26.5;-16.9;8.3;4.1;-28.5;-0.8;13.8;37.1;-23.3;23.5;-22.9;;0.6;12.9;-12.3
192;Nijverheid;B.1.Balanstotaal 0 - 0,25 mln euro;1997;11586.0;1370.9;22.0;300.8;44.9;85.2;136.1;532.9;249.2;55.2;;;297.4;239.3;779.1;2597.3;-945.3;-85.1;-1534.6;32.3;-18.8;4.2;3.8;-28.0;1.3;13.3;36.7;-23.4;26.8;-23.8;;3.0;21.4;-18.4
193;Nijverheid;B.1.Balanstotaal 0 - 0,25 mln euro;1998;11660.0;1378.8;22.3;301.2;43.2;90.0;129.1;540.0;253.1;62.0;;;311.5;234.3;771.2;2541.9;-952.2;-86.6;-1481.3;21.7;-21.6;5.3;3.8;-28.5;-2.2;19.6;42.2;-22.7;19.6;-22.1;;-2.5;25.8;-28.3
194;Nijverheid;B.1.Balanstotaal 0 - 0,25 mln euro;1999;11065.0;1314.8;18.6;277.2;41.2;84.8;121.8;527.6;243.8;49.8;;;293.8;215.0;756.2;2390.0;-894.2;-80.6;-1381.8;33.4;-18.6;5.7;3.3;-26.6;-1.1;17.7;42.2;-24.4;32.5;-24.8;;7.7;29.0;-21.3
195;Nijverheid;B.1.Balanstotaal 0 - 0,25 mln euro;2000;10728.0;1275.0;17.6;251.8;39.6;89.3;101.9;540.0;235.1;22.8;;;291.8;208.2;752.2;2337.3;-857.0;-76.0;-1373.1;31.1;-19.7;4.2;3.3;-26.6;-0.5;13.2;39.3;-26.1;24.7;-22.1;;2.5;33.5;-31.0
196;Nijverheid;B.1.Balanstotaal 0 - 0,25 mln euro;2001;11617.0;1374.3;19.5;271.9;44.3;97.4;103.7;577.6;260.0;-43.1;;;347.6;223.3;846.5;2524.3;-926.7;-84.1;-1503.8;9.7;-28.9;5.8;3.9;-31.7;-6.9;24.9;48.4;-23.5;5.7;-21.7;;-16.0;52.7;-68.7
197;Nijverheid;B.1.Balanstotaal 0 - 0,25 mln euro;2002;11515.0;1373.5;19.8;269.1;42.8;90.0;100.8;587.5;263.2;-68.9;;;361.0;226.6;854.7;2567.7;-952.8;-87.5;-1529.6;-2.2;-38.4;-2.1;3.5;-30.7;-9.1;22.2;41.8;-19.6;-18.7;-22.8;;-41.4;42.5;-83.9
198;Nijverheid;B.2. Balanstotaal 0,25 - 0,5 mln euro;1992;6290.0;2291.1;29.3;716.3;55.4;73.1;270.8;771.4;375.0;520.4;;;408.3;386.8;975.7;3857.4;-1406.8;-151.6;-2207.8;91.1;-26.1;;;;;0.2;;;65.2;-35.5;;29.7;14.1;15.6
199;Nijverheid;B.2. Balanstotaal 0,25 - 0,5 mln euro;1993;6510.0;2371.0;26.8;728.8;57.9;81.2;286.4;802.2;388.0;477.8;;;461.9;399.6;1031.9;3941.3;-1465.4;-162.3;-2256.1;57.4;-30.7;;;;;-4.2;;;22.5;-28.8;;-6.3;15.8;-22.1
200;Nijverheid;B.2. Balanstotaal 0,25 - 0,5 mln euro;1994;6780.0;2472.9;27.3;727.2;61.7;121.1;288.3;844.3;403.1;434.7;;;517.2;429.4;1091.6;4060.6;-1476.5;-158.5;-2333.1;92.5;-33.5;;;;;-8.9;23.6;-32.5;50.0;-37.7;;12.3;16.0;-3.7
201;Nijverheid;B.2. Balanstotaal 0,25 - 0,5 mln euro;1995;6841.0;2490.5;27.5;716.7;66.9;138.3;291.6;829.9;419.8;466.2;;;516.2;413.4;1094.8;4121.5;-1444.8;-153.9;-2390.8;132.0;-33.7;6.5;10.6;-53.2;2.4;7.7;37.7;-30.1;106.0;-49.2;;56.8;16.8;40.0
202;Nijverheid;B.2. Balanstotaal 0,25 - 0,5 mln euro;1996;7187.0;2629.0;31.9;757.1;73.3;144.4;295.2;876.9;450.2;511.9;;;543.3;435.3;1138.6;4311.4;-1481.6;-160.3;-2504.1;165.2;-27.2;14.2;10.1;-53.8;2.4;7.7;35.0;-27.3;145.8;-52.9;;92.8;29.5;63.3
203;Nijverheid;B.2. Balanstotaal 0,25 - 0,5 mln euro;1997;7556.0;2748.9;37.6;757.8;76.7;163.8;300.2;949.8;463.1;539.0;;;574.5;453.4;1182.0;4499.4;-1535.4;-166.0;-2632.8;165.2;-29.8;14.3;9.3;-55.8;2.4;15.6;55.2;-39.6;151.1;-55.8;;95.3;43.2;52.1
204;Nijverheid;B.2. Balanstotaal 0,25 - 0,5 mln euro;1998;7741.0;2824.6;44.6;767.4;84.6;187.2;299.9;977.0;464.0;505.3;;;621.2;465.9;1232.2;4571.2;-1596.3;-176.2;-2662.0;136.6;-35.0;11.9;9.2;-57.5;1.5;12.9;52.3;-39.3;114.6;-52.2;;62.3;35.1;27.2
205;Nijverheid;B.2. Balanstotaal 0,25 - 0,5 mln euro;1999;7549.0;2751.7;38.1;723.3;87.9;187.6;280.4;979.8;454.7;509.2;;;597.7;449.6;1195.2;4407.1;-1514.5;-167.2;-2567.7;157.7;-22.9;18.1;8.0;-52.7;3.7;23.5;44.0;-20.5;158.3;-56.3;;102.0;40.1;61.9
206;Nijverheid;B.2. Balanstotaal 0,25 - 0,5 mln euro;2000;7340.0;2683.9;37.9;667.8;92.0;181.2;241.5;1013.3;450.2;485.2;;;572.2;437.2;1189.3;4219.1;-1427.9;-150.1;-2474.5;166.6;-23.9;15.4;8.0;-49.9;2.5;12.5;48.4;-35.9;155.2;-56.4;;98.8;50.0;48.8
207;Nijverheid;B.2. Balanstotaal 0,25 - 0,5 mln euro;2001;8097.0;2963.0;43.4;737.7;116.5;231.6;252.2;1078.5;503.2;513.8;;;672.5;506.5;1270.2;4526.3;-1555.1;-171.3;-2656.2;143.7;-26.0;25.7;9.6;-60.7;-0.5;15.5;49.1;-33.6;133.2;-54.6;;78.6;69.6;9.0
208;Nijverheid;B.2. Balanstotaal 0,25 - 0,5 mln euro;2002;8308.0;3041.5;44.6;757.3;127.1;225.3;262.8;1108.3;516.2;540.4;;;699.3;541.9;1259.9;4752.3;-1637.0;-180.2;-2812.2;122.9;-38.2;18.9;9.0;-63.4;-2.7;27.3;49.1;-21.8;112.2;-51.5;;60.7;61.2;-0.5
209;Nijverheid;B.3. Balanstotaal 0,5 - 1,25 mln euro;1992;8018.0;6383.7;62.2;2273.8;129.7;239.1;728.6;1954.4;996.0;1841.2;;;917.7;1119.9;2505.0;9762.0;-3193.0;-419.3;-5789.1;360.5;-61.7;;;;;-22.2;;;276.7;-121.9;;154.8;44.8;110.0
210;Nijverheid;B.3. Balanstotaal 0,5 - 1,25 mln euro;1993;8193.0;6534.6;60.5;2333.7;147.9;261.9;757.4;1985.2;988.2;1778.4;;;1027.7;1196.5;2532.2;9818.3;-3229.8;-433.9;-5906.6;248.0;-93.0;;;;;-18.7;;;136.3;-88.2;;48.2;41.4;6.8
211;Nijverheid;B.3. Balanstotaal 0,5 - 1,25 mln euro;1994;8729.0;6988.8;48.6;2377.9;171.3;338.7;815.6;2170.3;1066.5;1793.6;;;1194.6;1260.3;2740.4;10370.9;-3353.1;-429.2;-6224.6;363.9;-76.3;;;;;-16.9;63.7;-80.6;270.7;-114.7;;156.0;63.7;92.3
212;Nijverheid;B.3. Balanstotaal 0,5 - 1,25 mln euro;1995;8773.0;7053.8;50.3;2345.4;179.3;357.8;820.2;2206.2;1094.7;1805.3;;;1181.6;1255.7;2811.2;10555.7;-3326.6;-425.1;-6339.0;465.1;-76.4;21.9;33.0;-144.3;13.1;27.9;93.1;-65.2;416.6;-154.3;;262.3;46.6;215.7
213;Nijverheid;B.3. Balanstotaal 0,5 - 1,25 mln euro;1996;9478.0;7638.2;63.6;2532.6;202.2;398.3;843.8;2397.6;1200.2;1968.2;;;1276.4;1380.1;3013.5;11416.5;-3554.8;-459.2;-6873.2;529.2;-81.0;26.9;30.5;-148.6;10.1;48.2;110.7;-62.5;496.4;-165.8;;330.5;60.7;269.8
214;Nijverheid;B.3. Balanstotaal 0,5 - 1,25 mln euro;1997;10132.0;8135.6;76.6;2652.8;217.4;465.2;852.9;2597.0;1273.8;2174.1;;;1314.1;1464.0;3183.6;12169.5;-3788.2;-474.6;-7304.9;601.8;-61.9;46.4;31.2;-153.6;14.1;70.4;132.1;-61.7;610.3;-191.9;;418.4;103.3;315.1
215;Nijverheid;B.3. Balanstotaal 0,5 - 1,25 mln euro;1998;10447.0;8375.9;74.0;2700.3;233.5;533.6;880.0;2674.1;1280.7;2261.7;;;1386.6;1514.6;3213.1;12514.7;-3930.2;-486.6;-7561.5;536.4;-56.5;58.4;30.1;-156.3;11.3;71.7;131.8;-60.1;551.6;-179.4;;372.3;136.8;235.5
216;Nijverheid;B.3. Balanstotaal 0,5 - 1,25 mln euro;1999;10365.0;8303.6;74.8;2603.1;227.7;516.6;850.4;2736.6;1294.6;2185.8;;;1355.3;1505.7;3256.9;12392.0;-3894.6;-485.3;-7430.6;581.6;-65.4;38.9;25.9;-145.9;15.7;68.8;126.2;-57.5;584.9;-193.1;;391.9;146.9;245.0
217;Nijverheid;B.3. Balanstotaal 0,5 - 1,25 mln euro;2000;10256.0;8268.0;74.8;2481.4;216.9;519.1;790.8;2918.4;1266.6;2108.8;;;1298.2;1522.3;3338.7;12430.9;-3846.3;-471.5;-7485.7;627.5;-54.0;58.6;25.5;-147.1;9.0;79.2;135.8;-56.6;652.7;-200.8;;451.8;156.0;295.8
218;Nijverheid;B.3. Balanstotaal 0,5 - 1,25 mln euro;2001;11392.0;9184.2;87.2;2773.9;267.9;611.4;854.6;3161.8;1427.5;2425.8;;;1469.0;1809.3;3480.0;13490.2;-4184.8;-520.6;-8180.7;604.0;-128.2;71.1;31.9;-176.4;-54.8;79.8;133.9;-54.0;555.7;-204.4;;351.3;220.4;130.9
219;Nijverheid;B.3. Balanstotaal 0,5 - 1,25 mln euro;2002;11791.0;9494.2;99.5;2875.4;295.8;615.7;911.8;3210.6;1485.2;2480.4;;;1535.4;1943.6;3534.8;13923.9;-4409.3;-543.2;-8426.3;545.2;-154.1;61.7;30.5;-182.1;-64.3;72.4;121.6;-49.2;463.6;-189.9;;273.7;222.2;51.5
220;Nijverheid;B.4. Balanstotaal 1,25 - 2,5 mln euro;1992;3957.0;6892.6;73.9;2638.2;144.1;236.0;851.7;1996.0;952.7;2094.8;;;779.6;1356.4;2661.9;9999.6;-2842.1;-448.0;-6252.2;457.3;-94.7;;;;;-19.5;;;343.1;-141.7;;201.4;66.6;134.8
221;Nijverheid;B.4. Balanstotaal 1,25 - 2,5 mln euro;1993;4139.0;7198.7;71.5;2696.8;161.6;275.8;897.7;2058.5;1036.9;2124.9;;;911.3;1470.7;2691.9;10085.1;-2933.8;-459.4;-6311.0;380.8;-91.0;;;;;-20.5;;;269.3;-113.7;;155.6;60.6;95.0
222;Nijverheid;B.4. Balanstotaal 1,25 - 2,5 mln euro;1994;4440.0;7762.8;62.2;2815.6;177.0;361.8;975.0;2268.5;1102.7;2275.5;;;1015.0;1573.5;2898.8;10629.5;-3093.9;-468.1;-6593.9;473.6;-82.0;;;;;-21.5;61.9;-83.3;370.2;-144.2;;226.0;64.2;161.8
223;Nijverheid;B.4. Balanstotaal 1,25 - 2,5 mln euro;1995;4646.0;8116.2;62.3;2871.3;167.1;420.2;1041.0;2422.9;1131.4;2346.8;;;1051.3;1608.6;3109.5;11100.7;-3121.1;-486.6;-6929.0;564.0;-69.4;37.2;38.8;-162.2;16.8;28.8;92.3;-63.5;523.3;-184.0;;339.3;61.4;277.9
224;Nijverheid;B.4. Balanstotaal 1,25 - 2,5 mln euro;1996;4950.0;8693.3;68.4;3082.3;200.4;448.0;1025.1;2607.6;1261.6;2609.5;;;1112.8;1736.3;3234.9;11940.1;-3298.8;-510.6;-7471.3;659.4;-58.5;50.1;36.4;-164.1;19.2;42.8;107.6;-64.8;643.7;-215.3;;428.3;85.3;343.0
225;Nijverheid;B.4. Balanstotaal 1,25 - 2,5 mln euro;1997;5219.0;9130.2;63.8;3135.6;201.8;520.6;1045.6;2827.3;1335.6;2849.9;;;1146.5;1736.0;3397.8;12527.9;-3476.0;-515.4;-7854.9;681.6;-22.3;74.9;37.0;-162.5;28.3;61.9;133.9;-72.0;721.2;-223.1;;498.1;148.4;349.7
226;Nijverheid;B.4. Balanstotaal 1,25 - 2,5 mln euro;1998;5553.0;9779.8;73.6;3369.1;258.6;587.6;1091.6;3002.7;1396.7;3032.9;;;1190.7;1900.5;3655.7;13402.4;-3698.2;-558.7;-8457.1;688.3;-24.8;86.2;37.2;-173.1;25.0;92.5;152.9;-60.5;756.0;-232.3;;523.7;168.5;355.2
227;Nijverheid;B.4. Balanstotaal 1,25 - 2,5 mln euro;1999;5522.0;9690.4;73.9;3248.8;243.9;559.6;1072.0;3069.6;1422.7;2994.7;;;1147.5;1865.9;3682.4;13433.7;-3730.8;-545.3;-8401.1;756.4;-37.5;67.3;32.5;-161.1;23.8;83.8;142.3;-58.5;802.7;-247.9;;554.7;195.7;359.0
228;Nijverheid;B.4. Balanstotaal 1,25 - 2,5 mln euro;2000;5451.0;9564.4;77.6;3163.9;242.3;576.0;988.7;3193.2;1322.8;2836.9;;;1044.7;1921.6;3761.3;13425.1;-3679.0;-555.6;-8485.0;705.4;-61.3;57.4;31.0;-166.9;17.2;80.6;135.0;-54.3;724.8;-238.2;;486.6;159.3;327.3
229;Nijverheid;B.4. Balanstotaal 1,25 - 2,5 mln euro;2001;6220.0;10935.7;90.2;3562.4;354.1;728.4;1090.0;3539.7;1570.9;3357.9;;;1208.4;2429.3;3940.2;14795.8;-4138.8;-624.5;-9287.5;745.0;-60.9;91.8;39.6;-199.8;7.5;86.9;148.4;-61.5;771.0;-241.7;;529.3;280.0;249.3
230;Nijverheid;B.4. Balanstotaal 1,25 - 2,5 mln euro;2002;6333.0;11107.5;88.1;3693.9;367.7;696.5;1139.3;3520.3;1601.7;3424.4;;;1226.6;2649.1;3807.5;14901.7;-4301.5;-627.4;-9280.9;691.9;-85.5;86.6;37.6;-205.4;-4.3;83.8;142.9;-59.2;690.2;-225.2;;464.9;258.5;206.4
231;Nijverheid;B.5. Balanstotaal 2,5 - 5 mln euro;1992;2257.0;7844.6;64.8;2945.5;172.6;268.7;1129.0;2210.0;1054.1;2431.3;;;708.8;1526.7;3177.9;11048.1;-2804.7;-475.2;-7230.6;537.7;-93.7;;;;;-28.8;;;415.1;-162.9;;252.2;77.1;175.1
232;Nijverheid;B.5. Balanstotaal 2,5 - 5 mln euro;1993;2287.0;8000.9;86.2;2979.7;152.3;297.4;1151.6;2273.4;1060.3;2486.5;;;760.4;1597.5;3156.5;10968.1;-2958.8;-487.0;-7042.6;479.7;-85.8;;;;;-40.7;;;353.2;-147.4;;205.9;93.3;112.6
233;Nijverheid;B.5. Balanstotaal 2,5 - 5 mln euro;1994;2392.0;8350.0;63.6;2961.7;161.8;376.7;1176.8;2487.4;1122.0;2532.4;;;854.4;1609.6;3353.6;11404.4;-2918.7;-484.5;-7457.1;544.1;-74.1;;;;;-32.1;66.4;-98.5;437.9;-163.5;;274.4;107.8;166.6
234;Nijverheid;B.5. Balanstotaal 2,5 - 5 mln euro;1995;2520.0;8802.6;79.9;3118.9;203.8;418.5;1249.2;2606.6;1125.7;2673.9;;;877.8;1712.9;3538.0;12144.3;-3002.8;-502.6;-8010.9;628.1;-49.6;61.6;41.2;-180.6;28.3;3.8;107.8;-104.0;582.3;-207.0;;375.3;95.6;279.7
235;Nijverheid;B.5. Balanstotaal 2,5 - 5 mln euro;1996;2702.0;9446.2;92.2;3314.4;231.7;469.7;1286.3;2805.9;1246.0;3005.3;;;936.7;1802.1;3702.1;12917.6;-3241.5;-535.1;-8405.8;735.3;-70.4;41.3;41.7;-178.2;24.9;39.8;120.3;-80.5;704.7;-234.9;;469.8;119.5;350.3
236;Nijverheid;B.5. Balanstotaal 2,5 - 5 mln euro;1997;2997.0;10366.3;91.9;3569.7;273.4;592.0;1303.0;3127.2;1409.1;3370.6;;;1003.5;1952.9;4039.3;14386.2;-3496.4;-577.3;-9460.0;852.6;-33.0;67.5;42.3;-181.4;38.6;50.9;127.1;-76.1;870.5;-276.5;;594.1;206.0;388.1
237;Nijverheid;B.5. Balanstotaal 2,5 - 5 mln euro;1998;3098.0;10714.1;92.6;3686.0;307.5;683.8;1342.9;3178.0;1423.3;3637.5;;;999.8;2054.0;4022.8;14392.8;-3624.1;-581.5;-9358.1;829.1;2.3;104.6;40.8;-187.5;44.4;79.1;154.5;-75.5;910.5;-267.8;;642.7;200.2;442.5
238;Nijverheid;B.5. Balanstotaal 2,5 - 5 mln euro;1999;3157.0;11005.8;68.6;3765.8;305.6;688.8;1355.8;3406.2;1415.1;3654.4;;;960.2;2145.4;4245.8;14707.0;-3719.7;-600.3;-9559.9;827.2;-19.7;85.4;38.7;-184.2;40.4;101.4;168.2;-66.8;908.9;-282.0;;626.8;279.8;347.0
239;Nijverheid;B.5. Balanstotaal 2,5 - 5 mln euro;2000;3230.0;11261.4;80.1;3762.1;343.0;729.0;1312.8;3605.7;1428.6;3563.6;;;904.8;2287.4;4505.6;14932.0;-3718.8;-608.0;-9805.1;800.2;83.9;211.9;39.0;-192.1;25.1;85.0;184.4;-99.4;969.0;-264.4;;704.6;327.3;377.3
240;Nijverheid;B.5. Balanstotaal 2,5 - 5 mln euro;2001;3757.0;13060.9;103.6;4308.8;484.7;861.7;1489.8;4116.5;1695.9;4252.2;;;1029.8;3015.3;4763.7;16837.6;-4239.7;-712.8;-11076.1;809.0;9.7;183.2;49.5;-236.3;13.3;85.5;161.8;-76.3;904.2;-262.8;;641.4;332.3;309.1
241;Nijverheid;B.5. Balanstotaal 2,5 - 5 mln euro;2002;3763.0;13006.2;118.8;4418.4;431.3;880.2;1430.2;4056.0;1671.4;4132.6;;;995.0;3311.4;4567.1;17151.9;-4444.6;-712.6;-11166.8;827.8;-81.0;114.8;44.5;-247.7;7.4;108.0;154.0;-46.0;854.9;-273.6;;581.3;282.3;299.0
242;Nijverheid;B.6. Balanstotaal 5 - 12,5 mln euro;1992;1156.0;8218.6;85.6;2890.3;228.0;267.7;1458.9;2285.1;1002.9;2658.4;;;510.9;1534.8;3514.5;11612.7;-2564.3;-479.8;-7932.1;636.5;-81.9;;;;;-27.3;;;527.3;-198.2;;329.1;194.4;134.7
243;Nijverheid;B.6. Balanstotaal 5 - 12,5 mln euro;1993;1208.0;8726.2;99.1;2999.6;319.6;281.5;1498.6;2339.7;1187.9;2901.8;;;628.4;1660.5;3535.5;11824.7;-2619.4;-484.7;-8150.0;570.5;-90.4;;;;;-25.6;;;454.6;-180.1;;274.5;125.9;148.6
244;Nijverheid;B.6. Balanstotaal 5 - 12,5 mln euro;1994;1248.0;8827.6;86.0;3004.3;259.0;403.1;1465.8;2446.1;1163.3;3055.1;;;644.9;1637.6;3490.0;12009.3;-2654.6;-484.5;-8172.3;697.9;-70.9;;;;;-21.8;42.1;-63.9;605.2;-216.3;;388.9;96.1;292.8
245;Nijverheid;B.6. Balanstotaal 5 - 12,5 mln euro;1995;1278.0;9124.7;74.4;3091.3;259.4;396.0;1566.9;2595.5;1141.2;3091.3;;;660.9;1654.2;3718.2;12077.6;-2743.0;-491.4;-8134.9;708.3;-46.2;57.2;46.5;-169.8;20.0;7.6;83.7;-76.1;669.8;-228.5;;441.3;133.1;308.2
246;Nijverheid;B.6. Balanstotaal 5 - 12,5 mln euro;1996;1376.0;9872.1;74.6;3330.9;307.8;469.5;1609.0;2806.7;1273.6;3437.3;;;687.0;1774.6;3973.1;13317.9;-2929.6;-521.5;-9063.1;803.6;-15.7;80.2;46.0;-172.6;30.7;37.7;104.7;-67.0;825.6;-266.2;;559.4;167.8;391.6
247;Nijverheid;B.6. Balanstotaal 5 - 12,5 mln euro;1997;1511.0;10897.2;84.3;3517.3;381.3;508.5;1722.4;3317.7;1365.7;3873.9;;;717.9;1934.9;4370.4;15027.5;-3266.9;-564.2;-10280.8;915.6;6.0;79.6;43.8;-172.0;54.5;66.9;138.4;-71.6;988.4;-306.0;;682.4;206.5;475.9
248;Nijverheid;B.6. Balanstotaal 5 - 12,5 mln euro;1998;1589.0;11565.1;97.6;3781.4;404.0;603.8;1750.8;3475.1;1452.5;3968.8;;;724.4;2182.2;4689.7;15964.6;-3524.6;-576.3;-10980.1;883.6;-12.1;109.8;45.4;-184.9;17.6;79.1;167.3;-88.2;950.6;-301.7;;648.9;212.2;436.7
249;Nijverheid;B.6. Balanstotaal 5 - 12,5 mln euro;1999;1630.0;11793.8;103.6;3825.9;434.1;625.7;1708.2;3603.7;1492.7;4042.4;;;742.4;2219.0;4790.0;15516.0;-3511.6;-582.6;-10579.7;842.1;76.9;174.8;42.0;-182.0;42.1;57.1;148.2;-91.1;976.1;-284.7;;691.4;298.0;393.4
250;Nijverheid;B.6. Balanstotaal 5 - 12,5 mln euro;2000;1615.0;11654.8;112.2;3678.6;509.4;728.9;1571.0;3573.8;1480.9;4234.7;;;690.8;2171.0;4558.4;14035.7;-3127.2;-558.0;-9573.5;776.8;62.1;164.7;45.3;-178.7;30.8;129.1;200.0;-70.9;968.1;-270.1;;698.0;248.0;450.0
251;Nijverheid;B.6. Balanstotaal 5 - 12,5 mln euro;2001;2166.0;16590.7;157.1;5299.5;807.4;959.5;2160.6;5185.2;2021.4;5660.8;;;869.6;3830.5;6229.8;20934.0;-4658.9;-831.6;-14355.0;1088.5;17.3;226.5;61.6;-287.6;16.8;93.4;175.7;-82.3;1199.1;-345.5;;853.6;411.8;441.8
252;Nijverheid;B.6. Balanstotaal 5 - 12,5 mln euro;2002;2198.0;16823.0;164.6;5455.2;806.6;976.7;2224.2;5091.9;2103.8;5808.6;;;853.2;4109.9;6051.2;21811.5;-4914.2;-877.9;-14901.4;1117.9;26.9;238.8;59.9;-296.8;25.0;76.3;173.8;-97.5;1221.2;-349.6;;871.6;426.3;445.3
253;Nijverheid;B.7.Balanstotaal 12.5 - 23 mln euro;1992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
254;Nijverheid;B.7.Balanstotaal 12.5 - 23 mln euro;1993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
255;Nijverheid;B.7.Balanstotaal 12.5 - 23 mln euro;1994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
256;Nijverheid;B.7.Balanstotaal 12.5 - 23 mln euro;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
257;Nijverheid;B.7.Balanstotaal 12.5 - 23 mln euro;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
258;Nijverheid;B.7.Balanstotaal 12.5 - 23 mln euro;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
259;Nijverheid;B.7.Balanstotaal 12.5 - 23 mln euro;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260;Nijverheid;B.7.Balanstotaal 12.5 - 23 mln euro;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
261;Nijverheid;B.7.Balanstotaal 12.5 - 23 mln euro;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
262;Nijverheid;B.7.Balanstotaal 12.5 - 23 mln euro;2001;536.0;8770.1;130.0;2522.0;673.6;492.4;1378.4;2675.0;898.7;3327.1;;;334.2;1667.3;3441.6;11806.0;-2170.5;-411.3;-8633.9;590.3;55.0;137.0;32.0;-142.6;28.5;7.7;91.5;-83.7;653.0;-183.2;;469.8;237.4;232.4
263;Nijverheid;B.7.Balanstotaal 12.5 - 23 mln euro;2002;579.0;9543.9;155.8;2820.4;668.9;526.9;1617.1;2744.3;1010.5;3492.8;;;344.9;2013.9;3692.4;12125.7;-2329.5;-477.7;-8687.3;631.2;-5.5;146.5;32.5;-156.8;-27.6;-16.3;64.3;-80.6;609.4;-180.2;;429.2;202.7;226.5
264;Nijverheid;"C. Grote ondernemingen; totaal";1992;1251.0;202290.6;2756.6;62845.8;56904.5;13420.3;18873.0;39340.6;8149.2;82090.5;5304.3;1186.2;11936.6;41680.2;60091.9;181281.8;-27532.0;-8503.6;-133541.0;11704.7;1518.1;4169.5;2676.0;-5431.0;103.7;-362.7;1212.6;-1575.3;12860.1;-2660.9;-1371.1;8828.1;7000.3;1827.8
265;Nijverheid;"C. Grote ondernemingen; totaal";1993;1240.0;202921.9;3050.0;63545.5;58994.8;12580.5;17241.1;39112.3;8397.6;87063.4;5628.1;878.5;11895.6;42352.6;55103.6;176066.8;-27316.6;-8467.6;-129369.1;10913.4;1318.7;4008.1;2284.6;-4941.5;-32.5;784.2;1997.4;-1213.2;13016.3;-2583.3;-1256.7;9176.2;5912.2;3264.0
266;Nijverheid;"C. Grote ondernemingen; totaal";1994;1247.0;207905.1;3484.5;63606.6;61129.2;14104.7;17530.0;38911.9;9138.3;92481.1;6133.0;651.2;12445.5;41526.7;54667.6;178896.7;-26898.7;-8499.7;-130910.8;12587.4;6258.4;8519.8;2187.0;-4498.3;49.9;-778.4;2162.4;-2940.8;18067.4;-2898.4;-1373.0;13796.1;7577.7;6218.4
