ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;BbpVolumemutaties_1;BrutoToegevoegdeWaardeVolumemutaties_2
5668;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2010;;7.8
5669;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2011;;-2.2
5670;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2012;;0.4
5671;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2013;;-0.1
5672;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2014;;0.5
5673;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2015;;-2.3
5674;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2016;;
5675;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2017;;
5676;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);1996;;4.8
5677;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);1997;;11.3
5678;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);1998;;4.9
5679;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);1999;;3.9
5680;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2000;;3.3
5681;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2001;;5.8
5682;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2002;;-6.8
5683;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2003;;2.3
5684;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2004;;7.3
5685;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2005;;7.2
5686;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2006;;1.1
5687;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2007;;-0.6
5688;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2008;;21.3
5689;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2009;;-28.3
5690;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2010;;-2.2
5691;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2011;;5.6
5692;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2012;;3.2
5693;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2013;;1.4
5694;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2014;;4.8
5695;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2015;;6.3
5696;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2016;;
5697;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2017;;
5698;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);1996;;8.2
5699;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);1997;;-1.2
5700;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);1998;;3.9
5701;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);1999;;7.1
5702;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2000;;5.7
5703;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2001;;4.8
5704;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2002;;5.3
5705;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2003;;0.8
5706;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2004;;11.4
5707;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2005;;-6.5
5708;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2006;;3.8
5709;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2007;;-3.1
5710;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2008;;-3.1
5711;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2009;;6.7
5712;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2010;;1.1
5713;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2011;;7.0
5714;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2012;;-13.0
5715;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2013;;-0.8
5716;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2014;;2.6
5717;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2015;;0.8
5718;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2016;;
5719;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2017;;
5720;B-E Nijverheid (geen bouw) en energie;Twente (CR);1996;;4.8
5721;B-E Nijverheid (geen bouw) en energie;Twente (CR);1997;;-0.4
5722;B-E Nijverheid (geen bouw) en energie;Twente (CR);1998;;2.1
5723;B-E Nijverheid (geen bouw) en energie;Twente (CR);1999;;5.7
5724;B-E Nijverheid (geen bouw) en energie;Twente (CR);2000;;5.0
5725;B-E Nijverheid (geen bouw) en energie;Twente (CR);2001;;4.2
5726;B-E Nijverheid (geen bouw) en energie;Twente (CR);2002;;-0.6
5727;B-E Nijverheid (geen bouw) en energie;Twente (CR);2003;;3.9
5728;B-E Nijverheid (geen bouw) en energie;Twente (CR);2004;;-1.3
5729;B-E Nijverheid (geen bouw) en energie;Twente (CR);2005;;3.0
5730;B-E Nijverheid (geen bouw) en energie;Twente (CR);2006;;2.0
5731;B-E Nijverheid (geen bouw) en energie;Twente (CR);2007;;7.8
5732;B-E Nijverheid (geen bouw) en energie;Twente (CR);2008;;-1.4
5733;B-E Nijverheid (geen bouw) en energie;Twente (CR);2009;;2.4
5734;B-E Nijverheid (geen bouw) en energie;Twente (CR);2010;;1.2
5735;B-E Nijverheid (geen bouw) en energie;Twente (CR);2011;;2.7
5736;B-E Nijverheid (geen bouw) en energie;Twente (CR);2012;;-7.4
5737;B-E Nijverheid (geen bouw) en energie;Twente (CR);2013;;0.2
5738;B-E Nijverheid (geen bouw) en energie;Twente (CR);2014;;1.0
5739;B-E Nijverheid (geen bouw) en energie;Twente (CR);2015;;1.2
5740;B-E Nijverheid (geen bouw) en energie;Twente (CR);2016;;
5741;B-E Nijverheid (geen bouw) en energie;Twente (CR);2017;;
5742;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);1996;;3.9
5743;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);1997;;3.7
5744;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);1998;;1.7
5745;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);1999;;2.6
5746;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2000;;-0.1
5747;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2001;;16.6
5748;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2002;;-1.2
5749;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2003;;-0.3
5750;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2004;;5.8
5751;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2005;;-1.8
5752;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2006;;8.3
5753;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2007;;6.1
5754;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2008;;-3.8
5755;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2009;;-5.6
5756;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2010;;-0.7
5757;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2011;;12.6
5758;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2012;;-5.9
5759;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2013;;3.2
5760;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2014;;1.9
5761;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2015;;4.0
5762;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2016;;
5763;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2017;;
5764;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);1996;;3.3
5765;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);1997;;2.0
5766;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);1998;;2.1
5767;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);1999;;2.4
5768;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2000;;4.4
5769;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2001;;3.2
5770;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2002;;-2.2
5771;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2003;;1.5
5772;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2004;;2.0
5773;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2005;;5.5
5774;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2006;;-3.5
5775;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2007;;9.7
5776;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2008;;-0.5
5777;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2009;;-2.1
5778;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2010;;-3.3
5779;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2011;;4.5
5780;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2012;;-3.8
5781;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2013;;-3.1
5782;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2014;;8.3
5783;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2015;;4.3
5784;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2016;;
5785;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2017;;
5786;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);1996;;1.9
5787;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);1997;;-3.6
5788;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);1998;;7.0
5789;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);1999;;4.1
5790;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2000;;8.1
5791;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2001;;-0.1
5792;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2002;;-2.7
5793;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2003;;1.8
5794;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2004;;-3.7
5795;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2005;;-0.3
5796;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2006;;4.2
5797;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2007;;-2.3
5798;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2008;;-6.9
5799;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2009;;-2.1
5800;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2010;;5.2
5801;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2011;;13.2
5802;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2012;;-10.1
5803;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2013;;0.2
5804;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2014;;2.8
5805;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2015;;-0.6
5806;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2016;;
5807;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2017;;
5808;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);1996;;7.9
5809;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);1997;;-1.7
5810;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);1998;;10.0
5811;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);1999;;13.1
5812;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2000;;3.4
5813;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2001;;7.0
5814;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2002;;-4.0
5815;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2003;;-10.3
5816;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2004;;2.2
5817;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2005;;-5.7
5818;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2006;;2.9
5819;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2007;;8.9
5820;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2008;;15.5
5821;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2009;;-13.1
5822;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2010;;-6.5
5823;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2011;;-0.1
5824;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2012;;-0.9
5825;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2013;;-2.4
5826;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2014;;3.3
5827;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2015;;-0.7
5828;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2016;;
5829;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2017;;
5830;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);1996;;4.6
5831;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);1997;;0.2
5832;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);1998;;1.1
5833;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);1999;;10.8
5834;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2000;;2.1
5835;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2001;;2.2
5836;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2002;;-1.2
5837;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2003;;-1.4
5838;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2004;;-0.3
5839;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2005;;1.6
5840;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2006;;4.0
5841;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2007;;6.0
5842;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2008;;1.8
5843;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2009;;-2.5
5844;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2010;;-4.0
5845;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2011;;0.1
5846;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2012;;-9.8
5847;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2013;;4.4
5848;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2014;;0.4
5849;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2015;;6.0
5850;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2016;;
5851;B-E Nijverheid (geen bouw) en energie;Utrecht (CR);2017;;
5852;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);1996;;7.2
5853;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);1997;;2.3
5854;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);1998;;7.4
5855;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);1999;;19.3
5856;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2000;;1.0
5857;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2001;;13.3
5858;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2002;;-1.9
5859;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2003;;-4.7
5860;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2004;;-2.3
5861;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2005;;-0.4
5862;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2006;;-8.1
5863;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2007;;9.2
5864;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2008;;-7.4
5865;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2009;;9.6
5866;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2010;;1.1
5867;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2011;;11.3
5868;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2012;;2.6
5869;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2013;;-0.3
5870;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2014;;1.1
5871;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2015;;8.3
5872;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2016;;
5873;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2017;;
5874;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);1996;;9.7
5875;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);1997;;-4.8
5876;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);1998;;-5.1
5877;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);1999;;7.9
5878;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2000;;6.9
5879;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2001;;5.1
5880;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2002;;-4.3
5881;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2003;;-1.5
5882;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2004;;-3.2
5883;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2005;;2.5
5884;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2006;;-4.9
5885;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2007;;14.8
5886;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2008;;7.3
5887;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2009;;-18.9
5888;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2010;;-3.9
5889;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2011;;-2.9
5890;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2012;;-2.4
5891;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2013;;1.9
5892;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2014;;5.5
5893;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2015;;-7.6
5894;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2016;;
5895;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2017;;
5896;B-E Nijverheid (geen bouw) en energie;IJmond (CR);1996;;-9.2
5897;B-E Nijverheid (geen bouw) en energie;IJmond (CR);1997;;8.1
5898;B-E Nijverheid (geen bouw) en energie;IJmond (CR);1998;;-1.1
5899;B-E Nijverheid (geen bouw) en energie;IJmond (CR);1999;;-15.5
5900;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2000;;26.0
5901;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2001;;-16.5
5902;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2002;;3.4
5903;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2003;;13.5
5904;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2004;;26.9
5905;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2005;;11.1
5906;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2006;;-10.7
5907;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2007;;6.5
5908;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2008;;-11.8
5909;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2009;;-23.5
5910;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2010;;-7.3
5911;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2011;;-6.0
5912;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2012;;-2.1
5913;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2013;;8.0
5914;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2014;;5.2
5915;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2015;;-2.8
5916;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2016;;
5917;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2017;;
5918;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);1996;;0.3
5919;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);1997;;-3.3
5920;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);1998;;0.8
5921;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);1999;;5.5
5922;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2000;;-0.1
5923;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2001;;-1.6
5924;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2002;;-10.6
5925;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2003;;-6.8
5926;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2004;;-6.4
5927;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2005;;0.4
5928;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2006;;6.5
5929;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2007;;3.7
5930;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2008;;-11.3
5931;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2009;;12.4
5932;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2010;;2.9
5933;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2011;;-36.3
5934;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2012;;14.0
5935;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2013;;1.0
5936;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2014;;-11.2
5937;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2015;;19.8
5938;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2016;;
5939;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2017;;
5940;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);1996;;12.0
5941;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);1997;;2.7
5942;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);1998;;-5.1
5943;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);1999;;-6.5
5944;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2000;;2.1
5945;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2001;;6.3
5946;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2002;;-1.3
5947;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2003;;10.9
5948;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2004;;-2.3
5949;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2005;;-3.2
5950;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2006;;1.5
5951;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2007;;4.8
5952;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2008;;15.6
5953;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2009;;-9.8
5954;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2010;;2.8
5955;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2011;;-4.7
5956;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2012;;5.0
5957;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2013;;-1.4
5958;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2014;;9.3
5959;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2015;;4.1
5960;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2016;;
5961;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2017;;
5962;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);1996;;-2.8
5963;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);1997;;-1.6
5964;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);1998;;5.0
5965;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);1999;;5.0
5966;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2000;;-1.5
5967;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2001;;-12.3
5968;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2002;;5.4
5969;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2003;;-4.8
5970;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2004;;-2.4
5971;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2005;;0.1
5972;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2006;;3.9
5973;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2007;;12.2
5974;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2008;;-5.6
5975;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2009;;2.6
5976;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2010;;6.3
5977;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2011;;-0.6
5978;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2012;;19.4
5979;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2013;;7.9
5980;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2014;;4.6
5981;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2015;;-11.1
5982;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2016;;
5983;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2017;;
5984;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);1996;;-6.9
5985;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);1997;;9.9
