ID;Geslacht;Leeftijd;Nationaliteit;RegioS;Perioden;Bevolking_1
1837;Totaal mannen en vrouwen;Totaal;Totaal;Franekeradeel;2014;20445.0
1838;Totaal mannen en vrouwen;Totaal;Totaal;Franekeradeel;2015;20328.0
1839;Totaal mannen en vrouwen;Totaal;Totaal;Franekeradeel;2016;20265.0
1840;Totaal mannen en vrouwen;Totaal;Totaal;Franekeradeel;2017;20215.0
1841;Totaal mannen en vrouwen;Totaal;Totaal;Franekeradeel;2018;
1842;Totaal mannen en vrouwen;Totaal;Totaal;Franekeradeel;2019;
1843;Totaal mannen en vrouwen;Totaal;Totaal;Franekeradeel;2020;
1844;Totaal mannen en vrouwen;Totaal;Totaal;Franekeradeel;2021;
1845;Totaal mannen en vrouwen;Totaal;Totaal;Franekeradeel;2022;
1846;Totaal mannen en vrouwen;Totaal;Totaal;Franekeradeel;2023;
1847;Totaal mannen en vrouwen;Totaal;Totaal;Franekeradeel;2024;
1848;Totaal mannen en vrouwen;Totaal;Totaal;De Friese Meren;2014;51414.0
1849;Totaal mannen en vrouwen;Totaal;Totaal;De Friese Meren;2015;51213.0
1850;Totaal mannen en vrouwen;Totaal;Totaal;De Friese Meren;2016;
1851;Totaal mannen en vrouwen;Totaal;Totaal;De Friese Meren;2017;
1852;Totaal mannen en vrouwen;Totaal;Totaal;De Friese Meren;2018;
1853;Totaal mannen en vrouwen;Totaal;Totaal;De Friese Meren;2019;
1854;Totaal mannen en vrouwen;Totaal;Totaal;De Friese Meren;2020;
1855;Totaal mannen en vrouwen;Totaal;Totaal;De Friese Meren;2021;
1856;Totaal mannen en vrouwen;Totaal;Totaal;De Friese Meren;2022;
1857;Totaal mannen en vrouwen;Totaal;Totaal;De Friese Meren;2023;
1858;Totaal mannen en vrouwen;Totaal;Totaal;De Friese Meren;2024;
1859;Totaal mannen en vrouwen;Totaal;Totaal;De Fryske Marren;2014;
1860;Totaal mannen en vrouwen;Totaal;Totaal;De Fryske Marren;2015;
1861;Totaal mannen en vrouwen;Totaal;Totaal;De Fryske Marren;2016;51265.0
1862;Totaal mannen en vrouwen;Totaal;Totaal;De Fryske Marren;2017;51585.0
1863;Totaal mannen en vrouwen;Totaal;Totaal;De Fryske Marren;2018;51742.0
1864;Totaal mannen en vrouwen;Totaal;Totaal;De Fryske Marren;2019;51430.0
1865;Totaal mannen en vrouwen;Totaal;Totaal;De Fryske Marren;2020;51564.0
1866;Totaal mannen en vrouwen;Totaal;Totaal;De Fryske Marren;2021;51778.0
1867;Totaal mannen en vrouwen;Totaal;Totaal;De Fryske Marren;2022;51597.0
1868;Totaal mannen en vrouwen;Totaal;Totaal;De Fryske Marren;2023;51992.0
1869;Totaal mannen en vrouwen;Totaal;Totaal;De Fryske Marren;2024;51929.0
1870;Totaal mannen en vrouwen;Totaal;Totaal;Geertruidenberg;2014;21571.0
1871;Totaal mannen en vrouwen;Totaal;Totaal;Geertruidenberg;2015;21574.0
1872;Totaal mannen en vrouwen;Totaal;Totaal;Geertruidenberg;2016;21630.0
1873;Totaal mannen en vrouwen;Totaal;Totaal;Geertruidenberg;2017;21504.0
1874;Totaal mannen en vrouwen;Totaal;Totaal;Geertruidenberg;2018;21517.0
1875;Totaal mannen en vrouwen;Totaal;Totaal;Geertruidenberg;2019;21515.0
1876;Totaal mannen en vrouwen;Totaal;Totaal;Geertruidenberg;2020;21544.0
1877;Totaal mannen en vrouwen;Totaal;Totaal;Geertruidenberg;2021;21770.0
1878;Totaal mannen en vrouwen;Totaal;Totaal;Geertruidenberg;2022;21944.0
1879;Totaal mannen en vrouwen;Totaal;Totaal;Geertruidenberg;2023;22099.0
1880;Totaal mannen en vrouwen;Totaal;Totaal;Geertruidenberg;2024;22060.0
1881;Totaal mannen en vrouwen;Totaal;Totaal;Geldermalsen;2014;26300.0
1882;Totaal mannen en vrouwen;Totaal;Totaal;Geldermalsen;2015;26323.0
1883;Totaal mannen en vrouwen;Totaal;Totaal;Geldermalsen;2016;26346.0
1884;Totaal mannen en vrouwen;Totaal;Totaal;Geldermalsen;2017;26587.0
1885;Totaal mannen en vrouwen;Totaal;Totaal;Geldermalsen;2018;26818.0
1886;Totaal mannen en vrouwen;Totaal;Totaal;Geldermalsen;2019;
1887;Totaal mannen en vrouwen;Totaal;Totaal;Geldermalsen;2020;
1888;Totaal mannen en vrouwen;Totaal;Totaal;Geldermalsen;2021;
1889;Totaal mannen en vrouwen;Totaal;Totaal;Geldermalsen;2022;
1890;Totaal mannen en vrouwen;Totaal;Totaal;Geldermalsen;2023;
1891;Totaal mannen en vrouwen;Totaal;Totaal;Geldermalsen;2024;
1892;Totaal mannen en vrouwen;Totaal;Totaal;Geldrop-Mierlo;2014;38854.0
1893;Totaal mannen en vrouwen;Totaal;Totaal;Geldrop-Mierlo;2015;38879.0
1894;Totaal mannen en vrouwen;Totaal;Totaal;Geldrop-Mierlo;2016;38893.0
1895;Totaal mannen en vrouwen;Totaal;Totaal;Geldrop-Mierlo;2017;39078.0
1896;Totaal mannen en vrouwen;Totaal;Totaal;Geldrop-Mierlo;2018;39252.0
1897;Totaal mannen en vrouwen;Totaal;Totaal;Geldrop-Mierlo;2019;39595.0
1898;Totaal mannen en vrouwen;Totaal;Totaal;Geldrop-Mierlo;2020;39726.0
1899;Totaal mannen en vrouwen;Totaal;Totaal;Geldrop-Mierlo;2021;40066.0
1900;Totaal mannen en vrouwen;Totaal;Totaal;Geldrop-Mierlo;2022;40131.0
1901;Totaal mannen en vrouwen;Totaal;Totaal;Geldrop-Mierlo;2023;40441.0
1902;Totaal mannen en vrouwen;Totaal;Totaal;Geldrop-Mierlo;2024;40733.0
1903;Totaal mannen en vrouwen;Totaal;Totaal;Gemert-Bakel;2014;29315.0
1904;Totaal mannen en vrouwen;Totaal;Totaal;Gemert-Bakel;2015;29513.0
1905;Totaal mannen en vrouwen;Totaal;Totaal;Gemert-Bakel;2016;29647.0
1906;Totaal mannen en vrouwen;Totaal;Totaal;Gemert-Bakel;2017;30024.0
1907;Totaal mannen en vrouwen;Totaal;Totaal;Gemert-Bakel;2018;30340.0
1908;Totaal mannen en vrouwen;Totaal;Totaal;Gemert-Bakel;2019;30447.0
1909;Totaal mannen en vrouwen;Totaal;Totaal;Gemert-Bakel;2020;30723.0
1910;Totaal mannen en vrouwen;Totaal;Totaal;Gemert-Bakel;2021;30760.0
1911;Totaal mannen en vrouwen;Totaal;Totaal;Gemert-Bakel;2022;31040.0
1912;Totaal mannen en vrouwen;Totaal;Totaal;Gemert-Bakel;2023;31383.0
1913;Totaal mannen en vrouwen;Totaal;Totaal;Gemert-Bakel;2024;31435.0
1914;Totaal mannen en vrouwen;Totaal;Totaal;Gennep;2014;17286.0
1915;Totaal mannen en vrouwen;Totaal;Totaal;Gennep;2015;17280.0
1916;Totaal mannen en vrouwen;Totaal;Totaal;Gennep;2016;17085.0
1917;Totaal mannen en vrouwen;Totaal;Totaal;Gennep;2017;17129.0
1918;Totaal mannen en vrouwen;Totaal;Totaal;Gennep;2018;17052.0
1919;Totaal mannen en vrouwen;Totaal;Totaal;Gennep;2019;17071.0
1920;Totaal mannen en vrouwen;Totaal;Totaal;Gennep;2020;16921.0
1921;Totaal mannen en vrouwen;Totaal;Totaal;Gennep;2021;17035.0
1922;Totaal mannen en vrouwen;Totaal;Totaal;Gennep;2022;17237.0
1923;Totaal mannen en vrouwen;Totaal;Totaal;Gennep;2023;17764.0
1924;Totaal mannen en vrouwen;Totaal;Totaal;Gennep;2024;17789.0
1925;Totaal mannen en vrouwen;Totaal;Totaal;Giessenlanden;2014;14442.0
1926;Totaal mannen en vrouwen;Totaal;Totaal;Giessenlanden;2015;14464.0
1927;Totaal mannen en vrouwen;Totaal;Totaal;Giessenlanden;2016;14544.0
1928;Totaal mannen en vrouwen;Totaal;Totaal;Giessenlanden;2017;14596.0
1929;Totaal mannen en vrouwen;Totaal;Totaal;Giessenlanden;2018;14551.0
1930;Totaal mannen en vrouwen;Totaal;Totaal;Giessenlanden;2019;
1931;Totaal mannen en vrouwen;Totaal;Totaal;Giessenlanden;2020;
1932;Totaal mannen en vrouwen;Totaal;Totaal;Giessenlanden;2021;
1933;Totaal mannen en vrouwen;Totaal;Totaal;Giessenlanden;2022;
1934;Totaal mannen en vrouwen;Totaal;Totaal;Giessenlanden;2023;
1935;Totaal mannen en vrouwen;Totaal;Totaal;Giessenlanden;2024;
1936;Totaal mannen en vrouwen;Totaal;Totaal;Gilze en Rijen;2014;26069.0
1937;Totaal mannen en vrouwen;Totaal;Totaal;Gilze en Rijen;2015;26065.0
1938;Totaal mannen en vrouwen;Totaal;Totaal;Gilze en Rijen;2016;26152.0
1939;Totaal mannen en vrouwen;Totaal;Totaal;Gilze en Rijen;2017;26220.0
1940;Totaal mannen en vrouwen;Totaal;Totaal;Gilze en Rijen;2018;26313.0
1941;Totaal mannen en vrouwen;Totaal;Totaal;Gilze en Rijen;2019;26431.0
1942;Totaal mannen en vrouwen;Totaal;Totaal;Gilze en Rijen;2020;26431.0
1943;Totaal mannen en vrouwen;Totaal;Totaal;Gilze en Rijen;2021;26723.0
1944;Totaal mannen en vrouwen;Totaal;Totaal;Gilze en Rijen;2022;26557.0
1945;Totaal mannen en vrouwen;Totaal;Totaal;Gilze en Rijen;2023;26815.0
1946;Totaal mannen en vrouwen;Totaal;Totaal;Gilze en Rijen;2024;27343.0
1947;Totaal mannen en vrouwen;Totaal;Totaal;Goeree-Overflakkee;2014;48245.0
1948;Totaal mannen en vrouwen;Totaal;Totaal;Goeree-Overflakkee;2015;48206.0
1949;Totaal mannen en vrouwen;Totaal;Totaal;Goeree-Overflakkee;2016;48321.0
1950;Totaal mannen en vrouwen;Totaal;Totaal;Goeree-Overflakkee;2017;48653.0
1951;Totaal mannen en vrouwen;Totaal;Totaal;Goeree-Overflakkee;2018;49129.0
1952;Totaal mannen en vrouwen;Totaal;Totaal;Goeree-Overflakkee;2019;49611.0
1953;Totaal mannen en vrouwen;Totaal;Totaal;Goeree-Overflakkee;2020;50049.0
1954;Totaal mannen en vrouwen;Totaal;Totaal;Goeree-Overflakkee;2021;50589.0
1955;Totaal mannen en vrouwen;Totaal;Totaal;Goeree-Overflakkee;2022;51051.0
1956;Totaal mannen en vrouwen;Totaal;Totaal;Goeree-Overflakkee;2023;51590.0
1957;Totaal mannen en vrouwen;Totaal;Totaal;Goeree-Overflakkee;2024;51867.0
1958;Totaal mannen en vrouwen;Totaal;Totaal;Goes;2014;36954.0
1959;Totaal mannen en vrouwen;Totaal;Totaal;Goes;2015;37153.0
1960;Totaal mannen en vrouwen;Totaal;Totaal;Goes;2016;37207.0
1961;Totaal mannen en vrouwen;Totaal;Totaal;Goes;2017;37274.0
1962;Totaal mannen en vrouwen;Totaal;Totaal;Goes;2018;37636.0
1963;Totaal mannen en vrouwen;Totaal;Totaal;Goes;2019;37653.0
1964;Totaal mannen en vrouwen;Totaal;Totaal;Goes;2020;38082.0
1965;Totaal mannen en vrouwen;Totaal;Totaal;Goes;2021;38594.0
1966;Totaal mannen en vrouwen;Totaal;Totaal;Goes;2022;38950.0
1967;Totaal mannen en vrouwen;Totaal;Totaal;Goes;2023;39433.0
1968;Totaal mannen en vrouwen;Totaal;Totaal;Goes;2024;39682.0
1969;Totaal mannen en vrouwen;Totaal;Totaal;Goirle;2014;23098.0
1970;Totaal mannen en vrouwen;Totaal;Totaal;Goirle;2015;23014.0
1971;Totaal mannen en vrouwen;Totaal;Totaal;Goirle;2016;23111.0
1972;Totaal mannen en vrouwen;Totaal;Totaal;Goirle;2017;23317.0
1973;Totaal mannen en vrouwen;Totaal;Totaal;Goirle;2018;23621.0
1974;Totaal mannen en vrouwen;Totaal;Totaal;Goirle;2019;23793.0
1975;Totaal mannen en vrouwen;Totaal;Totaal;Goirle;2020;23904.0
1976;Totaal mannen en vrouwen;Totaal;Totaal;Goirle;2021;23952.0
1977;Totaal mannen en vrouwen;Totaal;Totaal;Goirle;2022;23979.0
1978;Totaal mannen en vrouwen;Totaal;Totaal;Goirle;2023;24177.0
1979;Totaal mannen en vrouwen;Totaal;Totaal;Goirle;2024;24327.0
1980;Totaal mannen en vrouwen;Totaal;Totaal;Gooise Meren;2014;
1981;Totaal mannen en vrouwen;Totaal;Totaal;Gooise Meren;2015;
1982;Totaal mannen en vrouwen;Totaal;Totaal;Gooise Meren;2016;56696.0
1983;Totaal mannen en vrouwen;Totaal;Totaal;Gooise Meren;2017;56935.0
1984;Totaal mannen en vrouwen;Totaal;Totaal;Gooise Meren;2018;57337.0
1985;Totaal mannen en vrouwen;Totaal;Totaal;Gooise Meren;2019;57715.0
1986;Totaal mannen en vrouwen;Totaal;Totaal;Gooise Meren;2020;58055.0
1987;Totaal mannen en vrouwen;Totaal;Totaal;Gooise Meren;2021;58524.0
1988;Totaal mannen en vrouwen;Totaal;Totaal;Gooise Meren;2022;58846.0
1989;Totaal mannen en vrouwen;Totaal;Totaal;Gooise Meren;2023;60341.0
1990;Totaal mannen en vrouwen;Totaal;Totaal;Gooise Meren;2024;60370.0
1991;Totaal mannen en vrouwen;Totaal;Totaal;Gorinchem;2014;35242.0
1992;Totaal mannen en vrouwen;Totaal;Totaal;Gorinchem;2015;35338.0
1993;Totaal mannen en vrouwen;Totaal;Totaal;Gorinchem;2016;35260.0
1994;Totaal mannen en vrouwen;Totaal;Totaal;Gorinchem;2017;35755.0
1995;Totaal mannen en vrouwen;Totaal;Totaal;Gorinchem;2018;36284.0
1996;Totaal mannen en vrouwen;Totaal;Totaal;Gorinchem;2019;36682.0
1997;Totaal mannen en vrouwen;Totaal;Totaal;Gorinchem;2020;37022.0
1998;Totaal mannen en vrouwen;Totaal;Totaal;Gorinchem;2021;37410.0
1999;Totaal mannen en vrouwen;Totaal;Totaal;Gorinchem;2022;37632.0
2000;Totaal mannen en vrouwen;Totaal;Totaal;Gorinchem;2023;38461.0
2001;Totaal mannen en vrouwen;Totaal;Totaal;Gorinchem;2024;38671.0
2002;Totaal mannen en vrouwen;Totaal;Totaal;Gouda;2014;70941.0
2003;Totaal mannen en vrouwen;Totaal;Totaal;Gouda;2015;71105.0
2004;Totaal mannen en vrouwen;Totaal;Totaal;Gouda;2016;71189.0
2005;Totaal mannen en vrouwen;Totaal;Totaal;Gouda;2017;71752.0
2006;Totaal mannen en vrouwen;Totaal;Totaal;Gouda;2018;72700.0
2007;Totaal mannen en vrouwen;Totaal;Totaal;Gouda;2019;73181.0
2008;Totaal mannen en vrouwen;Totaal;Totaal;Gouda;2020;73427.0
2009;Totaal mannen en vrouwen;Totaal;Totaal;Gouda;2021;73681.0
2010;Totaal mannen en vrouwen;Totaal;Totaal;Gouda;2022;74095.0
2011;Totaal mannen en vrouwen;Totaal;Totaal;Gouda;2023;75316.0
2012;Totaal mannen en vrouwen;Totaal;Totaal;Gouda;2024;75758.0
2013;Totaal mannen en vrouwen;Totaal;Totaal;Graft-De Rijp;2014;6452.0
2014;Totaal mannen en vrouwen;Totaal;Totaal;Graft-De Rijp;2015;
2015;Totaal mannen en vrouwen;Totaal;Totaal;Graft-De Rijp;2016;
2016;Totaal mannen en vrouwen;Totaal;Totaal;Graft-De Rijp;2017;
2017;Totaal mannen en vrouwen;Totaal;Totaal;Graft-De Rijp;2018;
2018;Totaal mannen en vrouwen;Totaal;Totaal;Graft-De Rijp;2019;
2019;Totaal mannen en vrouwen;Totaal;Totaal;Graft-De Rijp;2020;
2020;Totaal mannen en vrouwen;Totaal;Totaal;Graft-De Rijp;2021;
2021;Totaal mannen en vrouwen;Totaal;Totaal;Graft-De Rijp;2022;
2022;Totaal mannen en vrouwen;Totaal;Totaal;Graft-De Rijp;2023;
2023;Totaal mannen en vrouwen;Totaal;Totaal;Graft-De Rijp;2024;
2024;Totaal mannen en vrouwen;Totaal;Totaal;Grave;2014;12695.0
2025;Totaal mannen en vrouwen;Totaal;Totaal;Grave;2015;12840.0
2026;Totaal mannen en vrouwen;Totaal;Totaal;Grave;2016;12643.0
2027;Totaal mannen en vrouwen;Totaal;Totaal;Grave;2017;12370.0
2028;Totaal mannen en vrouwen;Totaal;Totaal;Grave;2018;12419.0
2029;Totaal mannen en vrouwen;Totaal;Totaal;Grave;2019;12483.0
2030;Totaal mannen en vrouwen;Totaal;Totaal;Grave;2020;12436.0
2031;Totaal mannen en vrouwen;Totaal;Totaal;Grave;2021;12486.0
2032;Totaal mannen en vrouwen;Totaal;Totaal;Grave;2022;
2033;Totaal mannen en vrouwen;Totaal;Totaal;Grave;2023;
2034;Totaal mannen en vrouwen;Totaal;Totaal;Grave;2024;
2035;Totaal mannen en vrouwen;Totaal;Totaal;'s-Gravenhage (gemeente);2014;508940.0
2036;Totaal mannen en vrouwen;Totaal;Totaal;'s-Gravenhage (gemeente);2015;514861.0
2037;Totaal mannen en vrouwen;Totaal;Totaal;'s-Gravenhage (gemeente);2016;519988.0
2038;Totaal mannen en vrouwen;Totaal;Totaal;'s-Gravenhage (gemeente);2017;524882.0
2039;Totaal mannen en vrouwen;Totaal;Totaal;'s-Gravenhage (gemeente);2018;532561.0
2040;Totaal mannen en vrouwen;Totaal;Totaal;'s-Gravenhage (gemeente);2019;537833.0
2041;Totaal mannen en vrouwen;Totaal;Totaal;'s-Gravenhage (gemeente);2020;545838.0
2042;Totaal mannen en vrouwen;Totaal;Totaal;'s-Gravenhage (gemeente);2021;548320.0
2043;Totaal mannen en vrouwen;Totaal;Totaal;'s-Gravenhage (gemeente);2022;553417.0
2044;Totaal mannen en vrouwen;Totaal;Totaal;'s-Gravenhage (gemeente);2023;562839.0
2045;Totaal mannen en vrouwen;Totaal;Totaal;'s-Gravenhage (gemeente);2024;566221.0
2046;Totaal mannen en vrouwen;Totaal;Totaal;Groesbeek;2014;18977.0
2047;Totaal mannen en vrouwen;Totaal;Totaal;Groesbeek;2015;34258.0
2048;Totaal mannen en vrouwen;Totaal;Totaal;Groesbeek;2016;
2049;Totaal mannen en vrouwen;Totaal;Totaal;Groesbeek;2017;
2050;Totaal mannen en vrouwen;Totaal;Totaal;Groesbeek;2018;
2051;Totaal mannen en vrouwen;Totaal;Totaal;Groesbeek;2019;
2052;Totaal mannen en vrouwen;Totaal;Totaal;Groesbeek;2020;
2053;Totaal mannen en vrouwen;Totaal;Totaal;Groesbeek;2021;
2054;Totaal mannen en vrouwen;Totaal;Totaal;Groesbeek;2022;
2055;Totaal mannen en vrouwen;Totaal;Totaal;Groesbeek;2023;
2056;Totaal mannen en vrouwen;Totaal;Totaal;Groesbeek;2024;
2057;Totaal mannen en vrouwen;Totaal;Totaal;Groningen (gemeente);2014;198317.0
2058;Totaal mannen en vrouwen;Totaal;Totaal;Groningen (gemeente);2015;200336.0
2059;Totaal mannen en vrouwen;Totaal;Totaal;Groningen (gemeente);2016;200952.0
2060;Totaal mannen en vrouwen;Totaal;Totaal;Groningen (gemeente);2017;202636.0
2061;Totaal mannen en vrouwen;Totaal;Totaal;Groningen (gemeente);2018;202810.0
2062;Totaal mannen en vrouwen;Totaal;Totaal;Groningen (gemeente);2019;231299.0
2063;Totaal mannen en vrouwen;Totaal;Totaal;Groningen (gemeente);2020;232874.0
2064;Totaal mannen en vrouwen;Totaal;Totaal;Groningen (gemeente);2021;233273.0
2065;Totaal mannen en vrouwen;Totaal;Totaal;Groningen (gemeente);2022;234950.0
2066;Totaal mannen en vrouwen;Totaal;Totaal;Groningen (gemeente);2023;238147.0
2067;Totaal mannen en vrouwen;Totaal;Totaal;Groningen (gemeente);2024;243768.0
2068;Totaal mannen en vrouwen;Totaal;Totaal;Grootegast;2014;12165.0
2069;Totaal mannen en vrouwen;Totaal;Totaal;Grootegast;2015;12123.0
2070;Totaal mannen en vrouwen;Totaal;Totaal;Grootegast;2016;12155.0
2071;Totaal mannen en vrouwen;Totaal;Totaal;Grootegast;2017;12166.0
2072;Totaal mannen en vrouwen;Totaal;Totaal;Grootegast;2018;12143.0
2073;Totaal mannen en vrouwen;Totaal;Totaal;Grootegast;2019;
2074;Totaal mannen en vrouwen;Totaal;Totaal;Grootegast;2020;
2075;Totaal mannen en vrouwen;Totaal;Totaal;Grootegast;2021;
2076;Totaal mannen en vrouwen;Totaal;Totaal;Grootegast;2022;
2077;Totaal mannen en vrouwen;Totaal;Totaal;Grootegast;2023;
2078;Totaal mannen en vrouwen;Totaal;Totaal;Grootegast;2024;
2079;Totaal mannen en vrouwen;Totaal;Totaal;Gulpen-Wittem;2014;14484.0
2080;Totaal mannen en vrouwen;Totaal;Totaal;Gulpen-Wittem;2015;14497.0
2081;Totaal mannen en vrouwen;Totaal;Totaal;Gulpen-Wittem;2016;14508.0
2082;Totaal mannen en vrouwen;Totaal;Totaal;Gulpen-Wittem;2017;14337.0
2083;Totaal mannen en vrouwen;Totaal;Totaal;Gulpen-Wittem;2018;14196.0
2084;Totaal mannen en vrouwen;Totaal;Totaal;Gulpen-Wittem;2019;14246.0
2085;Totaal mannen en vrouwen;Totaal;Totaal;Gulpen-Wittem;2020;14171.0
2086;Totaal mannen en vrouwen;Totaal;Totaal;Gulpen-Wittem;2021;14206.0
2087;Totaal mannen en vrouwen;Totaal;Totaal;Gulpen-Wittem;2022;14178.0
2088;Totaal mannen en vrouwen;Totaal;Totaal;Gulpen-Wittem;2023;14210.0
2089;Totaal mannen en vrouwen;Totaal;Totaal;Gulpen-Wittem;2024;14054.0
2090;Totaal mannen en vrouwen;Totaal;Totaal;Haaksbergen;2014;24344.0
2091;Totaal mannen en vrouwen;Totaal;Totaal;Haaksbergen;2015;24307.0
2092;Totaal mannen en vrouwen;Totaal;Totaal;Haaksbergen;2016;24332.0
2093;Totaal mannen en vrouwen;Totaal;Totaal;Haaksbergen;2017;24272.0
2094;Totaal mannen en vrouwen;Totaal;Totaal;Haaksbergen;2018;24291.0
2095;Totaal mannen en vrouwen;Totaal;Totaal;Haaksbergen;2019;24277.0
2096;Totaal mannen en vrouwen;Totaal;Totaal;Haaksbergen;2020;24311.0
2097;Totaal mannen en vrouwen;Totaal;Totaal;Haaksbergen;2021;24229.0
2098;Totaal mannen en vrouwen;Totaal;Totaal;Haaksbergen;2022;24268.0
2099;Totaal mannen en vrouwen;Totaal;Totaal;Haaksbergen;2023;24502.0
2100;Totaal mannen en vrouwen;Totaal;Totaal;Haaksbergen;2024;24359.0
2101;Totaal mannen en vrouwen;Totaal;Totaal;Haaren;2014;13587.0
2102;Totaal mannen en vrouwen;Totaal;Totaal;Haaren;2015;13523.0
2103;Totaal mannen en vrouwen;Totaal;Totaal;Haaren;2016;13570.0
2104;Totaal mannen en vrouwen;Totaal;Totaal;Haaren;2017;13912.0
2105;Totaal mannen en vrouwen;Totaal;Totaal;Haaren;2018;14103.0
2106;Totaal mannen en vrouwen;Totaal;Totaal;Haaren;2019;14195.0
2107;Totaal mannen en vrouwen;Totaal;Totaal;Haaren;2020;14370.0
2108;Totaal mannen en vrouwen;Totaal;Totaal;Haaren;2021;
2109;Totaal mannen en vrouwen;Totaal;Totaal;Haaren;2022;
2110;Totaal mannen en vrouwen;Totaal;Totaal;Haaren;2023;
2111;Totaal mannen en vrouwen;Totaal;Totaal;Haaren;2024;
2112;Totaal mannen en vrouwen;Totaal;Totaal;Haarlem;2014;155147.0
2113;Totaal mannen en vrouwen;Totaal;Totaal;Haarlem;2015;156645.0
2114;Totaal mannen en vrouwen;Totaal;Totaal;Haarlem;2016;158140.0
2115;Totaal mannen en vrouwen;Totaal;Totaal;Haarlem;2017;159229.0
2116;Totaal mannen en vrouwen;Totaal;Totaal;Haarlem;2018;159709.0
2117;Totaal mannen en vrouwen;Totaal;Totaal;Haarlem;2019;161265.0
2118;Totaal mannen en vrouwen;Totaal;Totaal;Haarlem;2020;162902.0
2119;Totaal mannen en vrouwen;Totaal;Totaal;Haarlem;2021;162543.0
2120;Totaal mannen en vrouwen;Totaal;Totaal;Haarlem;2022;162898.0
2121;Totaal mannen en vrouwen;Totaal;Totaal;Haarlem;2023;165396.0
2122;Totaal mannen en vrouwen;Totaal;Totaal;Haarlem;2024;167636.0
2123;Totaal mannen en vrouwen;Totaal;Totaal;Haarlemmerliede en Spaarnwoude;2014;5535.0
2124;Totaal mannen en vrouwen;Totaal;Totaal;Haarlemmerliede en Spaarnwoude;2015;5574.0
2125;Totaal mannen en vrouwen;Totaal;Totaal;Haarlemmerliede en Spaarnwoude;2016;5578.0
2126;Totaal mannen en vrouwen;Totaal;Totaal;Haarlemmerliede en Spaarnwoude;2017;5665.0
2127;Totaal mannen en vrouwen;Totaal;Totaal;Haarlemmerliede en Spaarnwoude;2018;5867.0
2128;Totaal mannen en vrouwen;Totaal;Totaal;Haarlemmerliede en Spaarnwoude;2019;
2129;Totaal mannen en vrouwen;Totaal;Totaal;Haarlemmerliede en Spaarnwoude;2020;
2130;Totaal mannen en vrouwen;Totaal;Totaal;Haarlemmerliede en Spaarnwoude;2021;
2131;Totaal mannen en vrouwen;Totaal;Totaal;Haarlemmerliede en Spaarnwoude;2022;
2132;Totaal mannen en vrouwen;Totaal;Totaal;Haarlemmerliede en Spaarnwoude;2023;
2133;Totaal mannen en vrouwen;Totaal;Totaal;Haarlemmerliede en Spaarnwoude;2024;
2134;Totaal mannen en vrouwen;Totaal;Totaal;Haarlemmermeer;2014;144060.0
2135;Totaal mannen en vrouwen;Totaal;Totaal;Haarlemmermeer;2015;144152.0
2136;Totaal mannen en vrouwen;Totaal;Totaal;Haarlemmermeer;2016;144518.0
2137;Totaal mannen en vrouwen;Totaal;Totaal;Haarlemmermeer;2017;146003.0
2138;Totaal mannen en vrouwen;Totaal;Totaal;Haarlemmermeer;2018;147282.0
2139;Totaal mannen en vrouwen;Totaal;Totaal;Haarlemmermeer;2019;154235.0
2140;Totaal mannen en vrouwen;Totaal;Totaal;Haarlemmermeer;2020;156002.0
2141;Totaal mannen en vrouwen;Totaal;Totaal;Haarlemmermeer;2021;157789.0
2142;Totaal mannen en vrouwen;Totaal;Totaal;Haarlemmermeer;2022;159336.0
2143;Totaal mannen en vrouwen;Totaal;Totaal;Haarlemmermeer;2023;162300.0
2144;Totaal mannen en vrouwen;Totaal;Totaal;Haarlemmermeer;2024;163128.0
2145;Totaal mannen en vrouwen;Totaal;Totaal;Halderberge;2014;29340.0
2146;Totaal mannen en vrouwen;Totaal;Totaal;Halderberge;2015;29484.0
2147;Totaal mannen en vrouwen;Totaal;Totaal;Halderberge;2016;29531.0
2148;Totaal mannen en vrouwen;Totaal;Totaal;Halderberge;2017;29579.0
2149;Totaal mannen en vrouwen;Totaal;Totaal;Halderberge;2018;29888.0
2150;Totaal mannen en vrouwen;Totaal;Totaal;Halderberge;2019;30194.0
2151;Totaal mannen en vrouwen;Totaal;Totaal;Halderberge;2020;30284.0
2152;Totaal mannen en vrouwen;Totaal;Totaal;Halderberge;2021;30430.0
2153;Totaal mannen en vrouwen;Totaal;Totaal;Halderberge;2022;30770.0
2154;Totaal mannen en vrouwen;Totaal;Totaal;Halderberge;2023;31041.0
2155;Totaal mannen en vrouwen;Totaal;Totaal;Halderberge;2024;31183.0
2156;Totaal mannen en vrouwen;Totaal;Totaal;Hardenberg;2014;59577.0
2157;Totaal mannen en vrouwen;Totaal;Totaal;Hardenberg;2015;59577.0
2158;Totaal mannen en vrouwen;Totaal;Totaal;Hardenberg;2016;59687.0
2159;Totaal mannen en vrouwen;Totaal;Totaal;Hardenberg;2017;60211.0
2160;Totaal mannen en vrouwen;Totaal;Totaal;Hardenberg;2018;60539.0
2161;Totaal mannen en vrouwen;Totaal;Totaal;Hardenberg;2019;60574.0
2162;Totaal mannen en vrouwen;Totaal;Totaal;Hardenberg;2020;60948.0
2163;Totaal mannen en vrouwen;Totaal;Totaal;Hardenberg;2021;61357.0
2164;Totaal mannen en vrouwen;Totaal;Totaal;Hardenberg;2022;61798.0
