ID;Bouwfasen;Gezichtspunten;Perioden;TotaleBouwkostenGebouwen_1;BouwkostenGebouwenNietNieuwbouw_2;BouwkostenGebouwenNieuwbouw_3;Wonen_4;Landbouw_5;IndustrieEnBouwnijverheid_6;HandelEnHoreca_7;VervoerEnCommunicatie_8;ZakelijkeDienstverlening_9;OpenbaarBestuur_10;Onderwijs_11;GezondheidsEnWelzijnszorg_12;OverigeDienstverlening_13
4945;Ontvangen orders;Groningen;1999 4e kwartaal;138.0;26.0;112.0;68.0;8.0;2.0;11.0;3.0;3.0;0.0;2.0;7.0;7.0
4946;Ontvangen orders;Groningen;1999;437.0;79.0;358.0;191.0;25.0;14.0;22.0;24.0;19.0;8.0;7.0;26.0;22.0
4947;Ontvangen orders;Groningen;2000 januari;18.0;1.0;17.0;11.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
4948;Ontvangen orders;Groningen;2000 februari;18.0;3.0;15.0;10.0;1.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
4949;Ontvangen orders;Groningen;2000 maart;57.0;7.0;50.0;29.0;1.0;0.0;3.0;3.0;5.0;0.0;1.0;7.0;1.0
4950;Ontvangen orders;Groningen;2000 1e kwartaal;93.0;11.0;82.0;51.0;2.0;3.0;7.0;4.0;6.0;0.0;1.0;7.0;1.0
4951;Ontvangen orders;Groningen;2000 april;36.0;6.0;30.0;16.0;1.0;2.0;2.0;0.0;4.0;0.0;4.0;0.0;0.0
4952;Ontvangen orders;Groningen;2000 mei;27.0;4.0;23.0;13.0;1.0;2.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0
4953;Ontvangen orders;Groningen;2000 juni;26.0;4.0;22.0;12.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0
4954;Ontvangen orders;Groningen;2000 2e kwartaal;89.0;14.0;75.0;42.0;4.0;5.0;3.0;0.0;7.0;0.0;4.0;9.0;0.0
4955;Ontvangen orders;Groningen;2000 juli;36.0;4.0;32.0;12.0;2.0;3.0;3.0;1.0;0.0;0.0;0.0;10.0;0.0
4956;Ontvangen orders;Groningen;2000 augustus;39.0;3.0;36.0;11.0;0.0;2.0;14.0;0.0;1.0;0.0;0.0;7.0;0.0
4957;Ontvangen orders;Groningen;2000 september;32.0;6.0;25.0;16.0;1.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;1.0
4958;Ontvangen orders;Groningen;2000 3e kwartaal;106.0;13.0;93.0;39.0;3.0;6.0;20.0;2.0;2.0;1.0;1.0;18.0;1.0
4959;Ontvangen orders;Groningen;2000 oktober;88.0;31.0;57.0;37.0;2.0;8.0;4.0;0.0;5.0;0.0;0.0;0.0;0.0
4960;Ontvangen orders;Groningen;2000 november;63.0;21.0;42.0;16.0;2.0;3.0;2.0;0.0;7.0;0.0;11.0;1.0;1.0
4961;Ontvangen orders;Groningen;2000 december;27.0;3.0;24.0;16.0;1.0;1.0;1.0;1.0;0.0;2.0;0.0;2.0;0.0
4962;Ontvangen orders;Groningen;2000 4e kwartaal;178.0;56.0;123.0;70.0;4.0;12.0;7.0;2.0;12.0;2.0;11.0;2.0;1.0
4963;Ontvangen orders;Groningen;2000;466.0;94.0;372.0;201.0;13.0;27.0;36.0;8.0;28.0;3.0;16.0;36.0;4.0
4964;Ontvangen orders;Groningen;2001 januari;50.0;12.0;38.0;34.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
4965;Ontvangen orders;Groningen;2001 februari;36.0;9.0;27.0;19.0;4.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0
4966;Ontvangen orders;Groningen;2001 maart;31.0;7.0;24.0;14.0;2.0;2.0;2.0;1.0;3.0;1.0;0.0;0.0;0.0
4967;Ontvangen orders;Groningen;2001 1e kwartaal;116.0;27.0;89.0;67.0;6.0;5.0;3.0;3.0;4.0;1.0;0.0;1.0;0.0
4968;Ontvangen orders;Groningen;2001 april;48.0;8.0;41.0;29.0;2.0;0.0;0.0;1.0;8.0;0.0;0.0;0.0;0.0
4969;Ontvangen orders;Groningen;2001 mei;74.0;13.0;61.0;46.0;0.0;4.0;3.0;4.0;2.0;0.0;0.0;1.0;1.0
4970;Ontvangen orders;Groningen;2001 juni;41.0;6.0;35.0;22.0;2.0;2.0;5.0;0.0;3.0;0.0;1.0;0.0;0.0
4971;Ontvangen orders;Groningen;2001 2e kwartaal;163.0;26.0;137.0;97.0;4.0;6.0;8.0;5.0;13.0;0.0;1.0;2.0;1.0
4972;Ontvangen orders;Groningen;2001 juli;57.0;10.0;47.0;22.0;1.0;6.0;3.0;0.0;13.0;0.0;0.0;2.0;0.0
4973;Ontvangen orders;Groningen;2001 augustus;51.0;11.0;40.0;24.0;0.0;1.0;2.0;0.0;2.0;3.0;0.0;1.0;9.0
4974;Ontvangen orders;Groningen;2001 september;82.0;21.0;61.0;34.0;2.0;1.0;9.0;0.0;8.0;2.0;0.0;1.0;4.0
4975;Ontvangen orders;Groningen;2001 3e kwartaal;191.0;43.0;148.0;80.0;2.0;7.0;14.0;1.0;22.0;4.0;1.0;4.0;13.0
4976;Ontvangen orders;Groningen;2001 oktober;80.0;17.0;63.0;53.0;2.0;2.0;2.0;0.0;1.0;0.0;1.0;1.0;0.0
4977;Ontvangen orders;Groningen;2001 november;57.0;17.0;40.0;25.0;1.0;2.0;1.0;1.0;10.0;0.0;0.0;1.0;0.0
4978;Ontvangen orders;Groningen;2001 december;38.0;7.0;31.0;23.0;1.0;1.0;1.0;2.0;1.0;0.0;0.0;1.0;0.0
4979;Ontvangen orders;Groningen;2001 4e kwartaal;175.0;41.0;134.0;101.0;4.0;4.0;4.0;3.0;12.0;1.0;2.0;3.0;1.0
4980;Ontvangen orders;Groningen;2001;645.0;137.0;508.0;345.0;16.0;22.0;28.0;11.0;51.0;6.0;3.0;10.0;15.0
4981;Ontvangen orders;Groningen;2002 januari;16.0;3.0;12.0;10.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4982;Ontvangen orders;Groningen;2002 februari;21.0;4.0;16.0;12.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
4983;Ontvangen orders;Groningen;2002 maart;36.0;14.0;22.0;14.0;1.0;1.0;2.0;0.0;2.0;0.0;0.0;1.0;0.0
4984;Ontvangen orders;Groningen;2002 1e kwartaal;73.0;22.0;51.0;36.0;2.0;4.0;3.0;0.0;2.0;0.0;0.0;2.0;1.0
4985;Ontvangen orders;Groningen;2002 april;49.0;13.0;36.0;22.0;1.0;2.0;1.0;1.0;2.0;0.0;7.0;0.0;0.0
4986;Ontvangen orders;Groningen;2002 mei;66.0;17.0;49.0;30.0;1.0;2.0;2.0;0.0;6.0;0.0;1.0;7.0;0.0
4987;Ontvangen orders;Groningen;2002 juni;37.0;8.0;28.0;21.0;1.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0
4988;Ontvangen orders;Groningen;2002 2e kwartaal;152.0;38.0;114.0;73.0;3.0;6.0;5.0;1.0;8.0;0.0;9.0;8.0;1.0
4989;Ontvangen orders;Groningen;2002 juli;29.0;6.0;23.0;14.0;1.0;0.0;4.0;0.0;1.0;0.0;0.0;1.0;1.0
4990;Ontvangen orders;Groningen;2002 augustus;24.0;6.0;18.0;9.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;4.0;0.0
4991;Ontvangen orders;Groningen;2002 september;61.0;17.0;44.0;21.0;1.0;4.0;4.0;0.0;2.0;1.0;3.0;1.0;7.0
4992;Ontvangen orders;Groningen;2002 3e kwartaal;114.0;29.0;85.0;45.0;3.0;4.0;9.0;1.0;3.0;1.0;4.0;6.0;8.0
4993;Ontvangen orders;Groningen;2002 oktober;69.0;13.0;56.0;41.0;1.0;1.0;1.0;1.0;3.0;4.0;1.0;4.0;1.0
4994;Ontvangen orders;Groningen;2002 november;30.0;8.0;22.0;14.0;1.0;1.0;1.0;3.0;1.0;0.0;0.0;1.0;1.0
4995;Ontvangen orders;Groningen;2002 december;82.0;15.0;67.0;46.0;1.0;1.0;3.0;1.0;6.0;0.0;2.0;1.0;5.0
4996;Ontvangen orders;Groningen;2002 4e kwartaal;181.0;35.0;146.0;100.0;3.0;3.0;5.0;5.0;10.0;4.0;3.0;6.0;6.0
4997;Ontvangen orders;Groningen;2002;520.0;124.0;396.0;254.0;10.0;17.0;22.0;8.0;24.0;6.0;16.0;21.0;17.0
4998;Ontvangen orders;Groningen;2003 januari;19.0;2.0;17.0;14.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4999;Ontvangen orders;Groningen;2003 februari;35.0;4.0;31.0;22.0;1.0;0.0;3.0;4.0;0.0;0.0;0.0;0.0;1.0
5000;Ontvangen orders;Groningen;2003 maart;55.0;6.0;49.0;40.0;0.0;1.0;0.0;0.0;1.0;0.0;4.0;0.0;1.0
5001;Ontvangen orders;Groningen;2003 1e kwartaal;109.0;12.0;97.0;76.0;1.0;4.0;4.0;4.0;2.0;0.0;4.0;0.0;2.0
5002;Ontvangen orders;Groningen;2003 april;40.0;8.0;32.0;25.0;3.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
5003;Ontvangen orders;Groningen;2003 mei;33.0;6.0;27.0;17.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0
5004;Ontvangen orders;Groningen;2003 juni;32.0;6.0;27.0;22.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5005;Ontvangen orders;Groningen;2003 2e kwartaal;105.0;20.0;86.0;64.0;6.0;5.0;2.0;1.0;1.0;0.0;0.0;5.0;1.0
5006;Ontvangen orders;Groningen;2003 juli;47.0;10.0;37.0;24.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;7.0;0.0
5007;Ontvangen orders;Groningen;2003 augustus;28.0;6.0;21.0;12.0;1.0;1.0;1.0;0.0;0.0;0.0;4.0;3.0;0.0
5008;Ontvangen orders;Groningen;2003 september;47.0;8.0;39.0;5.0;1.0;1.0;2.0;0.0;30.0;0.0;1.0;0.0;0.0
5009;Ontvangen orders;Groningen;2003 3e kwartaal;122.0;24.0;97.0;42.0;3.0;2.0;3.0;0.0;34.0;0.0;4.0;10.0;0.0
5010;Ontvangen orders;Groningen;2003 oktober;28.0;10.0;18.0;12.0;2.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
5011;Ontvangen orders;Groningen;2003 november;24.0;4.0;20.0;16.0;1.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0
5012;Ontvangen orders;Groningen;2003 december;40.0;7.0;32.0;13.0;1.0;1.0;5.0;2.0;0.0;0.0;1.0;9.0;0.0
5013;Ontvangen orders;Groningen;2003 4e kwartaal;91.0;22.0;70.0;41.0;4.0;3.0;7.0;3.0;1.0;0.0;2.0;9.0;0.0
5014;Ontvangen orders;Groningen;2003;427.0;78.0;349.0;222.0;13.0;14.0;16.0;9.0;38.0;1.0;10.0;24.0;2.0
5015;Ontvangen orders;Groningen;2004 januari;21.0;12.0;9.0;5.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0
5016;Ontvangen orders;Groningen;2004 februari;116.0;18.0;98.0;11.0;1.0;2.0;2.0;19.0;3.0;0.0;1.0;4.0;56.0
5017;Ontvangen orders;Groningen;2004 maart;27.0;7.0;20.0;17.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
5018;Ontvangen orders;Groningen;2004 1e kwartaal;164.0;37.0;127.0;33.0;2.0;2.0;6.0;19.0;5.0;0.0;2.0;4.0;56.0
5019;Ontvangen orders;Groningen;2004 april;17.0;3.0;14.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
5020;Ontvangen orders;Groningen;2004 mei;35.0;10.0;25.0;12.0;1.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0
5021;Ontvangen orders;Groningen;2004 juni;114.0;28.0;86.0;12.0;1.0;0.0;5.0;0.0;5.0;0.0;1.0;62.0;0.0
5022;Ontvangen orders;Groningen;2004 2e kwartaal;166.0;41.0;125.0;35.0;3.0;6.0;6.0;0.0;5.0;5.0;1.0;62.0;2.0
5023;Ontvangen orders;Groningen;2004 juli;29.0;9.0;20.0;13.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;4.0;0.0
5024;Ontvangen orders;Groningen;2004 augustus;20.0;5.0;15.0;10.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
5025;Ontvangen orders;Groningen;2004 september;88.0;30.0;58.0;31.0;1.0;0.0;22.0;1.0;1.0;0.0;1.0;1.0;0.0
5026;Ontvangen orders;Groningen;2004 3e kwartaal;137.0;43.0;94.0;54.0;5.0;1.0;24.0;1.0;2.0;0.0;1.0;5.0;1.0
5027;Ontvangen orders;Groningen;2004 oktober;31.0;6.0;25.0;18.0;1.0;5.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
5028;Ontvangen orders;Groningen;2004 november;40.0;8.0;32.0;27.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
5029;Ontvangen orders;Groningen;2004 december;74.0;10.0;64.0;35.0;4.0;5.0;1.0;0.0;1.0;2.0;3.0;14.0;0.0
5030;Ontvangen orders;Groningen;2004 4e kwartaal;145.0;24.0;121.0;80.0;7.0;11.0;2.0;0.0;1.0;2.0;3.0;14.0;1.0
5031;Ontvangen orders;Groningen;2004;612.0;144.0;467.0;202.0;16.0;20.0;37.0;19.0;13.0;7.0;6.0;85.0;60.0
5032;Ontvangen orders;Groningen;2005 januari;20.0;6.0;15.0;13.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
5033;Ontvangen orders;Groningen;2005 februari;14.0;3.0;11.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5034;Ontvangen orders;Groningen;2005 maart;27.0;4.0;23.0;12.0;1.0;5.0;2.0;0.0;1.0;0.0;1.0;0.0;1.0
5035;Ontvangen orders;Groningen;2005 1e kwartaal;61.0;13.0;49.0;35.0;1.0;5.0;3.0;0.0;1.0;0.0;2.0;0.0;1.0
5036;Ontvangen orders;Groningen;2005 april;33.0;5.0;28.0;24.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0
5037;Ontvangen orders;Groningen;2005 mei;29.0;3.0;26.0;9.0;1.0;1.0;0.0;0.0;4.0;0.0;11.0;0.0;0.0
5038;Ontvangen orders;Groningen;2005 juni;51.0;7.0;45.0;23.0;1.0;6.0;4.0;3.0;1.0;0.0;3.0;4.0;0.0
5039;Ontvangen orders;Groningen;2005 2e kwartaal;114.0;15.0;99.0;56.0;3.0;7.0;4.0;3.0;5.0;1.0;15.0;4.0;0.0
5040;Ontvangen orders;Groningen;2005 juli;22.0;4.0;19.0;12.0;1.0;1.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0
5041;Ontvangen orders;Groningen;2005 augustus;41.0;10.0;31.0;19.0;1.0;8.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0
5042;Ontvangen orders;Groningen;2005 september;43.0;8.0;34.0;29.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
5043;Ontvangen orders;Groningen;2005 3e kwartaal;106.0;22.0;84.0;61.0;4.0;10.0;5.0;0.0;0.0;0.0;0.0;2.0;2.0
5044;Ontvangen orders;Groningen;2005 oktober;43.0;6.0;37.0;33.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5045;Ontvangen orders;Groningen;2005 november;40.0;4.0;35.0;31.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0
5046;Ontvangen orders;Groningen;2005 december;185.0;27.0;158.0;130.0;2.0;1.0;6.0;0.0;0.0;2.0;15.0;0.0;0.0
5047;Ontvangen orders;Groningen;2005 4e kwartaal;268.0;38.0;230.0;195.0;3.0;3.0;6.0;3.0;1.0;2.0;15.0;0.0;1.0
5048;Ontvangen orders;Groningen;2005;549.0;87.0;462.0;347.0;11.0;25.0;19.0;6.0;8.0;3.0;32.0;7.0;4.0
5049;Ontvangen orders;Groningen;2006 januari;73.0;15.0;58.0;27.0;1.0;1.0;13.0;0.0;2.0;0.0;12.0;0.0;2.0
5050;Ontvangen orders;Groningen;2006 februari;23.0;2.0;21.0;19.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5051;Ontvangen orders;Groningen;2006 maart;65.0;11.0;54.0;42.0;1.0;0.0;1.0;0.0;0.0;0.0;9.0;1.0;0.0
5052;Ontvangen orders;Groningen;2006 1e kwartaal;161.0;28.0;133.0;88.0;2.0;1.0;13.0;1.0;3.0;0.0;21.0;1.0;2.0
5053;Ontvangen orders;Groningen;2006 april;52.0;5.0;47.0;33.0;0.0;0.0;1.0;0.0;1.0;0.0;11.0;2.0;0.0
5054;Ontvangen orders;Groningen;2006 mei;27.0;2.0;25.0;6.0;0.0;2.0;0.0;0.0;0.0;0.0;15.0;1.0;0.0
5055;Ontvangen orders;Groningen;2006 juni;75.0;15.0;60.0;48.0;2.0;1.0;2.0;2.0;2.0;0.0;5.0;0.0;0.0
5056;Ontvangen orders;Groningen;2006 2e kwartaal;155.0;22.0;133.0;87.0;2.0;3.0;3.0;2.0;2.0;0.0;30.0;2.0;0.0
5057;Ontvangen orders;Groningen;2006 juli;49.0;4.0;45.0;34.0;2.0;3.0;1.0;0.0;3.0;0.0;0.0;0.0;2.0
5058;Ontvangen orders;Groningen;2006 augustus;63.0;6.0;58.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;47.0;0.0;1.0
5059;Ontvangen orders;Groningen;2006 september;189.0;17.0;173.0;105.0;3.0;42.0;5.0;3.0;9.0;6.0;1.0;0.0;0.0
5060;Ontvangen orders;Groningen;2006 3e kwartaal;301.0;26.0;275.0;148.0;6.0;45.0;6.0;3.0;11.0;6.0;48.0;0.0;3.0
5061;Ontvangen orders;Groningen;2006 oktober;25.0;3.0;22.0;19.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
5062;Ontvangen orders;Groningen;2006 november;134.0;13.0;122.0;43.0;2.0;2.0;5.0;11.0;4.0;3.0;51.0;2.0;1.0
5063;Ontvangen orders;Groningen;2006 december;82.0;9.0;73.0;53.0;2.0;0.0;1.0;11.0;2.0;2.0;0.0;0.0;3.0
5064;Ontvangen orders;Groningen;2006 4e kwartaal;241.0;25.0;217.0;116.0;4.0;2.0;6.0;22.0;6.0;4.0;52.0;2.0;4.0
5065;Ontvangen orders;Groningen;2006;859.0;101.0;758.0;439.0;14.0;52.0;28.0;27.0;22.0;10.0;151.0;6.0;9.0
5066;Ontvangen orders;Groningen;2007 januari;28.0;5.0;23.0;20.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0
5067;Ontvangen orders;Groningen;2007 februari;62.0;12.0;50.0;34.0;1.0;3.0;0.0;0.0;9.0;0.0;0.0;4.0;0.0
5068;Ontvangen orders;Groningen;2007 maart;73.0;14.0;59.0;48.0;1.0;1.0;1.0;3.0;2.0;0.0;0.0;2.0;0.0
5069;Ontvangen orders;Groningen;2007 1e kwartaal;163.0;31.0;132.0;101.0;4.0;4.0;1.0;3.0;10.0;0.0;0.0;7.0;1.0
5070;Ontvangen orders;Groningen;2007 april;71.0;13.0;58.0;20.0;1.0;2.0;0.0;22.0;13.0;0.0;0.0;0.0;0.0
5071;Ontvangen orders;Groningen;2007 mei;46.0;16.0;29.0;8.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;14.0;1.0
5072;Ontvangen orders;Groningen;2007 juni;65.0;20.0;45.0;35.0;1.0;4.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0
5073;Ontvangen orders;Groningen;2007 2e kwartaal;182.0;50.0;132.0;63.0;6.0;6.0;4.0;22.0;14.0;0.0;0.0;15.0;2.0
5074;Ontvangen orders;Groningen;2007 juli;65.0;12.0;53.0;34.0;1.0;8.0;5.0;0.0;2.0;0.0;0.0;0.0;2.0
5075;Ontvangen orders;Groningen;2007 augustus;15.0;3.0;13.0;10.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
5076;Ontvangen orders;Groningen;2007 september;59.0;13.0;46.0;29.0;1.0;7.0;0.0;0.0;8.0;0.0;0.0;2.0;0.0
5077;Ontvangen orders;Groningen;2007 3e kwartaal;139.0;28.0;111.0;73.0;4.0;16.0;5.0;0.0;9.0;0.0;0.0;2.0;2.0
5078;Ontvangen orders;Groningen;2007 oktober;50.0;9.0;41.0;37.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
5079;Ontvangen orders;Groningen;2007 november;74.0;11.0;63.0;56.0;1.0;0.0;0.0;1.0;1.0;0.0;4.0;0.0;0.0
5080;Ontvangen orders;Groningen;2007 december;128.0;11.0;116.0;67.0;4.0;4.0;14.0;0.0;12.0;0.0;2.0;12.0;0.0
5081;Ontvangen orders;Groningen;2007 4e kwartaal;252.0;31.0;221.0;160.0;5.0;6.0;14.0;2.0;13.0;0.0;6.0;14.0;1.0
5082;Ontvangen orders;Groningen;2007;736.0;140.0;596.0;397.0;18.0;32.0;25.0;28.0;47.0;0.0;6.0;38.0;5.0
5083;Ontvangen orders;Groningen;2008 januari;27.0;14.0;13.0;9.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
5084;Ontvangen orders;Groningen;2008 februari;32.0;8.0;23.0;12.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;7.0;0.0
5085;Ontvangen orders;Groningen;2008 maart;337.0;10.0;327.0;12.0;3.0;303.0;1.0;5.0;3.0;0.0;0.0;1.0;0.0
5086;Ontvangen orders;Groningen;2008 1e kwartaal;396.0;32.0;364.0;33.0;4.0;304.0;5.0;5.0;3.0;0.0;2.0;7.0;0.0
5087;Ontvangen orders;Groningen;2008 april;46.0;15.0;32.0;18.0;3.0;3.0;0.0;0.0;3.0;0.0;4.0;0.0;0.0
5088;Ontvangen orders;Groningen;2008 mei;35.0;7.0;28.0;19.0;1.0;1.0;0.0;0.0;2.0;0.0;2.0;3.0;0.0
5089;Ontvangen orders;Groningen;2008 juni;43.0;8.0;36.0;14.0;1.0;17.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0
5090;Ontvangen orders;Groningen;2008 2e kwartaal;124.0;30.0;95.0;51.0;5.0;21.0;1.0;0.0;5.0;2.0;6.0;3.0;1.0
5091;Ontvangen orders;Groningen;2008 juli;30.0;10.0;20.0;9.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;4.0
5092;Ontvangen orders;Groningen;2008 augustus;35.0;8.0;27.0;13.0;3.0;8.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0
5093;Ontvangen orders;Groningen;2008 september;119.0;20.0;99.0;73.0;3.0;1.0;3.0;2.0;1.0;0.0;14.0;0.0;2.0
5094;Ontvangen orders;Groningen;2008 3e kwartaal;184.0;38.0;146.0;95.0;10.0;9.0;4.0;2.0;2.0;0.0;15.0;3.0;6.0
5095;Ontvangen orders;Groningen;2008 oktober;158.0;17.0;140.0;35.0;2.0;9.0;3.0;0.0;91.0;0.0;0.0;0.0;1.0
5096;Ontvangen orders;Groningen;2008 november;122.0;20.0;103.0;31.0;4.0;4.0;4.0;11.0;2.0;0.0;8.0;39.0;1.0
5097;Ontvangen orders;Groningen;2008 december;34.0;8.0;25.0;19.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
5098;Ontvangen orders;Groningen;2008 4e kwartaal;313.0;45.0;268.0;84.0;8.0;15.0;7.0;11.0;94.0;0.0;8.0;39.0;3.0
5099;Ontvangen orders;Groningen;2008;1017.0;145.0;873.0;263.0;27.0;350.0;16.0;18.0;103.0;2.0;31.0;52.0;10.0
5100;Ontvangen orders;Groningen;2009 januari;20.0;8.0;12.0;6.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0
5101;Ontvangen orders;Groningen;2009 februari;21.0;6.0;15.0;11.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
5102;Ontvangen orders;Groningen;2009 maart;49.0;16.0;33.0;25.0;3.0;1.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0
5103;Ontvangen orders;Groningen;2009 1e kwartaal;90.0;30.0;60.0;42.0;5.0;2.0;4.0;0.0;3.0;0.0;0.0;1.0;2.0
5104;Ontvangen orders;Groningen;2009 april;39.0;6.0;33.0;11.0;3.0;4.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0
5105;Ontvangen orders;Groningen;2009 mei;41.0;7.0;34.0;28.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0
5106;Ontvangen orders;Groningen;2009 juni;34.0;6.0;28.0;11.0;0.0;12.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0
5107;Ontvangen orders;Groningen;2009 2e kwartaal;113.0;19.0;95.0;51.0;5.0;16.0;2.0;0.0;1.0;0.0;18.0;2.0;0.0
5108;Ontvangen orders;Groningen;2009 juli;41.0;9.0;31.0;20.0;1.0;3.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0
5109;Ontvangen orders;Groningen;2009 augustus;20.0;6.0;15.0;6.0;1.0;1.0;1.0;0.0;0.0;0.0;3.0;2.0;0.0
5110;Ontvangen orders;Groningen;2009 september;48.0;11.0;38.0;13.0;3.0;2.0;11.0;1.0;1.0;0.0;6.0;0.0;1.0
5111;Ontvangen orders;Groningen;2009 3e kwartaal;109.0;25.0;84.0;40.0;6.0;5.0;12.0;1.0;1.0;6.0;9.0;2.0;2.0
5112;Ontvangen orders;Groningen;2009 oktober;55.0;7.0;49.0;30.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;15.0;0.0
5113;Ontvangen orders;Groningen;2009 november;38.0;7.0;31.0;10.0;2.0;1.0;4.0;8.0;0.0;0.0;0.0;3.0;3.0
5114;Ontvangen orders;Groningen;2009 december;106.0;18.0;88.0;68.0;3.0;3.0;2.0;0.0;4.0;0.0;1.0;0.0;7.0
5115;Ontvangen orders;Groningen;2009 4e kwartaal;199.0;31.0;167.0;109.0;6.0;4.0;7.0;8.0;4.0;0.0;1.0;18.0;10.0
5116;Ontvangen orders;Groningen;2009;511.0;106.0;406.0;242.0;21.0;27.0;25.0;10.0;10.0;6.0;28.0;23.0;14.0
5117;Ontvangen orders;Groningen;2010 januari;37.0;3.0;34.0;31.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
5118;Ontvangen orders;Groningen;2010 februari;23.0;3.0;19.0;10.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;3.0;0.0
5119;Ontvangen orders;Groningen;2010 maart;20.0;6.0;15.0;8.0;3.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
5120;Ontvangen orders;Groningen;2010 1e kwartaal;80.0;12.0;68.0;49.0;5.0;1.0;8.0;0.0;0.0;0.0;2.0;3.0;0.0
5121;Ontvangen orders;Groningen;2010 april;28.0;14.0;14.0;11.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
5122;Ontvangen orders;Groningen;2010 mei;41.0;9.0;32.0;10.0;2.0;1.0;8.0;0.0;3.0;0.0;6.0;3.0;0.0
5123;Ontvangen orders;Groningen;2010 juni;30.0;9.0;21.0;17.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
5124;Ontvangen orders;Groningen;2010 2e kwartaal;99.0;32.0;68.0;38.0;5.0;2.0;9.0;0.0;3.0;0.0;6.0;4.0;0.0
5125;Ontvangen orders;Groningen;2010 juli;37.0;12.0;25.0;13.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;0.0
