ID;CPI;Perioden;CPI_1;CPIAfgeleid_2;MaandmutatieCPI_3;MaandmutatieCPIAfgeleid_4;JaarmutatieCPI_5;JaarmutatieCPIAfgeleid_6;Wegingscoefficienten_7
112;10000;2001 september;108.4;108.4;0.6;0.6;8.3;8.3;11082
113;10000;2001 oktober;108.2;108.2;-0.2;-0.2;7.4;7.4;11082
114;10000;2001 november;107.9;107.9;-0.3;-0.3;6.3;6.3;11082
115;10000;2001 december;108.8;108.8;0.8;0.8;6.6;6.6;11082
116;10000;2001;107.0;107.0;;;7.0;7.0;11082
117;10000;2002 januari;111.1;111.1;2.1;2.1;7.6;7.6;11082
118;10000;2002 februari;111.3;111.3;0.2;0.2;7.1;7.1;11082
119;10000;2002 maart;111.4;111.4;0.1;0.1;5.3;5.3;11082
120;10000;2002 april;110.8;111.1;-0.5;-0.3;3.4;3.6;11082
121;10000;2002 mei;110.8;111.1;0.0;0.0;2.8;3.1;11082
122;10000;2002 juni;110.4;110.6;-0.4;-0.5;2.7;2.9;11082
123;10000;2002 juli;110.8;111.1;0.4;0.5;2.9;3.2;11082
124;10000;2002 augustus;110.1;110.4;-0.6;-0.6;2.1;2.4;11082
125;10000;2002 september;111.2;111.5;1.0;1.0;2.6;2.9;11082
126;10000;2002 oktober;109.7;110.0;-1.3;-1.3;1.4;1.7;11082
127;10000;2002 november;109.1;109.4;-0.5;-0.5;1.1;1.4;11082
128;10000;2002 december;109.6;109.9;0.5;0.5;0.7;1.0;11082
129;10000;2002;110.5;110.7;;;3.3;3.5;11082
130;10000;2003 januari;110.2;110.5;0.5;0.5;-0.8;-0.5;11082
131;10000;2003 februari;110.7;111.0;0.5;0.5;-0.5;-0.3;11082
132;10000;2003 maart;111.8;112.1;1.0;1.0;0.4;0.6;11082
133;10000;2003 april;112.4;112.7;0.5;0.5;1.4;1.4;11082
134;10000;2003 mei;112.3;112.6;-0.1;-0.1;1.4;1.4;11082
135;10000;2003 juni;112.6;112.9;0.3;0.3;2.0;2.1;11082
136;10000;2003 juli;112.3;112.6;-0.3;-0.3;1.4;1.4;11082
137;10000;2003 augustus;112.8;113.1;0.4;0.4;2.5;2.4;11082
138;10000;2003 september;113.6;113.9;0.7;0.7;2.2;2.2;11082
139;10000;2003 oktober;112.1;112.4;-1.3;-1.3;2.2;2.2;11082
140;10000;2003 november;110.6;110.9;-1.3;-1.3;1.4;1.4;11082
141;10000;2003 december;109.4;109.7;-1.1;-1.1;-0.2;-0.2;11082
142;10000;2003;111.7;112.0;;;1.1;1.2;11082
143;10000;2004 januari;109.7;110.0;0.3;0.3;-0.5;-0.5;11082
144;10000;2004 februari;109.4;109.7;-0.3;-0.3;-1.2;-1.2;11082
145;10000;2004 maart;108.9;109.2;-0.5;-0.5;-2.6;-2.6;11082
146;10000;2004 april;108.7;108.9;-0.2;-0.3;-3.3;-3.4;11082
147;10000;2004 mei;108.6;108.9;-0.1;0.0;-3.3;-3.3;11082
148;10000;2004 juni;108.4;108.7;-0.2;-0.2;-3.7;-3.7;11082
149;10000;2004 juli;107.9;108.2;-0.5;-0.5;-3.9;-3.9;11082
150;10000;2004 augustus;107.0;107.3;-0.8;-0.8;-5.1;-5.1;11082
151;10000;2004 september;107.1;107.4;0.1;0.1;-5.7;-5.7;11082
152;10000;2004 oktober;106.5;106.8;-0.6;-0.6;-5.0;-5.0;11082
153;10000;2004 november;105.6;105.9;-0.8;-0.8;-4.5;-4.5;11082
154;10000;2004 december;106.1;106.4;0.5;0.5;-3.0;-3.0;11082
155;10000;2004;107.8;108.1;;;-3.5;-3.5;11082
156;10000;2005 januari;106.0;106.3;-0.1;-0.1;-3.4;-3.4;11082
157;10000;2005 februari;107.0;107.3;0.9;0.9;-2.2;-2.2;11082
158;10000;2005 maart;107.6;107.8;0.6;0.5;-1.2;-1.3;11082
159;10000;2005 april;106.4;106.7;-1.1;-1.0;-2.1;-2.0;11082
160;10000;2005 mei;107.0;107.3;0.6;0.6;-1.5;-1.5;11082
161;10000;2005 juni;106.9;107.2;-0.1;-0.1;-1.4;-1.4;11082
162;10000;2005 juli;106.2;106.5;-0.7;-0.7;-1.6;-1.6;11082
163;10000;2005 augustus;106.7;107.0;0.5;0.5;-0.3;-0.3;11082
164;10000;2005 september;105.3;105.6;-1.3;-1.3;-1.7;-1.7;11082
165;10000;2005 oktober;105.8;106.1;0.5;0.5;-0.7;-0.7;11082
166;10000;2005 november;106.3;106.5;0.5;0.4;0.7;0.6;11082
167;10000;2005 december;106.5;106.8;0.2;0.3;0.4;0.4;11082
168;10000;2005;106.5;106.8;;;-1.2;-1.2;11082
169;10000;2006 januari;107.5;107.8;0.9;0.9;1.4;1.4;11082
170;10000;2006 februari;107.9;108.2;0.4;0.4;0.8;0.8;11082
171;10000;2006 maart;108.1;108.4;0.2;0.2;0.5;0.6;11082
172;10000;2006 april;108.3;108.6;0.2;0.2;1.8;1.8;11082
173;10000;2006 mei;107.9;108.2;-0.4;-0.4;0.8;0.8;11082
174;10000;2006 juni;108.2;108.5;0.3;0.3;1.2;1.2;11082
175;10000;2006 juli;107.8;108.1;-0.4;-0.4;1.5;1.5;11082
176;10000;2006 augustus;109.0;109.3;1.1;1.1;2.2;2.1;11082
177;10000;2006 september;109.1;109.4;0.1;0.1;3.6;3.6;11082
178;10000;2006 oktober;107.8;108.1;-1.2;-1.2;1.9;1.9;11082
179;10000;2006 november;108.6;108.9;0.7;0.7;2.2;2.3;11082
180;10000;2006 december;108.8;109.1;0.2;0.2;2.2;2.2;11082
181;10000;2006;108.3;108.6;;;1.7;1.7;11082
182;11000;2000 januari;99.7;99.7;;;;;10027
183;11000;2000 februari;99.1;99.1;-0.6;-0.6;;;10027
184;11000;2000 maart;99.3;99.3;0.2;0.2;;;10027
185;11000;2000 april;99.4;99.4;0.1;0.1;;;10027
186;11000;2000 mei;99.5;99.5;0.1;0.1;;;10027
187;11000;2000 juni;99.8;99.8;0.3;0.3;;;10027
188;11000;2000 juli;99.4;99.4;-0.4;-0.4;;;10027
189;11000;2000 augustus;99.7;99.7;0.3;0.3;;;10027
190;11000;2000 september;100.1;100.1;0.4;0.4;;;10027
191;11000;2000 oktober;100.6;100.6;0.5;0.5;;;10027
192;11000;2000 november;101.5;101.5;0.9;0.9;;;10027
193;11000;2000 december;102.1;102.1;0.6;0.6;;;10027
194;11000;2000;100.0;100.0;;;;;10027
195;11000;2001 januari;103.4;103.4;1.3;1.3;3.7;3.7;10027
196;11000;2001 februari;104.1;104.1;0.7;0.7;5.0;5.0;10027
197;11000;2001 maart;106.2;106.2;2.0;2.0;6.9;6.9;10027
198;11000;2001 april;107.8;107.8;1.5;1.5;8.5;8.5;10027
199;11000;2001 mei;108.4;108.4;0.6;0.6;8.9;8.9;10027
200;11000;2001 juni;108.1;108.1;-0.3;-0.3;8.3;8.3;10027
201;11000;2001 juli;108.2;108.2;0.1;0.1;8.9;8.9;10027
202;11000;2001 augustus;108.2;108.2;0.0;0.0;8.5;8.5;10027
203;11000;2001 september;109.0;109.0;0.7;0.7;8.9;8.9;10027
204;11000;2001 oktober;108.7;108.7;-0.3;-0.3;8.1;8.1;10027
205;11000;2001 november;108.4;108.4;-0.3;-0.3;6.8;6.8;10027
206;11000;2001 december;109.3;109.3;0.8;0.8;7.1;7.1;10027
207;11000;2001;107.5;107.5;;;7.5;7.5;10027
208;11000;2002 januari;111.9;111.9;2.4;2.4;8.2;8.2;10027
209;11000;2002 februari;112.0;112.0;0.1;0.1;7.6;7.6;10027
210;11000;2002 maart;112.2;112.2;0.2;0.2;5.6;5.6;10027
211;11000;2002 april;111.7;111.7;-0.4;-0.4;3.6;3.6;10027
212;11000;2002 mei;111.8;111.8;0.1;0.1;3.1;3.1;10027
213;11000;2002 juni;111.1;111.1;-0.6;-0.6;2.8;2.8;10027
214;11000;2002 juli;111.5;111.5;0.4;0.4;3.0;3.0;10027
215;11000;2002 augustus;110.9;110.9;-0.5;-0.5;2.5;2.5;10027
216;11000;2002 september;111.9;111.9;0.9;0.9;2.7;2.7;10027
217;11000;2002 oktober;110.5;110.5;-1.3;-1.3;1.7;1.7;10027
218;11000;2002 november;109.8;109.8;-0.6;-0.6;1.3;1.3;10027
219;11000;2002 december;110.3;110.3;0.5;0.5;0.9;0.9;10027
220;11000;2002;111.3;111.3;;;3.5;3.5;10027
221;11000;2003 januari;111.0;111.0;0.6;0.6;-0.8;-0.8;10027
222;11000;2003 februari;111.6;111.6;0.5;0.5;-0.4;-0.4;10027
223;11000;2003 maart;112.8;112.8;1.1;1.1;0.5;0.5;10027
224;11000;2003 april;113.4;113.4;0.5;0.5;1.5;1.5;10027
225;11000;2003 mei;113.2;113.2;-0.2;-0.2;1.3;1.3;10027
226;11000;2003 juni;113.6;113.6;0.4;0.4;2.3;2.3;10027
227;11000;2003 juli;113.2;113.2;-0.4;-0.4;1.5;1.5;10027
228;11000;2003 augustus;113.8;113.8;0.5;0.5;2.6;2.6;10027
229;11000;2003 september;114.7;114.7;0.8;0.8;2.5;2.5;10027
230;11000;2003 oktober;113.1;113.1;-1.4;-1.4;2.4;2.4;10027
231;11000;2003 november;111.9;111.9;-1.1;-1.1;1.9;1.9;10027
232;11000;2003 december;110.7;110.7;-1.1;-1.1;0.4;0.4;10027
233;11000;2003;112.8;112.8;;;1.3;1.3;10027
234;11000;2004 januari;111.2;111.2;0.5;0.5;0.2;0.2;10027
235;11000;2004 februari;110.8;110.8;-0.4;-0.4;-0.7;-0.7;10027
236;11000;2004 maart;110.5;110.5;-0.3;-0.3;-2.0;-2.0;10027
237;11000;2004 april;110.2;110.2;-0.3;-0.3;-2.8;-2.8;10027
238;11000;2004 mei;110.2;110.2;0.0;0.0;-2.7;-2.7;10027
239;11000;2004 juni;110.0;110.0;-0.2;-0.2;-3.2;-3.2;10027
240;11000;2004 juli;109.5;109.5;-0.5;-0.5;-3.3;-3.3;10027
241;11000;2004 augustus;108.4;108.4;-1.0;-1.0;-4.7;-4.7;10027
242;11000;2004 september;108.5;108.5;0.1;0.1;-5.4;-5.4;10027
243;11000;2004 oktober;107.9;107.9;-0.6;-0.6;-4.6;-4.6;10027
244;11000;2004 november;107.1;107.1;-0.7;-0.7;-4.3;-4.3;10027
245;11000;2004 december;107.7;107.7;0.6;0.6;-2.7;-2.7;10027
246;11000;2004;109.3;109.3;;;-3.1;-3.1;10027
247;11000;2005 januari;107.8;107.8;0.1;0.1;-3.1;-3.1;10027
248;11000;2005 februari;108.7;108.7;0.8;0.8;-1.9;-1.9;10027
249;11000;2005 maart;109.4;109.4;0.6;0.6;-1.0;-1.0;10027
250;11000;2005 april;108.1;108.1;-1.2;-1.2;-1.9;-1.9;10027
251;11000;2005 mei;108.6;108.6;0.5;0.5;-1.5;-1.5;10027
252;11000;2005 juni;108.3;108.3;-0.3;-0.3;-1.5;-1.5;10027
253;11000;2005 juli;107.7;107.7;-0.6;-0.6;-1.6;-1.6;10027
254;11000;2005 augustus;108.1;108.1;0.4;0.4;-0.3;-0.3;10027
255;11000;2005 september;106.7;106.7;-1.3;-1.3;-1.7;-1.7;10027
256;11000;2005 oktober;107.2;107.2;0.5;0.5;-0.6;-0.6;10027
257;11000;2005 november;107.7;107.7;0.5;0.5;0.6;0.6;10027
258;11000;2005 december;107.9;107.9;0.2;0.2;0.2;0.2;10027
259;11000;2005;108.0;108.0;;;-1.2;-1.2;10027
260;11000;2006 januari;109.0;109.0;1.0;1.0;1.1;1.1;10027
261;11000;2006 februari;109.2;109.2;0.2;0.2;0.5;0.5;10027
262;11000;2006 maart;109.4;109.4;0.2;0.2;0.0;0.0;10027
263;11000;2006 april;109.5;109.5;0.1;0.1;1.3;1.3;10027
264;11000;2006 mei;109.1;109.1;-0.4;-0.4;0.5;0.5;10027
265;11000;2006 juni;109.5;109.5;0.4;0.4;1.1;1.1;10027
266;11000;2006 juli;109.1;109.1;-0.4;-0.4;1.3;1.3;10027
267;11000;2006 augustus;110.4;110.4;1.2;1.2;2.1;2.1;10027
268;11000;2006 september;110.6;110.6;0.2;0.2;3.7;3.7;10027
269;11000;2006 oktober;109.0;109.0;-1.4;-1.4;1.7;1.7;10027
270;11000;2006 november;109.8;109.8;0.7;0.7;1.9;1.9;10027
271;11000;2006 december;110.0;110.0;0.2;0.2;1.9;1.9;10027
272;11000;2006;109.5;109.5;;;1.4;1.4;10027
273;11100;2000 januari;99.1;99.1;;;;;1626
274;11100;2000 februari;99.1;99.1;0.0;0.0;;;1626
275;11100;2000 maart;99.7;99.7;0.6;0.6;;;1626
276;11100;2000 april;99.2;99.2;-0.5;-0.5;;;1626
277;11100;2000 mei;99.3;99.3;0.1;0.1;;;1626
278;11100;2000 juni;99.5;99.5;0.2;0.2;;;1626
279;11100;2000 juli;99.4;99.4;-0.1;-0.1;;;1626
280;11100;2000 augustus;99.8;99.8;0.4;0.4;;;1626
281;11100;2000 september;100.5;100.5;0.7;0.7;;;1626
282;11100;2000 oktober;101.2;101.2;0.7;0.7;;;1626
283;11100;2000 november;101.6;101.6;0.4;0.4;;;1626
284;11100;2000 december;101.6;101.6;0.0;0.0;;;1626
285;11100;2000;100.0;100.0;;;;;1626
286;11100;2001 januari;102.7;102.7;1.1;1.1;3.6;3.6;1626
287;11100;2001 februari;102.9;102.9;0.2;0.2;3.8;3.8;1626
288;11100;2001 maart;103.5;103.5;0.6;0.6;3.8;3.8;1626
289;11100;2001 april;104.0;104.0;0.5;0.5;4.8;4.8;1626
290;11100;2001 mei;104.3;104.3;0.3;0.3;5.0;5.0;1626
291;11100;2001 juni;104.1;104.1;-0.2;-0.2;4.6;4.6;1626
292;11100;2001 juli;104.6;104.6;0.5;0.5;5.2;5.2;1626
293;11100;2001 augustus;105.2;105.2;0.6;0.6;5.4;5.4;1626
294;11100;2001 september;105.4;105.4;0.2;0.2;4.9;4.9;1626
295;11100;2001 oktober;105.5;105.5;0.1;0.1;4.2;4.2;1626
296;11100;2001 november;105.2;105.2;-0.3;-0.3;3.5;3.5;1626
297;11100;2001 december;105.8;105.8;0.6;0.6;4.1;4.1;1626
298;11100;2001;104.4;104.4;;;4.4;4.4;1626
299;11100;2002 januari;106.4;106.4;0.6;0.6;3.6;3.6;1626
300;11100;2002 februari;106.6;106.6;0.2;0.2;3.6;3.6;1626
301;11100;2002 maart;106.7;106.7;0.1;0.1;3.1;3.1;1626
302;11100;2002 april;107.7;107.7;0.9;0.9;3.6;3.6;1626
303;11100;2002 mei;107.9;107.9;0.2;0.2;3.5;3.5;1626
304;11100;2002 juni;108.1;108.1;0.2;0.2;3.8;3.8;1626
305;11100;2002 juli;108.2;108.2;0.1;0.1;3.4;3.4;1626
306;11100;2002 augustus;108.6;108.6;0.4;0.4;3.2;3.2;1626
307;11100;2002 september;108.5;108.5;-0.1;-0.1;2.9;2.9;1626
308;11100;2002 oktober;108.5;108.5;0.0;0.0;2.8;2.8;1626
309;11100;2002 november;108.6;108.6;0.1;0.1;3.2;3.2;1626
310;11100;2002 december;108.6;108.6;0.0;0.0;2.6;2.6;1626
311;11100;2002;107.9;107.9;;;3.4;3.4;1626
312;11100;2003 januari;109.1;109.1;0.5;0.5;2.5;2.5;1626
313;11100;2003 februari;108.9;108.9;-0.2;-0.2;2.2;2.2;1626
314;11100;2003 maart;109.3;109.3;0.4;0.4;2.4;2.4;1626
315;11100;2003 april;110.1;110.1;0.7;0.7;2.2;2.2;1626
316;11100;2003 mei;110.4;110.4;0.3;0.3;2.3;2.3;1626
317;11100;2003 juni;110.9;110.9;0.5;0.5;2.6;2.6;1626
318;11100;2003 juli;110.9;110.9;0.0;0.0;2.5;2.5;1626
319;11100;2003 augustus;110.5;110.5;-0.4;-0.4;1.7;1.7;1626
320;11100;2003 september;110.6;110.6;0.1;0.1;1.9;1.9;1626
321;11100;2003 oktober;110.7;110.7;0.1;0.1;2.0;2.0;1626
322;11100;2003 november;109.1;109.1;-1.4;-1.4;0.5;0.5;1626
323;11100;2003 december;109.4;109.4;0.3;0.3;0.7;0.7;1626
324;11100;2003;110.0;110.0;;;1.9;1.9;1626
325;11100;2004 januari;108.7;108.7;-0.6;-0.6;-0.4;-0.4;1626
326;11100;2004 februari;109.1;109.1;0.4;0.4;0.2;0.2;1626
327;11100;2004 maart;108.8;108.8;-0.3;-0.3;-0.5;-0.5;1626
328;11100;2004 april;108.8;108.8;0.0;0.0;-1.2;-1.2;1626
329;11100;2004 mei;108.9;108.9;0.1;0.1;-1.4;-1.4;1626
330;11100;2004 juni;109.0;109.0;0.1;0.1;-1.7;-1.7;1626
331;11100;2004 juli;108.8;108.8;-0.2;-0.2;-1.9;-1.9;1626
332;11100;2004 augustus;108.5;108.5;-0.3;-0.3;-1.8;-1.8;1626
333;11100;2004 september;108.3;108.3;-0.2;-0.2;-2.1;-2.1;1626
334;11100;2004 oktober;108.5;108.5;0.2;0.2;-2.0;-2.0;1626
335;11100;2004 november;108.2;108.2;-0.3;-0.3;-0.8;-0.8;1626
336;11100;2004 december;108.0;108.0;-0.2;-0.2;-1.3;-1.3;1626
337;11100;2004;108.6;108.6;;;-1.3;-1.3;1626
338;11100;2005 januari;107.9;107.9;-0.1;-0.1;-0.7;-0.7;1626
339;11100;2005 februari;107.7;107.7;-0.2;-0.2;-1.3;-1.3;1626
340;11100;2005 maart;107.8;107.8;0.1;0.1;-0.9;-0.9;1626
341;11100;2005 april;107.6;107.6;-0.2;-0.2;-1.1;-1.1;1626
342;11100;2005 mei;108.0;108.0;0.4;0.4;-0.8;-0.8;1626
343;11100;2005 juni;108.0;108.0;0.0;0.0;-0.9;-0.9;1626
344;11100;2005 juli;108.0;108.0;0.0;0.0;-0.7;-0.7;1626
345;11100;2005 augustus;107.9;107.9;-0.1;-0.1;-0.6;-0.6;1626
346;11100;2005 september;107.3;107.3;-0.6;-0.6;-0.9;-0.9;1626
347;11100;2005 oktober;107.7;107.7;0.4;0.4;-0.7;-0.7;1626
348;11100;2005 november;107.4;107.4;-0.3;-0.3;-0.7;-0.7;1626
349;11100;2005 december;107.7;107.7;0.3;0.3;-0.3;-0.3;1626
350;11100;2005;107.8;107.8;;;-0.7;-0.7;1626
351;11100;2006 januari;108.0;108.0;0.3;0.3;0.1;0.1;1626
352;11100;2006 februari;107.7;107.7;-0.3;-0.3;0.0;0.0;1626
353;11100;2006 maart;107.9;107.9;0.2;0.2;0.1;0.1;1626
354;11100;2006 april;107.4;107.4;-0.5;-0.5;-0.2;-0.2;1626
355;11100;2006 mei;107.5;107.5;0.1;0.1;-0.5;-0.5;1626
356;11100;2006 juni;107.6;107.6;0.1;0.1;-0.4;-0.4;1626
357;11100;2006 juli;106.9;106.9;-0.7;-0.7;-1.0;-1.0;1626
358;11100;2006 augustus;107.0;107.0;0.1;0.1;-0.8;-0.8;1626
359;11100;2006 september;107.2;107.2;0.2;0.2;-0.1;-0.1;1626
360;11100;2006 oktober;107.6;107.6;0.4;0.4;-0.1;-0.1;1626
361;11100;2006 november;108.1;108.1;0.5;0.5;0.7;0.7;1626
362;11100;2006 december;107.9;107.9;-0.2;-0.2;0.2;0.2;1626
363;11100;2006;107.6;107.6;;;-0.2;-0.2;1626
364;11110;2000 januari;98.7;98.7;;;;;40
365;11110;2000 februari;99.5;99.5;0.8;0.8;;;40
366;11110;2000 maart;98.9;98.9;-0.6;-0.6;;;40
367;11110;2000 april;99.2;99.2;0.3;0.3;;;40
368;11110;2000 mei;99.9;99.9;0.7;0.7;;;40
369;11110;2000 juni;99.7;99.7;-0.2;-0.2;;;40
370;11110;2000 juli;99.5;99.5;-0.2;-0.2;;;40
371;11110;2000 augustus;99.7;99.7;0.2;0.2;;;40
372;11110;2000 september;100.4;100.4;0.7;0.7;;;40
