ID;Behandelaar;Leeftijd;Perioden;TotaalOverledenen_1;TotaalZonderMBLHandelwijze_2;PlotselingEnOnverwachtOverleden_3;NietPlotselingOnverwachtOverleden_4;TotaalMetMBLHandelwijze_5;NISRekeningHoudendMetOverlijden_6;PSBRekeningHoudendMetOverlijden_7;PSBOverlijdenMedeDoel_8;NISOverlijdenUitdrukkelijkDoel_9;TotaalToedienenMiddel_10;Euthanasie_11;HulpBijZelfdoding_12;LevensbeeindigendHandZonderVerzoek_13
83;Behandeld door specialist;65 tot 80 jaar;2015;13247.0;5167.0;2158.0;3009.0;8080.0;1114.0;3346.0;12.0;3550.0;58.0;21.0;5.0;33.0
84;Behandeld door specialist;65 tot 80 jaar;2021;16028.0;7178.0;2463.0;4714.0;8851.0;1243.0;3719.0;182.0;3553.0;153.0;112.0;0.0;41.0
85;Behandeld door specialist;80 jaar of ouder;2001;15986.0;8001.0;4446.0;3555.0;7985.0;1824.0;2879.0;250.0;2667.0;365.0;147.0;0.0;218.0
86;Behandeld door specialist;80 jaar of ouder;2005;15340.0;7884.0;4305.0;3579.0;7456.0;1418.0;3504.0;116.0;2348.0;70.0;51.0;0.0;19.0
87;Behandeld door specialist;80 jaar of ouder;2010;14858.0;4768.0;2257.0;2512.0;10090.0;2005.0;4742.0;164.0;3072.0;107.0;90.0;0.0;17.0
88;Behandeld door specialist;80 jaar of ouder;2015;14594.0;6492.0;2438.0;4053.0;8102.0;666.0;3750.0;81.0;3374.0;231.0;214.0;0.0;17.0
89;Behandeld door specialist;80 jaar of ouder;2021;15714.0;7415.0;2204.0;5211.0;8300.0;1982.0;2881.0;253.0;2962.0;222.0;135.0;0.0;87.0
90;Behandeld door spec. ouderengeneeskunde;Totaal;2001;28680.0;10579.0;4309.0;6270.0;18101.0;3205.0;8785.0;225.0;5672.0;214.0;77.0;28.0;109.0
91;Behandeld door spec. ouderengeneeskunde;Totaal;2005;32595.0;14319.0;5803.0;8516.0;18276.0;4128.0;11483.0;154.0;2341.0;170.0;82.0;0.0;88.0
92;Behandeld door spec. ouderengeneeskunde;Totaal;2010;34668.0;11976.0;3642.0;8334.0;22692.0;3709.0;15744.0;149.0;2904.0;186.0;123.0;0.0;63.0
93;Behandeld door spec. ouderengeneeskunde;Totaal;2015;39715.0;14935.0;2719.0;12216.0;24780.0;2675.0;16552.0;274.0;4889.0;390.0;226.0;23.0;142.0
94;Behandeld door spec. ouderengeneeskunde;Totaal;2021;47188.0;19454.0;3492.0;15962.0;27734.0;3598.0;17261.0;432.0;6128.0;316.0;263.0;24.0;29.0
95;Behandeld door spec. ouderengeneeskunde;0 jaar;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
96;Behandeld door spec. ouderengeneeskunde;0 jaar;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
97;Behandeld door spec. ouderengeneeskunde;0 jaar;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
98;Behandeld door spec. ouderengeneeskunde;0 jaar;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
99;Behandeld door spec. ouderengeneeskunde;0 jaar;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
100;Behandeld door spec. ouderengeneeskunde;1 tot 17 jaar;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
101;Behandeld door spec. ouderengeneeskunde;1 tot 17 jaar;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
102;Behandeld door spec. ouderengeneeskunde;1 tot 17 jaar;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
103;Behandeld door spec. ouderengeneeskunde;1 tot 17 jaar;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
104;Behandeld door spec. ouderengeneeskunde;1 tot 17 jaar;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
105;Behandeld door spec. ouderengeneeskunde;17 tot 65 jaar;2001;1376.0;526.0;248.0;278.0;850.0;78.0;476.0;14.0;230.0;52.0;7.0;21.0;24.0
106;Behandeld door spec. ouderengeneeskunde;17 tot 65 jaar;2005;1654.0;745.0;321.0;424.0;909.0;185.0;583.0;4.0;109.0;28.0;28.0;0.0;0.0
107;Behandeld door spec. ouderengeneeskunde;17 tot 65 jaar;2010;1740.0;812.0;210.0;602.0;928.0;135.0;629.0;24.0;122.0;18.0;18.0;0.0;0.0
108;Behandeld door spec. ouderengeneeskunde;17 tot 65 jaar;2015;1584.0;648.0;61.0;587.0;936.0;68.0;689.0;34.0;62.0;83.0;75.0;0.0;7.0
109;Behandeld door spec. ouderengeneeskunde;17 tot 65 jaar;2021;1300.0;694.0;368.0;326.0;606.0;33.0;466.0;0.0;108.0;0.0;0.0;0.0;0.0
110;Behandeld door spec. ouderengeneeskunde;65 tot 80 jaar;2001;7846.0;2485.0;963.0;1522.0;5361.0;840.0;2704.0;84.0;1676.0;57.0;41.0;7.0;9.0
111;Behandeld door spec. ouderengeneeskunde;65 tot 80 jaar;2005;8128.0;3730.0;1293.0;2437.0;4398.0;745.0;3131.0;16.0;475.0;31.0;31.0;0.0;0.0
112;Behandeld door spec. ouderengeneeskunde;65 tot 80 jaar;2010;8372.0;2991.0;940.0;2051.0;5381.0;1017.0;3519.0;55.0;733.0;57.0;57.0;0.0;0.0
113;Behandeld door spec. ouderengeneeskunde;65 tot 80 jaar;2015;8403.0;3499.0;680.0;2819.0;4904.0;409.0;3176.0;65.0;1061.0;193.0;78.0;16.0;99.0
114;Behandeld door spec. ouderengeneeskunde;65 tot 80 jaar;2021;8874.0;3453.0;486.0;2967.0;5421.0;230.0;3439.0;128.0;1333.0;291.0;238.0;24.0;29.0
115;Behandeld door spec. ouderengeneeskunde;80 jaar of ouder;2001;19456.0;7568.0;3098.0;4470.0;11888.0;2286.0;5604.0;127.0;3766.0;105.0;29.0;0.0;76.0
116;Behandeld door spec. ouderengeneeskunde;80 jaar of ouder;2005;22814.0;9845.0;4189.0;5656.0;12969.0;3198.0;7769.0;134.0;1757.0;111.0;23.0;0.0;88.0
117;Behandeld door spec. ouderengeneeskunde;80 jaar of ouder;2010;24556.0;8173.0;2491.0;5681.0;16383.0;2557.0;11596.0;70.0;2050.0;110.0;47.0;0.0;63.0
118;Behandeld door spec. ouderengeneeskunde;80 jaar of ouder;2015;29728.0;10788.0;1978.0;8810.0;18940.0;2198.0;12687.0;175.0;3765.0;115.0;73.0;7.0;36.0
119;Behandeld door spec. ouderengeneeskunde;80 jaar of ouder;2021;37015.0;15308.0;2638.0;12670.0;21707.0;3335.0;13357.0;304.0;4687.0;25.0;25.0;0.0;0.0
120;Behandelend arts onbekend;Totaal;2001;15311.0;14533.0;14320.0;213.0;778.0;131.0;78.0;8.0;457.0;104.0;0.0;0.0;104.0
121;Behandelend arts onbekend;Totaal;2005;5531.0;4980.0;4773.0;207.0;551.0;144.0;75.0;16.0;237.0;79.0;0.0;0.0;79.0
122;Behandelend arts onbekend;Totaal;2010;16.0;16.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
123;Behandelend arts onbekend;Totaal;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
124;Behandelend arts onbekend;Totaal;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
125;Behandelend arts onbekend;0 jaar;2001;1082.0;348.0;210.0;138.0;734.0;87.0;78.0;8.0;457.0;104.0;0.0;0.0;104.0
126;Behandelend arts onbekend;0 jaar;2005;927.0;376.0;169.0;207.0;551.0;144.0;75.0;16.0;237.0;79.0;0.0;0.0;79.0
127;Behandelend arts onbekend;0 jaar;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
128;Behandelend arts onbekend;0 jaar;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
129;Behandelend arts onbekend;0 jaar;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
130;Behandelend arts onbekend;1 tot 17 jaar;2001;121.0;121.0;121.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
131;Behandelend arts onbekend;1 tot 17 jaar;2005;145.0;145.0;145.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
132;Behandelend arts onbekend;1 tot 17 jaar;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
133;Behandelend arts onbekend;1 tot 17 jaar;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
134;Behandelend arts onbekend;1 tot 17 jaar;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
135;Behandelend arts onbekend;17 tot 65 jaar;2001;5210.0;5181.0;5181.0;0.0;29.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
136;Behandelend arts onbekend;17 tot 65 jaar;2005;935.0;935.0;935.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
137;Behandelend arts onbekend;17 tot 65 jaar;2010;16.0;16.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
138;Behandelend arts onbekend;17 tot 65 jaar;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
139;Behandelend arts onbekend;17 tot 65 jaar;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
140;Behandelend arts onbekend;65 tot 80 jaar;2001;4563.0;4563.0;4563.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
141;Behandelend arts onbekend;65 tot 80 jaar;2005;1634.0;1634.0;1634.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
142;Behandelend arts onbekend;65 tot 80 jaar;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
143;Behandelend arts onbekend;65 tot 80 jaar;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
144;Behandelend arts onbekend;65 tot 80 jaar;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
145;Behandelend arts onbekend;80 jaar of ouder;2001;4335.0;4320.0;4245.0;75.0;15.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
146;Behandelend arts onbekend;80 jaar of ouder;2005;1890.0;1890.0;1890.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
147;Behandelend arts onbekend;80 jaar of ouder;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
148;Behandelend arts onbekend;80 jaar of ouder;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
149;Behandelend arts onbekend;80 jaar of ouder;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
150;Behandeld door andere arts;Totaal;2001;2082.0;1324.0;780.0;544.0;758.0;52.0;367.0;51.0;288.0;0.0;0.0;0.0;0.0
151;Behandeld door andere arts;Totaal;2005;6047.0;5295.0;4907.0;388.0;752.0;164.0;453.0;0.0;103.0;32.0;32.0;0.0;0.0
152;Behandeld door andere arts;Totaal;2010;3954.0;1744.0;1233.0;512.0;2209.0;280.0;1518.0;44.0;343.0;24.0;15.0;9.0;0.0
153;Behandeld door andere arts;Totaal;2015;495.0;288.0;92.0;196.0;206.0;14.0;192.0;0.0;0.0;0.0;0.0;0.0;0.0
154;Behandeld door andere arts;Totaal;2021;3318.0;1861.0;400.0;1461.0;1457.0;225.0;656.0;0.0;524.0;52.0;52.0;0.0;0.0
155;Behandeld door andere arts;0 jaar;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
156;Behandeld door andere arts;0 jaar;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
157;Behandeld door andere arts;0 jaar;2010;70.0;37.0;10.0;27.0;33.0;28.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
158;Behandeld door andere arts;0 jaar;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
159;Behandeld door andere arts;0 jaar;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
160;Behandeld door andere arts;1 tot 17 jaar;2001;9.0;0.0;0.0;0.0;9.0;0.0;4.0;0.0;5.0;0.0;0.0;0.0;0.0
161;Behandeld door andere arts;1 tot 17 jaar;2005;6.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
162;Behandeld door andere arts;1 tot 17 jaar;2010;7.0;7.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
163;Behandeld door andere arts;1 tot 17 jaar;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
164;Behandeld door andere arts;1 tot 17 jaar;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
