ID;Geslacht;Leeftijd;PrognoseInterval;Perioden;BevolkingOp1Januari_1
102;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2023;17793748
103;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2024;17963118
104;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2025;18130686
105;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2026;18301428
106;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2027;18463362
107;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2028;18645800
108;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2029;18819708
109;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2030;19014426
110;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2031;19192132
111;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2032;19343856
112;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2033;19486794
113;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2034;19644732
114;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2035;19790794
115;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2036;19932128
116;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2037;20055530
117;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2038;20174994
118;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2039;20310980
119;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2040;20435720
120;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2041;20575756
121;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2042;20714620
122;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2043;20864124
123;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2044;20981106
124;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2045;21088460
125;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2046;21200204
126;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2047;21293172
127;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2048;21384134
128;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2049;21490468
129;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2050;21544532
130;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2051;21662888
131;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2052;21672874
132;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2053;21832042
133;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2054;21864664
134;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2055;21968010
135;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2056;22070120
136;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2057;22163268
137;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2058;22254852
138;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2059;22372370
139;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2060;22485390
140;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2061;22616234
141;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2062;22754118
142;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2063;22866438
143;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2064;23015260
144;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2065;23127108
145;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2066;23290822
146;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2067;23443874
147;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2068;23581408
148;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2069;23711478
149;Totaal mannen en vrouwen;Totaal;Bovengrens 95%-prognose-interval;2070;23893336
150;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2021;17452600
151;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2022;17502734
152;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2023;17579944
153;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2024;17654276
154;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2025;17735088
155;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2026;17803580
156;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2027;17868502
157;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2028;17936448
158;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2029;18000004
159;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2030;18054488
160;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2031;18109820
161;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2032;18165100
162;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2033;18210452
163;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2034;18262204
164;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2035;18292910
165;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2036;18337956
166;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2037;18368148
167;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2038;18394204
168;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2039;18421040
169;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2040;18431248
170;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2041;18441484
171;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2042;18451048
172;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2043;18457816
173;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2044;18463696
174;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2045;18465768
175;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2046;18470304
176;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2047;18462312
177;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2048;18449664
178;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2049;18436640
179;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2050;18454720
180;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2051;18443616
181;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2052;18444078
182;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2053;18419060
183;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2054;18419084
184;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2055;18418292
185;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2056;18433198
186;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2057;18451004
187;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2058;18460976
188;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2059;18459588
189;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2060;18466454
190;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2061;18485376
191;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2062;18489220
192;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2063;18486236
193;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2064;18509000
194;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2065;18539032
195;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2066;18550196
196;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2067;18609856
197;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2068;18631254
198;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2069;18684544
199;Totaal mannen en vrouwen;Totaal;Ondergrens 67%-prognose-interval;2070;18700032
200;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2021;17491760
201;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2022;17588312
202;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2023;17724178
203;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2024;17863440
204;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2025;18002652
205;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2026;18141884
206;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2027;18275400
207;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2028;18408206
208;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2029;18534832
209;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2030;18656288
210;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2031;18778440
211;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2032;18887736
212;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2033;19006852
213;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2034;19109656
214;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2035;19227188
215;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2036;19350112
216;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2037;19456810
217;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2038;19548678
218;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2039;19639484
219;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2040;19707756
220;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2041;19780624
221;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2042;19886984
222;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2043;19962694
223;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2044;20052572
224;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2045;20113130
225;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2046;20175146
226;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2047;20245184
227;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2048;20325048
228;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2049;20387164
229;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2050;20458514
230;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2051;20509098
231;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2052;20576190
232;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2053;20640112
233;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2054;20713174
234;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2055;20808004
235;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2056;20886708
236;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2057;20949648
237;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2058;21011712
238;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2059;21081088
239;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2060;21137264
240;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2061;21225406
241;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2062;21291476
242;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2063;21360656
243;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2064;21416180
244;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2065;21516830
245;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2066;21618510
246;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2067;21695710
247;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2068;21797800
248;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2069;21887716
249;Totaal mannen en vrouwen;Totaal;Bovengrens 67%-prognose-interval;2070;21976160
250;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2021;858132
251;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2022;847216
252;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2023;844862
253;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2024;850360
254;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2025;862392
255;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2026;879441
256;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2027;906003
257;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2028;932414
258;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2029;955586
259;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2030;973814
260;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2031;988943
261;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2032;1002677
262;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2033;1011976
263;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2034;1017605
264;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2035;1020234
265;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2036;1020771
266;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2037;1019171
267;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2038;1016638
268;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2039;1013060
269;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2040;1008474
270;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2041;1003056
271;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2042;997103
272;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2043;991025
273;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2044;985075
274;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2045;979422
275;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2046;974190
276;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2047;969478
277;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2048;965333
278;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2049;961815
279;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2050;959065
280;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2051;957256
281;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2052;956572
282;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2053;957194
283;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2054;959251
284;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2055;962810
285;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2056;967862
286;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2057;974340
287;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2058;982117
288;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2059;990985
289;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2060;1000673
290;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2061;1010834
291;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2062;1021043
292;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2063;1030868
293;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2064;1039914
294;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2065;1047831
295;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2066;1054398
296;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2067;1059548
297;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2068;1063299
298;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2069;1065736
299;Totaal mannen en vrouwen;0 tot 5 jaar;Prognose;2070;1066962
300;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2021;849636
301;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2022;827813
302;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2023;813851
303;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2024;806915
304;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2025;803223
305;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2026;805491
306;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2027;816207
307;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2028;832717
308;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2029;844294
309;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2030;854915
310;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2031;857425
311;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2032;861489
312;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2033;860989
313;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2034;858697
314;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2035;848537
315;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2036;838468
316;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2037;831517
317;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2038;822009
318;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2039;807192
319;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2040;800025
320;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2041;792556
321;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2042;786620
322;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2043;778798
323;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2044;768854
324;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2045;760028
325;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2046;751813
