ID;Schooljaar;Baankenmerken;Herkomstgroeperingen;Geslacht;Leeftijd;Peilmoment;TotaalVoMbo_1;VoortgezetOnderwijs_2;MboInclusiefExtranei_3;MboExclusiefExtranei_4;BeroepsopleidendeLeerwegBol_5;BeroepsbegeleidendeLeerwegBbl_6;MboExtranei_7;TotaalVoMbo_8;VoortgezetOnderwijs_9;MboInclusiefExtranei_10;MboExclusiefExtranei_11;BeroepsopleidendeLeerwegBol_12;BeroepsbegeleidendeLeerwegBbl_13;MboExtranei_14;TotaalVoMbo_15;VoortgezetOnderwijs_16;MboInclusiefExtranei_17;MboExclusiefExtranei_18;BeroepsopleidendeLeerwegBol_19;BeroepsbegeleidendeLeerwegBbl_20;MboExtranei_21
11;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;18 tot 23 jaar;Vierde jaar na schoolverlaten;55670.0;3060.0;52620.0;50760.0;33360.0;17400.0;1850.0;23680.0;1570.0;22120.0;21380.0;14170.0;7210.0;730.0;31990.0;1490.0;30500.0;29380.0;19190.0;10190.0;1120.0
12;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;Jonger dan 23 jaar;Eerste jaar na schoolverlaten;101360.0;25640.0;75720.0;73520.0;50400.0;23120.0;2210.0;55050.0;17340.0;37710.0;36770.0;25870.0;10900.0;940.0;46310.0;8300.0;38010.0;36750.0;24530.0;12220.0;1260.0
13;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;Jonger dan 23 jaar;Tweede jaar na schoolverlaten;78360.0;14550.0;63800.0;61750.0;41340.0;20410.0;2050.0;41290.0;11440.0;29850.0;29000.0;19800.0;9200.0;850.0;37060.0;3110.0;33950.0;32750.0;21540.0;11220.0;1200.0
14;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;Jonger dan 23 jaar;Derde jaar na schoolverlaten;69840.0;10860.0;58980.0;57040.0;37890.0;19150.0;1940.0;35410.0;8480.0;26930.0;26140.0;17660.0;8480.0;790.0;34430.0;2390.0;32040.0;30900.0;20230.0;10660.0;1150.0
15;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;Jonger dan 23 jaar;Vierde jaar na schoolverlaten;66000.0;9820.0;56180.0;54300.0;35970.0;18340.0;1880.0;33020.0;7740.0;25280.0;24530.0;16470.0;8060.0;760.0;32980.0;2080.0;30890.0;29770.0;19500.0;10270.0;1120.0
16;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;23 jaar of ouder;Eerste jaar na schoolverlaten;44930.0;40.0;44900.0;42850.0;12110.0;30740.0;2040.0;21100.0;40.0;21060.0;20170.0;6840.0;13330.0;890.0;23840.0;;23840.0;22680.0;5270.0;17410.0;1150.0
17;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;23 jaar of ouder;Tweede jaar na schoolverlaten;42110.0;40.0;42070.0;40150.0;11250.0;28900.0;1930.0;19460.0;40.0;19420.0;18600.0;6310.0;12300.0;820.0;22650.0;;22650.0;21550.0;4940.0;16610.0;1100.0
18;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;23 jaar of ouder;Derde jaar na schoolverlaten;40500.0;40.0;40470.0;38610.0;10840.0;27780.0;1850.0;18630.0;40.0;18590.0;17810.0;6060.0;11750.0;790.0;21870.0;;21870.0;20810.0;4780.0;16030.0;1070.0
19;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;23 jaar of ouder;Vierde jaar na schoolverlaten;39270.0;40.0;39230.0;37430.0;10520.0;26910.0;1800.0;18040.0;40.0;18000.0;17240.0;5890.0;11360.0;760.0;21230.0;;21230.0;20190.0;4640.0;15550.0;1040.0
20;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Mannen;Totaal leeftijd;Eerste jaar na schoolverlaten;77800.0;13500.0;64290.0;61620.0;30330.0;31290.0;2670.0;44730.0;9910.0;34820.0;33640.0;18180.0;15450.0;1190.0;33060.0;3590.0;29470.0;27990.0;12150.0;15840.0;1480.0
21;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Mannen;Totaal leeftijd;Tweede jaar na schoolverlaten;64000.0;7950.0;56050.0;53560.0;25120.0;28440.0;2490.0;35770.0;6530.0;29240.0;28160.0;14500.0;13660.0;1080.0;28230.0;1420.0;26810.0;25400.0;10620.0;14780.0;1410.0
22;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Mannen;Totaal leeftijd;Derde jaar na schoolverlaten;58370.0;5790.0;52580.0;50210.0;23190.0;27020.0;2370.0;31730.0;4690.0;27040.0;26020.0;13180.0;12840.0;1010.0;26640.0;1090.0;25540.0;24190.0;10010.0;14180.0;1360.0
23;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Mannen;Totaal leeftijd;Vierde jaar na schoolverlaten;55660.0;5240.0;50410.0;48120.0;22060.0;26060.0;2300.0;29980.0;4260.0;25720.0;24750.0;12420.0;12330.0;970.0;25680.0;980.0;24700.0;23370.0;9640.0;13730.0;1330.0
24;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Mannen;Jonger dan 18 jaar;Eerste jaar na schoolverlaten;12160.0;8750.0;3410.0;3390.0;2530.0;860.0;20.0;11030.0;8020.0;3020.0;3000.0;2200.0;800.0;20.0;1130.0;740.0;390.0;390.0;330.0;60.0;
25;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Mannen;Jonger dan 18 jaar;Tweede jaar na schoolverlaten;8200.0;5630.0;2570.0;2560.0;1840.0;720.0;20.0;7560.0;5320.0;2240.0;2230.0;1560.0;670.0;20.0;640.0;310.0;330.0;330.0;280.0;50.0;
26;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Mannen;Jonger dan 18 jaar;Derde jaar na schoolverlaten;6140.0;3880.0;2260.0;2250.0;1590.0;660.0;20.0;5600.0;3640.0;1960.0;1950.0;1330.0;610.0;20.0;550.0;250.0;300.0;300.0;250.0;50.0;
27;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Mannen;Jonger dan 18 jaar;Vierde jaar na schoolverlaten;5600.0;3500.0;2100.0;2080.0;1460.0;620.0;10.0;5100.0;3290.0;1820.0;1800.0;1220.0;580.0;10.0;500.0;220.0;280.0;280.0;240.0;40.0;
28;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Mannen;18 tot 23 jaar;Eerste jaar na schoolverlaten;42870.0;4720.0;38150.0;36990.0;22140.0;14850.0;1160.0;21770.0;1870.0;19900.0;19410.0;12480.0;6930.0;500.0;21100.0;2860.0;18240.0;17580.0;9660.0;7920.0;660.0
29;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Mannen;18 tot 23 jaar;Tweede jaar na schoolverlaten;34580.0;2300.0;32280.0;31210.0;18040.0;13170.0;1070.0;17220.0;1180.0;16040.0;15590.0;9700.0;5890.0;450.0;17370.0;1120.0;16250.0;15620.0;8340.0;7290.0;620.0
30;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Mannen;18 tot 23 jaar;Derde jaar na schoolverlaten;31800.0;1880.0;29920.0;28910.0;16550.0;12370.0;1000.0;15610.0;1030.0;14580.0;14170.0;8730.0;5440.0;410.0;16190.0;850.0;15340.0;14750.0;7820.0;6930.0;590.0
31;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Mannen;18 tot 23 jaar;Vierde jaar na schoolverlaten;30230.0;1720.0;28510.0;27550.0;15700.0;11850.0;970.0;14670.0;950.0;13720.0;13330.0;8160.0;5170.0;390.0;15550.0;770.0;14790.0;14210.0;7530.0;6680.0;580.0
32;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Mannen;Jonger dan 23 jaar;Eerste jaar na schoolverlaten;55030.0;13480.0;41550.0;40370.0;24660.0;15710.0;1180.0;32810.0;9880.0;22920.0;22410.0;14680.0;7730.0;520.0;22220.0;3590.0;18630.0;17970.0;9990.0;7980.0;660.0
33;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Mannen;Jonger dan 23 jaar;Tweede jaar na schoolverlaten;42780.0;7930.0;34860.0;33770.0;19880.0;13890.0;1090.0;24780.0;6500.0;18280.0;17820.0;11260.0;6550.0;460.0;18000.0;1420.0;16580.0;15960.0;8610.0;7340.0;620.0
34;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Mannen;Jonger dan 23 jaar;Derde jaar na schoolverlaten;37940.0;5760.0;32180.0;31160.0;18130.0;13020.0;1020.0;21210.0;4670.0;16540.0;16110.0;10060.0;6050.0;430.0;16730.0;1090.0;15640.0;15050.0;8070.0;6980.0;590.0
35;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Mannen;Jonger dan 23 jaar;Vierde jaar na schoolverlaten;35830.0;5220.0;30610.0;29630.0;17160.0;12470.0;980.0;19780.0;4240.0;15540.0;15140.0;9390.0;5750.0;410.0;16050.0;980.0;15070.0;14490.0;7770.0;6720.0;580.0
36;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Mannen;23 jaar of ouder;Eerste jaar na schoolverlaten;22770.0;30.0;22740.0;21250.0;5670.0;15580.0;1490.0;11930.0;30.0;11900.0;11230.0;3510.0;7720.0;670.0;10840.0;;10840.0;10020.0;2160.0;7860.0;820.0
37;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Mannen;23 jaar of ouder;Tweede jaar na schoolverlaten;21220.0;30.0;21190.0;19790.0;5240.0;14550.0;1410.0;10990.0;30.0;10960.0;10340.0;3240.0;7110.0;620.0;10230.0;;10230.0;9440.0;2010.0;7440.0;790.0
38;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Mannen;23 jaar of ouder;Derde jaar na schoolverlaten;20430.0;30.0;20400.0;19050.0;5050.0;14000.0;1350.0;10520.0;30.0;10500.0;9910.0;3120.0;6790.0;590.0;9910.0;;9910.0;9140.0;1940.0;7200.0;770.0
39;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Mannen;23 jaar of ouder;Vierde jaar na schoolverlaten;19830.0;30.0;19800.0;18490.0;4900.0;13590.0;1320.0;10200.0;30.0;10180.0;9610.0;3030.0;6580.0;560.0;9630.0;;9630.0;8870.0;1870.0;7010.0;750.0
40;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Vrouwen;Totaal leeftijd;Eerste jaar na schoolverlaten;68500.0;12170.0;56320.0;54750.0;32180.0;22570.0;1580.0;31410.0;7460.0;23950.0;23300.0;14530.0;8780.0;650.0;37080.0;4710.0;32370.0;31440.0;17650.0;13790.0;930.0
41;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Vrouwen;Totaal leeftijd;Tweede jaar na schoolverlaten;56470.0;6640.0;49830.0;48340.0;27470.0;20880.0;1490.0;24990.0;4950.0;20040.0;19440.0;11610.0;7840.0;600.0;31480.0;1690.0;29790.0;28900.0;15860.0;13040.0;890.0
42;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Vrouwen;Totaal leeftijd;Derde jaar na schoolverlaten;51970.0;5110.0;46860.0;45450.0;25540.0;19900.0;1420.0;22310.0;3820.0;18490.0;17930.0;10540.0;7390.0;560.0;29670.0;1290.0;28380.0;27520.0;15000.0;12520.0;860.0
43;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Vrouwen;Totaal leeftijd;Vierde jaar na schoolverlaten;49610.0;4610.0;44990.0;43610.0;24430.0;19180.0;1380.0;21080.0;3520.0;17570.0;17020.0;9930.0;7090.0;540.0;28530.0;1100.0;27430.0;26590.0;14500.0;12090.0;840.0
44;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Vrouwen;Jonger dan 18 jaar;Eerste jaar na schoolverlaten;10060.0;7610.0;2450.0;2430.0;2000.0;430.0;10.0;8460.0;6170.0;2290.0;2280.0;1890.0;390.0;10.0;1600.0;1440.0;160.0;160.0;110.0;50.0;
45;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Vrouwen;Jonger dan 18 jaar;Tweede jaar na schoolverlaten;6550.0;4730.0;1820.0;1810.0;1450.0;360.0;10.0;5830.0;4150.0;1690.0;1680.0;1360.0;320.0;10.0;720.0;590.0;130.0;130.0;90.0;40.0;
46;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Vrouwen;Jonger dan 18 jaar;Derde jaar na schoolverlaten;5160.0;3570.0;1590.0;1580.0;1250.0;330.0;10.0;4610.0;3140.0;1470.0;1460.0;1170.0;290.0;10.0;550.0;440.0;120.0;120.0;80.0;40.0;
47;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Vrouwen;Jonger dan 18 jaar;Vierde jaar na schoolverlaten;4730.0;3260.0;1460.0;1450.0;1140.0;310.0;10.0;4240.0;2890.0;1350.0;1340.0;1070.0;280.0;10.0;490.0;380.0;110.0;110.0;70.0;40.0;
48;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Vrouwen;18 tot 23 jaar;Eerste jaar na schoolverlaten;36280.0;4550.0;31730.0;30710.0;23740.0;6970.0;1020.0;13790.0;1280.0;12510.0;12090.0;9310.0;2780.0;420.0;22490.0;3270.0;19220.0;18620.0;14430.0;4190.0;600.0
49;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Vrouwen;18 tot 23 jaar;Tweede jaar na schoolverlaten;29020.0;1900.0;27130.0;26170.0;20020.0;6160.0;950.0;10680.0;790.0;9890.0;9510.0;7180.0;2320.0;380.0;18340.0;1100.0;17240.0;16670.0;12830.0;3830.0;570.0
50;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Vrouwen;18 tot 23 jaar;Derde jaar na schoolverlaten;26740.0;1530.0;25210.0;24310.0;18510.0;5800.0;910.0;9600.0;670.0;8920.0;8570.0;6430.0;2150.0;350.0;17150.0;860.0;16290.0;15740.0;12090.0;3650.0;560.0
51;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Vrouwen;18 tot 23 jaar;Vierde jaar na schoolverlaten;25450.0;1340.0;24110.0;23220.0;17670.0;5550.0;890.0;9010.0;620.0;8390.0;8050.0;6010.0;2040.0;340.0;16440.0;720.0;15720.0;15170.0;11660.0;3510.0;540.0
52;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Vrouwen;Jonger dan 23 jaar;Eerste jaar na schoolverlaten;46330.0;12160.0;34170.0;33140.0;25740.0;7410.0;1030.0;22240.0;7450.0;14790.0;14360.0;11200.0;3170.0;430.0;24090.0;4710.0;19380.0;18780.0;14540.0;4240.0;600.0
53;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Vrouwen;Jonger dan 23 jaar;Tweede jaar na schoolverlaten;35570.0;6630.0;28950.0;27980.0;21460.0;6520.0;960.0;16510.0;4940.0;11570.0;11190.0;8540.0;2650.0;390.0;19060.0;1690.0;17370.0;16800.0;12920.0;3870.0;580.0
54;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Vrouwen;Jonger dan 23 jaar;Derde jaar na schoolverlaten;31900.0;5100.0;26800.0;25880.0;19760.0;6120.0;920.0;14200.0;3810.0;10390.0;10030.0;7600.0;2430.0;360.0;17700.0;1290.0;16410.0;15850.0;12160.0;3690.0;560.0
55;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Vrouwen;Jonger dan 23 jaar;Vierde jaar na schoolverlaten;30170.0;4600.0;25570.0;24670.0;18810.0;5870.0;900.0;13250.0;3500.0;9740.0;9390.0;7080.0;2320.0;350.0;16920.0;1100.0;15830.0;15280.0;11730.0;3550.0;550.0
56;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Vrouwen;23 jaar of ouder;Eerste jaar na schoolverlaten;22160.0;10.0;22150.0;21600.0;6440.0;15160.0;550.0;9170.0;10.0;9160.0;8940.0;3330.0;5610.0;220.0;12990.0;;12990.0;12660.0;3110.0;9550.0;330.0
57;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Vrouwen;23 jaar of ouder;Tweede jaar na schoolverlaten;20890.0;10.0;20880.0;20360.0;6010.0;14360.0;520.0;8470.0;10.0;8460.0;8260.0;3070.0;5190.0;210.0;12420.0;;12420.0;12110.0;2940.0;9170.0;310.0
58;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Vrouwen;23 jaar of ouder;Derde jaar na schoolverlaten;20070.0;10.0;20060.0;19560.0;5780.0;13780.0;500.0;8110.0;10.0;8090.0;7900.0;2940.0;4950.0;200.0;11970.0;;11970.0;11670.0;2840.0;8830.0;300.0
59;100;Totaal schoolverlaters;Totaal herkomstgroeperingen;Vrouwen;23 jaar of ouder;Vierde jaar na schoolverlaten;19440.0;10.0;19430.0;18940.0;5620.0;13320.0;480.0;7830.0;10.0;7820.0;7630.0;2860.0;4780.0;190.0;11600.0;;11600.0;11310.0;2770.0;8540.0;290.0
60;100;Totaal schoolverlaters;Autochtonen;Totaal mannen en vrouwen;Totaal leeftijd;Eerste jaar na schoolverlaten;108590.0;18510.0;90080.0;86510.0;42380.0;44130.0;3570.0;50070.0;11610.0;38470.0;36990.0;18190.0;18800.0;1480.0;58520.0;6910.0;51610.0;49520.0;24190.0;25330.0;2090.0
61;100;Totaal schoolverlaters;Autochtonen;Totaal mannen en vrouwen;Totaal leeftijd;Tweede jaar na schoolverlaten;90500.0;10410.0;80090.0;76720.0;36190.0;40540.0;3370.0;40400.0;7800.0;32610.0;31240.0;14520.0;16720.0;1370.0;50090.0;2610.0;47490.0;45490.0;21670.0;23820.0;2000.0
62;100;Totaal schoolverlaters;Autochtonen;Totaal mannen en vrouwen;Totaal leeftijd;Derde jaar na schoolverlaten;83360.0;7850.0;75510.0;72290.0;33650.0;38640.0;3220.0;36040.0;5850.0;30190.0;28900.0;13140.0;15760.0;1300.0;47320.0;2000.0;45320.0;43400.0;20510.0;22890.0;1920.0
63;100;Totaal schoolverlaters;Autochtonen;Totaal mannen en vrouwen;Totaal leeftijd;Vierde jaar na schoolverlaten;79690.0;7080.0;72610.0;69480.0;32220.0;37260.0;3130.0;34090.0;5340.0;28750.0;27500.0;12380.0;15120.0;1250.0;45610.0;1750.0;43860.0;41980.0;19830.0;22140.0;1880.0
64;100;Totaal schoolverlaters;Autochtonen;Totaal mannen en vrouwen;Jonger dan 18 jaar;Eerste jaar na schoolverlaten;16130.0;11640.0;4490.0;4470.0;3340.0;1130.0;20.0;13780.0;9790.0;3990.0;3960.0;2940.0;1030.0;20.0;2350.0;1850.0;500.0;500.0;400.0;100.0;
65;100;Totaal schoolverlaters;Autochtonen;Totaal mannen en vrouwen;Jonger dan 18 jaar;Tweede jaar na schoolverlaten;10950.0;7460.0;3490.0;3470.0;2510.0;960.0;20.0;9750.0;6690.0;3060.0;3040.0;2170.0;870.0;20.0;1190.0;770.0;430.0;430.0;340.0;90.0;
66;100;Totaal schoolverlaters;Autochtonen;Totaal mannen en vrouwen;Jonger dan 18 jaar;Derde jaar na schoolverlaten;8590.0;5510.0;3080.0;3060.0;2190.0;870.0;20.0;7620.0;4920.0;2700.0;2680.0;1880.0;790.0;20.0;970.0;590.0;380.0;380.0;300.0;80.0;
67;100;Totaal schoolverlaters;Autochtonen;Totaal mannen en vrouwen;Jonger dan 18 jaar;Vierde jaar na schoolverlaten;7860.0;5000.0;2870.0;2850.0;2020.0;820.0;20.0;6990.0;4480.0;2510.0;2490.0;1740.0;750.0;20.0;870.0;510.0;360.0;360.0;280.0;80.0;
68;100;Totaal schoolverlaters;Autochtonen;Totaal mannen en vrouwen;18 tot 23 jaar;Eerste jaar na schoolverlaten;60450.0;6860.0;53590.0;51690.0;32450.0;19240.0;1900.0;22850.0;1800.0;21050.0;20290.0;12230.0;8060.0;760.0;37600.0;5060.0;32550.0;31400.0;20220.0;11180.0;1140.0
69;100;Totaal schoolverlaters;Autochtonen;Totaal mannen en vrouwen;18 tot 23 jaar;Tweede jaar na schoolverlaten;49320.0;2940.0;46380.0;44590.0;27450.0;17140.0;1790.0;18140.0;1100.0;17040.0;16340.0;9490.0;6850.0;700.0;31180.0;1840.0;29340.0;28250.0;17960.0;10290.0;1090.0
70;100;Totaal schoolverlaters;Autochtonen;Totaal mannen en vrouwen;18 tot 23 jaar;Derde jaar na schoolverlaten;45600.0;2330.0;43270.0;41570.0;25440.0;16130.0;1700.0;16410.0;920.0;15490.0;14830.0;8500.0;6330.0;660.0;29190.0;1410.0;27780.0;26740.0;16940.0;9790.0;1050.0
71;100;Totaal schoolverlaters;Autochtonen;Totaal mannen en vrouwen;18 tot 23 jaar;Vierde jaar na schoolverlaten;43510.0;2080.0;41430.0;39780.0;24320.0;15460.0;1650.0;15450.0;840.0;14600.0;13970.0;7960.0;6020.0;630.0;28060.0;1240.0;26820.0;25800.0;16360.0;9440.0;1020.0
72;100;Totaal schoolverlaters;Autochtonen;Totaal mannen en vrouwen;Jonger dan 23 jaar;Eerste jaar na schoolverlaten;76590.0;18500.0;58080.0;56160.0;35790.0;20370.0;1930.0;36630.0;11600.0;25030.0;24250.0;15160.0;9090.0;780.0;39960.0;6910.0;33050.0;31910.0;20630.0;11280.0;1140.0
73;100;Totaal schoolverlaters;Autochtonen;Totaal mannen en vrouwen;Jonger dan 23 jaar;Tweede jaar na schoolverlaten;60270.0;10400.0;49870.0;48050.0;29960.0;18090.0;1820.0;27890.0;7790.0;20100.0;19380.0;11660.0;7710.0;720.0;32380.0;2610.0;29770.0;28680.0;18300.0;10380.0;1090.0
74;100;Totaal schoolverlaters;Autochtonen;Totaal mannen en vrouwen;Jonger dan 23 jaar;Derde jaar na schoolverlaten;54190.0;7840.0;46350.0;44630.0;27630.0;17000.0;1720.0;24030.0;5840.0;18180.0;17510.0;10380.0;7120.0;680.0;30160.0;2000.0;28170.0;27120.0;17250.0;9870.0;1050.0
75;100;Totaal schoolverlaters;Autochtonen;Totaal mannen en vrouwen;Jonger dan 23 jaar;Vierde jaar na schoolverlaten;51370.0;7080.0;44290.0;42620.0;26340.0;16280.0;1670.0;22440.0;5330.0;17110.0;16460.0;9690.0;6770.0;650.0;28930.0;1750.0;27180.0;26160.0;16650.0;9510.0;1020.0
76;100;Totaal schoolverlaters;Autochtonen;Totaal mannen en vrouwen;23 jaar of ouder;Eerste jaar na schoolverlaten;32010.0;10.0;32000.0;30350.0;6590.0;23770.0;1650.0;13450.0;10.0;13440.0;12740.0;3030.0;9710.0;700.0;18560.0;;18560.0;17620.0;3560.0;14050.0;950.0
77;100;Totaal schoolverlaters;Autochtonen;Totaal mannen en vrouwen;23 jaar of ouder;Tweede jaar na schoolverlaten;30230.0;10.0;30220.0;28670.0;6230.0;22440.0;1550.0;12510.0;10.0;12510.0;11860.0;2850.0;9010.0;650.0;17720.0;;17720.0;16810.0;3370.0;13440.0;910.0
78;100;Totaal schoolverlaters;Autochtonen;Totaal mannen en vrouwen;23 jaar of ouder;Derde jaar na schoolverlaten;29170.0;10.0;29160.0;27670.0;6020.0;21650.0;1500.0;12020.0;10.0;12010.0;11390.0;2760.0;8630.0;620.0;17150.0;;17150.0;16280.0;3260.0;13010.0;880.0
