ID;Onderwijsdeelname;KenmerkenArbeid;Uitkering;IngeschrevenUWVWerkbedrijf;Regio;Perioden;Jongeren15Tot27Jaar_1
32;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oost-Nederland (LD);2015;533800.0
33;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;West-Nederland (LD);2005;1104000.0
34;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;West-Nederland (LD);2006;1113900.0
35;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;West-Nederland (LD);2007;1122600.0
36;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;West-Nederland (LD);2008;1134300.0
37;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;West-Nederland (LD);2009;1148400.0
38;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;West-Nederland (LD);2010;1161500.0
39;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;West-Nederland (LD);2011;1169600.0
40;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;West-Nederland (LD);2012;1175200.0
41;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;West-Nederland (LD);2013;1179700.0
42;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;West-Nederland (LD);2014;1188400.0
43;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;West-Nederland (LD);2015;1201400.0
44;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;West-Nederland, exclusief G4 (LD);2005;
45;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;West-Nederland, exclusief G4 (LD);2006;
46;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;West-Nederland, exclusief G4 (LD);2007;
47;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;West-Nederland, exclusief G4 (LD);2008;
48;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;West-Nederland, exclusief G4 (LD);2009;
49;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;West-Nederland, exclusief G4 (LD);2010;
50;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;West-Nederland, exclusief G4 (LD);2011;
51;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;West-Nederland, exclusief G4 (LD);2012;
52;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;West-Nederland, exclusief G4 (LD);2013;
53;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;West-Nederland, exclusief G4 (LD);2014;
54;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;West-Nederland, exclusief G4 (LD);2015;
55;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuid-Nederland (LD);2005;490400.0
56;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuid-Nederland (LD);2006;491200.0
57;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuid-Nederland (LD);2007;492300.0
58;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuid-Nederland (LD);2008;495100.0
59;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuid-Nederland (LD);2009;500400.0
60;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuid-Nederland (LD);2010;505100.0
61;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuid-Nederland (LD);2011;508900.0
62;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuid-Nederland (LD);2012;511100.0
63;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuid-Nederland (LD);2013;513300.0
64;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuid-Nederland (LD);2014;514500.0
65;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuid-Nederland (LD);2015;517700.0
66;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Groningen (PV);2005;96400.0
67;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Groningen (PV);2006;97100.0
68;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Groningen (PV);2007;97600.0
69;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Groningen (PV);2008;98400.0
70;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Groningen (PV);2009;100200.0
71;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Groningen (PV);2010;101700.0
72;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Groningen (PV);2011;103600.0
73;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Groningen (PV);2012;104600.0
74;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Groningen (PV);2013;105400.0
75;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Groningen (PV);2014;106400.0
76;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Groningen (PV);2015;106600.0
77;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Friesland (PV);2005;92300.0
78;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Friesland (PV);2006;91700.0
79;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Friesland (PV);2007;91300.0
80;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Friesland (PV);2008;91200.0
81;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Friesland (PV);2009;91500.0
82;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Friesland (PV);2010;91800.0
83;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Friesland (PV);2011;91600.0
84;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Friesland (PV);2012;91200.0
85;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Friesland (PV);2013;90900.0
86;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Friesland (PV);2014;91200.0
87;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Friesland (PV);2015;91500.0
88;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Drenthe (PV);2005;60500.0
89;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Drenthe (PV);2006;60500.0
90;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Drenthe (PV);2007;60600.0
91;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Drenthe (PV);2008;60300.0
92;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Drenthe (PV);2009;60600.0
93;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Drenthe (PV);2010;61000.0
94;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Drenthe (PV);2011;61000.0
95;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Drenthe (PV);2012;60600.0
96;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Drenthe (PV);2013;60300.0
97;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Drenthe (PV);2014;60400.0
98;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Drenthe (PV);2015;60900.0
99;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Overijssel (PV);2005;167200.0
100;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Overijssel (PV);2006;166800.0
101;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Overijssel (PV);2007;166400.0
102;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Overijssel (PV);2008;167000.0
103;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Overijssel (PV);2009;167800.0
104;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Overijssel (PV);2010;168800.0
105;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Overijssel (PV);2011;168800.0
106;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Overijssel (PV);2012;168100.0
107;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Overijssel (PV);2013;167300.0
108;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Overijssel (PV);2014;167200.0
109;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Overijssel (PV);2015;169200.0
110;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Flevoland (PV);2005;58800.0
111;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Flevoland (PV);2006;59700.0
112;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Flevoland (PV);2007;60000.0
113;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Flevoland (PV);2008;61000.0
114;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Flevoland (PV);2009;62000.0
115;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Flevoland (PV);2010;62100.0
116;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Flevoland (PV);2011;62300.0
117;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Flevoland (PV);2012;62500.0
118;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Flevoland (PV);2013;62400.0
119;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Flevoland (PV);2014;62400.0
120;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Flevoland (PV);2015;62500.0
121;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Gelderland (PV);2005;281300.0
122;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Gelderland (PV);2006;282100.0
123;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Gelderland (PV);2007;282800.0
124;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Gelderland (PV);2008;284400.0
125;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Gelderland (PV);2009;287500.0
126;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Gelderland (PV);2010;290300.0
127;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Gelderland (PV);2011;292300.0
128;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Gelderland (PV);2012;294800.0
129;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Gelderland (PV);2013;296000.0
130;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Gelderland (PV);2014;298000.0
131;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Gelderland (PV);2015;302100.0
132;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Utrecht (PV);2005;179600.0
133;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Utrecht (PV);2006;182700.0
134;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Utrecht (PV);2007;185400.0
135;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Utrecht (PV);2008;187000.0
136;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Utrecht (PV);2009;188800.0
137;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Utrecht (PV);2010;189700.0
138;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Utrecht (PV);2011;190500.0
139;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Utrecht (PV);2012;191600.0
140;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Utrecht (PV);2013;192400.0
141;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Utrecht (PV);2014;194600.0
142;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Utrecht (PV);2015;196600.0
143;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Holland (PV);2005;356400.0
144;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Holland (PV);2006;361000.0
145;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Holland (PV);2007;366400.0
146;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Holland (PV);2008;373100.0
147;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Holland (PV);2009;378900.0
148;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Holland (PV);2010;385700.0
149;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Holland (PV);2011;389700.0
150;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Holland (PV);2012;393000.0
151;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Holland (PV);2013;396700.0
152;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Holland (PV);2014;400000.0
153;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Holland (PV);2015;405900.0
154;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuid-Holland (PV);2005;519000.0
155;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuid-Holland (PV);2006;521000.0
156;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuid-Holland (PV);2007;521600.0
157;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuid-Holland (PV);2008;525100.0
158;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuid-Holland (PV);2009;531600.0
159;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuid-Holland (PV);2010;536700.0
160;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuid-Holland (PV);2011;540100.0
161;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuid-Holland (PV);2012;541400.0
162;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuid-Holland (PV);2013;541300.0
163;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuid-Holland (PV);2014;544600.0
164;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuid-Holland (PV);2015;549000.0
165;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zeeland (PV);2005;48900.0
166;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zeeland (PV);2006;49100.0
167;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zeeland (PV);2007;49200.0
168;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zeeland (PV);2008;49100.0
169;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zeeland (PV);2009;49100.0
170;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zeeland (PV);2010;49300.0
171;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zeeland (PV);2011;49300.0
172;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zeeland (PV);2012;49200.0
173;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zeeland (PV);2013;49300.0
174;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zeeland (PV);2014;49200.0
175;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zeeland (PV);2015;49900.0
176;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Brabant (PV);2005;339600.0
177;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Brabant (PV);2006;340700.0
178;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Brabant (PV);2007;342000.0
179;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Brabant (PV);2008;343900.0
180;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Brabant (PV);2009;347400.0
181;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Brabant (PV);2010;351200.0
182;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Brabant (PV);2011;353000.0
183;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Brabant (PV);2012;354900.0
184;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Brabant (PV);2013;357000.0
185;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Brabant (PV);2014;358900.0
186;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Brabant (PV);2015;362200.0
187;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Limburg (PV);2005;150700.0
188;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Limburg (PV);2006;150500.0
189;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Limburg (PV);2007;150300.0
190;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Limburg (PV);2008;151200.0
191;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Limburg (PV);2009;152900.0
192;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Limburg (PV);2010;153900.0
193;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Limburg (PV);2011;155900.0
194;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Limburg (PV);2012;156200.0
195;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Limburg (PV);2013;156300.0
196;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Limburg (PV);2014;155600.0
197;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Limburg (PV);2015;155500.0
198;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oost-Groningen (CR);2005;19000.0
199;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oost-Groningen (CR);2006;19100.0
200;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oost-Groningen (CR);2007;18800.0
201;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oost-Groningen (CR);2008;18500.0
202;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oost-Groningen (CR);2009;18600.0
203;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oost-Groningen (CR);2010;18700.0
204;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oost-Groningen (CR);2011;18600.0
205;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oost-Groningen (CR);2012;18500.0
206;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oost-Groningen (CR);2013;18300.0
207;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oost-Groningen (CR);2014;18300.0
208;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oost-Groningen (CR);2015;18600.0
209;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delfzijl en omgeving (CR);2005;6700.0
210;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delfzijl en omgeving (CR);2006;6600.0
211;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delfzijl en omgeving (CR);2007;6500.0
212;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delfzijl en omgeving (CR);2008;6200.0
213;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delfzijl en omgeving (CR);2009;6200.0
214;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delfzijl en omgeving (CR);2010;6200.0
215;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delfzijl en omgeving (CR);2011;6100.0
216;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delfzijl en omgeving (CR);2012;6100.0
217;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delfzijl en omgeving (CR);2013;6100.0
218;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delfzijl en omgeving (CR);2014;5900.0
219;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delfzijl en omgeving (CR);2015;5900.0
220;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Overig Groningen (CR);2005;70700.0
221;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Overig Groningen (CR);2006;71400.0
222;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Overig Groningen (CR);2007;72300.0
223;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Overig Groningen (CR);2008;73700.0
224;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Overig Groningen (CR);2009;75400.0
225;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Overig Groningen (CR);2010;76700.0
226;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Overig Groningen (CR);2011;78800.0
227;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Overig Groningen (CR);2012;80100.0
228;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Overig Groningen (CR);2013;81100.0
229;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Overig Groningen (CR);2014;82100.0
230;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Overig Groningen (CR);2015;82200.0
231;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Friesland (CR);2005;50100.0
232;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Friesland (CR);2006;49700.0
233;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Friesland (CR);2007;49300.0
234;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Friesland (CR);2008;49300.0
235;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Friesland (CR);2009;49400.0
236;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Friesland (CR);2010;49700.0
237;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Friesland (CR);2011;49600.0
238;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Friesland (CR);2012;49500.0
239;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Friesland (CR);2013;49400.0
240;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Friesland (CR);2014;49500.0
241;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Friesland (CR);2015;49500.0
242;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuidwest-Friesland (CR);2005;17600.0
243;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuidwest-Friesland (CR);2006;17500.0
244;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuidwest-Friesland (CR);2007;17600.0
245;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuidwest-Friesland (CR);2008;17400.0
246;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuidwest-Friesland (CR);2009;17500.0
247;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuidwest-Friesland (CR);2010;17500.0
248;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuidwest-Friesland (CR);2011;17500.0
249;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuidwest-Friesland (CR);2012;17400.0
250;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuidwest-Friesland (CR);2013;17300.0
251;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuidwest-Friesland (CR);2014;17300.0
252;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuidwest-Friesland (CR);2015;17500.0
253;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuidoost-Friesland (CR);2005;24500.0
254;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuidoost-Friesland (CR);2006;24500.0
255;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuidoost-Friesland (CR);2007;24500.0
256;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuidoost-Friesland (CR);2008;24500.0
257;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuidoost-Friesland (CR);2009;24600.0
258;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuidoost-Friesland (CR);2010;24600.0
259;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuidoost-Friesland (CR);2011;24500.0
260;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuidoost-Friesland (CR);2012;24300.0
261;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuidoost-Friesland (CR);2013;24100.0
262;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuidoost-Friesland (CR);2014;24400.0
263;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuidoost-Friesland (CR);2015;24500.0
264;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Drenthe (CR);2005;21800.0
265;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Drenthe (CR);2006;21800.0
266;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Drenthe (CR);2007;22000.0
267;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Drenthe (CR);2008;22000.0
268;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Drenthe (CR);2009;22200.0
269;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Drenthe (CR);2010;22500.0
270;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Drenthe (CR);2011;22600.0
271;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Drenthe (CR);2012;22600.0
272;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Drenthe (CR);2013;22600.0
273;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Drenthe (CR);2014;22600.0
274;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Drenthe (CR);2015;22600.0
275;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Zuidoost-Drenthe (CR);2005;21600.0
