ID;Loonklassen;KenmerkenPersonen;CaribischNederland;Perioden;Banen_1;GemiddeldJaarloon_2
1585;Bruto jaarloon: minder dan 5 000 dollar;53800;Sint-Eustatius;2012;10.0;1960.0
1586;Bruto jaarloon: minder dan 5 000 dollar;53800;Sint-Eustatius;2013;20.0;2090.0
1587;Bruto jaarloon: minder dan 5 000 dollar;53800;Sint-Eustatius;2014;10.0;2350.0
1588;Bruto jaarloon: minder dan 5 000 dollar;53800;Sint-Eustatius;2015;10.0;2190.0
1589;Bruto jaarloon: minder dan 5 000 dollar;53800;Sint-Eustatius;2016;10.0;2810.0
1590;Bruto jaarloon: minder dan 5 000 dollar;53800;Sint-Eustatius;2017;10.0;2560.0
1591;Bruto jaarloon: minder dan 5 000 dollar;53800;Sint-Eustatius;2018;20.0;2810.0
1592;Bruto jaarloon: minder dan 5 000 dollar;53800;Sint-Eustatius;2019;20.0;3220.0
1593;Bruto jaarloon: minder dan 5 000 dollar;53800;Sint-Eustatius;2020;20.0;3030.0
1594;Bruto jaarloon: minder dan 5 000 dollar;53800;Sint-Eustatius;2021;20.0;2430.0
1595;Bruto jaarloon: minder dan 5 000 dollar;53800;Sint-Eustatius;2022;;
1596;Bruto jaarloon: minder dan 5 000 dollar;53800;Saba;2011;10.0;2350.0
1597;Bruto jaarloon: minder dan 5 000 dollar;53800;Saba;2012;10.0;1060.0
1598;Bruto jaarloon: minder dan 5 000 dollar;53800;Saba;2013;10.0;1440.0
1599;Bruto jaarloon: minder dan 5 000 dollar;53800;Saba;2014;10.0;1710.0
1600;Bruto jaarloon: minder dan 5 000 dollar;53800;Saba;2015;10.0;1890.0
1601;Bruto jaarloon: minder dan 5 000 dollar;53800;Saba;2016;10.0;1800.0
1602;Bruto jaarloon: minder dan 5 000 dollar;53800;Saba;2017;10.0;1340.0
1603;Bruto jaarloon: minder dan 5 000 dollar;53800;Saba;2018;20.0;2250.0
1604;Bruto jaarloon: minder dan 5 000 dollar;53800;Saba;2019;10.0;2430.0
1605;Bruto jaarloon: minder dan 5 000 dollar;53800;Saba;2020;20.0;2900.0
1606;Bruto jaarloon: minder dan 5 000 dollar;53800;Saba;2021;10.0;2600.0
1607;Bruto jaarloon: minder dan 5 000 dollar;53800;Saba;2022;;
1608;Bruto jaarloon: minder dan 5 000 dollar;53800;Niet in te delen;2011;;
1609;Bruto jaarloon: minder dan 5 000 dollar;53800;Niet in te delen;2012;;
1610;Bruto jaarloon: minder dan 5 000 dollar;53800;Niet in te delen;2013;;
1611;Bruto jaarloon: minder dan 5 000 dollar;53800;Niet in te delen;2014;;
1612;Bruto jaarloon: minder dan 5 000 dollar;53800;Niet in te delen;2015;;
1613;Bruto jaarloon: minder dan 5 000 dollar;53800;Niet in te delen;2016;;
1614;Bruto jaarloon: minder dan 5 000 dollar;53800;Niet in te delen;2017;;
1615;Bruto jaarloon: minder dan 5 000 dollar;53800;Niet in te delen;2018;;
1616;Bruto jaarloon: minder dan 5 000 dollar;53800;Niet in te delen;2019;;
1617;Bruto jaarloon: minder dan 5 000 dollar;53800;Niet in te delen;2020;;
1618;Bruto jaarloon: minder dan 5 000 dollar;53800;Niet in te delen;2021;;
1619;Bruto jaarloon: minder dan 5 000 dollar;53800;Niet in te delen;2022;;
1620;Bruto jaarloon: minder dan 5 000 dollar;53900;Caribisch Nederland;2011;140.0;2310.0
1621;Bruto jaarloon: minder dan 5 000 dollar;53900;Caribisch Nederland;2012;130.0;2500.0
1622;Bruto jaarloon: minder dan 5 000 dollar;53900;Caribisch Nederland;2013;120.0;2550.0
1623;Bruto jaarloon: minder dan 5 000 dollar;53900;Caribisch Nederland;2014;100.0;2870.0
1624;Bruto jaarloon: minder dan 5 000 dollar;53900;Caribisch Nederland;2015;110.0;2610.0
1625;Bruto jaarloon: minder dan 5 000 dollar;53900;Caribisch Nederland;2016;120.0;2560.0
1626;Bruto jaarloon: minder dan 5 000 dollar;53900;Caribisch Nederland;2017;130.0;2560.0
1627;Bruto jaarloon: minder dan 5 000 dollar;53900;Caribisch Nederland;2018;150.0;2430.0
1628;Bruto jaarloon: minder dan 5 000 dollar;53900;Caribisch Nederland;2019;150.0;2470.0
1629;Bruto jaarloon: minder dan 5 000 dollar;53900;Caribisch Nederland;2020;150.0;2340.0
1630;Bruto jaarloon: minder dan 5 000 dollar;53900;Caribisch Nederland;2021;160.0;2520.0
1631;Bruto jaarloon: minder dan 5 000 dollar;53900;Caribisch Nederland;2022;140.0;2430.0
1632;Bruto jaarloon: minder dan 5 000 dollar;53900;Bonaire;2011;120.0;2370.0
1633;Bruto jaarloon: minder dan 5 000 dollar;53900;Bonaire;2012;120.0;2470.0
1634;Bruto jaarloon: minder dan 5 000 dollar;53900;Bonaire;2013;110.0;2480.0
1635;Bruto jaarloon: minder dan 5 000 dollar;53900;Bonaire;2014;80.0;2920.0
1636;Bruto jaarloon: minder dan 5 000 dollar;53900;Bonaire;2015;80.0;2610.0
1637;Bruto jaarloon: minder dan 5 000 dollar;53900;Bonaire;2016;100.0;2490.0
1638;Bruto jaarloon: minder dan 5 000 dollar;53900;Bonaire;2017;110.0;2480.0
1639;Bruto jaarloon: minder dan 5 000 dollar;53900;Bonaire;2018;130.0;2430.0
1640;Bruto jaarloon: minder dan 5 000 dollar;53900;Bonaire;2019;130.0;2470.0
1641;Bruto jaarloon: minder dan 5 000 dollar;53900;Bonaire;2020;130.0;2300.0
1642;Bruto jaarloon: minder dan 5 000 dollar;53900;Bonaire;2021;140.0;2530.0
1643;Bruto jaarloon: minder dan 5 000 dollar;53900;Bonaire;2022;120.0;2430.0
1644;Bruto jaarloon: minder dan 5 000 dollar;53900;Sint-Eustatius;2011;20.0;2210.0
1645;Bruto jaarloon: minder dan 5 000 dollar;53900;Sint-Eustatius;2012;10.0;2770.0
1646;Bruto jaarloon: minder dan 5 000 dollar;53900;Sint-Eustatius;2013;10.0;2950.0
1647;Bruto jaarloon: minder dan 5 000 dollar;53900;Sint-Eustatius;2014;20.0;2490.0
1648;Bruto jaarloon: minder dan 5 000 dollar;53900;Sint-Eustatius;2015;10.0;2530.0
1649;Bruto jaarloon: minder dan 5 000 dollar;53900;Sint-Eustatius;2016;10.0;2830.0
1650;Bruto jaarloon: minder dan 5 000 dollar;53900;Sint-Eustatius;2017;10.0;2740.0
1651;Bruto jaarloon: minder dan 5 000 dollar;53900;Sint-Eustatius;2018;20.0;2580.0
1652;Bruto jaarloon: minder dan 5 000 dollar;53900;Sint-Eustatius;2019;10.0;2540.0
1653;Bruto jaarloon: minder dan 5 000 dollar;53900;Sint-Eustatius;2020;;
1654;Bruto jaarloon: minder dan 5 000 dollar;53900;Sint-Eustatius;2021;10.0;2560.0
1655;Bruto jaarloon: minder dan 5 000 dollar;53900;Sint-Eustatius;2022;10.0;2940.0
1656;Bruto jaarloon: minder dan 5 000 dollar;53900;Saba;2011;10.0;1480.0
1657;Bruto jaarloon: minder dan 5 000 dollar;53900;Saba;2012;;
1658;Bruto jaarloon: minder dan 5 000 dollar;53900;Saba;2013;;
1659;Bruto jaarloon: minder dan 5 000 dollar;53900;Saba;2014;;
1660;Bruto jaarloon: minder dan 5 000 dollar;53900;Saba;2015;10.0;2760.0
1661;Bruto jaarloon: minder dan 5 000 dollar;53900;Saba;2016;10.0;3160.0
1662;Bruto jaarloon: minder dan 5 000 dollar;53900;Saba;2017;;
1663;Bruto jaarloon: minder dan 5 000 dollar;53900;Saba;2018;10.0;2110.0
1664;Bruto jaarloon: minder dan 5 000 dollar;53900;Saba;2019;10.0;2310.0
1665;Bruto jaarloon: minder dan 5 000 dollar;53900;Saba;2020;;
1666;Bruto jaarloon: minder dan 5 000 dollar;53900;Saba;2021;;
1667;Bruto jaarloon: minder dan 5 000 dollar;53900;Saba;2022;;
1668;Bruto jaarloon: minder dan 5 000 dollar;53900;Niet in te delen;2011;;
1669;Bruto jaarloon: minder dan 5 000 dollar;53900;Niet in te delen;2012;;
1670;Bruto jaarloon: minder dan 5 000 dollar;53900;Niet in te delen;2013;;
1671;Bruto jaarloon: minder dan 5 000 dollar;53900;Niet in te delen;2014;;
1672;Bruto jaarloon: minder dan 5 000 dollar;53900;Niet in te delen;2015;;
1673;Bruto jaarloon: minder dan 5 000 dollar;53900;Niet in te delen;2016;;
1674;Bruto jaarloon: minder dan 5 000 dollar;53900;Niet in te delen;2017;;
1675;Bruto jaarloon: minder dan 5 000 dollar;53900;Niet in te delen;2018;;
1676;Bruto jaarloon: minder dan 5 000 dollar;53900;Niet in te delen;2019;;
1677;Bruto jaarloon: minder dan 5 000 dollar;53900;Niet in te delen;2020;;
1678;Bruto jaarloon: minder dan 5 000 dollar;53900;Niet in te delen;2021;;
1679;Bruto jaarloon: minder dan 5 000 dollar;53900;Niet in te delen;2022;;
1680;Bruto jaarloon: minder dan 5 000 dollar;53925;Caribisch Nederland;2011;110.0;2230.0
1681;Bruto jaarloon: minder dan 5 000 dollar;53925;Caribisch Nederland;2012;120.0;2310.0
1682;Bruto jaarloon: minder dan 5 000 dollar;53925;Caribisch Nederland;2013;120.0;2860.0
1683;Bruto jaarloon: minder dan 5 000 dollar;53925;Caribisch Nederland;2014;40.0;2550.0
1684;Bruto jaarloon: minder dan 5 000 dollar;53925;Caribisch Nederland;2015;40.0;2190.0
1685;Bruto jaarloon: minder dan 5 000 dollar;53925;Caribisch Nederland;2016;40.0;2200.0
1686;Bruto jaarloon: minder dan 5 000 dollar;53925;Caribisch Nederland;2017;50.0;2480.0
1687;Bruto jaarloon: minder dan 5 000 dollar;53925;Caribisch Nederland;2018;60.0;2330.0
1688;Bruto jaarloon: minder dan 5 000 dollar;53925;Caribisch Nederland;2019;60.0;2600.0
1689;Bruto jaarloon: minder dan 5 000 dollar;53925;Caribisch Nederland;2020;60.0;2580.0
1690;Bruto jaarloon: minder dan 5 000 dollar;53925;Caribisch Nederland;2021;50.0;2450.0
1691;Bruto jaarloon: minder dan 5 000 dollar;53925;Caribisch Nederland;2022;60.0;2570.0
1692;Bruto jaarloon: minder dan 5 000 dollar;53925;Bonaire;2011;110.0;2230.0
1693;Bruto jaarloon: minder dan 5 000 dollar;53925;Bonaire;2012;110.0;2330.0
1694;Bruto jaarloon: minder dan 5 000 dollar;53925;Bonaire;2013;110.0;2920.0
1695;Bruto jaarloon: minder dan 5 000 dollar;53925;Bonaire;2014;20.0;2680.0
1696;Bruto jaarloon: minder dan 5 000 dollar;53925;Bonaire;2015;30.0;2040.0
1697;Bruto jaarloon: minder dan 5 000 dollar;53925;Bonaire;2016;30.0;2210.0
1698;Bruto jaarloon: minder dan 5 000 dollar;53925;Bonaire;2017;40.0;2450.0
1699;Bruto jaarloon: minder dan 5 000 dollar;53925;Bonaire;2018;40.0;2380.0
1700;Bruto jaarloon: minder dan 5 000 dollar;53925;Bonaire;2019;40.0;2680.0
1701;Bruto jaarloon: minder dan 5 000 dollar;53925;Bonaire;2020;50.0;2490.0
1702;Bruto jaarloon: minder dan 5 000 dollar;53925;Bonaire;2021;40.0;2500.0
1703;Bruto jaarloon: minder dan 5 000 dollar;53925;Bonaire;2022;50.0;2610.0
1704;Bruto jaarloon: minder dan 5 000 dollar;53925;Sint-Eustatius;2011;;
1705;Bruto jaarloon: minder dan 5 000 dollar;53925;Sint-Eustatius;2012;10.0;2240.0
1706;Bruto jaarloon: minder dan 5 000 dollar;53925;Sint-Eustatius;2013;;
1707;Bruto jaarloon: minder dan 5 000 dollar;53925;Sint-Eustatius;2014;10.0;2320.0
1708;Bruto jaarloon: minder dan 5 000 dollar;53925;Sint-Eustatius;2015;;
1709;Bruto jaarloon: minder dan 5 000 dollar;53925;Sint-Eustatius;2016;;
1710;Bruto jaarloon: minder dan 5 000 dollar;53925;Sint-Eustatius;2017;;
1711;Bruto jaarloon: minder dan 5 000 dollar;53925;Sint-Eustatius;2018;10.0;1960.0
1712;Bruto jaarloon: minder dan 5 000 dollar;53925;Sint-Eustatius;2019;10.0;2480.0
1713;Bruto jaarloon: minder dan 5 000 dollar;53925;Sint-Eustatius;2020;;
1714;Bruto jaarloon: minder dan 5 000 dollar;53925;Sint-Eustatius;2021;;
1715;Bruto jaarloon: minder dan 5 000 dollar;53925;Sint-Eustatius;2022;;
1716;Bruto jaarloon: minder dan 5 000 dollar;53925;Saba;2011;;
1717;Bruto jaarloon: minder dan 5 000 dollar;53925;Saba;2012;10.0;2020.0
1718;Bruto jaarloon: minder dan 5 000 dollar;53925;Saba;2013;10.0;2050.0
1719;Bruto jaarloon: minder dan 5 000 dollar;53925;Saba;2014;10.0;2410.0
1720;Bruto jaarloon: minder dan 5 000 dollar;53925;Saba;2015;10.0;2190.0
1721;Bruto jaarloon: minder dan 5 000 dollar;53925;Saba;2016;10.0;2090.0
1722;Bruto jaarloon: minder dan 5 000 dollar;53925;Saba;2017;10.0;2570.0
1723;Bruto jaarloon: minder dan 5 000 dollar;53925;Saba;2018;10.0;2470.0
1724;Bruto jaarloon: minder dan 5 000 dollar;53925;Saba;2019;10.0;2100.0
1725;Bruto jaarloon: minder dan 5 000 dollar;53925;Saba;2020;;
1726;Bruto jaarloon: minder dan 5 000 dollar;53925;Saba;2021;;
1727;Bruto jaarloon: minder dan 5 000 dollar;53925;Saba;2022;;
1728;Bruto jaarloon: minder dan 5 000 dollar;53925;Niet in te delen;2011;;
1729;Bruto jaarloon: minder dan 5 000 dollar;53925;Niet in te delen;2012;;
1730;Bruto jaarloon: minder dan 5 000 dollar;53925;Niet in te delen;2013;;
1731;Bruto jaarloon: minder dan 5 000 dollar;53925;Niet in te delen;2014;;
1732;Bruto jaarloon: minder dan 5 000 dollar;53925;Niet in te delen;2015;;
1733;Bruto jaarloon: minder dan 5 000 dollar;53925;Niet in te delen;2016;;
1734;Bruto jaarloon: minder dan 5 000 dollar;53925;Niet in te delen;2017;;
1735;Bruto jaarloon: minder dan 5 000 dollar;53925;Niet in te delen;2018;;
1736;Bruto jaarloon: minder dan 5 000 dollar;53925;Niet in te delen;2019;;
1737;Bruto jaarloon: minder dan 5 000 dollar;53925;Niet in te delen;2020;;
1738;Bruto jaarloon: minder dan 5 000 dollar;53925;Niet in te delen;2021;;
1739;Bruto jaarloon: minder dan 5 000 dollar;53925;Niet in te delen;2022;;
1740;Bruto jaarloon: minder dan 5 000 dollar;21600;Caribisch Nederland;2011;80.0;2210.0
1741;Bruto jaarloon: minder dan 5 000 dollar;21600;Caribisch Nederland;2012;70.0;2340.0
1742;Bruto jaarloon: minder dan 5 000 dollar;21600;Caribisch Nederland;2013;80.0;3090.0
1743;Bruto jaarloon: minder dan 5 000 dollar;21600;Caribisch Nederland;2014;;
1744;Bruto jaarloon: minder dan 5 000 dollar;21600;Caribisch Nederland;2015;10.0;2160.0
1745;Bruto jaarloon: minder dan 5 000 dollar;21600;Caribisch Nederland;2016;10.0;2450.0
1746;Bruto jaarloon: minder dan 5 000 dollar;21600;Caribisch Nederland;2017;10.0;2150.0
1747;Bruto jaarloon: minder dan 5 000 dollar;21600;Caribisch Nederland;2018;20.0;2250.0
1748;Bruto jaarloon: minder dan 5 000 dollar;21600;Caribisch Nederland;2019;10.0;1800.0
1749;Bruto jaarloon: minder dan 5 000 dollar;21600;Caribisch Nederland;2020;10.0;1370.0
1750;Bruto jaarloon: minder dan 5 000 dollar;21600;Caribisch Nederland;2021;20.0;1780.0
1751;Bruto jaarloon: minder dan 5 000 dollar;21600;Caribisch Nederland;2022;10.0;2560.0
1752;Bruto jaarloon: minder dan 5 000 dollar;21600;Bonaire;2011;80.0;2210.0
1753;Bruto jaarloon: minder dan 5 000 dollar;21600;Bonaire;2012;70.0;2340.0
1754;Bruto jaarloon: minder dan 5 000 dollar;21600;Bonaire;2013;80.0;3100.0
1755;Bruto jaarloon: minder dan 5 000 dollar;21600;Bonaire;2014;;
1756;Bruto jaarloon: minder dan 5 000 dollar;21600;Bonaire;2015;10.0;2380.0
1757;Bruto jaarloon: minder dan 5 000 dollar;21600;Bonaire;2016;;
1758;Bruto jaarloon: minder dan 5 000 dollar;21600;Bonaire;2017;10.0;1920.0
1759;Bruto jaarloon: minder dan 5 000 dollar;21600;Bonaire;2018;10.0;2510.0
1760;Bruto jaarloon: minder dan 5 000 dollar;21600;Bonaire;2019;;
1761;Bruto jaarloon: minder dan 5 000 dollar;21600;Bonaire;2020;;
1762;Bruto jaarloon: minder dan 5 000 dollar;21600;Bonaire;2021;;
1763;Bruto jaarloon: minder dan 5 000 dollar;21600;Bonaire;2022;;
1764;Bruto jaarloon: minder dan 5 000 dollar;21600;Sint-Eustatius;2011;;
1765;Bruto jaarloon: minder dan 5 000 dollar;21600;Sint-Eustatius;2012;;
1766;Bruto jaarloon: minder dan 5 000 dollar;21600;Sint-Eustatius;2013;;
1767;Bruto jaarloon: minder dan 5 000 dollar;21600;Sint-Eustatius;2014;;
1768;Bruto jaarloon: minder dan 5 000 dollar;21600;Sint-Eustatius;2015;;
1769;Bruto jaarloon: minder dan 5 000 dollar;21600;Sint-Eustatius;2016;;
1770;Bruto jaarloon: minder dan 5 000 dollar;21600;Sint-Eustatius;2017;;
1771;Bruto jaarloon: minder dan 5 000 dollar;21600;Sint-Eustatius;2018;;
1772;Bruto jaarloon: minder dan 5 000 dollar;21600;Sint-Eustatius;2019;;
1773;Bruto jaarloon: minder dan 5 000 dollar;21600;Sint-Eustatius;2020;;
1774;Bruto jaarloon: minder dan 5 000 dollar;21600;Sint-Eustatius;2021;;
1775;Bruto jaarloon: minder dan 5 000 dollar;21600;Sint-Eustatius;2022;;
1776;Bruto jaarloon: minder dan 5 000 dollar;21600;Saba;2011;;
1777;Bruto jaarloon: minder dan 5 000 dollar;21600;Saba;2012;;
1778;Bruto jaarloon: minder dan 5 000 dollar;21600;Saba;2013;;
1779;Bruto jaarloon: minder dan 5 000 dollar;21600;Saba;2014;;
1780;Bruto jaarloon: minder dan 5 000 dollar;21600;Saba;2015;;
1781;Bruto jaarloon: minder dan 5 000 dollar;21600;Saba;2016;;
1782;Bruto jaarloon: minder dan 5 000 dollar;21600;Saba;2017;;
1783;Bruto jaarloon: minder dan 5 000 dollar;21600;Saba;2018;;
1784;Bruto jaarloon: minder dan 5 000 dollar;21600;Saba;2019;;
1785;Bruto jaarloon: minder dan 5 000 dollar;21600;Saba;2020;;
1786;Bruto jaarloon: minder dan 5 000 dollar;21600;Saba;2021;;
1787;Bruto jaarloon: minder dan 5 000 dollar;21600;Saba;2022;;
1788;Bruto jaarloon: minder dan 5 000 dollar;21600;Niet in te delen;2011;;
1789;Bruto jaarloon: minder dan 5 000 dollar;21600;Niet in te delen;2012;;
1790;Bruto jaarloon: minder dan 5 000 dollar;21600;Niet in te delen;2013;;
1791;Bruto jaarloon: minder dan 5 000 dollar;21600;Niet in te delen;2014;;
1792;Bruto jaarloon: minder dan 5 000 dollar;21600;Niet in te delen;2015;;
1793;Bruto jaarloon: minder dan 5 000 dollar;21600;Niet in te delen;2016;;
1794;Bruto jaarloon: minder dan 5 000 dollar;21600;Niet in te delen;2017;;
1795;Bruto jaarloon: minder dan 5 000 dollar;21600;Niet in te delen;2018;;
1796;Bruto jaarloon: minder dan 5 000 dollar;21600;Niet in te delen;2019;;
1797;Bruto jaarloon: minder dan 5 000 dollar;21600;Niet in te delen;2020;;
1798;Bruto jaarloon: minder dan 5 000 dollar;21600;Niet in te delen;2021;;
1799;Bruto jaarloon: minder dan 5 000 dollar;21600;Niet in te delen;2022;;
1800;Bruto jaarloon: minder dan 5 000 dollar;99999;Caribisch Nederland;2011;;
1801;Bruto jaarloon: minder dan 5 000 dollar;99999;Caribisch Nederland;2012;;
1802;Bruto jaarloon: minder dan 5 000 dollar;99999;Caribisch Nederland;2013;;
1803;Bruto jaarloon: minder dan 5 000 dollar;99999;Caribisch Nederland;2014;;
1804;Bruto jaarloon: minder dan 5 000 dollar;99999;Caribisch Nederland;2015;;
1805;Bruto jaarloon: minder dan 5 000 dollar;99999;Caribisch Nederland;2016;;
1806;Bruto jaarloon: minder dan 5 000 dollar;99999;Caribisch Nederland;2017;;
1807;Bruto jaarloon: minder dan 5 000 dollar;99999;Caribisch Nederland;2018;;
1808;Bruto jaarloon: minder dan 5 000 dollar;99999;Caribisch Nederland;2019;;
1809;Bruto jaarloon: minder dan 5 000 dollar;99999;Caribisch Nederland;2020;;
1810;Bruto jaarloon: minder dan 5 000 dollar;99999;Caribisch Nederland;2021;;
1811;Bruto jaarloon: minder dan 5 000 dollar;99999;Caribisch Nederland;2022;;
1812;Bruto jaarloon: minder dan 5 000 dollar;99999;Bonaire;2011;;
1813;Bruto jaarloon: minder dan 5 000 dollar;99999;Bonaire;2012;;
1814;Bruto jaarloon: minder dan 5 000 dollar;99999;Bonaire;2013;;
1815;Bruto jaarloon: minder dan 5 000 dollar;99999;Bonaire;2014;;
1816;Bruto jaarloon: minder dan 5 000 dollar;99999;Bonaire;2015;;
1817;Bruto jaarloon: minder dan 5 000 dollar;99999;Bonaire;2016;;
1818;Bruto jaarloon: minder dan 5 000 dollar;99999;Bonaire;2017;;
1819;Bruto jaarloon: minder dan 5 000 dollar;99999;Bonaire;2018;;
1820;Bruto jaarloon: minder dan 5 000 dollar;99999;Bonaire;2019;;
1821;Bruto jaarloon: minder dan 5 000 dollar;99999;Bonaire;2020;;
1822;Bruto jaarloon: minder dan 5 000 dollar;99999;Bonaire;2021;;
1823;Bruto jaarloon: minder dan 5 000 dollar;99999;Bonaire;2022;;
1824;Bruto jaarloon: minder dan 5 000 dollar;99999;Sint-Eustatius;2011;;
1825;Bruto jaarloon: minder dan 5 000 dollar;99999;Sint-Eustatius;2012;;
1826;Bruto jaarloon: minder dan 5 000 dollar;99999;Sint-Eustatius;2013;;
1827;Bruto jaarloon: minder dan 5 000 dollar;99999;Sint-Eustatius;2014;;
1828;Bruto jaarloon: minder dan 5 000 dollar;99999;Sint-Eustatius;2015;;
1829;Bruto jaarloon: minder dan 5 000 dollar;99999;Sint-Eustatius;2016;;
1830;Bruto jaarloon: minder dan 5 000 dollar;99999;Sint-Eustatius;2017;;
1831;Bruto jaarloon: minder dan 5 000 dollar;99999;Sint-Eustatius;2018;;
1832;Bruto jaarloon: minder dan 5 000 dollar;99999;Sint-Eustatius;2019;;
1833;Bruto jaarloon: minder dan 5 000 dollar;99999;Sint-Eustatius;2020;;
1834;Bruto jaarloon: minder dan 5 000 dollar;99999;Sint-Eustatius;2021;;
1835;Bruto jaarloon: minder dan 5 000 dollar;99999;Sint-Eustatius;2022;;
1836;Bruto jaarloon: minder dan 5 000 dollar;99999;Saba;2011;;
1837;Bruto jaarloon: minder dan 5 000 dollar;99999;Saba;2012;;
1838;Bruto jaarloon: minder dan 5 000 dollar;99999;Saba;2013;;
1839;Bruto jaarloon: minder dan 5 000 dollar;99999;Saba;2014;;
1840;Bruto jaarloon: minder dan 5 000 dollar;99999;Saba;2015;;
1841;Bruto jaarloon: minder dan 5 000 dollar;99999;Saba;2016;;
1842;Bruto jaarloon: minder dan 5 000 dollar;99999;Saba;2017;;
1843;Bruto jaarloon: minder dan 5 000 dollar;99999;Saba;2018;;
1844;Bruto jaarloon: minder dan 5 000 dollar;99999;Saba;2019;;
1845;Bruto jaarloon: minder dan 5 000 dollar;99999;Saba;2020;;
1846;Bruto jaarloon: minder dan 5 000 dollar;99999;Saba;2021;;
1847;Bruto jaarloon: minder dan 5 000 dollar;99999;Saba;2022;;
1848;Bruto jaarloon: minder dan 5 000 dollar;99999;Niet in te delen;2011;;
1849;Bruto jaarloon: minder dan 5 000 dollar;99999;Niet in te delen;2012;;
1850;Bruto jaarloon: minder dan 5 000 dollar;99999;Niet in te delen;2013;;
1851;Bruto jaarloon: minder dan 5 000 dollar;99999;Niet in te delen;2014;;
1852;Bruto jaarloon: minder dan 5 000 dollar;99999;Niet in te delen;2015;;
1853;Bruto jaarloon: minder dan 5 000 dollar;99999;Niet in te delen;2016;;
1854;Bruto jaarloon: minder dan 5 000 dollar;99999;Niet in te delen;2017;;
1855;Bruto jaarloon: minder dan 5 000 dollar;99999;Niet in te delen;2018;;
1856;Bruto jaarloon: minder dan 5 000 dollar;99999;Niet in te delen;2019;;
1857;Bruto jaarloon: minder dan 5 000 dollar;99999;Niet in te delen;2020;;
1858;Bruto jaarloon: minder dan 5 000 dollar;99999;Niet in te delen;2021;;
1859;Bruto jaarloon: minder dan 5 000 dollar;99999;Niet in te delen;2022;;
1860;Bruto jaarloon: minder dan 5 000 dollar;41200;Caribisch Nederland;2011;20.0;1650.0
1861;Bruto jaarloon: minder dan 5 000 dollar;41200;Caribisch Nederland;2012;30.0;1980.0
1862;Bruto jaarloon: minder dan 5 000 dollar;41200;Caribisch Nederland;2013;30.0;2160.0
1863;Bruto jaarloon: minder dan 5 000 dollar;41200;Caribisch Nederland;2014;20.0;2230.0
1864;Bruto jaarloon: minder dan 5 000 dollar;41200;Caribisch Nederland;2015;20.0;2170.0
1865;Bruto jaarloon: minder dan 5 000 dollar;41200;Caribisch Nederland;2016;30.0;2070.0
1866;Bruto jaarloon: minder dan 5 000 dollar;41200;Caribisch Nederland;2017;30.0;1800.0
1867;Bruto jaarloon: minder dan 5 000 dollar;41200;Caribisch Nederland;2018;30.0;1640.0
1868;Bruto jaarloon: minder dan 5 000 dollar;41200;Caribisch Nederland;2019;10.0;2410.0
1869;Bruto jaarloon: minder dan 5 000 dollar;41200;Caribisch Nederland;2020;10.0;2880.0
1870;Bruto jaarloon: minder dan 5 000 dollar;41200;Caribisch Nederland;2021;20.0;2680.0
1871;Bruto jaarloon: minder dan 5 000 dollar;41200;Caribisch Nederland;2022;30.0;2530.0
1872;Bruto jaarloon: minder dan 5 000 dollar;41200;Bonaire;2011;20.0;1650.0
1873;Bruto jaarloon: minder dan 5 000 dollar;41200;Bonaire;2012;30.0;2030.0
1874;Bruto jaarloon: minder dan 5 000 dollar;41200;Bonaire;2013;30.0;2160.0
1875;Bruto jaarloon: minder dan 5 000 dollar;41200;Bonaire;2014;20.0;2230.0
1876;Bruto jaarloon: minder dan 5 000 dollar;41200;Bonaire;2015;20.0;2170.0
1877;Bruto jaarloon: minder dan 5 000 dollar;41200;Bonaire;2016;30.0;2080.0
1878;Bruto jaarloon: minder dan 5 000 dollar;41200;Bonaire;2017;30.0;1800.0
1879;Bruto jaarloon: minder dan 5 000 dollar;41200;Bonaire;2018;30.0;1640.0
1880;Bruto jaarloon: minder dan 5 000 dollar;41200;Bonaire;2019;10.0;2430.0
1881;Bruto jaarloon: minder dan 5 000 dollar;41200;Bonaire;2020;10.0;2880.0
1882;Bruto jaarloon: minder dan 5 000 dollar;41200;Bonaire;2021;20.0;2680.0
1883;Bruto jaarloon: minder dan 5 000 dollar;41200;Bonaire;2022;30.0;2550.0
1884;Bruto jaarloon: minder dan 5 000 dollar;41200;Sint-Eustatius;2011;;
1885;Bruto jaarloon: minder dan 5 000 dollar;41200;Sint-Eustatius;2012;;
1886;Bruto jaarloon: minder dan 5 000 dollar;41200;Sint-Eustatius;2013;;
1887;Bruto jaarloon: minder dan 5 000 dollar;41200;Sint-Eustatius;2014;;
1888;Bruto jaarloon: minder dan 5 000 dollar;41200;Sint-Eustatius;2015;;
1889;Bruto jaarloon: minder dan 5 000 dollar;41200;Sint-Eustatius;2016;;
1890;Bruto jaarloon: minder dan 5 000 dollar;41200;Sint-Eustatius;2017;;
1891;Bruto jaarloon: minder dan 5 000 dollar;41200;Sint-Eustatius;2018;;
1892;Bruto jaarloon: minder dan 5 000 dollar;41200;Sint-Eustatius;2019;;
1893;Bruto jaarloon: minder dan 5 000 dollar;41200;Sint-Eustatius;2020;;
1894;Bruto jaarloon: minder dan 5 000 dollar;41200;Sint-Eustatius;2021;;
1895;Bruto jaarloon: minder dan 5 000 dollar;41200;Sint-Eustatius;2022;;
