ID;TypeWerkenden;BedrijfstakkenBranchesSBI2008;Perioden;WerkzamePersonen_1;WerkzamePersonenSeizoengecorrigeerd_2;Banen_3;BanenSeizoengecorrigeerd_4;GewerkteUren_5;GewerkteUrenSeizoengecorrigeerd_6
35;Totaal;A-U Alle economische activiteiten;2002 1e kwartaal;8215.0;8310.0;8733.0;8838.0;3067.0;2936.0
36;Totaal;A-U Alle economische activiteiten;2002 2e kwartaal;8356.0;8326.0;8885.0;8854.0;2905.0;2927.0
37;Totaal;A-U Alle economische activiteiten;2002 3e kwartaal;8400.0;8330.0;8933.0;8859.0;2631.0;2934.0
38;Totaal;A-U Alle economische activiteiten;2002 4e kwartaal;8326.0;8330.0;8854.0;8857.0;3120.0;2925.0
39;Totaal;A-U Alle economische activiteiten;2002;8324.0;;8851.0;;11723.0;
40;Totaal;A-U Alle economische activiteiten;2003 1e kwartaal;8238.0;8327.0;8748.0;8845.0;3051.0;2914.0
41;Totaal;A-U Alle economische activiteiten;2003 2e kwartaal;8312.0;8284.0;8827.0;8798.0;2855.0;2876.0
42;Totaal;A-U Alle economische activiteiten;2003 3e kwartaal;8332.0;8268.0;8850.0;8782.0;2602.0;2904.0
43;Totaal;A-U Alle economische activiteiten;2003 4e kwartaal;8250.0;8254.0;8761.0;8763.0;3095.0;2910.0
44;Totaal;A-U Alle economische activiteiten;2003;8283.0;;8796.0;;11604.0;
45;Totaal;A-U Alle economische activiteiten;2004 1e kwartaal;8113.0;8196.0;8617.0;8706.0;3020.0;2877.0
46;Totaal;A-U Alle economische activiteiten;2004 2e kwartaal;8244.0;8219.0;8758.0;8730.0;2802.0;2851.0
47;Totaal;A-U Alle economische activiteiten;2004 3e kwartaal;8288.0;8228.0;8806.0;8743.0;2559.0;2883.0
48;Totaal;A-U Alle economische activiteiten;2004 4e kwartaal;8199.0;8204.0;8710.0;8714.0;3109.0;2878.0
49;Totaal;A-U Alle economische activiteiten;2004;8211.0;;8723.0;;11489.0;
50;Totaal;A-U Alle economische activiteiten;2005 1e kwartaal;8170.0;8248.0;8681.0;8764.0;2983.0;2867.0
51;Totaal;A-U Alle economische activiteiten;2005 2e kwartaal;8298.0;8273.0;8819.0;8791.0;2888.0;2887.0
52;Totaal;A-U Alle economische activiteiten;2005 3e kwartaal;8312.0;8257.0;8834.0;8779.0;2565.0;2869.0
53;Totaal;A-U Alle economische activiteiten;2005 4e kwartaal;8226.0;8231.0;8742.0;8746.0;3060.0;2874.0
54;Totaal;A-U Alle economische activiteiten;2005;8251.0;;8769.0;;11496.0;
55;Totaal;A-U Alle economische activiteiten;2006 1e kwartaal;8248.0;8322.0;8766.0;8843.0;3099.0;2900.0
56;Totaal;A-U Alle economische activiteiten;2006 2e kwartaal;8375.0;8350.0;8902.0;8875.0;2891.0;2912.0
57;Totaal;A-U Alle economische activiteiten;2006 3e kwartaal;8449.0;8398.0;8980.0;8929.0;2580.0;2919.0
58;Totaal;A-U Alle economische activiteiten;2006 4e kwartaal;8495.0;8497.0;9031.0;9033.0;3109.0;2949.0
59;Totaal;A-U Alle economische activiteiten;2006;8392.0;;8920.0;;11679.0;
60;Totaal;A-U Alle economische activiteiten;2007 1e kwartaal;8451.0;8523.0;8984.0;9059.0;3140.0;2964.0
61;Totaal;A-U Alle economische activiteiten;2007 2e kwartaal;8606.0;8581.0;9150.0;9123.0;2970.0;2990.0
62;Totaal;A-U Alle economische activiteiten;2007 3e kwartaal;8681.0;8634.0;9231.0;9183.0;2653.0;3005.0
63;Totaal;A-U Alle economische activiteiten;2007 4e kwartaal;8682.0;8682.0;9230.0;9230.0;3187.0;2991.0
64;Totaal;A-U Alle economische activiteiten;2007;8606.0;;9150.0;;11950.0;
65;Totaal;A-U Alle economische activiteiten;2008 1e kwartaal;8645.0;8715.0;9194.0;9267.0;3184.0;3043.0
66;Totaal;A-U Alle economische activiteiten;2008 2e kwartaal;8751.0;8728.0;9307.0;9282.0;3043.0;3043.0
67;Totaal;A-U Alle economische activiteiten;2008 3e kwartaal;8779.0;8736.0;9336.0;9291.0;2695.0;3033.0
68;Totaal;A-U Alle economische activiteiten;2008 4e kwartaal;8755.0;8754.0;9310.0;9308.0;3233.0;3036.0
69;Totaal;A-U Alle economische activiteiten;2008;8733.0;;9287.0;;12155.0;
70;Totaal;A-U Alle economische activiteiten;2009 1e kwartaal;8687.0;8753.0;9236.0;9306.0;3146.0;3010.0
71;Totaal;A-U Alle economische activiteiten;2009 2e kwartaal;8692.0;8669.0;9244.0;9220.0;2957.0;2993.0
72;Totaal;A-U Alle economische activiteiten;2009 3e kwartaal;8670.0;8631.0;9222.0;9181.0;2658.0;2990.0
73;Totaal;A-U Alle economische activiteiten;2009 4e kwartaal;8635.0;8633.0;9186.0;9184.0;3239.0;3007.0
74;Totaal;A-U Alle economische activiteiten;2009;8671.0;;9222.0;;11999.0;
75;Totaal;A-U Alle economische activiteiten;2010 1e kwartaal;8552.0;8612.0;9096.0;9160.0;3121.0;2989.0
76;Totaal;A-U Alle economische activiteiten;2010 2e kwartaal;8662.0;8640.0;9216.0;9193.0;2906.0;2975.0
77;Totaal;A-U Alle economische activiteiten;2010 3e kwartaal;8681.0;8645.0;9238.0;9199.0;2653.0;2983.0
78;Totaal;A-U Alle economische activiteiten;2010 4e kwartaal;8652.0;8651.0;9208.0;9206.0;3250.0;2982.0
79;Totaal;A-U Alle economische activiteiten;2010;8637.0;;9190.0;;11929.0;
80;Totaal;A-U Alle economische activiteiten;2011 1e kwartaal;8631.0;8691.0;9184.0;9249.0;3173.0;3007.0
81;Totaal;A-U Alle economische activiteiten;2011 2e kwartaal;8716.0;8693.0;9278.0;9253.0;2968.0;3006.0
82;Totaal;A-U Alle economische activiteiten;2011 3e kwartaal;8740.0;8705.0;9305.0;9267.0;2673.0;3005.0
83;Totaal;A-U Alle economische activiteiten;2011 4e kwartaal;8705.0;8702.0;9268.0;9265.0;3207.0;3003.0
84;Totaal;A-U Alle economische activiteiten;2011;8699.0;;9259.0;;12021.0;
85;Totaal;A-U Alle economische activiteiten;2012 1e kwartaal;8653.0;8712.0;9210.0;9276.0;3203.0;3012.0
86;Totaal;A-U Alle economische activiteiten;2012 2e kwartaal;8706.0;8682.0;9271.0;9246.0;2966.0;3006.0
87;Totaal;A-U Alle economische activiteiten;2012 3e kwartaal;8710.0;8677.0;9278.0;9241.0;2638.0;2996.0
88;Totaal;A-U Alle economische activiteiten;2012 4e kwartaal;8660.0;8658.0;9225.0;9222.0;3209.0;3001.0
89;Totaal;A-U Alle economische activiteiten;2012;8682.0;;9246.0;;12015.0;
90;Totaal;A-U Alle economische activiteiten;2013 1e kwartaal;8573.0;8630.0;9129.0;9193.0;3097.0;2970.0
91;Totaal;A-U Alle economische activiteiten;2013 2e kwartaal;8634.0;8610.0;9200.0;9174.0;2945.0;2973.0
92;Totaal;A-U Alle economische activiteiten;2013 3e kwartaal;8619.0;8589.0;9187.0;9152.0;2653.0;2969.0
93;Totaal;A-U Alle economische activiteiten;2013 4e kwartaal;8541.0;8539.0;9102.0;9099.0;3165.0;2948.0
94;Totaal;A-U Alle economische activiteiten;2013;8592.0;;9155.0;;11859.0;
95;Totaal;A-U Alle economische activiteiten;2014 1e kwartaal;8488.0;8544.0;9042.0;9106.0;3080.0;2949.0
96;Totaal;A Landbouw, bosbouw en visserij;1995 1e kwartaal;255.0;266.0;278.0;291.0;113.0;118.0
97;Totaal;A Landbouw, bosbouw en visserij;1995 2e kwartaal;270.0;265.0;296.0;291.0;122.0;119.0
98;Totaal;A Landbouw, bosbouw en visserij;1995 3e kwartaal;277.0;265.0;305.0;291.0;126.0;120.0
99;Totaal;A Landbouw, bosbouw en visserij;1995 4e kwartaal;259.0;265.0;286.0;292.0;119.0;122.0
100;Totaal;A Landbouw, bosbouw en visserij;1995;265.0;;291.0;;480.0;
101;Totaal;A Landbouw, bosbouw en visserij;1996 1e kwartaal;255.0;267.0;282.0;295.0;115.0;121.0
102;Totaal;A Landbouw, bosbouw en visserij;1996 2e kwartaal;274.0;269.0;303.0;298.0;125.0;122.0
103;Totaal;A Landbouw, bosbouw en visserij;1996 3e kwartaal;282.0;269.0;312.0;298.0;129.0;123.0
104;Totaal;A Landbouw, bosbouw en visserij;1996 4e kwartaal;264.0;269.0;291.0;297.0;121.0;124.0
105;Totaal;A Landbouw, bosbouw en visserij;1996;269.0;;297.0;;490.0;
106;Totaal;A Landbouw, bosbouw en visserij;1997 1e kwartaal;261.0;273.0;287.0;299.0;116.0;123.0
107;Totaal;A Landbouw, bosbouw en visserij;1997 2e kwartaal;279.0;274.0;305.0;300.0;127.0;124.0
108;Totaal;A Landbouw, bosbouw en visserij;1997 3e kwartaal;287.0;273.0;313.0;299.0;129.0;123.0
109;Totaal;A Landbouw, bosbouw en visserij;1997 4e kwartaal;266.0;271.0;291.0;297.0;119.0;122.0
110;Totaal;A Landbouw, bosbouw en visserij;1997;273.0;;299.0;;492.0;
111;Totaal;A Landbouw, bosbouw en visserij;1998 1e kwartaal;251.0;262.0;277.0;290.0;106.0;111.0
112;Totaal;A Landbouw, bosbouw en visserij;1998 2e kwartaal;265.0;261.0;294.0;290.0;113.0;111.0
113;Totaal;A Landbouw, bosbouw en visserij;1998 3e kwartaal;274.0;261.0;304.0;290.0;116.0;110.0
114;Totaal;A Landbouw, bosbouw en visserij;1998 4e kwartaal;256.0;261.0;284.0;290.0;108.0;110.0
115;Totaal;A Landbouw, bosbouw en visserij;1998;262.0;;290.0;;442.0;
116;Totaal;A Landbouw, bosbouw en visserij;1999 1e kwartaal;250.0;262.0;279.0;292.0;112.0;117.0
117;Totaal;A Landbouw, bosbouw en visserij;1999 2e kwartaal;265.0;262.0;296.0;292.0;120.0;118.0
118;Totaal;A Landbouw, bosbouw en visserij;1999 3e kwartaal;276.0;262.0;308.0;293.0;124.0;119.0
119;Totaal;A Landbouw, bosbouw en visserij;1999 4e kwartaal;258.0;264.0;288.0;294.0;118.0;120.0
120;Totaal;A Landbouw, bosbouw en visserij;1999;262.0;;293.0;;475.0;
121;Totaal;A Landbouw, bosbouw en visserij;2000 1e kwartaal;250.0;263.0;280.0;293.0;130.0;135.0
122;Totaal;A Landbouw, bosbouw en visserij;2000 2e kwartaal;266.0;262.0;297.0;293.0;139.0;136.0
123;Totaal;A Landbouw, bosbouw en visserij;2000 3e kwartaal;275.0;262.0;307.0;292.0;141.0;135.0
124;Totaal;A Landbouw, bosbouw en visserij;2000 4e kwartaal;256.0;262.0;286.0;291.0;130.0;133.0
125;Totaal;A Landbouw, bosbouw en visserij;2000;262.0;;292.0;;539.0;
126;Totaal;A Landbouw, bosbouw en visserij;2001 1e kwartaal;254.0;267.0;277.0;291.0;124.0;130.0
127;Totaal;A Landbouw, bosbouw en visserij;2001 2e kwartaal;267.0;263.0;291.0;287.0;131.0;128.0
128;Totaal;A Landbouw, bosbouw en visserij;2001 3e kwartaal;278.0;263.0;302.0;286.0;134.0;129.0
129;Totaal;A Landbouw, bosbouw en visserij;2001 4e kwartaal;257.0;262.0;279.0;285.0;126.0;128.0
130;Totaal;A Landbouw, bosbouw en visserij;2001;264.0;;287.0;;515.0;
131;Totaal;A Landbouw, bosbouw en visserij;2002 1e kwartaal;247.0;260.0;269.0;283.0;120.0;127.0
132;Totaal;A Landbouw, bosbouw en visserij;2002 2e kwartaal;261.0;257.0;283.0;280.0;124.0;122.0
133;Totaal;A Landbouw, bosbouw en visserij;2002 3e kwartaal;284.0;269.0;309.0;293.0;138.0;132.0
134;Totaal;A Landbouw, bosbouw en visserij;2002 4e kwartaal;259.0;264.0;282.0;287.0;125.0;126.0
135;Totaal;A Landbouw, bosbouw en visserij;2002;263.0;;286.0;;507.0;
136;Totaal;A Landbouw, bosbouw en visserij;2003 1e kwartaal;251.0;264.0;275.0;287.0;118.0;125.0
137;Totaal;A Landbouw, bosbouw en visserij;2003 2e kwartaal;264.0;261.0;288.0;285.0;124.0;121.0
138;Totaal;A Landbouw, bosbouw en visserij;2003 3e kwartaal;270.0;256.0;294.0;279.0;126.0;120.0
139;Totaal;A Landbouw, bosbouw en visserij;2003 4e kwartaal;245.0;250.0;267.0;272.0;118.0;119.0
140;Totaal;A Landbouw, bosbouw en visserij;2003;258.0;;281.0;;485.0;
141;Totaal;A Landbouw, bosbouw en visserij;2004 1e kwartaal;229.0;241.0;250.0;263.0;106.0;113.0
142;Totaal;A Landbouw, bosbouw en visserij;2004 2e kwartaal;256.0;254.0;280.0;277.0;122.0;120.0
143;Totaal;A Landbouw, bosbouw en visserij;2004 3e kwartaal;267.0;252.0;291.0;275.0;126.0;121.0
144;Totaal;A Landbouw, bosbouw en visserij;2004 4e kwartaal;248.0;253.0;270.0;275.0;120.0;120.0
145;Totaal;A Landbouw, bosbouw en visserij;2004;250.0;;273.0;;474.0;
146;Totaal;A Landbouw, bosbouw en visserij;2005 1e kwartaal;233.0;244.0;254.0;266.0;109.0;116.0
147;Totaal;A Landbouw, bosbouw en visserij;2005 2e kwartaal;251.0;250.0;274.0;272.0;122.0;120.0
148;Totaal;A Landbouw, bosbouw en visserij;2005 3e kwartaal;255.0;240.0;277.0;262.0;120.0;115.0
149;Totaal;A Landbouw, bosbouw en visserij;2005 4e kwartaal;239.0;244.0;261.0;266.0;117.0;117.0
150;Totaal;A Landbouw, bosbouw en visserij;2005;245.0;;266.0;;468.0;
151;Totaal;A Landbouw, bosbouw en visserij;2006 1e kwartaal;229.0;240.0;250.0;261.0;110.0;115.0
152;Totaal;A Landbouw, bosbouw en visserij;2006 2e kwartaal;239.0;237.0;260.0;259.0;115.0;113.0
153;Totaal;A Landbouw, bosbouw en visserij;2006 3e kwartaal;255.0;241.0;277.0;262.0;121.0;117.0
154;Totaal;A Landbouw, bosbouw en visserij;2006 4e kwartaal;238.0;243.0;259.0;265.0;111.0;113.0
155;Totaal;A Landbouw, bosbouw en visserij;2006;240.0;;262.0;;457.0;
156;Totaal;A Landbouw, bosbouw en visserij;2007 1e kwartaal;225.0;235.0;245.0;255.0;106.0;110.0
157;Totaal;A Landbouw, bosbouw en visserij;2007 2e kwartaal;238.0;237.0;260.0;258.0;112.0;111.0
158;Totaal;A Landbouw, bosbouw en visserij;2007 3e kwartaal;253.0;239.0;276.0;260.0;118.0;114.0
159;Totaal;A Landbouw, bosbouw en visserij;2007 4e kwartaal;232.0;238.0;253.0;259.0;111.0;112.0
160;Totaal;A Landbouw, bosbouw en visserij;2007;237.0;;258.0;;448.0;
161;Totaal;A Landbouw, bosbouw en visserij;2008 1e kwartaal;232.0;242.0;253.0;263.0;111.0;115.0
162;Totaal;A Landbouw, bosbouw en visserij;2008 2e kwartaal;236.0;234.0;257.0;255.0;113.0;112.0
163;Totaal;A Landbouw, bosbouw en visserij;2008 3e kwartaal;243.0;229.0;265.0;250.0;115.0;110.0
164;Totaal;A Landbouw, bosbouw en visserij;2008 4e kwartaal;219.0;226.0;239.0;247.0;106.0;108.0
165;Totaal;A Landbouw, bosbouw en visserij;2008;233.0;;253.0;;445.0;
166;Totaal;A Landbouw, bosbouw en visserij;2009 1e kwartaal;221.0;229.0;241.0;249.0;107.0;109.0
167;Totaal;A Landbouw, bosbouw en visserij;2009 2e kwartaal;230.0;228.0;250.0;249.0;110.0;110.0
168;Totaal;A Landbouw, bosbouw en visserij;2009 3e kwartaal;238.0;224.0;259.0;245.0;112.0;108.0
169;Totaal;A Landbouw, bosbouw en visserij;2009 4e kwartaal;223.0;230.0;243.0;251.0;112.0;115.0
170;Totaal;A Landbouw, bosbouw en visserij;2009;228.0;;248.0;;441.0;
171;Totaal;A Landbouw, bosbouw en visserij;2010 1e kwartaal;228.0;236.0;249.0;256.0;112.0;115.0
172;Totaal;A Landbouw, bosbouw en visserij;2010 2e kwartaal;229.0;227.0;250.0;248.0;111.0;111.0
173;Totaal;A Landbouw, bosbouw en visserij;2010 3e kwartaal;235.0;221.0;255.0;241.0;107.0;102.0
174;Totaal;A Landbouw, bosbouw en visserij;2010 4e kwartaal;213.0;221.0;232.0;241.0;104.0;106.0
175;Totaal;A Landbouw, bosbouw en visserij;2010;226.0;;247.0;;434.0;
176;Totaal;A Landbouw, bosbouw en visserij;2011 1e kwartaal;217.0;225.0;237.0;244.0;106.0;107.0
177;Totaal;A Landbouw, bosbouw en visserij;2011 2e kwartaal;226.0;224.0;246.0;245.0;107.0;107.0
178;Totaal;A Landbouw, bosbouw en visserij;2011 3e kwartaal;241.0;228.0;263.0;248.0;112.0;108.0
179;Totaal;A Landbouw, bosbouw en visserij;2011 4e kwartaal;215.0;222.0;234.0;242.0;103.0;107.0
180;Totaal;A Landbouw, bosbouw en visserij;2011;225.0;;245.0;;429.0;
181;Totaal;A Landbouw, bosbouw en visserij;2012 1e kwartaal;209.0;216.0;228.0;235.0;104.0;105.0
182;Totaal;A Landbouw, bosbouw en visserij;2012 2e kwartaal;216.0;215.0;236.0;235.0;105.0;105.0
183;Totaal;A Landbouw, bosbouw en visserij;2012 3e kwartaal;231.0;218.0;252.0;238.0;109.0;105.0
184;Totaal;A Landbouw, bosbouw en visserij;2012 4e kwartaal;207.0;215.0;226.0;234.0;101.0;104.0
185;Totaal;A Landbouw, bosbouw en visserij;2012;216.0;;236.0;;419.0;
186;Totaal;A Landbouw, bosbouw en visserij;2013 1e kwartaal;211.0;218.0;231.0;237.0;104.0;107.0
187;Totaal;A Landbouw, bosbouw en visserij;2013 2e kwartaal;220.0;220.0;240.0;240.0;108.0;107.0
188;Totaal;A Landbouw, bosbouw en visserij;2013 3e kwartaal;237.0;223.0;258.0;244.0;114.0;109.0
189;Totaal;A Landbouw, bosbouw en visserij;2013 4e kwartaal;212.0;219.0;231.0;239.0;103.0;106.0
190;Totaal;A Landbouw, bosbouw en visserij;2013;220.0;;240.0;;429.0;
191;Totaal;A Landbouw, bosbouw en visserij;2014 1e kwartaal;214.0;221.0;233.0;240.0;106.0;108.0
192;Totaal;B-E Nijverheid (geen bouw) en energie;1995 1e kwartaal;1034.0;1042.0;1056.0;1064.0;445.0;413.0
193;Totaal;B-E Nijverheid (geen bouw) en energie;1995 2e kwartaal;1041.0;1042.0;1064.0;1065.0;405.0;418.0
194;Totaal;B-E Nijverheid (geen bouw) en energie;1995 3e kwartaal;1052.0;1050.0;1075.0;1073.0;366.0;425.0
195;Totaal;B-E Nijverheid (geen bouw) en energie;1995 4e kwartaal;1054.0;1048.0;1078.0;1071.0;464.0;425.0
196;Totaal;B-E Nijverheid (geen bouw) en energie;1995;1045.0;;1068.0;;1681.0;
197;Totaal;B-E Nijverheid (geen bouw) en energie;1996 1e kwartaal;1022.0;1029.0;1044.0;1052.0;443.0;418.0
198;Totaal;B-E Nijverheid (geen bouw) en energie;1996 2e kwartaal;1026.0;1027.0;1049.0;1050.0;402.0;412.0
199;Totaal;B-E Nijverheid (geen bouw) en energie;1996 3e kwartaal;1032.0;1030.0;1055.0;1053.0;362.0;418.0
200;Totaal;B-E Nijverheid (geen bouw) en energie;1996 4e kwartaal;1040.0;1034.0;1064.0;1057.0;462.0;420.0
201;Totaal;B-E Nijverheid (geen bouw) en energie;1996;1030.0;;1053.0;;1669.0;
202;Totaal;B-E Nijverheid (geen bouw) en energie;1997 1e kwartaal;1033.0;1041.0;1055.0;1063.0;436.0;419.0
203;Totaal;B-E Nijverheid (geen bouw) en energie;1997 2e kwartaal;1041.0;1041.0;1063.0;1063.0;419.0;422.0
204;Totaal;B-E Nijverheid (geen bouw) en energie;1997 3e kwartaal;1044.0;1043.0;1066.0;1065.0;363.0;418.0
205;Totaal;B-E Nijverheid (geen bouw) en energie;1997 4e kwartaal;1051.0;1045.0;1073.0;1067.0;463.0;422.0
206;Totaal;B-E Nijverheid (geen bouw) en energie;1997;1042.0;;1064.0;;1680.0;
207;Totaal;B-E Nijverheid (geen bouw) en energie;1998 1e kwartaal;1042.0;1049.0;1065.0;1073.0;448.0;425.0
208;Totaal;B-E Nijverheid (geen bouw) en energie;1998 2e kwartaal;1049.0;1049.0;1073.0;1073.0;415.0;423.0
209;Totaal;B-E Nijverheid (geen bouw) en energie;1998 3e kwartaal;1051.0;1049.0;1075.0;1073.0;364.0;422.0
210;Totaal;B-E Nijverheid (geen bouw) en energie;1998 4e kwartaal;1056.0;1051.0;1080.0;1074.0;462.0;419.0
211;Totaal;B-E Nijverheid (geen bouw) en energie;1998;1049.0;;1073.0;;1689.0;
212;Totaal;B-E Nijverheid (geen bouw) en energie;1999 1e kwartaal;1043.0;1049.0;1068.0;1076.0;443.0;421.0
213;Totaal;B-E Nijverheid (geen bouw) en energie;1999 2e kwartaal;1050.0;1049.0;1076.0;1075.0;411.0;420.0
214;Totaal;B-E Nijverheid (geen bouw) en energie;1999 3e kwartaal;1050.0;1048.0;1076.0;1074.0;359.0;418.0
215;Totaal;B-E Nijverheid (geen bouw) en energie;1999 4e kwartaal;1055.0;1050.0;1081.0;1076.0;467.0;420.0
216;Totaal;B-E Nijverheid (geen bouw) en energie;1999;1049.0;;1075.0;;1679.0;
217;Totaal;B-E Nijverheid (geen bouw) en energie;2000 1e kwartaal;1043.0;1050.0;1068.0;1075.0;453.0;419.0
218;Totaal;B-E Nijverheid (geen bouw) en energie;2000 2e kwartaal;1054.0;1054.0;1079.0;1078.0;417.0;424.0
219;Totaal;B-E Nijverheid (geen bouw) en energie;2000 3e kwartaal;1054.0;1053.0;1078.0;1077.0;353.0;413.0
220;Totaal;B-E Nijverheid (geen bouw) en energie;2000 4e kwartaal;1059.0;1055.0;1083.0;1079.0;447.0;415.0
221;Totaal;B-E Nijverheid (geen bouw) en energie;2000;1053.0;;1077.0;;1670.0;
222;Totaal;B-E Nijverheid (geen bouw) en energie;2001 1e kwartaal;1049.0;1055.0;1070.0;1076.0;448.0;417.0
223;Totaal;B-E Nijverheid (geen bouw) en energie;2001 2e kwartaal;1056.0;1054.0;1077.0;1075.0;410.0;417.0
224;Totaal;B-E Nijverheid (geen bouw) en energie;2001 3e kwartaal;1051.0;1051.0;1072.0;1071.0;355.0;416.0
225;Totaal;B-E Nijverheid (geen bouw) en energie;2001 4e kwartaal;1048.0;1045.0;1069.0;1065.0;449.0;412.0
226;Totaal;B-E Nijverheid (geen bouw) en energie;2001;1051.0;;1072.0;;1662.0;
227;Totaal;B-E Nijverheid (geen bouw) en energie;2002 1e kwartaal;1036.0;1041.0;1056.0;1061.0;434.0;409.0
228;Totaal;B-E Nijverheid (geen bouw) en energie;2002 2e kwartaal;1035.0;1034.0;1055.0;1053.0;400.0;407.0
229;Totaal;B-E Nijverheid (geen bouw) en energie;2002 3e kwartaal;1028.0;1028.0;1048.0;1048.0;348.0;404.0
230;Totaal;B-E Nijverheid (geen bouw) en energie;2002 4e kwartaal;1027.0;1025.0;1047.0;1044.0;440.0;403.0
231;Totaal;B-E Nijverheid (geen bouw) en energie;2002;1032.0;;1051.0;;1623.0;
232;Totaal;B-E Nijverheid (geen bouw) en energie;2003 1e kwartaal;1006.0;1010.0;1025.0;1029.0;425.0;398.0
233;Totaal;B-E Nijverheid (geen bouw) en energie;2003 2e kwartaal;1006.0;1003.0;1024.0;1022.0;384.0;391.0
234;Totaal;B-E Nijverheid (geen bouw) en energie;2003 3e kwartaal;996.0;997.0;1015.0;1015.0;340.0;394.0
235;Totaal;B-E Nijverheid (geen bouw) en energie;2003 4e kwartaal;992.0;991.0;1010.0;1009.0;426.0;393.0
236;Totaal;B-E Nijverheid (geen bouw) en energie;2003;1000.0;;1019.0;;1575.0;
