ID;Geslacht;Leeftijd;BurgerlijkeStaat;Herkomstland;GeboortelandOuders;Perioden;PersonenMetAansprakenPartnerpensioen_1;PartnerOntvangtTotAOWDatum_2;PartnerOntvangtVanafAOWDatum_3;PartnerOntvangtTotAOWDatum_4;PartnerOntvangtVanafAOWDatum_5
28;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Nederland;Geboren in Nederland;2020;7027840.0;70206471.0;59210635.0;44430876.0;54959685.0
29;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Nederland;Geboren in Nederland;2021;7050070.0;73463421.0;61548774.0;51793874.0;55515931.0
30;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Nederland;Geboren in Nederland;2022;6949420.0;76349077.0;63601578.0;57940483.0;61135483.0
31;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Nederland;Geboren in Nederland;2023;6981390.0;80988580.0;67051679.0;58788248.0;62850294.0
32;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Nederland;Geboren buiten Nederland;2020;;;;;
33;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Nederland;Geboren buiten Nederland;2021;;;;;
34;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Nederland;Geboren buiten Nederland;2022;;;;;
35;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Nederland;Geboren buiten Nederland;2023;;;;;
36;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Nederland;Geboren in NL, ouder(s) buiten NL;2020;;;;;
37;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Nederland;Geboren in NL, ouder(s) buiten NL;2021;;;;;
38;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Nederland;Geboren in NL, ouder(s) buiten NL;2022;;;;;
39;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Nederland;Geboren in NL, ouder(s) buiten NL;2023;;;;;
40;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Nederland;Geboren in NL, ouders in NL;2020;7027840.0;70206471.0;59210635.0;44430876.0;54959685.0
41;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Nederland;Geboren in NL, ouders in NL;2021;7050070.0;73463421.0;61548774.0;51793874.0;55515931.0
42;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Nederland;Geboren in NL, ouders in NL;2022;6949420.0;76349077.0;63601578.0;57940483.0;61135483.0
43;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Nederland;Geboren in NL, ouders in NL;2023;6981390.0;80988580.0;67051679.0;58788248.0;62850294.0
44;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Nederland;Onbekend;2020;;;;;
45;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Nederland;Onbekend;2021;;;;;
46;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Nederland;Onbekend;2022;;;;;
47;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Nederland;Onbekend;2023;;;;;
48;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Totaal;2020;1337170.0;6811085.0;5728581.0;4647060.0;5319838.0
49;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Totaal;2021;1444860.0;7299917.0;6076990.0;5426708.0;5585386.0
50;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Totaal;2022;1589790.0;8327174.0;6927457.0;7025795.0;7170850.0
51;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Totaal;2023;1711710.0;9419185.0;7807862.0;7461581.0;7705298.0
52;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in Nederland;2020;232500.0;2070503.0;1742709.0;1356851.0;1637318.0
53;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in Nederland;2021;236070.0;2198106.0;1838711.0;1596063.0;1674060.0
54;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in Nederland;2022;235710.0;2323806.0;1931354.0;1821217.0;1887565.0
55;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in Nederland;2023;240110.0;2490279.0;2056915.0;1860986.0;1955519.0
56;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren buiten Nederland;2020;1104670.0;4740582.0;3985872.0;3290209.0;3682519.0
57;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren buiten Nederland;2021;1208790.0;5101811.0;4238279.0;3830645.0;3911326.0
58;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren buiten Nederland;2022;1354080.0;6003368.0;4996103.0;5204579.0;5283285.0
59;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren buiten Nederland;2023;1471610.0;6928905.0;5750947.0;5600595.0;5749779.0
60;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2020;232500.0;2070503.0;1742709.0;1356851.0;1637318.0
61;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2021;236070.0;2198106.0;1838711.0;1596063.0;1674060.0
62;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2022;235710.0;2323806.0;1931354.0;1821217.0;1887565.0
63;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023;240110.0;2490279.0;2056915.0;1860986.0;1955519.0
64;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2020;;;;;
65;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2021;;;;;
66;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2022;;;;;
67;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2023;;;;;
68;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Onbekend;2020;;;;;
69;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Onbekend;2021;;;;;
70;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Onbekend;2022;;;;;
71;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Onbekend;2023;;;;;
72;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Buiten Europa;Totaal;2020;1565060.0;10990105.0;9102061.0;6975712.0;8364135.0
73;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Buiten Europa;Totaal;2021;1638210.0;12059663.0;9927952.0;8530084.0;8873325.0
74;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Buiten Europa;Totaal;2022;1723610.0;13687011.0;11255724.0;10664443.0;10977685.0
75;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Buiten Europa;Totaal;2023;1804720.0;15239967.0;12418520.0;11174030.0;11708413.0
76;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Buiten Europa;Geboren in Nederland;2020;614150.0;5122786.0;4252566.0;3208179.0;3999532.0
77;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Buiten Europa;Geboren in Nederland;2021;644730.0;5592688.0;4614314.0;4059604.0;4246133.0
78;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Buiten Europa;Geboren in Nederland;2022;675270.0;6174600.0;5096133.0;4914099.0;5096262.0
79;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Buiten Europa;Geboren in Nederland;2023;704370.0;6730732.0;5507263.0;5070223.0;5341666.0
80;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Buiten Europa;Geboren buiten Nederland;2020;950910.0;5867319.0;4849495.0;3767532.0;4364603.0
81;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Buiten Europa;Geboren buiten Nederland;2021;993480.0;6466975.0;5313638.0;4470480.0;4627191.0
82;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Buiten Europa;Geboren buiten Nederland;2022;1048340.0;7512412.0;6159590.0;5750344.0;5881423.0
83;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Buiten Europa;Geboren buiten Nederland;2023;1100350.0;8509235.0;6911257.0;6103807.0;6366746.0
84;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2020;614150.0;5122786.0;4252566.0;3208179.0;3999532.0
85;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2021;644730.0;5592688.0;4614314.0;4059604.0;4246133.0
86;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2022;675270.0;6174600.0;5096133.0;4914099.0;5096262.0
87;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023;704370.0;6730732.0;5507263.0;5070223.0;5341666.0
88;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouders in NL;2020;;;;;
89;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouders in NL;2021;;;;;
90;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouders in NL;2022;;;;;
91;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouders in NL;2023;;;;;
92;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Buiten Europa;Onbekend;2020;;;;;
93;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Buiten Europa;Onbekend;2021;;;;;
94;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Buiten Europa;Onbekend;2022;;;;;
95;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Buiten Europa;Onbekend;2023;;;;;
96;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Totaal;2020;61430.0;14042.0;13404.0;13371.0;13612.0
97;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Totaal;2021;59950.0;13841.0;13215.0;12902.0;12994.0
98;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Totaal;2022;58040.0;14075.0;13402.0;13894.0;13903.0
99;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Totaal;2023;52620.0;11032.0;10607.0;10695.0;10713.0
100;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in Nederland;2020;0.0;0.0;0.0;0.0;0.0
101;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in Nederland;2021;160.0;544.0;496.0;458.0;499.0
102;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in Nederland;2022;0.0;0.0;0.0;0.0;0.0
103;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in Nederland;2023;0.0;0.0;0.0;0.0;0.0
104;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Geboren buiten Nederland;2020;18850.0;4587.0;4382.0;4407.0;4470.0
105;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Geboren buiten Nederland;2021;18600.0;4328.0;4097.0;4306.0;4308.0
106;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Geboren buiten Nederland;2022;18270.0;4330.0;4116.0;4486.0;4468.0
107;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Geboren buiten Nederland;2023;18050.0;4784.0;4487.0;4748.0;4749.0
108;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2020;;;;;
109;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2021;;;;;
110;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2022;;;;;
111;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2023;;;;;
112;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in NL, ouders in NL;2020;;;;;
113;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in NL, ouders in NL;2021;;;;;
114;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in NL, ouders in NL;2022;;;;;
115;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in NL, ouders in NL;2023;;;;;
116;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Onbekend;2020;42590.0;9455.0;9022.0;8964.0;9141.0
117;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Onbekend;2021;41190.0;8970.0;8623.0;8139.0;8186.0
118;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Onbekend;2022;39770.0;9745.0;9286.0;9408.0;9435.0
119;Totaal mannen en vrouwen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Onbekend;2023;34570.0;6248.0;6120.0;5946.0;5964.0
120;Totaal mannen en vrouwen;10000;Ongehuwd;Totaal;Totaal;2020;4029340.0;32182684.0;27140174.0;21416033.0;25556457.0
121;Totaal mannen en vrouwen;10000;Ongehuwd;Totaal;Totaal;2021;4179900.0;34740224.0;29061649.0;25815825.0;26543236.0
122;Totaal mannen en vrouwen;10000;Ongehuwd;Totaal;Totaal;2022;4381460.0;38491436.0;32335130.0;31382673.0;32032436.0
123;Totaal mannen en vrouwen;10000;Ongehuwd;Totaal;Totaal;2023;4516060.0;41499002.0;34538273.0;32069002.0;33139860.0
124;Totaal mannen en vrouwen;10000;Ongehuwd;Totaal;Geboren in Nederland;2020;3215680.0;28086935.0;23694596.0;18548887.0;22339444.0
125;Totaal mannen en vrouwen;10000;Ongehuwd;Totaal;Geboren in Nederland;2021;3294310.0;30206528.0;25285610.0;22395161.0;23089254.0
126;Totaal mannen en vrouwen;10000;Ongehuwd;Totaal;Geboren in Nederland;2022;3392880.0;32918082.0;27666009.0;26619657.0;27233717.0
127;Totaal mannen en vrouwen;10000;Ongehuwd;Totaal;Geboren in Nederland;2023;3445250.0;35102630.0;29216392.0;26967069.0;27923612.0
128;Totaal mannen en vrouwen;10000;Ongehuwd;Totaal;Geboren buiten Nederland;2020;813470.0;4095006.0;3444900.0;2866504.0;3216291.0
129;Totaal mannen en vrouwen;10000;Ongehuwd;Totaal;Geboren buiten Nederland;2021;885590.0;4533696.0;3776039.0;3420664.0;3453982.0
130;Totaal mannen en vrouwen;10000;Ongehuwd;Totaal;Geboren buiten Nederland;2022;988400.0;5572582.0;4668441.0;4762328.0;4798034.0
131;Totaal mannen en vrouwen;10000;Ongehuwd;Totaal;Geboren buiten Nederland;2023;1070800.0;6396372.0;5321882.0;5101933.0;5216248.0
132;Totaal mannen en vrouwen;10000;Ongehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2020;448650.0;3169869.0;2634417.0;2075761.0;2496043.0
133;Totaal mannen en vrouwen;10000;Ongehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2021;473370.0;3484224.0;2872260.0;2622022.0;2665119.0
134;Totaal mannen en vrouwen;10000;Ongehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2022;504450.0;3964450.0;3288355.0;3281250.0;3324642.0
135;Totaal mannen en vrouwen;10000;Ongehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2023;526220.0;4319895.0;3540595.0;3373002.0;3462780.0
136;Totaal mannen en vrouwen;10000;Ongehuwd;Totaal;Geboren in NL, ouders in NL;2020;2767040.0;24917066.0;21060179.0;16473126.0;19843401.0
137;Totaal mannen en vrouwen;10000;Ongehuwd;Totaal;Geboren in NL, ouders in NL;2021;2820940.0;26722304.0;22413350.0;19773139.0;20424135.0
138;Totaal mannen en vrouwen;10000;Ongehuwd;Totaal;Geboren in NL, ouders in NL;2022;2888430.0;28953632.0;24377653.0;23338407.0;23909075.0
139;Totaal mannen en vrouwen;10000;Ongehuwd;Totaal;Geboren in NL, ouders in NL;2023;2919030.0;30782735.0;25675797.0;23594067.0;24460832.0
140;Totaal mannen en vrouwen;10000;Ongehuwd;Totaal;Onbekend;2020;190.0;743.0;678.0;641.0;722.0
141;Totaal mannen en vrouwen;10000;Ongehuwd;Totaal;Onbekend;2021;0.0;0.0;0.0;0.0;0.0
142;Totaal mannen en vrouwen;10000;Ongehuwd;Totaal;Onbekend;2022;170.0;772.0;681.0;688.0;685.0
143;Totaal mannen en vrouwen;10000;Ongehuwd;Totaal;Onbekend;2023;0.0;0.0;0.0;0.0;0.0
144;Totaal mannen en vrouwen;10000;Ongehuwd;Nederland;Totaal;2020;2767040.0;24917066.0;21060179.0;16473126.0;19843401.0
145;Totaal mannen en vrouwen;10000;Ongehuwd;Nederland;Totaal;2021;2820810.0;26721820.0;22412915.0;19772743.0;20423697.0
146;Totaal mannen en vrouwen;10000;Ongehuwd;Nederland;Totaal;2022;2888430.0;28953632.0;24377653.0;23338407.0;23909075.0
147;Totaal mannen en vrouwen;10000;Ongehuwd;Nederland;Totaal;2023;2919030.0;30782735.0;25675797.0;23594067.0;24460832.0
148;Totaal mannen en vrouwen;10000;Ongehuwd;Nederland;Geboren in Nederland;2020;2767040.0;24917066.0;21060179.0;16473126.0;19843401.0
149;Totaal mannen en vrouwen;10000;Ongehuwd;Nederland;Geboren in Nederland;2021;2820810.0;26721820.0;22412915.0;19772743.0;20423697.0
150;Totaal mannen en vrouwen;10000;Ongehuwd;Nederland;Geboren in Nederland;2022;2888430.0;28953632.0;24377653.0;23338407.0;23909075.0
151;Totaal mannen en vrouwen;10000;Ongehuwd;Nederland;Geboren in Nederland;2023;2919030.0;30782735.0;25675797.0;23594067.0;24460832.0
152;Totaal mannen en vrouwen;10000;Ongehuwd;Nederland;Geboren buiten Nederland;2020;;;;;
153;Totaal mannen en vrouwen;10000;Ongehuwd;Nederland;Geboren buiten Nederland;2021;;;;;
154;Totaal mannen en vrouwen;10000;Ongehuwd;Nederland;Geboren buiten Nederland;2022;;;;;
155;Totaal mannen en vrouwen;10000;Ongehuwd;Nederland;Geboren buiten Nederland;2023;;;;;
156;Totaal mannen en vrouwen;10000;Ongehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2020;;;;;
157;Totaal mannen en vrouwen;10000;Ongehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2021;;;;;
158;Totaal mannen en vrouwen;10000;Ongehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2022;;;;;
159;Totaal mannen en vrouwen;10000;Ongehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2023;;;;;
160;Totaal mannen en vrouwen;10000;Ongehuwd;Nederland;Geboren in NL, ouders in NL;2020;2767040.0;24917066.0;21060179.0;16473126.0;19843401.0
161;Totaal mannen en vrouwen;10000;Ongehuwd;Nederland;Geboren in NL, ouders in NL;2021;2820810.0;26721820.0;22412915.0;19772743.0;20423697.0
162;Totaal mannen en vrouwen;10000;Ongehuwd;Nederland;Geboren in NL, ouders in NL;2022;2888430.0;28953632.0;24377653.0;23338407.0;23909075.0
163;Totaal mannen en vrouwen;10000;Ongehuwd;Nederland;Geboren in NL, ouders in NL;2023;2919030.0;30782735.0;25675797.0;23594067.0;24460832.0
164;Totaal mannen en vrouwen;10000;Ongehuwd;Nederland;Onbekend;2020;;;;;
165;Totaal mannen en vrouwen;10000;Ongehuwd;Nederland;Onbekend;2021;;;;;
166;Totaal mannen en vrouwen;10000;Ongehuwd;Nederland;Onbekend;2022;;;;;
167;Totaal mannen en vrouwen;10000;Ongehuwd;Nederland;Onbekend;2023;;;;;
168;Totaal mannen en vrouwen;10000;Ongehuwd;Europa (exclusief Nederland);Totaal;2020;579260.0;3014611.0;2549691.0;2135262.0;2396277.0
169;Totaal mannen en vrouwen;10000;Ongehuwd;Europa (exclusief Nederland);Totaal;2021;630910.0;3281687.0;2742709.0;2515742.0;2543119.0
170;Totaal mannen en vrouwen;10000;Ongehuwd;Europa (exclusief Nederland);Totaal;2022;701200.0;3921245.0;3295543.0;3412281.0;3443161.0
171;Totaal mannen en vrouwen;10000;Ongehuwd;Europa (exclusief Nederland);Totaal;2023;762970.0;4467588.0;3736983.0;3648292.0;3723059.0
172;Totaal mannen en vrouwen;10000;Ongehuwd;Europa (exclusief Nederland);Geboren in Nederland;2020;107750.0;829525.0;698121.0;556093.0;663141.0
173;Totaal mannen en vrouwen;10000;Ongehuwd;Europa (exclusief Nederland);Geboren in Nederland;2021;112480.0;909671.0;759806.0;682263.0;697302.0
174;Totaal mannen en vrouwen;10000;Ongehuwd;Europa (exclusief Nederland);Geboren in Nederland;2022;118260.0;1020537.0;853877.0;836619.0;849933.0
175;Totaal mannen en vrouwen;10000;Ongehuwd;Europa (exclusief Nederland);Geboren in Nederland;2023;122120.0;1101016.0;913002.0;856985.0;881501.0
176;Totaal mannen en vrouwen;10000;Ongehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2020;471520.0;2185086.0;1851569.0;1579169.0;1733136.0
177;Totaal mannen en vrouwen;10000;Ongehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2021;518430.0;2372016.0;1982903.0;1833479.0;1845817.0
178;Totaal mannen en vrouwen;10000;Ongehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2022;582940.0;2900708.0;2441666.0;2575663.0;2593228.0
179;Totaal mannen en vrouwen;10000;Ongehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2023;640850.0;3366572.0;2823980.0;2791307.0;2841558.0
180;Totaal mannen en vrouwen;10000;Ongehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2020;107750.0;829525.0;698121.0;556093.0;663141.0
181;Totaal mannen en vrouwen;10000;Ongehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2021;112480.0;909671.0;759806.0;682263.0;697302.0
182;Totaal mannen en vrouwen;10000;Ongehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2022;118260.0;1020537.0;853877.0;836619.0;849933.0
