ID;Geslacht;LeeftijdOp31December;Perioden;Sterftekans_1;LevendenTafelbevolking_2;OverledenenTafelbevolking_3;PeriodeLevensverwachting_4
66;Totaal mannen en vrouwen;1 jaar;2035;0.00021;99825;21;84.24
67;Totaal mannen en vrouwen;1 jaar;2036;0.0002;99832;20;84.39
68;Totaal mannen en vrouwen;1 jaar;2037;0.00019;99838;19;84.54
69;Totaal mannen en vrouwen;1 jaar;2038;0.00018;99844;18;84.69
70;Totaal mannen en vrouwen;1 jaar;2039;0.00018;99850;18;84.84
71;Totaal mannen en vrouwen;1 jaar;2040;0.00017;99856;17;84.99
72;Totaal mannen en vrouwen;1 jaar;2041;0.00016;99861;16;85.14
73;Totaal mannen en vrouwen;1 jaar;2042;0.00016;99866;16;85.28
74;Totaal mannen en vrouwen;1 jaar;2043;0.00015;99871;15;85.42
75;Totaal mannen en vrouwen;1 jaar;2044;0.00014;99876;14;85.57
76;Totaal mannen en vrouwen;1 jaar;2045;0.00014;99880;14;85.71
77;Totaal mannen en vrouwen;1 jaar;2046;0.00014;99884;14;85.85
78;Totaal mannen en vrouwen;1 jaar;2047;0.00013;99888;13;85.99
79;Totaal mannen en vrouwen;1 jaar;2048;0.00013;99893;13;86.12
80;Totaal mannen en vrouwen;1 jaar;2049;0.00012;99897;12;86.26
81;Totaal mannen en vrouwen;1 jaar;2050;0.00012;99901;12;86.39
82;Totaal mannen en vrouwen;1 jaar;2051;0.00011;99905;11;86.52
83;Totaal mannen en vrouwen;1 jaar;2052;0.00011;99908;11;86.66
84;Totaal mannen en vrouwen;1 jaar;2053;0.0001;99912;10;86.79
85;Totaal mannen en vrouwen;1 jaar;2054;0.0001;99915;10;86.92
86;Totaal mannen en vrouwen;1 jaar;2055;0.0001;99918;10;87.05
87;Totaal mannen en vrouwen;1 jaar;2056;9e-05;99922;9;87.17
88;Totaal mannen en vrouwen;1 jaar;2057;9e-05;99924;9;87.3
89;Totaal mannen en vrouwen;1 jaar;2058;9e-05;99928;9;87.42
90;Totaal mannen en vrouwen;1 jaar;2059;8e-05;99930;8;87.55
91;Totaal mannen en vrouwen;1 jaar;2060;8e-05;99933;8;87.67
92;Totaal mannen en vrouwen;1 jaar;2061;8e-05;99936;8;87.79
93;Totaal mannen en vrouwen;1 jaar;2062;7e-05;99938;7;87.91
94;Totaal mannen en vrouwen;1 jaar;2063;7e-05;99940;7;88.03
95;Totaal mannen en vrouwen;1 jaar;2064;7e-05;99942;7;88.15
96;Totaal mannen en vrouwen;1 jaar;2065;7e-05;99945;7;88.26
97;Totaal mannen en vrouwen;1 jaar;2066;6e-05;99947;6;88.38
98;Totaal mannen en vrouwen;1 jaar;2067;6e-05;99949;6;88.49
99;Totaal mannen en vrouwen;1 jaar;2068;6e-05;99951;6;88.61
100;Totaal mannen en vrouwen;1 jaar;2069;6e-05;99953;6;88.72
101;Totaal mannen en vrouwen;1 jaar;2070;5e-05;99955;5;88.83
102;Totaal mannen en vrouwen;2 jaar;2020;0.00019;99653;19;80.46
103;Totaal mannen en vrouwen;2 jaar;2021;0.00019;99667;19;80.97
104;Totaal mannen en vrouwen;2 jaar;2022;0.00018;99679;18;81.23
105;Totaal mannen en vrouwen;2 jaar;2023;0.00017;99691;17;81.43
106;Totaal mannen en vrouwen;2 jaar;2024;0.00017;99703;17;81.58
107;Totaal mannen en vrouwen;2 jaar;2025;0.00016;99713;16;81.73
108;Totaal mannen en vrouwen;2 jaar;2026;0.00015;99725;15;81.88
109;Totaal mannen en vrouwen;2 jaar;2027;0.00015;99735;15;82.03
110;Totaal mannen en vrouwen;2 jaar;2028;0.00014;99745;14;82.18
111;Totaal mannen en vrouwen;2 jaar;2029;0.00014;99754;14;82.34
112;Totaal mannen en vrouwen;2 jaar;2030;0.00013;99763;13;82.49
113;Totaal mannen en vrouwen;2 jaar;2031;0.00013;99772;13;82.64
114;Totaal mannen en vrouwen;2 jaar;2032;0.00012;99780;12;82.8
115;Totaal mannen en vrouwen;2 jaar;2033;0.00012;99789;12;82.95
116;Totaal mannen en vrouwen;2 jaar;2034;0.00011;99797;11;83.1
117;Totaal mannen en vrouwen;2 jaar;2035;0.00011;99804;11;83.26
118;Totaal mannen en vrouwen;2 jaar;2036;0.00011;99812;11;83.41
119;Totaal mannen en vrouwen;2 jaar;2037;0.0001;99818;10;83.56
120;Totaal mannen en vrouwen;2 jaar;2038;0.0001;99825;10;83.71
121;Totaal mannen en vrouwen;2 jaar;2039;9e-05;99832;9;83.86
122;Totaal mannen en vrouwen;2 jaar;2040;9e-05;99838;9;84.0
123;Totaal mannen en vrouwen;2 jaar;2041;9e-05;99845;9;84.15
124;Totaal mannen en vrouwen;2 jaar;2042;9e-05;99850;9;84.29
125;Totaal mannen en vrouwen;2 jaar;2043;8e-05;99856;8;84.44
126;Totaal mannen en vrouwen;2 jaar;2044;8e-05;99862;8;84.58
127;Totaal mannen en vrouwen;2 jaar;2045;8e-05;99866;8;84.72
128;Totaal mannen en vrouwen;2 jaar;2046;7e-05;99870;7;84.86
129;Totaal mannen en vrouwen;2 jaar;2047;7e-05;99875;7;85.0
130;Totaal mannen en vrouwen;2 jaar;2048;7e-05;99880;7;85.13
131;Totaal mannen en vrouwen;2 jaar;2049;6e-05;99885;6;85.27
132;Totaal mannen en vrouwen;2 jaar;2050;6e-05;99889;6;85.4
133;Totaal mannen en vrouwen;2 jaar;2051;6e-05;99894;6;85.53
134;Totaal mannen en vrouwen;2 jaar;2052;6e-05;99897;6;85.67
135;Totaal mannen en vrouwen;2 jaar;2053;6e-05;99901;6;85.8
136;Totaal mannen en vrouwen;2 jaar;2054;5e-05;99906;5;85.93
137;Totaal mannen en vrouwen;2 jaar;2055;5e-05;99908;5;86.05
138;Totaal mannen en vrouwen;2 jaar;2056;5e-05;99912;5;86.18
139;Totaal mannen en vrouwen;2 jaar;2057;5e-05;99915;5;86.31
140;Totaal mannen en vrouwen;2 jaar;2058;5e-05;99919;5;86.43
141;Totaal mannen en vrouwen;2 jaar;2059;5e-05;99922;5;86.55
142;Totaal mannen en vrouwen;2 jaar;2060;4e-05;99925;4;86.68
143;Totaal mannen en vrouwen;2 jaar;2061;4e-05;99928;4;86.8
144;Totaal mannen en vrouwen;2 jaar;2062;4e-05;99931;4;86.92
145;Totaal mannen en vrouwen;2 jaar;2063;4e-05;99933;4;87.04
146;Totaal mannen en vrouwen;2 jaar;2064;4e-05;99936;4;87.15
147;Totaal mannen en vrouwen;2 jaar;2065;4e-05;99938;4;87.27
148;Totaal mannen en vrouwen;2 jaar;2066;3e-05;99941;3;87.38
149;Totaal mannen en vrouwen;2 jaar;2067;3e-05;99943;3;87.5
150;Totaal mannen en vrouwen;2 jaar;2068;3e-05;99945;3;87.61
151;Totaal mannen en vrouwen;2 jaar;2069;3e-05;99947;3;87.72
152;Totaal mannen en vrouwen;2 jaar;2070;3e-05;99949;3;87.83
153;Totaal mannen en vrouwen;3 jaar;2020;0.00011;99634;11;79.48
154;Totaal mannen en vrouwen;3 jaar;2021;0.00011;99648;11;79.99
155;Totaal mannen en vrouwen;3 jaar;2022;0.0001;99662;10;80.24
156;Totaal mannen en vrouwen;3 jaar;2023;0.0001;99674;10;80.44
157;Totaal mannen en vrouwen;3 jaar;2024;0.0001;99686;10;80.59
158;Totaal mannen en vrouwen;3 jaar;2025;9e-05;99698;9;80.74
159;Totaal mannen en vrouwen;3 jaar;2026;9e-05;99709;9;80.89
160;Totaal mannen en vrouwen;3 jaar;2027;9e-05;99720;9;81.04
161;Totaal mannen en vrouwen;3 jaar;2028;8e-05;99731;8;81.2
162;Totaal mannen en vrouwen;3 jaar;2029;8e-05;99741;8;81.35
163;Totaal mannen en vrouwen;3 jaar;2030;8e-05;99750;8;81.5
164;Totaal mannen en vrouwen;3 jaar;2031;8e-05;99759;8;81.65
165;Totaal mannen en vrouwen;3 jaar;2032;7e-05;99768;7;81.81
166;Totaal mannen en vrouwen;3 jaar;2033;7e-05;99777;7;81.96
167;Totaal mannen en vrouwen;3 jaar;2034;7e-05;99786;7;82.11
168;Totaal mannen en vrouwen;3 jaar;2035;6e-05;99793;6;82.26
169;Totaal mannen en vrouwen;3 jaar;2036;6e-05;99801;6;82.42
170;Totaal mannen en vrouwen;3 jaar;2037;6e-05;99808;6;82.57
171;Totaal mannen en vrouwen;3 jaar;2038;6e-05;99816;6;82.72
172;Totaal mannen en vrouwen;3 jaar;2039;5e-05;99823;5;82.87
173;Totaal mannen en vrouwen;3 jaar;2040;5e-05;99829;5;83.01
174;Totaal mannen en vrouwen;3 jaar;2041;5e-05;99836;5;83.16
175;Totaal mannen en vrouwen;3 jaar;2042;5e-05;99842;5;83.3
176;Totaal mannen en vrouwen;3 jaar;2043;5e-05;99848;5;83.44
177;Totaal mannen en vrouwen;3 jaar;2044;5e-05;99854;5;83.58
178;Totaal mannen en vrouwen;3 jaar;2045;5e-05;99859;5;83.72
179;Totaal mannen en vrouwen;3 jaar;2046;4e-05;99863;4;83.86
180;Totaal mannen en vrouwen;3 jaar;2047;4e-05;99869;4;84.0
181;Totaal mannen en vrouwen;3 jaar;2048;4e-05;99874;4;84.14
182;Totaal mannen en vrouwen;3 jaar;2049;4e-05;99879;4;84.27
183;Totaal mannen en vrouwen;3 jaar;2050;4e-05;99883;4;84.41
184;Totaal mannen en vrouwen;3 jaar;2051;4e-05;99887;4;84.54
185;Totaal mannen en vrouwen;3 jaar;2052;4e-05;99891;4;84.67
186;Totaal mannen en vrouwen;3 jaar;2053;3e-05;99896;3;84.8
187;Totaal mannen en vrouwen;3 jaar;2054;3e-05;99900;3;84.93
188;Totaal mannen en vrouwen;3 jaar;2055;3e-05;99903;3;85.06
189;Totaal mannen en vrouwen;3 jaar;2056;3e-05;99907;3;85.19
190;Totaal mannen en vrouwen;3 jaar;2057;3e-05;99911;3;85.31
191;Totaal mannen en vrouwen;3 jaar;2058;3e-05;99915;3;85.43
192;Totaal mannen en vrouwen;3 jaar;2059;3e-05;99917;3;85.56
193;Totaal mannen en vrouwen;3 jaar;2060;2e-05;99921;2;85.68
194;Totaal mannen en vrouwen;3 jaar;2061;2e-05;99924;2;85.8
195;Totaal mannen en vrouwen;3 jaar;2062;2e-05;99927;2;85.92
196;Totaal mannen en vrouwen;3 jaar;2063;2e-05;99929;2;86.04
197;Totaal mannen en vrouwen;3 jaar;2064;2e-05;99932;2;86.16
198;Totaal mannen en vrouwen;3 jaar;2065;2e-05;99934;2;86.27
199;Totaal mannen en vrouwen;3 jaar;2066;2e-05;99938;2;86.39
200;Totaal mannen en vrouwen;3 jaar;2067;2e-05;99940;2;86.5
201;Totaal mannen en vrouwen;3 jaar;2068;2e-05;99942;2;86.61
202;Totaal mannen en vrouwen;3 jaar;2069;2e-05;99944;2;86.73
203;Totaal mannen en vrouwen;3 jaar;2070;2e-05;99947;2;86.84
204;Totaal mannen en vrouwen;4 jaar;2020;9e-05;99623;9;78.49
205;Totaal mannen en vrouwen;4 jaar;2021;8e-05;99637;8;79.0
206;Totaal mannen en vrouwen;4 jaar;2022;8e-05;99651;8;79.25
207;Totaal mannen en vrouwen;4 jaar;2023;8e-05;99664;7;79.45
208;Totaal mannen en vrouwen;4 jaar;2024;7e-05;99676;7;79.6
209;Totaal mannen en vrouwen;4 jaar;2025;7e-05;99688;7;79.75
210;Totaal mannen en vrouwen;4 jaar;2026;6e-05;99700;6;79.9
211;Totaal mannen en vrouwen;4 jaar;2027;6e-05;99711;6;80.05
212;Totaal mannen en vrouwen;4 jaar;2028;6e-05;99722;6;80.2
213;Totaal mannen en vrouwen;4 jaar;2029;6e-05;99733;6;80.36
214;Totaal mannen en vrouwen;4 jaar;2030;6e-05;99743;6;80.51
215;Totaal mannen en vrouwen;4 jaar;2031;6e-05;99752;6;80.66
216;Totaal mannen en vrouwen;4 jaar;2032;6e-05;99761;5;80.81
217;Totaal mannen en vrouwen;4 jaar;2033;5e-05;99771;5;80.97
218;Totaal mannen en vrouwen;4 jaar;2034;5e-05;99779;5;81.12
219;Totaal mannen en vrouwen;4 jaar;2035;5e-05;99787;5;81.27
220;Totaal mannen en vrouwen;4 jaar;2036;4e-05;99795;4;81.42
221;Totaal mannen en vrouwen;4 jaar;2037;4e-05;99802;4;81.57
222;Totaal mannen en vrouwen;4 jaar;2038;4e-05;99810;4;81.72
223;Totaal mannen en vrouwen;4 jaar;2039;4e-05;99818;4;81.87
224;Totaal mannen en vrouwen;4 jaar;2040;4e-05;99824;4;82.02
225;Totaal mannen en vrouwen;4 jaar;2041;4e-05;99831;4;82.16
226;Totaal mannen en vrouwen;4 jaar;2042;3e-05;99837;3;82.31
227;Totaal mannen en vrouwen;4 jaar;2043;3e-05;99843;3;82.45
228;Totaal mannen en vrouwen;4 jaar;2044;4e-05;99849;4;82.59
229;Totaal mannen en vrouwen;4 jaar;2045;3e-05;99854;3;82.73
230;Totaal mannen en vrouwen;4 jaar;2046;3e-05;99859;3;82.87
231;Totaal mannen en vrouwen;4 jaar;2047;3e-05;99864;3;83.01
232;Totaal mannen en vrouwen;4 jaar;2048;3e-05;99869;3;83.14
233;Totaal mannen en vrouwen;4 jaar;2049;3e-05;99875;3;83.28
234;Totaal mannen en vrouwen;4 jaar;2050;3e-05;99879;3;83.41
235;Totaal mannen en vrouwen;4 jaar;2051;3e-05;99884;3;83.54
236;Totaal mannen en vrouwen;4 jaar;2052;3e-05;99888;3;83.67
237;Totaal mannen en vrouwen;4 jaar;2053;3e-05;99892;3;83.8
238;Totaal mannen en vrouwen;4 jaar;2054;2e-05;99897;2;83.93
239;Totaal mannen en vrouwen;4 jaar;2055;2e-05;99900;2;84.06
240;Totaal mannen en vrouwen;4 jaar;2056;2e-05;99904;2;84.19
241;Totaal mannen en vrouwen;4 jaar;2057;2e-05;99908;2;84.31
242;Totaal mannen en vrouwen;4 jaar;2058;2e-05;99912;2;84.44
243;Totaal mannen en vrouwen;4 jaar;2059;2e-05;99915;2;84.56
244;Totaal mannen en vrouwen;4 jaar;2060;2e-05;99918;2;84.68
245;Totaal mannen en vrouwen;4 jaar;2061;2e-05;99921;2;84.8
246;Totaal mannen en vrouwen;4 jaar;2062;2e-05;99924;2;84.92
247;Totaal mannen en vrouwen;4 jaar;2063;1e-05;99927;1;85.04
248;Totaal mannen en vrouwen;4 jaar;2064;1e-05;99930;1;85.16
249;Totaal mannen en vrouwen;4 jaar;2065;1e-05;99932;1;85.27
250;Totaal mannen en vrouwen;4 jaar;2066;1e-05;99936;1;85.39
251;Totaal mannen en vrouwen;4 jaar;2067;1e-05;99938;1;85.5
252;Totaal mannen en vrouwen;4 jaar;2068;1e-05;99940;1;85.62
253;Totaal mannen en vrouwen;4 jaar;2069;1e-05;99942;1;85.73
254;Totaal mannen en vrouwen;4 jaar;2070;1e-05;99945;1;85.84
255;Totaal mannen en vrouwen;5 jaar;2020;7e-05;99615;7;77.49
256;Totaal mannen en vrouwen;5 jaar;2021;7e-05;99629;7;78.0
257;Totaal mannen en vrouwen;5 jaar;2022;7e-05;99644;7;78.25
258;Totaal mannen en vrouwen;5 jaar;2023;6e-05;99657;6;78.46
259;Totaal mannen en vrouwen;5 jaar;2024;6e-05;99669;6;78.6
260;Totaal mannen en vrouwen;5 jaar;2025;6e-05;99681;6;78.75
261;Totaal mannen en vrouwen;5 jaar;2026;6e-05;99694;6;78.91
262;Totaal mannen en vrouwen;5 jaar;2027;6e-05;99705;6;79.06
263;Totaal mannen en vrouwen;5 jaar;2028;6e-05;99716;6;79.21
264;Totaal mannen en vrouwen;5 jaar;2029;5e-05;99727;5;79.36
265;Totaal mannen en vrouwen;5 jaar;2030;5e-05;99737;5;79.51
266;Totaal mannen en vrouwen;5 jaar;2031;5e-05;99746;5;79.66
267;Totaal mannen en vrouwen;5 jaar;2032;5e-05;99755;5;79.82
268;Totaal mannen en vrouwen;5 jaar;2033;4e-05;99766;4;79.97
269;Totaal mannen en vrouwen;5 jaar;2034;4e-05;99774;4;80.12
270;Totaal mannen en vrouwen;5 jaar;2035;4e-05;99782;4;80.27
271;Totaal mannen en vrouwen;5 jaar;2036;4e-05;99791;4;80.43
272;Totaal mannen en vrouwen;5 jaar;2037;4e-05;99798;4;80.58
273;Totaal mannen en vrouwen;5 jaar;2038;4e-05;99805;4;80.72
274;Totaal mannen en vrouwen;5 jaar;2039;3e-05;99814;3;80.87
275;Totaal mannen en vrouwen;5 jaar;2040;3e-05;99820;3;81.02
276;Totaal mannen en vrouwen;5 jaar;2041;3e-05;99827;3;81.16
277;Totaal mannen en vrouwen;5 jaar;2042;3e-05;99833;3;81.31
278;Totaal mannen en vrouwen;5 jaar;2043;3e-05;99840;3;81.45
279;Totaal mannen en vrouwen;5 jaar;2044;3e-05;99846;3;81.59
280;Totaal mannen en vrouwen;5 jaar;2045;3e-05;99851;3;81.73
281;Totaal mannen en vrouwen;5 jaar;2046;3e-05;99856;3;81.87
282;Totaal mannen en vrouwen;5 jaar;2047;3e-05;99861;3;82.01
283;Totaal mannen en vrouwen;5 jaar;2048;3e-05;99866;3;82.15
284;Totaal mannen en vrouwen;5 jaar;2049;3e-05;99872;3;82.28
285;Totaal mannen en vrouwen;5 jaar;2050;3e-05;99877;3;82.41
286;Totaal mannen en vrouwen;5 jaar;2051;2e-05;99881;2;82.54
287;Totaal mannen en vrouwen;5 jaar;2052;2e-05;99885;2;82.68
288;Totaal mannen en vrouwen;5 jaar;2053;2e-05;99890;2;82.81
289;Totaal mannen en vrouwen;5 jaar;2054;2e-05;99895;2;82.94
290;Totaal mannen en vrouwen;5 jaar;2055;2e-05;99898;2;83.06
291;Totaal mannen en vrouwen;5 jaar;2056;2e-05;99902;2;83.19
292;Totaal mannen en vrouwen;5 jaar;2057;2e-05;99906;2;83.31
293;Totaal mannen en vrouwen;5 jaar;2058;2e-05;99910;2;83.44
294;Totaal mannen en vrouwen;5 jaar;2059;2e-05;99913;2;83.56
295;Totaal mannen en vrouwen;5 jaar;2060;2e-05;99916;2;83.68
296;Totaal mannen en vrouwen;5 jaar;2061;1e-05;99919;1;83.81
297;Totaal mannen en vrouwen;5 jaar;2062;1e-05;99922;1;83.92
298;Totaal mannen en vrouwen;5 jaar;2063;1e-05;99925;1;84.04
299;Totaal mannen en vrouwen;5 jaar;2064;1e-05;99929;1;84.16
300;Totaal mannen en vrouwen;5 jaar;2065;1e-05;99931;1;84.28
301;Totaal mannen en vrouwen;5 jaar;2066;1e-05;99934;1;84.39
302;Totaal mannen en vrouwen;5 jaar;2067;1e-05;99936;1;84.5
303;Totaal mannen en vrouwen;5 jaar;2068;1e-05;99939;1;84.62
304;Totaal mannen en vrouwen;5 jaar;2069;1e-05;99941;1;84.73
305;Totaal mannen en vrouwen;5 jaar;2070;1e-05;99943;1;84.84
306;Totaal mannen en vrouwen;6 jaar;2020;7e-05;99607;7;76.5
307;Totaal mannen en vrouwen;6 jaar;2021;6e-05;99622;6;77.01
308;Totaal mannen en vrouwen;6 jaar;2022;6e-05;99637;6;77.26
309;Totaal mannen en vrouwen;6 jaar;2023;6e-05;99650;6;77.46
310;Totaal mannen en vrouwen;6 jaar;2024;6e-05;99663;6;77.61
311;Totaal mannen en vrouwen;6 jaar;2025;5e-05;99675;5;77.76
312;Totaal mannen en vrouwen;6 jaar;2026;5e-05;99688;5;77.91
313;Totaal mannen en vrouwen;6 jaar;2027;5e-05;99699;5;78.06
314;Totaal mannen en vrouwen;6 jaar;2028;5e-05;99710;5;78.21
315;Totaal mannen en vrouwen;6 jaar;2029;4e-05;99722;4;78.36
316;Totaal mannen en vrouwen;6 jaar;2030;4e-05;99732;4;78.52
317;Totaal mannen en vrouwen;6 jaar;2031;4e-05;99741;4;78.67
318;Totaal mannen en vrouwen;6 jaar;2032;4e-05;99751;4;78.82
319;Totaal mannen en vrouwen;6 jaar;2033;4e-05;99761;4;78.97
320;Totaal mannen en vrouwen;6 jaar;2034;4e-05;99769;4;79.12
321;Totaal mannen en vrouwen;6 jaar;2035;4e-05;99778;4;79.28
322;Totaal mannen en vrouwen;6 jaar;2036;3e-05;99787;3;79.43
323;Totaal mannen en vrouwen;6 jaar;2037;3e-05;99794;3;79.58
324;Totaal mannen en vrouwen;6 jaar;2038;3e-05;99801;3;79.73
325;Totaal mannen en vrouwen;6 jaar;2039;3e-05;99810;3;79.88
326;Totaal mannen en vrouwen;6 jaar;2040;3e-05;99817;3;80.02
327;Totaal mannen en vrouwen;6 jaar;2041;3e-05;99823;3;80.17
328;Totaal mannen en vrouwen;6 jaar;2042;3e-05;99830;3;80.31
329;Totaal mannen en vrouwen;6 jaar;2043;3e-05;99837;3;80.45
330;Totaal mannen en vrouwen;6 jaar;2044;2e-05;99843;2;80.59
331;Totaal mannen en vrouwen;6 jaar;2045;2e-05;99848;2;80.73
332;Totaal mannen en vrouwen;6 jaar;2046;2e-05;99853;2;80.87
333;Totaal mannen en vrouwen;6 jaar;2047;3e-05;99859;3;81.01
334;Totaal mannen en vrouwen;6 jaar;2048;3e-05;99864;3;81.15
335;Totaal mannen en vrouwen;6 jaar;2049;2e-05;99869;2;81.28
336;Totaal mannen en vrouwen;6 jaar;2050;2e-05;99874;2;81.41
337;Totaal mannen en vrouwen;6 jaar;2051;2e-05;99879;2;81.55
338;Totaal mannen en vrouwen;6 jaar;2052;2e-05;99883;2;81.68
339;Totaal mannen en vrouwen;6 jaar;2053;2e-05;99888;2;81.81
340;Totaal mannen en vrouwen;6 jaar;2054;2e-05;99893;2;81.94
341;Totaal mannen en vrouwen;6 jaar;2055;2e-05;99896;2;82.06
342;Totaal mannen en vrouwen;6 jaar;2056;2e-05;99900;2;82.19
343;Totaal mannen en vrouwen;6 jaar;2057;2e-05;99904;2;82.32
344;Totaal mannen en vrouwen;6 jaar;2058;2e-05;99908;2;82.44
345;Totaal mannen en vrouwen;6 jaar;2059;2e-05;99911;2;82.56
346;Totaal mannen en vrouwen;6 jaar;2060;2e-05;99915;2;82.69
347;Totaal mannen en vrouwen;6 jaar;2061;2e-05;99918;2;82.81
348;Totaal mannen en vrouwen;6 jaar;2062;1e-05;99921;1;82.93
349;Totaal mannen en vrouwen;6 jaar;2063;1e-05;99924;1;83.04
350;Totaal mannen en vrouwen;6 jaar;2064;1e-05;99927;1;83.16
351;Totaal mannen en vrouwen;6 jaar;2065;1e-05;99929;1;83.28
352;Totaal mannen en vrouwen;6 jaar;2066;1e-05;99933;1;83.39
353;Totaal mannen en vrouwen;6 jaar;2067;1e-05;99935;1;83.51
