ID;Bouwfasen;Regio;Perioden;TotaleBouwkostenGebouwen_1;BouwkostenGebouwenNietNieuwbouw_2;BouwkostenGebouwenNieuwbouw_3;Wonen_4;ALandbouwBosbouwEnVisserij_5;BFNijverheidEnEnergie_6;GIHandelEnHoreca_7;HJVervoerInformatieEnCommunicatie_8;KNFinancieleEnZakelijkeDiensten_9;OOpenbaarBestuurEnOverheidsdiensten_10;POnderwijs_11;QGezondheidsEnWelzijnszorg_12;RUCultuurRecreatieOverigeDiensten_13
1104;Ontvangen orders;Fryslân (PV);2019 september;35;7;28;;;;;;;;;;
1105;Ontvangen orders;Fryslân (PV);2019 3e kwartaal;126;27;99;;;;;;;;;;
1106;Ontvangen orders;Fryslân (PV);2019 oktober;70;11;58;;;;;;;;;;
1107;Ontvangen orders;Fryslân (PV);2019 november;41;12;28;;;;;;;;;;
1108;Ontvangen orders;Fryslân (PV);2019 december;48;8;40;;;;;;;;;;
1109;Ontvangen orders;Fryslân (PV);2019 4e kwartaal;159;32;127;;;;;;;;;;
1110;Ontvangen orders;Fryslân (PV);2019;509;121;388;;;;;;;;;;
1111;Ontvangen orders;Fryslân (PV);2020 januari;42;14;28;;;;;;;;;;
1112;Ontvangen orders;Fryslân (PV);2020 februari;56;21;35;;;;;;;;;;
1113;Ontvangen orders;Fryslân (PV);2020 maart;63;16;47;;;;;;;;;;
1114;Ontvangen orders;Fryslân (PV);2020 1e kwartaal;161;51;110;;;;;;;;;;
1115;Ontvangen orders;Fryslân (PV);2020 april;48;9;39;;;;;;;;;;
1116;Ontvangen orders;Fryslân (PV);2020 mei;53;19;34;;;;;;;;;;
1117;Ontvangen orders;Fryslân (PV);2020 juni;50;13;37;;;;;;;;;;
1118;Ontvangen orders;Fryslân (PV);2020 2e kwartaal;150;40;110;;;;;;;;;;
1119;Ontvangen orders;Fryslân (PV);2020 juli;47;10;37;;;;;;;;;;
1120;Ontvangen orders;Fryslân (PV);2020 augustus;42;6;36;;;;;;;;;;
1121;Ontvangen orders;Fryslân (PV);2020 september;33;9;24;;;;;;;;;;
1122;Ontvangen orders;Fryslân (PV);2020 3e kwartaal;122;25;97;;;;;;;;;;
1123;Ontvangen orders;Fryslân (PV);2020 oktober;45;14;31;;;;;;;;;;
1124;Ontvangen orders;Fryslân (PV);2020 november;120;24;96;;;;;;;;;;
1125;Ontvangen orders;Fryslân (PV);2020 december;47;12;35;;;;;;;;;;
1126;Ontvangen orders;Fryslân (PV);2020 4e kwartaal;212;50;162;;;;;;;;;;
1127;Ontvangen orders;Fryslân (PV);2020;645;167;479;;;;;;;;;;
1128;Ontvangen orders;Fryslân (PV);2021 januari;50;15;35;;;;;;;;;;
1129;Ontvangen orders;Fryslân (PV);2021 februari;60;11;49;;;;;;;;;;
1130;Ontvangen orders;Fryslân (PV);2021 maart;95;28;67;;;;;;;;;;
1131;Ontvangen orders;Fryslân (PV);2021 1e kwartaal;205;54;151;;;;;;;;;;
1132;Ontvangen orders;Fryslân (PV);2021 april;51;17;34;;;;;;;;;;
1133;Ontvangen orders;Fryslân (PV);2021 mei;45;12;33;;;;;;;;;;
1134;Ontvangen orders;Fryslân (PV);2021 juni;59;16;43;;;;;;;;;;
1135;Ontvangen orders;Fryslân (PV);2021 2e kwartaal;155;45;110;;;;;;;;;;
1136;Ontvangen orders;Fryslân (PV);2021 juli;73;20;53;;;;;;;;;;
1137;Ontvangen orders;Fryslân (PV);2021 augustus;27;9;18;;;;;;;;;;
1138;Ontvangen orders;Fryslân (PV);2021 september;70;27;43;;;;;;;;;;
1139;Ontvangen orders;Fryslân (PV);2021 3e kwartaal;171;56;114;;;;;;;;;;
1140;Ontvangen orders;Fryslân (PV);2021 oktober;67;27;40;;;;;;;;;;
1141;Ontvangen orders;Fryslân (PV);2021 november;71;22;49;;;;;;;;;;
1142;Ontvangen orders;Fryslân (PV);2021 december;51;26;26;;;;;;;;;;
1143;Ontvangen orders;Fryslân (PV);2021 4e kwartaal;189;75;114;;;;;;;;;;
1144;Ontvangen orders;Fryslân (PV);2021;720;230;489;;;;;;;;;;
1145;Ontvangen orders;Fryslân (PV);2022 januari;22;9;13;;;;;;;;;;
1146;Ontvangen orders;Fryslân (PV);2022 februari;67;27;41;;;;;;;;;;
1147;Ontvangen orders;Fryslân (PV);2022 maart;69;18;52;;;;;;;;;;
1148;Ontvangen orders;Fryslân (PV);2022 1e kwartaal;158;53;106;;;;;;;;;;
1149;Ontvangen orders;Fryslân (PV);2022 april;49;28;21;;;;;;;;;;
1150;Ontvangen orders;Fryslân (PV);2022 mei;90;15;75;;;;;;;;;;
1151;Ontvangen orders;Fryslân (PV);2022 juni;95;50;46;;;;;;;;;;
1152;Ontvangen orders;Fryslân (PV);2022 2e kwartaal;234;92;142;;;;;;;;;;
1153;Ontvangen orders;Fryslân (PV);2022 juli;52;10;42;;;;;;;;;;
1154;Ontvangen orders;Fryslân (PV);2022 augustus;25;13;12;;;;;;;;;;
1155;Ontvangen orders;Fryslân (PV);2022 september;53;13;40;;;;;;;;;;
1156;Ontvangen orders;Fryslân (PV);2022 3e kwartaal;130;36;95;;;;;;;;;;
1157;Ontvangen orders;Fryslân (PV);2022 oktober;45;9;36;;;;;;;;;;
1158;Ontvangen orders;Fryslân (PV);2022 november;77;21;56;;;;;;;;;;
1159;Ontvangen orders;Fryslân (PV);2022 december;23;7;15;;;;;;;;;;
1160;Ontvangen orders;Fryslân (PV);2022 4e kwartaal;145;38;107;;;;;;;;;;
1161;Ontvangen orders;Fryslân (PV);2022;667;218;449;;;;;;;;;;
1162;Ontvangen orders;Fryslân (PV);2023 januari;39;17;23;;;;;;;;;;
1163;Ontvangen orders;Fryslân (PV);2023 februari;44;13;31;;;;;;;;;;
1164;Ontvangen orders;Fryslân (PV);2023 maart;94;16;79;;;;;;;;;;
1165;Ontvangen orders;Fryslân (PV);2023 1e kwartaal;178;46;132;;;;;;;;;;
1166;Ontvangen orders;Fryslân (PV);2023 april;84;35;49;;;;;;;;;;
1167;Ontvangen orders;Fryslân (PV);2023 mei;62;21;41;;;;;;;;;;
1168;Ontvangen orders;Fryslân (PV);2023 juni;41;18;23;;;;;;;;;;
1169;Ontvangen orders;Fryslân (PV);2023 2e kwartaal;187;75;113;;;;;;;;;;
1170;Ontvangen orders;Fryslân (PV);2023 juli;38;20;18;;;;;;;;;;
1171;Ontvangen orders;Fryslân (PV);2023 augustus;39;11;29;;;;;;;;;;
1172;Ontvangen orders;Fryslân (PV);2023 september;25;9;16;;;;;;;;;;
1173;Ontvangen orders;Fryslân (PV);2023 3e kwartaal;101;39;63;;;;;;;;;;
1174;Ontvangen orders;Fryslân (PV);2023 oktober;45;16;29;;;;;;;;;;
1175;Ontvangen orders;Fryslân (PV);2023 november;46;16;31;;;;;;;;;;
1176;Ontvangen orders;Fryslân (PV);2023 december;43;23;20;;;;;;;;;;
1177;Ontvangen orders;Fryslân (PV);2023 4e kwartaal;134;55;79;;;;;;;;;;
1178;Ontvangen orders;Fryslân (PV);2023;601;214;387;;;;;;;;;;
1179;Ontvangen orders;Fryslân (PV);2024 januari;66;33;33;;;;;;;;;;
1180;Ontvangen orders;Fryslân (PV);2024 februari;91;14;78;;;;;;;;;;
1181;Ontvangen orders;Fryslân (PV);2024 maart;47;14;33;;;;;;;;;;
1182;Ontvangen orders;Fryslân (PV);2024 1e kwartaal;204;60;144;;;;;;;;;;
1183;Ontvangen orders;Fryslân (PV);2024 april;80;16;64;;;;;;;;;;
1184;Ontvangen orders;Fryslân (PV);2024 mei;51;12;39;;;;;;;;;;
1185;Ontvangen orders;Fryslân (PV);2024 juni;53;17;36;;;;;;;;;;
1186;Ontvangen orders;Fryslân (PV);2024 2e kwartaal;184;45;139;;;;;;;;;;
1187;Ontvangen orders;Fryslân (PV);2024 juli;120;23;97;;;;;;;;;;
1188;Ontvangen orders;Fryslân (PV);2024 augustus;23;7;15;;;;;;;;;;
1189;Ontvangen orders;Fryslân (PV);2024 september;81;14;66;;;;;;;;;;
1190;Ontvangen orders;Fryslân (PV);2024 3e kwartaal;223;44;179;;;;;;;;;;
1191;Ontvangen orders;Fryslân (PV);2024 oktober;108;27;80;;;;;;;;;;
1192;Ontvangen orders;Fryslân (PV);2024 november;47;13;35;;;;;;;;;;
1193;Ontvangen orders;Fryslân (PV);2024 december;46;21;25;;;;;;;;;;
1194;Ontvangen orders;Fryslân (PV);2024 4e kwartaal;201;61;140;;;;;;;;;;
1195;Ontvangen orders;Fryslân (PV);2024;812;211;601;;;;;;;;;;
1196;Ontvangen orders;Fryslân (PV);2025 januari;41;24;17;;;;;;;;;;
1197;Ontvangen orders;Drenthe (PV);2015 januari;26;7;19;9.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0
1198;Ontvangen orders;Drenthe (PV);2015 februari;19;3;15;13.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1199;Ontvangen orders;Drenthe (PV);2015 maart;23;5;19;13.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0
1200;Ontvangen orders;Drenthe (PV);2015 1e kwartaal;67;15;53;35.0;5.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;8.0
1201;Ontvangen orders;Drenthe (PV);2015 april;45;11;34;19.0;2.0;0.0;1.0;0.0;0.0;0.0;12.0;0.0;0.0
1202;Ontvangen orders;Drenthe (PV);2015 mei;14;4;10;9.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1203;Ontvangen orders;Drenthe (PV);2015 juni;18;3;15;9.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;1.0
1204;Ontvangen orders;Drenthe (PV);2015 2e kwartaal;77;18;59;36.0;5.0;0.0;1.0;3.0;0.0;0.0;12.0;1.0;1.0
1205;Ontvangen orders;Drenthe (PV);2015 juli;21;5;16;12.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1206;Ontvangen orders;Drenthe (PV);2015 augustus;27;2;24;8.0;1.0;0.0;13.0;0.0;0.0;0.0;0.0;2.0;0.0
1207;Ontvangen orders;Drenthe (PV);2015 september;22;2;20;14.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0
1208;Ontvangen orders;Drenthe (PV);2015 3e kwartaal;70;10;60;34.0;4.0;0.0;13.0;0.0;0.0;0.0;6.0;3.0;0.0
1209;Ontvangen orders;Drenthe (PV);2015 oktober;21;5;16;9.0;6.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1210;Ontvangen orders;Drenthe (PV);2015 november;15;1;13;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1211;Ontvangen orders;Drenthe (PV);2015 december;19;5;14;11.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
1212;Ontvangen orders;Drenthe (PV);2015 4e kwartaal;54;11;43;31.0;7.0;1.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0
1213;Ontvangen orders;Drenthe (PV);2015;269;53;216;136.0;21.0;2.0;17.0;3.0;1.0;0.0;23.0;4.0;9.0
1214;Ontvangen orders;Drenthe (PV);2016 januari;6;2;4;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1215;Ontvangen orders;Drenthe (PV);2016 februari;9;3;6;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1216;Ontvangen orders;Drenthe (PV);2016 maart;19;9;10;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1217;Ontvangen orders;Drenthe (PV);2016 1e kwartaal;34;14;20;18.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1218;Ontvangen orders;Drenthe (PV);2016 april;20;6;14;9.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0
1219;Ontvangen orders;Drenthe (PV);2016 mei;18;6;12;10.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
1220;Ontvangen orders;Drenthe (PV);2016 juni;21;7;14;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
1221;Ontvangen orders;Drenthe (PV);2016 2e kwartaal;59;19;40;29.0;3.0;0.0;1.0;2.0;1.0;0.0;0.0;1.0;3.0
1222;Ontvangen orders;Drenthe (PV);2016 juli;24;7;16;14.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1223;Ontvangen orders;Drenthe (PV);2016 augustus;16;5;11;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1224;Ontvangen orders;Drenthe (PV);2016 september;22;5;17;13.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0
1225;Ontvangen orders;Drenthe (PV);2016 3e kwartaal;61;18;44;35.0;2.0;0.0;1.0;4.0;0.0;0.0;0.0;1.0;1.0
1226;Ontvangen orders;Drenthe (PV);2016 oktober;21;3;18;16.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1227;Ontvangen orders;Drenthe (PV);2016 november;25;12;13;11.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1228;Ontvangen orders;Drenthe (PV);2016 december;27;4;23;18.0;0.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0
1229;Ontvangen orders;Drenthe (PV);2016 4e kwartaal;73;19;54;45.0;2.0;2.0;1.0;3.0;1.0;0.0;0.0;1.0;0.0
1230;Ontvangen orders;Drenthe (PV);2016;227;70;158;127.0;9.0;2.0;3.0;9.0;2.0;0.0;0.0;3.0;3.0
1231;Ontvangen orders;Drenthe (PV);2017 januari;17;2;15;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1232;Ontvangen orders;Drenthe (PV);2017 februari;30;4;26;18.0;0.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0
1233;Ontvangen orders;Drenthe (PV);2017 maart;30;7;23;18.0;1.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0
1234;Ontvangen orders;Drenthe (PV);2017 1e kwartaal;77;13;65;51.0;2.0;4.0;1.0;2.0;0.0;0.0;1.0;0.0;3.0
1235;Ontvangen orders;Drenthe (PV);2017 april;26;2;23;12.0;1.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
1236;Ontvangen orders;Drenthe (PV);2017 mei;38;7;31;24.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0
1237;Ontvangen orders;Drenthe (PV);2017 juni;30;6;24;18.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1238;Ontvangen orders;Drenthe (PV);2017 2e kwartaal;93;15;78;54.0;3.0;13.0;1.0;0.0;1.0;0.0;1.0;4.0;1.0
1239;Ontvangen orders;Drenthe (PV);2017 juli;25;6;19;15.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
1240;Ontvangen orders;Drenthe (PV);2017 augustus;38;9;29;16.0;3.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;1.0
1241;Ontvangen orders;Drenthe (PV);2017 september;26;7;19;12.0;1.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0
1242;Ontvangen orders;Drenthe (PV);2017 3e kwartaal;90;23;67;43.0;5.0;2.0;9.0;2.0;0.0;0.0;4.0;0.0;1.0
1243;Ontvangen orders;Drenthe (PV);2017 oktober;33;8;26;;;;;;;;;;
1244;Ontvangen orders;Drenthe (PV);2017 november;20;4;16;;;;;;;;;;
1245;Ontvangen orders;Drenthe (PV);2017 december;35;7;28;;;;;;;;;;
1246;Ontvangen orders;Drenthe (PV);2017 4e kwartaal;87;18;69;;;;;;;;;;
1247;Ontvangen orders;Drenthe (PV);2017;347;69;278;;;;;;;;;;
1248;Ontvangen orders;Drenthe (PV);2018 januari;24;3;22;;;;;;;;;;
1249;Ontvangen orders;Drenthe (PV);2018 februari;29;4;25;;;;;;;;;;
1250;Ontvangen orders;Drenthe (PV);2018 maart;41;5;36;;;;;;;;;;
1251;Ontvangen orders;Drenthe (PV);2018 1e kwartaal;94;12;82;;;;;;;;;;
1252;Ontvangen orders;Drenthe (PV);2018 april;15;6;10;;;;;;;;;;
1253;Ontvangen orders;Drenthe (PV);2018 mei;31;5;26;;;;;;;;;;
1254;Ontvangen orders;Drenthe (PV);2018 juni;27;4;23;;;;;;;;;;
1255;Ontvangen orders;Drenthe (PV);2018 2e kwartaal;73;15;58;;;;;;;;;;
1256;Ontvangen orders;Drenthe (PV);2018 juli;50;4;46;;;;;;;;;;
1257;Ontvangen orders;Drenthe (PV);2018 augustus;25;7;17;;;;;;;;;;
1258;Ontvangen orders;Drenthe (PV);2018 september;50;8;42;;;;;;;;;;
1259;Ontvangen orders;Drenthe (PV);2018 3e kwartaal;125;19;106;;;;;;;;;;
1260;Ontvangen orders;Drenthe (PV);2018 oktober;36;5;31;;;;;;;;;;
1261;Ontvangen orders;Drenthe (PV);2018 november;35;7;28;;;;;;;;;;
1262;Ontvangen orders;Drenthe (PV);2018 december;32;3;29;;;;;;;;;;
1263;Ontvangen orders;Drenthe (PV);2018 4e kwartaal;102;15;87;;;;;;;;;;
1264;Ontvangen orders;Drenthe (PV);2018;394;60;334;;;;;;;;;;
1265;Ontvangen orders;Drenthe (PV);2019 januari;19;3;16;;;;;;;;;;
1266;Ontvangen orders;Drenthe (PV);2019 februari;24;7;18;;;;;;;;;;
1267;Ontvangen orders;Drenthe (PV);2019 maart;27;8;19;;;;;;;;;;
1268;Ontvangen orders;Drenthe (PV);2019 1e kwartaal;70;17;53;;;;;;;;;;
1269;Ontvangen orders;Drenthe (PV);2019 april;33;3;30;;;;;;;;;;
1270;Ontvangen orders;Drenthe (PV);2019 mei;27;5;22;;;;;;;;;;
1271;Ontvangen orders;Drenthe (PV);2019 juni;30;5;25;;;;;;;;;;
1272;Ontvangen orders;Drenthe (PV);2019 2e kwartaal;90;12;78;;;;;;;;;;
1273;Ontvangen orders;Drenthe (PV);2019 juli;24;9;15;;;;;;;;;;
1274;Ontvangen orders;Drenthe (PV);2019 augustus;17;5;11;;;;;;;;;;
1275;Ontvangen orders;Drenthe (PV);2019 september;28;7;21;;;;;;;;;;
1276;Ontvangen orders;Drenthe (PV);2019 3e kwartaal;69;22;47;;;;;;;;;;
1277;Ontvangen orders;Drenthe (PV);2019 oktober;21;5;16;;;;;;;;;;
1278;Ontvangen orders;Drenthe (PV);2019 november;28;4;24;;;;;;;;;;
1279;Ontvangen orders;Drenthe (PV);2019 december;31;3;28;;;;;;;;;;
1280;Ontvangen orders;Drenthe (PV);2019 4e kwartaal;80;13;67;;;;;;;;;;
1281;Ontvangen orders;Drenthe (PV);2019;309;65;245;;;;;;;;;;
1282;Ontvangen orders;Drenthe (PV);2020 januari;44;12;32;;;;;;;;;;
1283;Ontvangen orders;Drenthe (PV);2020 februari;26;4;23;;;;;;;;;;
1284;Ontvangen orders;Drenthe (PV);2020 maart;34;6;28;;;;;;;;;;
1285;Ontvangen orders;Drenthe (PV);2020 1e kwartaal;105;22;83;;;;;;;;;;
1286;Ontvangen orders;Drenthe (PV);2020 april;48;7;41;;;;;;;;;;
1287;Ontvangen orders;Drenthe (PV);2020 mei;36;8;28;;;;;;;;;;
1288;Ontvangen orders;Drenthe (PV);2020 juni;31;8;23;;;;;;;;;;
1289;Ontvangen orders;Drenthe (PV);2020 2e kwartaal;115;23;92;;;;;;;;;;
1290;Ontvangen orders;Drenthe (PV);2020 juli;37;14;23;;;;;;;;;;
1291;Ontvangen orders;Drenthe (PV);2020 augustus;24;5;19;;;;;;;;;;
1292;Ontvangen orders;Drenthe (PV);2020 september;28;5;23;;;;;;;;;;
1293;Ontvangen orders;Drenthe (PV);2020 3e kwartaal;89;24;65;;;;;;;;;;
1294;Ontvangen orders;Drenthe (PV);2020 oktober;38;3;35;;;;;;;;;;
1295;Ontvangen orders;Drenthe (PV);2020 november;18;5;13;;;;;;;;;;
1296;Ontvangen orders;Drenthe (PV);2020 december;40;17;23;;;;;;;;;;
1297;Ontvangen orders;Drenthe (PV);2020 4e kwartaal;96;26;71;;;;;;;;;;
1298;Ontvangen orders;Drenthe (PV);2020;405;95;311;;;;;;;;;;
1299;Ontvangen orders;Drenthe (PV);2021 januari;27;7;20;;;;;;;;;;
1300;Ontvangen orders;Drenthe (PV);2021 februari;43;5;38;;;;;;;;;;
1301;Ontvangen orders;Drenthe (PV);2021 maart;63;7;56;;;;;;;;;;
1302;Ontvangen orders;Drenthe (PV);2021 1e kwartaal;133;19;114;;;;;;;;;;
1303;Ontvangen orders;Drenthe (PV);2021 april;50;13;37;;;;;;;;;;
1304;Ontvangen orders;Drenthe (PV);2021 mei;26;9;17;;;;;;;;;;
1305;Ontvangen orders;Drenthe (PV);2021 juni;36;10;26;;;;;;;;;;
1306;Ontvangen orders;Drenthe (PV);2021 2e kwartaal;113;33;80;;;;;;;;;;
1307;Ontvangen orders;Drenthe (PV);2021 juli;29;7;22;;;;;;;;;;
1308;Ontvangen orders;Drenthe (PV);2021 augustus;41;8;33;;;;;;;;;;
1309;Ontvangen orders;Drenthe (PV);2021 september;19;5;14;;;;;;;;;;
1310;Ontvangen orders;Drenthe (PV);2021 3e kwartaal;89;20;69;;;;;;;;;;
1311;Ontvangen orders;Drenthe (PV);2021 oktober;36;8;27;;;;;;;;;;
1312;Ontvangen orders;Drenthe (PV);2021 november;40;4;36;;;;;;;;;;
1313;Ontvangen orders;Drenthe (PV);2021 december;33;4;29;;;;;;;;;;
1314;Ontvangen orders;Drenthe (PV);2021 4e kwartaal;108;16;92;;;;;;;;;;
1315;Ontvangen orders;Drenthe (PV);2021;443;88;355;;;;;;;;;;
1316;Ontvangen orders;Drenthe (PV);2022 januari;65;6;59;;;;;;;;;;
1317;Ontvangen orders;Drenthe (PV);2022 februari;40;11;30;;;;;;;;;;
1318;Ontvangen orders;Drenthe (PV);2022 maart;52;5;46;;;;;;;;;;
1319;Ontvangen orders;Drenthe (PV);2022 1e kwartaal;157;22;135;;;;;;;;;;
1320;Ontvangen orders;Drenthe (PV);2022 april;56;17;39;;;;;;;;;;
1321;Ontvangen orders;Drenthe (PV);2022 mei;34;7;27;;;;;;;;;;
1322;Ontvangen orders;Drenthe (PV);2022 juni;44;12;33;;;;;;;;;;
1323;Ontvangen orders;Drenthe (PV);2022 2e kwartaal;134;36;98;;;;;;;;;;
1324;Ontvangen orders;Drenthe (PV);2022 juli;51;12;39;;;;;;;;;;
1325;Ontvangen orders;Drenthe (PV);2022 augustus;16;5;11;;;;;;;;;;
1326;Ontvangen orders;Drenthe (PV);2022 september;47;7;40;;;;;;;;;;
1327;Ontvangen orders;Drenthe (PV);2022 3e kwartaal;113;23;90;;;;;;;;;;
1328;Ontvangen orders;Drenthe (PV);2022 oktober;55;7;48;;;;;;;;;;
1329;Ontvangen orders;Drenthe (PV);2022 november;27;6;21;;;;;;;;;;
1330;Ontvangen orders;Drenthe (PV);2022 december;74;21;53;;;;;;;;;;
1331;Ontvangen orders;Drenthe (PV);2022 4e kwartaal;156;34;122;;;;;;;;;;
1332;Ontvangen orders;Drenthe (PV);2022;561;115;446;;;;;;;;;;
1333;Ontvangen orders;Drenthe (PV);2023 januari;23;7;16;;;;;;;;;;
1334;Ontvangen orders;Drenthe (PV);2023 februari;39;12;27;;;;;;;;;;
1335;Ontvangen orders;Drenthe (PV);2023 maart;82;15;66;;;;;;;;;;
1336;Ontvangen orders;Drenthe (PV);2023 1e kwartaal;144;34;109;;;;;;;;;;
1337;Ontvangen orders;Drenthe (PV);2023 april;36;13;23;;;;;;;;;;
1338;Ontvangen orders;Drenthe (PV);2023 mei;44;10;33;;;;;;;;;;
1339;Ontvangen orders;Drenthe (PV);2023 juni;51;6;45;;;;;;;;;;
1340;Ontvangen orders;Drenthe (PV);2023 2e kwartaal;131;30;100;;;;;;;;;;
1341;Ontvangen orders;Drenthe (PV);2023 juli;38;15;23;;;;;;;;;;
1342;Ontvangen orders;Drenthe (PV);2023 augustus;33;9;24;;;;;;;;;;
1343;Ontvangen orders;Drenthe (PV);2023 september;34;3;31;;;;;;;;;;
1344;Ontvangen orders;Drenthe (PV);2023 3e kwartaal;104;27;77;;;;;;;;;;
1345;Ontvangen orders;Drenthe (PV);2023 oktober;41;6;36;;;;;;;;;;
1346;Ontvangen orders;Drenthe (PV);2023 november;43;12;31;;;;;;;;;;
1347;Ontvangen orders;Drenthe (PV);2023 december;69;5;64;;;;;;;;;;
1348;Ontvangen orders;Drenthe (PV);2023 4e kwartaal;153;23;131;;;;;;;;;;
1349;Ontvangen orders;Drenthe (PV);2023;532;114;417;;;;;;;;;;
1350;Ontvangen orders;Drenthe (PV);2024 januari;14;3;11;;;;;;;;;;
1351;Ontvangen orders;Drenthe (PV);2024 februari;40;15;24;;;;;;;;;;
1352;Ontvangen orders;Drenthe (PV);2024 maart;64;34;30;;;;;;;;;;
1353;Ontvangen orders;Drenthe (PV);2024 1e kwartaal;118;53;65;;;;;;;;;;
1354;Ontvangen orders;Drenthe (PV);2024 april;43;7;36;;;;;;;;;;
1355;Ontvangen orders;Drenthe (PV);2024 mei;30;18;12;;;;;;;;;;
1356;Ontvangen orders;Drenthe (PV);2024 juni;85;8;77;;;;;;;;;;
1357;Ontvangen orders;Drenthe (PV);2024 2e kwartaal;158;33;124;;;;;;;;;;
1358;Ontvangen orders;Drenthe (PV);2024 juli;36;15;20;;;;;;;;;;
1359;Ontvangen orders;Drenthe (PV);2024 augustus;14;4;10;;;;;;;;;;
1360;Ontvangen orders;Drenthe (PV);2024 september;48;4;45;;;;;;;;;;
1361;Ontvangen orders;Drenthe (PV);2024 3e kwartaal;98;23;75;;;;;;;;;;
1362;Ontvangen orders;Drenthe (PV);2024 oktober;51;6;46;;;;;;;;;;
1363;Ontvangen orders;Drenthe (PV);2024 november;27;4;24;;;;;;;;;;
1364;Ontvangen orders;Drenthe (PV);2024 december;25;2;24;;;;;;;;;;
1365;Ontvangen orders;Drenthe (PV);2024 4e kwartaal;104;11;93;;;;;;;;;;
1366;Ontvangen orders;Drenthe (PV);2024;479;121;358;;;;;;;;;;
1367;Ontvangen orders;Drenthe (PV);2025 januari;39;10;29;;;;;;;;;;
1368;Ontvangen orders;Overijssel (PV);2015 januari;79;28;50;46.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
1369;Ontvangen orders;Overijssel (PV);2015 februari;102;14;87;75.0;3.0;6.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0
1370;Ontvangen orders;Overijssel (PV);2015 maart;78;12;66;43.0;2.0;6.0;1.0;1.0;0.0;0.0;10.0;0.0;3.0
1371;Ontvangen orders;Overijssel (PV);2015 1e kwartaal;258;55;203;164.0;7.0;12.0;2.0;1.0;3.0;0.0;10.0;2.0;3.0
1372;Ontvangen orders;Overijssel (PV);2015 april;55;9;46;43.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1373;Ontvangen orders;Overijssel (PV);2015 mei;63;20;43;18.0;3.0;1.0;1.0;15.0;3.0;0.0;0.0;0.0;1.0
1374;Ontvangen orders;Overijssel (PV);2015 juni;59;9;51;26.0;3.0;1.0;1.0;0.0;2.0;0.0;11.0;0.0;8.0
1375;Ontvangen orders;Overijssel (PV);2015 2e kwartaal;178;37;140;87.0;8.0;2.0;1.0;16.0;5.0;0.0;11.0;0.0;10.0
1376;Ontvangen orders;Overijssel (PV);2015 juli;55;12;43;24.0;3.0;3.0;1.0;0.0;5.0;0.0;4.0;0.0;2.0
1377;Ontvangen orders;Overijssel (PV);2015 augustus;32;11;20;15.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
