ID;MaterieleLevensstandaard;Persoonskenmerken;Perioden;NietZoGelukkig_1;Gelukkig_2;NietZoTevredenMetHetLeven_3;TevredenMetHetLeven_4
77;999;Herkomst: autochtoon;2010 oude methode;11.0;89.0;12.0;88.0
78;999;Herkomst: autochtoon;2010 nieuwe methode;15.0;85.0;15.0;85.0
79;999;Herkomst: autochtoon;2012;16.0;84.0;16.0;84.0
80;999;Herkomst: westerse allochtoon;2003;17.0;83.0;16.0;84.0
81;999;Herkomst: westerse allochtoon;2004;14.0;86.0;16.0;84.0
82;999;Herkomst: westerse allochtoon;2005;17.0;83.0;15.0;85.0
83;999;Herkomst: westerse allochtoon;2006;13.0;87.0;16.0;84.0
84;999;Herkomst: westerse allochtoon;2007;15.0;85.0;16.0;84.0
85;999;Herkomst: westerse allochtoon;2008;15.0;85.0;15.0;85.0
86;999;Herkomst: westerse allochtoon;2009;12.0;88.0;17.0;83.0
87;999;Herkomst: westerse allochtoon;2010 oude methode;15.0;85.0;18.0;82.0
88;999;Herkomst: westerse allochtoon;2010 nieuwe methode;19.0;81.0;18.0;82.0
89;999;Herkomst: westerse allochtoon;2012;19.0;81.0;21.0;79.0
90;999;Herkomst: niet-westerse allochtoon;2003;28.0;72.0;25.0;75.0
91;999;Herkomst: niet-westerse allochtoon;2004;28.0;72.0;27.0;73.0
92;999;Herkomst: niet-westerse allochtoon;2005;28.0;72.0;27.0;73.0
93;999;Herkomst: niet-westerse allochtoon;2006;22.0;78.0;28.0;72.0
94;999;Herkomst: niet-westerse allochtoon;2007;25.0;75.0;19.0;81.0
95;999;Herkomst: niet-westerse allochtoon;2008;23.0;77.0;19.0;81.0
96;999;Herkomst: niet-westerse allochtoon;2009;22.0;78.0;24.0;76.0
97;999;Herkomst: niet-westerse allochtoon;2010 oude methode;23.0;77.0;22.0;78.0
98;999;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;26.0;74.0;20.0;80.0
99;999;Herkomst: niet-westerse allochtoon;2012;23.0;77.0;25.0;75.0
100;Hoogte van het inkomen: 1e 25%-groep;Totaal persoonskenmerken;2003;22.0;78.0;22.0;78.0
101;Hoogte van het inkomen: 1e 25%-groep;Totaal persoonskenmerken;2004;22.0;78.0;22.0;78.0
102;Hoogte van het inkomen: 1e 25%-groep;Totaal persoonskenmerken;2005;23.0;77.0;24.0;76.0
103;Hoogte van het inkomen: 1e 25%-groep;Totaal persoonskenmerken;2006;20.0;80.0;24.0;76.0
104;Hoogte van het inkomen: 1e 25%-groep;Totaal persoonskenmerken;2007;22.0;78.0;22.0;78.0
105;Hoogte van het inkomen: 1e 25%-groep;Totaal persoonskenmerken;2008;20.0;80.0;21.0;79.0
106;Hoogte van het inkomen: 1e 25%-groep;Totaal persoonskenmerken;2009;20.0;80.0;23.0;77.0
107;Hoogte van het inkomen: 1e 25%-groep;Totaal persoonskenmerken;2010 oude methode;20.0;80.0;23.0;77.0
108;Hoogte van het inkomen: 1e 25%-groep;Totaal persoonskenmerken;2010 nieuwe methode;27.0;73.0;26.0;74.0
109;Hoogte van het inkomen: 1e 25%-groep;Totaal persoonskenmerken;2012;25.0;75.0;26.0;74.0
110;Hoogte van het inkomen: 1e 25%-groep;Geslacht: mannen;2003;22.0;78.0;20.0;80.0
111;Hoogte van het inkomen: 1e 25%-groep;Geslacht: mannen;2004;20.0;80.0;23.0;77.0
112;Hoogte van het inkomen: 1e 25%-groep;Geslacht: mannen;2005;23.0;77.0;25.0;75.0
113;Hoogte van het inkomen: 1e 25%-groep;Geslacht: mannen;2006;17.0;83.0;24.0;76.0
114;Hoogte van het inkomen: 1e 25%-groep;Geslacht: mannen;2007;22.0;78.0;23.0;77.0
115;Hoogte van het inkomen: 1e 25%-groep;Geslacht: mannen;2008;21.0;79.0;21.0;79.0
116;Hoogte van het inkomen: 1e 25%-groep;Geslacht: mannen;2009;19.0;81.0;24.0;76.0
117;Hoogte van het inkomen: 1e 25%-groep;Geslacht: mannen;2010 oude methode;17.0;83.0;19.0;81.0
118;Hoogte van het inkomen: 1e 25%-groep;Geslacht: mannen;2010 nieuwe methode;26.0;74.0;26.0;74.0
119;Hoogte van het inkomen: 1e 25%-groep;Geslacht: mannen;2012;30.0;70.0;29.0;71.0
120;Hoogte van het inkomen: 1e 25%-groep;Geslacht: vrouwen;2003;22.0;78.0;24.0;76.0
121;Hoogte van het inkomen: 1e 25%-groep;Geslacht: vrouwen;2004;23.0;77.0;21.0;79.0
122;Hoogte van het inkomen: 1e 25%-groep;Geslacht: vrouwen;2005;24.0;76.0;22.0;78.0
123;Hoogte van het inkomen: 1e 25%-groep;Geslacht: vrouwen;2006;23.0;77.0;24.0;76.0
124;Hoogte van het inkomen: 1e 25%-groep;Geslacht: vrouwen;2007;23.0;77.0;21.0;79.0
125;Hoogte van het inkomen: 1e 25%-groep;Geslacht: vrouwen;2008;19.0;81.0;21.0;79.0
126;Hoogte van het inkomen: 1e 25%-groep;Geslacht: vrouwen;2009;21.0;79.0;22.0;78.0
127;Hoogte van het inkomen: 1e 25%-groep;Geslacht: vrouwen;2010 oude methode;22.0;78.0;25.0;75.0
128;Hoogte van het inkomen: 1e 25%-groep;Geslacht: vrouwen;2010 nieuwe methode;27.0;73.0;25.0;75.0
129;Hoogte van het inkomen: 1e 25%-groep;Geslacht: vrouwen;2012;22.0;78.0;23.0;77.0
130;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 18 tot 35 jaar;2003;19.0;81.0;21.0;79.0
131;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 18 tot 35 jaar;2004;16.0;84.0;19.0;81.0
132;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 18 tot 35 jaar;2005;17.0;83.0;19.0;81.0
133;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 18 tot 35 jaar;2006;13.0;87.0;19.0;81.0
134;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 18 tot 35 jaar;2007;15.0;85.0;15.0;85.0
135;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 18 tot 35 jaar;2008;11.0;89.0;15.0;85.0
136;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 18 tot 35 jaar;2009;15.0;85.0;18.0;82.0
137;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 18 tot 35 jaar;2010 oude methode;10.0;90.0;16.0;84.0
138;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;23.0;77.0;22.0;78.0
139;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 18 tot 35 jaar;2012;;;;
140;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 35 tot 50 jaar;2003;25.0;75.0;27.0;73.0
141;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 35 tot 50 jaar;2004;25.0;75.0;29.0;71.0
142;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 35 tot 50 jaar;2005;26.0;74.0;26.0;74.0
143;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 35 tot 50 jaar;2006;26.0;74.0;29.0;71.0
144;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 35 tot 50 jaar;2007;27.0;73.0;30.0;70.0
145;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 35 tot 50 jaar;2008;25.0;75.0;27.0;73.0
146;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 35 tot 50 jaar;2009;22.0;78.0;28.0;72.0
147;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 35 tot 50 jaar;2010 oude methode;25.0;75.0;29.0;71.0
148;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;29.0;71.0;31.0;69.0
149;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 35 tot 50 jaar;2012;;;;
150;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 50 tot 65 jaar;2003;26.0;74.0;22.0;78.0
151;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 50 tot 65 jaar;2004;28.0;72.0;25.0;75.0
152;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 50 tot 65 jaar;2005;37.0;63.0;40.0;60.0
153;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 50 tot 65 jaar;2006;31.0;69.0;36.0;64.0
154;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 50 tot 65 jaar;2007;33.0;67.0;30.0;70.0
155;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 50 tot 65 jaar;2008;30.0;70.0;31.0;69.0
156;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 50 tot 65 jaar;2009;24.0;76.0;30.0;70.0
157;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 50 tot 65 jaar;2010 oude methode;;;;
158;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;30.0;70.0;29.0;71.0
159;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 50 tot 65 jaar;2012;;;;
160;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 65 jaar of ouder;2003;23.0;77.0;19.0;81.0
161;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 65 jaar of ouder;2004;22.0;78.0;17.0;83.0
162;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 65 jaar of ouder;2005;21.0;79.0;15.0;85.0
163;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 65 jaar of ouder;2006;17.0;83.0;15.0;85.0
164;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 65 jaar of ouder;2007;21.0;79.0;17.0;83.0
165;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 65 jaar of ouder;2008;21.0;79.0;16.0;84.0
166;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 65 jaar of ouder;2009;23.0;77.0;19.0;81.0
167;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 65 jaar of ouder;2010 oude methode;26.0;74.0;18.0;82.0
168;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;26.0;74.0;21.0;79.0
169;Hoogte van het inkomen: 1e 25%-groep;Leeftijd: 65 jaar of ouder;2012;;;;
170;Hoogte van het inkomen: 1e 25%-groep;Herkomst: autochtoon;2003;18.0;82.0;19.0;81.0
171;Hoogte van het inkomen: 1e 25%-groep;Herkomst: autochtoon;2004;17.0;83.0;19.0;81.0
172;Hoogte van het inkomen: 1e 25%-groep;Herkomst: autochtoon;2005;19.0;81.0;21.0;79.0
173;Hoogte van het inkomen: 1e 25%-groep;Herkomst: autochtoon;2006;17.0;83.0;20.0;80.0
174;Hoogte van het inkomen: 1e 25%-groep;Herkomst: autochtoon;2007;20.0;80.0;20.0;80.0
175;Hoogte van het inkomen: 1e 25%-groep;Herkomst: autochtoon;2008;18.0;82.0;19.0;81.0
176;Hoogte van het inkomen: 1e 25%-groep;Herkomst: autochtoon;2009;18.0;82.0;21.0;79.0
177;Hoogte van het inkomen: 1e 25%-groep;Herkomst: autochtoon;2010 oude methode;19.0;81.0;22.0;78.0
178;Hoogte van het inkomen: 1e 25%-groep;Herkomst: autochtoon;2010 nieuwe methode;26.0;74.0;27.0;73.0
179;Hoogte van het inkomen: 1e 25%-groep;Herkomst: autochtoon;2012;23.0;77.0;22.0;78.0
180;Hoogte van het inkomen: 1e 25%-groep;Herkomst: westerse allochtoon;2003;27.0;73.0;30.0;70.0
181;Hoogte van het inkomen: 1e 25%-groep;Herkomst: westerse allochtoon;2004;20.0;80.0;24.0;76.0
182;Hoogte van het inkomen: 1e 25%-groep;Herkomst: westerse allochtoon;2005;26.0;74.0;21.0;79.0
183;Hoogte van het inkomen: 1e 25%-groep;Herkomst: westerse allochtoon;2006;21.0;79.0;25.0;75.0
184;Hoogte van het inkomen: 1e 25%-groep;Herkomst: westerse allochtoon;2007;20.0;80.0;26.0;74.0
185;Hoogte van het inkomen: 1e 25%-groep;Herkomst: westerse allochtoon;2008;20.0;80.0;26.0;74.0
186;Hoogte van het inkomen: 1e 25%-groep;Herkomst: westerse allochtoon;2009;23.0;77.0;29.0;71.0
187;Hoogte van het inkomen: 1e 25%-groep;Herkomst: westerse allochtoon;2010 oude methode;;;;
188;Hoogte van het inkomen: 1e 25%-groep;Herkomst: westerse allochtoon;2010 nieuwe methode;;;;
189;Hoogte van het inkomen: 1e 25%-groep;Herkomst: westerse allochtoon;2012;;;;
190;Hoogte van het inkomen: 1e 25%-groep;Herkomst: niet-westerse allochtoon;2003;36.0;64.0;30.0;70.0
191;Hoogte van het inkomen: 1e 25%-groep;Herkomst: niet-westerse allochtoon;2004;39.0;61.0;36.0;64.0
192;Hoogte van het inkomen: 1e 25%-groep;Herkomst: niet-westerse allochtoon;2005;38.0;62.0;35.0;65.0
193;Hoogte van het inkomen: 1e 25%-groep;Herkomst: niet-westerse allochtoon;2006;31.0;69.0;34.0;66.0
194;Hoogte van het inkomen: 1e 25%-groep;Herkomst: niet-westerse allochtoon;2007;33.0;67.0;26.0;74.0
195;Hoogte van het inkomen: 1e 25%-groep;Herkomst: niet-westerse allochtoon;2008;30.0;70.0;26.0;74.0
196;Hoogte van het inkomen: 1e 25%-groep;Herkomst: niet-westerse allochtoon;2009;28.0;72.0;29.0;71.0
197;Hoogte van het inkomen: 1e 25%-groep;Herkomst: niet-westerse allochtoon;2010 oude methode;24.0;76.0;27.0;73.0
198;Hoogte van het inkomen: 1e 25%-groep;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;31.0;69.0;23.0;77.0
199;Hoogte van het inkomen: 1e 25%-groep;Herkomst: niet-westerse allochtoon;2012;;;;
200;Hoogte van het inkomen: 2e 25%-groep;Totaal persoonskenmerken;2003;15.0;85.0;15.0;85.0
201;Hoogte van het inkomen: 2e 25%-groep;Totaal persoonskenmerken;2004;14.0;86.0;15.0;85.0
202;Hoogte van het inkomen: 2e 25%-groep;Totaal persoonskenmerken;2005;14.0;86.0;15.0;85.0
203;Hoogte van het inkomen: 2e 25%-groep;Totaal persoonskenmerken;2006;13.0;87.0;15.0;85.0
204;Hoogte van het inkomen: 2e 25%-groep;Totaal persoonskenmerken;2007;13.0;87.0;14.0;86.0
205;Hoogte van het inkomen: 2e 25%-groep;Totaal persoonskenmerken;2008;14.0;86.0;14.0;86.0
206;Hoogte van het inkomen: 2e 25%-groep;Totaal persoonskenmerken;2009;15.0;85.0;15.0;85.0
207;Hoogte van het inkomen: 2e 25%-groep;Totaal persoonskenmerken;2010 oude methode;17.0;83.0;17.0;83.0
208;Hoogte van het inkomen: 2e 25%-groep;Totaal persoonskenmerken;2010 nieuwe methode;18.0;82.0;17.0;83.0
209;Hoogte van het inkomen: 2e 25%-groep;Totaal persoonskenmerken;2012;18.0;82.0;20.0;80.0
210;Hoogte van het inkomen: 2e 25%-groep;Geslacht: mannen;2003;13.0;87.0;15.0;85.0
211;Hoogte van het inkomen: 2e 25%-groep;Geslacht: mannen;2004;12.0;88.0;14.0;86.0
212;Hoogte van het inkomen: 2e 25%-groep;Geslacht: mannen;2005;15.0;85.0;15.0;85.0
213;Hoogte van het inkomen: 2e 25%-groep;Geslacht: mannen;2006;12.0;88.0;15.0;85.0
214;Hoogte van het inkomen: 2e 25%-groep;Geslacht: mannen;2007;12.0;88.0;13.0;87.0
215;Hoogte van het inkomen: 2e 25%-groep;Geslacht: mannen;2008;14.0;86.0;15.0;85.0
216;Hoogte van het inkomen: 2e 25%-groep;Geslacht: mannen;2009;13.0;87.0;14.0;86.0
217;Hoogte van het inkomen: 2e 25%-groep;Geslacht: mannen;2010 oude methode;15.0;85.0;19.0;81.0
218;Hoogte van het inkomen: 2e 25%-groep;Geslacht: mannen;2010 nieuwe methode;16.0;84.0;16.0;84.0
219;Hoogte van het inkomen: 2e 25%-groep;Geslacht: mannen;2012;18.0;82.0;20.0;80.0
220;Hoogte van het inkomen: 2e 25%-groep;Geslacht: vrouwen;2003;16.0;84.0;16.0;84.0
221;Hoogte van het inkomen: 2e 25%-groep;Geslacht: vrouwen;2004;15.0;85.0;16.0;84.0
222;Hoogte van het inkomen: 2e 25%-groep;Geslacht: vrouwen;2005;14.0;86.0;14.0;86.0
223;Hoogte van het inkomen: 2e 25%-groep;Geslacht: vrouwen;2006;14.0;86.0;14.0;86.0
224;Hoogte van het inkomen: 2e 25%-groep;Geslacht: vrouwen;2007;14.0;86.0;15.0;85.0
225;Hoogte van het inkomen: 2e 25%-groep;Geslacht: vrouwen;2008;13.0;87.0;13.0;87.0
226;Hoogte van het inkomen: 2e 25%-groep;Geslacht: vrouwen;2009;17.0;83.0;16.0;84.0
227;Hoogte van het inkomen: 2e 25%-groep;Geslacht: vrouwen;2010 oude methode;19.0;81.0;15.0;85.0
228;Hoogte van het inkomen: 2e 25%-groep;Geslacht: vrouwen;2010 nieuwe methode;19.0;81.0;18.0;82.0
229;Hoogte van het inkomen: 2e 25%-groep;Geslacht: vrouwen;2012;17.0;83.0;20.0;80.0
230;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 18 tot 35 jaar;2003;9.0;91.0;11.0;89.0
231;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 18 tot 35 jaar;2004;10.0;90.0;12.0;88.0
232;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 18 tot 35 jaar;2005;11.0;89.0;14.0;86.0
233;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 18 tot 35 jaar;2006;9.0;91.0;13.0;87.0
234;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 18 tot 35 jaar;2007;10.0;90.0;13.0;87.0
235;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 18 tot 35 jaar;2008;7.0;93.0;9.0;91.0
236;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 18 tot 35 jaar;2009;12.0;88.0;13.0;87.0
237;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 18 tot 35 jaar;2010 oude methode;15.0;85.0;14.0;86.0
238;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;12.0;88.0;15.0;85.0
239;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 18 tot 35 jaar;2012;;;;
240;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 35 tot 50 jaar;2003;15.0;85.0;18.0;82.0
241;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 35 tot 50 jaar;2004;12.0;88.0;16.0;84.0
242;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 35 tot 50 jaar;2005;11.0;89.0;12.0;88.0
243;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 35 tot 50 jaar;2006;13.0;87.0;17.0;83.0
244;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 35 tot 50 jaar;2007;10.0;90.0;11.0;89.0
245;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 35 tot 50 jaar;2008;16.0;84.0;17.0;83.0
246;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 35 tot 50 jaar;2009;15.0;85.0;17.0;83.0
247;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 35 tot 50 jaar;2010 oude methode;12.0;88.0;18.0;82.0
248;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;18.0;82.0;13.0;87.0
249;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 35 tot 50 jaar;2012;18.0;82.0;20.0;80.0
250;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 50 tot 65 jaar;2003;18.0;82.0;18.0;82.0
251;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 50 tot 65 jaar;2004;17.0;83.0;19.0;81.0
252;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 50 tot 65 jaar;2005;20.0;80.0;21.0;79.0
253;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 50 tot 65 jaar;2006;14.0;86.0;15.0;85.0
254;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 50 tot 65 jaar;2007;16.0;84.0;15.0;85.0
255;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 50 tot 65 jaar;2008;13.0;87.0;14.0;86.0
256;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 50 tot 65 jaar;2009;15.0;85.0;15.0;85.0
257;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 50 tot 65 jaar;2010 oude methode;21.0;79.0;19.0;81.0
258;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;19.0;81.0;19.0;81.0
259;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 50 tot 65 jaar;2012;;;;
260;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 65 jaar of ouder;2003;18.0;82.0;14.0;86.0
261;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 65 jaar of ouder;2004;18.0;82.0;13.0;87.0
262;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 65 jaar of ouder;2005;18.0;82.0;13.0;87.0
263;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 65 jaar of ouder;2006;17.0;83.0;14.0;86.0
264;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 65 jaar of ouder;2007;17.0;83.0;17.0;83.0
265;Hoogte van het inkomen: 2e 25%-groep;Leeftijd: 65 jaar of ouder;2008;16.0;84.0;14.0;86.0
