ID;BatenLastenSaldo;RegioS;Perioden;TotaalFunctiesIn1000Euro_1;AlgemeenBestuur_2;OpenbareOrdeEnVeiligheid_3;TotaalVerkeerVervoerEnWaterstaat_4;WegenEnVerkeer_5;OpenbaarVervoer_6;Parkeren_7;HavensLuchtvaartEnWaterstaat_8;EconomischeZaken_9;TotaalOnderwijs_10;Huisvesting_11;Overig_12;TotaalCultuurEnRecreatie_13;RecreatieEnNatuur_14;Sport_15;KunstBibliothekenEnOverig_16;TotaalSocVoorzEnMaatschDnstverl_17;Inkomensvoorzieningen_18;Werkgelegenheid_19;TotaalJeugdEnWMO_20;Jeugd_21;WMO_22;Onverdeeld_23;VreemdelingenTehuizenEnKinderopvang_24;TotaalVolksgezondheidEnMilieu_25;Volksgezondheid_26;AfvalverwijderingEnVerwerking_27;Riolering_28;Overig_29;TotaalRuimtelijkeOrdEnVolkshuisv_30;Bouwgrondexploitatie_31;Overig_32;TotaalFinancieringEnAlgDekkingsmid_33;UitkeringenGemeentefonds_34;OnroerendeZaakbelasting_35;GeldleningenEnUitzettingen_36;OverigeBatenEnLasten_37;TotaalMutatieReserves_38;ResultaatVanDeRekening_39;ToevoegingOnttrekkingReserves_40;TotaalFunctiesInEuroInwoner_41;AlgemeenBestuur_42;OpenbareOrdeEnVeiligheid_43;TotaalVerkeerVervoerEnWaterstaat_44;WegenEnVerkeer_45;OpenbaarVervoer_46;Parkeren_47;HavensLuchtvaartEnWaterstaat_48;EconomischeZaken_49;TotaalOnderwijs_50;Huisvesting_51;Overig_52;TotaalCultuurEnRecreatie_53;RecreatieEnNatuur_54;Sport_55;KunstBibliothekenEnOverig_56;TotaalSocVoorzEnMaatschDnstverl_57;Inkomensvoorzieningen_58;Werkgelegenheid_59;TotaalJeugdEnWMO_60;Jeugd_61;WMO_62;Onverdeeld_63;VreemdelingenTehuizenEnKinderopvang_64;TotaalVolksgezondheidEnMilieu_65;Volksgezondheid_66;AfvalverwijderingEnVerwerking_67;Riolering_68;Overig_69;TotaalRuimtelijkeOrdEnVolkshuisv_70;Bouwgrondexploitatie_71;Overig_72;TotaalFinancieringEnAlgDekkingsmid_73;UitkeringenGemeentefonds_74;OnroerendeZaakbelasting_75;GeldleningenEnUitzettingen_76;OverigeBatenEnLasten_77;TotaalMutatieReserves_78;ResultaatVanDeRekening_79;ToevoegingOnttrekkingReserves_80
10;Baten;Aa en Hunze;2015;60549.0;398.0;16.0;61.0;61.0;0.0;0.0;0.0;231.0;98.0;0.0;98.0;468.0;21.0;434.0;13.0;4461.0;3778.0;10.0;673.0;0.0;353.0;320.0;0.0;5120.0;0.0;2520.0;2395.0;205.0;2359.0;1754.0;605.0;42290.0;34954.0;3743.0;2126.0;1467.0;5047.0;0.0;5047.0;2403.0;16.0;1.0;2.0;2.0;0.0;0.0;0.0;9.0;4.0;0.0;4.0;19.0;1.0;17.0;1.0;177.0;150.0;0.0;27.0;0.0;14.0;13.0;0.0;203.0;0.0;100.0;95.0;8.0;94.0;70.0;24.0;1678.0;1387.0;149.0;84.0;58.0;200.0;0.0;200.0
11;Baten;Aalburg;2005;15468.0;118.0;45.0;36.0;26.0;0.0;1.0;9.0;65.0;1487.0;19.0;1468.0;60.0;9.0;37.0;14.0;1025.0;863.0;142.0;5.0;2.0;3.0;0.0;15.0;2397.0;199.0;1165.0;844.0;189.0;753.0;472.0;281.0;9104.0;6489.0;2016.0;495.0;104.0;378.0;0.0;378.0;1269.0;10.0;4.0;3.0;2.0;0.0;0.0;1.0;5.0;122.0;2.0;120.0;5.0;1.0;3.0;1.0;84.0;71.0;12.0;0.0;0.0;0.0;0.0;1.0;197.0;16.0;96.0;69.0;16.0;62.0;39.0;23.0;747.0;533.0;165.0;41.0;9.0;31.0;0.0;31.0
12;Baten;Aalburg;2006;17307.0;121.0;24.0;34.0;22.0;0.0;0.0;12.0;17.0;1511.0;0.0;1511.0;67.0;9.0;34.0;24.0;1068.0;888.0;155.0;4.0;1.0;3.0;0.0;21.0;2393.0;185.0;1131.0;887.0;190.0;1958.0;1662.0;296.0;9498.0;7236.0;1307.0;891.0;64.0;616.0;0.0;616.0;1417.0;10.0;2.0;3.0;2.0;0.0;0.0;1.0;1.0;124.0;0.0;124.0;5.0;1.0;3.0;2.0;87.0;73.0;13.0;0.0;0.0;0.0;0.0;2.0;196.0;15.0;93.0;73.0;16.0;160.0;136.0;24.0;778.0;593.0;107.0;73.0;5.0;50.0;0.0;50.0
13;Baten;Aalburg;2007;22533.0;150.0;71.0;36.0;36.0;0.0;0.0;0.0;17.0;1442.0;2.0;1440.0;55.0;8.0;33.0;14.0;908.0;746.0;145.0;1.0;1.0;0.0;0.0;16.0;2396.0;192.0;1213.0;814.0;177.0;6494.0;6221.0;273.0;10253.0;7962.0;1438.0;780.0;73.0;711.0;0.0;711.0;1830.0;12.0;6.0;3.0;3.0;0.0;0.0;0.0;1.0;117.0;0.0;117.0;5.0;1.0;3.0;1.0;74.0;61.0;12.0;0.0;0.0;0.0;0.0;1.0;195.0;16.0;99.0;66.0;14.0;527.0;505.0;22.0;833.0;647.0;117.0;63.0;6.0;58.0;0.0;58.0
14;Baten;Aalburg;2008;22052.0;140.0;11.0;35.0;21.0;0.0;0.0;14.0;17.0;1479.0;2.0;1477.0;44.0;8.0;32.0;4.0;876.0;724.0;125.0;1.0;1.0;0.0;0.0;26.0;2377.0;189.0;1226.0;788.0;174.0;4379.0;4069.0;310.0;10862.0;8458.0;1546.0;680.0;178.0;1832.0;0.0;1832.0;1780.0;11.0;1.0;3.0;2.0;0.0;0.0;1.0;1.0;119.0;0.0;119.0;4.0;1.0;3.0;0.0;71.0;58.0;10.0;0.0;0.0;0.0;0.0;2.0;192.0;15.0;99.0;64.0;14.0;353.0;328.0;25.0;877.0;683.0;125.0;55.0;14.0;148.0;0.0;148.0
15;Baten;Aalburg;2009;23613.0;172.0;5.0;51.0;36.0;0.0;0.0;15.0;84.0;1662.0;46.0;1616.0;33.0;0.0;28.0;5.0;1603.0;706.0;878.0;1.0;1.0;0.0;0.0;18.0;2545.0;222.0;1285.0;856.0;182.0;4441.0;4081.0;360.0;11787.0;9636.0;1625.0;483.0;43.0;1230.0;0.0;1230.0;1879.0;14.0;0.0;4.0;3.0;0.0;0.0;1.0;7.0;132.0;4.0;129.0;3.0;0.0;2.0;0.0;128.0;56.0;70.0;0.0;0.0;0.0;0.0;1.0;202.0;18.0;102.0;68.0;14.0;353.0;325.0;29.0;938.0;767.0;129.0;38.0;3.0;98.0;0.0;98.0
16;Baten;Aalburg;2010;18176.0;199.0;0.0;51.0;36.0;0.0;0.0;15.0;12.0;99.0;0.0;99.0;30.0;0.0;25.0;5.0;1756.0;659.0;1096.0;1.0;1.0;0.0;0.0;0.0;2542.0;251.0;1239.0;856.0;196.0;856.0;417.0;439.0;11966.0;9715.0;1707.0;362.0;182.0;665.0;0.0;665.0;1439.0;16.0;0.0;4.0;3.0;0.0;0.0;1.0;1.0;8.0;0.0;8.0;2.0;0.0;2.0;0.0;139.0;52.0;87.0;0.0;0.0;0.0;0.0;0.0;201.0;20.0;98.0;68.0;16.0;68.0;33.0;35.0;947.0;769.0;135.0;29.0;14.0;53.0;0.0;53.0
17;Baten;Aalburg;2011;22338.0;209.0;0.0;51.0;36.0;0.0;0.0;15.0;17.0;102.0;0.0;102.0;29.0;0.0;24.0;5.0;1850.0;684.0;1165.0;1.0;1.0;0.0;0.0;0.0;2587.0;261.0;1259.0;869.0;198.0;5129.0;4664.0;465.0;11970.0;9669.0;1796.0;393.0;112.0;394.0;0.0;394.0;1761.0;16.0;0.0;4.0;3.0;0.0;0.0;1.0;1.0;8.0;0.0;8.0;2.0;0.0;2.0;0.0;146.0;54.0;92.0;0.0;0.0;0.0;0.0;0.0;204.0;21.0;99.0;69.0;16.0;404.0;368.0;37.0;944.0;762.0;142.0;31.0;9.0;31.0;0.0;31.0
18;Baten;Aalburg;2012;19756.0;209.0;0.0;150.0;135.0;0.0;0.0;15.0;612.0;162.0;0.0;162.0;30.0;0.0;23.0;7.0;1699.0;754.0;939.0;6.0;1.0;5.0;0.0;0.0;2374.0;0.0;1283.0;897.0;194.0;1007.0;532.0;475.0;12455.0;10024.0;1902.0;458.0;71.0;1058.0;0.0;1058.0;1550.0;16.0;0.0;12.0;11.0;0.0;0.0;1.0;48.0;13.0;0.0;13.0;2.0;0.0;2.0;1.0;133.0;59.0;74.0;0.0;0.0;0.0;0.0;0.0;186.0;0.0;101.0;70.0;15.0;79.0;42.0;37.0;977.0;787.0;149.0;36.0;6.0;83.0;0.0;83.0
19;Baten;Aalburg;2013;19849.0;209.0;0.0;504.0;497.0;0.0;0.0;7.0;12.0;164.0;0.0;164.0;28.0;0.0;21.0;7.0;2030.0;765.0;1144.0;121.0;1.0;120.0;0.0;0.0;2370.0;0.0;1263.0;909.0;198.0;1085.0;591.0;494.0;12430.0;9888.0;1992.0;453.0;97.0;1017.0;3.0;1014.0;1554.0;16.0;0.0;39.0;39.0;0.0;0.0;1.0;1.0;13.0;0.0;13.0;2.0;0.0;2.0;1.0;159.0;60.0;90.0;9.0;0.0;9.0;0.0;0.0;186.0;0.0;99.0;71.0;16.0;85.0;46.0;39.0;973.0;774.0;156.0;35.0;8.0;80.0;0.0;79.0
20;Baten;Aalburg;2014;19610.0;206.0;0.0;44.0;37.0;0.0;0.0;7.0;48.0;172.0;0.0;172.0;14.0;0.0;7.0;7.0;2439.0;961.0;1307.0;171.0;1.0;170.0;;0.0;2205.0;0.0;1090.0;903.0;212.0;1103.0;651.0;452.0;12983.0;10309.0;2024.0;464.0;186.0;396.0;6.0;390.0;1527.0;16.0;0.0;3.0;3.0;0.0;0.0;1.0;4.0;13.0;0.0;13.0;1.0;0.0;1.0;1.0;190.0;75.0;102.0;13.0;0.0;13.0;;0.0;172.0;0.0;85.0;70.0;17.0;86.0;51.0;35.0;1011.0;803.0;158.0;36.0;14.0;31.0;0.0;30.0
21;Baten;Aalburg;2015;23439.0;215.0;2.0;45.0;37.0;0.0;0.0;8.0;12.0;320.0;0.0;320.0;258.0;0.0;251.0;7.0;1389.0;1039.0;0.0;350.0;0.0;312.0;38.0;0.0;2336.0;0.0;1183.0;929.0;224.0;1021.0;611.0;410.0;16926.0;14101.0;2081.0;402.0;342.0;915.0;0.0;915.0;1814.0;17.0;0.0;3.0;3.0;0.0;0.0;1.0;1.0;25.0;0.0;25.0;20.0;0.0;19.0;1.0;108.0;80.0;0.0;27.0;0.0;24.0;3.0;0.0;181.0;0.0;92.0;72.0;17.0;79.0;47.0;32.0;1310.0;1091.0;161.0;31.0;26.0;71.0;0.0;71.0
22;Baten;Aalsmeer;2005;65002.0;316.0;37.0;93.0;76.0;0.0;17.0;0.0;1050.0;627.0;212.0;416.0;854.0;52.0;627.0;176.0;2780.0;2219.0;320.0;148.0;39.0;109.0;0.0;92.0;4816.0;226.0;2326.0;1731.0;532.0;34175.0;32787.0;1388.0;19587.0;10498.0;6193.0;2373.0;523.0;667.0;0.0;667.0;2804.0;14.0;2.0;4.0;3.0;0.0;1.0;0.0;45.0;27.0;9.0;18.0;37.0;2.0;27.0;8.0;120.0;96.0;14.0;6.0;2.0;5.0;0.0;4.0;208.0;10.0;100.0;75.0;23.0;1474.0;1414.0;60.0;845.0;453.0;267.0;102.0;23.0;29.0;0.0;29.0
23;Baten;Aalsmeer;2006;52414.0;332.0;38.0;69.0;52.0;0.0;17.0;0.0;804.0;401.0;8.0;393.0;571.0;67.0;413.0;91.0;2505.0;2040.0;302.0;98.0;22.0;76.0;0.0;65.0;5116.0;234.0;2525.0;1746.0;611.0;20659.0;19457.0;1202.0;21036.0;13169.0;4792.0;2357.0;718.0;883.0;0.0;883.0;2180.0;14.0;2.0;3.0;2.0;0.0;1.0;0.0;33.0;17.0;0.0;16.0;24.0;3.0;17.0;4.0;104.0;85.0;13.0;4.0;1.0;3.0;0.0;3.0;213.0;10.0;105.0;73.0;25.0;859.0;809.0;50.0;875.0;548.0;199.0;98.0;30.0;37.0;0.0;37.0
24;Baten;Aalsmeer;2007;60456.0;332.0;38.0;69.0;52.0;0.0;17.0;0.0;1179.0;272.0;0.0;272.0;614.0;67.0;421.0;126.0;2960.0;2167.0;338.0;366.0;24.0;342.0;0.0;89.0;5548.0;241.0;2892.0;1763.0;652.0;24558.0;22984.0;1574.0;22255.0;14196.0;5181.0;2252.0;626.0;2631.0;0.0;2631.0;2409.0;13.0;2.0;3.0;2.0;0.0;1.0;0.0;47.0;11.0;0.0;11.0;25.0;3.0;17.0;5.0;118.0;86.0;14.0;15.0;1.0;14.0;0.0;4.0;221.0;10.0;115.0;70.0;26.0;979.0;916.0;63.0;887.0;566.0;207.0;90.0;25.0;105.0;0.0;105.0
25;Baten;Aalsmeer;2008;65230.0;317.0;30.0;68.0;51.0;0.0;17.0;0.0;1269.0;306.0;0.0;306.0;616.0;76.0;449.0;91.0;2769.0;1764.0;366.0;342.0;0.0;342.0;0.0;297.0;5669.0;267.0;2884.0;1886.0;632.0;28638.0;26653.0;1985.0;25023.0;16548.0;5736.0;2075.0;665.0;524.0;0.0;524.0;2470.0;12.0;1.0;3.0;2.0;0.0;1.0;0.0;48.0;12.0;0.0;12.0;23.0;3.0;17.0;3.0;105.0;67.0;14.0;13.0;0.0;13.0;0.0;11.0;215.0;10.0;109.0;71.0;24.0;1085.0;1009.0;75.0;948.0;627.0;217.0;79.0;25.0;20.0;0.0;20.0
26;Baten;Aalsmeer;2009;79518.0;308.0;30.0;68.0;51.0;0.0;17.0;0.0;1280.0;317.0;0.0;317.0;615.0;84.0;450.0;82.0;3940.0;1757.0;1623.0;394.0;0.0;394.0;0.0;167.0;6277.0;281.0;3139.0;2213.0;643.0;37396.0;35111.0;2285.0;27520.0;18176.0;6379.0;2267.0;698.0;1767.0;0.0;1767.0;2837.0;11.0;1.0;2.0;2.0;0.0;1.0;0.0;46.0;11.0;0.0;11.0;22.0;3.0;16.0;3.0;141.0;63.0;58.0;14.0;0.0;14.0;0.0;6.0;224.0;10.0;112.0;79.0;23.0;1334.0;1253.0;82.0;982.0;649.0;228.0;81.0;25.0;63.0;0.0;63.0
27;Baten;Aalsmeer;2010;75276.0;308.0;71.0;124.0;59.0;0.0;57.0;7.0;1280.0;54.0;0.0;54.0;880.0;198.0;494.0;188.0;4406.0;1647.0;2131.0;456.0;9.0;447.0;0.0;172.0;6442.0;294.0;3235.0;2323.0;589.0;30858.0;28618.0;2240.0;30611.0;20538.0;6832.0;2399.0;842.0;242.0;0.0;242.0;2580.0;11.0;2.0;4.0;2.0;0.0;2.0;0.0;44.0;2.0;0.0;2.0;30.0;7.0;17.0;6.0;151.0;56.0;73.0;16.0;0.0;15.0;0.0;6.0;221.0;10.0;111.0;80.0;20.0;1057.0;981.0;77.0;1049.0;704.0;234.0;82.0;29.0;8.0;0.0;8.0
28;Baten;Aalsmeer;2011;83838.0;465.0;123.0;124.0;60.0;0.0;57.0;7.0;492.0;87.0;15.0;72.0;1091.0;182.0;669.0;240.0;5227.0;2152.0;2078.0;655.0;59.0;596.0;0.0;342.0;6848.0;271.0;3464.0;2556.0;557.0;36169.0;34129.0;2040.0;31160.0;20598.0;6872.0;2100.0;1590.0;2052.0;8.0;2044.0;2777.0;15.0;4.0;4.0;2.0;0.0;2.0;0.0;16.0;3.0;0.0;2.0;36.0;6.0;22.0;8.0;173.0;71.0;69.0;22.0;2.0;20.0;0.0;11.0;227.0;9.0;115.0;85.0;18.0;1198.0;1131.0;68.0;1032.0;682.0;228.0;70.0;53.0;68.0;0.0;68.0
29;Baten;Aalsmeer;2012;66569.0;493.0;104.0;166.0;117.0;0.0;47.0;2.0;492.0;113.0;9.0;104.0;1000.0;108.0;696.0;196.0;4738.0;2212.0;1911.0;407.0;20.0;387.0;0.0;208.0;6530.0;0.0;3512.0;2496.0;522.0;18801.0;17161.0;1640.0;31466.0;21408.0;7103.0;2226.0;729.0;2666.0;10.0;2656.0;2193.0;16.0;3.0;5.0;4.0;0.0;2.0;0.0;16.0;4.0;0.0;3.0;33.0;4.0;23.0;6.0;156.0;73.0;63.0;13.0;1.0;13.0;0.0;7.0;215.0;0.0;116.0;82.0;17.0;619.0;565.0;54.0;1036.0;705.0;234.0;73.0;24.0;88.0;0.0;87.0
30;Baten;Aalsmeer;2013;83152.0;471.0;104.0;215.0;166.0;0.0;47.0;2.0;723.0;212.0;40.0;172.0;1051.0;118.0;744.0;189.0;4495.0;2290.0;1290.0;532.0;70.0;462.0;0.0;383.0;6661.0;4.0;3685.0;2506.0;466.0;37552.0;35911.0;1641.0;31063.0;20770.0;7313.0;2293.0;687.0;605.0;0.0;605.0;2717.0;15.0;3.0;7.0;5.0;0.0;2.0;0.0;24.0;7.0;1.0;6.0;34.0;4.0;24.0;6.0;147.0;75.0;42.0;17.0;2.0;15.0;0.0;13.0;218.0;0.0;120.0;82.0;15.0;1227.0;1174.0;54.0;1015.0;679.0;239.0;75.0;22.0;20.0;0.0;20.0
31;Baten;Aalsmeer;2014;54375.0;503.0;107.0;215.0;166.0;0.0;47.0;2.0;723.0;436.0;40.0;396.0;1045.0;195.0;661.0;189.0;4376.0;2389.0;1139.0;459.0;57.0;402.0;;389.0;6807.0;4.0;3606.0;2699.0;498.0;6966.0;5598.0;1368.0;31423.0;20965.0;7470.0;2254.0;734.0;1774.0;0.0;1774.0;1768.0;16.0;3.0;7.0;5.0;0.0;2.0;0.0;24.0;14.0;1.0;13.0;34.0;6.0;21.0;6.0;142.0;78.0;37.0;15.0;2.0;13.0;;13.0;221.0;0.0;117.0;88.0;16.0;226.0;182.0;44.0;1022.0;682.0;243.0;73.0;24.0;58.0;0.0;58.0
