ID;Milieuactiviteiten;Milieudomein;Perioden;ArbeidsvolumeWerkzamePersonen_1;ProductieBasisprijzen_2;BrutoToegevoegdeWaardeBasisprijzen_3
740;11300;10600;1999;1.3;78.0;46.0
741;11300;10600;2000;1.4;90.0;53.0
742;11300;10600;2001;1.5;97.0;58.0
743;11300;10600;2002;1.3;92.0;56.0
744;11300;10600;2003;1.5;106.0;64.0
745;11300;10600;2004;1.6;117.0;69.0
746;11300;10600;2005;1.6;126.0;74.0
747;11300;10600;2006;1.5;118.0;68.0
748;11300;10600;2007;1.4;116.0;66.0
749;11300;10600;2008;1.8;147.0;81.0
750;11300;10600;2009;1.7;142.0;83.0
751;11300;10600;2010;1.5;125.0;74.0
752;11300;10700;1995;0.0;2.0;1.0
753;11300;10700;1996;0.1;4.0;2.0
754;11300;10700;1997;0.1;4.0;2.0
755;11300;10700;1998;0.1;5.0;3.0
756;11300;10700;1999;0.1;4.0;2.0
757;11300;10700;2000;0.1;4.0;3.0
758;11300;10700;2001;0.1;6.0;3.0
759;11300;10700;2002;0.1;6.0;4.0
760;11300;10700;2003;0.1;10.0;6.0
761;11300;10700;2004;0.1;9.0;6.0
762;11300;10700;2005;0.1;10.0;6.0
763;11300;10700;2006;0.1;9.0;5.0
764;11300;10700;2007;0.1;10.0;6.0
765;11300;10700;2008;0.1;11.0;6.0
766;11300;10700;2009;0.2;19.0;11.0
767;11300;10700;2010;0.3;22.0;13.0
768;11300;10800;1995;;;
769;11300;10800;1996;;;
770;11300;10800;1997;;;
771;11300;10800;1998;;;
772;11300;10800;1999;;;
773;11300;10800;2000;;;
774;11300;10800;2001;;;
775;11300;10800;2002;;;
776;11300;10800;2003;;;
777;11300;10800;2004;;;
778;11300;10800;2005;;;
779;11300;10800;2006;;;
780;11300;10800;2007;;;
781;11300;10800;2008;;;
782;11300;10800;2009;;;
783;11300;10800;2010;;;
784;11300;10900;1995;0.0;2.0;1.0
785;11300;10900;1996;0.1;4.0;2.0
786;11300;10900;1997;0.1;4.0;2.0
787;11300;10900;1998;0.1;5.0;3.0
788;11300;10900;1999;0.1;4.0;2.0
789;11300;10900;2000;0.1;4.0;3.0
790;11300;10900;2001;0.1;6.0;3.0
791;11300;10900;2002;0.1;6.0;4.0
792;11300;10900;2003;0.1;10.0;6.0
793;11300;10900;2004;0.1;9.0;6.0
794;11300;10900;2005;0.1;10.0;6.0
795;11300;10900;2006;0.1;9.0;5.0
796;11300;10900;2007;0.1;10.0;6.0
797;11300;10900;2008;0.1;11.0;6.0
798;11300;10900;2009;0.2;19.0;11.0
799;11300;10900;2010;0.3;22.0;13.0
800;11600;10000;1995;10.5;1254.0;561.0
801;11600;10000;1996;10.3;1282.0;565.0
802;11600;10000;1997;9.9;1337.0;595.0
803;11600;10000;1998;10.0;1457.0;627.0
804;11600;10000;1999;9.1;1510.0;655.0
805;11600;10000;2000;8.3;1530.0;653.0
806;11600;10000;2001;8.4;1587.0;662.0
807;11600;10000;2002;8.3;1635.0;697.0
808;11600;10000;2003;7.3;1615.0;679.0
809;11600;10000;2004;6.8;1573.0;634.0
810;11600;10000;2005;6.7;1548.0;590.0
811;11600;10000;2006;6.4;1557.0;611.0
812;11600;10000;2007;5.9;1533.0;601.0
813;11600;10000;2008;5.2;1460.0;562.0
814;11600;10000;2009;5.1;1413.0;542.0
815;11600;10000;2010;5.0;1412.0;535.0
816;11600;10100;1995;10.5;1254.0;561.0
817;11600;10100;1996;10.3;1282.0;565.0
818;11600;10100;1997;9.9;1337.0;595.0
819;11600;10100;1998;10.0;1457.0;627.0
820;11600;10100;1999;9.1;1510.0;655.0
821;11600;10100;2000;8.3;1530.0;653.0
822;11600;10100;2001;8.4;1587.0;662.0
823;11600;10100;2002;8.3;1635.0;697.0
824;11600;10100;2003;7.3;1615.0;679.0
825;11600;10100;2004;6.8;1573.0;634.0
826;11600;10100;2005;6.7;1548.0;590.0
827;11600;10100;2006;6.4;1557.0;611.0
828;11600;10100;2007;5.9;1533.0;601.0
829;11600;10100;2008;5.2;1460.0;562.0
830;11600;10100;2009;5.1;1413.0;542.0
831;11600;10100;2010;5.0;1412.0;535.0
832;11600;10200;1995;2.5;498.0;185.0
833;11600;10200;1996;2.5;502.0;190.0
834;11600;10200;1997;2.3;510.0;200.0
835;11600;10200;1998;2.7;627.0;233.0
836;11600;10200;1999;2.7;660.0;256.0
837;11600;10200;2000;2.6;685.0;267.0
838;11600;10200;2001;2.7;714.0;271.0
839;11600;10200;2002;2.8;753.0;285.0
840;11600;10200;2003;2.6;756.0;294.0
841;11600;10200;2004;2.3;724.0;269.0
842;11600;10200;2005;2.5;728.0;263.0
843;11600;10200;2006;2.3;749.0;275.0
844;11600;10200;2007;2.1;716.0;264.0
845;11600;10200;2008;1.7;651.0;233.0
846;11600;10200;2009;1.7;636.0;229.0
847;11600;10200;2010;1.8;658.0;233.0
848;11600;10300;1995;0.4;99.0;27.0
849;11600;10300;1996;0.5;113.0;30.0
850;11600;10300;1997;0.5;134.0;18.0
851;11600;10300;1998;0.5;140.0;20.0
852;11600;10300;1999;0.6;135.0;27.0
853;11600;10300;2000;0.6;134.0;39.0
854;11600;10300;2001;0.7;160.0;50.0
855;11600;10300;2002;0.7;155.0;53.0
856;11600;10300;2003;0.5;150.0;47.0
857;11600;10300;2004;0.4;161.0;34.0
858;11600;10300;2005;0.4;141.0;31.0
859;11600;10300;2006;0.5;146.0;37.0
860;11600;10300;2007;0.5;149.0;40.0
861;11600;10300;2008;0.4;154.0;35.0
862;11600;10300;2009;0.5;163.0;42.0
863;11600;10300;2010;0.5;152.0;42.0
864;11600;10400;1995;0.3;67.0;26.0
865;11600;10400;1996;0.3;72.0;28.0
866;11600;10400;1997;0.3;81.0;34.0
867;11600;10400;1998;0.4;92.0;36.0
868;11600;10400;1999;0.4;98.0;40.0
869;11600;10400;2000;0.4;105.0;42.0
870;11600;10400;2001;0.4;108.0;41.0
871;11600;10400;2002;0.4;113.0;43.0
872;11600;10400;2003;0.4;110.0;43.0
873;11600;10400;2004;0.3;104.0;40.0
874;11600;10400;2005;0.3;104.0;39.0
875;11600;10400;2006;0.3;101.0;38.0
876;11600;10400;2007;0.3;95.0;37.0
877;11600;10400;2008;0.2;87.0;33.0
878;11600;10400;2009;0.2;83.0;31.0
879;11600;10400;2010;0.2;82.0;30.0
880;11600;10500;1995;4.8;378.0;187.0
881;11600;10500;1996;4.6;378.0;179.0
882;11600;10500;1997;4.1;380.0;197.0
883;11600;10500;1998;4.1;385.0;206.0
884;11600;10500;1999;2.9;377.0;179.0
885;11600;10500;2000;2.4;373.0;159.0
886;11600;10500;2001;2.3;362.0;147.0
887;11600;10500;2002;2.2;362.0;157.0
888;11600;10500;2003;1.8;362.0;147.0
889;11600;10500;2004;1.7;342.0;137.0
890;11600;10500;2005;1.5;337.0;109.0
891;11600;10500;2006;1.4;329.0;116.0
892;11600;10500;2007;1.1;341.0;114.0
893;11600;10500;2008;1.0;347.0;121.0
894;11600;10500;2009;1.0;321.0;106.0
895;11600;10500;2010;1.0;320.0;105.0
896;11600;10600;1995;2.5;211.0;137.0
897;11600;10600;1996;2.4;217.0;138.0
898;11600;10600;1997;2.6;232.0;146.0
899;11600;10600;1998;2.4;213.0;132.0
900;11600;10600;1999;2.5;240.0;152.0
901;11600;10600;2000;2.3;233.0;147.0
902;11600;10600;2001;2.3;243.0;152.0
903;11600;10600;2002;2.3;252.0;160.0
904;11600;10600;2003;2.0;237.0;149.0
905;11600;10600;2004;2.0;242.0;153.0
906;11600;10600;2005;2.0;238.0;148.0
907;11600;10600;2006;1.9;232.0;144.0
908;11600;10600;2007;1.9;232.0;146.0
909;11600;10600;2008;1.7;221.0;140.0
910;11600;10600;2009;1.7;210.0;134.0
911;11600;10600;2010;1.6;201.0;126.0
912;11600;10700;1995;;;
913;11600;10700;1996;;;
914;11600;10700;1997;;;
915;11600;10700;1998;;;
916;11600;10700;1999;;;
917;11600;10700;2000;;;
918;11600;10700;2001;;;
919;11600;10700;2002;;;
920;11600;10700;2003;;;
921;11600;10700;2004;;;
922;11600;10700;2005;;;
923;11600;10700;2006;;;
924;11600;10700;2007;;;
925;11600;10700;2008;;;
926;11600;10700;2009;;;
927;11600;10700;2010;;;
928;11600;10800;1995;;;
929;11600;10800;1996;;;
930;11600;10800;1997;;;
931;11600;10800;1998;;;
932;11600;10800;1999;;;
933;11600;10800;2000;;;
934;11600;10800;2001;;;
935;11600;10800;2002;;;
936;11600;10800;2003;;;
937;11600;10800;2004;;;
938;11600;10800;2005;;;
939;11600;10800;2006;;;
940;11600;10800;2007;;;
941;11600;10800;2008;;;
942;11600;10800;2009;;;
943;11600;10800;2010;;;
944;11600;10900;1995;;;
945;11600;10900;1996;;;
946;11600;10900;1997;;;
947;11600;10900;1998;;;
948;11600;10900;1999;;;
949;11600;10900;2000;;;
950;11600;10900;2001;;;
951;11600;10900;2002;;;
952;11600;10900;2003;;;
953;11600;10900;2004;;;
954;11600;10900;2005;;;
955;11600;10900;2006;;;
956;11600;10900;2007;;;
957;11600;10900;2008;;;
958;11600;10900;2009;;;
959;11600;10900;2010;;;
960;10400;10000;1995;4.0;306.0;135.0
961;10400;10000;1996;3.8;302.0;129.0
962;10400;10000;1997;4.2;325.0;141.0
963;10400;10000;1998;4.5;373.0;163.0
964;10400;10000;1999;4.4;384.0;170.0
965;10400;10000;2000;4.6;430.0;192.0
966;10400;10000;2001;5.3;525.0;240.0
967;10400;10000;2002;5.1;520.0;244.0
968;10400;10000;2003;4.6;479.0;228.0
969;10400;10000;2004;5.1;538.0;253.0
970;10400;10000;2005;5.1;554.0;259.0
971;10400;10000;2006;6.0;696.0;322.0
972;10400;10000;2007;6.9;860.0;393.0
973;10400;10000;2008;6.8;907.0;414.0
974;10400;10000;2009;7.6;989.0;467.0
975;10400;10000;2010;6.3;779.0;364.0
976;10400;10100;1995;;;
977;10400;10100;1996;;;
978;10400;10100;1997;;;
979;10400;10100;1998;;;
980;10400;10100;1999;;;
981;10400;10100;2000;;;
982;10400;10100;2001;;;
983;10400;10100;2002;;;
984;10400;10100;2003;;;
985;10400;10100;2004;;;
986;10400;10100;2005;;;
987;10400;10100;2006;;;
988;10400;10100;2007;;;
989;10400;10100;2008;;;
990;10400;10100;2009;;;
991;10400;10100;2010;;;
992;10400;10200;1995;;;
993;10400;10200;1996;;;
994;10400;10200;1997;;;
995;10400;10200;1998;;;
996;10400;10200;1999;;;
997;10400;10200;2000;;;
998;10400;10200;2001;;;
999;10400;10200;2002;;;
1000;10400;10200;2003;;;
1001;10400;10200;2004;;;
1002;10400;10200;2005;;;
1003;10400;10200;2006;;;
1004;10400;10200;2007;;;
1005;10400;10200;2008;;;
1006;10400;10200;2009;;;
1007;10400;10200;2010;;;
1008;10400;10300;1995;;;
1009;10400;10300;1996;;;
1010;10400;10300;1997;;;
1011;10400;10300;1998;;;
1012;10400;10300;1999;;;
1013;10400;10300;2000;;;
1014;10400;10300;2001;;;
1015;10400;10300;2002;;;
1016;10400;10300;2003;;;
1017;10400;10300;2004;;;
1018;10400;10300;2005;;;
1019;10400;10300;2006;;;
1020;10400;10300;2007;;;
1021;10400;10300;2008;;;
1022;10400;10300;2009;;;
1023;10400;10300;2010;;;
1024;10400;10400;1995;;;
1025;10400;10400;1996;;;
1026;10400;10400;1997;;;
1027;10400;10400;1998;;;
1028;10400;10400;1999;;;
1029;10400;10400;2000;;;
1030;10400;10400;2001;;;
1031;10400;10400;2002;;;
1032;10400;10400;2003;;;
1033;10400;10400;2004;;;
1034;10400;10400;2005;;;
1035;10400;10400;2006;;;
1036;10400;10400;2007;;;
1037;10400;10400;2008;;;
1038;10400;10400;2009;;;
1039;10400;10400;2010;;;
1040;10400;10500;1995;;;
1041;10400;10500;1996;;;
1042;10400;10500;1997;;;
1043;10400;10500;1998;;;
1044;10400;10500;1999;;;
1045;10400;10500;2000;;;
1046;10400;10500;2001;;;
1047;10400;10500;2002;;;
1048;10400;10500;2003;;;
1049;10400;10500;2004;;;
1050;10400;10500;2005;;;
1051;10400;10500;2006;;;
1052;10400;10500;2007;;;
1053;10400;10500;2008;;;
1054;10400;10500;2009;;;
1055;10400;10500;2010;;;
1056;10400;10600;1995;;;
1057;10400;10600;1996;;;
1058;10400;10600;1997;;;
1059;10400;10600;1998;;;
1060;10400;10600;1999;;;
1061;10400;10600;2000;;;
1062;10400;10600;2001;;;
1063;10400;10600;2002;;;
1064;10400;10600;2003;;;
1065;10400;10600;2004;;;
1066;10400;10600;2005;;;
1067;10400;10600;2006;;;
1068;10400;10600;2007;;;
1069;10400;10600;2008;;;
1070;10400;10600;2009;;;
1071;10400;10600;2010;;;
1072;10400;10700;1995;4.0;306.0;135.0
1073;10400;10700;1996;3.8;302.0;129.0
1074;10400;10700;1997;4.2;325.0;141.0
1075;10400;10700;1998;4.5;373.0;163.0
1076;10400;10700;1999;4.4;384.0;170.0
1077;10400;10700;2000;4.6;430.0;192.0
1078;10400;10700;2001;5.3;525.0;240.0
1079;10400;10700;2002;5.1;520.0;244.0
1080;10400;10700;2003;4.6;479.0;228.0
1081;10400;10700;2004;5.1;538.0;253.0
1082;10400;10700;2005;5.1;554.0;259.0
1083;10400;10700;2006;6.0;696.0;322.0
1084;10400;10700;2007;6.9;860.0;393.0
1085;10400;10700;2008;6.8;907.0;414.0
1086;10400;10700;2009;7.6;989.0;467.0
1087;10400;10700;2010;6.3;779.0;364.0
1088;10400;10800;1995;4.0;306.0;135.0
1089;10400;10800;1996;3.8;302.0;129.0
1090;10400;10800;1997;4.2;325.0;141.0
1091;10400;10800;1998;4.5;373.0;163.0
1092;10400;10800;1999;4.4;384.0;170.0
1093;10400;10800;2000;4.6;430.0;192.0
1094;10400;10800;2001;5.3;525.0;240.0
1095;10400;10800;2002;5.1;520.0;244.0
1096;10400;10800;2003;4.6;479.0;228.0
1097;10400;10800;2004;5.1;538.0;253.0
1098;10400;10800;2005;5.1;554.0;259.0
1099;10400;10800;2006;6.0;696.0;322.0
1100;10400;10800;2007;6.9;860.0;393.0
1101;10400;10800;2008;6.8;907.0;414.0
1102;10400;10800;2009;7.6;989.0;467.0
1103;10400;10800;2010;6.3;779.0;364.0
1104;10400;10900;1995;;;
1105;10400;10900;1996;;;
1106;10400;10900;1997;;;
1107;10400;10900;1998;;;
1108;10400;10900;1999;;;
1109;10400;10900;2000;;;
1110;10400;10900;2001;;;
1111;10400;10900;2002;;;
1112;10400;10900;2003;;;
1113;10400;10900;2004;;;
1114;10400;10900;2005;;;
1115;10400;10900;2006;;;
1116;10400;10900;2007;;;
1117;10400;10900;2008;;;
1118;10400;10900;2009;;;
1119;10400;10900;2010;;;
1120;10600;10000;1995;5.4;568.0;288.0
1121;10600;10000;1996;6.9;720.0;362.0
1122;10600;10000;1997;6.1;641.0;325.0
1123;10600;10000;1998;7.9;825.0;429.0
1124;10600;10000;1999;7.8;862.0;428.0
1125;10600;10000;2000;8.2;950.0;456.0
1126;10600;10000;2001;9.2;1102.0;514.0
1127;10600;10000;2002;10.0;1236.0;573.0
1128;10600;10000;2003;9.1;1166.0;533.0
1129;10600;10000;2004;10.1;1416.0;616.0
1130;10600;10000;2005;9.3;1225.0;564.0
1131;10600;10000;2006;10.5;1417.0;667.0
1132;10600;10000;2007;11.0;1582.0;735.0
1133;10600;10000;2008;11.9;1891.0;865.0
1134;10600;10000;2009;12.1;2165.0;827.0
1135;10600;10000;2010;11.5;1918.0;869.0
1136;10600;10100;1995;5.2;551.0;278.0
1137;10600;10100;1996;6.7;699.0;351.0
1138;10600;10100;1997;5.8;609.0;307.0
1139;10600;10100;1998;7.6;793.0;412.0
1140;10600;10100;1999;7.5;828.0;411.0
1141;10600;10100;2000;7.8;906.0;433.0
1142;10600;10100;2001;8.8;1057.0;492.0
1143;10600;10100;2002;9.3;1165.0;536.0
1144;10600;10100;2003;8.5;1096.0;497.0
1145;10600;10100;2004;9.5;1343.0;578.0
1146;10600;10100;2005;8.7;1151.0;525.0
1147;10600;10100;2006;9.8;1322.0;618.0
1148;10600;10100;2007;9.9;1358.0;653.0
1149;10600;10100;2008;10.7;1592.0;771.0
1150;10600;10100;2009;10.9;1710.0;738.0
1151;10600;10100;2010;10.4;1567.0;766.0
1152;10600;10200;1995;;;
1153;10600;10200;1996;;;
1154;10600;10200;1997;;;
1155;10600;10200;1998;;;
1156;10600;10200;1999;;;
1157;10600;10200;2000;;;
1158;10600;10200;2001;;;
1159;10600;10200;2002;;;
1160;10600;10200;2003;;;
1161;10600;10200;2004;;;
1162;10600;10200;2005;;;
1163;10600;10200;2006;;;
1164;10600;10200;2007;;;
1165;10600;10200;2008;;;
1166;10600;10200;2009;;;
1167;10600;10200;2010;;;
1168;10600;10300;1995;0.6;53.0;30.0
1169;10600;10300;1996;0.8;66.0;37.0
1170;10600;10300;1997;0.8;72.0;41.0
1171;10600;10300;1998;1.2;109.0;61.0
1172;10600;10300;1999;1.1;101.0;55.0
1173;10600;10300;2000;1.2;116.0;60.0
1174;10600;10300;2001;1.2;124.0;61.0
1175;10600;10300;2002;1.2;129.0;62.0
1176;10600;10300;2003;1.1;127.0;60.0
1177;10600;10300;2004;1.1;131.0;62.0
1178;10600;10300;2005;1.2;134.0;63.0
1179;10600;10300;2006;1.3;150.0;71.0
1180;10600;10300;2007;1.2;142.0;69.0
1181;10600;10300;2008;1.2;152.0;77.0
1182;10600;10300;2009;1.0;121.0;64.0
1183;10600;10300;2010;1.0;125.0;68.0
1184;10600;10400;1995;;;
1185;10600;10400;1996;;;
1186;10600;10400;1997;;;
1187;10600;10400;1998;;;
1188;10600;10400;1999;;;
1189;10600;10400;2000;;;
1190;10600;10400;2001;;;
1191;10600;10400;2002;;;
1192;10600;10400;2003;;;
1193;10600;10400;2004;;;
1194;10600;10400;2005;;;
1195;10600;10400;2006;;;
1196;10600;10400;2007;;;
1197;10600;10400;2008;;;
1198;10600;10400;2009;;;
1199;10600;10400;2010;;;
1200;10600;10500;1995;1.1;116.0;64.0
1201;10600;10500;1996;1.1;115.0;63.0
1202;10600;10500;1997;1.1;112.0;62.0
1203;10600;10500;1998;1.4;140.0;79.0
1204;10600;10500;1999;1.3;134.0;74.0
1205;10600;10500;2000;1.3;148.0;79.0
1206;10600;10500;2001;2.4;261.0;135.0
1207;10600;10500;2002;2.4;280.0;143.0
1208;10600;10500;2003;1.7;206.0;109.0
1209;10600;10500;2004;1.6;203.0;109.0
1210;10600;10500;2005;1.6;207.0;111.0
1211;10600;10500;2006;2.0;259.0;141.0
1212;10600;10500;2007;2.1;278.0;154.0
1213;10600;10500;2008;2.2;296.0;167.0
1214;10600;10500;2009;2.1;283.0;164.0
1215;10600;10500;2010;2.0;267.0;156.0
1216;10600;10600;1995;1.5;175.0;74.0
1217;10600;10600;1996;1.8;202.0;89.0
1218;10600;10600;1997;2.0;223.0;101.0
1219;10600;10600;1998;3.0;324.0;158.0
1220;10600;10600;1999;3.1;362.0;162.0
1221;10600;10600;2000;3.1;385.0;164.0
1222;10600;10600;2001;3.2;418.0;170.0
1223;10600;10600;2002;3.5;472.0;192.0
1224;10600;10600;2003;3.7;504.0;204.0
1225;10600;10600;2004;4.4;603.0;248.0
1226;10600;10600;2005;4.0;563.0;235.0
1227;10600;10600;2006;4.7;666.0;287.0
1228;10600;10600;2007;4.8;689.0;305.0
1229;10600;10600;2008;5.4;860.0;367.0
1230;10600;10600;2009;5.4;991.0;340.0
1231;10600;10600;2010;5.6;911.0;399.0
1232;10600;10700;1995;;;
1233;10600;10700;1996;0.2;21.0;11.0
1234;10600;10700;1997;0.3;32.0;17.0
1235;10600;10700;1998;;;
1236;10600;10700;1999;0.3;33.0;17.0
1237;10600;10700;2000;0.4;44.0;23.0
1238;10600;10700;2001;0.4;45.0;23.0
1239;10600;10700;2002;0.6;71.0;37.0
1240;10600;10700;2003;0.6;70.0;36.0
1241;10600;10700;2004;0.6;74.0;38.0
1242;10600;10700;2005;0.6;75.0;39.0
1243;10600;10700;2006;0.7;95.0;49.0
1244;10600;10700;2007;1.1;225.0;82.0
1245;10600;10700;2008;1.2;299.0;94.0
1246;10600;10700;2009;1.1;455.0;89.0
1247;10600;10700;2010;1.1;351.0;104.0
1248;10600;10800;1995;;;
1249;10600;10800;1996;;;
1250;10600;10800;1997;;;
1251;10600;10800;1998;;;
1252;10600;10800;1999;;;
1253;10600;10800;2000;;;
1254;10600;10800;2001;;;
1255;10600;10800;2002;;;
1256;10600;10800;2003;;;
1257;10600;10800;2004;;;
1258;10600;10800;2005;;;
1259;10600;10800;2006;;;
1260;10600;10800;2007;;;
1261;10600;10800;2008;;;
1262;10600;10800;2009;;;
1263;10600;10800;2010;;;
1264;10600;10900;1995;;;
1265;10600;10900;1996;;;
1266;10600;10900;1997;0.3;32.0;17.0
1267;10600;10900;1998;;;
1268;10600;10900;1999;0.3;33.0;17.0
1269;10600;10900;2000;0.4;44.0;23.0
1270;10600;10900;2001;0.4;45.0;23.0
1271;10600;10900;2002;0.6;71.0;37.0
1272;10600;10900;2003;0.6;70.0;36.0
1273;10600;10900;2004;0.6;74.0;38.0
1274;10600;10900;2005;0.6;75.0;39.0
1275;10600;10900;2006;0.7;95.0;49.0
1276;10600;10900;2007;1.1;225.0;82.0
1277;10600;10900;2008;1.2;299.0;94.0
1278;10600;10900;2009;1.1;455.0;89.0
1279;10600;10900;2010;1.1;351.0;104.0
1280;10000;10000;1995;20.7;3831.0;1513.0
1281;10000;10000;1996;21.4;4092.0;1609.0
1282;10000;10000;1997;22.7;4567.0;1814.0
1283;10000;10000;1998;23.8;5096.0;1936.0
1284;10000;10000;1999;24.5;5572.0;2153.0
1285;10000;10000;2000;25.2;6151.0;2364.0
1286;10000;10000;2001;26.2;6532.0;2476.0
1287;10000;10000;2002;27.2;7107.0;2675.0
1288;10000;10000;2003;28.2;7653.0;2918.0
1289;10000;10000;2004;27.1;7765.0;2879.0
1290;10000;10000;2005;26.8;7473.0;2744.0
1291;10000;10000;2006;26.3;7817.0;2889.0
1292;10000;10000;2007;26.6;8204.0;3034.0
1293;10000;10000;2008;26.8;8979.0;3257.0
1294;10000;10000;2009;27.9;9250.0;3350.0
1295;10000;10000;2010;27.6;9476.0;3411.0
1296;10000;10100;1995;20.7;3831.0;1513.0
1297;10000;10100;1996;21.4;4092.0;1609.0
1298;10000;10100;1997;22.7;4567.0;1814.0
1299;10000;10100;1998;23.8;5096.0;1936.0
1300;10000;10100;1999;24.5;5572.0;2153.0
1301;10000;10100;2000;25.2;6151.0;2364.0
1302;10000;10100;2001;26.2;6532.0;2476.0
1303;10000;10100;2002;27.2;7107.0;2675.0
1304;10000;10100;2003;28.2;7653.0;2918.0
1305;10000;10100;2004;27.1;7765.0;2879.0
1306;10000;10100;2005;26.8;7473.0;2744.0
1307;10000;10100;2006;26.3;7817.0;2889.0
1308;10000;10100;2007;26.6;8204.0;3034.0
1309;10000;10100;2008;26.8;8979.0;3257.0
1310;10000;10100;2009;27.9;9250.0;3350.0
1311;10000;10100;2010;27.6;9476.0;3411.0
1312;10000;10200;1995;;;
1313;10000;10200;1996;;;
1314;10000;10200;1997;;;
1315;10000;10200;1998;;;
1316;10000;10200;1999;;;
1317;10000;10200;2000;;;
1318;10000;10200;2001;;;
1319;10000;10200;2002;;;
1320;10000;10200;2003;;;
1321;10000;10200;2004;;;
1322;10000;10200;2005;;;
1323;10000;10200;2006;;;
1324;10000;10200;2007;;;
1325;10000;10200;2008;;;
1326;10000;10200;2009;;;
1327;10000;10200;2010;;;
1328;10000;10300;1995;1.2;325.0;107.0
1329;10000;10300;1996;1.2;363.0;117.0
1330;10000;10300;1997;1.2;399.0;95.0
1331;10000;10300;1998;1.1;442.0;108.0
1332;10000;10300;1999;1.3;481.0;132.0
1333;10000;10300;2000;1.3;444.0;130.0
1334;10000;10300;2001;1.5;442.0;137.0
1335;10000;10300;2002;1.9;479.0;157.0
1336;10000;10300;2003;2.0;510.0;156.0
1337;10000;10300;2004;1.8;451.0;106.0
1338;10000;10300;2005;2.1;431.0;103.0
1339;10000;10300;2006;2.1;405.0;105.0
1340;10000;10300;2007;2.7;612.0;166.0
1341;10000;10300;2008;3.0;667.0;159.0
1342;10000;10300;2009;3.0;597.0;160.0
1343;10000;10300;2010;2.8;542.0;153.0
1344;10000;10400;1995;15.7;2468.0;927.0
1345;10000;10400;1996;16.3;2665.0;1008.0
1346;10000;10400;1997;17.3;3022.0;1200.0
1347;10000;10400;1998;18.3;3347.0;1256.0
1348;10000;10400;1999;17.9;3559.0;1375.0
1349;10000;10400;2000;18.6;4047.0;1519.0
1350;10000;10400;2001;19.6;4423.0;1617.0
1351;10000;10400;2002;19.8;4701.0;1708.0
1352;10000;10400;2003;20.3;5043.0;1879.0
1353;10000;10400;2004;19.7;5188.0;1880.0
1354;10000;10400;2005;19.1;4876.0;1740.0
1355;10000;10400;2006;18.2;4828.0;1733.0
1356;10000;10400;2007;18.4;4855.0;1779.0
1357;10000;10400;2008;17.9;5299.0;1908.0
1358;10000;10400;2009;18.7;5565.0;1984.0
1359;10000;10400;2010;18.8;5801.0;2026.0
1360;10000;10500;1995;3.5;1029.0;472.0
1361;10000;10500;1996;3.6;1054.0;474.0
1362;10000;10500;1997;3.8;1133.0;509.0
1363;10000;10500;1998;3.9;1295.0;563.0
1364;10000;10500;1999;5.0;1519.0;636.0
1365;10000;10500;2000;4.9;1647.0;706.0
1366;10000;10500;2001;4.7;1653.0;711.0
1367;10000;10500;2002;5.0;1913.0;798.0
1368;10000;10500;2003;5.4;2085.0;871.0
1369;10000;10500;2004;5.1;2110.0;879.0
1370;10000;10500;2005;5.2;2151.0;888.0
1371;10000;10500;2006;5.5;2568.0;1038.0
1372;10000;10500;2007;5.1;2721.0;1076.0
1373;10000;10500;2008;5.5;2995.0;1175.0
1374;10000;10500;2009;5.7;3070.0;1192.0
1375;10000;10500;2010;5.6;3116.0;1219.0
1376;10000;10600;1995;0.3;9.0;7.0
1377;10000;10600;1996;0.4;10.0;10.0
1378;10000;10600;1997;0.4;13.0;10.0
1379;10000;10600;1998;0.4;12.0;9.0
1380;10000;10600;1999;0.4;13.0;9.0
1381;10000;10600;2000;0.4;13.0;8.0
1382;10000;10600;2001;0.5;14.0;11.0
1383;10000;10600;2002;0.4;14.0;12.0
1384;10000;10600;2003;0.5;15.0;13.0
1385;10000;10600;2004;0.5;16.0;14.0
1386;10000;10600;2005;0.5;15.0;14.0
1387;10000;10600;2006;0.5;16.0;13.0
1388;10000;10600;2007;0.5;17.0;13.0
1389;10000;10600;2008;0.5;18.0;14.0
1390;10000;10600;2009;0.5;18.0;14.0
1391;10000;10600;2010;0.5;18.0;14.0
1392;10000;10700;1995;;;
1393;10000;10700;1996;;;
1394;10000;10700;1997;;;
1395;10000;10700;1998;;;
1396;10000;10700;1999;;;
1397;10000;10700;2000;;;
1398;10000;10700;2001;;;
1399;10000;10700;2002;;;
1400;10000;10700;2003;;;
1401;10000;10700;2004;;;
1402;10000;10700;2005;;;
1403;10000;10700;2006;;;
1404;10000;10700;2007;;;
1405;10000;10700;2008;;;
1406;10000;10700;2009;;;
1407;10000;10700;2010;;;
1408;10000;10800;1995;;;
1409;10000;10800;1996;;;
1410;10000;10800;1997;;;
1411;10000;10800;1998;;;
1412;10000;10800;1999;;;
1413;10000;10800;2000;;;
1414;10000;10800;2001;;;
1415;10000;10800;2002;;;
1416;10000;10800;2003;;;
1417;10000;10800;2004;;;
1418;10000;10800;2005;;;
1419;10000;10800;2006;;;
1420;10000;10800;2007;;;
1421;10000;10800;2008;;;
1422;10000;10800;2009;;;
1423;10000;10800;2010;;;
1424;10000;10900;1995;;;
1425;10000;10900;1996;;;
1426;10000;10900;1997;;;
1427;10000;10900;1998;;;
1428;10000;10900;1999;;;
