ID;LeeftijdReferentiepersoon;HerkomstgroeperingReferentiepersoon;GeneratieReferentiepersoon;Perioden;TotaalParticuliereHuishoudens_1;Eenpersoonshuishoudens_2;TotaalMeerpersoonshuishoudens_3;Paren_4;Eenouderhuishoudens_5;OverigeHuishoudens_6
18;4;Totale bevolking;Totaal van de bevolkingsgroep;2031;8395031.0;3463412.0;4931619.0;4352551.0;533727.0;45341.0
19;4;Totale bevolking;Totaal van de bevolkingsgroep;2032;8417727.0;3489986.0;4927741.0;4349296.0;532979.0;45466.0
20;4;Totale bevolking;Totaal van de bevolkingsgroep;2033;8437857.0;3514837.0;4923020.0;4345027.0;532432.0;45562.0
21;4;Totale bevolking;Totaal van de bevolkingsgroep;2034;8455875.0;3538205.0;4917670.0;4339852.0;532134.0;45684.0
22;4;Totale bevolking;Totaal van de bevolkingsgroep;2035;8471966.0;3560184.0;4911782.0;4333921.0;532064.0;45798.0
23;4;Totale bevolking;Totaal van de bevolkingsgroep;2036;8486466.0;3580718.0;4905748.0;4327397.0;532431.0;45920.0
24;4;Totale bevolking;Totaal van de bevolkingsgroep;2037;8499420.0;3600164.0;4899256.0;4320491.0;532757.0;46009.0
25;4;Totale bevolking;Totaal van de bevolkingsgroep;2038;8511165.0;3618326.0;4892839.0;4313399.0;533339.0;46101.0
26;4;Totale bevolking;Totaal van de bevolkingsgroep;2039;8521901.0;3635359.0;4886542.0;4306294.0;534027.0;46221.0
27;4;Totale bevolking;Totaal van de bevolkingsgroep;2040;8531782.0;3651283.0;4880499.0;4299337.0;534799.0;46363.0
28;4;Totale bevolking;Totaal van de bevolkingsgroep;2041;8541041.0;3666375.0;4874666.0;4292612.0;535518.0;46536.0
29;4;Totale bevolking;Totaal van de bevolkingsgroep;2042;8549820.0;3680718.0;4869102.0;4286201.0;536179.0;46722.0
30;4;Totale bevolking;Totaal van de bevolkingsgroep;2043;8558140.0;3694335.0;4863805.0;4280147.0;536740.0;46919.0
31;4;Totale bevolking;Totaal van de bevolkingsgroep;2044;8566155.0;3707371.0;4858784.0;4274452.0;537213.0;47119.0
32;4;Totale bevolking;Totaal van de bevolkingsgroep;2045;8573830.0;3719752.0;4854078.0;4269189.0;537556.0;47333.0
33;4;Totale bevolking;Totaal van de bevolkingsgroep;2046;8581184.0;3731474.0;4849710.0;4264422.0;537749.0;47539.0
34;4;Totale bevolking;Totaal van de bevolkingsgroep;2047;8588137.0;3742488.0;4845649.0;4260126.0;537777.0;47746.0
35;4;Totale bevolking;Totaal van de bevolkingsgroep;2048;8594681.0;3752716.0;4841965.0;4256349.0;537659.0;47957.0
36;4;Totale bevolking;Totaal van de bevolkingsgroep;2049;8600705.0;3762060.0;4838645.0;4253086.0;537407.0;48152.0
37;4;Totale bevolking;Totaal van de bevolkingsgroep;2050;8606149.0;3770405.0;4835744.0;4250377.0;537036.0;48331.0
38;4;Totale bevolking;Totaal van de bevolkingsgroep;2051;8610977.0;3777676.0;4833301.0;4248242.0;536561.0;48499.0
39;4;Totale bevolking;Totaal van de bevolkingsgroep;2052;8615082.0;3783758.0;4831324.0;4246705.0;535974.0;48646.0
40;4;Totale bevolking;Totaal van de bevolkingsgroep;2053;8618494.0;3788604.0;4829890.0;4245784.0;535325.0;48781.0
41;4;Totale bevolking;Totaal van de bevolkingsgroep;2054;8621241.0;3792266.0;4828975.0;4245502.0;534581.0;48892.0
42;4;Totale bevolking;Totaal van de bevolkingsgroep;2055;8623408.0;3794776.0;4828632.0;4245858.0;533795.0;48979.0
43;4;Totale bevolking;Totaal van de bevolkingsgroep;2056;8625065.0;3796205.0;4828860.0;4246862.0;532948.0;49050.0
44;4;Totale bevolking;Totaal van de bevolkingsgroep;2057;8626349.0;3796640.0;4829709.0;4248512.0;532089.0;49108.0
45;4;Totale bevolking;Totaal van de bevolkingsgroep;2058;8627333.0;3796218.0;4831115.0;4250798.0;531170.0;49147.0
46;4;Totale bevolking;Totaal van de bevolkingsgroep;2059;8628238.0;3795115.0;4833123.0;4253693.0;530263.0;49167.0
47;4;Totale bevolking;Totaal van de bevolkingsgroep;2060;8629269.0;3793515.0;4835754.0;4257194.0;529398.0;49163.0
48;4;Totale bevolking;Eerstegeneratieallochtoon;2013;1051160.0;454091.0;597069.0;459263.0;128760.0;9046.0
49;4;Totale bevolking;Eerstegeneratieallochtoon;2014;1065252.0;462073.0;603179.0;463119.0;131296.0;8764.0
50;4;Totale bevolking;Eerstegeneratieallochtoon;2015;1079465.0;469209.0;610257.0;468324.0;133371.0;8561.0
51;4;Totale bevolking;Eerstegeneratieallochtoon;2016;1095020.0;476876.0;618144.0;474763.0;134948.0;8433.0
52;4;Totale bevolking;Eerstegeneratieallochtoon;2017;1111980.0;485395.0;626586.0;481639.0;136603.0;8343.0
53;4;Totale bevolking;Eerstegeneratieallochtoon;2018;1130424.0;494829.0;635594.0;489035.0;138291.0;8269.0
54;4;Totale bevolking;Eerstegeneratieallochtoon;2019;1147668.0;503602.0;644066.0;496019.0;139861.0;8186.0
55;4;Totale bevolking;Eerstegeneratieallochtoon;2020;1163733.0;511938.0;651795.0;502421.0;141278.0;8096.0
56;4;Totale bevolking;Eerstegeneratieallochtoon;2021;1178829.0;520117.0;658712.0;508263.0;142432.0;8017.0
57;4;Totale bevolking;Eerstegeneratieallochtoon;2022;1192908.0;527779.0;665128.0;513726.0;143459.0;7943.0
58;4;Totale bevolking;Eerstegeneratieallochtoon;2023;1206553.0;535366.0;671187.0;518932.0;144386.0;7869.0
59;4;Totale bevolking;Eerstegeneratieallochtoon;2024;1219835.0;543030.0;676804.0;523869.0;145136.0;7799.0
60;4;Totale bevolking;Eerstegeneratieallochtoon;2025;1232918.0;550821.0;682097.0;528564.0;145798.0;7735.0
61;4;Totale bevolking;Eerstegeneratieallochtoon;2026;1245906.0;559004.0;686903.0;532961.0;146261.0;7681.0
62;4;Totale bevolking;Eerstegeneratieallochtoon;2027;1258367.0;566787.0;691579.0;537305.0;146641.0;7633.0
63;4;Totale bevolking;Eerstegeneratieallochtoon;2028;1270761.0;574782.0;695980.0;541419.0;146970.0;7591.0
64;4;Totale bevolking;Eerstegeneratieallochtoon;2029;1282616.0;582623.0;699993.0;545275.0;147161.0;7557.0
65;4;Totale bevolking;Eerstegeneratieallochtoon;2030;1294239.0;590374.0;703864.0;549030.0;147309.0;7525.0
66;4;Totale bevolking;Eerstegeneratieallochtoon;2031;1305533.0;598009.0;707523.0;552623.0;147397.0;7503.0
67;4;Totale bevolking;Eerstegeneratieallochtoon;2032;1316376.0;605132.0;711244.0;556268.0;147492.0;7484.0
68;4;Totale bevolking;Eerstegeneratieallochtoon;2033;1327063.0;612234.0;714829.0;559810.0;147546.0;7472.0
69;4;Totale bevolking;Eerstegeneratieallochtoon;2034;1337324.0;619259.0;718066.0;563057.0;147541.0;7468.0
70;4;Totale bevolking;Eerstegeneratieallochtoon;2035;1347276.0;626031.0;721245.0;566236.0;147545.0;7465.0
71;4;Totale bevolking;Eerstegeneratieallochtoon;2036;1357013.0;632605.0;724408.0;569320.0;147628.0;7461.0
72;4;Totale bevolking;Eerstegeneratieallochtoon;2037;1366381.0;638651.0;727731.0;572515.0;147762.0;7454.0
73;4;Totale bevolking;Eerstegeneratieallochtoon;2038;1375668.0;644664.0;731004.0;575700.0;147861.0;7443.0
74;4;Totale bevolking;Eerstegeneratieallochtoon;2039;1384640.0;650594.0;734046.0;578674.0;147930.0;7442.0
75;4;Totale bevolking;Eerstegeneratieallochtoon;2040;1393368.0;656306.0;737062.0;581586.0;148035.0;7442.0
76;4;Totale bevolking;Eerstegeneratieallochtoon;2041;1401855.0;661797.0;740058.0;584399.0;148211.0;7447.0
77;4;Totale bevolking;Eerstegeneratieallochtoon;2042;1410145.0;666973.0;743172.0;587233.0;148484.0;7454.0
78;4;Totale bevolking;Eerstegeneratieallochtoon;2043;1418248.0;672085.0;746163.0;590011.0;148690.0;7462.0
79;4;Totale bevolking;Eerstegeneratieallochtoon;2044;1426150.0;677197.0;748953.0;592612.0;148868.0;7473.0
80;4;Totale bevolking;Eerstegeneratieallochtoon;2045;1433818.0;682160.0;751658.0;595098.0;149074.0;7487.0
81;4;Totale bevolking;Eerstegeneratieallochtoon;2046;1441382.0;687043.0;754339.0;597461.0;149377.0;7502.0
82;4;Totale bevolking;Eerstegeneratieallochtoon;2047;1448684.0;691655.0;757029.0;599767.0;149741.0;7521.0
83;4;Totale bevolking;Eerstegeneratieallochtoon;2048;1455919.0;696306.0;759613.0;601973.0;150100.0;7540.0
84;4;Totale bevolking;Eerstegeneratieallochtoon;2049;1462982.0;700915.0;762068.0;604058.0;150446.0;7564.0
85;4;Totale bevolking;Eerstegeneratieallochtoon;2050;1469874.0;705419.0;764455.0;606032.0;150833.0;7590.0
86;4;Totale bevolking;Eerstegeneratieallochtoon;2051;1476547.0;709729.0;766818.0;607922.0;151277.0;7620.0
87;4;Totale bevolking;Eerstegeneratieallochtoon;2052;1482956.0;713792.0;769164.0;609775.0;151740.0;7649.0
88;4;Totale bevolking;Eerstegeneratieallochtoon;2053;1489079.0;717613.0;771466.0;611611.0;152178.0;7677.0
89;4;Totale bevolking;Eerstegeneratieallochtoon;2054;1495054.0;721337.0;773716.0;613392.0;152620.0;7704.0
90;4;Totale bevolking;Eerstegeneratieallochtoon;2055;1500761.0;724832.0;775929.0;615147.0;153051.0;7731.0
91;4;Totale bevolking;Eerstegeneratieallochtoon;2056;1506230.0;728098.0;778132.0;616884.0;153492.0;7756.0
92;4;Totale bevolking;Eerstegeneratieallochtoon;2057;1511486.0;731141.0;780344.0;618641.0;153921.0;7782.0
93;4;Totale bevolking;Eerstegeneratieallochtoon;2058;1516574.0;734036.0;782538.0;620393.0;154337.0;7808.0
94;4;Totale bevolking;Eerstegeneratieallochtoon;2059;1521437.0;736718.0;784719.0;622121.0;154767.0;7831.0
95;4;Totale bevolking;Eerstegeneratieallochtoon;2060;1526118.0;739192.0;786926.0;623889.0;155183.0;7854.0
96;4;Totale bevolking;Tweedegeneratieallochtoon;2013;551451.0;233334.0;318117.0;262885.0;47377.0;7855.0
97;4;Totale bevolking;Tweedegeneratieallochtoon;2014;566601.0;240622.0;325979.0;268552.0;49364.0;8062.0
98;4;Totale bevolking;Tweedegeneratieallochtoon;2015;582108.0;247370.0;334738.0;275284.0;51124.0;8330.0
99;4;Totale bevolking;Tweedegeneratieallochtoon;2016;598024.0;253769.0;344255.0;282891.0;52745.0;8619.0
100;4;Totale bevolking;Tweedegeneratieallochtoon;2017;614150.0;260401.0;353749.0;290511.0;54359.0;8879.0
101;4;Totale bevolking;Tweedegeneratieallochtoon;2018;630528.0;267233.0;363295.0;298203.0;55946.0;9146.0
102;4;Totale bevolking;Tweedegeneratieallochtoon;2019;647065.0;274169.0;372896.0;305914.0;57586.0;9395.0
103;4;Totale bevolking;Tweedegeneratieallochtoon;2020;663821.0;281240.0;382580.0;313749.0;59197.0;9635.0
104;4;Totale bevolking;Tweedegeneratieallochtoon;2021;680731.0;288395.0;392337.0;321648.0;60834.0;9855.0
105;4;Totale bevolking;Tweedegeneratieallochtoon;2022;697763.0;295537.0;402226.0;329735.0;62442.0;10050.0
106;4;Totale bevolking;Tweedegeneratieallochtoon;2023;714750.0;302475.0;412275.0;338049.0;64000.0;10226.0
107;4;Totale bevolking;Tweedegeneratieallochtoon;2024;731417.0;309095.0;422322.0;346375.0;65554.0;10392.0
108;4;Totale bevolking;Tweedegeneratieallochtoon;2025;748271.0;315728.0;432543.0;354934.0;67073.0;10537.0
109;4;Totale bevolking;Tweedegeneratieallochtoon;2026;765021.0;322239.0;442782.0;363567.0;68545.0;10670.0
110;4;Totale bevolking;Tweedegeneratieallochtoon;2027;781775.0;328692.0;453083.0;372331.0;69978.0;10774.0
111;4;Totale bevolking;Tweedegeneratieallochtoon;2028;798546.0;335133.0;463412.0;381140.0;71424.0;10848.0
112;4;Totale bevolking;Tweedegeneratieallochtoon;2029;814946.0;341319.0;473627.0;389816.0;72893.0;10918.0
113;4;Totale bevolking;Tweedegeneratieallochtoon;2030;831248.0;347289.0;483959.0;398665.0;74334.0;10960.0
114;4;Totale bevolking;Tweedegeneratieallochtoon;2031;847539.0;353157.0;494382.0;407610.0;75781.0;10992.0
115;4;Totale bevolking;Tweedegeneratieallochtoon;2032;863690.0;358973.0;504717.0;416550.0;77168.0;10999.0
116;4;Totale bevolking;Tweedegeneratieallochtoon;2033;879747.0;364742.0;515005.0;425508.0;78519.0;10978.0
117;4;Totale bevolking;Tweedegeneratieallochtoon;2034;895412.0;370281.0;525132.0;434370.0;79819.0;10943.0
118;4;Totale bevolking;Tweedegeneratieallochtoon;2035;910886.0;375638.0;535248.0;443296.0;81068.0;10885.0
119;4;Totale bevolking;Tweedegeneratieallochtoon;2036;926230.0;380861.0;545370.0;452301.0;82262.0;10806.0
120;4;Totale bevolking;Tweedegeneratieallochtoon;2037;941394.0;386068.0;555326.0;461224.0;83379.0;10723.0
121;4;Totale bevolking;Tweedegeneratieallochtoon;2038;956498.0;391201.0;565297.0;470186.0;84482.0;10629.0
122;4;Totale bevolking;Tweedegeneratieallochtoon;2039;971375.0;396372.0;575002.0;478946.0;85529.0;10527.0
123;4;Totale bevolking;Tweedegeneratieallochtoon;2040;986113.0;401476.0;584637.0;487655.0;86560.0;10423.0
124;4;Totale bevolking;Tweedegeneratieallochtoon;2041;1000736.0;406598.0;594138.0;496267.0;87557.0;10315.0
125;4;Totale bevolking;Tweedegeneratieallochtoon;2042;1015228.0;411765.0;603464.0;504777.0;88472.0;10215.0
126;4;Totale bevolking;Tweedegeneratieallochtoon;2043;1029646.0;416956.0;612690.0;513223.0;89346.0;10121.0
127;4;Totale bevolking;Tweedegeneratieallochtoon;2044;1043966.0;422282.0;621683.0;521527.0;90126.0;10031.0
128;4;Totale bevolking;Tweedegeneratieallochtoon;2045;1058182.0;427660.0;630522.0;529690.0;90879.0;9953.0
129;4;Totale bevolking;Tweedegeneratieallochtoon;2046;1072330.0;433135.0;639195.0;537752.0;91564.0;9880.0
130;4;Totale bevolking;Tweedegeneratieallochtoon;2047;1086410.0;438710.0;647699.0;545671.0;92209.0;9820.0
131;4;Totale bevolking;Tweedegeneratieallochtoon;2048;1100450.0;444405.0;656045.0;553450.0;92820.0;9775.0
132;4;Totale bevolking;Tweedegeneratieallochtoon;2049;1114437.0;450256.0;664182.0;561071.0;93363.0;9747.0
133;4;Totale bevolking;Tweedegeneratieallochtoon;2050;1128357.0;456199.0;672158.0;568543.0;93882.0;9734.0
134;4;Totale bevolking;Tweedegeneratieallochtoon;2051;1142231.0;462240.0;679991.0;575906.0;94354.0;9731.0
135;4;Totale bevolking;Tweedegeneratieallochtoon;2052;1156006.0;468313.0;687692.0;583184.0;94772.0;9736.0
136;4;Totale bevolking;Tweedegeneratieallochtoon;2053;1169719.0;474430.0;695289.0;590395.0;95145.0;9749.0
137;4;Totale bevolking;Tweedegeneratieallochtoon;2054;1183292.0;480559.0;702733.0;597528.0;95436.0;9769.0
138;4;Totale bevolking;Tweedegeneratieallochtoon;2055;1196759.0;486696.0;710064.0;604582.0;95684.0;9797.0
139;4;Totale bevolking;Tweedegeneratieallochtoon;2056;1210139.0;492870.0;717269.0;611571.0;95866.0;9832.0
140;4;Totale bevolking;Tweedegeneratieallochtoon;2057;1223413.0;499030.0;724383.0;618478.0;96033.0;9872.0
141;4;Totale bevolking;Tweedegeneratieallochtoon;2058;1236587.0;505220.0;731366.0;625285.0;96164.0;9917.0
142;4;Totale bevolking;Tweedegeneratieallochtoon;2059;1249619.0;511395.0;738224.0;631984.0;96275.0;9965.0
143;4;Totale bevolking;Tweedegeneratieallochtoon;2060;1262519.0;517560.0;744959.0;638584.0;96359.0;10016.0
144;4;Autochtoon;Totaal van de bevolkingsgroep;2013;5970345.0;2126876.0;3843469.0;3470889.0;347513.0;25067.0
145;4;Autochtoon;Totaal van de bevolkingsgroep;2014;5999199.0;2156377.0;3842822.0;3467706.0;350688.0;24428.0
146;4;Autochtoon;Totaal van de bevolkingsgroep;2015;6026372.0;2181491.0;3844881.0;3469559.0;351073.0;24248.0
147;4;Autochtoon;Totaal van de bevolkingsgroep;2016;6051893.0;2202770.0;3849123.0;3475441.0;349325.0;24357.0
148;4;Autochtoon;Totaal van de bevolkingsgroep;2017;6075480.0;2224391.0;3851089.0;3479168.0;347476.0;24445.0
149;4;Autochtoon;Totaal van de bevolkingsgroep;2018;6097328.0;2246114.0;3851214.0;3481276.0;345396.0;24542.0
150;4;Autochtoon;Totaal van de bevolkingsgroep;2019;6118774.0;2269340.0;3849434.0;3481564.0;343180.0;24690.0
151;4;Autochtoon;Totaal van de bevolkingsgroep;2020;6139121.0;2292852.0;3846270.0;3480630.0;340778.0;24861.0
152;4;Autochtoon;Totaal van de bevolkingsgroep;2021;6158055.0;2315872.0;3842183.0;3478749.0;338413.0;25022.0
153;4;Autochtoon;Totaal van de bevolkingsgroep;2022;6175745.0;2339080.0;3836666.0;3475814.0;335649.0;25203.0
154;4;Autochtoon;Totaal van de bevolkingsgroep;2023;6191546.0;2361617.0;3829929.0;3471689.0;332848.0;25392.0
155;4;Autochtoon;Totaal van de bevolkingsgroep;2024;6205870.0;2383753.0;3822117.0;3466588.0;329911.0;25617.0
156;4;Autochtoon;Totaal van de bevolkingsgroep;2025;6217775.0;2404811.0;3812964.0;3460150.0;326994.0;25820.0
157;4;Autochtoon;Totaal van de bevolkingsgroep;2026;6227265.0;2424727.0;3802538.0;3452434.0;324099.0;26005.0
158;4;Autochtoon;Totaal van de bevolkingsgroep;2027;6234770.0;2444338.0;3790432.0;3443057.0;321195.0;26180.0
159;4;Autochtoon;Totaal van de bevolkingsgroep;2028;6239822.0;2462911.0;3776911.0;3432280.0;318279.0;26353.0
160;4;Autochtoon;Totaal van de bevolkingsgroep;2029;6243199.0;2480782.0;3762416.0;3420365.0;315510.0;26541.0
161;4;Autochtoon;Totaal van de bevolkingsgroep;2030;6243962.0;2497431.0;3746531.0;3406955.0;312866.0;26711.0
162;4;Autochtoon;Totaal van de bevolkingsgroep;2031;6241959.0;2512246.0;3729713.0;3392318.0;310549.0;26846.0
163;4;Autochtoon;Totaal van de bevolkingsgroep;2032;6237660.0;2525881.0;3711779.0;3376478.0;308319.0;26982.0
164;4;Autochtoon;Totaal van de bevolkingsgroep;2033;6231047.0;2537861.0;3693186.0;3359709.0;306366.0;27111.0
165;4;Autochtoon;Totaal van de bevolkingsgroep;2034;6223138.0;2548666.0;3674472.0;3342425.0;304774.0;27273.0
166;4;Autochtoon;Totaal van de bevolkingsgroep;2035;6213804.0;2558515.0;3655289.0;3324389.0;303452.0;27448.0
167;4;Autochtoon;Totaal van de bevolkingsgroep;2036;6203223.0;2567252.0;3635971.0;3305776.0;302542.0;27653.0
168;4;Autochtoon;Totaal van de bevolkingsgroep;2037;6191645.0;2575445.0;3616200.0;3286751.0;301616.0;27832.0
169;4;Autochtoon;Totaal van de bevolkingsgroep;2038;6178998.0;2582461.0;3596537.0;3267512.0;300997.0;28028.0
170;4;Autochtoon;Totaal van de bevolkingsgroep;2039;6165886.0;2588393.0;3577493.0;3248673.0;300568.0;28252.0
171;4;Autochtoon;Totaal van de bevolkingsgroep;2040;6152301.0;2593502.0;3558799.0;3230096.0;300205.0;28498.0
172;4;Autochtoon;Totaal van de bevolkingsgroep;2041;6138450.0;2597980.0;3540470.0;3211946.0;299750.0;28774.0
173;4;Autochtoon;Totaal van de bevolkingsgroep;2042;6124446.0;2601980.0;3522466.0;3194191.0;299223.0;29052.0
174;4;Autochtoon;Totaal van de bevolkingsgroep;2043;6110246.0;2605294.0;3504952.0;3176912.0;298704.0;29335.0
175;4;Autochtoon;Totaal van de bevolkingsgroep;2044;6096039.0;2607891.0;3488148.0;3160313.0;298220.0;29616.0
176;4;Autochtoon;Totaal van de bevolkingsgroep;2045;6081830.0;2609932.0;3471898.0;3144401.0;297603.0;29894.0
177;4;Autochtoon;Totaal van de bevolkingsgroep;2046;6067472.0;2611297.0;3456175.0;3129210.0;296809.0;30157.0
178;4;Autochtoon;Totaal van de bevolkingsgroep;2047;6053043.0;2612123.0;3440921.0;3114688.0;295827.0;30405.0
179;4;Autochtoon;Totaal van de bevolkingsgroep;2048;6038311.0;2612005.0;3426306.0;3100926.0;294739.0;30641.0
180;4;Autochtoon;Totaal van de bevolkingsgroep;2049;6023285.0;2610890.0;3412395.0;3087957.0;293597.0;30841.0
181;4;Autochtoon;Totaal van de bevolkingsgroep;2050;6007918.0;2608787.0;3399131.0;3075801.0;292322.0;31008.0
182;4;Autochtoon;Totaal van de bevolkingsgroep;2051;5992199.0;2605707.0;3386492.0;3064414.0;290931.0;31148.0
183;4;Autochtoon;Totaal van de bevolkingsgroep;2052;5976120.0;2601652.0;3374468.0;3053745.0;289462.0;31261.0
184;4;Autochtoon;Totaal van de bevolkingsgroep;2053;5959696.0;2596560.0;3363135.0;3043778.0;288002.0;31355.0
185;4;Autochtoon;Totaal van de bevolkingsgroep;2054;5942896.0;2590370.0;3352526.0;3034582.0;286525.0;31419.0
186;4;Autochtoon;Totaal van de bevolkingsgroep;2055;5925887.0;2583248.0;3342639.0;3026128.0;285060.0;31451.0
187;4;Autochtoon;Totaal van de bevolkingsgroep;2056;5908696.0;2575237.0;3333458.0;3018407.0;283590.0;31462.0
188;4;Autochtoon;Totaal van de bevolkingsgroep;2057;5891450.0;2566468.0;3324981.0;3011392.0;282135.0;31454.0
189;4;Autochtoon;Totaal van de bevolkingsgroep;2058;5874172.0;2556962.0;3317211.0;3005120.0;280668.0;31422.0
190;4;Autochtoon;Totaal van de bevolkingsgroep;2059;5857182.0;2547002.0;3310180.0;2999588.0;279221.0;31370.0
191;4;Autochtoon;Totaal van de bevolkingsgroep;2060;5840633.0;2536763.0;3303870.0;2994721.0;277856.0;31293.0
192;4;Autochtoon;Eerstegeneratieallochtoon;2013;;;;;;
193;4;Autochtoon;Eerstegeneratieallochtoon;2014;;;;;;
194;4;Autochtoon;Eerstegeneratieallochtoon;2015;;;;;;
195;4;Autochtoon;Eerstegeneratieallochtoon;2016;;;;;;
196;4;Autochtoon;Eerstegeneratieallochtoon;2017;;;;;;
197;4;Autochtoon;Eerstegeneratieallochtoon;2018;;;;;;
198;4;Autochtoon;Eerstegeneratieallochtoon;2019;;;;;;
199;4;Autochtoon;Eerstegeneratieallochtoon;2020;;;;;;
200;4;Autochtoon;Eerstegeneratieallochtoon;2021;;;;;;
201;4;Autochtoon;Eerstegeneratieallochtoon;2022;;;;;;
202;4;Autochtoon;Eerstegeneratieallochtoon;2023;;;;;;
203;4;Autochtoon;Eerstegeneratieallochtoon;2024;;;;;;
204;4;Autochtoon;Eerstegeneratieallochtoon;2025;;;;;;
205;4;Autochtoon;Eerstegeneratieallochtoon;2026;;;;;;
206;4;Autochtoon;Eerstegeneratieallochtoon;2027;;;;;;
207;4;Autochtoon;Eerstegeneratieallochtoon;2028;;;;;;
208;4;Autochtoon;Eerstegeneratieallochtoon;2029;;;;;;
209;4;Autochtoon;Eerstegeneratieallochtoon;2030;;;;;;
210;4;Autochtoon;Eerstegeneratieallochtoon;2031;;;;;;
211;4;Autochtoon;Eerstegeneratieallochtoon;2032;;;;;;
212;4;Autochtoon;Eerstegeneratieallochtoon;2033;;;;;;
213;4;Autochtoon;Eerstegeneratieallochtoon;2034;;;;;;
214;4;Autochtoon;Eerstegeneratieallochtoon;2035;;;;;;
215;4;Autochtoon;Eerstegeneratieallochtoon;2036;;;;;;
216;4;Autochtoon;Eerstegeneratieallochtoon;2037;;;;;;
217;4;Autochtoon;Eerstegeneratieallochtoon;2038;;;;;;
218;4;Autochtoon;Eerstegeneratieallochtoon;2039;;;;;;
219;4;Autochtoon;Eerstegeneratieallochtoon;2040;;;;;;
220;4;Autochtoon;Eerstegeneratieallochtoon;2041;;;;;;
221;4;Autochtoon;Eerstegeneratieallochtoon;2042;;;;;;
222;4;Autochtoon;Eerstegeneratieallochtoon;2043;;;;;;
223;4;Autochtoon;Eerstegeneratieallochtoon;2044;;;;;;
224;4;Autochtoon;Eerstegeneratieallochtoon;2045;;;;;;
225;4;Autochtoon;Eerstegeneratieallochtoon;2046;;;;;;
226;4;Autochtoon;Eerstegeneratieallochtoon;2047;;;;;;
227;4;Autochtoon;Eerstegeneratieallochtoon;2048;;;;;;
228;4;Autochtoon;Eerstegeneratieallochtoon;2049;;;;;;
229;4;Autochtoon;Eerstegeneratieallochtoon;2050;;;;;;
230;4;Autochtoon;Eerstegeneratieallochtoon;2051;;;;;;
231;4;Autochtoon;Eerstegeneratieallochtoon;2052;;;;;;
232;4;Autochtoon;Eerstegeneratieallochtoon;2053;;;;;;
233;4;Autochtoon;Eerstegeneratieallochtoon;2054;;;;;;
234;4;Autochtoon;Eerstegeneratieallochtoon;2055;;;;;;
235;4;Autochtoon;Eerstegeneratieallochtoon;2056;;;;;;
236;4;Autochtoon;Eerstegeneratieallochtoon;2057;;;;;;
237;4;Autochtoon;Eerstegeneratieallochtoon;2058;;;;;;
238;4;Autochtoon;Eerstegeneratieallochtoon;2059;;;;;;
239;4;Autochtoon;Eerstegeneratieallochtoon;2060;;;;;;
