ID;Geslacht;Leeftijd;Onderwijssoort;Studierichting;Opleidingsvorm;Perioden;AssociateDegree_1;Bachelor_2;Doctoraal_3;WoMaster_4;Vervolgopleidingen_5
19;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;2014/'15;1728;64104;;;3600
20;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;2015/'16;1704;65446;;;3758
21;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Voltijd;1995/'96;0;42975;;;239
22;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Voltijd;1996/'97;0;42808;;;413
23;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Voltijd;1997/'98;0;42624;;;454
24;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Voltijd;1998/'99;0;42660;;;506
25;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Voltijd;1999/'00;0;44312;;;592
26;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Voltijd;2000/'01;0;44139;;;580
27;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Voltijd;2001/'02;0;45703;;;655
28;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Voltijd;2002/'03;0;47049;;;638
29;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Voltijd;2003/'04;0;48125;;;746
30;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Voltijd;2004/'05;0;47383;;;815
31;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Voltijd;2005/'06;0;48104;;;979
32;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Voltijd;2006/'07;11;50147;;;1123
33;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Voltijd;2007/'08;137;50391;;;1132
34;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Voltijd;2008/'09;345;52044;;;1098
35;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Voltijd;2009/'10;516;52771;;;1017
36;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Voltijd;2010/'11;495;52204;;;1092
37;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Voltijd;2011/'12;656;55243;;;1209
38;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Voltijd;2012/'13;716;51373;;;1080
39;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Voltijd;2013/'14;822;53398;;;1209
40;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Voltijd;2014/'15;1048;57245;;;1320
41;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Voltijd;2015/'16;1131;58875;;;1252
42;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Deeltijd;1995/'96;0;8202;;;1854
43;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Deeltijd;1996/'97;0;7700;;;2338
44;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Deeltijd;1997/'98;0;7470;;;2180
45;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Deeltijd;1998/'99;0;7471;;;2186
46;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Deeltijd;1999/'00;0;7921;;;2049
47;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Deeltijd;2000/'01;0;8999;;;2386
48;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Deeltijd;2001/'02;0;10354;;;2571
49;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Deeltijd;2002/'03;0;10921;;;2724
50;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Deeltijd;2003/'04;0;11503;;;2794
51;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Deeltijd;2004/'05;0;11873;;;3009
52;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Deeltijd;2005/'06;0;11385;;;3471
53;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Deeltijd;2006/'07;0;9889;;;3679
54;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Deeltijd;2007/'08;139;9666;;;3882
55;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Deeltijd;2008/'09;462;9659;;;2941
56;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Deeltijd;2009/'10;475;9433;;;3021
57;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Deeltijd;2010/'11;558;9429;;;3665
58;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Deeltijd;2011/'12;534;9846;;;3441
59;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Deeltijd;2012/'13;618;8190;;;2388
60;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Deeltijd;2013/'14;601;7515;;;2358
61;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Deeltijd;2014/'15;680;6859;;;2280
62;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;0;Deeltijd;2015/'16;573;6571;;;2506
63;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;1995/'96;0;10297;;;1967
64;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;1996/'97;0;9921;;;2585
65;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;1997/'98;0;9892;;;2511
66;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;1998/'99;0;8828;;;2492
67;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;1999/'00;0;9245;;;2316
68;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;2000/'01;0;9911;;;2575
69;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;2001/'02;0;10761;;;2751
70;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;2002/'03;0;11528;;;2878
71;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;2003/'04;0;12197;;;3004
72;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;2004/'05;0;12355;;;3290
73;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;2005/'06;0;12273;;;3796
74;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;2006/'07;0;12305;;;3935
75;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;2007/'08;0;11711;;;4133
76;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;2008/'09;0;11384;;;3122
77;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;2009/'10;21;11412;;;3082
78;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;2010/'11;45;11370;;;3671
79;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;2011/'12;64;11742;;;3426
80;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;2012/'13;73;10365;;;2324
81;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;2013/'14;79;10179;;;2306
82;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;2014/'15;60;10023;;;2109
83;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;2015/'16;57;9835;;;2179
84;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Voltijd;1995/'96;0;7951;;;213
85;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Voltijd;1996/'97;0;7883;;;348
86;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Voltijd;1997/'98;0;8123;;;389
87;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Voltijd;1998/'99;0;7182;;;370
88;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Voltijd;1999/'00;0;7256;;;327
89;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Voltijd;2000/'01;0;7408;;;242
90;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Voltijd;2001/'02;0;7731;;;249
91;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Voltijd;2002/'03;0;8215;;;237
92;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Voltijd;2003/'04;0;8328;;;269
93;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Voltijd;2004/'05;0;8101;;;334
94;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Voltijd;2005/'06;0;7879;;;407
95;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Voltijd;2006/'07;0;8591;;;346
96;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Voltijd;2007/'08;0;8223;;;329
97;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Voltijd;2008/'09;0;8116;;;266
98;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Voltijd;2009/'10;4;8249;;;177
99;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Voltijd;2010/'11;6;8197;;;199
100;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Voltijd;2011/'12;4;8226;;;263
101;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Voltijd;2012/'13;9;7390;;;192
102;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Voltijd;2013/'14;9;7462;;;232
103;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Voltijd;2014/'15;4;7629;;;228
104;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Voltijd;2015/'16;10;7356;;;122
105;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Deeltijd;1995/'96;0;2346;;;1754
106;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Deeltijd;1996/'97;0;2038;;;2237
107;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Deeltijd;1997/'98;0;1769;;;2122
108;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Deeltijd;1998/'99;0;1646;;;2122
109;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Deeltijd;1999/'00;0;1989;;;1989
110;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Deeltijd;2000/'01;0;2503;;;2333
111;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Deeltijd;2001/'02;0;3030;;;2502
112;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Deeltijd;2002/'03;0;3313;;;2641
113;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Deeltijd;2003/'04;0;3869;;;2735
114;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Deeltijd;2004/'05;0;4254;;;2956
115;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Deeltijd;2005/'06;0;4394;;;3389
116;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Deeltijd;2006/'07;0;3714;;;3589
117;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Deeltijd;2007/'08;0;3488;;;3804
118;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Deeltijd;2008/'09;0;3268;;;2856
119;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Deeltijd;2009/'10;17;3163;;;2905
120;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Deeltijd;2010/'11;39;3173;;;3472
121;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Deeltijd;2011/'12;60;3516;;;3163
122;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Deeltijd;2012/'13;64;2975;;;2132
123;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Deeltijd;2013/'14;70;2717;;;2074
124;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Deeltijd;2014/'15;56;2394;;;1881
125;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;1;Deeltijd;2015/'16;47;2479;;;2057
126;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Totaal opleidingsvormen;1995/'96;0;10297;;;1967
127;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Totaal opleidingsvormen;1996/'97;0;9921;;;2585
128;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Totaal opleidingsvormen;1997/'98;0;9892;;;2511
129;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Totaal opleidingsvormen;1998/'99;0;8828;;;2492
130;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Totaal opleidingsvormen;1999/'00;0;9245;;;2316
131;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Totaal opleidingsvormen;2000/'01;0;9911;;;2575
132;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Totaal opleidingsvormen;2001/'02;0;10761;;;2751
133;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Totaal opleidingsvormen;2002/'03;0;11528;;;2878
134;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Totaal opleidingsvormen;2003/'04;0;12197;;;3004
135;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Totaal opleidingsvormen;2004/'05;0;12355;;;3290
136;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Totaal opleidingsvormen;2005/'06;0;12273;;;3796
137;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Totaal opleidingsvormen;2006/'07;0;12305;;;3935
138;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Totaal opleidingsvormen;2007/'08;0;11711;;;4133
139;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Totaal opleidingsvormen;2008/'09;0;11384;;;3122
140;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Totaal opleidingsvormen;2009/'10;21;11412;;;3082
141;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Totaal opleidingsvormen;2010/'11;45;11370;;;3671
142;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Totaal opleidingsvormen;2011/'12;64;11742;;;3426
143;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Totaal opleidingsvormen;2012/'13;73;10365;;;2324
144;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Totaal opleidingsvormen;2013/'14;79;10179;;;2306
145;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Totaal opleidingsvormen;2014/'15;60;10023;;;2109
146;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Totaal opleidingsvormen;2015/'16;57;9835;;;2179
147;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Voltijd;1995/'96;0;7951;;;213
148;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Voltijd;1996/'97;0;7883;;;348
149;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Voltijd;1997/'98;0;8123;;;389
150;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Voltijd;1998/'99;0;7182;;;370
151;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Voltijd;1999/'00;0;7256;;;327
152;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Voltijd;2000/'01;0;7408;;;242
153;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Voltijd;2001/'02;0;7731;;;249
154;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Voltijd;2002/'03;0;8215;;;237
155;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Voltijd;2003/'04;0;8328;;;269
156;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Voltijd;2004/'05;0;8101;;;334
157;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Voltijd;2005/'06;0;7879;;;407
158;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Voltijd;2006/'07;0;8591;;;346
159;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Voltijd;2007/'08;0;8223;;;329
160;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Voltijd;2008/'09;0;8116;;;266
161;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Voltijd;2009/'10;4;8249;;;177
162;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Voltijd;2010/'11;6;8197;;;199
163;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Voltijd;2011/'12;4;8226;;;263
164;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Voltijd;2012/'13;9;7390;;;192
165;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Voltijd;2013/'14;9;7462;;;232
166;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Voltijd;2014/'15;4;7629;;;228
167;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Voltijd;2015/'16;10;7356;;;122
168;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Deeltijd;1995/'96;0;2346;;;1754
169;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Deeltijd;1996/'97;0;2038;;;2237
170;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Deeltijd;1997/'98;0;1769;;;2122
171;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Deeltijd;1998/'99;0;1646;;;2122
172;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Deeltijd;1999/'00;0;1989;;;1989
173;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Deeltijd;2000/'01;0;2503;;;2333
174;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Deeltijd;2001/'02;0;3030;;;2502
175;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Deeltijd;2002/'03;0;3313;;;2641
176;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Deeltijd;2003/'04;0;3869;;;2735
177;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Deeltijd;2004/'05;0;4254;;;2956
178;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Deeltijd;2005/'06;0;4394;;;3389
179;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Deeltijd;2006/'07;0;3714;;;3589
180;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Deeltijd;2007/'08;0;3488;;;3804
181;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Deeltijd;2008/'09;0;3268;;;2856
182;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Deeltijd;2009/'10;17;3163;;;2905
183;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Deeltijd;2010/'11;39;3173;;;3472
184;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Deeltijd;2011/'12;60;3516;;;3163
185;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Deeltijd;2012/'13;64;2975;;;2132
186;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Deeltijd;2013/'14;70;2717;;;2074
187;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Deeltijd;2014/'15;56;2394;;;1881
188;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;14;Deeltijd;2015/'16;47;2479;;;2057
189;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Totaal opleidingsvormen;1995/'96;0;0;;;1506
190;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Totaal opleidingsvormen;1996/'97;0;0;;;2120
191;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Totaal opleidingsvormen;1997/'98;0;0;;;2116
192;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Totaal opleidingsvormen;1998/'99;0;0;;;2117
193;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Totaal opleidingsvormen;1999/'00;0;0;;;1982
194;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Totaal opleidingsvormen;2000/'01;0;0;;;2266
195;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Totaal opleidingsvormen;2001/'02;0;0;;;2345
196;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Totaal opleidingsvormen;2002/'03;0;0;;;2539
197;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Totaal opleidingsvormen;2003/'04;0;0;;;2635
198;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Totaal opleidingsvormen;2004/'05;0;0;;;2919
199;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Totaal opleidingsvormen;2005/'06;0;0;;;3408
200;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Totaal opleidingsvormen;2006/'07;0;0;;;3310
201;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Totaal opleidingsvormen;2007/'08;0;0;;;3675
202;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Totaal opleidingsvormen;2008/'09;0;0;;;2648
203;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Totaal opleidingsvormen;2009/'10;0;0;;;2566
204;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Totaal opleidingsvormen;2010/'11;0;0;;;3011
205;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Totaal opleidingsvormen;2011/'12;0;0;;;2569
206;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Totaal opleidingsvormen;2012/'13;0;0;;;1672
207;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Totaal opleidingsvormen;2013/'14;0;0;;;1537
208;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Totaal opleidingsvormen;2014/'15;0;0;;;1409
209;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Totaal opleidingsvormen;2015/'16;0;0;;;1436
210;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Voltijd;1995/'96;0;0;;;206
211;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Voltijd;1996/'97;0;0;;;338
212;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Voltijd;1997/'98;0;0;;;383
213;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Voltijd;1998/'99;0;0;;;360
214;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Voltijd;1999/'00;0;0;;;322
215;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Voltijd;2000/'01;0;0;;;241
216;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Voltijd;2001/'02;0;0;;;247
217;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Voltijd;2002/'03;0;0;;;229
218;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Voltijd;2003/'04;0;0;;;268
219;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Voltijd;2004/'05;0;0;;;331
220;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Voltijd;2005/'06;0;0;;;407
221;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Voltijd;2006/'07;0;0;;;346
222;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Voltijd;2007/'08;0;0;;;309
223;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Voltijd;2008/'09;0;0;;;245
224;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Voltijd;2009/'10;0;0;;;158
225;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Voltijd;2010/'11;0;0;;;187
226;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Voltijd;2011/'12;0;0;;;232
227;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Voltijd;2012/'13;0;0;;;180
228;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Voltijd;2013/'14;0;0;;;212
229;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Voltijd;2014/'15;0;0;;;211
230;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Voltijd;2015/'16;0;0;;;100
231;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Deeltijd;1995/'96;0;0;;;1300
232;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Deeltijd;1996/'97;0;0;;;1782
233;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Deeltijd;1997/'98;0;0;;;1733
234;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Deeltijd;1998/'99;0;0;;;1757
235;Totaal mannen en vrouwen;0;Hoger beroepsonderwijs;140;Deeltijd;1999/'00;0;0;;;1660
