ID;Geslacht;Persoonskenmerken;RegioS;Perioden;Personen_1;PersonenMetPersoonlijkInkomen_2;AandeelPersonen_3;GemiddeldGestandaardiseerdInkomen_4;MediaanGestandaardiseerdInkomen_5;GemiddeldPersoonlijkInkomen_6;MediaanPersoonlijkInkomen_7
16;Totaal mannen en vrouwen;Totaal personen;West-Nederland (LD);2012;7710.3;6052.4;100;28.0;24.8;30.8;24.1
17;Totaal mannen en vrouwen;Totaal personen;West-Nederland (LD);2013;7745.7;6084.5;100;28.2;25.1;31.2;24.2
18;Totaal mannen en vrouwen;Totaal personen;West-Nederland (LD);2014;7776.0;6119.8;100;29.9;25.9;31.8;24.3
19;Totaal mannen en vrouwen;Totaal personen;West-Nederland (LD);2015;7831.3;6182.2;100;29.7;26.4;32.3;24.5
20;Totaal mannen en vrouwen;Totaal personen;Zuid-Nederland (LD);2011;3504.4;2793.2;100;26.8;24.4;27.9;22.5
21;Totaal mannen en vrouwen;Totaal personen;Zuid-Nederland (LD);2012;3512.5;2808.7;100;27.1;24.6;28.3;22.5
22;Totaal mannen en vrouwen;Totaal personen;Zuid-Nederland (LD);2013;3518.2;2820.0;100;27.3;24.9;28.6;22.6
23;Totaal mannen en vrouwen;Totaal personen;Zuid-Nederland (LD);2014;3518.3;2830.0;100;28.7;25.6;29.0;22.7
24;Totaal mannen en vrouwen;Totaal personen;Zuid-Nederland (LD);2015;3525.6;2849.4;100;28.6;26.1;29.5;23.0
25;Totaal mannen en vrouwen;Totaal personen;Groningen (PV);2011;564.3;449.8;100;23.7;21.8;25.2;20.3
26;Totaal mannen en vrouwen;Totaal personen;Groningen (PV);2012;565.4;452.0;100;23.8;21.9;25.3;20.2
27;Totaal mannen en vrouwen;Totaal personen;Groningen (PV);2013;566.3;453.7;100;24.0;22.2;25.6;20.3
28;Totaal mannen en vrouwen;Totaal personen;Groningen (PV);2014;565.2;454.4;100;25.1;22.9;26.0;20.4
29;Totaal mannen en vrouwen;Totaal personen;Groningen (PV);2015;566.7;457.3;100;25.2;23.2;26.3;20.5
30;Totaal mannen en vrouwen;Totaal personen;Friesland (PV);2011;634.3;492.6;100;24.6;22.5;25.4;21.1
31;Totaal mannen en vrouwen;Totaal personen;Friesland (PV);2012;634.1;494.3;100;24.7;22.8;25.5;21.0
32;Totaal mannen en vrouwen;Totaal personen;Friesland (PV);2013;633.8;495.2;100;25.0;23.0;25.9;21.1
33;Totaal mannen en vrouwen;Totaal personen;Friesland (PV);2014;632.6;496.4;100;26.3;23.8;26.3;21.3
34;Totaal mannen en vrouwen;Totaal personen;Friesland (PV);2015;632.4;498.6;100;26.2;24.2;26.5;21.5
35;Totaal mannen en vrouwen;Totaal personen;Drenthe (PV);2011;481.3;377.0;100;25.5;23.4;26.6;21.8
36;Totaal mannen en vrouwen;Totaal personen;Drenthe (PV);2012;480.8;378.3;100;25.7;23.6;26.8;21.8
37;Totaal mannen en vrouwen;Totaal personen;Drenthe (PV);2013;480.1;378.4;100;25.9;23.9;27.2;22.0
38;Totaal mannen en vrouwen;Totaal personen;Drenthe (PV);2014;478.2;378.2;100;27.2;24.7;27.6;22.2
39;Totaal mannen en vrouwen;Totaal personen;Drenthe (PV);2015;477.8;380.0;100;27.2;25.1;27.9;22.4
40;Totaal mannen en vrouwen;Totaal personen;Overijssel (PV);2011;1113.6;863.8;100;25.5;23.3;26.3;21.7
41;Totaal mannen en vrouwen;Totaal personen;Overijssel (PV);2012;1116.8;869.1;100;25.6;23.5;26.5;21.7
42;Totaal mannen en vrouwen;Totaal personen;Overijssel (PV);2013;1119.2;872.7;100;25.8;23.8;26.8;21.8
43;Totaal mannen en vrouwen;Totaal personen;Overijssel (PV);2014;1116.7;873.0;100;27.3;24.5;27.2;22.0
44;Totaal mannen en vrouwen;Totaal personen;Overijssel (PV);2015;1118.3;878.3;100;27.0;25.0;27.5;22.1
45;Totaal mannen en vrouwen;Totaal personen;Flevoland (PV);2011;385.7;289.4;100;25.9;23.8;28.7;24.0
46;Totaal mannen en vrouwen;Totaal personen;Flevoland (PV);2012;389.0;292.7;100;25.7;23.8;28.8;23.9
47;Totaal mannen en vrouwen;Totaal personen;Flevoland (PV);2013;391.6;295.1;100;26.1;24.1;29.1;23.9
48;Totaal mannen en vrouwen;Totaal personen;Flevoland (PV);2014;392.4;296.4;100;27.3;24.8;29.6;24.0
49;Totaal mannen en vrouwen;Totaal personen;Flevoland (PV);2015;394.4;299.3;100;27.4;25.3;29.8;24.1
50;Totaal mannen en vrouwen;Totaal personen;Gelderland (PV);2011;1962.1;1533.9;100;26.7;24.2;27.9;22.8
51;Totaal mannen en vrouwen;Totaal personen;Gelderland (PV);2012;1968.1;1543.3;100;26.9;24.4;28.1;22.7
52;Totaal mannen en vrouwen;Totaal personen;Gelderland (PV);2013;1973.9;1551.2;100;27.0;24.6;28.4;22.8
53;Totaal mannen en vrouwen;Totaal personen;Gelderland (PV);2014;1975.0;1557.6;100;28.6;25.4;28.8;22.9
54;Totaal mannen en vrouwen;Totaal personen;Gelderland (PV);2015;1981.6;1570.5;100;28.2;25.9;29.1;23.1
55;Totaal mannen en vrouwen;Totaal personen;Utrecht (PV);2011;1205.7;937.3;100;29.1;26.0;32.0;25.6
56;Totaal mannen en vrouwen;Totaal personen;Utrecht (PV);2012;1214.1;944.6;100;29.3;26.2;32.2;25.6
57;Totaal mannen en vrouwen;Totaal personen;Utrecht (PV);2013;1222.0;951.0;100;29.5;26.5;32.6;25.7
58;Totaal mannen en vrouwen;Totaal personen;Utrecht (PV);2014;1228.4;958.0;100;31.4;27.3;33.3;25.9
59;Totaal mannen en vrouwen;Totaal personen;Utrecht (PV);2015;1237.9;967.9;100;31.1;27.9;33.8;26.2
60;Totaal mannen en vrouwen;Totaal personen;Noord-Holland (PV);2011;2633.6;2080.5;100;28.1;24.6;31.1;24.4
61;Totaal mannen en vrouwen;Totaal personen;Noord-Holland (PV);2012;2652.1;2098.8;100;28.3;24.8;31.3;24.3
62;Totaal mannen en vrouwen;Totaal personen;Noord-Holland (PV);2013;2667.0;2113.2;100;28.6;25.1;31.7;24.4
63;Totaal mannen en vrouwen;Totaal personen;Noord-Holland (PV);2014;2682.3;2130.8;100;30.4;25.9;32.4;24.5
64;Totaal mannen en vrouwen;Totaal personen;Noord-Holland (PV);2015;2704.3;2155.4;100;30.4;26.5;33.1;24.8
65;Totaal mannen en vrouwen;Totaal personen;Zuid-Holland (PV);2011;3448.9;2692.2;100;27.3;24.3;30.1;23.8
66;Totaal mannen en vrouwen;Totaal personen;Zuid-Holland (PV);2012;3470.0;2711.8;100;27.4;24.4;30.3;23.6
67;Totaal mannen en vrouwen;Totaal personen;Zuid-Holland (PV);2013;3482.5;2722.3;100;27.5;24.6;30.6;23.7
68;Totaal mannen en vrouwen;Totaal personen;Zuid-Holland (PV);2014;3492.3;2732.8;100;29.2;25.4;31.1;23.8
69;Totaal mannen en vrouwen;Totaal personen;Zuid-Holland (PV);2015;3516.2;2759.5;100;28.8;25.8;31.5;24.0
70;Totaal mannen en vrouwen;Totaal personen;Zeeland (PV);2011;374.0;295.9;100;26.6;24.2;27.5;22.3
71;Totaal mannen en vrouwen;Totaal personen;Zeeland (PV);2012;374.0;297.2;100;26.7;24.5;27.8;22.4
72;Totaal mannen en vrouwen;Totaal personen;Zeeland (PV);2013;374.1;298.0;100;27.1;24.7;28.3;22.5
73;Totaal mannen en vrouwen;Totaal personen;Zeeland (PV);2014;373.0;298.2;100;28.4;25.5;28.7;22.6
74;Totaal mannen en vrouwen;Totaal personen;Zeeland (PV);2015;372.9;299.4;100;28.2;25.9;29.0;22.8
75;Totaal mannen en vrouwen;Totaal personen;Noord-Brabant (PV);2011;2409.5;1906.0;100;27.3;24.8;28.6;23.1
76;Totaal mannen en vrouwen;Totaal personen;Noord-Brabant (PV);2012;2418.4;1918.6;100;27.5;25.0;28.9;23.1
77;Totaal mannen en vrouwen;Totaal personen;Noord-Brabant (PV);2013;2426.5;1928.7;100;27.8;25.3;29.3;23.1
78;Totaal mannen en vrouwen;Totaal personen;Noord-Brabant (PV);2014;2430.4;1938.4;100;29.3;26.0;29.7;23.3
79;Totaal mannen en vrouwen;Totaal personen;Noord-Brabant (PV);2015;2440.4;1955.8;100;29.1;26.6;30.2;23.5
80;Totaal mannen en vrouwen;Totaal personen;Limburg (PV);2011;1094.9;887.2;100;25.7;23.5;26.5;21.5
81;Totaal mannen en vrouwen;Totaal personen;Limburg (PV);2012;1094.1;890.1;100;26.0;23.7;26.9;21.5
82;Totaal mannen en vrouwen;Totaal personen;Limburg (PV);2013;1091.8;891.3;100;26.1;24.0;27.1;21.6
83;Totaal mannen en vrouwen;Totaal personen;Limburg (PV);2014;1087.8;891.6;100;27.4;24.7;27.6;21.7
84;Totaal mannen en vrouwen;Totaal personen;Limburg (PV);2015;1085.2;893.6;100;27.4;25.2;28.0;22.0
85;Totaal mannen en vrouwen;Totaal personen;Oost-Groningen (CR);2011;148.2;116.9;100;23.5;21.6;24.2;19.9
86;Totaal mannen en vrouwen;Totaal personen;Oost-Groningen (CR);2012;147.6;116.8;100;23.7;21.8;24.3;19.9
87;Totaal mannen en vrouwen;Totaal personen;Oost-Groningen (CR);2013;146.9;116.7;100;23.7;22.0;24.6;20.0
88;Totaal mannen en vrouwen;Totaal personen;Oost-Groningen (CR);2014;145.6;116.1;100;24.9;22.7;24.9;20.2
89;Totaal mannen en vrouwen;Totaal personen;Oost-Groningen (CR);2015;145.7;116.8;100;24.8;23.0;25.0;20.2
90;Totaal mannen en vrouwen;Totaal personen;Delfzijl en omgeving (CR);2011;47.9;37.8;100;24.1;22.2;25.3;20.6
91;Totaal mannen en vrouwen;Totaal personen;Delfzijl en omgeving (CR);2012;47.6;37.5;100;24.0;22.3;25.3;20.6
92;Totaal mannen en vrouwen;Totaal personen;Delfzijl en omgeving (CR);2013;47.3;37.5;100;24.4;22.6;25.8;20.7
93;Totaal mannen en vrouwen;Totaal personen;Delfzijl en omgeving (CR);2014;46.7;37.2;100;25.3;23.3;26.1;20.8
94;Totaal mannen en vrouwen;Totaal personen;Delfzijl en omgeving (CR);2015;46.3;37.0;100;25.5;23.6;26.3;20.9
95;Totaal mannen en vrouwen;Totaal personen;Overig Groningen (CR);2011;368.1;295.2;100;23.7;21.8;25.6;20.3
96;Totaal mannen en vrouwen;Totaal personen;Overig Groningen (CR);2012;370.3;297.6;100;23.8;21.9;25.7;20.3
97;Totaal mannen en vrouwen;Totaal personen;Overig Groningen (CR);2013;372.2;299.6;100;24.1;22.2;26.0;20.4
98;Totaal mannen en vrouwen;Totaal personen;Overig Groningen (CR);2014;373.0;301.1;100;25.2;22.9;26.5;20.5
99;Totaal mannen en vrouwen;Totaal personen;Overig Groningen (CR);2015;374.7;303.5;100;25.3;23.3;26.9;20.6
100;Totaal mannen en vrouwen;Totaal personen;Noord-Friesland (CR);2011;316.9;246.9;100;24.1;22.2;25.0;20.9
101;Totaal mannen en vrouwen;Totaal personen;Noord-Friesland (CR);2012;316.8;247.7;100;24.1;22.4;25.0;20.8
102;Totaal mannen en vrouwen;Totaal personen;Noord-Friesland (CR);2013;317.1;248.4;100;24.4;22.7;25.3;20.9
103;Totaal mannen en vrouwen;Totaal personen;Noord-Friesland (CR);2014;316.9;249.1;100;25.6;23.3;25.8;21.0
104;Totaal mannen en vrouwen;Totaal personen;Noord-Friesland (CR);2015;316.6;249.9;100;25.6;23.8;26.0;21.2
105;Totaal mannen en vrouwen;Totaal personen;Zuidwest-Friesland (CR);2011;133.7;103.0;100;25.5;23.1;26.0;21.5
106;Totaal mannen en vrouwen;Totaal personen;Zuidwest-Friesland (CR);2012;133.7;103.5;100;25.7;23.4;26.2;21.4
107;Totaal mannen en vrouwen;Totaal personen;Zuidwest-Friesland (CR);2013;133.7;103.7;100;25.8;23.7;26.4;21.4
108;Totaal mannen en vrouwen;Totaal personen;Zuidwest-Friesland (CR);2014;133.4;104.1;100;27.5;24.5;27.0;21.8
109;Totaal mannen en vrouwen;Totaal personen;Zuidwest-Friesland (CR);2015;133.2;104.7;100;26.9;24.9;27.1;21.8
110;Totaal mannen en vrouwen;Totaal personen;Zuidoost-Friesland (CR);2011;183.7;142.7;100;24.8;22.7;25.7;21.2
111;Totaal mannen en vrouwen;Totaal personen;Zuidoost-Friesland (CR);2012;183.6;143.2;100;25.1;22.9;25.9;21.1
112;Totaal mannen en vrouwen;Totaal personen;Zuidoost-Friesland (CR);2013;183.1;143.2;100;25.5;23.3;26.4;21.3
113;Totaal mannen en vrouwen;Totaal personen;Zuidoost-Friesland (CR);2014;182.3;143.2;100;26.6;24.0;26.8;21.6
114;Totaal mannen en vrouwen;Totaal personen;Zuidoost-Friesland (CR);2015;182.6;144.0;100;26.5;24.4;26.9;21.7
115;Totaal mannen en vrouwen;Totaal personen;Noord-Drenthe (CR);2011;185.6;145.0;100;26.5;24.3;28.1;23.1
116;Totaal mannen en vrouwen;Totaal personen;Noord-Drenthe (CR);2012;185.6;145.7;100;26.8;24.6;28.5;23.1
117;Totaal mannen en vrouwen;Totaal personen;Noord-Drenthe (CR);2013;185.4;146.1;100;27.1;24.9;28.8;23.3
118;Totaal mannen en vrouwen;Totaal personen;Noord-Drenthe (CR);2014;184.7;145.9;100;28.4;25.7;29.4;23.6
119;Totaal mannen en vrouwen;Totaal personen;Noord-Drenthe (CR);2015;184.5;146.5;100;28.4;26.3;29.7;23.8
120;Totaal mannen en vrouwen;Totaal personen;Zuidoost-Drenthe (CR);2011;167.9;132.3;100;24.4;22.4;25.1;20.5
121;Totaal mannen en vrouwen;Totaal personen;Zuidoost-Drenthe (CR);2012;167.5;132.7;100;24.6;22.7;25.3;20.5
122;Totaal mannen en vrouwen;Totaal personen;Zuidoost-Drenthe (CR);2013;166.7;132.2;100;24.7;22.9;25.7;20.7
123;Totaal mannen en vrouwen;Totaal personen;Zuidoost-Drenthe (CR);2014;166.1;132.2;100;26.0;23.6;26.1;20.9
124;Totaal mannen en vrouwen;Totaal personen;Zuidoost-Drenthe (CR);2015;165.5;132.6;100;25.9;24.0;26.3;21.0
125;Totaal mannen en vrouwen;Totaal personen;Zuidwest-Drenthe (CR);2011;127.9;99.7;100;25.5;23.4;26.3;21.8
126;Totaal mannen en vrouwen;Totaal personen;Zuidwest-Drenthe (CR);2012;127.8;100.0;100;25.6;23.6;26.4;21.8
127;Totaal mannen en vrouwen;Totaal personen;Zuidwest-Drenthe (CR);2013;128.0;100.2;100;25.9;23.8;26.7;21.9
128;Totaal mannen en vrouwen;Totaal personen;Zuidwest-Drenthe (CR);2014;127.5;100.2;100;27.1;24.6;27.2;22.1
129;Totaal mannen en vrouwen;Totaal personen;Zuidwest-Drenthe (CR);2015;127.8;100.9;100;27.1;25.0;27.4;22.3
130;Totaal mannen en vrouwen;Totaal personen;Noord-Overijssel (CR);2011;350.6;269.6;100;25.8;23.6;26.6;22.4
131;Totaal mannen en vrouwen;Totaal personen;Noord-Overijssel (CR);2012;352.5;271.6;100;25.8;23.8;26.8;22.4
132;Totaal mannen en vrouwen;Totaal personen;Noord-Overijssel (CR);2013;354.2;273.1;100;26.1;24.0;27.2;22.5
133;Totaal mannen en vrouwen;Totaal personen;Noord-Overijssel (CR);2014;354.5;273.7;100;27.5;24.8;27.6;22.7
134;Totaal mannen en vrouwen;Totaal personen;Noord-Overijssel (CR);2015;355.7;275.7;100;27.3;25.3;28.0;22.9
135;Totaal mannen en vrouwen;Totaal personen;Zuidwest-Overijssel (CR);2011;148.9;116.5;100;25.9;23.8;27.3;23.0
136;Totaal mannen en vrouwen;Totaal personen;Zuidwest-Overijssel (CR);2012;148.9;116.8;100;26.0;24.0;27.5;23.0
137;Totaal mannen en vrouwen;Totaal personen;Zuidwest-Overijssel (CR);2013;148.9;117.1;100;26.4;24.4;27.9;23.1
138;Totaal mannen en vrouwen;Totaal personen;Zuidwest-Overijssel (CR);2014;148.8;117.1;100;27.7;25.2;28.3;23.2
139;Totaal mannen en vrouwen;Totaal personen;Zuidwest-Overijssel (CR);2015;149.1;118.1;100;27.6;25.6;28.6;23.4
140;Totaal mannen en vrouwen;Totaal personen;Twente (CR);2011;614.1;477.7;100;25.2;23.0;25.8;21.1
141;Totaal mannen en vrouwen;Totaal personen;Twente (CR);2012;615.4;480.7;100;25.4;23.2;26.1;21.1
142;Totaal mannen en vrouwen;Totaal personen;Twente (CR);2013;616.0;482.5;100;25.6;23.4;26.3;21.1
143;Totaal mannen en vrouwen;Totaal personen;Twente (CR);2014;613.5;482.2;100;27.0;24.2;26.7;21.3
144;Totaal mannen en vrouwen;Totaal personen;Twente (CR);2015;613.5;484.5;100;26.8;24.7;27.0;21.5
145;Totaal mannen en vrouwen;Totaal personen;Veluwe (CR);2011;640.0;493.5;100;27.3;24.7;28.2;23.1
146;Totaal mannen en vrouwen;Totaal personen;Veluwe (CR);2012;642.6;497.1;100;27.5;24.8;28.4;23.1
147;Totaal mannen en vrouwen;Totaal personen;Veluwe (CR);2013;645.6;500.2;100;27.5;25.0;28.7;23.1
148;Totaal mannen en vrouwen;Totaal personen;Veluwe (CR);2014;647.6;503.4;100;29.2;25.8;29.1;23.3
149;Totaal mannen en vrouwen;Totaal personen;Veluwe (CR);2015;651.6;508.5;100;28.7;26.2;29.5;23.4
150;Totaal mannen en vrouwen;Totaal personen;Achterhoek (CR);2011;394.5;311.2;100;26.5;24.0;26.7;22.0
151;Totaal mannen en vrouwen;Totaal personen;Achterhoek (CR);2012;394.2;312.3;100;26.6;24.2;26.8;21.9
152;Totaal mannen en vrouwen;Totaal personen;Achterhoek (CR);2013;393.7;312.9;100;26.8;24.4;27.2;22.1
153;Totaal mannen en vrouwen;Totaal personen;Achterhoek (CR);2014;391.7;312.8;100;28.4;25.2;27.5;22.2
154;Totaal mannen en vrouwen;Totaal personen;Achterhoek (CR);2015;390.8;314.4;100;27.8;25.7;27.7;22.4
155;Totaal mannen en vrouwen;Totaal personen;Arnhem/Nijmegen (CR);2011;694.9;552.4;100;25.9;23.7;28.0;22.7
156;Totaal mannen en vrouwen;Totaal personen;Arnhem/Nijmegen (CR);2012;697.7;555.9;100;26.1;23.9;28.2;22.7
157;Totaal mannen en vrouwen;Totaal personen;Arnhem/Nijmegen (CR);2013;700.4;558.9;100;26.3;24.1;28.5;22.7
158;Totaal mannen en vrouwen;Totaal personen;Arnhem/Nijmegen (CR);2014;701.6;561.4;100;27.7;24.8;29.0;22.7
159;Totaal mannen en vrouwen;Totaal personen;Arnhem/Nijmegen (CR);2015;704.7;566.4;100;27.5;25.3;29.3;22.9
160;Totaal mannen en vrouwen;Totaal personen;Zuidwest-Gelderland (CR);2011;232.8;176.8;100;27.9;25.2;29.0;23.3
161;Totaal mannen en vrouwen;Totaal personen;Zuidwest-Gelderland (CR);2012;233.6;177.9;100;28.0;25.3;29.2;23.3
162;Totaal mannen en vrouwen;Totaal personen;Zuidwest-Gelderland (CR);2013;234.2;179.2;100;28.1;25.5;29.5;23.4
163;Totaal mannen en vrouwen;Totaal personen;Zuidwest-Gelderland (CR);2014;234.1;179.9;100;30.1;26.3;29.9;23.5
164;Totaal mannen en vrouwen;Totaal personen;Zuidwest-Gelderland (CR);2015;234.5;181.2;100;29.4;26.8;30.3;23.7
165;Totaal mannen en vrouwen;Totaal personen;Utrecht (CR);2011;1205.7;937.3;100;29.1;26.0;32.0;25.6
166;Totaal mannen en vrouwen;Totaal personen;Utrecht (CR);2012;1214.1;944.6;100;29.3;26.2;32.2;25.6
167;Totaal mannen en vrouwen;Totaal personen;Utrecht (CR);2013;1222.0;951.0;100;29.5;26.5;32.6;25.7
168;Totaal mannen en vrouwen;Totaal personen;Utrecht (CR);2014;1228.4;958.0;100;31.4;27.3;33.3;25.9
169;Totaal mannen en vrouwen;Totaal personen;Utrecht (CR);2015;1237.9;967.9;100;31.1;27.9;33.8;26.2
170;Totaal mannen en vrouwen;Totaal personen;Kop van Noord-Holland (CR);2011;365.9;289.7;100;26.7;24.5;27.4;23.0
171;Totaal mannen en vrouwen;Totaal personen;Kop van Noord-Holland (CR);2012;367.0;291.7;100;26.8;24.6;27.5;22.9
172;Totaal mannen en vrouwen;Totaal personen;Kop van Noord-Holland (CR);2013;366.8;292.5;100;27.1;24.9;27.8;22.9
173;Totaal mannen en vrouwen;Totaal personen;Kop van Noord-Holland (CR);2014;365.9;293.0;100;28.6;25.7;28.2;23.1
174;Totaal mannen en vrouwen;Totaal personen;Kop van Noord-Holland (CR);2015;366.1;294.9;100;28.4;26.2;28.6;23.3
175;Totaal mannen en vrouwen;Totaal personen;Alkmaar en omgeving (CR);2011;233.2;184.1;100;28.2;25.5;29.8;24.6
176;Totaal mannen en vrouwen;Totaal personen;Alkmaar en omgeving (CR);2012;234.0;185.1;100;28.2;25.7;29.9;24.5
177;Totaal mannen en vrouwen;Totaal personen;Alkmaar en omgeving (CR);2013;234.4;185.7;100;28.5;25.9;30.2;24.6
178;Totaal mannen en vrouwen;Totaal personen;Alkmaar en omgeving (CR);2014;235.0;186.7;100;30.1;26.7;30.7;24.7
179;Totaal mannen en vrouwen;Totaal personen;Alkmaar en omgeving (CR);2015;235.5;187.9;100;29.9;27.2;31.1;24.9
180;Totaal mannen en vrouwen;Totaal personen;IJmond (CR);2011;190.4;150.8;100;28.1;25.8;30.0;24.7
181;Totaal mannen en vrouwen;Totaal personen;IJmond (CR);2012;190.8;151.7;100;28.1;25.9;30.1;24.6
182;Totaal mannen en vrouwen;Totaal personen;IJmond (CR);2013;190.9;152.2;100;28.4;26.2;30.5;24.8
183;Totaal mannen en vrouwen;Totaal personen;IJmond (CR);2014;190.8;152.7;100;30.0;27.1;31.0;24.9
184;Totaal mannen en vrouwen;Totaal personen;IJmond (CR);2015;191.0;153.6;100;30.0;27.6;31.5;25.2
185;Totaal mannen en vrouwen;Totaal personen;Agglomeratie Haarlem (CR);2011;215.3;170.7;100;30.8;26.4;34.2;25.9
186;Totaal mannen en vrouwen;Totaal personen;Agglomeratie Haarlem (CR);2012;216.7;171.9;100;31.3;26.7;34.5;26.0
187;Totaal mannen en vrouwen;Totaal personen;Agglomeratie Haarlem (CR);2013;218.3;173.2;100;31.7;27.0;35.1;26.1
188;Totaal mannen en vrouwen;Totaal personen;Agglomeratie Haarlem (CR);2014;220.5;174.9;100;33.9;28.0;35.9;26.4
189;Totaal mannen en vrouwen;Totaal personen;Agglomeratie Haarlem (CR);2015;222.6;176.6;100;33.6;28.6;36.8;26.8
190;Totaal mannen en vrouwen;Totaal personen;Zaanstreek (CR);2011;160.4;125.9;100;26.2;24.1;28.3;23.9
191;Totaal mannen en vrouwen;Totaal personen;Zaanstreek (CR);2012;161.7;127.3;100;26.3;24.4;28.5;23.8
192;Totaal mannen en vrouwen;Totaal personen;Zaanstreek (CR);2013;163.0;128.6;100;26.3;24.5;28.8;23.9
193;Totaal mannen en vrouwen;Totaal personen;Zaanstreek (CR);2014;164.0;129.9;100;27.6;25.3;29.1;23.8
194;Totaal mannen en vrouwen;Totaal personen;Zaanstreek (CR);2015;164.7;130.9;100;27.7;25.8;29.4;24.0
195;Totaal mannen en vrouwen;Totaal personen;Groot-Amsterdam (CR);2011;1229.5;973.0;100;27.3;23.5;31.4;24.2
196;Totaal mannen en vrouwen;Totaal personen;Groot-Amsterdam (CR);2012;1242.4;984.3;100;27.5;23.7;31.7;24.1
197;Totaal mannen en vrouwen;Totaal personen;Groot-Amsterdam (CR);2013;1253.8;994.1;100;27.9;24.0;32.2;24.2
198;Totaal mannen en vrouwen;Totaal personen;Groot-Amsterdam (CR);2014;1266.7;1006.1;100;29.6;24.8;32.9;24.4
199;Totaal mannen en vrouwen;Totaal personen;Groot-Amsterdam (CR);2015;1283.1;1022.6;100;29.8;25.4;33.8;24.7
200;Totaal mannen en vrouwen;Totaal personen;Het Gooi en Vechtstreek (CR);2011;239.0;186.4;100;33.4;27.3;36.0;25.9
201;Totaal mannen en vrouwen;Totaal personen;Het Gooi en Vechtstreek (CR);2012;239.5;186.9;100;33.5;27.5;36.1;25.9
202;Totaal mannen en vrouwen;Totaal personen;Het Gooi en Vechtstreek (CR);2013;239.7;187.0;100;33.4;27.6;36.6;26.0
203;Totaal mannen en vrouwen;Totaal personen;Het Gooi en Vechtstreek (CR);2014;239.5;187.4;100;36.5;28.6;37.8;26.2
204;Totaal mannen en vrouwen;Totaal personen;Het Gooi en Vechtstreek (CR);2015;241.3;188.9;100;36.3;29.1;38.4;26.6
205;Totaal mannen en vrouwen;Totaal personen;Agglomeratie Leiden en Bollenstreek (CR);2011;396.5;312.4;100;29.4;26.0;31.6;24.9
206;Totaal mannen en vrouwen;Totaal personen;Agglomeratie Leiden en Bollenstreek (CR);2012;398.5;314.9;100;29.5;26.2;31.8;24.9
207;Totaal mannen en vrouwen;Totaal personen;Agglomeratie Leiden en Bollenstreek (CR);2013;400.9;317.7;100;29.6;26.4;32.1;24.9
208;Totaal mannen en vrouwen;Totaal personen;Agglomeratie Leiden en Bollenstreek (CR);2014;402.3;319.4;100;31.6;27.3;32.8;25.2
209;Totaal mannen en vrouwen;Totaal personen;Agglomeratie Leiden en Bollenstreek (CR);2015;404.5;322.4;100;31.1;27.8;33.3;25.4
210;Totaal mannen en vrouwen;Totaal personen;Agglomeratie 's-Gravenhage (CR);2011;787.8;612.1;100;27.9;24.0;31.7;24.5
