ID;RegioS;Perioden;TotaalGeregistreerdeWerklozen_1;VeranderingTOVEenJaarGeleden_2;GeregistreerdWerkloosheidspercentage_3
184;Noord-Nederland (LD);2009, 2e kwartaal;24;6.0;3.1
185;Noord-Nederland (LD);2009, 3e kwartaal;27;10.0;3.4
186;Noord-Nederland (LD);2009, 4e kwartaal;27;8.0;3.6
187;Noord-Nederland (LD);2010, 1e kwartaal;36;12.0;4.6
188;Noord-Nederland (LD);2010, 2e kwartaal;29;5.0;3.7
189;Noord-Nederland (LD);2010, 3e kwartaal;25;-2.0;3.2
190;Noord-Nederland (LD);2010, 4e kwartaal;25;-2.0;3.2
191;Noord-Nederland (LD);2011, 1e kwartaal;30;-6.0;4.0
192;Noord-Nederland (LD);2011, 2e kwartaal;27;-2.0;3.6
193;Noord-Nederland (LD);2011, 3e kwartaal;24;-1.0;3.1
194;Noord-Nederland (LD);2011, 4e kwartaal;29;4.0;3.7
195;Noord-Nederland (LD);2012, 1e kwartaal;36;6.0;4.7
196;Noord-Nederland (LD);2012, 2e kwartaal;31;4.0;4.0
197;Noord-Nederland (LD);2012, 3e kwartaal;30;6.0;3.8
198;Noord-Nederland (LD);2012, 4e kwartaal;32;3.0;4.1
199;Noord-Nederland (LD);2013, 1e kwartaal;39;3.0;5.1
200;Noord-Nederland (LD);2013, 2e kwartaal;35;4.0;4.4
201;Noord-Nederland (LD);2013, 3e kwartaal;39;9.0;4.9
202;Noord-Nederland (LD);2013, 4e kwartaal;42;10.0;5.4
203;Noord-Nederland (LD);2014, 1e kwartaal;45;6.0;5.9
204;Noord-Nederland (LD);2014, 2e kwartaal;43;8.0;5.6
205;Noord-Nederland (LD);2014, 3e kwartaal;43;4.0;5.5
206;Oost - Nederland (LD);1989, 1e kwartaal;91;;7.8
207;Oost - Nederland (LD);1989, 2e kwartaal;82;;7.0
208;Oost - Nederland (LD);1989, 3e kwartaal;88;;7.5
209;Oost - Nederland (LD);1989, 4e kwartaal;73;;6.3
210;Oost - Nederland (LD);1990, 1e kwartaal;69;-22.0;5.7
211;Oost - Nederland (LD);1990, 2e kwartaal;74;-8.0;6.1
212;Oost - Nederland (LD);1990, 3e kwartaal;76;-12.0;6.2
213;Oost - Nederland (LD);1990, 4e kwartaal;68;-5.0;5.6
214;Oost - Nederland (LD);1991, 1e kwartaal;66;-3.0;5.4
215;Oost - Nederland (LD);1991, 2e kwartaal;64;-10.0;5.2
216;Oost - Nederland (LD);1991, 3e kwartaal;62;-14.0;5.1
217;Oost - Nederland (LD);1991, 4e kwartaal;59;-9.0;4.8
218;Oost - Nederland (LD);1992, 1e kwartaal;71;5.0;5.6
219;Oost - Nederland (LD);1992, 2e kwartaal;64;0.0;5.1
220;Oost - Nederland (LD);1992, 3e kwartaal;64;2.0;5.1
221;Oost - Nederland (LD);1992, 4e kwartaal;67;8.0;5.4
222;Oost - Nederland (LD);1993, 1e kwartaal;77;6.0;6.1
223;Oost - Nederland (LD);1993, 2e kwartaal;79;15.0;6.2
224;Oost - Nederland (LD);1993, 3e kwartaal;86;22.0;6.7
225;Oost - Nederland (LD);1993, 4e kwartaal;86;19.0;6.7
226;Oost - Nederland (LD);1994, 1e kwartaal;101;24.0;7.8
227;Oost - Nederland (LD);1994, 2e kwartaal;88;9.0;6.8
228;Oost - Nederland (LD);1994, 3e kwartaal;93;7.0;7.2
229;Oost - Nederland (LD);1994, 4e kwartaal;94;8.0;7.2
230;Oost - Nederland (LD);1995, 1e kwartaal;96;-5.0;7.2
231;Oost - Nederland (LD);1995, 2e kwartaal;85;-3.0;6.4
232;Oost - Nederland (LD);1995, 3e kwartaal;81;-12.0;6.1
233;Oost - Nederland (LD);1995, 4e kwartaal;83;-11.0;6.2
234;Oost - Nederland (LD);1996, 1e kwartaal;85;-11.0;6.3
235;Oost - Nederland (LD);1996, 2e kwartaal;78;-7.0;5.8
236;Oost - Nederland (LD);1996, 3e kwartaal;79;-2.0;5.9
237;Oost - Nederland (LD);1996, 4e kwartaal;77;-6.0;5.8
238;Oost - Nederland (LD);1997, 1e kwartaal;82;-3.0;5.9
239;Oost - Nederland (LD);1997, 2e kwartaal;70;-8.0;5.1
240;Oost - Nederland (LD);1997, 3e kwartaal;71;-8.0;5.2
241;Oost - Nederland (LD);1997, 4e kwartaal;58;-19.0;4.2
242;Oost - Nederland (LD);1998, 1e kwartaal;60;-22.0;4.3
243;Oost - Nederland (LD);1998, 2e kwartaal;49;-21.0;3.5
244;Oost - Nederland (LD);1998, 3e kwartaal;45;-26.0;3.2
245;Oost - Nederland (LD);1998, 4e kwartaal;47;-11.0;3.3
246;Oost - Nederland (LD);1999, 1e kwartaal;54;-6.0;3.7
247;Oost - Nederland (LD);1999, 2e kwartaal;42;-7.0;2.9
248;Oost - Nederland (LD);1999, 3e kwartaal;35;-10.0;2.4
249;Oost - Nederland (LD);1999, 4e kwartaal;34;-13.0;2.3
250;Oost - Nederland (LD);2000, 1e kwartaal;37;-17.0;2.5
251;Oost - Nederland (LD);2000, 2e kwartaal;32;-10.0;2.2
252;Oost - Nederland (LD);2000, 3e kwartaal;32;-3.0;2.2
253;Oost - Nederland (LD);2000, 4e kwartaal;35;1.0;2.4
254;Oost - Nederland (LD);2001, 1e kwartaal;34;-3.0;2.3
255;Oost - Nederland (LD);2001, 2e kwartaal;27;-5.0;1.9
256;Oost - Nederland (LD);2001, 3e kwartaal;28;-4.0;1.9
257;Oost - Nederland (LD);2001, 4e kwartaal;38;3.0;2.5
258;Oost - Nederland (LD);2002, 1e kwartaal;31;-3.0;2.1
259;Oost - Nederland (LD);2002, 2e kwartaal;32;5.0;2.1
260;Oost - Nederland (LD);2002, 3e kwartaal;35;7.0;2.3
261;Oost - Nederland (LD);2002, 4e kwartaal;40;2.0;2.6
262;Oost - Nederland (LD);2003, 1e kwartaal;48;17.0;3.2
263;Oost - Nederland (LD);2003, 2e kwartaal;53;21.0;3.5
264;Oost - Nederland (LD);2003, 3e kwartaal;55;20.0;3.6
265;Oost - Nederland (LD);2003, 4e kwartaal;58;18.0;3.8
266;Oost - Nederland (LD);2004, 1e kwartaal;69;21.0;4.5
267;Oost - Nederland (LD);2004, 2e kwartaal;66;13.0;4.3
268;Oost - Nederland (LD);2004, 3e kwartaal;68;13.0;4.4
269;Oost - Nederland (LD);2004, 4e kwartaal;71;13.0;4.6
270;Oost - Nederland (LD);2005, 1e kwartaal;76;7.0;4.9
271;Oost - Nederland (LD);2005, 2e kwartaal;72;6.0;4.6
272;Oost - Nederland (LD);2005, 3e kwartaal;73;5.0;4.7
273;Oost - Nederland (LD);2005, 4e kwartaal;70;-1.0;4.5
274;Oost - Nederland (LD);2006, 1e kwartaal;64;-12.0;4.1
275;Oost - Nederland (LD);2006, 2e kwartaal;54;-18.0;3.5
276;Oost - Nederland (LD);2006, 3e kwartaal;53;-20.0;3.4
277;Oost - Nederland (LD);2006, 4e kwartaal;49;-21.0;3.1
278;Oost - Nederland (LD);2007, 1e kwartaal;48;-16.0;3.0
279;Oost - Nederland (LD);2007, 2e kwartaal;41;-13.0;2.6
280;Oost - Nederland (LD);2007, 3e kwartaal;35;-18.0;2.2
281;Oost - Nederland (LD);2007, 4e kwartaal;33;-16.0;2.1
282;Oost - Nederland (LD);2008, 1e kwartaal;38;-10.0;2.3
283;Oost - Nederland (LD);2008, 2e kwartaal;37;-4.0;2.3
284;Oost - Nederland (LD);2008, 3e kwartaal;33;-2.0;2.0
285;Oost - Nederland (LD);2008, 4e kwartaal;34;1.0;2.1
286;Oost - Nederland (LD);2009, 1e kwartaal;38;0.0;2.3
287;Oost - Nederland (LD);2009, 2e kwartaal;40;3.0;2.5
288;Oost - Nederland (LD);2009, 3e kwartaal;41;8.0;2.5
289;Oost - Nederland (LD);2009, 4e kwartaal;50;16.0;3.1
290;Oost - Nederland (LD);2010, 1e kwartaal;52;14.0;3.2
291;Oost - Nederland (LD);2010, 2e kwartaal;47;7.0;2.9
292;Oost - Nederland (LD);2010, 3e kwartaal;45;4.0;2.7
293;Oost - Nederland (LD);2010, 4e kwartaal;38;-12.0;2.3
294;Oost - Nederland (LD);2011, 1e kwartaal;46;-6.0;2.8
295;Oost - Nederland (LD);2011, 2e kwartaal;38;-9.0;2.4
296;Oost - Nederland (LD);2011, 3e kwartaal;44;-1.0;2.7
297;Oost - Nederland (LD);2011, 4e kwartaal;47;9.0;2.8
298;Oost - Nederland (LD);2012, 1e kwartaal;55;9.0;3.4
299;Oost - Nederland (LD);2012, 2e kwartaal;55;17.0;3.3
300;Oost - Nederland (LD);2012, 3e kwartaal;58;14.0;3.5
301;Oost - Nederland (LD);2012, 4e kwartaal;54;7.0;3.3
302;Oost - Nederland (LD);2013, 1e kwartaal;70;15.0;4.2
303;Oost - Nederland (LD);2013, 2e kwartaal;74;19.0;4.4
304;Oost - Nederland (LD);2013, 3e kwartaal;68;10.0;4.0
305;Oost - Nederland (LD);2013, 4e kwartaal;79;25.0;4.7
306;Oost - Nederland (LD);2014, 1e kwartaal;85;15.0;5.1
307;Oost - Nederland (LD);2014, 2e kwartaal;87;13.0;5.3
308;Oost - Nederland (LD);2014, 3e kwartaal;85;17.0;5.1
309;West - Nederland (LD);1989, 1e kwartaal;186;;6.5
310;West - Nederland (LD);1989, 2e kwartaal;182;;6.3
311;West - Nederland (LD);1989, 3e kwartaal;194;;6.8
312;West - Nederland (LD);1989, 4e kwartaal;178;;6.2
313;West - Nederland (LD);1990, 1e kwartaal;167;-19.0;5.8
314;West - Nederland (LD);1990, 2e kwartaal;161;-21.0;5.6
315;West - Nederland (LD);1990, 3e kwartaal;162;-32.0;5.6
316;West - Nederland (LD);1990, 4e kwartaal;163;-15.0;5.6
317;West - Nederland (LD);1991, 1e kwartaal;171;4.0;5.8
318;West - Nederland (LD);1991, 2e kwartaal;145;-16.0;4.9
319;West - Nederland (LD);1991, 3e kwartaal;151;-11.0;5.1
320;West - Nederland (LD);1991, 4e kwartaal;156;-7.0;5.2
321;West - Nederland (LD);1992, 1e kwartaal;139;-32.0;4.6
322;West - Nederland (LD);1992, 2e kwartaal;151;6.0;5.0
323;West - Nederland (LD);1992, 3e kwartaal;164;13.0;5.4
324;West - Nederland (LD);1992, 4e kwartaal;167;11.0;5.5
325;West - Nederland (LD);1993, 1e kwartaal;183;44.0;5.9
326;West - Nederland (LD);1993, 2e kwartaal;186;35.0;6.0
327;West - Nederland (LD);1993, 3e kwartaal;188;24.0;6.1
328;West - Nederland (LD);1993, 4e kwartaal;210;43.0;6.8
329;West - Nederland (LD);1994, 1e kwartaal;244;61.0;7.9
330;West - Nederland (LD);1994, 2e kwartaal;221;35.0;7.1
331;West - Nederland (LD);1994, 3e kwartaal;232;44.0;7.5
332;West - Nederland (LD);1994, 4e kwartaal;230;20.0;7.4
333;West - Nederland (LD);1995, 1e kwartaal;229;-15.0;7.2
334;West - Nederland (LD);1995, 2e kwartaal;217;-4.0;6.9
335;West - Nederland (LD);1995, 3e kwartaal;227;-5.0;7.2
336;West - Nederland (LD);1995, 4e kwartaal;224;-6.0;7.1
337;West - Nederland (LD);1996, 1e kwartaal;224;-5.0;7.0
338;West - Nederland (LD);1996, 2e kwartaal;196;-21.0;6.1
339;West - Nederland (LD);1996, 3e kwartaal;208;-19.0;6.5
340;West - Nederland (LD);1996, 4e kwartaal;207;-17.0;6.5
341;West - Nederland (LD);1997, 1e kwartaal;189;-35.0;5.8
342;West - Nederland (LD);1997, 2e kwartaal;194;-2.0;5.9
343;West - Nederland (LD);1997, 3e kwartaal;174;-34.0;5.3
344;West - Nederland (LD);1997, 4e kwartaal;161;-46.0;4.9
345;West - Nederland (LD);1998, 1e kwartaal;163;-26.0;4.9
346;West - Nederland (LD);1998, 2e kwartaal;137;-57.0;4.2
347;West - Nederland (LD);1998, 3e kwartaal;134;-40.0;4.1
348;West - Nederland (LD);1998, 4e kwartaal;122;-39.0;3.7
349;West - Nederland (LD);1999, 1e kwartaal;117;-46.0;3.5
350;West - Nederland (LD);1999, 2e kwartaal;102;-35.0;3.0
351;West - Nederland (LD);1999, 3e kwartaal;98;-36.0;2.9
352;West - Nederland (LD);1999, 4e kwartaal;90;-32.0;2.7
353;West - Nederland (LD);2000, 1e kwartaal;104;-13.0;3.0
354;West - Nederland (LD);2000, 2e kwartaal;78;-24.0;2.3
355;West - Nederland (LD);2000, 3e kwartaal;87;-11.0;2.5
356;West - Nederland (LD);2000, 4e kwartaal;88;-2.0;2.6
357;West - Nederland (LD);2001, 1e kwartaal;74;-30.0;2.2
358;West - Nederland (LD);2001, 2e kwartaal;55;-23.0;1.6
359;West - Nederland (LD);2001, 3e kwartaal;70;-17.0;2.0
360;West - Nederland (LD);2001, 4e kwartaal;56;-32.0;1.6
361;West - Nederland (LD);2002, 1e kwartaal;77;3.0;2.3
362;West - Nederland (LD);2002, 2e kwartaal;78;23.0;2.3
363;West - Nederland (LD);2002, 3e kwartaal;79;9.0;2.3
364;West - Nederland (LD);2002, 4e kwartaal;84;28.0;2.4
365;West - Nederland (LD);2003, 1e kwartaal;113;36.0;3.3
366;West - Nederland (LD);2003, 2e kwartaal;118;40.0;3.4
367;West - Nederland (LD);2003, 3e kwartaal;125;46.0;3.5
368;West - Nederland (LD);2003, 4e kwartaal;131;47.0;3.8
369;West - Nederland (LD);2004, 1e kwartaal;148;35.0;4.2
370;West - Nederland (LD);2004, 2e kwartaal;140;22.0;4.0
371;West - Nederland (LD);2004, 3e kwartaal;141;16.0;4.0
372;West - Nederland (LD);2004, 4e kwartaal;133;2.0;3.8
373;West - Nederland (LD);2005, 1e kwartaal;150;2.0;4.3
374;West - Nederland (LD);2005, 2e kwartaal;148;8.0;4.2
375;West - Nederland (LD);2005, 3e kwartaal;139;-2.0;3.9
376;West - Nederland (LD);2005, 4e kwartaal;131;-2.0;3.7
377;West - Nederland (LD);2006, 1e kwartaal;143;-7.0;4.0
378;West - Nederland (LD);2006, 2e kwartaal;133;-15.0;3.7
379;West - Nederland (LD);2006, 3e kwartaal;109;-30.0;3.0
380;West - Nederland (LD);2006, 4e kwartaal;101;-30.0;2.8
381;West - Nederland (LD);2007, 1e kwartaal;104;-39.0;2.9
382;West - Nederland (LD);2007, 2e kwartaal;89;-44.0;2.5
383;West - Nederland (LD);2007, 3e kwartaal;80;-29.0;2.2
384;West - Nederland (LD);2007, 4e kwartaal;74;-27.0;2.0
385;West - Nederland (LD);2008, 1e kwartaal;75;-29.0;2.0
386;West - Nederland (LD);2008, 2e kwartaal;68;-21.0;1.9
387;West - Nederland (LD);2008, 3e kwartaal;62;-18.0;1.7
388;West - Nederland (LD);2008, 4e kwartaal;60;-14.0;1.6
389;West - Nederland (LD);2009, 1e kwartaal;77;2.0;2.0
390;West - Nederland (LD);2009, 2e kwartaal;84;16.0;2.2
391;West - Nederland (LD);2009, 3e kwartaal;88;26.0;2.3
392;West - Nederland (LD);2009, 4e kwartaal;95;35.0;2.5
393;West - Nederland (LD);2010, 1e kwartaal;111;34.0;3.0
394;West - Nederland (LD);2010, 2e kwartaal;114;30.0;3.1
395;West - Nederland (LD);2010, 3e kwartaal;96;8.0;2.6
396;West - Nederland (LD);2010, 4e kwartaal;97;2.0;2.6
397;West - Nederland (LD);2011, 1e kwartaal;102;-9.0;2.7
398;West - Nederland (LD);2011, 2e kwartaal;98;-16.0;2.6
399;West - Nederland (LD);2011, 3e kwartaal;95;-1.0;2.5
400;West - Nederland (LD);2011, 4e kwartaal;105;8.0;2.8
401;West - Nederland (LD);2012, 1e kwartaal;111;9.0;3.0
402;West - Nederland (LD);2012, 2e kwartaal;113;15.0;3.0
403;West - Nederland (LD);2012, 3e kwartaal;111;16.0;2.9
404;West - Nederland (LD);2012, 4e kwartaal;125;20.0;3.3
