ID;Inkomensgroepen;DuurInkomenspositie;Kenmerken;Perioden;ParticuliereHuishoudens_1;HuishoudensVanDeDoelpopulatie_2;PersonenInParticuliereHuishoudens_3;PersonenVanDeDoelpopulatie_4
30;901;931;23;2000;1008.0;114.5;1008.0;114.5
31;901;931;23;2001;1028.0;115.1;1028.0;115.1
32;901;931;23;2002;1050.0;115.1;1050.0;115.1
33;901;931;23;2003;1063.0;116.5;1063.0;116.5
34;901;931;23;2004;1072.0;117.1;1072.0;117.1
35;901;931;23;2005;1106.0;117.5;1106.0;117.5
36;901;931;23;2006;1126.0;116.6;1126.0;116.6
37;901;931;23;2007;1149.0;115.8;1149.0;115.8
38;901;931;23;2008;1183.0;115.7;1183.0;115.7
39;901;931;23;2009;1203.0;114.6;1203.0;114.6
40;901;931;23;2010;1217.0;115.6;1217.0;115.6
41;901;931;23;2011;1254.0;115.9;1254.0;115.9
42;901;931;23;2012;1279.0;115.1;1279.0;115.1
43;901;931;23;2013;1284.0;115.2;1284.0;115.2
44;901;931;23;2014;1311.0;116.5;1311.0;116.5
45;901;931;24;2000;851.0;117.7;851.0;117.7
46;901;931;24;2001;868.0;118.4;868.0;118.4
47;901;931;24;2002;886.0;118.3;886.0;118.3
48;901;931;24;2003;896.0;120.2;896.0;120.2
49;901;931;24;2004;900.0;120.9;900.0;120.9
50;901;931;24;2005;927.0;121.5;927.0;121.5
51;901;931;24;2006;941.0;120.5;941.0;120.5
52;901;931;24;2007;958.0;119.5;958.0;119.5
53;901;931;24;2008;985.0;119.5;985.0;119.5
54;901;931;24;2009;994.0;118.2;994.0;118.2
55;901;931;24;2010;1007.0;119.4;1007.0;119.4
56;901;931;24;2011;1033.0;120.0;1033.0;120.0
57;901;931;24;2012;1044.0;119.0;1044.0;119.0
58;901;931;24;2013;1040.0;119.3;1040.0;119.3
59;901;931;24;2014;1056.0;121.2;1056.0;121.2
60;901;931;25;2000;157.0;100.0;157.0;100.0
61;901;931;25;2001;160.0;100.0;160.0;100.0
62;901;931;25;2002;164.0;100.3;164.0;100.3
63;901;931;25;2003;167.0;100.2;167.0;100.2
64;901;931;25;2004;172.0;100.5;172.0;100.5
65;901;931;25;2005;179.0;100.5;179.0;100.5
66;901;931;25;2006;185.0;100.2;185.0;100.2
67;901;931;25;2007;191.0;100.2;191.0;100.2
68;901;931;25;2008;198.0;100.2;198.0;100.2
69;901;931;25;2009;209.0;100.2;209.0;100.2
70;901;931;25;2010;210.0;100.2;210.0;100.2
71;901;931;25;2011;221.0;100.1;221.0;100.1
72;901;931;25;2012;235.0;100.4;235.0;100.4
73;901;931;25;2013;243.0;100.3;243.0;100.3
74;901;931;25;2014;255.0;100.3;255.0;100.3
75;901;931;26;2000;1241.0;111.6;1241.0;111.6
76;901;931;26;2001;1260.0;110.9;1260.0;110.9
77;901;931;26;2002;1276.0;111.8;1276.0;111.8
78;901;931;26;2003;1279.0;112.7;1279.0;112.7
79;901;931;26;2004;1296.0;112.8;1296.0;112.8
80;901;931;26;2005;1331.0;113.3;1331.0;113.3
81;901;931;26;2006;1347.0;112.7;1347.0;112.7
82;901;931;26;2007;1362.0;113.0;1362.0;113.0
83;901;931;26;2008;1378.0;113.0;1378.0;113.0
84;901;931;26;2009;1395.0;113.2;1395.0;113.2
85;901;931;26;2010;1399.0;113.5;1399.0;113.5
86;901;931;26;2011;1425.0;113.5;1425.0;113.5
87;901;931;26;2012;1439.0;113.0;1439.0;113.0
88;901;931;26;2013;1432.0;113.4;1432.0;113.4
89;901;931;26;2014;1463.0;113.5;1463.0;113.5
90;901;931;27;2000;681.0;123.0;681.0;123.0
91;901;931;27;2001;696.0;121.4;696.0;121.4
92;901;931;27;2002;707.0;123.2;707.0;123.2
93;901;931;27;2003;708.0;125.2;708.0;125.2
94;901;931;27;2004;720.0;125.2;720.0;125.2
95;901;931;27;2005;746.0;126.3;746.0;126.3
96;901;931;27;2006;758.0;124.7;758.0;124.7
97;901;931;27;2007;768.0;125.2;768.0;125.2
98;901;931;27;2008;778.0;125.2;778.0;125.2
99;901;931;27;2009;786.0;125.4;786.0;125.4
100;901;931;27;2010;792.0;126.4;792.0;126.4
101;901;931;27;2011;801.0;126.4;801.0;126.4
102;901;931;27;2012;800.0;125.8;800.0;125.8
103;901;931;27;2013;796.0;126.8;796.0;126.8
104;901;931;27;2014;813.0;127.2;813.0;127.2
105;901;931;28;2000;560.0;100.3;560.0;100.3
106;901;931;28;2001;564.0;100.3;564.0;100.3
107;901;931;28;2002;569.0;100.3;569.0;100.3
108;901;931;28;2003;571.0;100.3;571.0;100.3
109;901;931;28;2004;576.0;100.3;576.0;100.3
110;901;931;28;2005;585.0;100.2;585.0;100.2
111;901;931;28;2006;589.0;100.4;589.0;100.4
112;901;931;28;2007;594.0;100.4;594.0;100.4
113;901;931;28;2008;599.0;100.3;599.0;100.3
114;901;931;28;2009;609.0;100.5;609.0;100.5
115;901;931;28;2010;607.0;100.2;607.0;100.2
116;901;931;28;2011;624.0;100.4;624.0;100.4
117;901;931;28;2012;639.0;100.2;639.0;100.2
118;901;931;28;2013;636.0;100.1;636.0;100.1
119;901;931;28;2014;651.0;100.1;651.0;100.1
120;901;931;29;2000;4542.0;103.1;13401.0;103.3
121;901;931;29;2001;4574.0;102.7;13497.0;103.0
122;901;931;29;2002;4594.0;102.4;13538.0;102.5
123;901;931;29;2003;4607.0;102.4;13564.0;102.5
124;901;931;29;2004;4622.0;102.5;13586.0;102.6
125;901;931;29;2005;4626.0;102.8;13570.0;102.9
126;901;931;29;2006;4636.0;102.0;13561.0;101.9
127;901;931;29;2007;4655.0;101.8;13579.0;101.7
128;901;931;29;2008;4681.0;101.8;13625.0;101.6
129;901;931;29;2009;4704.0;101.9;13659.0;101.7
130;901;931;29;2010;4721.0;102.1;13687.0;101.8
131;901;931;29;2011;4737.0;102.0;13713.0;101.8
132;901;931;29;2012;4753.0;102.0;13725.0;101.7
133;901;931;29;2013;4772.0;102.1;13736.0;101.8
134;901;931;29;2014;4783.0;102.2;13749.0;102.0
135;901;931;30;2000;3952.0;102.6;11671.0;102.9
136;901;931;30;2001;3968.0;102.3;11711.0;102.6
137;901;931;30;2002;3966.0;101.8;11691.0;101.9
138;901;931;30;2003;3962.0;101.8;11663.0;101.9
139;901;931;30;2004;3970.0;101.9;11673.0;102.1
140;901;931;30;2005;3971.0;102.1;11638.0;102.3
141;901;931;30;2006;3969.0;101.2;11596.0;101.2
142;901;931;30;2007;3983.0;101.2;11602.0;101.1
143;901;931;30;2008;3998.0;101.1;11629.0;101.0
144;901;931;30;2009;4002.0;101.2;11613.0;101.1
145;901;931;30;2010;4107.0;101.5;11950.0;101.3
146;901;931;30;2011;4106.0;101.3;11942.0;101.1
147;901;931;30;2012;4115.0;101.3;11941.0;101.1
148;901;931;30;2013;4127.0;101.4;11942.0;101.2
149;901;931;30;2014;4123.0;101.5;11916.0;101.3
150;901;931;31;2000;1970.0;101.6;3940.0;101.6
151;901;931;31;2001;1983.0;101.5;3965.0;101.5
152;901;931;31;2002;1984.0;101.5;3968.0;101.5
153;901;931;31;2003;1990.0;101.3;3980.0;101.3
154;901;931;31;2004;2001.0;101.5;4002.0;101.5
155;901;931;31;2005;2019.0;101.6;4039.0;101.6
156;901;931;31;2006;2034.0;101.4;4069.0;101.4
157;901;931;31;2007;2057.0;101.4;4113.0;101.4
158;901;931;31;2008;2070.0;101.3;4139.0;101.3
159;901;931;31;2009;2083.0;101.4;4165.0;101.4
160;901;931;31;2010;2114.0;102.1;4229.0;102.1
161;901;931;31;2011;2116.0;101.9;4231.0;101.9
162;901;931;31;2012;2125.0;101.8;4249.0;101.8
163;901;931;31;2013;2143.0;102.0;4286.0;102.0
164;901;931;31;2014;2147.0;101.9;4294.0;101.9
165;901;931;32;2000;1366.0;102.2;2731.0;102.2
166;901;931;32;2001;1366.0;102.1;2731.0;102.1
167;901;931;32;2002;1359.0;102.1;2718.0;102.1
168;901;931;32;2003;1352.0;101.9;2703.0;101.9
169;901;931;32;2004;1346.0;102.1;2693.0;102.1
170;901;931;32;2005;1348.0;102.3;2697.0;102.3
171;901;931;32;2006;1346.0;102.1;2692.0;102.1
172;901;931;32;2007;1350.0;102.1;2699.0;102.1
173;901;931;32;2008;1339.0;102.0;2678.0;102.0
174;901;931;32;2009;1327.0;102.2;2654.0;102.2
175;901;931;32;2010;1333.0;103.3;2666.0;103.3
176;901;931;32;2011;1290.0;103.0;2579.0;103.0
177;901;931;32;2012;1263.0;103.0;2527.0;103.0
178;901;931;32;2013;1256.0;103.4;2512.0;103.4
179;901;931;32;2014;1235.0;103.3;2469.0;103.3
180;901;931;33;2000;604.0;100.1;1209.0;100.1
181;901;931;33;2001;617.0;100.2;1234.0;100.2
182;901;931;33;2002;625.0;100.2;1249.0;100.2
183;901;931;33;2003;638.0;100.1;1276.0;100.1
184;901;931;33;2004;654.0;100.2;1309.0;100.2
185;901;931;33;2005;671.0;100.1;1342.0;100.1
186;901;931;33;2006;688.0;100.1;1377.0;100.1
187;901;931;33;2007;707.0;100.1;1414.0;100.1
188;901;931;33;2008;731.0;100.1;1462.0;100.1
189;901;931;33;2009;755.0;100.1;1511.0;100.1
190;901;931;33;2010;781.0;100.1;1563.0;100.1
191;901;931;33;2011;826.0;100.1;1652.0;100.1
192;901;931;33;2012;861.0;100.0;1722.0;100.0
193;901;931;33;2013;887.0;100.1;1774.0;100.1
194;901;931;33;2014;913.0;100.1;1825.0;100.1
195;901;931;34;2000;1331.0;104.0;5262.0;103.9
196;901;931;34;2001;1340.0;103.4;5293.0;103.4
197;901;931;34;2002;1347.0;102.3;5316.0;102.2
198;901;931;34;2003;1347.0;102.5;5304.0;102.4
199;901;931;34;2004;1346.0;102.5;5302.0;102.4
200;901;931;34;2005;1344.0;102.9;5288.0;102.8
201;901;931;34;2006;1333.0;101.0;5240.0;101.0
202;901;931;34;2007;1333.0;100.8;5227.0;100.8
203;901;931;34;2008;1326.0;100.8;5197.0;100.8
204;901;931;34;2009;1321.0;100.9;5172.0;100.9
205;901;931;34;2010;1345.0;100.9;5263.0;100.8
206;901;931;34;2011;1341.0;100.8;5247.0;100.8
207;901;931;34;2012;1331.0;100.8;5203.0;100.8
208;901;931;34;2013;1322.0;100.9;5158.0;100.8
209;901;931;34;2014;1306.0;101.1;5092.0;101.0
210;901;931;35;2000;652.0;102.9;2468.0;102.9
211;901;931;35;2001;645.0;102.5;2453.0;102.6
212;901;931;35;2002;635.0;102.0;2407.0;102.0
213;901;931;35;2003;625.0;102.0;2380.0;102.0
214;901;931;35;2004;623.0;102.3;2370.0;102.3
215;901;931;35;2005;608.0;102.1;2312.0;102.2
216;901;931;35;2006;601.0;101.1;2287.0;101.2
217;901;931;35;2007;594.0;101.0;2261.0;101.1
218;901;931;35;2008;602.0;101.0;2293.0;101.0
219;901;931;35;2009;598.0;101.3;2277.0;101.3
220;901;931;35;2010;648.0;100.7;2458.0;100.7
221;901;931;35;2011;649.0;100.6;2463.0;100.6
222;901;931;35;2012;659.0;100.6;2489.0;100.7
223;901;931;35;2013;662.0;100.6;2498.0;100.6
224;901;931;35;2014;670.0;100.7;2530.0;100.7
225;901;931;36;2000;402.0;106.8;1018.0;107.2
226;901;931;36;2001;409.0;105.9;1038.0;106.5
227;901;931;36;2002;425.0;106.2;1075.0;106.5
228;901;931;36;2003;437.0;106.5;1106.0;106.8
229;901;931;36;2004;439.0;106.4;1108.0;106.7
230;901;931;36;2005;437.0;106.8;1108.0;107.2
231;901;931;36;2006;445.0;107.7;1129.0;107.9
232;901;931;36;2007;449.0;106.3;1140.0;106.5
233;901;931;36;2008;463.0;105.6;1167.0;105.5
234;901;931;36;2009;475.0;105.9;1198.0;106.1
235;901;931;36;2010;475.0;105.6;1195.0;105.8
236;901;931;36;2011;494.0;105.7;1237.0;106.0
237;901;931;36;2012;502.0;105.7;1254.0;105.8
238;901;931;36;2013;515.0;105.6;1285.0;105.8
239;901;931;36;2014;526.0;105.9;1310.0;106.1
240;901;931;37;2000;227.0;108.2;590.0;108.7
241;901;931;37;2001;230.0;107.0;602.0;107.6
242;901;931;37;2002;238.0;107.8;617.0;108.1
243;901;931;37;2003;242.0;108.7;629.0;108.9
244;901;931;37;2004;246.0;107.5;636.0;107.9
245;901;931;37;2005;247.0;108.5;641.0;108.9
246;901;931;37;2006;249.0;109.0;647.0;109.1
247;901;931;37;2007;255.0;108.0;658.0;108.0
248;901;931;37;2008;261.0;107.3;668.0;107.0
249;901;931;37;2009;267.0;107.4;680.0;107.4
250;901;931;37;2010;259.0;107.9;661.0;107.9
251;901;931;37;2011;269.0;107.8;684.0;107.9
252;901;931;37;2012;276.0;108.0;697.0;108.0
253;901;931;37;2013;280.0;107.8;708.0;107.9
254;901;931;37;2014;283.0;108.0;716.0;108.2
255;901;931;38;2000;175.0;104.9;429.0;105.1
256;901;931;38;2001;178.0;104.6;436.0;105.0
257;901;931;38;2002;187.0;104.3;458.0;104.6
258;901;931;38;2003;195.0;103.8;477.0;104.1
259;901;931;38;2004;193.0;105.0;472.0;105.2
260;901;931;38;2005;190.0;104.6;468.0;105.0
261;901;931;38;2006;195.0;106.0;481.0;106.3
262;901;931;38;2007;195.0;104.1;481.0;104.4
263;901;931;38;2008;202.0;103.4;498.0;103.6
264;901;931;38;2009;208.0;104.0;518.0;104.3
265;901;931;38;2010;216.0;103.0;534.0;103.3
266;901;931;38;2011;224.0;103.2;553.0;103.7
267;901;931;38;2012;225.0;102.9;557.0;103.2
268;901;931;38;2013;234.0;103.0;577.0;103.3
269;901;931;38;2014;242.0;103.5;594.0;103.7
270;901;931;39;2000;187.0;105.9;712.0;105.3
271;901;931;39;2001;198.0;105.5;749.0;105.2
272;901;931;39;2002;203.0;105.9;772.0;105.3
273;901;931;39;2003;207.0;105.8;795.0;105.2
274;901;931;39;2004;213.0;106.2;805.0;105.5
275;901;931;39;2005;218.0;108.8;823.0;107.2
276;901;931;39;2006;222.0;105.7;836.0;104.6
277;901;931;39;2007;222.0;105.8;837.0;104.4
278;901;931;39;2008;221.0;105.8;829.0;104.5
279;901;931;39;2009;227.0;105.5;848.0;104.2
280;901;931;39;2010;139.0;110.5;542.0;106.9
281;901;931;39;2011;137.0;111.3;534.0;107.5
282;901;931;39;2012;136.0;110.3;530.0;106.7
283;901;931;39;2013;130.0;110.7;509.0;107.2
284;901;931;39;2014;134.0;112.4;523.0;108.2
285;901;931;42;2000;1509.0;100.2;2469.0;100.3
286;901;931;42;2001;1530.0;100.3;2498.0;100.5
287;901;931;42;2002;1547.0;100.3;2527.0;100.3
288;901;931;42;2003;1567.0;100.3;2559.0;100.3
289;901;931;42;2004;1595.0;100.3;2608.0;100.4
290;901;931;42;2005;1629.0;100.3;2660.0;100.4
291;901;931;42;2006;1656.0;100.3;2707.0;100.3
292;901;931;42;2007;1689.0;100.3;2756.0;100.3
293;901;931;42;2008;1728.0;100.2;2831.0;100.3
294;901;931;42;2009;1775.0;100.3;2902.0;100.4
295;901;931;42;2010;1807.0;100.1;2980.0;100.2
296;901;931;42;2011;1891.0;100.2;3127.0;100.3
297;901;931;42;2012;1962.0;100.2;3239.0;100.2
298;901;931;42;2013;1997.0;100.1;3301.0;100.1
299;901;931;42;2014;2053.0;100.2;3391.0;100.2
300;901;931;43;2000;717.0;100.2;717.0;100.2
301;901;931;43;2001;724.0;100.2;724.0;100.2
302;901;931;43;2002;733.0;100.3;733.0;100.3
303;901;931;43;2003;738.0;100.3;738.0;100.3
304;901;931;43;2004;748.0;100.4;748.0;100.4
305;901;931;43;2005;764.0;100.3;764.0;100.3
306;901;931;43;2006;774.0;100.3;774.0;100.3
307;901;931;43;2007;786.0;100.4;786.0;100.4
308;901;931;43;2008;798.0;100.3;798.0;100.3
309;901;931;43;2009;818.0;100.4;818.0;100.4
310;901;931;43;2010;818.0;100.2;818.0;100.2
311;901;931;43;2011;845.0;100.3;845.0;100.3
312;901;931;43;2012;874.0;100.2;874.0;100.2
313;901;931;43;2013;880.0;100.1;880.0;100.1
314;901;931;43;2014;906.0;100.2;906.0;100.2
315;901;931;44;2000;157.0;100.0;157.0;100.0
316;901;931;44;2001;160.0;100.0;160.0;100.0
317;901;931;44;2002;164.0;100.3;164.0;100.3
318;901;931;44;2003;167.0;100.2;167.0;100.2
319;901;931;44;2004;172.0;100.5;172.0;100.5
320;901;931;44;2005;179.0;100.5;179.0;100.5
321;901;931;44;2006;185.0;100.2;185.0;100.2
322;901;931;44;2007;191.0;100.2;191.0;100.2
323;901;931;44;2008;198.0;100.2;198.0;100.2
324;901;931;44;2009;209.0;100.2;209.0;100.2
325;901;931;44;2010;210.0;100.2;210.0;100.2
326;901;931;44;2011;221.0;100.1;221.0;100.1
327;901;931;44;2012;235.0;100.4;235.0;100.4
328;901;931;44;2013;243.0;100.3;243.0;100.3
329;901;931;44;2014;255.0;100.3;255.0;100.3
330;901;931;45;2000;560.0;100.3;560.0;100.3
331;901;931;45;2001;564.0;100.3;564.0;100.3
332;901;931;45;2002;569.0;100.3;569.0;100.3
333;901;931;45;2003;571.0;100.3;571.0;100.3
334;901;931;45;2004;576.0;100.3;576.0;100.3
335;901;931;45;2005;585.0;100.2;585.0;100.2
336;901;931;45;2006;589.0;100.4;589.0;100.4
337;901;931;45;2007;594.0;100.4;594.0;100.4
338;901;931;45;2008;599.0;100.3;599.0;100.3
339;901;931;45;2009;609.0;100.5;609.0;100.5
340;901;931;45;2010;607.0;100.2;607.0;100.2
341;901;931;45;2011;624.0;100.4;624.0;100.4
342;901;931;45;2012;639.0;100.2;639.0;100.2
343;901;931;45;2013;636.0;100.1;636.0;100.1
344;901;931;45;2014;651.0;100.1;651.0;100.1
345;901;931;46;2000;637.0;100.1;1275.0;100.1
346;901;931;46;2001;655.0;100.2;1309.0;100.2
347;901;931;46;2002;663.0;100.2;1325.0;100.2
348;901;931;46;2003;679.0;100.1;1358.0;100.1
349;901;931;46;2004;697.0;100.2;1394.0;100.2
350;901;931;46;2005;718.0;100.2;1436.0;100.2
351;901;931;46;2006;735.0;100.1;1470.0;100.1
352;901;931;46;2007;757.0;100.1;1515.0;100.1
353;901;931;46;2008;780.0;100.1;1560.0;100.1
354;901;931;46;2009;808.0;100.1;1616.0;100.1
355;901;931;46;2010;836.0;100.1;1672.0;100.1
356;901;931;46;2011;887.0;100.1;1774.0;100.1
357;901;931;46;2012;927.0;100.0;1855.0;100.0
358;901;931;46;2013;957.0;100.1;1913.0;100.1
359;901;931;46;2014;983.0;100.1;1967.0;100.1
360;901;931;47;2000;470.0;100.1;940.0;100.1
361;901;931;47;2001;480.0;100.1;960.0;100.1
362;901;931;47;2002;488.0;100.1;976.0;100.1
363;901;931;47;2003;498.0;100.0;997.0;100.0
364;901;931;47;2004;511.0;100.0;1023.0;100.0
365;901;931;47;2005;524.0;100.0;1049.0;100.0
366;901;931;47;2006;538.0;100.1;1077.0;100.1
367;901;931;47;2007;554.0;100.0;1107.0;100.0
368;901;931;47;2008;573.0;100.1;1146.0;100.1
369;901;931;47;2009;592.0;100.0;1184.0;100.0
370;901;931;47;2010;614.0;100.0;1228.0;100.0
371;901;931;47;2011;652.0;100.0;1303.0;100.0
372;901;931;47;2012;689.0;100.0;1379.0;100.0
373;901;931;47;2013;715.0;100.0;1429.0;100.0
374;901;931;47;2014;741.0;100.0;1482.0;100.0
375;901;931;48;2000;167.0;100.2;334.0;100.2
376;901;931;48;2001;175.0;100.5;350.0;100.5
377;901;931;48;2002;175.0;100.5;349.0;100.5
378;901;931;48;2003;181.0;100.4;362.0;100.4
379;901;931;48;2004;186.0;100.7;371.0;100.7
380;901;931;48;2005;194.0;100.6;388.0;100.6
381;901;931;48;2006;197.0;100.2;393.0;100.2
382;901;931;48;2007;204.0;100.3;407.0;100.3
383;901;931;48;2008;207.0;100.3;413.0;100.3
384;901;931;48;2009;216.0;100.2;431.0;100.2
385;901;931;48;2010;222.0;100.2;444.0;100.2
386;901;931;48;2011;235.0;100.5;471.0;100.5
387;901;931;48;2012;238.0;100.2;476.0;100.2
388;901;931;48;2013;242.0;100.2;484.0;100.2
389;901;931;48;2014;242.0;100.3;485.0;100.3
390;901;931;49;2000;154.0;100.9;477.0;101.0
391;901;931;49;2001;151.0;101.4;465.0;101.7
392;901;931;49;2002;151.0;100.6;468.0;100.7
393;901;931;49;2003;150.0;100.9;463.0;100.9
394;901;931;49;2004;150.0;100.9;466.0;101.2
395;901;931;49;2005;147.0;101.0;459.0;101.2
396;901;931;49;2006;148.0;100.8;463.0;100.9
397;901;931;49;2007;146.0;101.0;456.0;101.0
398;901;931;49;2008;151.0;100.8;474.0;100.8
399;901;931;49;2009;149.0;101.3;468.0;101.3
400;901;931;49;2010;154.0;100.4;490.0;100.5
401;901;931;49;2011;160.0;100.6;508.0;100.6
402;901;931;49;2012;162.0;100.3;511.0;100.4
403;901;931;49;2013;161.0;100.1;508.0;100.2
404;901;931;49;2014;164.0;100.5;518.0;100.6
405;901;931;50;2000;5282.0;107.9;13181.0;105.5
406;901;931;50;2001;5332.0;107.6;13287.0;105.1
407;901;931;50;2002;5372.0;107.5;13337.0;104.6
408;901;931;50;2003;5381.0;108.0;13346.0;104.9
409;901;931;50;2004;5395.0;108.3;13347.0;105.0
410;901;931;50;2005;5434.0;108.9;13347.0;105.5
411;901;931;50;2006;5453.0;107.9;13327.0;104.4
412;901;931;50;2007;5477.0;107.7;13333.0;104.2
413;901;931;50;2008;5514.0;107.7;13355.0;104.1
414;901;931;50;2009;5528.0;107.7;13357.0;104.2
415;901;931;50;2010;5530.0;108.3;13323.0;104.5
416;901;931;50;2011;5525.0;108.5;13265.0;104.5
417;901;931;50;2012;5508.0;108.3;13203.0;104.5
418;901;931;50;2013;5491.0;108.6;13151.0;104.6
419;901;931;50;2014;5504.0;109.1;13133.0;105.0
420;901;931;81;2000;322.0;210.0;433.0;177.2
421;901;931;81;2001;313.0;209.6;426.0;175.5
422;901;931;81;2002;320.0;223.8;430.0;184.1
423;901;931;81;2003;333.0;243.3;443.0;196.5
424;901;931;81;2004;336.0;258.0;446.0;204.4
425;901;931;81;2005;343.0;264.3;462.0;208.8
426;901;931;81;2006;347.0;262.9;466.0;209.0
427;901;931;81;2007;352.0;270.6;464.0;215.9
428;901;931;81;2008;362.0;266.5;469.0;215.3
429;901;931;81;2009;364.0;265.3;477.0;212.1
430;901;931;81;2010;370.0;309.1;484.0;251.7
431;901;931;81;2011;381.0;301.6;496.0;245.7
432;901;931;81;2012;378.0;304.2;489.0;252.7
433;901;931;81;2013;376.0;307.1;489.0;254.2
434;901;931;81;2014;383.0;338.2;487.0;277.4
435;901;931;82;2000;2737.0;105.9;7261.0;104.8
436;901;931;82;2001;2745.0;105.7;7275.0;104.5
437;901;931;82;2002;2726.0;105.5;7200.0;103.9
438;901;931;82;2003;2685.0;105.9;7101.0;104.2
439;901;931;82;2004;2648.0;105.7;6988.0;104.1
440;901;931;82;2005;2629.0;106.7;6893.0;104.8
441;901;931;82;2006;2594.0;105.2;6776.0;103.1
442;901;931;82;2007;2567.0;104.9;6670.0;102.9
443;901;931;82;2008;2549.0;104.8;6593.0;102.8
444;901;931;82;2009;2517.0;104.9;6475.0;103.0
445;901;931;82;2010;2469.0;105.5;6324.0;103.2
446;901;931;82;2011;2450.0;105.6;6227.0;103.3
447;901;931;82;2012;2424.0;105.4;6136.0;103.2
448;901;931;82;2013;2389.0;105.8;6039.0;103.4
449;901;931;82;2014;2361.0;106.2;5931.0;103.8
450;901;931;83;2000;2293.0;103.1;5706.0;103.0
451;901;931;83;2001;2355.0;102.9;5834.0;102.7
452;901;931;83;2002;2406.0;102.4;5951.0;102.1
453;901;931;83;2003;2446.0;102.3;6052.0;102.0
454;901;931;83;2004;2495.0;102.6;6164.0;102.3
455;901;931;83;2005;2551.0;102.7;6259.0;102.4
456;901;931;83;2006;2601.0;102.3;6355.0;101.8
457;901;931;83;2007;2652.0;102.0;6478.0;101.5
458;901;931;83;2008;2696.0;102.0;6572.0;101.6
459;901;931;83;2009;2745.0;102.0;6696.0;101.6
460;901;931;83;2010;2787.0;101.7;6806.0;101.3
461;901;931;83;2011;2797.0;101.7;6848.0;101.2
462;901;931;83;2012;2812.0;101.6;6882.0;101.2
463;901;931;83;2013;2824.0;101.8;6914.0;101.3
464;901;931;83;2014;2852.0;101.9;6997.0;101.4
465;901;931;84;2000;1439.0;100.2;2251.0;100.2
466;901;931;84;2001;1449.0;100.2;2249.0;100.3
467;901;931;84;2002;1468.0;100.2;2283.0;100.2
468;901;931;84;2003;1485.0;100.2;2309.0;100.2
469;901;931;84;2004;1511.0;100.3;2356.0;100.3
470;901;931;84;2005;1540.0;100.2;2393.0;100.2
471;901;931;84;2006;1567.0;100.2;2437.0;100.2
472;901;931;84;2007;1595.0;100.2;2478.0;100.2
473;901;931;84;2008;1635.0;100.2;2552.0;100.2
474;901;931;84;2009;1676.0;100.3;2610.0;100.3
475;901;931;84;2010;1711.0;100.1;2689.0;100.1
476;901;931;84;2011;1788.0;100.2;2822.0;100.2
477;901;931;84;2012;1857.0;100.2;2935.0;100.1
478;901;931;84;2013;1899.0;100.1;3010.0;100.1
479;901;931;84;2014;1961.0;100.1;3108.0;100.1
480;901;931;101;2000;322.0;210.0;433.0;177.2
481;901;931;101;2001;313.0;209.6;426.0;175.5
482;901;931;101;2002;320.0;223.8;430.0;184.1
483;901;931;101;2003;333.0;243.3;443.0;196.5
484;901;931;101;2004;336.0;258.0;446.0;204.4
485;901;931;101;2005;343.0;264.3;462.0;208.8
486;901;931;101;2006;347.0;262.9;466.0;209.0
487;901;931;101;2007;352.0;270.6;464.0;215.9
488;901;931;101;2008;362.0;266.5;469.0;215.3
489;901;931;101;2009;364.0;265.3;477.0;212.1
490;901;931;101;2010;370.0;309.1;484.0;251.7
