ID;Geslacht;Leeftijd;SoortOpname;Diagnose;RegioS;Perioden;Opnamen_1;OpnamenPer10000Inwoners_2
28;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Oost-Nederland (LD);2021;603780.0;1604.8
29;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Oost-Nederland (LD);2022;624085.0;1635.7
30;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;West-Nederland (LD);2013;1803170.0;2224.1
31;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;West-Nederland (LD);2014;1566730.0;1920.9
32;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;West-Nederland (LD);2015;1512470.0;1841.5
33;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;West-Nederland (LD);2016;1500120.0;1813.1
34;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;West-Nederland (LD);2017;1444405.0;1731.4
35;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;West-Nederland (LD);2018;1409650.0;1674.4
36;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;West-Nederland (LD);2019;1431060.0;1684.6
37;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;West-Nederland (LD);2020;1257640.0;1473.6
38;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;West-Nederland (LD);2021;1320245.0;1537.3
39;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;West-Nederland (LD);2022;1342615.0;1541.2
40;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Zuid-Nederland (LD);2013;864555.0;2362.0
41;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Zuid-Nederland (LD);2014;757530.0;2063.9
42;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Zuid-Nederland (LD);2015;716310.0;1945.5
43;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Zuid-Nederland (LD);2016;735335.0;1988.8
44;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Zuid-Nederland (LD);2017;706530.0;1904.7
45;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Zuid-Nederland (LD);2018;685670.0;1839.8
46;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Zuid-Nederland (LD);2019;690980.0;1844.0
47;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Zuid-Nederland (LD);2020;604445.0;1607.0
48;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Zuid-Nederland (LD);2021;633365.0;1675.4
49;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Zuid-Nederland (LD);2022;647065.0;1689.6
50;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Groningen (PV);2013;133770.0;2252.1
51;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Groningen (PV);2014;115080.0;1926.3
52;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Groningen (PV);2015;104945.0;1745.6
53;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Groningen (PV);2016;105510.0;1754.5
54;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Groningen (PV);2017;101495.0;1697.7
55;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Groningen (PV);2018;102230.0;1689.7
56;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Groningen (PV);2019;104665.0;1728.4
57;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Groningen (PV);2020;92150.0;1523.7
58;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Groningen (PV);2021;95495.0;1553.3
59;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Groningen (PV);2022;98880.0;1585.3
60;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Fryslân (PV);2013;157005.0;2391.3
61;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Fryslân (PV);2014;135995.0;2071.8
62;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Fryslân (PV);2015;132800.0;2024.5
63;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Fryslân (PV);2016;128340.0;1957.5
64;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Fryslân (PV);2017;125375.0;1910.2
65;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Fryslân (PV);2018;126325.0;1922.4
66;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Fryslân (PV);2019;129010.0;1960.1
67;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Fryslân (PV);2020;108830.0;1650.6
68;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Fryslân (PV);2021;108595.0;1642.5
69;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Fryslân (PV);2022;113515.0;1699.4
70;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Drenthe (PV);2013;122685.0;2471.4
71;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Drenthe (PV);2014;105610.0;2130.8
72;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Drenthe (PV);2015;106035.0;2135.5
73;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Drenthe (PV);2016;105975.0;2097.6
74;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Drenthe (PV);2017;104770.0;2033.5
75;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Drenthe (PV);2018;101780.0;2040.9
76;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Drenthe (PV);2019;100980.0;2023.4
77;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Drenthe (PV);2020;88810.0;1776.8
78;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Drenthe (PV);2021;87070.0;1737.2
79;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Drenthe (PV);2022;95335.0;1877.9
80;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Overijssel (PV);2013;254055.0;2192.6
81;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Overijssel (PV);2014;230150.0;1985.8
82;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Overijssel (PV);2015;230730.0;1986.4
83;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Overijssel (PV);2016;225780.0;1938.9
84;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Overijssel (PV);2017;221710.0;1899.7
85;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Overijssel (PV);2018;218995.0;1869.1
86;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Overijssel (PV);2019;211995.0;1800.0
87;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Overijssel (PV);2020;187940.0;1590.0
88;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Overijssel (PV);2021;189650.0;1597.6
89;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Overijssel (PV);2022;194530.0;1620.5
90;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Flevoland (PV);2013;89215.0;2184.6
91;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Flevoland (PV);2014;80140.0;1947.8
92;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Flevoland (PV);2015;76895.0;1856.8
93;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Flevoland (PV);2016;75740.0;1821.4
94;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Flevoland (PV);2017;73695.0;1764.5
95;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Flevoland (PV);2018;66185.0;1567.7
96;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Flevoland (PV);2019;69190.0;1615.2
97;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Flevoland (PV);2020;61150.0;1412.1
98;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Flevoland (PV);2021;64835.0;1476.6
99;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Flevoland (PV);2022;66160.0;1468.3
100;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Gelderland (PV);2013;482050.0;2352.6
101;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Gelderland (PV);2014;403920.0;1966.6
102;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Gelderland (PV);2015;399935.0;1939.2
103;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Gelderland (PV);2016;398860.0;1922.5
104;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Gelderland (PV);2017;386455.0;1854.2
105;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Gelderland (PV);2018;377215.0;1797.7
106;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Gelderland (PV);2019;376190.0;1780.6
107;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Gelderland (PV);2020;335520.0;1579.9
108;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Gelderland (PV);2021;349300.0;1635.1
109;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Gelderland (PV);2022;363395.0;1679.0
110;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Utrecht (PV);2013;273815.0;2155.5
111;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Utrecht (PV);2014;226510.0;1769.9
112;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Utrecht (PV);2015;226250.0;1753.3
113;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Utrecht (PV);2016;227840.0;1751.4
114;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Utrecht (PV);2017;218070.0;1662.8
115;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Utrecht (PV);2018;214435.0;1620.4
116;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Utrecht (PV);2019;228460.0;1664.9
117;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Utrecht (PV);2020;198460.0;1436.4
118;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Utrecht (PV);2021;210020.0;1510.7
119;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Utrecht (PV);2022;217935.0;1549.4
120;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Noord-Holland (PV);2013;626385.0;2241.4
121;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Noord-Holland (PV);2014;546040.0;1938.2
122;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Noord-Holland (PV);2015;529590.0;1864.3
123;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Noord-Holland (PV);2016;513605.0;1791.8
124;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Noord-Holland (PV);2017;497600.0;1719.5
125;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Noord-Holland (PV);2018;473355.0;1618.9
126;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Noord-Holland (PV);2019;478200.0;1619.9
127;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Noord-Holland (PV);2020;420200.0;1419.2
128;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Noord-Holland (PV);2021;440520.0;1479.8
129;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Noord-Holland (PV);2022;439830.0;1452.9
130;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Zuid-Holland (PV);2013;822200.0;2250.0
131;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Zuid-Holland (PV);2014;717840.0;1955.1
132;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Zuid-Holland (PV);2015;684805.0;1853.8
133;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Zuid-Holland (PV);2016;691610.0;1860.2
134;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Zuid-Holland (PV);2017;663055.0;1768.9
135;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Zuid-Holland (PV);2018;656260.0;1735.4
136;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Zuid-Holland (PV);2019;651365.0;1723.3
137;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Zuid-Holland (PV);2020;573055.0;1507.5
138;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Zuid-Holland (PV);2021;600065.0;1567.7
139;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Zuid-Holland (PV);2022;612230.0;1577.9
140;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Zeeland (PV);2013;80775.0;2080.2
141;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Zeeland (PV);2014;76340.0;1969.1
142;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Zeeland (PV);2015;71820.0;1851.0
143;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Zeeland (PV);2016;67065.0;1724.8
144;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Zeeland (PV);2017;65680.0;1689.3
145;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Zeeland (PV);2018;65605.0;1682.4
146;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Zeeland (PV);2019;73030.0;1869.1
147;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Zeeland (PV);2020;65930.0;1686.5
148;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Zeeland (PV);2021;69640.0;1772.0
149;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Zeeland (PV);2022;72615.0;1825.7
150;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Noord-Brabant (PV);2013;577635.0;2294.9
151;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Noord-Brabant (PV);2014;510085.0;2017.7
152;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Noord-Brabant (PV);2015;490590.0;1931.2
153;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Noord-Brabant (PV);2016;486135.0;1901.1
154;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Noord-Brabant (PV);2017;474850.0;1848.7
155;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Noord-Brabant (PV);2018;459150.0;1775.8
156;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Noord-Brabant (PV);2019;465125.0;1785.3
157;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Noord-Brabant (PV);2020;407780.0;1556.2
158;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Noord-Brabant (PV);2021;427815.0;1621.4
159;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Noord-Brabant (PV);2022;435975.0;1628.2
160;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Limburg (PV);2013;286925.0;2509.7
161;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Limburg (PV);2014;247445.0;2166.1
162;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Limburg (PV);2015;225720.0;1977.3
163;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Limburg (PV);2016;249200.0;2185.5
164;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Limburg (PV);2017;231680.0;2030.7
165;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Limburg (PV);2018;226520.0;1985.0
166;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Limburg (PV);2019;225855.0;1977.9
167;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Limburg (PV);2020;196665.0;1723.7
168;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Limburg (PV);2021;205550.0;1800.4
169;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;Limburg (PV);2022;211090.0;1832.1
170;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Groningen (GG);2013;133770.0;2252.1
171;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Groningen (GG);2014;115080.0;1926.3
172;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Groningen (GG);2015;104945.0;1745.6
173;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Groningen (GG);2016;105510.0;1754.5
174;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Groningen (GG);2017;101495.0;1697.7
175;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Groningen (GG);2018;102230.0;1689.7
176;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Groningen (GG);2019;104665.0;1728.4
177;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Groningen (GG);2020;92150.0;1523.7
178;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Groningen (GG);2021;95495.0;1553.3
179;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Groningen (GG);2022;98880.0;1585.3
180;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Drenthe (GG);2013;122685.0;2471.4
181;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Drenthe (GG);2014;105610.0;2130.8
182;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Drenthe (GG);2015;106035.0;2135.5
183;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Drenthe (GG);2016;105975.0;2097.6
184;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Drenthe (GG);2017;104770.0;2033.5
185;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Drenthe (GG);2018;101780.0;2040.9
186;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Drenthe (GG);2019;100980.0;2023.4
187;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Drenthe (GG);2020;88810.0;1776.8
188;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Drenthe (GG);2021;87070.0;1737.2
189;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Drenthe (GG);2022;95335.0;1877.9
190;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD IJsselland (GG);2013;110835.0;2125.1
191;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD IJsselland (GG);2014;101595.0;1945.0
192;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD IJsselland (GG);2015;103650.0;1977.8
193;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD IJsselland (GG);2016;102820.0;1952.0
194;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD IJsselland (GG);2017;101100.0;1910.9
195;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD IJsselland (GG);2018;98280.0;1845.3
196;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD IJsselland (GG);2019;96430.0;1797.4
197;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD IJsselland (GG);2020;84710.0;1568.8
198;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD IJsselland (GG);2021;86095.0;1584.4
199;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD IJsselland (GG);2022;88535.0;1607.5
200;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Twente (GG);2013;143220.0;2247.9
201;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Twente (GG);2014;128550.0;2019.2
202;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Twente (GG);2015;127080.0;1993.5
203;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Twente (GG);2016;122960.0;1928.1
204;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Twente (GG);2017;120615.0;1890.4
205;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Twente (GG);2018;120715.0;1888.9
206;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Twente (GG);2019;115565.0;1802.2
207;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Twente (GG);2020;103235.0;1607.9
208;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Twente (GG);2021;103555.0;1608.9
209;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Twente (GG);2022;105990.0;1631.5
210;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Noord- en Oost-Gelderland (GG);2013;198645.0;2413.9
211;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Noord- en Oost-Gelderland (GG);2014;171655.0;2085.1
212;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Noord- en Oost-Gelderland (GG);2015;171440.0;2079.3
213;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Noord- en Oost-Gelderland (GG);2016;170955.0;2062.2
214;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Noord- en Oost-Gelderland (GG);2017;163435.0;1971.0
215;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Noord- en Oost-Gelderland (GG);2018;157475.0;1891.2
216;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Noord- en Oost-Gelderland (GG);2019;156640.0;1873.5
217;Totaal mannen en vrouwen;10000;Totaal opnamen;Totaal alle diagnosen;GGD Noord- en Oost-Gelderland (GG);2020;137200.0;1635.4
