ID;OrganisatieVanOverdracht;BestaandeOfNieuweHulp;RegioS;Perioden;AfgerondeCasussenMetOverdracht_1;AfgerondeCasussenMetOverdrachtRel_2
108;Totaal;Totaal;Fryslân (PV);1e halfjaar 2023;1200.0;182.0
109;Totaal;Totaal;Fryslân (PV);2e halfjaar 2023;1265.0;192.0
110;Totaal;Totaal;Fryslân (PV);2023;2470.0;374.0
111;Totaal;Totaal;Fryslân (PV);1e halfjaar 2024;1270.0;192.0
112;Totaal;Totaal;Drenthe (PV);1e halfjaar 2019;375.0;76.0
113;Totaal;Totaal;Drenthe (PV);2e halfjaar 2019;695.0;141.0
114;Totaal;Totaal;Drenthe (PV);2019;1070.0;217.0
115;Totaal;Totaal;Drenthe (PV);1e halfjaar 2020;725.0;147.0
116;Totaal;Totaal;Drenthe (PV);2e halfjaar 2020;745.0;151.0
117;Totaal;Totaal;Drenthe (PV);2020;1470.0;298.0
118;Totaal;Totaal;Drenthe (PV);1e halfjaar 2021;735.0;149.0
119;Totaal;Totaal;Drenthe (PV);2e halfjaar 2021;670.0;135.0
120;Totaal;Totaal;Drenthe (PV);2021;1405.0;284.0
121;Totaal;Totaal;Drenthe (PV);1e halfjaar 2022;620.0;125.0
122;Totaal;Totaal;Drenthe (PV);2e halfjaar 2022;615.0;123.0
123;Totaal;Totaal;Drenthe (PV);2022;1235.0;248.0
124;Totaal;Totaal;Drenthe (PV);1e halfjaar 2023;580.0;116.0
125;Totaal;Totaal;Drenthe (PV);2e halfjaar 2023;675.0;135.0
126;Totaal;Totaal;Drenthe (PV);2023;1260.0;251.0
127;Totaal;Totaal;Drenthe (PV);1e halfjaar 2024;580.0;115.0
128;Totaal;Totaal;Overijssel (PV);1e halfjaar 2019;660.0;57.0
129;Totaal;Totaal;Overijssel (PV);2e halfjaar 2019;945.0;82.0
130;Totaal;Totaal;Overijssel (PV);2019;1605.0;139.0
131;Totaal;Totaal;Overijssel (PV);1e halfjaar 2020;1615.0;139.0
132;Totaal;Totaal;Overijssel (PV);2e halfjaar 2020;2125.0;183.0
133;Totaal;Totaal;Overijssel (PV);2020;3740.0;322.0
134;Totaal;Totaal;Overijssel (PV);1e halfjaar 2021;1915.0;164.0
135;Totaal;Totaal;Overijssel (PV);2e halfjaar 2021;2120.0;182.0
136;Totaal;Totaal;Overijssel (PV);2021;4035.0;346.0
137;Totaal;Totaal;Overijssel (PV);1e halfjaar 2022;1905.0;163.0
138;Totaal;Totaal;Overijssel (PV);2e halfjaar 2022;2310.0;197.0
139;Totaal;Totaal;Overijssel (PV);2022;4215.0;360.0
140;Totaal;Totaal;Overijssel (PV);1e halfjaar 2023;2205.0;186.0
141;Totaal;Totaal;Overijssel (PV);2e halfjaar 2023;2315.0;195.0
142;Totaal;Totaal;Overijssel (PV);2023;4515.0;381.0
143;Totaal;Totaal;Overijssel (PV);1e halfjaar 2024;2315.0;195.0
144;Totaal;Totaal;Flevoland (PV);1e halfjaar 2019;1205.0;289.0
145;Totaal;Totaal;Flevoland (PV);2e halfjaar 2019;1360.0;326.0
146;Totaal;Totaal;Flevoland (PV);2019;2565.0;616.0
147;Totaal;Totaal;Flevoland (PV);1e halfjaar 2020;1460.0;345.0
148;Totaal;Totaal;Flevoland (PV);2e halfjaar 2020;1505.0;356.0
149;Totaal;Totaal;Flevoland (PV);2020;2965.0;701.0
150;Totaal;Totaal;Flevoland (PV);1e halfjaar 2021;1595.0;372.0
151;Totaal;Totaal;Flevoland (PV);2e halfjaar 2021;1520.0;355.0
152;Totaal;Totaal;Flevoland (PV);2021;3115.0;727.0
153;Totaal;Totaal;Flevoland (PV);1e halfjaar 2022;1545.0;356.0
154;Totaal;Totaal;Flevoland (PV);2e halfjaar 2022;1605.0;369.0
155;Totaal;Totaal;Flevoland (PV);2022;3150.0;725.0
156;Totaal;Totaal;Flevoland (PV);1e halfjaar 2023;1860.0;418.0
157;Totaal;Totaal;Flevoland (PV);2e halfjaar 2023;1905.0;428.0
158;Totaal;Totaal;Flevoland (PV);2023;3765.0;846.0
159;Totaal;Totaal;Flevoland (PV);1e halfjaar 2024;1780.0;395.0
160;Totaal;Totaal;Gelderland (PV);1e halfjaar 2019;1430.0;69.0
161;Totaal;Totaal;Gelderland (PV);2e halfjaar 2019;2395.0;116.0
162;Totaal;Totaal;Gelderland (PV);2019;3830.0;185.0
163;Totaal;Totaal;Gelderland (PV);1e halfjaar 2020;2670.0;128.0
164;Totaal;Totaal;Gelderland (PV);2e halfjaar 2020;2920.0;140.0
165;Totaal;Totaal;Gelderland (PV);2020;5590.0;268.0
166;Totaal;Totaal;Gelderland (PV);1e halfjaar 2021;2745.0;131.0
167;Totaal;Totaal;Gelderland (PV);2e halfjaar 2021;3265.0;156.0
168;Totaal;Totaal;Gelderland (PV);2021;6010.0;287.0
169;Totaal;Totaal;Gelderland (PV);1e halfjaar 2022;2795.0;132.0
170;Totaal;Totaal;Gelderland (PV);2e halfjaar 2022;3030.0;144.0
171;Totaal;Totaal;Gelderland (PV);2022;5825.0;276.0
172;Totaal;Totaal;Gelderland (PV);1e halfjaar 2023;2840.0;133.0
173;Totaal;Totaal;Gelderland (PV);2e halfjaar 2023;2990.0;140.0
174;Totaal;Totaal;Gelderland (PV);2023;5830.0;273.0
175;Totaal;Totaal;Gelderland (PV);1e halfjaar 2024;2960.0;138.0
176;Totaal;Totaal;Utrecht (PV);1e halfjaar 2019;1030.0;77.0
177;Totaal;Totaal;Utrecht (PV);2e halfjaar 2019;1295.0;96.0
178;Totaal;Totaal;Utrecht (PV);2019;2325.0;173.0
179;Totaal;Totaal;Utrecht (PV);1e halfjaar 2020;2895.0;214.0
180;Totaal;Totaal;Utrecht (PV);2e halfjaar 2020;2590.0;191.0
181;Totaal;Totaal;Utrecht (PV);2020;5485.0;405.0
182;Totaal;Totaal;Utrecht (PV);1e halfjaar 2021;2965.0;218.0
183;Totaal;Totaal;Utrecht (PV);2e halfjaar 2021;2970.0;218.0
184;Totaal;Totaal;Utrecht (PV);2021;5935.0;436.0
185;Totaal;Totaal;Utrecht (PV);1e halfjaar 2022;2775.0;203.0
186;Totaal;Totaal;Utrecht (PV);2e halfjaar 2022;2765.0;202.0
187;Totaal;Totaal;Utrecht (PV);2022;5540.0;405.0
188;Totaal;Totaal;Utrecht (PV);1e halfjaar 2023;3245.0;234.0
189;Totaal;Totaal;Utrecht (PV);2e halfjaar 2023;3190.0;230.0
190;Totaal;Totaal;Utrecht (PV);2023;6435.0;464.0
191;Totaal;Totaal;Utrecht (PV);1e halfjaar 2024;3295.0;235.0
192;Totaal;Totaal;Noord-Holland (PV);1e halfjaar 2019;2805.0;98.0
193;Totaal;Totaal;Noord-Holland (PV);2e halfjaar 2019;5315.0;186.0
194;Totaal;Totaal;Noord-Holland (PV);2019;8120.0;285.0
195;Totaal;Totaal;Noord-Holland (PV);1e halfjaar 2020;5510.0;191.0
196;Totaal;Totaal;Noord-Holland (PV);2e halfjaar 2020;5695.0;198.0
197;Totaal;Totaal;Noord-Holland (PV);2020;11205.0;389.0
198;Totaal;Totaal;Noord-Holland (PV);1e halfjaar 2021;6045.0;209.0
199;Totaal;Totaal;Noord-Holland (PV);2e halfjaar 2021;5520.0;191.0
200;Totaal;Totaal;Noord-Holland (PV);2021;11565.0;400.0
201;Totaal;Totaal;Noord-Holland (PV);1e halfjaar 2022;5395.0;185.0
202;Totaal;Totaal;Noord-Holland (PV);2e halfjaar 2022;5980.0;206.0
203;Totaal;Totaal;Noord-Holland (PV);2022;11380.0;391.0
204;Totaal;Totaal;Noord-Holland (PV);1e halfjaar 2023;5920.0;201.0
205;Totaal;Totaal;Noord-Holland (PV);2e halfjaar 2023;5465.0;185.0
206;Totaal;Totaal;Noord-Holland (PV);2023;11390.0;386.0
207;Totaal;Totaal;Noord-Holland (PV);1e halfjaar 2024;5435.0;183.0
208;Totaal;Totaal;Zuid-Holland (PV);1e halfjaar 2019;5925.0;161.0
209;Totaal;Totaal;Zuid-Holland (PV);2e halfjaar 2019;8820.0;240.0
210;Totaal;Totaal;Zuid-Holland (PV);2019;14745.0;401.0
211;Totaal;Totaal;Zuid-Holland (PV);1e halfjaar 2020;9040.0;244.0
212;Totaal;Totaal;Zuid-Holland (PV);2e halfjaar 2020;9445.0;255.0
213;Totaal;Totaal;Zuid-Holland (PV);2020;18485.0;498.0
214;Totaal;Totaal;Zuid-Holland (PV);1e halfjaar 2021;8250.0;221.0
215;Totaal;Totaal;Zuid-Holland (PV);2e halfjaar 2021;9455.0;254.0
216;Totaal;Totaal;Zuid-Holland (PV);2021;17700.0;475.0
217;Totaal;Totaal;Zuid-Holland (PV);1e halfjaar 2022;8850.0;236.0
218;Totaal;Totaal;Zuid-Holland (PV);2e halfjaar 2022;9125.0;243.0
219;Totaal;Totaal;Zuid-Holland (PV);2022;17975.0;479.0
220;Totaal;Totaal;Zuid-Holland (PV);1e halfjaar 2023;9665.0;254.0
221;Totaal;Totaal;Zuid-Holland (PV);2e halfjaar 2023;9765.0;257.0
222;Totaal;Totaal;Zuid-Holland (PV);2023;19435.0;511.0
223;Totaal;Totaal;Zuid-Holland (PV);1e halfjaar 2024;9185.0;239.0
224;Totaal;Totaal;Zeeland (PV);1e halfjaar 2019;155.0;40.0
225;Totaal;Totaal;Zeeland (PV);2e halfjaar 2019;195.0;51.0
226;Totaal;Totaal;Zeeland (PV);2019;350.0;91.0
227;Totaal;Totaal;Zeeland (PV);1e halfjaar 2020;275.0;72.0
228;Totaal;Totaal;Zeeland (PV);2e halfjaar 2020;360.0;94.0
229;Totaal;Totaal;Zeeland (PV);2020;635.0;166.0
230;Totaal;Totaal;Zeeland (PV);1e halfjaar 2021;345.0;90.0
231;Totaal;Totaal;Zeeland (PV);2e halfjaar 2021;480.0;125.0
232;Totaal;Totaal;Zeeland (PV);2021;825.0;214.0
233;Totaal;Totaal;Zeeland (PV);1e halfjaar 2022;445.0;115.0
234;Totaal;Totaal;Zeeland (PV);2e halfjaar 2022;660.0;171.0
235;Totaal;Totaal;Zeeland (PV);2022;1105.0;286.0
236;Totaal;Totaal;Zeeland (PV);1e halfjaar 2023;585.0;150.0
237;Totaal;Totaal;Zeeland (PV);2e halfjaar 2023;600.0;154.0
238;Totaal;Totaal;Zeeland (PV);2023;1190.0;304.0
239;Totaal;Totaal;Zeeland (PV);1e halfjaar 2024;745.0;190.0
240;Totaal;Totaal;Noord-Brabant (PV);1e halfjaar 2019;2930.0;115.0
241;Totaal;Totaal;Noord-Brabant (PV);2e halfjaar 2019;4995.0;196.0
242;Totaal;Totaal;Noord-Brabant (PV);2019;7930.0;312.0
243;Totaal;Totaal;Noord-Brabant (PV);1e halfjaar 2020;5865.0;229.0
244;Totaal;Totaal;Noord-Brabant (PV);2e halfjaar 2020;5880.0;229.0
245;Totaal;Totaal;Noord-Brabant (PV);2020;11740.0;458.0
246;Totaal;Totaal;Noord-Brabant (PV);1e halfjaar 2021;5325.0;207.0
247;Totaal;Totaal;Noord-Brabant (PV);2e halfjaar 2021;5225.0;203.0
248;Totaal;Totaal;Noord-Brabant (PV);2021;10550.0;410.0
249;Totaal;Totaal;Noord-Brabant (PV);1e halfjaar 2022;5715.0;220.0
250;Totaal;Totaal;Noord-Brabant (PV);2e halfjaar 2022;6695.0;258.0
251;Totaal;Totaal;Noord-Brabant (PV);2022;12410.0;479.0
252;Totaal;Totaal;Noord-Brabant (PV);1e halfjaar 2023;6025.0;229.0
253;Totaal;Totaal;Noord-Brabant (PV);2e halfjaar 2023;6010.0;229.0
254;Totaal;Totaal;Noord-Brabant (PV);2023;12035.0;458.0
255;Totaal;Totaal;Noord-Brabant (PV);1e halfjaar 2024;6125.0;232.0
256;Totaal;Totaal;Limburg (PV);1e halfjaar 2019;495.0;44.0
257;Totaal;Totaal;Limburg (PV);2e halfjaar 2019;1770.0;159.0
258;Totaal;Totaal;Limburg (PV);2019;2270.0;203.0
259;Totaal;Totaal;Limburg (PV);1e halfjaar 2020;2135.0;191.0
260;Totaal;Totaal;Limburg (PV);2e halfjaar 2020;2305.0;206.0
261;Totaal;Totaal;Limburg (PV);2020;4445.0;398.0
262;Totaal;Totaal;Limburg (PV);1e halfjaar 2021;2060.0;185.0
263;Totaal;Totaal;Limburg (PV);2e halfjaar 2021;2410.0;216.0
264;Totaal;Totaal;Limburg (PV);2021;4470.0;401.0
265;Totaal;Totaal;Limburg (PV);1e halfjaar 2022;2450.0;219.0
266;Totaal;Totaal;Limburg (PV);2e halfjaar 2022;2785.0;249.0
267;Totaal;Totaal;Limburg (PV);2022;5235.0;468.0
268;Totaal;Totaal;Limburg (PV);1e halfjaar 2023;2730.0;242.0
269;Totaal;Totaal;Limburg (PV);2e halfjaar 2023;2975.0;264.0
270;Totaal;Totaal;Limburg (PV);2023;5710.0;506.0
271;Totaal;Totaal;Limburg (PV);1e halfjaar 2024;3035.0;268.0
272;Totaal;Totaal;Amsterdam-Amstelland (VT);1e halfjaar 2019;2020.0;191.0
273;Totaal;Totaal;Amsterdam-Amstelland (VT);2e halfjaar 2019;2945.0;278.0
274;Totaal;Totaal;Amsterdam-Amstelland (VT);2019;4965.0;469.0
275;Totaal;Totaal;Amsterdam-Amstelland (VT);1e halfjaar 2020;3170.0;296.0
276;Totaal;Totaal;Amsterdam-Amstelland (VT);2e halfjaar 2020;3180.0;297.0
277;Totaal;Totaal;Amsterdam-Amstelland (VT);2020;6350.0;593.0
278;Totaal;Totaal;Amsterdam-Amstelland (VT);1e halfjaar 2021;3130.0;292.0
279;Totaal;Totaal;Amsterdam-Amstelland (VT);2e halfjaar 2021;2640.0;246.0
280;Totaal;Totaal;Amsterdam-Amstelland (VT);2021;5770.0;538.0
281;Totaal;Totaal;Amsterdam-Amstelland (VT);1e halfjaar 2022;2675.0;242.0
282;Totaal;Totaal;Amsterdam-Amstelland (VT);2e halfjaar 2022;2920.0;264.0
283;Totaal;Totaal;Amsterdam-Amstelland (VT);2022;5595.0;506.0
284;Totaal;Totaal;Amsterdam-Amstelland (VT);1e halfjaar 2023;2705.0;241.0
285;Totaal;Totaal;Amsterdam-Amstelland (VT);2e halfjaar 2023;2260.0;201.0
286;Totaal;Totaal;Amsterdam-Amstelland (VT);2023;4965.0;442.0
287;Totaal;Totaal;Amsterdam-Amstelland (VT);1e halfjaar 2024;2820.0;248.0
288;Totaal;Totaal;Brabant Noordoost (VT);1e halfjaar 2019;495.0;81.0
289;Totaal;Totaal;Brabant Noordoost (VT);2e halfjaar 2019;865.0;141.0
290;Totaal;Totaal;Brabant Noordoost (VT);2019;1360.0;221.0
291;Totaal;Totaal;Brabant Noordoost (VT);1e halfjaar 2020;895.0;145.0
292;Totaal;Totaal;Brabant Noordoost (VT);2e halfjaar 2020;1040.0;168.0
293;Totaal;Totaal;Brabant Noordoost (VT);2020;1935.0;313.0
294;Totaal;Totaal;Brabant Noordoost (VT);1e halfjaar 2021;1160.0;189.0
295;Totaal;Totaal;Brabant Noordoost (VT);2e halfjaar 2021;1130.0;184.0
296;Totaal;Totaal;Brabant Noordoost (VT);2021;2290.0;373.0
297;Totaal;Totaal;Brabant Noordoost (VT);1e halfjaar 2022;1115.0;180.0
298;Totaal;Totaal;Brabant Noordoost (VT);2e halfjaar 2022;1235.0;200.0
299;Totaal;Totaal;Brabant Noordoost (VT);2022;2350.0;380.0
300;Totaal;Totaal;Brabant Noordoost (VT);1e halfjaar 2023;;
301;Totaal;Totaal;Brabant Noordoost (VT);2e halfjaar 2023;;
302;Totaal;Totaal;Brabant Noordoost (VT);2023;;
303;Totaal;Totaal;Brabant Noordoost (VT);1e halfjaar 2024;;
304;Totaal;Totaal;Drenthe (VT);1e halfjaar 2019;375.0;76.0
305;Totaal;Totaal;Drenthe (VT);2e halfjaar 2019;695.0;141.0
306;Totaal;Totaal;Drenthe (VT);2019;1070.0;217.0
307;Totaal;Totaal;Drenthe (VT);1e halfjaar 2020;725.0;147.0
308;Totaal;Totaal;Drenthe (VT);2e halfjaar 2020;745.0;151.0
309;Totaal;Totaal;Drenthe (VT);2020;1470.0;298.0
310;Totaal;Totaal;Drenthe (VT);1e halfjaar 2021;735.0;149.0
311;Totaal;Totaal;Drenthe (VT);2e halfjaar 2021;670.0;135.0
312;Totaal;Totaal;Drenthe (VT);2021;1405.0;284.0
313;Totaal;Totaal;Drenthe (VT);1e halfjaar 2022;620.0;125.0
314;Totaal;Totaal;Drenthe (VT);2e halfjaar 2022;615.0;123.0
315;Totaal;Totaal;Drenthe (VT);2022;1235.0;248.0
316;Totaal;Totaal;Drenthe (VT);1e halfjaar 2023;580.0;116.0
317;Totaal;Totaal;Drenthe (VT);2e halfjaar 2023;675.0;135.0
318;Totaal;Totaal;Drenthe (VT);2023;1260.0;251.0
319;Totaal;Totaal;Drenthe (VT);1e halfjaar 2024;580.0;115.0
320;Totaal;Totaal;Flevoland (VT);1e halfjaar 2019;1205.0;289.0
321;Totaal;Totaal;Flevoland (VT);2e halfjaar 2019;1360.0;326.0
322;Totaal;Totaal;Flevoland (VT);2019;2565.0;616.0
323;Totaal;Totaal;Flevoland (VT);1e halfjaar 2020;1460.0;345.0
324;Totaal;Totaal;Flevoland (VT);2e halfjaar 2020;1505.0;356.0
325;Totaal;Totaal;Flevoland (VT);2020;2965.0;701.0
326;Totaal;Totaal;Flevoland (VT);1e halfjaar 2021;1595.0;372.0
327;Totaal;Totaal;Flevoland (VT);2e halfjaar 2021;1520.0;355.0
328;Totaal;Totaal;Flevoland (VT);2021;3115.0;727.0
329;Totaal;Totaal;Flevoland (VT);1e halfjaar 2022;1545.0;356.0
330;Totaal;Totaal;Flevoland (VT);2e halfjaar 2022;1605.0;369.0
331;Totaal;Totaal;Flevoland (VT);2022;3150.0;725.0
332;Totaal;Totaal;Flevoland (VT);1e halfjaar 2023;1860.0;418.0
333;Totaal;Totaal;Flevoland (VT);2e halfjaar 2023;1905.0;428.0
334;Totaal;Totaal;Flevoland (VT);2023;3765.0;846.0
335;Totaal;Totaal;Flevoland (VT);1e halfjaar 2024;1780.0;395.0
336;Totaal;Totaal;Friesland (VT);1e halfjaar 2019;835.0;129.0
337;Totaal;Totaal;Friesland (VT);2e halfjaar 2019;975.0;151.0
338;Totaal;Totaal;Friesland (VT);2019;1810.0;279.0
339;Totaal;Totaal;Friesland (VT);1e halfjaar 2020;1015.0;156.0
340;Totaal;Totaal;Friesland (VT);2e halfjaar 2020;1160.0;178.0
341;Totaal;Totaal;Friesland (VT);2020;2180.0;335.0
342;Totaal;Totaal;Friesland (VT);1e halfjaar 2021;1230.0;189.0
343;Totaal;Totaal;Friesland (VT);2e halfjaar 2021;1280.0;196.0
344;Totaal;Totaal;Friesland (VT);2021;2510.0;385.0
345;Totaal;Totaal;Friesland (VT);1e halfjaar 2022;1265.0;194.0
346;Totaal;Totaal;Friesland (VT);2e halfjaar 2022;1315.0;201.0
347;Totaal;Totaal;Friesland (VT);2022;2580.0;395.0
348;Totaal;Totaal;Friesland (VT);1e halfjaar 2023;1200.0;182.0
349;Totaal;Totaal;Friesland (VT);2e halfjaar 2023;1265.0;192.0
350;Totaal;Totaal;Friesland (VT);2023;2470.0;374.0
