ID;Urbanisation;PersonalCharacteristics;Periods;NotHappy_1;Happy_2;NotSatisfiedWithLife_3;SatisfiedWithLife_4
73;999;Origin: Native Dutch background;2006;10.0;90.0;12.0;88.0
74;999;Origin: Native Dutch background;2007;11.0;89.0;12.0;88.0
75;999;Origin: Native Dutch background;2008;10.0;90.0;11.0;89.0
76;999;Origin: Native Dutch background;2009;10.0;90.0;11.0;89.0
77;999;Origin: Native Dutch background;2010 old method;11.0;89.0;12.0;88.0
78;999;Origin: Native Dutch background;2010 new method;15.0;85.0;15.0;85.0
79;999;Origin: Native Dutch background;2012;16.0;84.0;16.0;84.0
80;999;Origin: Western foreign background ;2003;17.0;83.0;16.0;84.0
81;999;Origin: Western foreign background ;2004;14.0;86.0;16.0;84.0
82;999;Origin: Western foreign background ;2005;17.0;83.0;15.0;85.0
83;999;Origin: Western foreign background ;2006;13.0;87.0;16.0;84.0
84;999;Origin: Western foreign background ;2007;15.0;85.0;16.0;84.0
85;999;Origin: Western foreign background ;2008;15.0;85.0;15.0;85.0
86;999;Origin: Western foreign background ;2009;12.0;88.0;17.0;83.0
87;999;Origin: Western foreign background ;2010 old method;15.0;85.0;18.0;82.0
88;999;Origin: Western foreign background ;2010 new method;19.0;81.0;18.0;82.0
89;999;Origin: Western foreign background ;2012;19.0;81.0;21.0;79.0
90;999;Origin: Non-western foreign background;2003;28.0;72.0;25.0;75.0
91;999;Origin: Non-western foreign background;2004;28.0;72.0;27.0;73.0
92;999;Origin: Non-western foreign background;2005;28.0;72.0;27.0;73.0
93;999;Origin: Non-western foreign background;2006;22.0;78.0;28.0;72.0
94;999;Origin: Non-western foreign background;2007;25.0;75.0;19.0;81.0
95;999;Origin: Non-western foreign background;2008;23.0;77.0;19.0;81.0
96;999;Origin: Non-western foreign background;2009;22.0;78.0;24.0;76.0
97;999;Origin: Non-western foreign background;2010 old method;23.0;77.0;22.0;78.0
98;999;Origin: Non-western foreign background;2010 new method;26.0;74.0;20.0;80.0
99;999;Origin: Non-western foreign background;2012;23.0;77.0;25.0;75.0
100;Urbanisation: extremely urbanised ;Total population;2003;18.0;82.0;18.0;82.0
101;Urbanisation: extremely urbanised ;Total population;2004;17.0;83.0;18.0;82.0
102;Urbanisation: extremely urbanised ;Total population;2005;18.0;82.0;18.0;82.0
103;Urbanisation: extremely urbanised ;Total population;2006;15.0;85.0;19.0;81.0
104;Urbanisation: extremely urbanised ;Total population;2007;19.0;81.0;18.0;82.0
105;Urbanisation: extremely urbanised ;Total population;2008;14.0;86.0;15.0;85.0
106;Urbanisation: extremely urbanised ;Total population;2009;15.0;85.0;16.0;84.0
107;Urbanisation: extremely urbanised ;Total population;2010 old method;14.0;86.0;18.0;82.0
108;Urbanisation: extremely urbanised ;Total population;2010 new method;19.0;81.0;19.0;81.0
109;Urbanisation: extremely urbanised ;Total population;2012;17.0;83.0;22.0;78.0
110;Urbanisation: extremely urbanised ;Gender: male;2003;16.0;84.0;16.0;84.0
111;Urbanisation: extremely urbanised ;Gender: male;2004;16.0;84.0;20.0;80.0
112;Urbanisation: extremely urbanised ;Gender: male;2005;19.0;81.0;17.0;83.0
113;Urbanisation: extremely urbanised ;Gender: male;2006;11.0;89.0;16.0;84.0
114;Urbanisation: extremely urbanised ;Gender: male;2007;16.0;84.0;16.0;84.0
115;Urbanisation: extremely urbanised ;Gender: male;2008;16.0;84.0;17.0;83.0
116;Urbanisation: extremely urbanised ;Gender: male;2009;14.0;86.0;14.0;86.0
117;Urbanisation: extremely urbanised ;Gender: male;2010 old method;10.0;90.0;17.0;83.0
118;Urbanisation: extremely urbanised ;Gender: male;2010 new method;17.0;83.0;17.0;83.0
119;Urbanisation: extremely urbanised ;Gender: male;2012;20.0;80.0;23.0;77.0
120;Urbanisation: extremely urbanised ;Gender: female;2003;20.0;80.0;19.0;81.0
121;Urbanisation: extremely urbanised ;Gender: female;2004;18.0;82.0;17.0;83.0
122;Urbanisation: extremely urbanised ;Gender: female;2005;17.0;83.0;19.0;81.0
123;Urbanisation: extremely urbanised ;Gender: female;2006;18.0;82.0;21.0;79.0
124;Urbanisation: extremely urbanised ;Gender: female;2007;21.0;79.0;19.0;81.0
125;Urbanisation: extremely urbanised ;Gender: female;2008;12.0;88.0;13.0;87.0
126;Urbanisation: extremely urbanised ;Gender: female;2009;16.0;84.0;18.0;82.0
127;Urbanisation: extremely urbanised ;Gender: female;2010 old method;18.0;82.0;19.0;81.0
128;Urbanisation: extremely urbanised ;Gender: female;2010 new method;22.0;78.0;21.0;79.0
129;Urbanisation: extremely urbanised ;Gender: female;2012;15.0;85.0;20.0;80.0
130;Urbanisation: extremely urbanised ;Age: 18 to 35 years;2003;14.0;86.0;15.0;85.0
131;Urbanisation: extremely urbanised ;Age: 18 to 35 years;2004;12.0;88.0;16.0;84.0
132;Urbanisation: extremely urbanised ;Age: 18 to 35 years;2005;14.0;86.0;14.0;86.0
133;Urbanisation: extremely urbanised ;Age: 18 to 35 years;2006;11.0;89.0;16.0;84.0
134;Urbanisation: extremely urbanised ;Age: 18 to 35 years;2007;15.0;85.0;15.0;85.0
135;Urbanisation: extremely urbanised ;Age: 18 to 35 years;2008;9.0;91.0;11.0;89.0
136;Urbanisation: extremely urbanised ;Age: 18 to 35 years;2009;10.0;90.0;11.0;89.0
137;Urbanisation: extremely urbanised ;Age: 18 to 35 years;2010 old method;7.0;93.0;11.0;89.0
138;Urbanisation: extremely urbanised ;Age: 18 to 35 years;2010 new method;15.0;85.0;15.0;85.0
139;Urbanisation: extremely urbanised ;Age: 18 to 35 years;2012;;;;
140;Urbanisation: extremely urbanised ;Age: 35 to 50 years;2003;20.0;80.0;19.0;81.0
141;Urbanisation: extremely urbanised ;Age: 35 to 50 years;2004;18.0;82.0;21.0;79.0
142;Urbanisation: extremely urbanised ;Age: 35 to 50 years;2005;21.0;79.0;22.0;78.0
143;Urbanisation: extremely urbanised ;Age: 35 to 50 years;2006;18.0;82.0;23.0;77.0
144;Urbanisation: extremely urbanised ;Age: 35 to 50 years;2007;17.0;83.0;17.0;83.0
145;Urbanisation: extremely urbanised ;Age: 35 to 50 years;2008;15.0;85.0;17.0;83.0
146;Urbanisation: extremely urbanised ;Age: 35 to 50 years;2009;17.0;83.0;20.0;80.0
147;Urbanisation: extremely urbanised ;Age: 35 to 50 years;2010 old method;15.0;85.0;24.0;76.0
148;Urbanisation: extremely urbanised ;Age: 35 to 50 years;2010 new method;20.0;80.0;18.0;82.0
149;Urbanisation: extremely urbanised ;Age: 35 to 50 years;2012;;;;
150;Urbanisation: extremely urbanised ;Age: 50 to 65 years;2003;19.0;81.0;18.0;82.0
151;Urbanisation: extremely urbanised ;Age: 50 to 65 years;2004;22.0;78.0;21.0;79.0
152;Urbanisation: extremely urbanised ;Age: 50 to 65 years;2005;20.0;80.0;19.0;81.0
153;Urbanisation: extremely urbanised ;Age: 50 to 65 years;2006;19.0;81.0;22.0;78.0
154;Urbanisation: extremely urbanised ;Age: 50 to 65 years;2007;22.0;78.0;18.0;82.0
155;Urbanisation: extremely urbanised ;Age: 50 to 65 years;2008;17.0;83.0;16.0;84.0
156;Urbanisation: extremely urbanised ;Age: 50 to 65 years;2009;17.0;83.0;21.0;79.0
157;Urbanisation: extremely urbanised ;Age: 50 to 65 years;2010 old method;19.0;81.0;18.0;82.0
158;Urbanisation: extremely urbanised ;Age: 50 to 65 years;2010 new method;19.0;81.0;21.0;79.0
159;Urbanisation: extremely urbanised ;Age: 50 to 65 years;2012;;;;
160;Urbanisation: extremely urbanised ;Age: 65 years or older;2003;21.0;79.0;19.0;81.0
161;Urbanisation: extremely urbanised ;Age: 65 years or older;2004;23.0;77.0;16.0;84.0
162;Urbanisation: extremely urbanised ;Age: 65 years or older;2005;18.0;82.0;20.0;80.0
163;Urbanisation: extremely urbanised ;Age: 65 years or older;2006;14.0;86.0;13.0;87.0
164;Urbanisation: extremely urbanised ;Age: 65 years or older;2007;24.0;76.0;24.0;76.0
165;Urbanisation: extremely urbanised ;Age: 65 years or older;2008;17.0;83.0;16.0;84.0
166;Urbanisation: extremely urbanised ;Age: 65 years or older;2009;17.0;83.0;16.0;84.0
167;Urbanisation: extremely urbanised ;Age: 65 years or older;2010 old method;;;;
168;Urbanisation: extremely urbanised ;Age: 65 years or older;2010 new method;27.0;73.0;26.0;74.0
169;Urbanisation: extremely urbanised ;Age: 65 years or older;2012;;;;
170;Urbanisation: extremely urbanised ;Origin: Native Dutch background;2003;14.0;86.0;16.0;84.0
171;Urbanisation: extremely urbanised ;Origin: Native Dutch background;2004;14.0;86.0;14.0;86.0
172;Urbanisation: extremely urbanised ;Origin: Native Dutch background;2005;13.0;87.0;15.0;85.0
173;Urbanisation: extremely urbanised ;Origin: Native Dutch background;2006;12.0;88.0;14.0;86.0
174;Urbanisation: extremely urbanised ;Origin: Native Dutch background;2007;14.0;86.0;15.0;85.0
175;Urbanisation: extremely urbanised ;Origin: Native Dutch background;2008;11.0;89.0;14.0;86.0
176;Urbanisation: extremely urbanised ;Origin: Native Dutch background;2009;12.0;88.0;13.0;87.0
177;Urbanisation: extremely urbanised ;Origin: Native Dutch background;2010 old method;11.0;89.0;13.0;87.0
178;Urbanisation: extremely urbanised ;Origin: Native Dutch background;2010 new method;17.0;83.0;18.0;82.0
179;Urbanisation: extremely urbanised ;Origin: Native Dutch background;2012;16.0;84.0;19.0;81.0
180;Urbanisation: extremely urbanised ;Origin: Western foreign background ;2003;19.0;81.0;15.0;85.0
181;Urbanisation: extremely urbanised ;Origin: Western foreign background ;2004;12.0;88.0;17.0;83.0
182;Urbanisation: extremely urbanised ;Origin: Western foreign background ;2005;16.0;84.0;19.0;81.0
183;Urbanisation: extremely urbanised ;Origin: Western foreign background ;2006;13.0;87.0;20.0;80.0
184;Urbanisation: extremely urbanised ;Origin: Western foreign background ;2007;24.0;76.0;22.0;78.0
185;Urbanisation: extremely urbanised ;Origin: Western foreign background ;2008;14.0;86.0;14.0;86.0
186;Urbanisation: extremely urbanised ;Origin: Western foreign background ;2009;15.0;85.0;17.0;83.0
187;Urbanisation: extremely urbanised ;Origin: Western foreign background ;2010 old method;;;;
188;Urbanisation: extremely urbanised ;Origin: Western foreign background ;2010 new method;;;;
189;Urbanisation: extremely urbanised ;Origin: Western foreign background ;2012;;;;
190;Urbanisation: extremely urbanised ;Origin: Non-western foreign background;2003;33.0;67.0;28.0;72.0
191;Urbanisation: extremely urbanised ;Origin: Non-western foreign background;2004;30.0;70.0;31.0;69.0
192;Urbanisation: extremely urbanised ;Origin: Non-western foreign background;2005;33.0;67.0;28.0;72.0
193;Urbanisation: extremely urbanised ;Origin: Non-western foreign background;2006;23.0;77.0;30.0;70.0
194;Urbanisation: extremely urbanised ;Origin: Non-western foreign background;2007;29.0;71.0;23.0;77.0
195;Urbanisation: extremely urbanised ;Origin: Non-western foreign background;2008;21.0;79.0;16.0;84.0
196;Urbanisation: extremely urbanised ;Origin: Non-western foreign background;2009;21.0;79.0;24.0;76.0
197;Urbanisation: extremely urbanised ;Origin: Non-western foreign background;2010 old method;21.0;79.0;27.0;73.0
198;Urbanisation: extremely urbanised ;Origin: Non-western foreign background;2010 new method;24.0;76.0;20.0;80.0
199;Urbanisation: extremely urbanised ;Origin: Non-western foreign background;2012;;;;
200;Urbanisation: strongly urbanised;Total population;2003;14.0;86.0;14.0;86.0
201;Urbanisation: strongly urbanised;Total population;2004;14.0;86.0;14.0;86.0
202;Urbanisation: strongly urbanised;Total population;2005;15.0;85.0;17.0;83.0
203;Urbanisation: strongly urbanised;Total population;2006;12.0;88.0;14.0;86.0
204;Urbanisation: strongly urbanised;Total population;2007;12.0;88.0;13.0;87.0
205;Urbanisation: strongly urbanised;Total population;2008;14.0;86.0;14.0;86.0
206;Urbanisation: strongly urbanised;Total population;2009;12.0;88.0;14.0;86.0
207;Urbanisation: strongly urbanised;Total population;2010 old method;14.0;86.0;15.0;85.0
208;Urbanisation: strongly urbanised;Total population;2010 new method;16.0;84.0;16.0;84.0
209;Urbanisation: strongly urbanised;Total population;2012;19.0;81.0;18.0;82.0
210;Urbanisation: strongly urbanised;Gender: male;2003;14.0;86.0;14.0;86.0
211;Urbanisation: strongly urbanised;Gender: male;2004;13.0;87.0;13.0;87.0
212;Urbanisation: strongly urbanised;Gender: male;2005;14.0;86.0;17.0;83.0
213;Urbanisation: strongly urbanised;Gender: male;2006;11.0;89.0;13.0;87.0
214;Urbanisation: strongly urbanised;Gender: male;2007;11.0;89.0;12.0;88.0
215;Urbanisation: strongly urbanised;Gender: male;2008;13.0;87.0;12.0;88.0
216;Urbanisation: strongly urbanised;Gender: male;2009;10.0;90.0;13.0;87.0
217;Urbanisation: strongly urbanised;Gender: male;2010 old method;12.0;88.0;13.0;87.0
218;Urbanisation: strongly urbanised;Gender: male;2010 new method;14.0;86.0;14.0;86.0
219;Urbanisation: strongly urbanised;Gender: male;2012;20.0;80.0;18.0;82.0
220;Urbanisation: strongly urbanised;Gender: female;2003;14.0;86.0;14.0;86.0
221;Urbanisation: strongly urbanised;Gender: female;2004;15.0;85.0;16.0;84.0
222;Urbanisation: strongly urbanised;Gender: female;2005;15.0;85.0;16.0;84.0
223;Urbanisation: strongly urbanised;Gender: female;2006;13.0;87.0;14.0;86.0
224;Urbanisation: strongly urbanised;Gender: female;2007;14.0;86.0;13.0;87.0
225;Urbanisation: strongly urbanised;Gender: female;2008;14.0;86.0;15.0;85.0
226;Urbanisation: strongly urbanised;Gender: female;2009;14.0;86.0;15.0;85.0
227;Urbanisation: strongly urbanised;Gender: female;2010 old method;16.0;84.0;17.0;83.0
228;Urbanisation: strongly urbanised;Gender: female;2010 new method;19.0;81.0;17.0;83.0
229;Urbanisation: strongly urbanised;Gender: female;2012;19.0;81.0;18.0;82.0
230;Urbanisation: strongly urbanised;Age: 18 to 35 years;2003;11.0;89.0;12.0;88.0
231;Urbanisation: strongly urbanised;Age: 18 to 35 years;2004;12.0;88.0;14.0;86.0
232;Urbanisation: strongly urbanised;Age: 18 to 35 years;2005;12.0;88.0;17.0;83.0
233;Urbanisation: strongly urbanised;Age: 18 to 35 years;2006;9.0;91.0;11.0;89.0
234;Urbanisation: strongly urbanised;Age: 18 to 35 years;2007;9.0;91.0;8.0;92.0
235;Urbanisation: strongly urbanised;Age: 18 to 35 years;2008;7.0;93.0;11.0;89.0
236;Urbanisation: strongly urbanised;Age: 18 to 35 years;2009;10.0;90.0;12.0;88.0
237;Urbanisation: strongly urbanised;Age: 18 to 35 years;2010 old method;9.0;91.0;12.0;88.0
238;Urbanisation: strongly urbanised;Age: 18 to 35 years;2010 new method;15.0;85.0;16.0;84.0
239;Urbanisation: strongly urbanised;Age: 18 to 35 years;2012;14.0;86.0;16.0;84.0
240;Urbanisation: strongly urbanised;Age: 35 to 50 years;2003;12.0;88.0;15.0;85.0
241;Urbanisation: strongly urbanised;Age: 35 to 50 years;2004;13.0;87.0;14.0;86.0
242;Urbanisation: strongly urbanised;Age: 35 to 50 years;2005;13.0;87.0;16.0;84.0
243;Urbanisation: strongly urbanised;Age: 35 to 50 years;2006;11.0;89.0;16.0;84.0
244;Urbanisation: strongly urbanised;Age: 35 to 50 years;2007;11.0;89.0;14.0;86.0
245;Urbanisation: strongly urbanised;Age: 35 to 50 years;2008;18.0;82.0;16.0;84.0
246;Urbanisation: strongly urbanised;Age: 35 to 50 years;2009;10.0;90.0;14.0;86.0
247;Urbanisation: strongly urbanised;Age: 35 to 50 years;2010 old method;15.0;85.0;15.0;85.0
248;Urbanisation: strongly urbanised;Age: 35 to 50 years;2010 new method;15.0;85.0;15.0;85.0
249;Urbanisation: strongly urbanised;Age: 35 to 50 years;2012;17.0;83.0;16.0;84.0
250;Urbanisation: strongly urbanised;Age: 50 to 65 years;2003;16.0;84.0;14.0;86.0
251;Urbanisation: strongly urbanised;Age: 50 to 65 years;2004;16.0;84.0;16.0;84.0
252;Urbanisation: strongly urbanised;Age: 50 to 65 years;2005;16.0;84.0;19.0;81.0
253;Urbanisation: strongly urbanised;Age: 50 to 65 years;2006;13.0;87.0;14.0;86.0
254;Urbanisation: strongly urbanised;Age: 50 to 65 years;2007;14.0;86.0;16.0;84.0
255;Urbanisation: strongly urbanised;Age: 50 to 65 years;2008;14.0;86.0;14.0;86.0
256;Urbanisation: strongly urbanised;Age: 50 to 65 years;2009;13.0;87.0;16.0;84.0
257;Urbanisation: strongly urbanised;Age: 50 to 65 years;2010 old method;15.0;85.0;16.0;84.0
258;Urbanisation: strongly urbanised;Age: 50 to 65 years;2010 new method;19.0;81.0;15.0;85.0
259;Urbanisation: strongly urbanised;Age: 50 to 65 years;2012;27.0;73.0;26.0;74.0
260;Urbanisation: strongly urbanised;Age: 65 years or older;2003;19.0;81.0;16.0;84.0
261;Urbanisation: strongly urbanised;Age: 65 years or older;2004;17.0;83.0;13.0;87.0
262;Urbanisation: strongly urbanised;Age: 65 years or older;2005;18.0;82.0;13.0;87.0
263;Urbanisation: strongly urbanised;Age: 65 years or older;2006;17.0;83.0;12.0;88.0
264;Urbanisation: strongly urbanised;Age: 65 years or older;2007;18.0;82.0;14.0;86.0
265;Urbanisation: strongly urbanised;Age: 65 years or older;2008;18.0;82.0;14.0;86.0
266;Urbanisation: strongly urbanised;Age: 65 years or older;2009;18.0;82.0;15.0;85.0
267;Urbanisation: strongly urbanised;Age: 65 years or older;2010 old method;20.0;80.0;20.0;80.0
268;Urbanisation: strongly urbanised;Age: 65 years or older;2010 new method;18.0;82.0;16.0;84.0
269;Urbanisation: strongly urbanised;Age: 65 years or older;2012;21.0;79.0;14.0;86.0
270;Urbanisation: strongly urbanised;Origin: Native Dutch background;2003;12.0;88.0;12.0;88.0
271;Urbanisation: strongly urbanised;Origin: Native Dutch background;2004;12.0;88.0;13.0;87.0
272;Urbanisation: strongly urbanised;Origin: Native Dutch background;2005;13.0;87.0;15.0;85.0
273;Urbanisation: strongly urbanised;Origin: Native Dutch background;2006;11.0;89.0;12.0;88.0
274;Urbanisation: strongly urbanised;Origin: Native Dutch background;2007;11.0;89.0;12.0;88.0
275;Urbanisation: strongly urbanised;Origin: Native Dutch background;2008;12.0;88.0;12.0;88.0
276;Urbanisation: strongly urbanised;Origin: Native Dutch background;2009;11.0;89.0;12.0;88.0
277;Urbanisation: strongly urbanised;Origin: Native Dutch background;2010 old method;12.0;88.0;14.0;86.0
278;Urbanisation: strongly urbanised;Origin: Native Dutch background;2010 new method;14.0;86.0;15.0;85.0
279;Urbanisation: strongly urbanised;Origin: Native Dutch background;2012;18.0;82.0;17.0;83.0
280;Urbanisation: strongly urbanised;Origin: Western foreign background ;2003;18.0;82.0;19.0;81.0
281;Urbanisation: strongly urbanised;Origin: Western foreign background ;2004;15.0;85.0;16.0;84.0
282;Urbanisation: strongly urbanised;Origin: Western foreign background ;2005;18.0;82.0;19.0;81.0
283;Urbanisation: strongly urbanised;Origin: Western foreign background ;2006;12.0;88.0;13.0;87.0
284;Urbanisation: strongly urbanised;Origin: Western foreign background ;2007;13.0;87.0;15.0;85.0
285;Urbanisation: strongly urbanised;Origin: Western foreign background ;2008;14.0;86.0;18.0;82.0
286;Urbanisation: strongly urbanised;Origin: Western foreign background ;2009;14.0;86.0;19.0;81.0
287;Urbanisation: strongly urbanised;Origin: Western foreign background ;2010 old method;;;;
288;Urbanisation: strongly urbanised;Origin: Western foreign background ;2010 new method;24.0;76.0;19.0;81.0
289;Urbanisation: strongly urbanised;Origin: Western foreign background ;2012;;;;
290;Urbanisation: strongly urbanised;Origin: Non-western foreign background;2003;25.0;75.0;24.0;76.0
291;Urbanisation: strongly urbanised;Origin: Non-western foreign background;2004;27.0;73.0;25.0;75.0
292;Urbanisation: strongly urbanised;Origin: Non-western foreign background;2005;26.0;74.0;28.0;72.0
293;Urbanisation: strongly urbanised;Origin: Non-western foreign background;2006;23.0;77.0;25.0;75.0
294;Urbanisation: strongly urbanised;Origin: Non-western foreign background;2007;24.0;76.0;15.0;85.0
295;Urbanisation: strongly urbanised;Origin: Non-western foreign background;2008;26.0;74.0;20.0;80.0
296;Urbanisation: strongly urbanised;Origin: Non-western foreign background;2009;21.0;79.0;26.0;74.0
297;Urbanisation: strongly urbanised;Origin: Non-western foreign background;2010 old method;;;;
298;Urbanisation: strongly urbanised;Origin: Non-western foreign background;2010 new method;24.0;76.0;20.0;80.0
299;Urbanisation: strongly urbanised;Origin: Non-western foreign background;2012;;;;
300;Urbanisation: moderately urbanised ;Total population;2003;12.0;88.0;13.0;87.0
301;Urbanisation: moderately urbanised ;Total population;2004;11.0;89.0;13.0;87.0
302;Urbanisation: moderately urbanised ;Total population;2005;11.0;89.0;11.0;89.0
303;Urbanisation: moderately urbanised ;Total population;2006;12.0;88.0;13.0;87.0
304;Urbanisation: moderately urbanised ;Total population;2007;10.0;90.0;10.0;90.0
305;Urbanisation: moderately urbanised ;Total population;2008;11.0;89.0;11.0;89.0
306;Urbanisation: moderately urbanised ;Total population;2009;10.0;90.0;13.0;87.0
307;Urbanisation: moderately urbanised ;Total population;2010 old method;11.0;89.0;12.0;88.0
308;Urbanisation: moderately urbanised ;Total population;2010 new method;15.0;85.0;14.0;86.0
309;Urbanisation: moderately urbanised ;Total population;2012;16.0;84.0;14.0;86.0
310;Urbanisation: moderately urbanised ;Gender: male;2003;10.0;90.0;12.0;88.0
311;Urbanisation: moderately urbanised ;Gender: male;2004;10.0;90.0;12.0;88.0
312;Urbanisation: moderately urbanised ;Gender: male;2005;9.0;91.0;10.0;90.0
313;Urbanisation: moderately urbanised ;Gender: male;2006;10.0;90.0;14.0;86.0
314;Urbanisation: moderately urbanised ;Gender: male;2007;10.0;90.0;10.0;90.0
315;Urbanisation: moderately urbanised ;Gender: male;2008;11.0;89.0;10.0;90.0
316;Urbanisation: moderately urbanised ;Gender: male;2009;8.0;92.0;12.0;88.0
317;Urbanisation: moderately urbanised ;Gender: male;2010 old method;10.0;90.0;12.0;88.0
318;Urbanisation: moderately urbanised ;Gender: male;2010 new method;15.0;85.0;15.0;85.0
319;Urbanisation: moderately urbanised ;Gender: male;2012;17.0;83.0;14.0;86.0
320;Urbanisation: moderately urbanised ;Gender: female;2003;13.0;87.0;14.0;86.0
321;Urbanisation: moderately urbanised ;Gender: female;2004;13.0;87.0;13.0;87.0
322;Urbanisation: moderately urbanised ;Gender: female;2005;13.0;87.0;12.0;88.0
323;Urbanisation: moderately urbanised ;Gender: female;2006;13.0;87.0;13.0;87.0
324;Urbanisation: moderately urbanised ;Gender: female;2007;10.0;90.0;10.0;90.0
325;Urbanisation: moderately urbanised ;Gender: female;2008;12.0;88.0;12.0;88.0
326;Urbanisation: moderately urbanised ;Gender: female;2009;12.0;88.0;14.0;86.0
327;Urbanisation: moderately urbanised ;Gender: female;2010 old method;12.0;88.0;11.0;89.0
328;Urbanisation: moderately urbanised ;Gender: female;2010 new method;15.0;85.0;12.0;88.0
