ID;KenmerkenVanPersonen;Inkomensgroepen;Populatie;Inkomensbegrippen;Perioden;HoogsteInkomen_1;GemiddeldInkomen_2;AantalPersonen_3;InProcentenVanHetTotaal_4
142;0;0;Personen met 52 weken inkomen;Primair inkomen;2000;;19.2;10381;100.0
143;0;0;Personen met 52 weken inkomen;Bruto inkomen;1990;;20.1;8720;100.0
144;0;0;Personen met 52 weken inkomen;Bruto inkomen;1991;;20.7;8986;100.0
145;0;0;Personen met 52 weken inkomen;Bruto inkomen;1992;;21.5;9195;100.0
146;0;0;Personen met 52 weken inkomen;Bruto inkomen;1993;;21.6;9300;100.0
147;0;0;Personen met 52 weken inkomen;Bruto inkomen;1994;;21.6;9377;100.0
148;0;0;Personen met 52 weken inkomen;Bruto inkomen;1995;;21.9;9548;100.0
149;0;0;Personen met 52 weken inkomen;Bruto inkomen;1996;;22.1;9740;100.0
150;0;0;Personen met 52 weken inkomen;Bruto inkomen;1997;;22.4;9941;100.0
151;0;0;Personen met 52 weken inkomen;Bruto inkomen;1998;;23.0;10088;100.0
152;0;0;Personen met 52 weken inkomen;Bruto inkomen;1999;;24.0;10179;100.0
153;0;0;Personen met 52 weken inkomen;Bruto inkomen;2000;;24.9;10381;100.0
154;0;0;Personen met 52 weken inkomen;Persoonlijk inkomen;1990;;17.9;8720;100.0
155;0;0;Personen met 52 weken inkomen;Persoonlijk inkomen;1991;;18.5;8986;100.0
156;0;0;Personen met 52 weken inkomen;Persoonlijk inkomen;1992;;19.2;9195;100.0
157;0;0;Personen met 52 weken inkomen;Persoonlijk inkomen;1993;;19.3;9300;100.0
158;0;0;Personen met 52 weken inkomen;Persoonlijk inkomen;1994;;19.6;9377;100.0
159;0;0;Personen met 52 weken inkomen;Persoonlijk inkomen;1995;;20.0;9548;100.0
160;0;0;Personen met 52 weken inkomen;Persoonlijk inkomen;1996;;20.2;9740;100.0
161;0;0;Personen met 52 weken inkomen;Persoonlijk inkomen;1997;;20.7;9941;100.0
162;0;0;Personen met 52 weken inkomen;Persoonlijk inkomen;1998;;20.9;10088;100.0
163;0;0;Personen met 52 weken inkomen;Persoonlijk inkomen;1999;;21.9;10179;100.0
164;0;0;Personen met 52 weken inkomen;Persoonlijk inkomen;2000;;22.8;10381;100.0
165;0;0;Personen met 52 weken inkomen;Belastbaar inkomen;1990;;16.6;8720;100.0
166;0;0;Personen met 52 weken inkomen;Belastbaar inkomen;1991;;17.1;8986;100.0
167;0;0;Personen met 52 weken inkomen;Belastbaar inkomen;1992;;17.7;9195;100.0
168;0;0;Personen met 52 weken inkomen;Belastbaar inkomen;1993;;17.8;9300;100.0
169;0;0;Personen met 52 weken inkomen;Belastbaar inkomen;1994;;17.6;9377;100.0
170;0;0;Personen met 52 weken inkomen;Belastbaar inkomen;1995;;17.7;9548;100.0
171;0;0;Personen met 52 weken inkomen;Belastbaar inkomen;1996;;17.7;9740;100.0
172;0;0;Personen met 52 weken inkomen;Belastbaar inkomen;1997;;18.1;9941;100.0
173;0;0;Personen met 52 weken inkomen;Belastbaar inkomen;1998;;17.7;10088;100.0
174;0;0;Personen met 52 weken inkomen;Belastbaar inkomen;1999;;18.5;10179;100.0
175;0;0;Personen met 52 weken inkomen;Belastbaar inkomen;2000;;19.2;10381;100.0
176;0;0;Personen met 52 weken inkomen;Besteedbaar inkomen;1990;;12.3;8720;100.0
177;0;0;Personen met 52 weken inkomen;Besteedbaar inkomen;1991;;12.6;8986;100.0
178;0;0;Personen met 52 weken inkomen;Besteedbaar inkomen;1992;;12.9;9195;100.0
179;0;0;Personen met 52 weken inkomen;Besteedbaar inkomen;1993;;13.1;9300;100.0
180;0;0;Personen met 52 weken inkomen;Besteedbaar inkomen;1994;;13.4;9377;100.0
181;0;0;Personen met 52 weken inkomen;Besteedbaar inkomen;1995;;13.8;9548;100.0
182;0;0;Personen met 52 weken inkomen;Besteedbaar inkomen;1996;;14.0;9740;100.0
183;0;0;Personen met 52 weken inkomen;Besteedbaar inkomen;1997;;14.4;9941;100.0
184;0;0;Personen met 52 weken inkomen;Besteedbaar inkomen;1998;;14.8;10088;100.0
185;0;0;Personen met 52 weken inkomen;Besteedbaar inkomen;1999;;15.3;10179;100.0
186;0;0;Personen met 52 weken inkomen;Besteedbaar inkomen;2000;;15.9;10381;100.0
187;0;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1990;;13.8;8720;100.0
188;0;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1991;;14.2;8986;100.0
189;0;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1992;;14.7;9195;100.0
190;0;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1993;;14.9;9300;100.0
191;0;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1994;;15.3;9377;100.0
192;0;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1995;;15.9;9548;100.0
193;0;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1996;;16.2;9740;100.0
194;0;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1997;;16.7;9941;100.0
195;0;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1998;;17.3;10088;100.0
196;0;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1999;;17.9;10179;100.0
197;0;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;2000;;18.9;10381;100.0
198;0;Laagste 10%-groep;Alle personen;Primair inkomen;1990;0.0;-0.4;1463;10.0
199;0;Laagste 10%-groep;Alle personen;Primair inkomen;1991;0.0;-0.4;1474;10.0
200;0;Laagste 10%-groep;Alle personen;Primair inkomen;1992;0.0;-0.6;1486;10.0
201;0;Laagste 10%-groep;Alle personen;Primair inkomen;1993;0.0;-0.7;1496;10.0
202;0;Laagste 10%-groep;Alle personen;Primair inkomen;1994;0.0;-0.6;1502;10.0
203;0;Laagste 10%-groep;Alle personen;Primair inkomen;1995;0.0;-0.4;1513;10.0
204;0;Laagste 10%-groep;Alle personen;Primair inkomen;1996;0.0;-0.7;1520;10.0
205;0;Laagste 10%-groep;Alle personen;Primair inkomen;1997;0.0;-0.6;1530;10.0
206;0;Laagste 10%-groep;Alle personen;Primair inkomen;1998;0.0;-1.0;1542;10.0
207;0;Laagste 10%-groep;Alle personen;Primair inkomen;1999;0.0;-1.0;1548;10.0
208;0;Laagste 10%-groep;Alle personen;Primair inkomen;2000;0.0;-1.0;1565;10.0
209;0;Laagste 10%-groep;Alle personen;Bruto inkomen;1990;0.0;-0.3;1463;10.0
210;0;Laagste 10%-groep;Alle personen;Bruto inkomen;1991;0.0;-0.2;1474;10.0
211;0;Laagste 10%-groep;Alle personen;Bruto inkomen;1992;0.0;-0.3;1486;10.0
212;0;Laagste 10%-groep;Alle personen;Bruto inkomen;1993;0.0;-0.4;1496;10.0
213;0;Laagste 10%-groep;Alle personen;Bruto inkomen;1994;0.0;-0.3;1502;10.0
214;0;Laagste 10%-groep;Alle personen;Bruto inkomen;1995;0.0;-0.2;1513;10.0
215;0;Laagste 10%-groep;Alle personen;Bruto inkomen;1996;0.0;-0.4;1521;10.0
216;0;Laagste 10%-groep;Alle personen;Bruto inkomen;1997;0.0;-0.3;1530;10.0
217;0;Laagste 10%-groep;Alle personen;Bruto inkomen;1998;0.0;-0.7;1542;10.0
218;0;Laagste 10%-groep;Alle personen;Bruto inkomen;1999;0.0;-0.6;1548;10.0
219;0;Laagste 10%-groep;Alle personen;Bruto inkomen;2000;0.0;-0.6;1565;10.0
220;0;Laagste 10%-groep;Alle personen;Persoonlijk inkomen;1990;0.0;-0.2;1463;10.0
221;0;Laagste 10%-groep;Alle personen;Persoonlijk inkomen;1991;0.0;-0.2;1474;10.0
222;0;Laagste 10%-groep;Alle personen;Persoonlijk inkomen;1992;0.0;-0.3;1486;10.0
223;0;Laagste 10%-groep;Alle personen;Persoonlijk inkomen;1993;0.0;-0.4;1496;10.0
224;0;Laagste 10%-groep;Alle personen;Persoonlijk inkomen;1994;0.0;-0.3;1502;10.0
225;0;Laagste 10%-groep;Alle personen;Persoonlijk inkomen;1995;0.0;-0.1;1513;10.0
226;0;Laagste 10%-groep;Alle personen;Persoonlijk inkomen;1996;0.0;-0.3;1520;10.0
227;0;Laagste 10%-groep;Alle personen;Persoonlijk inkomen;1997;0.0;-0.3;1530;10.0
228;0;Laagste 10%-groep;Alle personen;Persoonlijk inkomen;1998;0.0;-0.6;1542;10.0
229;0;Laagste 10%-groep;Alle personen;Persoonlijk inkomen;1999;0.0;-0.6;1548;10.0
230;0;Laagste 10%-groep;Alle personen;Persoonlijk inkomen;2000;0.0;-0.4;1565;10.0
231;0;Laagste 10%-groep;Alle personen;Belastbaar inkomen;1990;0.0;-0.4;1463;10.0
232;0;Laagste 10%-groep;Alle personen;Belastbaar inkomen;1991;0.0;-0.4;1474;10.0
233;0;Laagste 10%-groep;Alle personen;Belastbaar inkomen;1992;0.0;-0.4;1486;10.0
234;0;Laagste 10%-groep;Alle personen;Belastbaar inkomen;1993;0.0;-0.5;1496;10.0
235;0;Laagste 10%-groep;Alle personen;Belastbaar inkomen;1994;0.0;-0.4;1502;10.0
236;0;Laagste 10%-groep;Alle personen;Belastbaar inkomen;1995;0.0;-0.2;1513;10.0
237;0;Laagste 10%-groep;Alle personen;Belastbaar inkomen;1996;0.0;-0.8;1520;10.0
238;0;Laagste 10%-groep;Alle personen;Belastbaar inkomen;1997;0.0;-0.7;1530;10.0
239;0;Laagste 10%-groep;Alle personen;Belastbaar inkomen;1998;0.0;-1.2;1542;10.0
240;0;Laagste 10%-groep;Alle personen;Belastbaar inkomen;1999;0.0;-1.2;1548;10.0
241;0;Laagste 10%-groep;Alle personen;Belastbaar inkomen;2000;0.0;-1.2;1565;10.0
242;0;Laagste 10%-groep;Alle personen;Besteedbaar inkomen;1990;0.0;-0.4;1463;10.0
243;0;Laagste 10%-groep;Alle personen;Besteedbaar inkomen;1991;0.0;-0.3;1474;10.0
244;0;Laagste 10%-groep;Alle personen;Besteedbaar inkomen;1992;0.0;-0.5;1486;10.0
245;0;Laagste 10%-groep;Alle personen;Besteedbaar inkomen;1993;0.0;-0.6;1496;10.0
246;0;Laagste 10%-groep;Alle personen;Besteedbaar inkomen;1994;0.0;-0.4;1502;10.0
247;0;Laagste 10%-groep;Alle personen;Besteedbaar inkomen;1995;0.0;-0.3;1513;10.0
248;0;Laagste 10%-groep;Alle personen;Besteedbaar inkomen;1996;0.0;-0.6;1520;10.0
249;0;Laagste 10%-groep;Alle personen;Besteedbaar inkomen;1997;0.0;-0.6;1530;10.0
250;0;Laagste 10%-groep;Alle personen;Besteedbaar inkomen;1998;0.0;-1.0;1542;10.0
251;0;Laagste 10%-groep;Alle personen;Besteedbaar inkomen;1999;0.0;-1.0;1548;10.0
252;0;Laagste 10%-groep;Alle personen;Besteedbaar inkomen;2000;0.0;-0.9;1565;10.0
253;0;Laagste 10%-groep;Alle personen;Gestandaardiseerd inkomen;1990;6.9;4.4;1463;10.0
254;0;Laagste 10%-groep;Alle personen;Gestandaardiseerd inkomen;1991;7.1;4.6;1474;10.0
255;0;Laagste 10%-groep;Alle personen;Gestandaardiseerd inkomen;1992;7.4;4.6;1486;10.0
256;0;Laagste 10%-groep;Alle personen;Gestandaardiseerd inkomen;1993;7.4;4.3;1496;10.0
257;0;Laagste 10%-groep;Alle personen;Gestandaardiseerd inkomen;1994;7.5;4.8;1501;10.0
258;0;Laagste 10%-groep;Alle personen;Gestandaardiseerd inkomen;1995;7.9;5.3;1512;10.0
259;0;Laagste 10%-groep;Alle personen;Gestandaardiseerd inkomen;1996;8.0;4.9;1520;10.0
260;0;Laagste 10%-groep;Alle personen;Gestandaardiseerd inkomen;1997;8.4;5.2;1530;10.0
261;0;Laagste 10%-groep;Alle personen;Gestandaardiseerd inkomen;1998;8.8;4.6;1542;10.0
262;0;Laagste 10%-groep;Alle personen;Gestandaardiseerd inkomen;1999;9.0;4.9;1548;10.0
263;0;Laagste 10%-groep;Alle personen;Gestandaardiseerd inkomen;2000;9.5;5.3;1565;10.0
264;0;Laagste 10%-groep;Personen met inkomen;Primair inkomen;1990;0.0;-0.6;1017;10.0
265;0;Laagste 10%-groep;Personen met inkomen;Primair inkomen;1991;0.0;-0.6;1035;10.0
266;0;Laagste 10%-groep;Personen met inkomen;Primair inkomen;1992;0.0;-0.9;1053;10.0
267;0;Laagste 10%-groep;Personen met inkomen;Primair inkomen;1993;0.0;-1.0;1062;10.0
268;0;Laagste 10%-groep;Personen met inkomen;Primair inkomen;1994;0.0;-0.8;1070;10.0
269;0;Laagste 10%-groep;Personen met inkomen;Primair inkomen;1995;0.0;-0.6;1088;10.0
270;0;Laagste 10%-groep;Personen met inkomen;Primair inkomen;1996;0.0;-0.9;1103;10.0
271;0;Laagste 10%-groep;Personen met inkomen;Primair inkomen;1997;0.0;-0.8;1120;10.0
272;0;Laagste 10%-groep;Personen met inkomen;Primair inkomen;1998;0.0;-1.4;1136;10.0
273;0;Laagste 10%-groep;Personen met inkomen;Primair inkomen;1999;0.0;-1.3;1148;10.0
274;0;Laagste 10%-groep;Personen met inkomen;Primair inkomen;2000;0.0;-1.3;1167;10.0
275;0;Laagste 10%-groep;Personen met inkomen;Bruto inkomen;1990;2.9;0.8;1017;10.0
276;0;Laagste 10%-groep;Personen met inkomen;Bruto inkomen;1991;2.9;0.9;1035;10.0
277;0;Laagste 10%-groep;Personen met inkomen;Bruto inkomen;1992;3.1;0.8;1053;10.0
278;0;Laagste 10%-groep;Personen met inkomen;Bruto inkomen;1993;3.1;0.7;1062;10.0
279;0;Laagste 10%-groep;Personen met inkomen;Bruto inkomen;1994;3.1;0.9;1070;10.0
280;0;Laagste 10%-groep;Personen met inkomen;Bruto inkomen;1995;3.1;1.1;1088;10.0
281;0;Laagste 10%-groep;Personen met inkomen;Bruto inkomen;1996;3.0;0.7;1103;10.0
282;0;Laagste 10%-groep;Personen met inkomen;Bruto inkomen;1997;3.1;0.8;1120;10.0
283;0;Laagste 10%-groep;Personen met inkomen;Bruto inkomen;1998;3.3;0.4;1136;10.0
284;0;Laagste 10%-groep;Personen met inkomen;Bruto inkomen;1999;3.6;0.6;1148;10.0
285;0;Laagste 10%-groep;Personen met inkomen;Bruto inkomen;2000;3.9;0.8;1168;10.0
286;0;Laagste 10%-groep;Personen met inkomen;Persoonlijk inkomen;1990;2.6;0.7;1017;10.0
287;0;Laagste 10%-groep;Personen met inkomen;Persoonlijk inkomen;1991;2.7;0.8;1035;10.0
288;0;Laagste 10%-groep;Personen met inkomen;Persoonlijk inkomen;1992;2.9;0.6;1053;10.0
289;0;Laagste 10%-groep;Personen met inkomen;Persoonlijk inkomen;1993;2.9;0.5;1062;10.0
290;0;Laagste 10%-groep;Personen met inkomen;Persoonlijk inkomen;1994;3.0;0.8;1070;10.0
291;0;Laagste 10%-groep;Personen met inkomen;Persoonlijk inkomen;1995;2.8;1.0;1088;10.0
292;0;Laagste 10%-groep;Personen met inkomen;Persoonlijk inkomen;1996;2.8;0.6;1103;10.0
293;0;Laagste 10%-groep;Personen met inkomen;Persoonlijk inkomen;1997;2.9;0.6;1120;10.0
294;0;Laagste 10%-groep;Personen met inkomen;Persoonlijk inkomen;1998;3.0;0.3;1136;10.0
295;0;Laagste 10%-groep;Personen met inkomen;Persoonlijk inkomen;1999;3.3;0.5;1148;10.0
296;0;Laagste 10%-groep;Personen met inkomen;Persoonlijk inkomen;2000;3.6;0.8;1168;10.0
297;0;Laagste 10%-groep;Personen met inkomen;Belastbaar inkomen;1990;1.4;-0.2;1017;10.0
298;0;Laagste 10%-groep;Personen met inkomen;Belastbaar inkomen;1991;1.5;-0.1;1035;10.0
299;0;Laagste 10%-groep;Personen met inkomen;Belastbaar inkomen;1992;1.6;-0.2;1053;10.0
300;0;Laagste 10%-groep;Personen met inkomen;Belastbaar inkomen;1993;1.6;-0.3;1062;10.0
301;0;Laagste 10%-groep;Personen met inkomen;Belastbaar inkomen;1994;1.7;0.0;1070;10.0
302;0;Laagste 10%-groep;Personen met inkomen;Belastbaar inkomen;1995;1.7;0.2;1088;10.0
303;0;Laagste 10%-groep;Personen met inkomen;Belastbaar inkomen;1996;1.7;-0.5;1103;10.0
304;0;Laagste 10%-groep;Personen met inkomen;Belastbaar inkomen;1997;1.8;-0.5;1120;10.0
