ID;Bedrijfsgrootte;BedrijfstakkenBranchesSBI2008;Perioden;WerkzamePersonen_1;Arbeidsjaren_2;UitgavenVoorEigenRDActiviteiten_3;OndernemingenMetEigenRDActiviteiten_4
214;Totaal;20 Chemische industrie;2017;5415.0;4511.0;545.0;260.0
215;Totaal;20 Chemische industrie;2018;5414.0;4638.0;588.0;270.0
216;Totaal;20 Chemische industrie;2019;5318.0;4515.0;565.0;270.0
217;Totaal;20 Chemische industrie;2020;4728.0;4032.0;594.0;230.0
218;Totaal;20 Chemische industrie;2021;4373.0;3818.0;565.0;215.0
219;Totaal;20 Chemische industrie;2022;4689.0;3901.0;597.0;
220;Totaal;21 Farmaceutische industrie;2013;2061.0;1710.0;288.0;70.0
221;Totaal;21 Farmaceutische industrie;2014;2053.0;1714.0;265.0;60.0
222;Totaal;21 Farmaceutische industrie;2015;2038.0;1767.0;269.0;60.0
223;Totaal;21 Farmaceutische industrie;2016;2089.0;1763.0;253.0;65.0
224;Totaal;21 Farmaceutische industrie;2017;2242.0;1942.0;284.0;65.0
225;Totaal;21 Farmaceutische industrie;2018;2348.0;2047.0;256.0;55.0
226;Totaal;21 Farmaceutische industrie;2019;2224.0;1997.0;264.0;55.0
227;Totaal;21 Farmaceutische industrie;2020;2192.0;1967.0;313.0;60.0
228;Totaal;21 Farmaceutische industrie;2021;2427.0;2148.0;323.0;60.0
229;Totaal;21 Farmaceutische industrie;2022;2675.0;2407.0;334.0;
230;Totaal;22 Rubber- en kunststofproductindustrie;2013;;;;360.0
231;Totaal;22 Rubber- en kunststofproductindustrie;2014;;;;350.0
232;Totaal;22 Rubber- en kunststofproductindustrie;2015;;;;345.0
233;Totaal;22 Rubber- en kunststofproductindustrie;2016;;;;310.0
234;Totaal;22 Rubber- en kunststofproductindustrie;2017;;;;310.0
235;Totaal;22 Rubber- en kunststofproductindustrie;2018;;;;290.0
236;Totaal;22 Rubber- en kunststofproductindustrie;2019;;;;295.0
237;Totaal;22 Rubber- en kunststofproductindustrie;2020;;;;275.0
238;Totaal;22 Rubber- en kunststofproductindustrie;2021;;;;255.0
239;Totaal;22 Rubber- en kunststofproductindustrie;2022;;;;
240;Totaal;23 Bouwmaterialenindustrie;2013;804.0;248.0;17.0;160.0
241;Totaal;23 Bouwmaterialenindustrie;2014;630.0;227.0;16.0;155.0
242;Totaal;23 Bouwmaterialenindustrie;2015;616.0;268.0;18.0;125.0
243;Totaal;23 Bouwmaterialenindustrie;2016;528.0;237.0;17.0;95.0
244;Totaal;23 Bouwmaterialenindustrie;2017;433.0;225.0;17.0;90.0
245;Totaal;23 Bouwmaterialenindustrie;2018;455.0;244.0;20.0;105.0
246;Totaal;23 Bouwmaterialenindustrie;2019;404.0;215.0;20.0;85.0
247;Totaal;23 Bouwmaterialenindustrie;2020;558.0;270.0;23.0;90.0
248;Totaal;23 Bouwmaterialenindustrie;2021;620.0;271.0;24.0;120.0
249;Totaal;23 Bouwmaterialenindustrie;2022;694.0;370.0;31.0;
250;Totaal;24-30, 33 Metalektro;2013;37649.0;26755.0;3028.0;2700.0
251;Totaal;24-30, 33 Metalektro;2014;38056.0;26731.0;3125.0;2675.0
252;Totaal;24-30, 33 Metalektro;2015;39511.0;27588.0;3146.0;2550.0
253;Totaal;24-30, 33 Metalektro;2016;41686.0;29423.0;3380.0;2640.0
254;Totaal;24-30, 33 Metalektro;2017;40708.0;31462.0;3706.0;2610.0
255;Totaal;24-30, 33 Metalektro;2018;43191.0;33878.0;3908.0;2495.0
256;Totaal;24-30, 33 Metalektro;2019;43901.0;33884.0;4187.0;2605.0
257;Totaal;24-30, 33 Metalektro;2020;43955.0;34263.0;4454.0;2660.0
258;Totaal;24-30, 33 Metalektro;2021;45519.0;36107.0;4773.0;2570.0
259;Totaal;24-30, 33 Metalektro;2022;47848.0;38128.0;5609.0;
260;Totaal;24-25 Basismetaal, metaalprod.-industrie;2013;5181.0;2129.0;163.0;875.0
261;Totaal;24-25 Basismetaal, metaalprod.-industrie;2014;5181.0;2083.0;173.0;825.0
262;Totaal;24-25 Basismetaal, metaalprod.-industrie;2015;5861.0;2271.0;204.0;845.0
263;Totaal;24-25 Basismetaal, metaalprod.-industrie;2016;6776.0;2825.0;237.0;895.0
264;Totaal;24-25 Basismetaal, metaalprod.-industrie;2017;5747.0;2864.0;253.0;930.0
265;Totaal;24-25 Basismetaal, metaalprod.-industrie;2018;5692.0;3052.0;264.0;855.0
266;Totaal;24-25 Basismetaal, metaalprod.-industrie;2019;5536.0;2843.0;275.0;895.0
267;Totaal;24-25 Basismetaal, metaalprod.-industrie;2020;5572.0;2877.0;277.0;860.0
268;Totaal;24-25 Basismetaal, metaalprod.-industrie;2021;4911.0;2928.0;266.0;755.0
269;Totaal;24-25 Basismetaal, metaalprod.-industrie;2022;5447.0;2762.0;272.0;
270;Totaal;24 Basismetaalindustrie;2013;944.0;605.0;72.0;85.0
271;Totaal;24 Basismetaalindustrie;2014;931.0;582.0;76.0;80.0
272;Totaal;24 Basismetaalindustrie;2015;1057.0;601.0;82.0;70.0
273;Totaal;24 Basismetaalindustrie;2016;1061.0;706.0;86.0;65.0
274;Totaal;24 Basismetaalindustrie;2017;1145.0;742.0;95.0;75.0
275;Totaal;24 Basismetaalindustrie;2018;1144.0;745.0;102.0;75.0
276;Totaal;24 Basismetaalindustrie;2019;1029.0;659.0;86.0;65.0
277;Totaal;24 Basismetaalindustrie;2020;974.0;643.0;83.0;70.0
278;Totaal;24 Basismetaalindustrie;2021;976.0;692.0;84.0;60.0
279;Totaal;24 Basismetaalindustrie;2022;987.0;705.0;97.0;
280;Totaal;25 Metaalproductenindustrie;2013;4237.0;1524.0;91.0;795.0
281;Totaal;25 Metaalproductenindustrie;2014;4250.0;1500.0;97.0;745.0
282;Totaal;25 Metaalproductenindustrie;2015;4804.0;1671.0;122.0;775.0
283;Totaal;25 Metaalproductenindustrie;2016;5716.0;2118.0;152.0;835.0
284;Totaal;25 Metaalproductenindustrie;2017;4602.0;2122.0;158.0;855.0
285;Totaal;25 Metaalproductenindustrie;2018;4549.0;2307.0;162.0;780.0
286;Totaal;25 Metaalproductenindustrie;2019;4507.0;2184.0;189.0;830.0
287;Totaal;25 Metaalproductenindustrie;2020;4598.0;2234.0;194.0;790.0
288;Totaal;25 Metaalproductenindustrie;2021;3935.0;2236.0;182.0;695.0
289;Totaal;25 Metaalproductenindustrie;2022;4460.0;2057.0;175.0;
290;Totaal;26-28 Elektrotechn. en machine-industrie;2013;27177.0;21067.0;2566.0;1305.0
291;Totaal;26-28 Elektrotechn. en machine-industrie;2014;27435.0;21000.0;2656.0;1305.0
292;Totaal;26-28 Elektrotechn. en machine-industrie;2015;28483.0;21842.0;2634.0;1220.0
293;Totaal;26-28 Elektrotechn. en machine-industrie;2016;29449.0;23019.0;2830.0;1265.0
294;Totaal;26-28 Elektrotechn. en machine-industrie;2017;29300.0;24842.0;3110.0;1250.0
295;Totaal;26-28 Elektrotechn. en machine-industrie;2018;31857.0;27182.0;3307.0;1235.0
296;Totaal;26-28 Elektrotechn. en machine-industrie;2019;32822.0;27521.0;3582.0;1285.0
297;Totaal;26-28 Elektrotechn. en machine-industrie;2020;33139.0;27842.0;3871.0;1345.0
298;Totaal;26-28 Elektrotechn. en machine-industrie;2021;34926.0;29311.0;4169.0;1370.0
299;Totaal;26-28 Elektrotechn. en machine-industrie;2022;37308.0;31769.0;5013.0;
300;Totaal;26-27 Elektrische en elektron. Industrie;2013;11827.0;10011.0;1222.0;450.0
301;Totaal;26-27 Elektrische en elektron. Industrie;2014;11760.0;9924.0;1201.0;435.0
302;Totaal;26-27 Elektrische en elektron. Industrie;2015;12505.0;10693.0;1186.0;460.0
303;Totaal;26-27 Elektrische en elektron. Industrie;2016;12672.0;11014.0;1235.0;455.0
304;Totaal;26-27 Elektrische en elektron. Industrie;2017;13387.0;11663.0;1377.0;445.0
305;Totaal;26-27 Elektrische en elektron. Industrie;2018;13523.0;11845.0;1369.0;445.0
306;Totaal;26-27 Elektrische en elektron. Industrie;2019;13244.0;11588.0;1395.0;495.0
307;Totaal;26-27 Elektrische en elektron. Industrie;2020;13409.0;11867.0;1506.0;455.0
308;Totaal;26-27 Elektrische en elektron. Industrie;2021;13511.0;11761.0;1505.0;425.0
309;Totaal;26-27 Elektrische en elektron. Industrie;2022;13658.0;11778.0;1621.0;
310;Totaal;26 Elektrotechnische industrie;2013;6078.0;5131.0;633.0;295.0
311;Totaal;26 Elektrotechnische industrie;2014;6049.0;5090.0;662.0;275.0
312;Totaal;26 Elektrotechnische industrie;2015;6437.0;5536.0;663.0;305.0
313;Totaal;26 Elektrotechnische industrie;2016;6817.0;5923.0;713.0;305.0
314;Totaal;26 Elektrotechnische industrie;2017;7323.0;6363.0;776.0;300.0
315;Totaal;26 Elektrotechnische industrie;2018;7601.0;6603.0;805.0;300.0
316;Totaal;26 Elektrotechnische industrie;2019;8175.0;7142.0;867.0;315.0
317;Totaal;26 Elektrotechnische industrie;2020;7793.0;6870.0;871.0;320.0
318;Totaal;26 Elektrotechnische industrie;2021;8539.0;7478.0;949.0;310.0
319;Totaal;26 Elektrotechnische industrie;2022;9295.0;8227.0;1207.0;
320;Totaal;27 Elektrische apparatenindustrie;2013;5749.0;4880.0;589.0;155.0
321;Totaal;27 Elektrische apparatenindustrie;2014;5712.0;4835.0;538.0;160.0
322;Totaal;27 Elektrische apparatenindustrie;2015;6068.0;5156.0;522.0;155.0
323;Totaal;27 Elektrische apparatenindustrie;2016;5855.0;5092.0;522.0;150.0
324;Totaal;27 Elektrische apparatenindustrie;2017;6064.0;5300.0;600.0;145.0
325;Totaal;27 Elektrische apparatenindustrie;2018;5922.0;5242.0;564.0;145.0
326;Totaal;27 Elektrische apparatenindustrie;2019;5069.0;4446.0;528.0;180.0
327;Totaal;27 Elektrische apparatenindustrie;2020;5616.0;4997.0;635.0;135.0
328;Totaal;27 Elektrische apparatenindustrie;2021;4972.0;4283.0;556.0;115.0
329;Totaal;27 Elektrische apparatenindustrie;2022;4363.0;3551.0;414.0;
330;Totaal;28 Machine-industrie;2013;15350.0;11056.0;1344.0;850.0
331;Totaal;28 Machine-industrie;2014;15674.0;11075.0;1455.0;870.0
332;Totaal;28 Machine-industrie;2015;15978.0;11149.0;1449.0;760.0
333;Totaal;28 Machine-industrie;2016;16777.0;12005.0;1595.0;810.0
