ID;Onderwijsdeelname;KenmerkenArbeid;Uitkering;IngeschrevenUWVWerkbedrijf;RegioS;Perioden;Jongeren15Tot27Jaar_1
47;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;West-Nederland (LD);2013;1179700
48;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;West-Nederland (LD);2014;1188400
49;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;West-Nederland (LD);2015;1201400
50;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;West-Nederland (LD);2016;1215700
51;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;West-Nederland (LD);2017;1223900
52;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuid-Nederland (LD);2005;490400
53;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuid-Nederland (LD);2006;491200
54;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuid-Nederland (LD);2007;492300
55;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuid-Nederland (LD);2008;495100
56;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuid-Nederland (LD);2009;500400
57;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuid-Nederland (LD);2010;505100
58;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuid-Nederland (LD);2011;508900
59;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuid-Nederland (LD);2012;511100
60;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuid-Nederland (LD);2013;513300
61;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuid-Nederland (LD);2014;514500
62;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuid-Nederland (LD);2015;517700
63;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuid-Nederland (LD);2016;523000
64;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuid-Nederland (LD);2017;526200
65;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Groningen (PV);2005;96400
66;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Groningen (PV);2006;97100
67;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Groningen (PV);2007;97600
68;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Groningen (PV);2008;98400
69;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Groningen (PV);2009;100200
70;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Groningen (PV);2010;101700
71;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Groningen (PV);2011;103600
72;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Groningen (PV);2012;104600
73;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Groningen (PV);2013;105400
74;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Groningen (PV);2014;106400
75;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Groningen (PV);2015;106600
76;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Groningen (PV);2016;107100
77;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Groningen (PV);2017;106600
78;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Friesland (PV);2005;92300
79;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Friesland (PV);2006;91700
80;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Friesland (PV);2007;91300
81;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Friesland (PV);2008;91200
82;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Friesland (PV);2009;91500
83;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Friesland (PV);2010;91800
84;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Friesland (PV);2011;91600
85;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Friesland (PV);2012;91200
86;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Friesland (PV);2013;90900
87;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Friesland (PV);2014;91200
88;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Friesland (PV);2015;91500
89;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Friesland (PV);2016;92500
90;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Friesland (PV);2017;93000
91;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Drenthe (PV);2005;60500
92;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Drenthe (PV);2006;60500
93;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Drenthe (PV);2007;60600
94;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Drenthe (PV);2008;60300
95;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Drenthe (PV);2009;60600
96;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Drenthe (PV);2010;61000
97;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Drenthe (PV);2011;61000
98;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Drenthe (PV);2012;60600
99;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Drenthe (PV);2013;60300
100;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Drenthe (PV);2014;60400
101;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Drenthe (PV);2015;60900
102;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Drenthe (PV);2016;62100
103;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Drenthe (PV);2017;62700
104;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Overijssel (PV);2005;167200
105;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Overijssel (PV);2006;166800
106;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Overijssel (PV);2007;166400
107;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Overijssel (PV);2008;167000
108;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Overijssel (PV);2009;167800
109;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Overijssel (PV);2010;168800
110;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Overijssel (PV);2011;168800
111;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Overijssel (PV);2012;168100
112;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Overijssel (PV);2013;167300
113;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Overijssel (PV);2014;167200
114;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Overijssel (PV);2015;169200
115;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Overijssel (PV);2016;171600
116;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Overijssel (PV);2017;173400
117;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Flevoland (PV);2005;58800
118;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Flevoland (PV);2006;59700
119;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Flevoland (PV);2007;60000
120;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Flevoland (PV);2008;61000
121;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Flevoland (PV);2009;62000
122;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Flevoland (PV);2010;62100
123;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Flevoland (PV);2011;62300
124;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Flevoland (PV);2012;62500
125;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Flevoland (PV);2013;62400
126;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Flevoland (PV);2014;62400
127;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Flevoland (PV);2015;62500
128;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Flevoland (PV);2016;63400
129;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Flevoland (PV);2017;63700
130;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Gelderland (PV);2005;281300
131;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Gelderland (PV);2006;282100
132;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Gelderland (PV);2007;282800
133;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Gelderland (PV);2008;284400
134;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Gelderland (PV);2009;287500
135;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Gelderland (PV);2010;290300
136;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Gelderland (PV);2011;292300
137;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Gelderland (PV);2012;294800
138;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Gelderland (PV);2013;296000
139;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Gelderland (PV);2014;298000
140;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Gelderland (PV);2015;302100
141;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Gelderland (PV);2016;307100
142;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Gelderland (PV);2017;310100
143;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Utrecht (PV);2005;179600
144;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Utrecht (PV);2006;182700
145;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Utrecht (PV);2007;185400
146;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Utrecht (PV);2008;187000
147;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Utrecht (PV);2009;188800
148;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Utrecht (PV);2010;189700
149;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Utrecht (PV);2011;190500
150;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Utrecht (PV);2012;191600
151;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Utrecht (PV);2013;192400
152;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Utrecht (PV);2014;194600
153;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Utrecht (PV);2015;196600
154;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Utrecht (PV);2016;198800
155;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Utrecht (PV);2017;200700
156;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Holland (PV);2005;356400
157;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Holland (PV);2006;361000
158;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Holland (PV);2007;366400
159;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Holland (PV);2008;373100
160;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Holland (PV);2009;378900
161;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Holland (PV);2010;385700
162;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Holland (PV);2011;389700
163;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Holland (PV);2012;393000
164;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Holland (PV);2013;396700
165;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Holland (PV);2014;400000
166;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Holland (PV);2015;405900
167;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Holland (PV);2016;411900
168;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Holland (PV);2017;414600
169;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuid-Holland (PV);2005;519000
170;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuid-Holland (PV);2006;521000
171;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuid-Holland (PV);2007;521600
172;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuid-Holland (PV);2008;525100
173;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuid-Holland (PV);2009;531600
174;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuid-Holland (PV);2010;536700
175;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuid-Holland (PV);2011;540100
176;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuid-Holland (PV);2012;541400
177;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuid-Holland (PV);2013;541300
178;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuid-Holland (PV);2014;544600
179;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuid-Holland (PV);2015;549000
180;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuid-Holland (PV);2016;554800
181;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuid-Holland (PV);2017;558300
182;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zeeland (PV);2005;48900
183;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zeeland (PV);2006;49100
184;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zeeland (PV);2007;49200
185;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zeeland (PV);2008;49100
186;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zeeland (PV);2009;49100
187;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zeeland (PV);2010;49300
188;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zeeland (PV);2011;49300
189;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zeeland (PV);2012;49200
190;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zeeland (PV);2013;49300
191;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zeeland (PV);2014;49200
192;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zeeland (PV);2015;49900
193;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zeeland (PV);2016;50200
194;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zeeland (PV);2017;50200
195;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Brabant (PV);2005;339600
196;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Brabant (PV);2006;340700
197;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Brabant (PV);2007;342000
198;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Brabant (PV);2008;343900
199;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Brabant (PV);2009;347400
200;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Brabant (PV);2010;351200
201;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Brabant (PV);2011;353000
202;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Brabant (PV);2012;354900
203;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Brabant (PV);2013;357000
204;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Brabant (PV);2014;358900
205;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Brabant (PV);2015;362200
206;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Brabant (PV);2016;366700
207;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Brabant (PV);2017;370300
208;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Limburg (PV);2005;150700
209;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Limburg (PV);2006;150500
210;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Limburg (PV);2007;150300
211;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Limburg (PV);2008;151200
212;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Limburg (PV);2009;152900
213;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Limburg (PV);2010;153900
214;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Limburg (PV);2011;155900
215;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Limburg (PV);2012;156200
216;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Limburg (PV);2013;156300
217;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Limburg (PV);2014;155600
218;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Limburg (PV);2015;155500
219;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Limburg (PV);2016;156300
220;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Limburg (PV);2017;155900
221;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Oost-Groningen (CR);2005;17500
222;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Oost-Groningen (CR);2006;17500
223;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Oost-Groningen (CR);2007;17300
224;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Oost-Groningen (CR);2008;17000
225;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Oost-Groningen (CR);2009;17100
226;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Oost-Groningen (CR);2010;17200
227;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Oost-Groningen (CR);2011;17100
228;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Oost-Groningen (CR);2012;16900
229;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Oost-Groningen (CR);2013;16800
230;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Oost-Groningen (CR);2014;16800
231;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Oost-Groningen (CR);2015;17000
232;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Oost-Groningen (CR);2016;16900
233;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Oost-Groningen (CR);2017;16800
234;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Delfzijl en omgeving (CR);2005;6700
235;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Delfzijl en omgeving (CR);2006;6600
236;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Delfzijl en omgeving (CR);2007;6500
237;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Delfzijl en omgeving (CR);2008;6200
238;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Delfzijl en omgeving (CR);2009;6200
239;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Delfzijl en omgeving (CR);2010;6200
240;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Delfzijl en omgeving (CR);2011;6100
241;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Delfzijl en omgeving (CR);2012;6100
242;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Delfzijl en omgeving (CR);2013;6100
243;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Delfzijl en omgeving (CR);2014;5900
244;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Delfzijl en omgeving (CR);2015;5900
245;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Delfzijl en omgeving (CR);2016;5900
246;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Delfzijl en omgeving (CR);2017;5800
247;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Overig Groningen (CR);2005;72200
248;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Overig Groningen (CR);2006;73000
249;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Overig Groningen (CR);2007;73800
250;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Overig Groningen (CR);2008;75200
251;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Overig Groningen (CR);2009;76900
252;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Overig Groningen (CR);2010;78300
253;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Overig Groningen (CR);2011;80400
254;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Overig Groningen (CR);2012;81600
255;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Overig Groningen (CR);2013;82600
256;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Overig Groningen (CR);2014;83700
257;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Overig Groningen (CR);2015;83700
258;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Overig Groningen (CR);2016;84300
259;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Overig Groningen (CR);2017;84000
260;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Friesland (CR);2005;49400
261;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Friesland (CR);2006;49000
262;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Friesland (CR);2007;48500
263;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Friesland (CR);2008;48500
264;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Friesland (CR);2009;48600
265;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Friesland (CR);2010;48900
266;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Friesland (CR);2011;48900
267;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Friesland (CR);2012;48700
268;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Friesland (CR);2013;48700
269;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Friesland (CR);2014;48700
270;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Friesland (CR);2015;48800
271;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Friesland (CR);2016;49000
272;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Friesland (CR);2017;49100
273;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuidwest-Friesland (CR);2005;18300
274;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuidwest-Friesland (CR);2006;18200
275;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuidwest-Friesland (CR);2007;18300
276;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuidwest-Friesland (CR);2008;18200
277;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuidwest-Friesland (CR);2009;18200
278;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuidwest-Friesland (CR);2010;18300
279;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuidwest-Friesland (CR);2011;18200
280;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuidwest-Friesland (CR);2012;18200
281;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuidwest-Friesland (CR);2013;18100
282;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuidwest-Friesland (CR);2014;18000
283;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuidwest-Friesland (CR);2015;18300
284;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuidwest-Friesland (CR);2016;18600
285;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuidwest-Friesland (CR);2017;18800
286;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuidoost-Friesland (CR);2005;24500
287;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuidoost-Friesland (CR);2006;24500
288;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuidoost-Friesland (CR);2007;24500
289;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Zuidoost-Friesland (CR);2008;24500
