ID;KenmerkenHuishouden;RegioS;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;TotaalVermogen_3;GemiddeldVermogen_4;MediaanVermogen_5
51;Particuliere huishoudens;West-Nederland (LD);2015;3658.9;100.0;606.6;165.8;15.8
52;Particuliere huishoudens;West-Nederland (LD);2016;3690.0;100.0;639.2;173.2;18.5
53;Particuliere huishoudens;West-Nederland (LD);2017;3724.7;100.0;713.6;191.6;24.4
54;Particuliere huishoudens;West-Nederland (LD);2018;3759.1;100.0;797.3;212.1;33.6
55;Particuliere huishoudens;West-Nederland (LD);2019;3789.1;100.0;857.6;226.3;45.4
56;Particuliere huishoudens;Zuid-Nederland (LD);2006;1495.0;100.0;264.8;177.1;62.7
57;Particuliere huishoudens;Zuid-Nederland (LD);2007;1506.2;100.0;279.0;185.2;69.3
58;Particuliere huishoudens;Zuid-Nederland (LD);2008;1519.1;100.0;300.1;197.6;78.0
59;Particuliere huishoudens;Zuid-Nederland (LD);2009;1532.1;100.0;292.4;190.9;69.3
60;Particuliere huishoudens;Zuid-Nederland (LD);2010;1544.6;100.0;285.5;184.9;56.9
61;Particuliere huishoudens;Zuid-Nederland (LD);2011;1557.9;100.0;280.9;180.3;53.0
62;Particuliere huishoudens;Zuid-Nederland (LD);2012;1571.1;100.0;265.0;168.7;42.2
63;Particuliere huishoudens;Zuid-Nederland (LD);2013;1583.3;100.0;250.9;158.5;30.2
64;Particuliere huishoudens;Zuid-Nederland (LD);2014;1589.7;100.0;251.3;158.0;30.1
65;Particuliere huishoudens;Zuid-Nederland (LD);2015;1603.2;100.0;268.7;167.6;33.7
66;Particuliere huishoudens;Zuid-Nederland (LD);2016;1613.0;100.0;280.6;174.0;37.7
67;Particuliere huishoudens;Zuid-Nederland (LD);2017;1628.4;100.0;309.9;190.3;45.0
68;Particuliere huishoudens;Zuid-Nederland (LD);2018;1641.8;100.0;337.1;205.3;55.4
69;Particuliere huishoudens;Zuid-Nederland (LD);2019;1655.1;100.0;360.9;218.0;68.2
70;Particuliere huishoudens;Niet in te delen (LD);2006;6.9;100.0;0.3;49.6;0.0
71;Particuliere huishoudens;Niet in te delen (LD);2007;6.9;100.0;0.4;54.1;0.0
72;Particuliere huishoudens;Niet in te delen (LD);2008;6.9;100.0;0.4;65.2;0.1
73;Particuliere huishoudens;Niet in te delen (LD);2009;8.3;100.0;0.6;70.1;0.1
74;Particuliere huishoudens;Niet in te delen (LD);2010;2.3;100.0;0.1;46.9;1.5
75;Particuliere huishoudens;Niet in te delen (LD);2011;1.1;100.0;0.1;57.2;6.3
76;Particuliere huishoudens;Niet in te delen (LD);2012;0.5;100.0;0.0;75.3;4.3
77;Particuliere huishoudens;Niet in te delen (LD);2013;0.5;100.0;0.0;55.2;1.4
78;Particuliere huishoudens;Niet in te delen (LD);2014;0.0;;;;
79;Particuliere huishoudens;Niet in te delen (LD);2015;0.0;;;;
80;Particuliere huishoudens;Niet in te delen (LD);2016;0.0;;;;
81;Particuliere huishoudens;Niet in te delen (LD);2017;0.0;;;;
82;Particuliere huishoudens;Niet in te delen (LD);2018;0.0;;;;
83;Particuliere huishoudens;Niet in te delen (LD);2019;0.0;;;;
84;Particuliere huishoudens;Groningen (PV);2006;265.9;100.0;29.3;110.3;21.6
85;Particuliere huishoudens;Groningen (PV);2007;268.0;100.0;31.2;116.4;22.8
86;Particuliere huishoudens;Groningen (PV);2008;270.2;100.0;34.5;127.6;24.5
87;Particuliere huishoudens;Groningen (PV);2009;272.1;100.0;33.7;123.8;23.7
88;Particuliere huishoudens;Groningen (PV);2010;272.6;100.0;32.9;120.6;20.6
89;Particuliere huishoudens;Groningen (PV);2011;274.6;100.0;31.4;114.4;19.1
90;Particuliere huishoudens;Groningen (PV);2012;277.3;100.0;29.8;107.5;14.2
91;Particuliere huishoudens;Groningen (PV);2013;279.6;100.0;27.9;99.8;8.3
92;Particuliere huishoudens;Groningen (PV);2014;280.1;100.0;28.2;100.8;8.3
93;Particuliere huishoudens;Groningen (PV);2015;282.9;100.0;30.1;106.6;10.5
94;Particuliere huishoudens;Groningen (PV);2016;283.7;100.0;31.0;109.4;11.6
95;Particuliere huishoudens;Groningen (PV);2017;284.5;100.0;33.8;118.8;14.6
96;Particuliere huishoudens;Groningen (PV);2018;285.5;100.0;36.8;128.8;18.3
97;Particuliere huishoudens;Groningen (PV);2019;286.6;100.0;39.0;136.2;23.4
98;Particuliere huishoudens;Fryslân (PV);2006;270.8;100.0;37.9;139.9;47.6
99;Particuliere huishoudens;Fryslân (PV);2007;272.7;100.0;40.7;149.3;54.2
100;Particuliere huishoudens;Fryslân (PV);2008;274.8;100.0;45.2;164.6;66.0
101;Particuliere huishoudens;Fryslân (PV);2009;277.2;100.0;44.8;161.6;62.1
102;Particuliere huishoudens;Fryslân (PV);2010;277.5;100.0;42.3;152.3;45.4
103;Particuliere huishoudens;Fryslân (PV);2011;279.8;100.0;42.1;150.3;46.9
104;Particuliere huishoudens;Fryslân (PV);2012;281.1;100.0;39.9;142.1;37.9
105;Particuliere huishoudens;Fryslân (PV);2013;282.5;100.0;37.9;134.2;27.1
106;Particuliere huishoudens;Fryslân (PV);2014;283.3;100.0;37.0;130.5;25.6
107;Particuliere huishoudens;Fryslân (PV);2015;284.6;100.0;39.0;137.1;28.4
108;Particuliere huishoudens;Fryslân (PV);2016;285.4;100.0;40.1;140.4;30.7
109;Particuliere huishoudens;Fryslân (PV);2017;287.4;100.0;43.6;151.8;37.5
110;Particuliere huishoudens;Fryslân (PV);2018;288.7;100.0;47.5;164.5;45.6
111;Particuliere huishoudens;Fryslân (PV);2019;290.4;100.0;51.0;175.7;54.7
112;Particuliere huishoudens;Drenthe (PV);2006;200.3;100.0;30.9;154.3;64.6
113;Particuliere huishoudens;Drenthe (PV);2007;202.4;100.0;33.5;165.7;71.1
114;Particuliere huishoudens;Drenthe (PV);2008;204.2;100.0;36.3;177.5;79.4
115;Particuliere huishoudens;Drenthe (PV);2009;206.1;100.0;35.3;171.3;73.3
116;Particuliere huishoudens;Drenthe (PV);2010;207.6;100.0;34.3;165.4;60.4
117;Particuliere huishoudens;Drenthe (PV);2011;208.8;100.0;33.3;159.3;57.9
118;Particuliere huishoudens;Drenthe (PV);2012;209.9;100.0;31.2;148.6;47.0
119;Particuliere huishoudens;Drenthe (PV);2013;210.7;100.0;29.0;137.7;32.9
120;Particuliere huishoudens;Drenthe (PV);2014;210.6;100.0;28.6;136.0;32.3
121;Particuliere huishoudens;Drenthe (PV);2015;211.5;100.0;30.4;143.7;36.1
122;Particuliere huishoudens;Drenthe (PV);2016;212.2;100.0;31.7;149.6;39.6
123;Particuliere huishoudens;Drenthe (PV);2017;214.3;100.0;34.1;159.0;45.1
124;Particuliere huishoudens;Drenthe (PV);2018;215.7;100.0;36.9;171.1;52.8
125;Particuliere huishoudens;Drenthe (PV);2019;217.0;100.0;39.7;183.1;63.4
126;Particuliere huishoudens;Overijssel (PV);2006;454.6;100.0;70.9;156.0;45.2
127;Particuliere huishoudens;Overijssel (PV);2007;458.3;100.0;75.5;164.8;50.9
128;Particuliere huishoudens;Overijssel (PV);2008;463.0;100.0;81.3;175.7;57.3
129;Particuliere huishoudens;Overijssel (PV);2009;466.8;100.0;79.7;170.7;50.4
130;Particuliere huishoudens;Overijssel (PV);2010;471.2;100.0;77.7;164.9;41.0
131;Particuliere huishoudens;Overijssel (PV);2011;474.6;100.0;76.4;161.0;39.0
132;Particuliere huishoudens;Overijssel (PV);2012;477.9;100.0;72.6;151.9;31.1
133;Particuliere huishoudens;Overijssel (PV);2013;481.0;100.0;70.0;145.5;22.3
134;Particuliere huishoudens;Overijssel (PV);2014;480.0;100.0;68.7;143.1;22.3
135;Particuliere huishoudens;Overijssel (PV);2015;483.4;100.0;74.3;153.8;25.4
136;Particuliere huishoudens;Overijssel (PV);2016;486.6;100.0;77.6;159.5;28.5
137;Particuliere huishoudens;Overijssel (PV);2017;491.2;100.0;83.7;170.4;34.8
138;Particuliere huishoudens;Overijssel (PV);2018;495.0;100.0;91.2;184.2;44.2
139;Particuliere huishoudens;Overijssel (PV);2019;499.4;100.0;97.7;195.7;55.6
140;Particuliere huishoudens;Flevoland (PV);2006;144.2;100.0;15.1;104.5;22.9
141;Particuliere huishoudens;Flevoland (PV);2007;146.6;100.0;16.7;113.6;28.5
142;Particuliere huishoudens;Flevoland (PV);2008;149.3;100.0;17.6;118.0;29.6
143;Particuliere huishoudens;Flevoland (PV);2009;152.1;100.0;16.8;110.7;23.0
144;Particuliere huishoudens;Flevoland (PV);2010;155.0;100.0;15.7;101.2;14.5
145;Particuliere huishoudens;Flevoland (PV);2011;157.4;100.0;15.7;99.7;13.3
146;Particuliere huishoudens;Flevoland (PV);2012;159.9;100.0;14.6;91.2;7.7
147;Particuliere huishoudens;Flevoland (PV);2013;161.4;100.0;13.3;82.4;2.6
148;Particuliere huishoudens;Flevoland (PV);2014;162.2;100.0;13.8;85.4;3.0
149;Particuliere huishoudens;Flevoland (PV);2015;163.9;100.0;15.8;96.7;6.2
150;Particuliere huishoudens;Flevoland (PV);2016;165.4;100.0;17.1;103.2;8.8
151;Particuliere huishoudens;Flevoland (PV);2017;167.5;100.0;19.6;117.2;14.9
152;Particuliere huishoudens;Flevoland (PV);2018;169.6;100.0;22.0;130.0;23.9
153;Particuliere huishoudens;Flevoland (PV);2019;172.3;100.0;25.2;146.5;40.7
154;Particuliere huishoudens;Gelderland (PV);2006;813.9;100.0;149.6;183.8;58.6
155;Particuliere huishoudens;Gelderland (PV);2007;821.4;100.0;159.7;194.4;65.4
156;Particuliere huishoudens;Gelderland (PV);2008;828.3;100.0;170.4;205.7;72.2
157;Particuliere huishoudens;Gelderland (PV);2009;835.9;100.0;164.4;196.7;63.8
158;Particuliere huishoudens;Gelderland (PV);2010;843.3;100.0;160.9;190.8;51.9
159;Particuliere huishoudens;Gelderland (PV);2011;850.9;100.0;157.4;185.0;48.7
160;Particuliere huishoudens;Gelderland (PV);2012;859.1;100.0;148.1;172.4;38.3
161;Particuliere huishoudens;Gelderland (PV);2013;867.6;100.0;140.2;161.6;26.3
162;Particuliere huishoudens;Gelderland (PV);2014;871.5;100.0;138.8;159.2;25.5
163;Particuliere huishoudens;Gelderland (PV);2015;880.2;100.0;149.3;169.6;28.7
164;Particuliere huishoudens;Gelderland (PV);2016;886.8;100.0;154.2;173.8;31.8
165;Particuliere huishoudens;Gelderland (PV);2017;896.8;100.0;166.6;185.7;38.9
166;Particuliere huishoudens;Gelderland (PV);2018;905.2;100.0;182.8;202.0;48.7
167;Particuliere huishoudens;Gelderland (PV);2019;913.9;100.0;197.9;216.6;62.4
168;Particuliere huishoudens;Utrecht (PV);2006;523.4;100.0;98.9;189.0;35.7
169;Particuliere huishoudens;Utrecht (PV);2007;531.0;100.0;107.2;201.9;42.8
170;Particuliere huishoudens;Utrecht (PV);2008;538.8;100.0;112.5;208.8;47.1
171;Particuliere huishoudens;Utrecht (PV);2009;544.4;100.0;110.4;202.8;42.4
172;Particuliere huishoudens;Utrecht (PV);2010;551.4;100.0;110.1;199.7;35.4
173;Particuliere huishoudens;Utrecht (PV);2011;555.5;100.0;110.2;198.4;35.6
174;Particuliere huishoudens;Utrecht (PV);2012;560.4;100.0;104.5;186.5;28.6
175;Particuliere huishoudens;Utrecht (PV);2013;565.6;100.0;99.4;175.7;19.5
176;Particuliere huishoudens;Utrecht (PV);2014;569.2;100.0;109.3;192.0;19.7
177;Particuliere huishoudens;Utrecht (PV);2015;575.8;100.0;108.3;188.0;23.7
178;Particuliere huishoudens;Utrecht (PV);2016;580.9;100.0;113.6;195.5;27.4
179;Particuliere huishoudens;Utrecht (PV);2017;586.6;100.0;131.3;223.8;38.6
180;Particuliere huishoudens;Utrecht (PV);2018;592.0;100.0;140.8;237.8;54.1
181;Particuliere huishoudens;Utrecht (PV);2019;598.0;100.0;153.3;256.3;73.4
182;Particuliere huishoudens;Noord-Holland (PV);2006;1186.1;100.0;200.3;168.9;22.9
183;Particuliere huishoudens;Noord-Holland (PV);2007;1196.7;100.0;213.1;178.0;24.4
184;Particuliere huishoudens;Noord-Holland (PV);2008;1208.4;100.0;225.6;186.7;26.4
185;Particuliere huishoudens;Noord-Holland (PV);2009;1221.3;100.0;219.7;179.9;23.9
186;Particuliere huishoudens;Noord-Holland (PV);2010;1236.4;100.0;220.2;178.1;23.0
187;Particuliere huishoudens;Noord-Holland (PV);2011;1249.6;100.0;222.2;177.8;21.7
188;Particuliere huishoudens;Noord-Holland (PV);2012;1261.3;100.0;210.5;166.9;17.2
189;Particuliere huishoudens;Noord-Holland (PV);2013;1271.0;100.0;204.5;160.9;10.3
190;Particuliere huishoudens;Noord-Holland (PV);2014;1280.8;100.0;204.4;159.6;10.6
191;Particuliere huishoudens;Noord-Holland (PV);2015;1296.5;100.0;226.0;174.3;15.0
192;Particuliere huishoudens;Noord-Holland (PV);2016;1309.3;100.0;241.9;184.8;18.2
193;Particuliere huishoudens;Noord-Holland (PV);2017;1321.9;100.0;272.5;206.1;25.0
194;Particuliere huishoudens;Noord-Holland (PV);2018;1332.6;100.0;315.6;236.8;35.6
195;Particuliere huishoudens;Noord-Holland (PV);2019;1342.5;100.0;336.5;250.6;46.8
196;Particuliere huishoudens;Zuid-Holland (PV);2006;1501.9;100.0;220.5;146.8;22.5
197;Particuliere huishoudens;Zuid-Holland (PV);2007;1508.6;100.0;236.4;156.7;23.1
198;Particuliere huishoudens;Zuid-Holland (PV);2008;1519.1;100.0;252.8;166.4;25.6
199;Particuliere huishoudens;Zuid-Holland (PV);2009;1533.8;100.0;244.8;159.6;23.7
200;Particuliere huishoudens;Zuid-Holland (PV);2010;1553.5;100.0;241.4;155.4;20.4
201;Particuliere huishoudens;Zuid-Holland (PV);2011;1570.2;100.0;238.8;152.1;19.1
202;Particuliere huishoudens;Zuid-Holland (PV);2012;1585.3;100.0;227.4;143.4;14.6
203;Particuliere huishoudens;Zuid-Holland (PV);2013;1595.3;100.0;219.7;137.7;8.2
204;Particuliere huishoudens;Zuid-Holland (PV);2014;1599.5;100.0;220.6;137.9;8.3
205;Particuliere huishoudens;Zuid-Holland (PV);2015;1616.5;100.0;240.0;148.5;12.0
206;Particuliere huishoudens;Zuid-Holland (PV);2016;1629.2;100.0;250.3;153.6;14.0
207;Particuliere huishoudens;Zuid-Holland (PV);2017;1644.5;100.0;274.0;166.6;18.7
208;Particuliere huishoudens;Zuid-Holland (PV);2018;1661.7;100.0;302.6;182.1;24.8
209;Particuliere huishoudens;Zuid-Holland (PV);2019;1674.8;100.0;327.7;195.7;35.3
210;Particuliere huishoudens;Zeeland (PV);2006;161.6;100.0;27.7;171.6;68.5
211;Particuliere huishoudens;Zeeland (PV);2007;162.7;100.0;29.6;181.9;75.9
212;Particuliere huishoudens;Zeeland (PV);2008;163.8;100.0;32.6;198.9;91.6
213;Particuliere huishoudens;Zeeland (PV);2009;164.9;100.0;32.3;195.7;87.0
214;Particuliere huishoudens;Zeeland (PV);2010;165.9;100.0;31.9;192.4;74.9
215;Particuliere huishoudens;Zeeland (PV);2011;167.2;100.0;31.7;189.7;71.8
216;Particuliere huishoudens;Zeeland (PV);2012;168.4;100.0;31.0;184.0;60.6
217;Particuliere huishoudens;Zeeland (PV);2013;169.4;100.0;30.1;177.8;47.4
218;Particuliere huishoudens;Zeeland (PV);2014;169.6;100.0;30.5;179.9;49.1
219;Particuliere huishoudens;Zeeland (PV);2015;170.1;100.0;32.3;189.9;54.6
220;Particuliere huishoudens;Zeeland (PV);2016;170.7;100.0;33.4;195.6;57.8
221;Particuliere huishoudens;Zeeland (PV);2017;171.7;100.0;35.8;208.6;64.7
222;Particuliere huishoudens;Zeeland (PV);2018;172.7;100.0;38.3;221.8;72.3
223;Particuliere huishoudens;Zeeland (PV);2019;173.8;100.0;40.1;230.6;80.5
224;Particuliere huishoudens;Noord-Brabant (PV);2006;1008.2;100.0;193.1;191.6;69.9
225;Particuliere huishoudens;Noord-Brabant (PV);2007;1017.1;100.0;203.0;199.6;77.0
226;Particuliere huishoudens;Noord-Brabant (PV);2008;1027.2;100.0;218.9;213.1;86.3
227;Particuliere huishoudens;Noord-Brabant (PV);2009;1036.9;100.0;214.2;206.6;77.9
228;Particuliere huishoudens;Noord-Brabant (PV);2010;1047.4;100.0;210.4;200.9;64.8
229;Particuliere huishoudens;Noord-Brabant (PV);2011;1057.0;100.0;207.7;196.5;60.6
230;Particuliere huishoudens;Noord-Brabant (PV);2012;1066.9;100.0;195.7;183.4;47.9
231;Particuliere huishoudens;Noord-Brabant (PV);2013;1076.5;100.0;186.0;172.8;34.1
232;Particuliere huishoudens;Noord-Brabant (PV);2014;1082.8;100.0;185.8;171.6;33.6
233;Particuliere huishoudens;Noord-Brabant (PV);2015;1093.9;100.0;199.1;182.0;37.5
234;Particuliere huishoudens;Noord-Brabant (PV);2016;1101.9;100.0;207.0;187.8;41.3
235;Particuliere huishoudens;Noord-Brabant (PV);2017;1113.5;100.0;230.5;207.0;49.8
236;Particuliere huishoudens;Noord-Brabant (PV);2018;1124.8;100.0;250.3;222.5;60.9
237;Particuliere huishoudens;Noord-Brabant (PV);2019;1136.1;100.0;268.5;236.4;75.0
238;Particuliere huishoudens;Limburg (PV);2006;486.8;100.0;71.7;147.2;49.7
239;Particuliere huishoudens;Limburg (PV);2007;489.1;100.0;76.0;155.3;55.2
240;Particuliere huishoudens;Limburg (PV);2008;491.9;100.0;81.2;165.0;62.7
241;Particuliere huishoudens;Limburg (PV);2009;495.1;100.0;78.2;157.9;54.0
242;Particuliere huishoudens;Limburg (PV);2010;497.2;100.0;75.1;151.0;43.6
243;Particuliere huishoudens;Limburg (PV);2011;500.9;100.0;73.3;146.3;40.2
244;Particuliere huishoudens;Limburg (PV);2012;504.3;100.0;69.4;137.5;32.8
245;Particuliere huishoudens;Limburg (PV);2013;506.7;100.0;64.9;128.1;23.6
246;Particuliere huishoudens;Limburg (PV);2014;507.0;100.0;65.4;129.0;23.9
247;Particuliere huishoudens;Limburg (PV);2015;509.3;100.0;69.6;136.6;26.5
248;Particuliere huishoudens;Limburg (PV);2016;511.1;100.0;73.7;144.1;30.3
249;Particuliere huishoudens;Limburg (PV);2017;514.9;100.0;79.4;154.2;36.0
250;Particuliere huishoudens;Limburg (PV);2018;517.0;100.0;86.8;167.9;44.8
251;Particuliere huishoudens;Limburg (PV);2019;518.9;100.0;92.3;177.9;54.7
252;Particuliere huishoudens;Niet in te delen (PV);2006;6.9;100.0;0.3;49.6;0.0
253;Particuliere huishoudens;Niet in te delen (PV);2007;6.9;100.0;0.4;54.1;0.0
254;Particuliere huishoudens;Niet in te delen (PV);2008;6.9;100.0;0.4;65.2;0.1
255;Particuliere huishoudens;Niet in te delen (PV);2009;8.3;100.0;0.6;70.1;0.1
256;Particuliere huishoudens;Niet in te delen (PV);2010;2.3;100.0;0.1;46.9;1.5
257;Particuliere huishoudens;Niet in te delen (PV);2011;1.1;100.0;0.1;57.2;6.3
258;Particuliere huishoudens;Niet in te delen (PV);2012;0.5;100.0;0.0;75.3;4.3
259;Particuliere huishoudens;Niet in te delen (PV);2013;0.5;100.0;0.0;55.2;1.4
260;Particuliere huishoudens;Niet in te delen (PV);2014;0.0;;;;
261;Particuliere huishoudens;Niet in te delen (PV);2015;0.0;;;;
262;Particuliere huishoudens;Niet in te delen (PV);2016;0.0;;;;
263;Particuliere huishoudens;Niet in te delen (PV);2017;0.0;;;;
264;Particuliere huishoudens;Niet in te delen (PV);2018;0.0;;;;
265;Particuliere huishoudens;Niet in te delen (PV);2019;0.0;;;;
266;Particuliere huishoudens;Oost-Groningen (CR);2006;59.8;100.0;6.9;114.8;40.9
267;Particuliere huishoudens;Oost-Groningen (CR);2007;60.4;100.0;7.3;120.6;44.6
268;Particuliere huishoudens;Oost-Groningen (CR);2008;60.5;100.0;8.0;131.7;51.7
269;Particuliere huishoudens;Oost-Groningen (CR);2009;60.7;100.0;7.7;126.1;46.2
270;Particuliere huishoudens;Oost-Groningen (CR);2010;60.8;100.0;7.4;121.4;36.9
271;Particuliere huishoudens;Oost-Groningen (CR);2011;60.9;100.0;7.2;117.6;35.3
272;Particuliere huishoudens;Oost-Groningen (CR);2012;61.1;100.0;6.7;109.9;28.2
273;Particuliere huishoudens;Oost-Groningen (CR);2013;61.3;100.0;6.2;101.3;18.0
274;Particuliere huishoudens;Oost-Groningen (CR);2014;60.8;100.0;6.2;101.2;17.6
275;Particuliere huishoudens;Oost-Groningen (CR);2015;61.5;100.0;6.5;105.5;19.3
276;Particuliere huishoudens;Oost-Groningen (CR);2016;61.5;100.0;6.6;108.1;19.6
277;Particuliere huishoudens;Oost-Groningen (CR);2017;61.3;100.0;7.1;115.6;23.0
278;Particuliere huishoudens;Oost-Groningen (CR);2018;61.5;100.0;7.7;125.0;27.3
279;Particuliere huishoudens;Oost-Groningen (CR);2019;61.8;100.0;8.3;133.8;33.7
280;Particuliere huishoudens;Delfzijl en omgeving (CR);2006;21.7;100.0;2.5;114.7;29.7
281;Particuliere huishoudens;Delfzijl en omgeving (CR);2007;21.5;100.0;2.6;122.1;35.4
282;Particuliere huishoudens;Delfzijl en omgeving (CR);2008;21.4;100.0;2.9;136.0;44.2
283;Particuliere huishoudens;Delfzijl en omgeving (CR);2009;21.4;100.0;2.8;131.7;42.2
284;Particuliere huishoudens;Delfzijl en omgeving (CR);2010;21.5;100.0;2.8;130.7;33.9
285;Particuliere huishoudens;Delfzijl en omgeving (CR);2011;21.6;100.0;2.5;116.5;31.7
286;Particuliere huishoudens;Delfzijl en omgeving (CR);2012;21.6;100.0;2.4;111.6;26.6
287;Particuliere huishoudens;Delfzijl en omgeving (CR);2013;21.6;100.0;2.3;105.0;19.2
288;Particuliere huishoudens;Delfzijl en omgeving (CR);2014;21.4;100.0;2.3;105.4;18.2
289;Particuliere huishoudens;Delfzijl en omgeving (CR);2015;21.4;100.0;2.3;109.6;19.4
290;Particuliere huishoudens;Delfzijl en omgeving (CR);2016;21.4;100.0;2.3;108.8;19.3
291;Particuliere huishoudens;Delfzijl en omgeving (CR);2017;21.4;100.0;2.5;116.6;21.6
292;Particuliere huishoudens;Delfzijl en omgeving (CR);2018;21.4;100.0;2.7;124.7;24.8
293;Particuliere huishoudens;Delfzijl en omgeving (CR);2019;21.3;100.0;2.8;130.7;28.9
294;Particuliere huishoudens;Overig Groningen (CR);2006;184.5;100.0;20.0;108.3;15.3
295;Particuliere huishoudens;Overig Groningen (CR);2007;186.1;100.0;21.3;114.4;16.1
296;Particuliere huishoudens;Overig Groningen (CR);2008;188.2;100.0;23.6;125.3;19.0
297;Particuliere huishoudens;Overig Groningen (CR);2009;190.0;100.0;23.2;122.2;18.1
298;Particuliere huishoudens;Overig Groningen (CR);2010;190.4;100.0;22.7;119.2;15.6
