ID;Geslacht;Leeftijd;Nationaliteit;RegioS;Perioden;Immigratie_1;EmigratieInclusiefAdministratieveC_2;MigratiesaldoInclusiefAdministratie_3;AdministratieveOpnemingen_4;AdministratieveAfvoeringen_5;SaldoAdministratieveCorrecties_6
5985;Totaal mannen en vrouwen;Totaal;Totaal;Zaanstad;2019;1726.0;1167.0;559.0;320.0;588.0;-268.0
5986;Totaal mannen en vrouwen;Totaal;Totaal;Zaanstad;2020;1600.0;1011.0;589.0;320.0;463.0;-143.0
5987;Totaal mannen en vrouwen;Totaal;Totaal;Zaanstad;2021;1587.0;1095.0;492.0;219.0;404.0;-185.0
5988;Totaal mannen en vrouwen;Totaal;Totaal;Zaltbommel;2010;106.0;98.0;8.0;17.0;42.0;-25.0
5989;Totaal mannen en vrouwen;Totaal;Totaal;Zaltbommel;2011;128.0;121.0;7.0;21.0;50.0;-29.0
5990;Totaal mannen en vrouwen;Totaal;Totaal;Zaltbommel;2012;191.0;79.0;112.0;24.0;34.0;-10.0
5991;Totaal mannen en vrouwen;Totaal;Totaal;Zaltbommel;2013;128.0;85.0;43.0;27.0;30.0;-3.0
5992;Totaal mannen en vrouwen;Totaal;Totaal;Zaltbommel;2014;191.0;145.0;46.0;16.0;44.0;-28.0
5993;Totaal mannen en vrouwen;Totaal;Totaal;Zaltbommel;2015;176.0;121.0;55.0;17.0;31.0;-14.0
5994;Totaal mannen en vrouwen;Totaal;Totaal;Zaltbommel;2016;240.0;162.0;78.0;14.0;43.0;-29.0
5995;Totaal mannen en vrouwen;Totaal;Totaal;Zaltbommel;2017;306.0;200.0;106.0;8.0;51.0;-43.0
5996;Totaal mannen en vrouwen;Totaal;Totaal;Zaltbommel;2018;539.0;266.0;273.0;6.0;54.0;-48.0
5997;Totaal mannen en vrouwen;Totaal;Totaal;Zaltbommel;2019;506.0;349.0;157.0;16.0;117.0;-101.0
5998;Totaal mannen en vrouwen;Totaal;Totaal;Zaltbommel;2020;486.0;333.0;153.0;11.0;104.0;-93.0
5999;Totaal mannen en vrouwen;Totaal;Totaal;Zaltbommel;2021;475.0;367.0;108.0;12.0;127.0;-115.0
6000;Totaal mannen en vrouwen;Totaal;Totaal;Zandvoort;2010;168.0;161.0;7.0;48.0;76.0;-28.0
6001;Totaal mannen en vrouwen;Totaal;Totaal;Zandvoort;2011;168.0;167.0;1.0;47.0;84.0;-37.0
6002;Totaal mannen en vrouwen;Totaal;Totaal;Zandvoort;2012;170.0;135.0;35.0;41.0;71.0;-30.0
6003;Totaal mannen en vrouwen;Totaal;Totaal;Zandvoort;2013;172.0;145.0;27.0;32.0;70.0;-38.0
6004;Totaal mannen en vrouwen;Totaal;Totaal;Zandvoort;2014;184.0;141.0;43.0;35.0;67.0;-32.0
6005;Totaal mannen en vrouwen;Totaal;Totaal;Zandvoort;2015;158.0;117.0;41.0;31.0;38.0;-7.0
6006;Totaal mannen en vrouwen;Totaal;Totaal;Zandvoort;2016;154.0;182.0;-28.0;34.0;74.0;-40.0
6007;Totaal mannen en vrouwen;Totaal;Totaal;Zandvoort;2017;187.0;158.0;29.0;28.0;53.0;-25.0
6008;Totaal mannen en vrouwen;Totaal;Totaal;Zandvoort;2018;187.0;128.0;59.0;37.0;58.0;-21.0
6009;Totaal mannen en vrouwen;Totaal;Totaal;Zandvoort;2019;224.0;143.0;81.0;22.0;45.0;-23.0
6010;Totaal mannen en vrouwen;Totaal;Totaal;Zandvoort;2020;197.0;164.0;33.0;13.0;61.0;-48.0
6011;Totaal mannen en vrouwen;Totaal;Totaal;Zandvoort;2021;175.0;156.0;19.0;23.0;37.0;-14.0
6012;Totaal mannen en vrouwen;Totaal;Totaal;Zederik;2010;40.0;19.0;21.0;2.0;7.0;-5.0
6013;Totaal mannen en vrouwen;Totaal;Totaal;Zederik;2011;23.0;31.0;-8.0;5.0;9.0;-4.0
6014;Totaal mannen en vrouwen;Totaal;Totaal;Zederik;2012;20.0;14.0;6.0;11.0;6.0;5.0
6015;Totaal mannen en vrouwen;Totaal;Totaal;Zederik;2013;26.0;25.0;1.0;3.0;2.0;1.0
6016;Totaal mannen en vrouwen;Totaal;Totaal;Zederik;2014;24.0;12.0;12.0;3.0;3.0;0.0
6017;Totaal mannen en vrouwen;Totaal;Totaal;Zederik;2015;31.0;31.0;0.0;1.0;10.0;-9.0
6018;Totaal mannen en vrouwen;Totaal;Totaal;Zederik;2016;28.0;20.0;8.0;3.0;3.0;0.0
6019;Totaal mannen en vrouwen;Totaal;Totaal;Zederik;2017;24.0;25.0;-1.0;1.0;2.0;-1.0
6020;Totaal mannen en vrouwen;Totaal;Totaal;Zederik;2018;35.0;19.0;16.0;6.0;4.0;2.0
6021;Totaal mannen en vrouwen;Totaal;Totaal;Zederik;2019;;;;;;
6022;Totaal mannen en vrouwen;Totaal;Totaal;Zederik;2020;;;;;;
6023;Totaal mannen en vrouwen;Totaal;Totaal;Zederik;2021;;;;;;
6024;Totaal mannen en vrouwen;Totaal;Totaal;Zeevang;2010;46.0;25.0;21.0;4.0;4.0;0.0
6025;Totaal mannen en vrouwen;Totaal;Totaal;Zeevang;2011;107.0;103.0;4.0;8.0;3.0;5.0
6026;Totaal mannen en vrouwen;Totaal;Totaal;Zeevang;2012;26.0;51.0;-25.0;3.0;9.0;-6.0
6027;Totaal mannen en vrouwen;Totaal;Totaal;Zeevang;2013;73.0;25.0;48.0;4.0;0.0;4.0
6028;Totaal mannen en vrouwen;Totaal;Totaal;Zeevang;2014;154.0;136.0;18.0;7.0;11.0;-4.0
6029;Totaal mannen en vrouwen;Totaal;Totaal;Zeevang;2015;52.0;102.0;-50.0;3.0;13.0;-10.0
6030;Totaal mannen en vrouwen;Totaal;Totaal;Zeevang;2016;;;;;;
6031;Totaal mannen en vrouwen;Totaal;Totaal;Zeevang;2017;;;;;;
6032;Totaal mannen en vrouwen;Totaal;Totaal;Zeevang;2018;;;;;;
6033;Totaal mannen en vrouwen;Totaal;Totaal;Zeevang;2019;;;;;;
6034;Totaal mannen en vrouwen;Totaal;Totaal;Zeevang;2020;;;;;;
6035;Totaal mannen en vrouwen;Totaal;Totaal;Zeevang;2021;;;;;;
6036;Totaal mannen en vrouwen;Totaal;Totaal;Zeewolde;2010;109.0;113.0;-4.0;16.0;43.0;-27.0
6037;Totaal mannen en vrouwen;Totaal;Totaal;Zeewolde;2011;104.0;70.0;34.0;16.0;2.0;14.0
6038;Totaal mannen en vrouwen;Totaal;Totaal;Zeewolde;2012;98.0;85.0;13.0;22.0;35.0;-13.0
6039;Totaal mannen en vrouwen;Totaal;Totaal;Zeewolde;2013;445.0;158.0;287.0;21.0;48.0;-27.0
6040;Totaal mannen en vrouwen;Totaal;Totaal;Zeewolde;2014;826.0;653.0;173.0;16.0;32.0;-16.0
6041;Totaal mannen en vrouwen;Totaal;Totaal;Zeewolde;2015;1378.0;1109.0;269.0;15.0;20.0;-5.0
6042;Totaal mannen en vrouwen;Totaal;Totaal;Zeewolde;2016;1391.0;1069.0;322.0;21.0;229.0;-208.0
6043;Totaal mannen en vrouwen;Totaal;Totaal;Zeewolde;2017;1149.0;1195.0;-46.0;30.0;129.0;-99.0
6044;Totaal mannen en vrouwen;Totaal;Totaal;Zeewolde;2018;1070.0;1078.0;-8.0;17.0;90.0;-73.0
6045;Totaal mannen en vrouwen;Totaal;Totaal;Zeewolde;2019;1575.0;1326.0;249.0;15.0;59.0;-44.0
6046;Totaal mannen en vrouwen;Totaal;Totaal;Zeewolde;2020;861.0;932.0;-71.0;17.0;56.0;-39.0
6047;Totaal mannen en vrouwen;Totaal;Totaal;Zeewolde;2021;1173.0;1008.0;165.0;7.0;28.0;-21.0
6048;Totaal mannen en vrouwen;Totaal;Totaal;Zeist;2010;531.0;343.0;188.0;105.0;158.0;-53.0
6049;Totaal mannen en vrouwen;Totaal;Totaal;Zeist;2011;627.0;395.0;232.0;119.0;125.0;-6.0
6050;Totaal mannen en vrouwen;Totaal;Totaal;Zeist;2012;589.0;357.0;232.0;129.0;188.0;-59.0
6051;Totaal mannen en vrouwen;Totaal;Totaal;Zeist;2013;507.0;369.0;138.0;109.0;175.0;-66.0
6052;Totaal mannen en vrouwen;Totaal;Totaal;Zeist;2014;763.0;461.0;302.0;89.0;193.0;-104.0
6053;Totaal mannen en vrouwen;Totaal;Totaal;Zeist;2015;856.0;394.0;462.0;104.0;194.0;-90.0
6054;Totaal mannen en vrouwen;Totaal;Totaal;Zeist;2016;795.0;409.0;386.0;83.0;146.0;-63.0
6055;Totaal mannen en vrouwen;Totaal;Totaal;Zeist;2017;734.0;529.0;205.0;81.0;282.0;-201.0
6056;Totaal mannen en vrouwen;Totaal;Totaal;Zeist;2018;636.0;458.0;178.0;73.0;174.0;-101.0
6057;Totaal mannen en vrouwen;Totaal;Totaal;Zeist;2019;726.0;443.0;283.0;50.0;139.0;-89.0
6058;Totaal mannen en vrouwen;Totaal;Totaal;Zeist;2020;498.0;336.0;162.0;57.0;69.0;-12.0
6059;Totaal mannen en vrouwen;Totaal;Totaal;Zeist;2021;597.0;375.0;222.0;29.0;96.0;-67.0
6060;Totaal mannen en vrouwen;Totaal;Totaal;Zevenaar;2010;104.0;79.0;25.0;71.0;71.0;0.0
6061;Totaal mannen en vrouwen;Totaal;Totaal;Zevenaar;2011;105.0;84.0;21.0;46.0;51.0;-5.0
6062;Totaal mannen en vrouwen;Totaal;Totaal;Zevenaar;2012;110.0;106.0;4.0;39.0;57.0;-18.0
6063;Totaal mannen en vrouwen;Totaal;Totaal;Zevenaar;2013;104.0;113.0;-9.0;45.0;56.0;-11.0
6064;Totaal mannen en vrouwen;Totaal;Totaal;Zevenaar;2014;109.0;115.0;-6.0;41.0;40.0;1.0
6065;Totaal mannen en vrouwen;Totaal;Totaal;Zevenaar;2015;121.0;82.0;39.0;33.0;38.0;-5.0
6066;Totaal mannen en vrouwen;Totaal;Totaal;Zevenaar;2016;116.0;84.0;32.0;32.0;37.0;-5.0
6067;Totaal mannen en vrouwen;Totaal;Totaal;Zevenaar;2017;129.0;94.0;35.0;22.0;40.0;-18.0
6068;Totaal mannen en vrouwen;Totaal;Totaal;Zevenaar;2018;173.0;128.0;45.0;25.0;52.0;-27.0
6069;Totaal mannen en vrouwen;Totaal;Totaal;Zevenaar;2019;200.0;145.0;55.0;20.0;39.0;-19.0
6070;Totaal mannen en vrouwen;Totaal;Totaal;Zevenaar;2020;211.0;135.0;76.0;31.0;49.0;-18.0
6071;Totaal mannen en vrouwen;Totaal;Totaal;Zevenaar;2021;188.0;162.0;26.0;17.0;47.0;-30.0
6072;Totaal mannen en vrouwen;Totaal;Totaal;Zijpe;2010;68.0;39.0;29.0;21.0;22.0;-1.0
6073;Totaal mannen en vrouwen;Totaal;Totaal;Zijpe;2011;79.0;47.0;32.0;19.0;22.0;-3.0
6074;Totaal mannen en vrouwen;Totaal;Totaal;Zijpe;2012;77.0;89.0;-12.0;13.0;51.0;-38.0
6075;Totaal mannen en vrouwen;Totaal;Totaal;Zijpe;2013;;;;;;
6076;Totaal mannen en vrouwen;Totaal;Totaal;Zijpe;2014;;;;;;
6077;Totaal mannen en vrouwen;Totaal;Totaal;Zijpe;2015;;;;;;
6078;Totaal mannen en vrouwen;Totaal;Totaal;Zijpe;2016;;;;;;
6079;Totaal mannen en vrouwen;Totaal;Totaal;Zijpe;2017;;;;;;
6080;Totaal mannen en vrouwen;Totaal;Totaal;Zijpe;2018;;;;;;
6081;Totaal mannen en vrouwen;Totaal;Totaal;Zijpe;2019;;;;;;
6082;Totaal mannen en vrouwen;Totaal;Totaal;Zijpe;2020;;;;;;
6083;Totaal mannen en vrouwen;Totaal;Totaal;Zijpe;2021;;;;;;
6084;Totaal mannen en vrouwen;Totaal;Totaal;Zoetermeer;2010;666.0;749.0;-83.0;369.0;540.0;-171.0
6085;Totaal mannen en vrouwen;Totaal;Totaal;Zoetermeer;2011;655.0;639.0;16.0;273.0;285.0;-12.0
6086;Totaal mannen en vrouwen;Totaal;Totaal;Zoetermeer;2012;560.0;711.0;-151.0;235.0;289.0;-54.0
6087;Totaal mannen en vrouwen;Totaal;Totaal;Zoetermeer;2013;592.0;765.0;-173.0;274.0;346.0;-72.0
6088;Totaal mannen en vrouwen;Totaal;Totaal;Zoetermeer;2014;628.0;682.0;-54.0;241.0;283.0;-42.0
6089;Totaal mannen en vrouwen;Totaal;Totaal;Zoetermeer;2015;646.0;719.0;-73.0;224.0;348.0;-124.0
6090;Totaal mannen en vrouwen;Totaal;Totaal;Zoetermeer;2016;746.0;740.0;6.0;232.0;296.0;-64.0
6091;Totaal mannen en vrouwen;Totaal;Totaal;Zoetermeer;2017;644.0;555.0;89.0;195.0;246.0;-51.0
6092;Totaal mannen en vrouwen;Totaal;Totaal;Zoetermeer;2018;804.0;563.0;241.0;140.0;160.0;-20.0
6093;Totaal mannen en vrouwen;Totaal;Totaal;Zoetermeer;2019;764.0;426.0;338.0;125.0;124.0;1.0
6094;Totaal mannen en vrouwen;Totaal;Totaal;Zoetermeer;2020;577.0;345.0;232.0;92.0;98.0;-6.0
6095;Totaal mannen en vrouwen;Totaal;Totaal;Zoetermeer;2021;602.0;442.0;160.0;90.0;86.0;4.0
6096;Totaal mannen en vrouwen;Totaal;Totaal;Zoeterwoude;2010;21.0;18.0;3.0;2.0;0.0;2.0
6097;Totaal mannen en vrouwen;Totaal;Totaal;Zoeterwoude;2011;38.0;29.0;9.0;4.0;13.0;-9.0
6098;Totaal mannen en vrouwen;Totaal;Totaal;Zoeterwoude;2012;34.0;25.0;9.0;4.0;8.0;-4.0
6099;Totaal mannen en vrouwen;Totaal;Totaal;Zoeterwoude;2013;17.0;10.0;7.0;6.0;4.0;2.0
6100;Totaal mannen en vrouwen;Totaal;Totaal;Zoeterwoude;2014;21.0;27.0;-6.0;4.0;4.0;0.0
6101;Totaal mannen en vrouwen;Totaal;Totaal;Zoeterwoude;2015;32.0;17.0;15.0;7.0;2.0;5.0
6102;Totaal mannen en vrouwen;Totaal;Totaal;Zoeterwoude;2016;41.0;24.0;17.0;4.0;4.0;0.0
6103;Totaal mannen en vrouwen;Totaal;Totaal;Zoeterwoude;2017;27.0;30.0;-3.0;4.0;5.0;-1.0
6104;Totaal mannen en vrouwen;Totaal;Totaal;Zoeterwoude;2018;28.0;27.0;1.0;3.0;5.0;-2.0
6105;Totaal mannen en vrouwen;Totaal;Totaal;Zoeterwoude;2019;48.0;36.0;12.0;2.0;3.0;-1.0
6106;Totaal mannen en vrouwen;Totaal;Totaal;Zoeterwoude;2020;41.0;21.0;20.0;3.0;0.0;3.0
6107;Totaal mannen en vrouwen;Totaal;Totaal;Zoeterwoude;2021;57.0;21.0;36.0;1.0;0.0;1.0
6108;Totaal mannen en vrouwen;Totaal;Totaal;Zuidhorn;2010;57.0;44.0;13.0;11.0;7.0;4.0
6109;Totaal mannen en vrouwen;Totaal;Totaal;Zuidhorn;2011;47.0;55.0;-8.0;11.0;9.0;2.0
6110;Totaal mannen en vrouwen;Totaal;Totaal;Zuidhorn;2012;63.0;46.0;17.0;6.0;13.0;-7.0
6111;Totaal mannen en vrouwen;Totaal;Totaal;Zuidhorn;2013;33.0;38.0;-5.0;8.0;14.0;-6.0
6112;Totaal mannen en vrouwen;Totaal;Totaal;Zuidhorn;2014;29.0;42.0;-13.0;4.0;12.0;-8.0
6113;Totaal mannen en vrouwen;Totaal;Totaal;Zuidhorn;2015;42.0;40.0;2.0;5.0;9.0;-4.0
6114;Totaal mannen en vrouwen;Totaal;Totaal;Zuidhorn;2016;43.0;53.0;-10.0;5.0;3.0;2.0
6115;Totaal mannen en vrouwen;Totaal;Totaal;Zuidhorn;2017;38.0;55.0;-17.0;6.0;14.0;-8.0
6116;Totaal mannen en vrouwen;Totaal;Totaal;Zuidhorn;2018;61.0;37.0;24.0;4.0;5.0;-1.0
6117;Totaal mannen en vrouwen;Totaal;Totaal;Zuidhorn;2019;;;;;;
6118;Totaal mannen en vrouwen;Totaal;Totaal;Zuidhorn;2020;;;;;;
6119;Totaal mannen en vrouwen;Totaal;Totaal;Zuidhorn;2021;;;;;;
6120;Totaal mannen en vrouwen;Totaal;Totaal;Zuidplas;2010;149.0;148.0;1.0;32.0;48.0;-16.0
6121;Totaal mannen en vrouwen;Totaal;Totaal;Zuidplas;2011;147.0;134.0;13.0;60.0;62.0;-2.0
6122;Totaal mannen en vrouwen;Totaal;Totaal;Zuidplas;2012;133.0;95.0;38.0;55.0;62.0;-7.0
6123;Totaal mannen en vrouwen;Totaal;Totaal;Zuidplas;2013;178.0;144.0;34.0;44.0;42.0;2.0
6124;Totaal mannen en vrouwen;Totaal;Totaal;Zuidplas;2014;162.0;154.0;8.0;34.0;46.0;-12.0
6125;Totaal mannen en vrouwen;Totaal;Totaal;Zuidplas;2015;187.0;182.0;5.0;35.0;57.0;-22.0
6126;Totaal mannen en vrouwen;Totaal;Totaal;Zuidplas;2016;182.0;146.0;36.0;32.0;53.0;-21.0
6127;Totaal mannen en vrouwen;Totaal;Totaal;Zuidplas;2017;176.0;176.0;0.0;30.0;75.0;-45.0
6128;Totaal mannen en vrouwen;Totaal;Totaal;Zuidplas;2018;180.0;138.0;42.0;25.0;49.0;-24.0
6129;Totaal mannen en vrouwen;Totaal;Totaal;Zuidplas;2019;207.0;128.0;79.0;39.0;36.0;3.0
6130;Totaal mannen en vrouwen;Totaal;Totaal;Zuidplas;2020;175.0;106.0;69.0;35.0;38.0;-3.0
6131;Totaal mannen en vrouwen;Totaal;Totaal;Zuidplas;2021;139.0;122.0;17.0;22.0;24.0;-2.0
6132;Totaal mannen en vrouwen;Totaal;Totaal;Zundert;2010;295.0;210.0;85.0;41.0;67.0;-26.0
6133;Totaal mannen en vrouwen;Totaal;Totaal;Zundert;2011;427.0;313.0;114.0;72.0;83.0;-11.0
6134;Totaal mannen en vrouwen;Totaal;Totaal;Zundert;2012;425.0;421.0;4.0;54.0;193.0;-139.0
6135;Totaal mannen en vrouwen;Totaal;Totaal;Zundert;2013;948.0;742.0;206.0;41.0;57.0;-16.0
6136;Totaal mannen en vrouwen;Totaal;Totaal;Zundert;2014;868.0;736.0;132.0;27.0;25.0;2.0
6137;Totaal mannen en vrouwen;Totaal;Totaal;Zundert;2015;843.0;756.0;87.0;31.0;30.0;1.0
6138;Totaal mannen en vrouwen;Totaal;Totaal;Zundert;2016;814.0;736.0;78.0;29.0;34.0;-5.0
6139;Totaal mannen en vrouwen;Totaal;Totaal;Zundert;2017;747.0;790.0;-43.0;22.0;18.0;4.0
6140;Totaal mannen en vrouwen;Totaal;Totaal;Zundert;2018;736.0;801.0;-65.0;11.0;29.0;-18.0
6141;Totaal mannen en vrouwen;Totaal;Totaal;Zundert;2019;656.0;597.0;59.0;13.0;16.0;-3.0
6142;Totaal mannen en vrouwen;Totaal;Totaal;Zundert;2020;557.0;537.0;20.0;5.0;21.0;-16.0
6143;Totaal mannen en vrouwen;Totaal;Totaal;Zundert;2021;596.0;485.0;111.0;6.0;20.0;-14.0
6144;Totaal mannen en vrouwen;Totaal;Totaal;Zutphen;2010;218.0;130.0;88.0;123.0;128.0;-5.0
6145;Totaal mannen en vrouwen;Totaal;Totaal;Zutphen;2011;174.0;145.0;29.0;87.0;93.0;-6.0
6146;Totaal mannen en vrouwen;Totaal;Totaal;Zutphen;2012;225.0;214.0;11.0;133.0;161.0;-28.0
6147;Totaal mannen en vrouwen;Totaal;Totaal;Zutphen;2013;184.0;207.0;-23.0;104.0;118.0;-14.0
6148;Totaal mannen en vrouwen;Totaal;Totaal;Zutphen;2014;168.0;212.0;-44.0;138.0;169.0;-31.0
6149;Totaal mannen en vrouwen;Totaal;Totaal;Zutphen;2015;177.0;129.0;48.0;125.0;113.0;12.0
6150;Totaal mannen en vrouwen;Totaal;Totaal;Zutphen;2016;432.0;109.0;323.0;135.0;99.0;36.0
6151;Totaal mannen en vrouwen;Totaal;Totaal;Zutphen;2017;318.0;185.0;133.0;104.0;136.0;-32.0
6152;Totaal mannen en vrouwen;Totaal;Totaal;Zutphen;2018;308.0;186.0;122.0;95.0;123.0;-28.0
6153;Totaal mannen en vrouwen;Totaal;Totaal;Zutphen;2019;362.0;211.0;151.0;124.0;172.0;-48.0
6154;Totaal mannen en vrouwen;Totaal;Totaal;Zutphen;2020;217.0;124.0;93.0;89.0;112.0;-23.0
6155;Totaal mannen en vrouwen;Totaal;Totaal;Zutphen;2021;200.0;184.0;16.0;94.0;146.0;-52.0
6156;Totaal mannen en vrouwen;Totaal;Totaal;Zwartewaterland;2010;94.0;41.0;53.0;6.0;16.0;-10.0
6157;Totaal mannen en vrouwen;Totaal;Totaal;Zwartewaterland;2011;83.0;53.0;30.0;7.0;13.0;-6.0
6158;Totaal mannen en vrouwen;Totaal;Totaal;Zwartewaterland;2012;81.0;56.0;25.0;7.0;19.0;-12.0
6159;Totaal mannen en vrouwen;Totaal;Totaal;Zwartewaterland;2013;85.0;77.0;8.0;6.0;29.0;-23.0
6160;Totaal mannen en vrouwen;Totaal;Totaal;Zwartewaterland;2014;108.0;43.0;65.0;10.0;14.0;-4.0
6161;Totaal mannen en vrouwen;Totaal;Totaal;Zwartewaterland;2015;92.0;67.0;25.0;5.0;29.0;-24.0
6162;Totaal mannen en vrouwen;Totaal;Totaal;Zwartewaterland;2016;81.0;75.0;6.0;1.0;9.0;-8.0
6163;Totaal mannen en vrouwen;Totaal;Totaal;Zwartewaterland;2017;109.0;68.0;41.0;7.0;18.0;-11.0
6164;Totaal mannen en vrouwen;Totaal;Totaal;Zwartewaterland;2018;67.0;67.0;0.0;7.0;12.0;-5.0
6165;Totaal mannen en vrouwen;Totaal;Totaal;Zwartewaterland;2019;121.0;74.0;47.0;5.0;20.0;-15.0
6166;Totaal mannen en vrouwen;Totaal;Totaal;Zwartewaterland;2020;124.0;69.0;55.0;6.0;9.0;-3.0
6167;Totaal mannen en vrouwen;Totaal;Totaal;Zwartewaterland;2021;100.0;64.0;36.0;4.0;16.0;-12.0
6168;Totaal mannen en vrouwen;Totaal;Totaal;Zwijndrecht;2010;118.0;125.0;-7.0;70.0;71.0;-1.0
6169;Totaal mannen en vrouwen;Totaal;Totaal;Zwijndrecht;2011;162.0;171.0;-9.0;53.0;88.0;-35.0
6170;Totaal mannen en vrouwen;Totaal;Totaal;Zwijndrecht;2012;126.0;170.0;-44.0;71.0;88.0;-17.0
6171;Totaal mannen en vrouwen;Totaal;Totaal;Zwijndrecht;2013;177.0;194.0;-17.0;68.0;110.0;-42.0
6172;Totaal mannen en vrouwen;Totaal;Totaal;Zwijndrecht;2014;169.0;236.0;-67.0;78.0;112.0;-34.0
6173;Totaal mannen en vrouwen;Totaal;Totaal;Zwijndrecht;2015;171.0;206.0;-35.0;61.0;96.0;-35.0
6174;Totaal mannen en vrouwen;Totaal;Totaal;Zwijndrecht;2016;160.0;175.0;-15.0;56.0;77.0;-21.0
6175;Totaal mannen en vrouwen;Totaal;Totaal;Zwijndrecht;2017;191.0;176.0;15.0;59.0;87.0;-28.0
6176;Totaal mannen en vrouwen;Totaal;Totaal;Zwijndrecht;2018;225.0;175.0;50.0;64.0;89.0;-25.0
6177;Totaal mannen en vrouwen;Totaal;Totaal;Zwijndrecht;2019;219.0;135.0;84.0;53.0;72.0;-19.0
6178;Totaal mannen en vrouwen;Totaal;Totaal;Zwijndrecht;2020;205.0;138.0;67.0;55.0;58.0;-3.0
6179;Totaal mannen en vrouwen;Totaal;Totaal;Zwijndrecht;2021;214.0;168.0;46.0;36.0;55.0;-19.0
6180;Totaal mannen en vrouwen;Totaal;Totaal;Zwolle;2010;661.0;544.0;117.0;264.0;389.0;-125.0
6181;Totaal mannen en vrouwen;Totaal;Totaal;Zwolle;2011;692.0;742.0;-50.0;281.0;490.0;-209.0
6182;Totaal mannen en vrouwen;Totaal;Totaal;Zwolle;2012;680.0;705.0;-25.0;270.0;400.0;-130.0
6183;Totaal mannen en vrouwen;Totaal;Totaal;Zwolle;2013;679.0;747.0;-68.0;255.0;369.0;-114.0
6184;Totaal mannen en vrouwen;Totaal;Totaal;Zwolle;2014;642.0;771.0;-129.0;173.0;348.0;-175.0
6185;Totaal mannen en vrouwen;Totaal;Totaal;Zwolle;2015;677.0;621.0;56.0;178.0;201.0;-23.0
6186;Totaal mannen en vrouwen;Totaal;Totaal;Zwolle;2016;776.0;767.0;9.0;175.0;250.0;-75.0
6187;Totaal mannen en vrouwen;Totaal;Totaal;Zwolle;2017;749.0;656.0;93.0;143.0;224.0;-81.0
6188;Totaal mannen en vrouwen;Totaal;Totaal;Zwolle;2018;867.0;730.0;137.0;165.0;213.0;-48.0
6189;Totaal mannen en vrouwen;Totaal;Totaal;Zwolle;2019;975.0;715.0;260.0;140.0;200.0;-60.0
6190;Totaal mannen en vrouwen;Totaal;Totaal;Zwolle;2020;686.0;562.0;124.0;144.0;192.0;-48.0
6191;Totaal mannen en vrouwen;Totaal;Totaal;Zwolle;2021;843.0;558.0;285.0;113.0;197.0;-84.0
6192;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Nederland;2010;110235.0;64044.0;46191.0;7013.0;30849.0;-23836.0
6193;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Nederland;2011;118457.0;70214.0;48243.0;7119.0;29721.0;-22602.0
6194;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Nederland;2012;115678.0;80762.0;34916.0;7018.0;33553.0;-26535.0
6195;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Nederland;2013;122321.0;83050.0;39271.0;6981.0;31539.0;-24558.0
6196;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Nederland;2014;139348.0;83443.0;55905.0;6492.0;27208.0;-20716.0
6197;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Nederland;2015;159483.0;85190.0;74293.0;6126.0;25295.0;-19169.0
6198;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Nederland;2016;182158.0;89921.0;92237.0;5500.0;25396.0;-19896.0
6199;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Nederland;2017;183856.0;96424.0;87432.0;5881.0;28774.0;-22893.0
6200;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Nederland;2018;191005.0;102802.0;88203.0;5809.0;25789.0;-19980.0
6201;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Nederland;2019;215228.0;109908.0;105320.0;5672.0;25240.0;-19568.0
6202;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Nederland;2020;170612.0;113172.0;57440.0;4871.0;24023.0;-19152.0
6203;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Nederland;2021;208056.0;100556.0;107500.0;4731.0;22198.0;-17467.0
6204;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Noord-Nederland (LD);2010;8676.0;4316.0;4360.0;370.0;1864.0;-1494.0
6205;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Noord-Nederland (LD);2011;8510.0;5429.0;3081.0;345.0;2151.0;-1806.0
6206;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Noord-Nederland (LD);2012;8347.0;5970.0;2377.0;381.0;2095.0;-1714.0
6207;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Noord-Nederland (LD);2013;8918.0;5345.0;3573.0;416.0;1767.0;-1351.0
6208;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Noord-Nederland (LD);2014;11781.0;6322.0;5459.0;328.0;2212.0;-1884.0
