ID;Gewassen;RegioS;Perioden;BeteeldeOppervlakte_1;GeoogsteOppervlakte_2;BrutoOpbrengstPerHa_3;TotaleBrutoOpbrengst_4
4983;Maïs, snijmaïs;Zuid-Holland (PV);1997;3075.0;;;
4984;Maïs, snijmaïs;Zuid-Holland (PV);1998;3033.0;;;
4985;Maïs, snijmaïs;Zuid-Holland (PV);1999;3560.0;;;
4986;Maïs, snijmaïs;Zuid-Holland (PV);2000;3256.0;;;
4987;Maïs, snijmaïs;Zuid-Holland (PV);2001;3949.0;;;
4988;Maïs, snijmaïs;Zuid-Holland (PV);2002;3927.0;;;
4989;Maïs, snijmaïs;Zuid-Holland (PV);2003;4085.0;;;
4990;Maïs, snijmaïs;Zuid-Holland (PV);2004;4242.0;;;
4991;Maïs, snijmaïs;Zuid-Holland (PV);2005;4451.0;;;
4992;Maïs, snijmaïs;Zuid-Holland (PV);2006;4756.0;;;
4993;Maïs, snijmaïs;Zuid-Holland (PV);2007;5034.0;;;
4994;Maïs, snijmaïs;Zuid-Holland (PV);2008;5570.0;5570.0;47.0;261897.0
4995;Maïs, snijmaïs;Zuid-Holland (PV);2009;5593.0;5593.0;48.7;272281.0
4996;Maïs, snijmaïs;Zuid-Holland (PV);2010;5167.0;5167.0;43.9;226746.0
4997;Maïs, snijmaïs;Zuid-Holland (PV);2011;5004.0;5004.0;44.6;223174.0
4998;Maïs, snijmaïs;Zuid-Holland (PV);2012;4843.0;4843.0;41.6;201512.0
4999;Maïs, snijmaïs;Zuid-Holland (PV);2013;4696.0;4696.0;40.3;189147.0
5000;Maïs, snijmaïs;Zuid-Holland (PV);2014;4841.0;4841.0;51.3;248516.0
5001;Maïs, snijmaïs;Zuid-Holland (PV);2015;4956.0;4956.0;32.4;160583.0
5002;Maïs, snijmaïs;Zuid-Holland (PV);2016;4887.0;4843.0;35.5;172085.0
5003;Maïs, snijmaïs;Zuid-Holland (PV);2017;4993.0;4769.0;52.5;250287.0
5004;Maïs, snijmaïs;Zuid-Holland (PV);2018;5286.0;5277.0;42.9;226365.0
5005;Maïs, snijmaïs;Zuid-Holland (PV);2019;4547.0;4547.0;44.2;200881.0
5006;Maïs, snijmaïs;Zuid-Holland (PV);2020;4961.0;4954.0;44.7;221305.0
5007;Maïs, snijmaïs;Zuid-Holland (PV);2021;4787.0;4744.0;45.6;216496.0
5008;Maïs, snijmaïs;Zuid-Holland (PV);2022;4796.0;4788.0;41.6;199429.0
5009;Maïs, snijmaïs;Zuid-Holland (PV);2023;4487.0;;;
5010;Maïs, snijmaïs;Zeeland (PV);1994;3265.0;;;
5011;Maïs, snijmaïs;Zeeland (PV);1995;3191.0;;;
5012;Maïs, snijmaïs;Zeeland (PV);1996;3382.0;;;
5013;Maïs, snijmaïs;Zeeland (PV);1997;3623.0;;;
5014;Maïs, snijmaïs;Zeeland (PV);1998;3216.0;;;
5015;Maïs, snijmaïs;Zeeland (PV);1999;3990.0;;;
5016;Maïs, snijmaïs;Zeeland (PV);2000;3379.0;;;
5017;Maïs, snijmaïs;Zeeland (PV);2001;3608.0;;;
5018;Maïs, snijmaïs;Zeeland (PV);2002;3875.0;;;
5019;Maïs, snijmaïs;Zeeland (PV);2003;4014.0;;;
5020;Maïs, snijmaïs;Zeeland (PV);2004;4098.0;;;
5021;Maïs, snijmaïs;Zeeland (PV);2005;4013.0;;;
5022;Maïs, snijmaïs;Zeeland (PV);2006;3693.0;;;
5023;Maïs, snijmaïs;Zeeland (PV);2007;3791.0;;;
5024;Maïs, snijmaïs;Zeeland (PV);2008;4531.0;4531.0;39.1;177277.0
5025;Maïs, snijmaïs;Zeeland (PV);2009;4701.0;4701.0;45.8;215295.0
5026;Maïs, snijmaïs;Zeeland (PV);2010;4789.0;4789.0;46.7;223536.0
5027;Maïs, snijmaïs;Zeeland (PV);2011;5054.0;5054.0;49.4;249809.0
5028;Maïs, snijmaïs;Zeeland (PV);2012;5238.0;5238.0;41.9;219610.0
5029;Maïs, snijmaïs;Zeeland (PV);2013;5440.0;5440.0;46.5;252761.0
5030;Maïs, snijmaïs;Zeeland (PV);2014;5662.0;5662.0;49.3;278970.0
5031;Maïs, snijmaïs;Zeeland (PV);2015;5519.0;5519.0;40.5;223343.0
5032;Maïs, snijmaïs;Zeeland (PV);2016;5200.0;5200.0;44.8;233086.0
5033;Maïs, snijmaïs;Zeeland (PV);2017;5306.0;5306.0;50.0;265171.0
5034;Maïs, snijmaïs;Zeeland (PV);2018;5455.0;5444.0;44.6;242679.0
5035;Maïs, snijmaïs;Zeeland (PV);2019;4878.0;4877.0;43.1;210071.0
5036;Maïs, snijmaïs;Zeeland (PV);2020;5473.0;5473.0;41.8;228698.0
5037;Maïs, snijmaïs;Zeeland (PV);2021;5107.0;5102.0;43.1;220093.0
5038;Maïs, snijmaïs;Zeeland (PV);2022;4965.0;4915.0;43.0;211453.0
5039;Maïs, snijmaïs;Zeeland (PV);2023;4782.0;;;
5040;Maïs, snijmaïs;Noord-Brabant (PV);1994;72199.0;;;
5041;Maïs, snijmaïs;Noord-Brabant (PV);1995;68935.0;;;
5042;Maïs, snijmaïs;Noord-Brabant (PV);1996;67891.0;;;
5043;Maïs, snijmaïs;Noord-Brabant (PV);1997;69347.0;;;
5044;Maïs, snijmaïs;Noord-Brabant (PV);1998;64672.0;;;
5045;Maïs, snijmaïs;Noord-Brabant (PV);1999;65633.0;;;
5046;Maïs, snijmaïs;Noord-Brabant (PV);2000;56312.0;;;
5047;Maïs, snijmaïs;Noord-Brabant (PV);2001;55210.0;;;
5048;Maïs, snijmaïs;Noord-Brabant (PV);2002;57557.0;;;
5049;Maïs, snijmaïs;Noord-Brabant (PV);2003;57509.0;;;
5050;Maïs, snijmaïs;Noord-Brabant (PV);2004;58818.0;;;
5051;Maïs, snijmaïs;Noord-Brabant (PV);2005;62353.0;;;
5052;Maïs, snijmaïs;Noord-Brabant (PV);2006;54253.0;;;
5053;Maïs, snijmaïs;Noord-Brabant (PV);2007;53446.0;;;
5054;Maïs, snijmaïs;Noord-Brabant (PV);2008;57665.0;57665.0;48.0;2766052.0
5055;Maïs, snijmaïs;Noord-Brabant (PV);2009;57849.0;57834.0;47.6;2752109.0
5056;Maïs, snijmaïs;Noord-Brabant (PV);2010;55929.0;55929.0;45.7;2555273.0
5057;Maïs, snijmaïs;Noord-Brabant (PV);2011;56363.0;56363.0;48.7;2746659.0
5058;Maïs, snijmaïs;Noord-Brabant (PV);2012;57551.0;57551.0;45.5;2617545.0
5059;Maïs, snijmaïs;Noord-Brabant (PV);2013;59831.0;59831.0;46.7;2792332.0
5060;Maïs, snijmaïs;Noord-Brabant (PV);2014;60124.0;60124.0;49.7;2989014.0
5061;Maïs, snijmaïs;Noord-Brabant (PV);2015;59231.0;59231.0;35.7;2113398.0
5062;Maïs, snijmaïs;Noord-Brabant (PV);2016;53783.0;52383.0;37.6;1969319.0
5063;Maïs, snijmaïs;Noord-Brabant (PV);2017;53444.0;53217.0;50.7;2696395.0
5064;Maïs, snijmaïs;Noord-Brabant (PV);2018;52507.0;51788.0;38.6;2000579.0
5065;Maïs, snijmaïs;Noord-Brabant (PV);2019;44427.0;44245.0;45.1;1996609.0
5066;Maïs, snijmaïs;Noord-Brabant (PV);2020;45802.0;45226.0;46.3;2094343.0
5067;Maïs, snijmaïs;Noord-Brabant (PV);2021;42445.0;41630.0;45.3;1884639.0
5068;Maïs, snijmaïs;Noord-Brabant (PV);2022;42432.0;42348.0;46.7;1975528.0
5069;Maïs, snijmaïs;Noord-Brabant (PV);2023;41803.0;;;
5070;Maïs, snijmaïs;Limburg (PV);1994;20421.0;;;
5071;Maïs, snijmaïs;Limburg (PV);1995;19044.0;;;
5072;Maïs, snijmaïs;Limburg (PV);1996;19502.0;;;
5073;Maïs, snijmaïs;Limburg (PV);1997;20146.0;;;
5074;Maïs, snijmaïs;Limburg (PV);1998;17787.0;;;
5075;Maïs, snijmaïs;Limburg (PV);1999;17683.0;;;
5076;Maïs, snijmaïs;Limburg (PV);2000;15264.0;;;
5077;Maïs, snijmaïs;Limburg (PV);2001;14034.0;;;
5078;Maïs, snijmaïs;Limburg (PV);2002;13858.0;;;
5079;Maïs, snijmaïs;Limburg (PV);2003;13586.0;;;
5080;Maïs, snijmaïs;Limburg (PV);2004;13547.0;;;
5081;Maïs, snijmaïs;Limburg (PV);2005;14208.0;;;
5082;Maïs, snijmaïs;Limburg (PV);2006;13316.0;;;
5083;Maïs, snijmaïs;Limburg (PV);2007;13119.0;;;
5084;Maïs, snijmaïs;Limburg (PV);2008;15046.0;15046.0;41.7;626882.0
5085;Maïs, snijmaïs;Limburg (PV);2009;14712.0;14712.0;48.4;711533.0
5086;Maïs, snijmaïs;Limburg (PV);2010;14831.0;14831.0;45.7;677311.0
5087;Maïs, snijmaïs;Limburg (PV);2011;15767.0;15535.0;49.8;772975.0
5088;Maïs, snijmaïs;Limburg (PV);2012;16161.0;16161.0;47.0;760155.0
5089;Maïs, snijmaïs;Limburg (PV);2013;16462.0;16462.0;44.7;736628.0
5090;Maïs, snijmaïs;Limburg (PV);2014;15792.0;15792.0;50.7;800253.0
5091;Maïs, snijmaïs;Limburg (PV);2015;16985.0;16985.0;31.3;530801.0
5092;Maïs, snijmaïs;Limburg (PV);2016;15060.0;14633.0;34.3;501327.0
5093;Maïs, snijmaïs;Limburg (PV);2017;15071.0;14912.0;46.8;697695.0
5094;Maïs, snijmaïs;Limburg (PV);2018;14468.0;14165.0;38.2;541394.0
5095;Maïs, snijmaïs;Limburg (PV);2019;12058.0;11902.0;40.2;478490.0
5096;Maïs, snijmaïs;Limburg (PV);2020;12293.0;12214.0;44.0;537914.0
5097;Maïs, snijmaïs;Limburg (PV);2021;11347.0;10621.0;44.9;476363.0
5098;Maïs, snijmaïs;Limburg (PV);2022;11000.0;10964.0;45.9;503132.0
5099;Maïs, snijmaïs;Limburg (PV);2023;10831.0;;;
5100;Maïs, corn cob mix;Nederland;1994;5236.0;5236.0;13.8;72498.0
5101;Maïs, corn cob mix;Nederland;1995;5005.0;5005.0;13.4;66990.0
5102;Maïs, corn cob mix;Nederland;1996;5644.0;5644.0;14.2;79884.0
5103;Maïs, corn cob mix;Nederland;1997;5416.0;5416.0;22.2;119985.0
5104;Maïs, corn cob mix;Nederland;1998;5761.0;5761.0;;
5105;Maïs, corn cob mix;Nederland;1999;5970.0;5970.0;12.8;76232.0
5106;Maïs, corn cob mix;Nederland;2000;7219.0;7219.0;18.5;133274.0
5107;Maïs, corn cob mix;Nederland;2001;7672.0;7672.0;12.8;97966.0
5108;Maïs, corn cob mix;Nederland;2002;6690.0;6690.0;12.6;84397.0
5109;Maïs, corn cob mix;Nederland;2003;7067.0;7067.0;14.0;98938.0
5110;Maïs, corn cob mix;Nederland;2004;6788.0;6788.0;15.1;102342.0
5111;Maïs, corn cob mix;Nederland;2005;6678.0;6678.0;12.5;83218.0
5112;Maïs, corn cob mix;Nederland;2006;7508.0;7508.0;10.2;76235.0
5113;Maïs, corn cob mix;Nederland;2007;7200.0;7200.0;11.2;80862.0
5114;Maïs, corn cob mix;Nederland;2008;7598.0;7598.0;13.0;98521.0
5115;Maïs, corn cob mix;Nederland;2009;7645.0;7641.0;12.4;94380.0
5116;Maïs, corn cob mix;Nederland;2010;7259.0;7259.0;11.7;84800.0
5117;Maïs, corn cob mix;Nederland;2011;6128.0;6087.0;12.3;74891.0
5118;Maïs, corn cob mix;Nederland;2012;5813.0;5813.0;10.8;62935.0
5119;Maïs, corn cob mix;Nederland;2013;5927.0;5927.0;11.4;67725.0
5120;Maïs, corn cob mix;Nederland;2014;4930.0;4930.0;13.5;66722.0
5121;Maïs, corn cob mix;Nederland;2015;4615.0;4615.0;11.4;52514.0
5122;Maïs, corn cob mix;Nederland;2016;3930.0;3849.0;12.0;46113.0
5123;Maïs, corn cob mix;Nederland;2017;3589.0;3575.0;13.4;47956.0
5124;Maïs, corn cob mix;Nederland;2018;4511.0;4345.0;7.7;33501.0
5125;Maïs, corn cob mix;Nederland;2019;6632.0;6585.0;10.3;67773.0
5126;Maïs, corn cob mix;Nederland;2020;6707.0;6690.0;10.7;71764.0
5127;Maïs, corn cob mix;Nederland;2021;6054.0;5973.0;14.0;83581.0
5128;Maïs, corn cob mix;Nederland;2022;6582.0;6488.0;11.2;72529.0
5129;Maïs, corn cob mix;Nederland;2023;5975.0;;;
5130;Maïs, corn cob mix;Noord Nederland (LD);1994;204.0;;;
5131;Maïs, corn cob mix;Noord Nederland (LD);1995;157.0;;;
5132;Maïs, corn cob mix;Noord Nederland (LD);1996;244.0;;;
5133;Maïs, corn cob mix;Noord Nederland (LD);1997;193.0;;;
5134;Maïs, corn cob mix;Noord Nederland (LD);1998;251.0;;;
5135;Maïs, corn cob mix;Noord Nederland (LD);1999;208.0;;;
5136;Maïs, corn cob mix;Noord Nederland (LD);2000;246.0;;;
5137;Maïs, corn cob mix;Noord Nederland (LD);2001;253.0;;;
5138;Maïs, corn cob mix;Noord Nederland (LD);2002;210.0;;;
5139;Maïs, corn cob mix;Noord Nederland (LD);2003;270.0;;;
5140;Maïs, corn cob mix;Noord Nederland (LD);2004;305.0;;;
5141;Maïs, corn cob mix;Noord Nederland (LD);2005;390.0;;;
5142;Maïs, corn cob mix;Noord Nederland (LD);2006;605.0;;;
5143;Maïs, corn cob mix;Noord Nederland (LD);2007;832.0;;;
5144;Maïs, corn cob mix;Noord Nederland (LD);2008;918.0;918.0;14.9;13711.0
5145;Maïs, corn cob mix;Noord Nederland (LD);2009;788.0;788.0;12.9;10140.0
5146;Maïs, corn cob mix;Noord Nederland (LD);2010;685.0;685.0;11.7;8020.0
5147;Maïs, corn cob mix;Noord Nederland (LD);2011;484.0;484.0;11.2;5431.0
5148;Maïs, corn cob mix;Noord Nederland (LD);2012;456.0;456.0;10.9;4992.0
5149;Maïs, corn cob mix;Noord Nederland (LD);2013;572.0;572.0;12.1;6903.0
5150;Maïs, corn cob mix;Noord Nederland (LD);2014;428.0;428.0;12.9;5504.0
5151;Maïs, corn cob mix;Noord Nederland (LD);2015;323.0;323.0;10.0;3222.0
5152;Maïs, corn cob mix;Noord Nederland (LD);2016;320.0;320.0;13.8;4408.0
5153;Maïs, corn cob mix;Noord Nederland (LD);2017;200.0;200.0;13.2;2647.0
5154;Maïs, corn cob mix;Noord Nederland (LD);2018;226.0;211.0;10.2;2158.0
5155;Maïs, corn cob mix;Noord Nederland (LD);2019;241.0;241.0;12.8;3093.0
5156;Maïs, corn cob mix;Noord Nederland (LD);2020;152.0;152.0;6.6;1001.0
5157;Maïs, corn cob mix;Noord Nederland (LD);2021;200.0;200.0;11.6;2323.0
5158;Maïs, corn cob mix;Noord Nederland (LD);2022;211.0;211.0;10.0;2107.0
5159;Maïs, corn cob mix;Noord Nederland (LD);2023;156.0;;;
5160;Maïs, corn cob mix;Oost Nederland (LD);1994;860.0;;;
5161;Maïs, corn cob mix;Oost Nederland (LD);1995;946.0;;;
5162;Maïs, corn cob mix;Oost Nederland (LD);1996;1167.0;;;
5163;Maïs, corn cob mix;Oost Nederland (LD);1997;1118.0;;;
5164;Maïs, corn cob mix;Oost Nederland (LD);1998;1131.0;;;
5165;Maïs, corn cob mix;Oost Nederland (LD);1999;1299.0;;;
5166;Maïs, corn cob mix;Oost Nederland (LD);2000;1521.0;;;
5167;Maïs, corn cob mix;Oost Nederland (LD);2001;1775.0;;;
5168;Maïs, corn cob mix;Oost Nederland (LD);2002;1495.0;;;
5169;Maïs, corn cob mix;Oost Nederland (LD);2003;1565.0;;;
5170;Maïs, corn cob mix;Oost Nederland (LD);2004;1349.0;;;
5171;Maïs, corn cob mix;Oost Nederland (LD);2005;1297.0;;;
5172;Maïs, corn cob mix;Oost Nederland (LD);2006;1632.0;;;
5173;Maïs, corn cob mix;Oost Nederland (LD);2007;1746.0;;;
5174;Maïs, corn cob mix;Oost Nederland (LD);2008;2033.0;2033.0;11.5;23319.0
5175;Maïs, corn cob mix;Oost Nederland (LD);2009;2114.0;2114.0;12.4;26232.0
5176;Maïs, corn cob mix;Oost Nederland (LD);2010;2069.0;2069.0;11.2;23262.0
5177;Maïs, corn cob mix;Oost Nederland (LD);2011;1966.0;1965.0;12.1;23749.0
5178;Maïs, corn cob mix;Oost Nederland (LD);2012;1827.0;1827.0;9.8;17927.0
5179;Maïs, corn cob mix;Oost Nederland (LD);2013;1947.0;1947.0;10.7;20889.0
5180;Maïs, corn cob mix;Oost Nederland (LD);2014;1635.0;1635.0;13.4;21942.0
5181;Maïs, corn cob mix;Oost Nederland (LD);2015;1581.0;1581.0;11.1;17565.0
5182;Maïs, corn cob mix;Oost Nederland (LD);2016;1365.0;1365.0;12.7;17302.0
5183;Maïs, corn cob mix;Oost Nederland (LD);2017;1368.0;1362.0;13.0;17680.0
5184;Maïs, corn cob mix;Oost Nederland (LD);2018;1449.0;1417.0;7.0;9974.0
5185;Maïs, corn cob mix;Oost Nederland (LD);2019;1777.0;1773.0;9.8;17342.0
5186;Maïs, corn cob mix;Oost Nederland (LD);2020;1718.0;1718.0;9.9;17004.0
5187;Maïs, corn cob mix;Oost Nederland (LD);2021;1647.0;1638.0;12.8;20928.0
5188;Maïs, corn cob mix;Oost Nederland (LD);2022;2011.0;1927.0;10.3;19800.0
5189;Maïs, corn cob mix;Oost Nederland (LD);2023;1776.0;;;
5190;Maïs, corn cob mix;West Nederland (LD);1994;544.0;;;
5191;Maïs, corn cob mix;West Nederland (LD);1995;175.0;;;
5192;Maïs, corn cob mix;West Nederland (LD);1996;170.0;;;
5193;Maïs, corn cob mix;West Nederland (LD);1997;96.0;;;
5194;Maïs, corn cob mix;West Nederland (LD);1998;95.0;;;
5195;Maïs, corn cob mix;West Nederland (LD);1999;248.0;;;
5196;Maïs, corn cob mix;West Nederland (LD);2000;182.0;;;
5197;Maïs, corn cob mix;West Nederland (LD);2001;187.0;;;
5198;Maïs, corn cob mix;West Nederland (LD);2002;136.0;;;
5199;Maïs, corn cob mix;West Nederland (LD);2003;124.0;;;
5200;Maïs, corn cob mix;West Nederland (LD);2004;79.0;;;
5201;Maïs, corn cob mix;West Nederland (LD);2005;130.0;;;
5202;Maïs, corn cob mix;West Nederland (LD);2006;182.0;;;
5203;Maïs, corn cob mix;West Nederland (LD);2007;129.0;;;
5204;Maïs, corn cob mix;West Nederland (LD);2008;62.0;62.0;12.2;756.0
5205;Maïs, corn cob mix;West Nederland (LD);2009;65.0;65.0;12.5;811.0
5206;Maïs, corn cob mix;West Nederland (LD);2010;40.0;40.0;10.7;432.0
5207;Maïs, corn cob mix;West Nederland (LD);2011;19.0;19.0;12.2;234.0
5208;Maïs, corn cob mix;West Nederland (LD);2012;24.0;24.0;12.7;310.0
5209;Maïs, corn cob mix;West Nederland (LD);2013;37.0;37.0;10.1;373.0
5210;Maïs, corn cob mix;West Nederland (LD);2014;32.0;32.0;13.4;422.0
5211;Maïs, corn cob mix;West Nederland (LD);2015;35.0;35.0;2.5;87.0
5212;Maïs, corn cob mix;West Nederland (LD);2016;21.0;20.0;11.7;239.0
5213;Maïs, corn cob mix;West Nederland (LD);2017;14.0;14.0;10.0;143.0
5214;Maïs, corn cob mix;West Nederland (LD);2018;61.0;61.0;13.7;831.0
5215;Maïs, corn cob mix;West Nederland (LD);2019;74.0;74.0;10.5;772.0
5216;Maïs, corn cob mix;West Nederland (LD);2020;54.0;54.0;11.0;589.0
5217;Maïs, corn cob mix;West Nederland (LD);2021;62.0;62.0;11.1;690.0
5218;Maïs, corn cob mix;West Nederland (LD);2022;28.0;28.0;11.3;319.0
5219;Maïs, corn cob mix;West Nederland (LD);2023;52.0;;;
5220;Maïs, corn cob mix;Zuid Nederland (LD);1994;3629.0;;;
5221;Maïs, corn cob mix;Zuid Nederland (LD);1995;3727.0;;;
5222;Maïs, corn cob mix;Zuid Nederland (LD);1996;4063.0;;;
5223;Maïs, corn cob mix;Zuid Nederland (LD);1997;4009.0;;;
5224;Maïs, corn cob mix;Zuid Nederland (LD);1998;4284.0;;;
5225;Maïs, corn cob mix;Zuid Nederland (LD);1999;4216.0;;;
5226;Maïs, corn cob mix;Zuid Nederland (LD);2000;5270.0;;;
5227;Maïs, corn cob mix;Zuid Nederland (LD);2001;5457.0;;;
5228;Maïs, corn cob mix;Zuid Nederland (LD);2002;4850.0;;;
5229;Maïs, corn cob mix;Zuid Nederland (LD);2003;5109.0;;;
5230;Maïs, corn cob mix;Zuid Nederland (LD);2004;5056.0;;;
5231;Maïs, corn cob mix;Zuid Nederland (LD);2005;4861.0;;;
5232;Maïs, corn cob mix;Zuid Nederland (LD);2006;5089.0;;;
5233;Maïs, corn cob mix;Zuid Nederland (LD);2007;4492.0;;;
5234;Maïs, corn cob mix;Zuid Nederland (LD);2008;4584.0;4584.0;13.2;60735.0
5235;Maïs, corn cob mix;Zuid Nederland (LD);2009;4678.0;4674.0;12.2;57197.0
5236;Maïs, corn cob mix;Zuid Nederland (LD);2010;4465.0;4465.0;11.9;53085.0
5237;Maïs, corn cob mix;Zuid Nederland (LD);2011;3658.0;3619.0;12.6;45476.0
5238;Maïs, corn cob mix;Zuid Nederland (LD);2012;3505.0;3505.0;11.3;39707.0
5239;Maïs, corn cob mix;Zuid Nederland (LD);2013;3371.0;3371.0;11.7;39559.0
5240;Maïs, corn cob mix;Zuid Nederland (LD);2014;2835.0;2835.0;13.7;38854.0
5241;Maïs, corn cob mix;Zuid Nederland (LD);2015;2675.0;2675.0;11.8;31640.0
5242;Maïs, corn cob mix;Zuid Nederland (LD);2016;2223.0;2143.0;11.3;24164.0
5243;Maïs, corn cob mix;Zuid Nederland (LD);2017;2006.0;1999.0;13.7;27485.0
5244;Maïs, corn cob mix;Zuid Nederland (LD);2018;2775.0;2656.0;7.7;20538.0
5245;Maïs, corn cob mix;Zuid Nederland (LD);2019;4539.0;4497.0;10.4;46567.0
5246;Maïs, corn cob mix;Zuid Nederland (LD);2020;4784.0;4767.0;11.2;53170.0
5247;Maïs, corn cob mix;Zuid Nederland (LD);2021;4145.0;4072.0;14.6;59640.0
5248;Maïs, corn cob mix;Zuid Nederland (LD);2022;4332.0;4322.0;11.6;50304.0
5249;Maïs, corn cob mix;Zuid Nederland (LD);2023;3992.0;;;
5250;Maïs, corn cob mix;Groningen (PV);1994;47.0;;;
5251;Maïs, corn cob mix;Groningen (PV);1995;31.0;;;
5252;Maïs, corn cob mix;Groningen (PV);1996;78.0;;;
5253;Maïs, corn cob mix;Groningen (PV);1997;64.0;;;
5254;Maïs, corn cob mix;Groningen (PV);1998;100.0;;;
5255;Maïs, corn cob mix;Groningen (PV);1999;80.0;;;
5256;Maïs, corn cob mix;Groningen (PV);2000;81.0;;;
5257;Maïs, corn cob mix;Groningen (PV);2001;65.0;;;
5258;Maïs, corn cob mix;Groningen (PV);2002;59.0;;;
5259;Maïs, corn cob mix;Groningen (PV);2003;90.0;;;
5260;Maïs, corn cob mix;Groningen (PV);2004;86.0;;;
5261;Maïs, corn cob mix;Groningen (PV);2005;181.0;;;
5262;Maïs, corn cob mix;Groningen (PV);2006;219.0;;;
5263;Maïs, corn cob mix;Groningen (PV);2007;267.0;;;
5264;Maïs, corn cob mix;Groningen (PV);2008;318.0;318.0;15.8;5038.0
5265;Maïs, corn cob mix;Groningen (PV);2009;292.0;292.0;12.5;3663.0
5266;Maïs, corn cob mix;Groningen (PV);2010;217.0;217.0;12.2;2655.0
5267;Maïs, corn cob mix;Groningen (PV);2011;189.0;189.0;11.0;2078.0
5268;Maïs, corn cob mix;Groningen (PV);2012;186.0;186.0;10.7;2001.0
5269;Maïs, corn cob mix;Groningen (PV);2013;178.0;178.0;11.6;2058.0
5270;Maïs, corn cob mix;Groningen (PV);2014;154.0;154.0;12.6;1945.0
5271;Maïs, corn cob mix;Groningen (PV);2015;120.0;120.0;9.9;1185.0
5272;Maïs, corn cob mix;Groningen (PV);2016;113.0;113.0;13.8;1557.0
5273;Maïs, corn cob mix;Groningen (PV);2017;108.0;108.0;13.2;1421.0
5274;Maïs, corn cob mix;Groningen (PV);2018;89.0;84.0;10.4;869.0
5275;Maïs, corn cob mix;Groningen (PV);2019;57.0;57.0;12.8;732.0
5276;Maïs, corn cob mix;Groningen (PV);2020;59.0;59.0;6.6;391.0
5277;Maïs, corn cob mix;Groningen (PV);2021;83.0;83.0;11.6;968.0
5278;Maïs, corn cob mix;Groningen (PV);2022;107.0;107.0;10.0;1070.0
5279;Maïs, corn cob mix;Groningen (PV);2023;52.0;;;
5280;Maïs, corn cob mix;Fryslân (PV);1994;7.0;;;
5281;Maïs, corn cob mix;Fryslân (PV);1995;7.0;;;
5282;Maïs, corn cob mix;Fryslân (PV);1996;5.0;;;
5283;Maïs, corn cob mix;Fryslân (PV);1997;9.0;;;
5284;Maïs, corn cob mix;Fryslân (PV);1998;9.0;;;
5285;Maïs, corn cob mix;Fryslân (PV);1999;9.0;;;
5286;Maïs, corn cob mix;Fryslân (PV);2000;36.0;;;
5287;Maïs, corn cob mix;Fryslân (PV);2001;45.0;;;
5288;Maïs, corn cob mix;Fryslân (PV);2002;14.0;;;
5289;Maïs, corn cob mix;Fryslân (PV);2003;;;;
5290;Maïs, corn cob mix;Fryslân (PV);2004;;;;
5291;Maïs, corn cob mix;Fryslân (PV);2005;6.0;;;
5292;Maïs, corn cob mix;Fryslân (PV);2006;66.0;;;
5293;Maïs, corn cob mix;Fryslân (PV);2007;107.0;;;
5294;Maïs, corn cob mix;Fryslân (PV);2008;118.0;118.0;9.3;1097.0
5295;Maïs, corn cob mix;Fryslân (PV);2009;89.0;89.0;12.0;1065.0
5296;Maïs, corn cob mix;Fryslân (PV);2010;71.0;71.0;8.3;594.0
5297;Maïs, corn cob mix;Fryslân (PV);2011;56.0;56.0;10.6;596.0
5298;Maïs, corn cob mix;Fryslân (PV);2012;37.0;37.0;13.3;495.0
5299;Maïs, corn cob mix;Fryslân (PV);2013;33.0;33.0;16.0;536.0
5300;Maïs, corn cob mix;Fryslân (PV);2014;5.0;5.0;13.6;71.0
5301;Maïs, corn cob mix;Fryslân (PV);2015;5.0;5.0;9.5;50.0
5302;Maïs, corn cob mix;Fryslân (PV);2016;5.0;5.0;13.8;72.0
5303;Maïs, corn cob mix;Fryslân (PV);2017;5.0;5.0;13.2;69.0
5304;Maïs, corn cob mix;Fryslân (PV);2018;7.0;7.0;10.4;70.0
5305;Maïs, corn cob mix;Fryslân (PV);2019;60.0;60.0;12.8;771.0
5306;Maïs, corn cob mix;Fryslân (PV);2020;33.0;33.0;6.6;215.0
5307;Maïs, corn cob mix;Fryslân (PV);2021;60.0;60.0;11.6;692.0
5308;Maïs, corn cob mix;Fryslân (PV);2022;49.0;49.0;10.0;488.0
5309;Maïs, corn cob mix;Fryslân (PV);2023;20.0;;;
5310;Maïs, corn cob mix;Drenthe (PV);1994;149.0;;;
5311;Maïs, corn cob mix;Drenthe (PV);1995;118.0;;;
5312;Maïs, corn cob mix;Drenthe (PV);1996;161.0;;;
5313;Maïs, corn cob mix;Drenthe (PV);1997;119.0;;;
5314;Maïs, corn cob mix;Drenthe (PV);1998;142.0;;;
5315;Maïs, corn cob mix;Drenthe (PV);1999;119.0;;;
5316;Maïs, corn cob mix;Drenthe (PV);2000;129.0;;;
5317;Maïs, corn cob mix;Drenthe (PV);2001;144.0;;;
5318;Maïs, corn cob mix;Drenthe (PV);2002;137.0;;;
5319;Maïs, corn cob mix;Drenthe (PV);2003;180.0;;;
5320;Maïs, corn cob mix;Drenthe (PV);2004;219.0;;;
5321;Maïs, corn cob mix;Drenthe (PV);2005;204.0;;;
5322;Maïs, corn cob mix;Drenthe (PV);2006;320.0;;;
5323;Maïs, corn cob mix;Drenthe (PV);2007;458.0;;;
