ID;Geslacht;Arbeidspositie;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1;BeroepsEnNietBeroepsbevMetInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkOverdrachtsinkomen_4;GemiddeldPersoonlijkInkomen_5;GemiddeldGestandaardiseerdInkomen_6;BeroepsNietBeroepsbevInkomenOnb_7
22;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: met migratieacht...;2013;2641.0;2519.0;22.8;5.9;24.7;24.4;122.0
23;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: met migratieacht...;2014;2662.0;2518.0;23.2;6.0;25.1;25.6;145.0
24;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: met migratieacht...;2015;2701.0;2575.0;23.4;5.9;25.5;25.9;126.0
25;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: met migratieacht...;2016;2765.0;2588.0;24.5;5.6;26.2;26.9;177.0
26;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: met migratieacht...;2017;2835.0;2599.0;25.2;5.7;26.9;27.8;236.0
27;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: met migratieacht...;2018;2919.0;2691.0;26.7;5.3;27.7;28.4;229.0
28;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: met migratieacht...;2019;3013.0;2779.0;28.1;5.5;28.9;31.2;234.0
29;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: met migratieacht...;2020;3130.0;2843.0;29.9;6.0;30.8;33.1;286.0
30;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: westers;2011;1199.0;1164.0;27.0;6.6;28.8;27.6;35.0
31;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: westers;2012;1223.0;1189.0;27.5;6.5;29.2;27.7;34.0
32;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: westers;2013;1245.0;1194.0;26.8;7.0;29.1;27.7;51.0
33;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: westers;2014;1246.0;1184.0;27.3;7.2;29.6;29.4;62.0
34;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: westers;2015;1249.0;1193.0;28.3;7.0;30.8;29.8;56.0
35;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: westers;2016;1279.0;1210.0;29.1;6.5;31.1;30.7;69.0
36;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: westers;2017;1296.0;1196.0;29.9;6.5;31.7;31.6;100.0
37;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: westers;2018;1323.0;1226.0;31.3;6.3;32.6;32.1;97.0
38;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: westers;2019;1353.0;1255.0;33.8;6.3;34.6;37.0;98.0
39;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: westers;2020;1394.0;1276.0;35.0;6.8;36.0;38.0;118.0
40;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: niet-westers;2011;1322.0;1264.0;19.9;4.3;20.8;21.2;58.0
41;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: niet-westers;2012;1360.0;1302.0;20.1;4.5;21.0;21.4;58.0
42;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: niet-westers;2013;1396.0;1325.0;19.1;4.9;20.7;21.3;71.0
43;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: niet-westers;2014;1417.0;1333.0;19.7;4.9;21.1;22.2;83.0
44;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: niet-westers;2015;1452.0;1382.0;19.1;4.9;20.9;22.5;70.0
45;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: niet-westers;2016;1485.0;1377.0;20.4;4.8;21.9;23.6;108.0
46;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: niet-westers;2017;1539.0;1403.0;21.2;5.0;22.7;24.5;135.0
47;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: niet-westers;2018;1596.0;1465.0;22.8;4.5;23.6;25.3;131.0
48;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: niet-westers;2019;1659.0;1524.0;23.4;4.8;24.2;26.5;136.0
49;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: niet-westers;2020;1736.0;1567.0;25.6;5.3;26.5;29.0;169.0
50;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: onbekend;2011;15.0;6.0;;;;;9.0
51;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: onbekend;2012;14.0;3.0;;;;;11.0
52;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: onbekend;2013;19.0;3.0;;;;;16.0
53;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: onbekend;2014;17.0;2.0;;;;;15.0
54;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: onbekend;2015;15.0;3.0;;;;;12.0
55;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: onbekend;2016;18.0;2.0;;;;;15.0
56;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: onbekend;2017;18.0;2.0;;;;;16.0
57;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: onbekend;2018;19.0;2.0;;;;;17.0
58;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: onbekend;2019;18.0;1.0;;;;;17.0
59;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Migratieachtergrond: onbekend;2020;18.0;2.0;;;;;16.0
60;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: 1 laag;2011;4185.0;4088.0;13.4;6.4;17.6;24.2;97.0
61;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: 1 laag;2012;4121.0;4029.0;13.0;6.6;17.4;24.2;93.0
62;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: 1 laag;2013;3877.0;3767.0;12.3;6.8;17.0;24.3;109.0
63;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: 1 laag;2014;3889.0;3737.0;12.3;7.0;17.2;25.4;152.0
64;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: 1 laag;2015;3854.0;3720.0;12.1;7.0;17.2;25.3;133.0
65;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: 1 laag;2016;3810.0;3640.0;12.4;7.1;17.5;26.4;170.0
66;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: 1 laag;2017;3717.0;3490.0;12.5;7.4;17.9;27.2;227.0
67;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: 1 laag;2018;3675.0;3468.0;13.2;7.3;18.4;27.6;207.0
68;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: 1 laag;2019;3623.0;3416.0;13.9;7.4;19.1;30.1;207.0
69;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: 1 laag;2020;3452.0;3210.0;13.9;7.9;19.4;30.5;242.0
70;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: 2 middelbaar ;2011;4858.0;4759.0;25.4;5.3;26.3;26.4;99.0
71;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: 2 middelbaar ;2012;4881.0;4784.0;25.4;5.4;26.4;26.5;97.0
72;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: 2 middelbaar ;2013;4938.0;4799.0;24.7;6.0;26.4;26.5;139.0
73;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: 2 middelbaar ;2014;4952.0;4776.0;25.2;6.2;26.9;27.9;176.0
74;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: 2 middelbaar ;2015;4916.0;4777.0;25.1;6.1;27.0;27.8;140.0
75;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: 2 middelbaar ;2016;4940.0;4743.0;25.6;6.1;27.5;29.1;197.0
76;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: 2 middelbaar ;2017;4980.0;4687.0;26.5;6.1;28.2;30.2;292.0
77;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: 2 middelbaar ;2018;4964.0;4704.0;27.3;6.0;28.7;30.4;260.0
78;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: 2 middelbaar ;2019;4962.0;4703.0;28.3;5.9;29.4;32.8;259.0
79;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: 2 middelbaar ;2020;4950.0;4637.0;28.9;6.2;30.1;34.1;313.0
80;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: 3 hoog ;2011;3307.0;3246.0;47.0;6.3;44.6;33.3;60.0
81;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: 3 hoog ;2012;3420.0;3353.0;46.8;6.5;44.4;33.2;67.0
82;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: 3 hoog ;2013;3575.0;3459.0;48.0;7.0;45.8;34.1;116.0
83;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: 3 hoog ;2014;3665.0;3514.0;48.1;7.1;46.2;36.2;151.0
84;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: 3 hoog ;2015;3768.0;3642.0;47.8;6.8;46.8;35.7;125.0
85;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: 3 hoog ;2016;3836.0;3652.0;49.1;6.8;48.0;37.3;184.0
86;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: 3 hoog ;2017;3985.0;3728.0;49.7;7.2;48.7;38.1;256.0
87;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: 3 hoog ;2018;4112.0;3866.0;50.8;6.4;48.8;38.2;245.0
88;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: 3 hoog ;2019;4231.0;3982.0;53.2;6.5;50.6;42.7;248.0
89;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: 3 hoog ;2020;4483.0;4162.0;53.9;6.7;51.2;42.9;321.0
90;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2011;103.0;89.0;26.7;4.6;26.8;26.4;14.0
91;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2012;118.0;98.0;27.0;4.4;26.8;26.0;20.0
92;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2013;249.0;205.0;18.7;5.8;21.4;23.6;44.0
93;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2014;158.0;131.0;17.8;7.2;22.0;23.9;26.0
94;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2015;148.0;133.0;16.7;7.0;21.2;22.6;14.0
95;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2016;182.0;152.0;19.5;6.9;23.4;24.1;30.0
96;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2017;188.0;152.0;20.0;7.0;23.8;24.5;36.0
97;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2018;186.0;154.0;23.1;6.9;26.5;27.5;32.0
98;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2019;200.0;160.0;24.1;6.6;26.9;28.7;39.0
99;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2020;209.0;165.0;23.8;6.9;26.9;28.5;44.0
100;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2011;2010.0;1921.0;8.0;1.4;8.4;25.3;89.0
101;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2012;2023.0;1943.0;7.9;1.4;8.3;25.4;80.0
102;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2013;2040.0;1941.0;7.7;1.5;8.2;25.4;99.0
103;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2014;2045.0;1922.0;7.7;1.6;8.2;27.2;123.0
104;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2015;2048.0;1948.0;7.5;1.5;8.0;26.7;101.0
105;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2016;2065.0;1933.0;7.6;1.3;7.9;28.2;132.0
106;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2017;2088.0;1897.0;8.2;1.2;8.3;29.0;191.0
107;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2018;2101.0;1924.0;9.0;1.0;8.8;29.8;176.0
108;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2019;2115.0;1932.0;9.6;1.0;9.3;32.7;183.0
109;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2020;2125.0;1909.0;10.0;1.1;9.5;34.9;216.0
110;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2011;4341.0;4252.0;37.3;2.0;32.7;26.4;89.0
111;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2012;4319.0;4219.0;37.3;2.2;32.8;26.4;101.0
112;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2013;4305.0;4154.0;37.0;2.6;32.9;26.7;151.0
113;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2014;4241.0;4054.0;37.6;2.6;33.3;28.0;187.0
114;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2015;4176.0;4025.0;37.7;2.4;33.8;28.2;151.0
115;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2016;4165.0;3960.0;38.8;2.4;34.8;29.8;205.0
116;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2017;4177.0;3906.0;40.1;2.5;35.9;30.8;271.0
117;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2018;4188.0;3944.0;41.0;2.2;36.3;31.2;244.0
118;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2019;4219.0;3969.0;43.0;2.3;37.7;33.9;250.0
119;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2020;4259.0;3944.0;44.6;2.6;39.2;34.5;314.0
120;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 35 jaar;2011;1980.0;1931.0;33.4;1.7;29.3;25.7;49.0
121;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 35 jaar;2012;2008.0;1954.0;33.2;1.9;29.2;25.7;54.0
122;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 35 jaar;2013;2039.0;1963.0;32.5;2.3;28.9;25.7;76.0
123;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 35 jaar;2014;2043.0;1945.0;33.0;2.2;29.2;26.9;98.0
124;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 35 jaar;2015;2047.0;1969.0;32.8;2.1;29.3;27.3;78.0
125;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 35 jaar;2016;2079.0;1972.0;33.8;2.0;30.2;28.9;107.0
126;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 35 jaar;2017;2123.0;1981.0;35.0;2.0;31.0;29.8;141.0
127;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 35 jaar;2018;2157.0;2029.0;36.5;1.8;32.1;30.3;128.0
128;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 35 jaar;2019;2189.0;2067.0;38.3;2.0;33.4;33.5;122.0
129;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 35 jaar;2020;2215.0;2058.0;40.5;2.2;35.2;34.1;157.0
130;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 35 tot 45 jaar;2011;2361.0;2320.0;40.5;2.3;35.6;27.1;41.0
131;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 35 tot 45 jaar;2012;2312.0;2265.0;40.8;2.5;35.9;27.1;47.0
132;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 35 tot 45 jaar;2013;2265.0;2191.0;41.0;2.9;36.5;27.5;74.0
133;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 35 tot 45 jaar;2014;2198.0;2109.0;41.9;3.0;37.1;28.9;88.0
134;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 35 tot 45 jaar;2015;2130.0;2056.0;42.4;2.7;38.1;29.0;74.0
135;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 35 tot 45 jaar;2016;2086.0;1988.0;43.8;2.8;39.4;30.6;98.0
136;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 35 tot 45 jaar;2017;2055.0;1925.0;45.4;2.9;41.0;31.9;130.0
137;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 35 tot 45 jaar;2018;2031.0;1915.0;45.8;2.6;40.7;32.2;116.0
138;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 35 tot 45 jaar;2019;2030.0;1902.0;48.1;2.6;42.4;34.3;128.0
139;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 35 tot 45 jaar;2020;2044.0;1886.0;49.2;3.0;43.6;35.0;158.0
140;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 55 jaar;2011;2479.0;2441.0;40.5;3.2;36.3;29.8;38.0
141;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 55 jaar;2012;2498.0;2457.0;40.8;3.4;36.5;29.9;42.0
142;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 55 jaar;2013;2516.0;2439.0;41.9;3.9;38.0;30.2;76.0
143;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 55 jaar;2014;2527.0;2434.0;42.4;4.1;38.6;32.2;93.0
144;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 55 jaar;2015;2536.0;2463.0;42.4;3.9;39.5;31.7;74.0
145;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 55 jaar;2016;2539.0;2427.0;44.0;3.7;40.7;33.2;111.0
146;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 55 jaar;2017;2528.0;2370.0;45.0;4.1;41.7;34.2;158.0
147;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 55 jaar;2018;2498.0;2362.0;47.4;3.8;43.5;35.2;136.0
148;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 55 jaar;2019;2459.0;2324.0;49.5;3.6;44.9;39.2;136.0
149;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 55 jaar;2020;2416.0;2250.0;51.1;3.8;46.1;40.1;166.0
150;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2011;6101.0;6010.0;26.0;10.1;31.4;29.0;91.0
151;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2012;6198.0;6102.0;26.4;10.2;31.7;29.0;96.0
152;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2013;6293.0;6135.0;27.1;10.7;32.8;29.5;158.0
153;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2014;6378.0;6183.0;27.6;11.1;33.5;31.2;196.0
154;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2015;6461.0;6300.0;27.7;10.8;34.0;30.9;161.0
155;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2016;6538.0;6294.0;28.6;10.9;34.9;32.0;244.0
156;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2017;6605.0;6255.0;29.4;11.2;35.8;33.0;350.0
157;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2018;6648.0;6324.0;30.8;10.9;36.7;33.2;324.0
158;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2019;6682.0;6361.0;32.6;10.8;38.0;36.8;320.0
159;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2020;6710.0;6321.0;33.5;11.2;39.0;37.4;390.0
160;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 55 tot 65 jaar;2011;2164.0;2133.0;25.7;10.6;31.5;30.2;30.0
161;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 55 tot 65 jaar;2012;2151.0;2120.0;27.3;10.1;32.1;30.1;32.0
162;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Leeftijd: 55 tot 65 jaar;2013;2153.0;2101.0;29.2;10.0;33.5;30.8;52.0
