ID;Financieringssectoren;Perioden;TotaalFinancieringsbronnen_1;Overheid_2;Totaal_3;VennootschappenEnZelfstandigen_4;Huishoudens_5;InstellingenZonderWinstoogmerk_6;Buitenland_7;SaldiFondsen_8;OverigeVerschillen_9
22;2;2005;48049.0;17852.0;30179.0;7325.0;22854.0;;-256.0;2705.0;-2431.0
23;2;2006;58848.0;17469.0;39766.0;12189.0;27577.0;;-200.0;1272.0;542.0
24;2;2007;62386.0;19899.0;41548.0;12723.0;28825.0;;-238.0;768.0;407.0
25;2;2008;66855.0;21219.0;45100.0;14720.0;30380.0;;-206.0;904.0;-163.0
26;2;2009;70726.0;21766.0;44646.0;14751.0;29895.0;;-215.0;4049.0;480.0
27;2;2010;73795.0;22477.0;47758.0;15398.0;32361.0;;-250.0;5006.0;-1195.0
28;2;2011;75108.0;23120.0;52175.0;17158.0;35018.0;;-293.0;2052.0;-1947.0
29;2;2012;78196.0;23099.0;54058.0;18509.0;35549.0;;-284.0;3665.0;-2342.0
30;4;1998;5660.0;5660.0;;;;;;;
31;4;1999;6348.0;6348.0;;;;;;;
32;4;2000;6831.0;6831.0;;;;;;;
33;4;2001;7807.0;7807.0;;;;;;;
34;4;2002;8377.0;8377.0;;;;;;;
35;4;2003;8579.0;8579.0;;;;;;;
36;4;2004;8368.0;8368.0;;;;;;;
37;4;2005;8503.0;8503.0;;;;;;;
38;4;2006;8930.0;8930.0;;;;;;;
39;4;2007;11532.0;11532.0;;;;;;;
40;4;2008;12163.0;12163.0;;;;;;;
41;4;2009;12941.0;12941.0;;;;;;;
42;4;2010;13384.0;13384.0;;;;;;;
43;4;2011;13160.0;13160.0;;;;;;;
44;4;2012;13138.0;13138.0;;;;;;;
45;7;1998;12813.0;120.0;12390.0;;12390.0;;14.0;327.0;-37.0
46;7;1999;13625.0;225.0;14292.0;;14292.0;;12.0;-1008.0;104.0
47;7;2000;14633.0;7.0;14842.0;;14842.0;;12.0;-107.0;-121.0
48;7;2001;16180.0;1681.0;12301.0;;12301.0;;10.0;2215.0;-26.0
49;7;2002;18513.0;2378.0;13129.0;;13129.0;;10.0;3009.0;-12.0
50;7;2003;20323.0;4200.0;17106.0;;17106.0;;13.0;-1174.0;179.0
51;7;2004;21157.0;5420.0;17644.0;;17644.0;;12.0;-1890.0;-29.0
52;7;2005;21980.0;5263.0;17856.0;;17856.0;;10.0;-1074.0;-75.0
53;7;2006;23053.0;5098.0;18017.0;1101.0;16917.0;;12.0;65.0;-138.0
54;7;2007;22946.0;4874.0;18461.0;1213.0;17248.0;;-13.0;-368.0;-9.0
55;7;2008;21900.0;4786.0;15808.0;;15808.0;;-26.0;1115.0;217.0
56;7;2009;23191.0;4841.0;15150.0;;15150.0;;-7.0;3283.0;-76.0
57;7;2010;24321.0;4824.0;16846.0;;16846.0;;-8.0;2732.0;-73.0
58;7;2011;25250.0;5181.0;18029.0;;18029.0;;-3.0;1986.0;57.0
59;7;2012;27851.0;5190.0;17888.0;;17888.0;;-5.0;4824.0;-47.0
60;5;1998;;;;;;;;;
61;5;1999;;;;;;;;;
62;5;2000;;;;;;;;;
63;5;2001;;;;;;;;;
64;5;2002;;;;;;;;;
65;5;2003;;;;;;;;;
66;5;2004;;;;;;;;;
67;5;2005;;;;;;;;;
68;5;2006;26865.0;3441.0;21749.0;11089.0;10660.0;;-212.0;1207.0;680.0
69;5;2007;27908.0;3493.0;23087.0;11511.0;11577.0;;-225.0;1136.0;416.0
70;5;2008;32792.0;4270.0;29292.0;14720.0;14572.0;;-180.0;-211.0;-380.0
71;5;2009;34594.0;3984.0;29496.0;14751.0;14745.0;;-208.0;766.0;556.0
72;5;2010;36090.0;4269.0;30912.0;15398.0;15515.0;;-242.0;2274.0;-1122.0
73;5;2011;36698.0;4779.0;34146.0;17158.0;16989.0;;-290.0;66.0;-2004.0
74;5;2012;37207.0;4771.0;36170.0;18509.0;17661.0;;-279.0;-1159.0;-2295.0
75;6;1998;11458.0;3649.0;7434.0;5026.0;2408.0;;-64.0;164.0;275.0
76;6;1999;11906.0;3656.0;9041.0;5508.0;3533.0;;-70.0;-556.0;-165.0
77;6;2000;12863.0;4076.0;10210.0;6320.0;3890.0;;-61.0;-1121.0;-241.0
78;6;2001;14448.0;4227.0;10384.0;6642.0;3742.0;;-92.0;-346.0;274.0
79;6;2002;15892.0;4329.0;10540.0;6593.0;3947.0;;-83.0;724.0;382.0
80;6;2003;16832.0;3815.0;12921.0;7385.0;5536.0;;-188.0;164.0;121.0
81;6;2004;16859.0;4162.0;11943.0;7301.0;4642.0;;-191.0;1431.0;-486.0
82;6;2005;17566.0;4086.0;12323.0;7325.0;4998.0;;-266.0;3779.0;-2356.0
83;6;2006;;;;;;;;;
84;6;2007;;;;;;;;;
85;6;2008;;;;;;;;;
86;6;2009;;;;;;;;;
87;6;2010;;;;;;;;;
88;6;2011;;;;;;;;;
89;6;2012;;;;;;;;;
90;8;1998;10316.0;502.0;9461.0;1196.0;7933.0;332.0;;;353.0
91;8;1999;11449.0;532.0;10436.0;1359.0;8707.0;370.0;;;481.0
92;8;2000;12056.0;584.0;11101.0;1603.0;9074.0;424.0;;;371.0
93;8;2001;13500.0;647.0;12421.0;1890.0;10038.0;493.0;;;432.0
94;8;2002;15286.0;751.0;14125.0;2444.0;11071.0;610.0;;;410.0
95;8;2003;16726.0;927.0;15422.0;2652.0;12064.0;706.0;;;377.0
96;8;2004;18069.0;1002.0;17052.0;2816.0;13528.0;708.0;;;15.0
97;8;2005;18997.0;1006.0;18008.0;2139.0;15522.0;347.0;;;-17.0
98;8;2006;11408.0;;11306.0;1068.0;9912.0;326.0;;;102.0
99;8;2007;12193.0;;12116.0;1139.0;10610.0;367.0;;;77.0
100;8;2008;12966.0;;13230.0;1159.0;11721.0;350.0;;;-264.0
101;8;2009;13366.0;;13527.0;1223.0;11947.0;357.0;;;-161.0
102;8;2010;13730.0;;13969.0;1230.0;12361.0;378.0;;;-239.0
103;8;2011;14467.0;;14634.0;1174.0;13092.0;368.0;;;-167.0
104;8;2012;14568.0;;14785.0;1079.0;13340.0;366.0;;;-217.0
105;Partic. publiekr. zorgverzekeraars;1998;1968.0;458.0;1433.0;;1433.0;;;;77.0
106;Partic. publiekr. zorgverzekeraars;1999;2198.0;485.0;1562.0;;1562.0;;;;151.0
107;Partic. publiekr. zorgverzekeraars;2000;2211.0;523.0;1718.0;;1718.0;;;;-30.0
108;Partic. publiekr. zorgverzekeraars;2001;2551.0;574.0;1955.0;;1955.0;;;;22.0
109;Partic. publiekr. zorgverzekeraars;2002;2954.0;650.0;2251.0;;2251.0;;;;53.0
110;Partic. publiekr. zorgverzekeraars;2003;3387.0;806.0;2538.0;;2538.0;;;;43.0
111;Partic. publiekr. zorgverzekeraars;2004;3569.0;861.0;2786.0;;2786.0;;;;-78.0
112;Partic. publiekr. zorgverzekeraars;2005;3410.0;860.0;2751.0;;2751.0;;;;-201.0
113;Partic. publiekr. zorgverzekeraars;2006;;;;;;;;;
114;Partic. publiekr. zorgverzekeraars;2007;;;;;;;;;
115;Partic. publiekr. zorgverzekeraars;2008;;;;;;;;;
116;Partic. publiekr. zorgverzekeraars;2009;;;;;;;;;
117;Partic. publiekr. zorgverzekeraars;2010;;;;;;;;;
118;Partic. publiekr. zorgverzekeraars;2011;;;;;;;;;
119;Partic. publiekr. zorgverzekeraars;2012;;;;;;;;;
120;Zorgverzekeraars aanvullende verzekering;1998;3654.0;;3378.0;;3378.0;;;;276.0
121;Zorgverzekeraars aanvullende verzekering;1999;3963.0;;3633.0;;3633.0;;;;330.0
122;Zorgverzekeraars aanvullende verzekering;2000;4104.0;;3703.0;;3703.0;;;;401.0
123;Zorgverzekeraars aanvullende verzekering;2001;4563.0;;4153.0;;4153.0;;;;410.0
124;Zorgverzekeraars aanvullende verzekering;2002;5172.0;;4815.0;;4815.0;;;;357.0
125;Zorgverzekeraars aanvullende verzekering;2003;5551.0;;5217.0;;5217.0;;;;334.0
126;Zorgverzekeraars aanvullende verzekering;2004;6355.0;;6262.0;;6262.0;;;;93.0
127;Zorgverzekeraars aanvullende verzekering;2005;6874.0;;6690.0;;6690.0;;;;184.0
128;Zorgverzekeraars aanvullende verzekering;2006;3418.0;;3316.0;;3316.0;;;;102.0
129;Zorgverzekeraars aanvullende verzekering;2007;3667.0;;3590.0;;3590.0;;;;77.0
130;Zorgverzekeraars aanvullende verzekering;2008;3668.0;;3932.0;;3932.0;;;;-264.0
131;Zorgverzekeraars aanvullende verzekering;2009;3943.0;;4104.0;;4104.0;;;;-161.0
132;Zorgverzekeraars aanvullende verzekering;2010;3986.0;;4225.0;;4225.0;;;;-239.0
133;Zorgverzekeraars aanvullende verzekering;2011;4337.0;;4504.0;;4504.0;;;;-167.0
134;Zorgverzekeraars aanvullende verzekering;2012;4452.0;;4669.0;;4669.0;;;;-217.0
135;Huishoudens;1998;3447.0;44.0;3403.0;281.0;3122.0;;;;
136;Huishoudens;1999;3856.0;47.0;3809.0;297.0;3512.0;;;;
137;Huishoudens;2000;4100.0;61.0;4039.0;386.0;3653.0;;;;
138;Huishoudens;2001;4466.0;73.0;4393.0;463.0;3930.0;;;;
139;Huishoudens;2002;4749.0;101.0;4648.0;643.0;4005.0;;;;
140;Huishoudens;2003;5200.0;121.0;5079.0;770.0;4309.0;;;;
141;Huishoudens;2004;5515.0;141.0;5374.0;894.0;4480.0;;;;
142;Huishoudens;2005;7153.0;146.0;7007.0;926.0;6081.0;;;;
143;Huishoudens;2006;6596.0;;6596.0;;6596.0;;;;
144;Huishoudens;2007;7020.0;;7020.0;;7020.0;;;;
145;Huishoudens;2008;7789.0;;7789.0;;7789.0;;;;
146;Huishoudens;2009;7843.0;;7843.0;;7843.0;;;;
147;Huishoudens;2010;8136.0;;8136.0;;8136.0;;;;
148;Huishoudens;2011;8588.0;;8588.0;;8588.0;;;;
149;Huishoudens;2012;8671.0;;8671.0;;8671.0;;;;
150;Instellingen zonder winstoogmerk;1998;332.0;;332.0;;;332.0;;;
151;Instellingen zonder winstoogmerk;1999;370.0;;370.0;;;370.0;;;
152;Instellingen zonder winstoogmerk;2000;424.0;;424.0;;;424.0;;;
153;Instellingen zonder winstoogmerk;2001;493.0;;493.0;;;493.0;;;
154;Instellingen zonder winstoogmerk;2002;610.0;;610.0;;;610.0;;;
155;Instellingen zonder winstoogmerk;2003;706.0;;706.0;;;706.0;;;
156;Instellingen zonder winstoogmerk;2004;708.0;;708.0;;;708.0;;;
157;Instellingen zonder winstoogmerk;2005;347.0;;347.0;;;347.0;;;
158;Instellingen zonder winstoogmerk;2006;326.0;;326.0;;;326.0;;;
159;Instellingen zonder winstoogmerk;2007;367.0;;367.0;;;367.0;;;
160;Instellingen zonder winstoogmerk;2008;350.0;;350.0;;;350.0;;;
161;Instellingen zonder winstoogmerk;2009;357.0;;357.0;;;357.0;;;
162;Instellingen zonder winstoogmerk;2010;378.0;;378.0;;;378.0;;;
163;Instellingen zonder winstoogmerk;2011;368.0;;368.0;;;368.0;;;
164;Instellingen zonder winstoogmerk;2012;366.0;;366.0;;;366.0;;;
165;Bedrijven;1998;915.0;;915.0;915.0;;;;;
166;Bedrijven;1999;1062.0;;1062.0;1062.0;;;;;
167;Bedrijven;2000;1217.0;;1217.0;1217.0;;;;;
168;Bedrijven;2001;1427.0;;1427.0;1427.0;;;;;
169;Bedrijven;2002;1801.0;;1801.0;1801.0;;;;;
170;Bedrijven;2003;1882.0;;1882.0;1882.0;;;;;
171;Bedrijven;2004;1922.0;;1922.0;1922.0;;;;;
172;Bedrijven;2005;1213.0;;1213.0;1213.0;;;;;
173;Bedrijven;2006;1068.0;;1068.0;1068.0;;;;;
174;Bedrijven;2007;1139.0;;1139.0;1139.0;;;;;
175;Bedrijven;2008;1159.0;;1159.0;1159.0;;;;;
176;Bedrijven;2009;1223.0;;1223.0;1223.0;;;;;
177;Bedrijven;2010;1230.0;;1230.0;1230.0;;;;;
178;Bedrijven;2011;1174.0;;1174.0;1174.0;;;;;
179;Bedrijven;2012;1079.0;;1079.0;1079.0;;;;;
180;Buitenland;1998;60.0;;;;;;60.0;;
181;Buitenland;1999;59.0;;;;;;59.0;;
182;Buitenland;2000;69.0;;;;;;69.0;;
183;Buitenland;2001;76.0;;;;;;76.0;;
184;Buitenland;2002;99.0;;;;;;99.0;;
185;Buitenland;2003;95.0;;;;;;95.0;;
186;Buitenland;2004;97.0;;;;;;97.0;;
187;Buitenland;2005;105.0;;;;;;105.0;;
188;Buitenland;2006;95.0;;;;;;95.0;;
189;Buitenland;2007;87.0;;;;;;87.0;;
190;Buitenland;2008;90.0;;;;;;90.0;;
191;Buitenland;2009;84.0;;;;;;84.0;;
192;Buitenland;2010;107.0;;;;;;107.0;;
193;Buitenland;2011;103.0;;;;;;103.0;;
194;Buitenland;2012;103.0;;;;;;103.0;;
