ID;KenmerkenVanHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;TotaalVermogen_3;GemiddeldVermogen_4;MediaanVermogen_5
51;Particuliere huishoudens;Oost-Nederland (LD);2021;1616.0;100.0;393.1;243.3;96.0
52;Particuliere huishoudens;Oost-Nederland (LD);2022;1634.5;100.0;498.3;304.8;152.4
53;Particuliere huishoudens;Oost-Nederland (LD);2023;1657.4;100.0;513.0;309.5;155.6
54;Particuliere huishoudens;West-Nederland (LD);2006;3372.9;100.0;547.5;162.3;22.9
55;Particuliere huishoudens;West-Nederland (LD);2007;3399.0;100.0;586.2;172.5;27.4
56;Particuliere huishoudens;West-Nederland (LD);2008;3430.1;100.0;623.5;181.8;30.7
57;Particuliere huishoudens;West-Nederland (LD);2009;3464.3;100.0;607.2;175.3;27.1
58;Particuliere huishoudens;West-Nederland (LD);2010;3507.3;100.0;603.6;172.1;24.2
59;Particuliere huishoudens;West-Nederland (LD);2011;3542.5;100.0;603.0;170.2;23.5
60;Particuliere huishoudens;West-Nederland (LD);2012;3575.4;100.0;573.3;160.4;18.7
61;Particuliere huishoudens;West-Nederland (LD);2013;3601.3;100.0;553.7;153.8;11.3
62;Particuliere huishoudens;West-Nederland (LD);2014;3619.0;100.0;564.8;156.1;11.5
63;Particuliere huishoudens;West-Nederland (LD);2015;3658.9;100.0;606.6;165.8;15.8
64;Particuliere huishoudens;West-Nederland (LD);2016;3690.0;100.0;639.2;173.2;18.5
65;Particuliere huishoudens;West-Nederland (LD);2017;3724.7;100.0;713.6;191.6;24.4
66;Particuliere huishoudens;West-Nederland (LD);2018;3759.1;100.0;797.3;212.1;33.6
67;Particuliere huishoudens;West-Nederland (LD);2019;3791.3;100.0;879.4;232.0;45.9
68;Particuliere huishoudens;West-Nederland (LD);2020;3825.6;100.0;990.0;258.8;58.6
69;Particuliere huishoudens;West-Nederland (LD);2021;3851.4;100.0;1079.5;280.3;80.0
70;Particuliere huishoudens;West-Nederland (LD);2022;3896.2;100.0;1339.1;343.7;119.0
71;Particuliere huishoudens;West-Nederland (LD);2023;3957.8;100.0;1371.4;346.5;112.6
72;Particuliere huishoudens;Zuid-Nederland (LD);2006;1495.0;100.0;264.8;177.1;62.7
73;Particuliere huishoudens;Zuid-Nederland (LD);2007;1506.2;100.0;279.0;185.2;69.3
74;Particuliere huishoudens;Zuid-Nederland (LD);2008;1519.1;100.0;300.1;197.6;78.0
75;Particuliere huishoudens;Zuid-Nederland (LD);2009;1532.1;100.0;292.4;190.9;69.3
76;Particuliere huishoudens;Zuid-Nederland (LD);2010;1544.6;100.0;285.5;184.9;56.9
77;Particuliere huishoudens;Zuid-Nederland (LD);2011;1557.9;100.0;280.9;180.3;53.0
78;Particuliere huishoudens;Zuid-Nederland (LD);2012;1571.1;100.0;265.0;168.7;42.2
79;Particuliere huishoudens;Zuid-Nederland (LD);2013;1583.3;100.0;250.9;158.5;30.2
80;Particuliere huishoudens;Zuid-Nederland (LD);2014;1589.7;100.0;251.3;158.0;30.1
81;Particuliere huishoudens;Zuid-Nederland (LD);2015;1603.2;100.0;268.7;167.6;33.7
82;Particuliere huishoudens;Zuid-Nederland (LD);2016;1613.0;100.0;280.6;174.0;37.7
83;Particuliere huishoudens;Zuid-Nederland (LD);2017;1628.4;100.0;309.9;190.3;45.0
84;Particuliere huishoudens;Zuid-Nederland (LD);2018;1641.8;100.0;337.1;205.3;55.4
85;Particuliere huishoudens;Zuid-Nederland (LD);2019;1655.7;100.0;359.9;217.4;68.5
86;Particuliere huishoudens;Zuid-Nederland (LD);2020;1668.2;100.0;395.6;237.2;81.7
87;Particuliere huishoudens;Zuid-Nederland (LD);2021;1680.2;100.0;430.2;256.0;106.3
88;Particuliere huishoudens;Zuid-Nederland (LD);2022;1699.9;100.0;531.5;312.7;155.7
89;Particuliere huishoudens;Zuid-Nederland (LD);2023;1723.2;100.0;541.8;314.4;153.7
90;Particuliere huishoudens;Niet in te delen (LD);2006;6.9;100.0;0.3;49.6;0.0
91;Particuliere huishoudens;Niet in te delen (LD);2007;6.9;100.0;0.4;54.1;0.0
92;Particuliere huishoudens;Niet in te delen (LD);2008;6.9;100.0;0.4;65.2;0.1
93;Particuliere huishoudens;Niet in te delen (LD);2009;8.3;100.0;0.6;70.1;0.1
94;Particuliere huishoudens;Niet in te delen (LD);2010;2.3;100.0;0.1;46.9;1.5
95;Particuliere huishoudens;Niet in te delen (LD);2011;1.2;100.0;0.1;55.2;5.2
96;Particuliere huishoudens;Niet in te delen (LD);2012;0.5;100.0;0.0;75.3;4.3
97;Particuliere huishoudens;Niet in te delen (LD);2013;0.5;100.0;0.0;55.2;1.4
98;Particuliere huishoudens;Niet in te delen (LD);2014;0.0;;;;
99;Particuliere huishoudens;Niet in te delen (LD);2015;0.0;;;;
100;Particuliere huishoudens;Niet in te delen (LD);2016;0.0;;;;
101;Particuliere huishoudens;Niet in te delen (LD);2017;0.0;;;;
102;Particuliere huishoudens;Niet in te delen (LD);2018;0.0;;;;
103;Particuliere huishoudens;Niet in te delen (LD);2019;0.0;;;;
104;Particuliere huishoudens;Niet in te delen (LD);2020;0.0;;;;
105;Particuliere huishoudens;Niet in te delen (LD);2021;0.0;;;;
106;Particuliere huishoudens;Niet in te delen (LD);2022;0.0;;;;
107;Particuliere huishoudens;Niet in te delen (LD);2023;0.0;;;;
108;Particuliere huishoudens;Groningen (PV);2006;265.9;100.0;29.3;110.3;21.6
109;Particuliere huishoudens;Groningen (PV);2007;268.0;100.0;31.2;116.4;22.8
110;Particuliere huishoudens;Groningen (PV);2008;270.2;100.0;34.5;127.6;24.5
111;Particuliere huishoudens;Groningen (PV);2009;272.1;100.0;33.7;123.8;23.7
112;Particuliere huishoudens;Groningen (PV);2010;272.6;100.0;32.9;120.6;20.6
113;Particuliere huishoudens;Groningen (PV);2011;274.6;100.0;31.4;114.4;19.1
114;Particuliere huishoudens;Groningen (PV);2012;277.3;100.0;29.8;107.5;14.2
115;Particuliere huishoudens;Groningen (PV);2013;279.6;100.0;27.9;99.8;8.3
116;Particuliere huishoudens;Groningen (PV);2014;280.1;100.0;28.2;100.8;8.3
117;Particuliere huishoudens;Groningen (PV);2015;282.9;100.0;30.1;106.6;10.5
118;Particuliere huishoudens;Groningen (PV);2016;283.7;100.0;31.0;109.4;11.6
119;Particuliere huishoudens;Groningen (PV);2017;284.5;100.0;33.8;118.8;14.6
120;Particuliere huishoudens;Groningen (PV);2018;285.5;100.0;36.8;128.8;18.3
121;Particuliere huishoudens;Groningen (PV);2019;286.7;100.0;40.4;140.9;23.5
122;Particuliere huishoudens;Groningen (PV);2020;287.9;100.0;44.4;154.1;29.0
123;Particuliere huishoudens;Groningen (PV);2021;289.9;100.0;49.5;170.8;42.7
124;Particuliere huishoudens;Groningen (PV);2022;292.4;100.0;63.7;217.8;72.0
125;Particuliere huishoudens;Groningen (PV);2023;294.7;100.0;65.4;222.0;73.2
126;Particuliere huishoudens;Fryslân (PV);2006;270.8;100.0;37.9;139.9;47.6
127;Particuliere huishoudens;Fryslân (PV);2007;272.7;100.0;40.7;149.3;54.2
128;Particuliere huishoudens;Fryslân (PV);2008;274.8;100.0;45.2;164.6;66.0
129;Particuliere huishoudens;Fryslân (PV);2009;277.2;100.0;44.8;161.6;62.1
130;Particuliere huishoudens;Fryslân (PV);2010;277.5;100.0;42.3;152.3;45.4
131;Particuliere huishoudens;Fryslân (PV);2011;279.8;100.0;42.1;150.3;46.9
132;Particuliere huishoudens;Fryslân (PV);2012;281.1;100.0;39.9;142.1;37.9
133;Particuliere huishoudens;Fryslân (PV);2013;282.5;100.0;37.9;134.2;27.1
134;Particuliere huishoudens;Fryslân (PV);2014;283.3;100.0;37.0;130.5;25.6
135;Particuliere huishoudens;Fryslân (PV);2015;284.6;100.0;39.0;137.1;28.4
136;Particuliere huishoudens;Fryslân (PV);2016;285.4;100.0;40.1;140.4;30.7
137;Particuliere huishoudens;Fryslân (PV);2017;287.4;100.0;43.6;151.8;37.5
138;Particuliere huishoudens;Fryslân (PV);2018;288.7;100.0;47.5;164.5;45.6
139;Particuliere huishoudens;Fryslân (PV);2019;290.5;100.0;51.5;177.3;54.7
140;Particuliere huishoudens;Fryslân (PV);2020;292.6;100.0;56.1;191.8;64.3
141;Particuliere huishoudens;Fryslân (PV);2021;294.2;100.0;62.1;211.2;87.3
142;Particuliere huishoudens;Fryslân (PV);2022;297.0;100.0;77.2;260.0;133.9
143;Particuliere huishoudens;Fryslân (PV);2023;299.9;100.0;79.3;264.5;133.1
144;Particuliere huishoudens;Drenthe (PV);2006;200.3;100.0;30.9;154.3;64.6
145;Particuliere huishoudens;Drenthe (PV);2007;202.4;100.0;33.5;165.7;71.1
146;Particuliere huishoudens;Drenthe (PV);2008;204.2;100.0;36.3;177.5;79.4
147;Particuliere huishoudens;Drenthe (PV);2009;206.1;100.0;35.3;171.3;73.3
148;Particuliere huishoudens;Drenthe (PV);2010;207.6;100.0;34.3;165.4;60.4
149;Particuliere huishoudens;Drenthe (PV);2011;208.8;100.0;33.3;159.3;57.9
150;Particuliere huishoudens;Drenthe (PV);2012;209.9;100.0;31.2;148.6;47.0
151;Particuliere huishoudens;Drenthe (PV);2013;210.7;100.0;29.0;137.7;32.9
152;Particuliere huishoudens;Drenthe (PV);2014;210.6;100.0;28.6;136.0;32.3
153;Particuliere huishoudens;Drenthe (PV);2015;211.5;100.0;30.4;143.7;36.1
154;Particuliere huishoudens;Drenthe (PV);2016;212.2;100.0;31.7;149.6;39.6
155;Particuliere huishoudens;Drenthe (PV);2017;214.3;100.0;34.1;159.0;45.1
156;Particuliere huishoudens;Drenthe (PV);2018;215.7;100.0;36.9;171.1;52.8
157;Particuliere huishoudens;Drenthe (PV);2019;217.0;100.0;40.2;185.4;63.4
158;Particuliere huishoudens;Drenthe (PV);2020;218.5;100.0;44.0;201.4;73.6
159;Particuliere huishoudens;Drenthe (PV);2021;219.7;100.0;49.1;223.3;97.1
160;Particuliere huishoudens;Drenthe (PV);2022;221.4;100.0;61.8;279.4;151.5
161;Particuliere huishoudens;Drenthe (PV);2023;223.9;100.0;63.2;282.5;151.5
162;Particuliere huishoudens;Overijssel (PV);2006;454.6;100.0;70.9;156.0;45.2
163;Particuliere huishoudens;Overijssel (PV);2007;458.3;100.0;75.5;164.8;50.9
164;Particuliere huishoudens;Overijssel (PV);2008;463.0;100.0;81.3;175.7;57.3
165;Particuliere huishoudens;Overijssel (PV);2009;466.8;100.0;79.7;170.7;50.4
166;Particuliere huishoudens;Overijssel (PV);2010;471.2;100.0;77.7;164.9;41.0
167;Particuliere huishoudens;Overijssel (PV);2011;474.6;100.0;76.4;161.0;39.0
168;Particuliere huishoudens;Overijssel (PV);2012;477.9;100.0;72.6;151.9;31.1
169;Particuliere huishoudens;Overijssel (PV);2013;481.0;100.0;70.0;145.5;22.3
170;Particuliere huishoudens;Overijssel (PV);2014;480.0;100.0;68.7;143.1;22.3
171;Particuliere huishoudens;Overijssel (PV);2015;483.4;100.0;74.3;153.8;25.4
172;Particuliere huishoudens;Overijssel (PV);2016;486.6;100.0;77.6;159.5;28.5
173;Particuliere huishoudens;Overijssel (PV);2017;491.2;100.0;83.7;170.4;34.8
174;Particuliere huishoudens;Overijssel (PV);2018;495.0;100.0;91.2;184.2;44.2
175;Particuliere huishoudens;Overijssel (PV);2019;499.5;100.0;99.6;199.4;55.6
176;Particuliere huishoudens;Overijssel (PV);2020;503.9;100.0;109.1;216.5;66.9
177;Particuliere huishoudens;Overijssel (PV);2021;508.0;100.0;119.1;234.5;90.4
178;Particuliere huishoudens;Overijssel (PV);2022;512.6;100.0;150.6;293.8;144.0
179;Particuliere huishoudens;Overijssel (PV);2023;518.8;100.0;154.7;298.3;145.8
180;Particuliere huishoudens;Flevoland (PV);2006;144.2;100.0;15.1;104.5;22.9
181;Particuliere huishoudens;Flevoland (PV);2007;146.6;100.0;16.7;113.6;28.5
182;Particuliere huishoudens;Flevoland (PV);2008;149.3;100.0;17.6;118.0;29.6
183;Particuliere huishoudens;Flevoland (PV);2009;152.1;100.0;16.8;110.7;23.0
184;Particuliere huishoudens;Flevoland (PV);2010;155.0;100.0;15.7;101.2;14.5
185;Particuliere huishoudens;Flevoland (PV);2011;157.4;100.0;15.7;99.7;13.3
186;Particuliere huishoudens;Flevoland (PV);2012;159.9;100.0;14.6;91.2;7.7
187;Particuliere huishoudens;Flevoland (PV);2013;161.4;100.0;13.3;82.4;2.6
188;Particuliere huishoudens;Flevoland (PV);2014;162.2;100.0;13.8;85.4;3.0
189;Particuliere huishoudens;Flevoland (PV);2015;163.9;100.0;15.8;96.7;6.2
190;Particuliere huishoudens;Flevoland (PV);2016;165.4;100.0;17.1;103.2;8.8
191;Particuliere huishoudens;Flevoland (PV);2017;167.5;100.0;19.6;117.2;14.9
192;Particuliere huishoudens;Flevoland (PV);2018;169.6;100.0;22.0;130.0;23.9
193;Particuliere huishoudens;Flevoland (PV);2019;172.4;100.0;25.6;148.4;40.9
194;Particuliere huishoudens;Flevoland (PV);2020;175.4;100.0;29.5;168.4;59.4
195;Particuliere huishoudens;Flevoland (PV);2021;177.8;100.0;34.5;194.2;87.5
196;Particuliere huishoudens;Flevoland (PV);2022;181.9;100.0;45.5;250.2;146.7
197;Particuliere huishoudens;Flevoland (PV);2023;186.6;100.0;47.7;255.7;149.7
198;Particuliere huishoudens;Gelderland (PV);2006;813.9;100.0;149.6;183.8;58.6
199;Particuliere huishoudens;Gelderland (PV);2007;821.4;100.0;159.7;194.4;65.4
200;Particuliere huishoudens;Gelderland (PV);2008;828.3;100.0;170.4;205.7;72.2
201;Particuliere huishoudens;Gelderland (PV);2009;835.9;100.0;164.4;196.7;63.8
202;Particuliere huishoudens;Gelderland (PV);2010;843.3;100.0;160.9;190.8;51.9
203;Particuliere huishoudens;Gelderland (PV);2011;850.9;100.0;157.4;185.0;48.7
204;Particuliere huishoudens;Gelderland (PV);2012;859.1;100.0;148.1;172.4;38.3
205;Particuliere huishoudens;Gelderland (PV);2013;867.6;100.0;140.2;161.6;26.3
206;Particuliere huishoudens;Gelderland (PV);2014;871.5;100.0;138.8;159.2;25.5
207;Particuliere huishoudens;Gelderland (PV);2015;880.2;100.0;149.3;169.6;28.7
208;Particuliere huishoudens;Gelderland (PV);2016;886.8;100.0;154.2;173.8;31.8
209;Particuliere huishoudens;Gelderland (PV);2017;896.8;100.0;166.6;185.7;38.9
210;Particuliere huishoudens;Gelderland (PV);2018;905.2;100.0;182.8;202.0;48.7
211;Particuliere huishoudens;Gelderland (PV);2019;914.2;100.0;200.6;219.4;62.4
212;Particuliere huishoudens;Gelderland (PV);2020;922.3;100.0;219.3;237.7;75.8
213;Particuliere huishoudens;Gelderland (PV);2021;930.3;100.0;239.5;257.4;101.5
214;Particuliere huishoudens;Gelderland (PV);2022;940.0;100.0;302.1;321.4;159.2
215;Particuliere huishoudens;Gelderland (PV);2023;951.9;100.0;310.5;326.2;163.4
216;Particuliere huishoudens;Utrecht (PV);2006;523.4;100.0;98.9;189.0;35.7
217;Particuliere huishoudens;Utrecht (PV);2007;531.0;100.0;107.2;201.9;42.8
218;Particuliere huishoudens;Utrecht (PV);2008;538.8;100.0;112.5;208.8;47.1
219;Particuliere huishoudens;Utrecht (PV);2009;544.4;100.0;110.4;202.8;42.4
220;Particuliere huishoudens;Utrecht (PV);2010;551.4;100.0;110.1;199.7;35.4
221;Particuliere huishoudens;Utrecht (PV);2011;555.5;100.0;110.2;198.4;35.6
222;Particuliere huishoudens;Utrecht (PV);2012;560.4;100.0;104.5;186.5;28.6
223;Particuliere huishoudens;Utrecht (PV);2013;565.6;100.0;99.4;175.7;19.5
224;Particuliere huishoudens;Utrecht (PV);2014;569.2;100.0;109.3;192.0;19.7
225;Particuliere huishoudens;Utrecht (PV);2015;575.8;100.0;108.3;188.0;23.7
226;Particuliere huishoudens;Utrecht (PV);2016;580.9;100.0;113.6;195.5;27.4
227;Particuliere huishoudens;Utrecht (PV);2017;586.6;100.0;131.3;223.8;38.6
228;Particuliere huishoudens;Utrecht (PV);2018;592.0;100.0;140.8;237.8;54.1
229;Particuliere huishoudens;Utrecht (PV);2019;598.2;100.0;156.5;261.7;74.0
230;Particuliere huishoudens;Utrecht (PV);2020;604.0;100.0;174.4;288.7;91.1
231;Particuliere huishoudens;Utrecht (PV);2021;608.4;100.0;191.0;313.9;120.4
232;Particuliere huishoudens;Utrecht (PV);2022;614.3;100.0;238.5;388.2;182.2
233;Particuliere huishoudens;Utrecht (PV);2023;624.0;100.0;244.8;392.3;181.8
234;Particuliere huishoudens;Noord-Holland (PV);2006;1186.1;100.0;200.3;168.9;22.9
235;Particuliere huishoudens;Noord-Holland (PV);2007;1196.7;100.0;213.1;178.0;24.4
236;Particuliere huishoudens;Noord-Holland (PV);2008;1208.4;100.0;225.6;186.7;26.4
237;Particuliere huishoudens;Noord-Holland (PV);2009;1221.3;100.0;219.7;179.9;23.9
238;Particuliere huishoudens;Noord-Holland (PV);2010;1236.4;100.0;220.2;178.1;23.0
239;Particuliere huishoudens;Noord-Holland (PV);2011;1249.6;100.0;222.2;177.8;21.7
240;Particuliere huishoudens;Noord-Holland (PV);2012;1261.3;100.0;210.5;166.9;17.2
241;Particuliere huishoudens;Noord-Holland (PV);2013;1271.0;100.0;204.5;160.9;10.3
242;Particuliere huishoudens;Noord-Holland (PV);2014;1280.8;100.0;204.4;159.6;10.6
243;Particuliere huishoudens;Noord-Holland (PV);2015;1296.5;100.0;226.0;174.3;15.0
244;Particuliere huishoudens;Noord-Holland (PV);2016;1309.3;100.0;241.9;184.8;18.2
245;Particuliere huishoudens;Noord-Holland (PV);2017;1321.9;100.0;272.5;206.1;25.0
246;Particuliere huishoudens;Noord-Holland (PV);2018;1332.6;100.0;315.6;236.8;35.6
247;Particuliere huishoudens;Noord-Holland (PV);2019;1343.5;100.0;346.8;258.1;47.7
248;Particuliere huishoudens;Noord-Holland (PV);2020;1355.3;100.0;393.1;290.0;59.3
249;Particuliere huishoudens;Noord-Holland (PV);2021;1362.0;100.0;424.5;311.6;77.9
250;Particuliere huishoudens;Noord-Holland (PV);2022;1379.1;100.0;528.0;382.9;109.5
251;Particuliere huishoudens;Noord-Holland (PV);2023;1403.2;100.0;536.5;382.4;101.1
252;Particuliere huishoudens;Zuid-Holland (PV);2006;1501.9;100.0;220.5;146.8;22.5
253;Particuliere huishoudens;Zuid-Holland (PV);2007;1508.6;100.0;236.4;156.7;23.1
254;Particuliere huishoudens;Zuid-Holland (PV);2008;1519.1;100.0;252.8;166.4;25.6
255;Particuliere huishoudens;Zuid-Holland (PV);2009;1533.8;100.0;244.8;159.6;23.7
256;Particuliere huishoudens;Zuid-Holland (PV);2010;1553.5;100.0;241.4;155.4;20.4
257;Particuliere huishoudens;Zuid-Holland (PV);2011;1570.2;100.0;238.8;152.1;19.1
258;Particuliere huishoudens;Zuid-Holland (PV);2012;1585.3;100.0;227.4;143.4;14.6
259;Particuliere huishoudens;Zuid-Holland (PV);2013;1595.3;100.0;219.7;137.7;8.2
260;Particuliere huishoudens;Zuid-Holland (PV);2014;1599.5;100.0;220.6;137.9;8.3
261;Particuliere huishoudens;Zuid-Holland (PV);2015;1616.5;100.0;240.0;148.5;12.0
262;Particuliere huishoudens;Zuid-Holland (PV);2016;1629.2;100.0;250.3;153.6;14.0
263;Particuliere huishoudens;Zuid-Holland (PV);2017;1644.5;100.0;274.0;166.6;18.7
264;Particuliere huishoudens;Zuid-Holland (PV);2018;1661.7;100.0;302.6;182.1;24.8
265;Particuliere huishoudens;Zuid-Holland (PV);2019;1675.7;100.0;335.7;200.3;35.6
266;Particuliere huishoudens;Zuid-Holland (PV);2020;1691.8;100.0;378.8;223.9;46.8
267;Particuliere huishoudens;Zuid-Holland (PV);2021;1704.9;100.0;416.8;244.5;66.1
268;Particuliere huishoudens;Zuid-Holland (PV);2022;1725.4;100.0;516.0;299.1;100.4
269;Particuliere huishoudens;Zuid-Holland (PV);2023;1751.0;100.0;532.9;304.3;94.0
270;Particuliere huishoudens;Zeeland (PV);2006;161.6;100.0;27.7;171.6;68.5
271;Particuliere huishoudens;Zeeland (PV);2007;162.7;100.0;29.6;181.9;75.9
272;Particuliere huishoudens;Zeeland (PV);2008;163.8;100.0;32.6;198.9;91.6
273;Particuliere huishoudens;Zeeland (PV);2009;164.9;100.0;32.3;195.7;87.0
274;Particuliere huishoudens;Zeeland (PV);2010;165.9;100.0;31.9;192.4;74.9
275;Particuliere huishoudens;Zeeland (PV);2011;167.2;100.0;31.7;189.7;71.8
276;Particuliere huishoudens;Zeeland (PV);2012;168.4;100.0;31.0;184.0;60.6
277;Particuliere huishoudens;Zeeland (PV);2013;169.4;100.0;30.1;177.8;47.4
278;Particuliere huishoudens;Zeeland (PV);2014;169.6;100.0;30.5;179.9;49.1
279;Particuliere huishoudens;Zeeland (PV);2015;170.1;100.0;32.3;189.9;54.6
280;Particuliere huishoudens;Zeeland (PV);2016;170.7;100.0;33.4;195.6;57.8
281;Particuliere huishoudens;Zeeland (PV);2017;171.7;100.0;35.8;208.6;64.7
282;Particuliere huishoudens;Zeeland (PV);2018;172.7;100.0;38.3;221.8;72.3
283;Particuliere huishoudens;Zeeland (PV);2019;173.9;100.0;40.4;232.5;80.5
284;Particuliere huishoudens;Zeeland (PV);2020;174.5;100.0;43.7;250.3;89.4
285;Particuliere huishoudens;Zeeland (PV);2021;176.0;100.0;47.3;268.5;111.2
286;Particuliere huishoudens;Zeeland (PV);2022;177.3;100.0;56.5;318.7;156.3
287;Particuliere huishoudens;Zeeland (PV);2023;179.7;100.0;57.2;318.5;152.1
288;Particuliere huishoudens;Noord-Brabant (PV);2006;1008.2;100.0;193.1;191.6;69.9
289;Particuliere huishoudens;Noord-Brabant (PV);2007;1017.1;100.0;203.0;199.6;77.0
290;Particuliere huishoudens;Noord-Brabant (PV);2008;1027.2;100.0;218.9;213.1;86.3
291;Particuliere huishoudens;Noord-Brabant (PV);2009;1036.9;100.0;214.2;206.6;77.9
292;Particuliere huishoudens;Noord-Brabant (PV);2010;1047.4;100.0;210.4;200.9;64.8
293;Particuliere huishoudens;Noord-Brabant (PV);2011;1057.0;100.0;207.7;196.5;60.6
294;Particuliere huishoudens;Noord-Brabant (PV);2012;1066.9;100.0;195.7;183.4;47.9
295;Particuliere huishoudens;Noord-Brabant (PV);2013;1076.5;100.0;186.0;172.8;34.1
296;Particuliere huishoudens;Noord-Brabant (PV);2014;1082.8;100.0;185.8;171.6;33.6
297;Particuliere huishoudens;Noord-Brabant (PV);2015;1093.9;100.0;199.1;182.0;37.5
298;Particuliere huishoudens;Noord-Brabant (PV);2016;1101.9;100.0;207.0;187.8;41.3
299;Particuliere huishoudens;Noord-Brabant (PV);2017;1113.5;100.0;230.5;207.0;49.8
