ID;Geslacht;Vooropleiding;Startjaar;StudiefaseStartjaar;Peilmoment;OnderwijspositiePeilmoment;TotaalStudentenStartjaar_1;TotaalGediplomeerden_2;Bachelor_3;k_1JarigeMaster_4;k_2JarigeMaster_5;k_3JarigeMaster_6;k_4JarigeMaster_7;TotaalGediplomeerden_8;Bachelor_9;k_1JarigeMaster_10;k_2JarigeMaster_11;k_3JarigeMaster_12;k_4JarigeMaster_13;NietGediplomeerden_14;NietGediplomeerdenRelatief_15
10;Totaal geslacht;Vooropleidingen totaal;2008;Totaal onderwijspositie in startjaar;4 jaar na startjaar;Totaal studenten in wo op peilmoment;25017.0;15022.0;14845.0;168.0;7.0;0.0;2.0;60.0;59.0;1.0;0.0;0.0;0.0;9995.0;40.0
11;Totaal geslacht;Vooropleidingen totaal;2008;Totaal onderwijspositie in startjaar;4 jaar na startjaar;Totaal studenten uit wo op peilmoment;22409.0;12896.0;3426.0;6901.0;2543.0;19.0;7.0;58.0;15.0;31.0;11.0;0.0;0.0;9513.0;42.0
12;Totaal geslacht;Vooropleidingen totaal;2008;Totaal onderwijspositie in startjaar;5 jaar na startjaar;Totaal onderwijspositie;47426.0;32863.0;18217.0;11062.0;3476.0;24.0;84.0;69.0;38.0;23.0;7.0;0.0;0.0;14563.0;31.0
13;Totaal geslacht;Vooropleidingen totaal;2008;Totaal onderwijspositie in startjaar;5 jaar na startjaar;Totaal studenten in wo op peilmoment;20592.0;15127.0;14732.0;277.0;43.0;0.0;75.0;73.0;72.0;1.0;0.0;0.0;0.0;5465.0;27.0
14;Totaal geslacht;Vooropleidingen totaal;2008;Totaal onderwijspositie in startjaar;5 jaar na startjaar;Totaal studenten uit wo op peilmoment;26834.0;17736.0;3485.0;10785.0;3433.0;24.0;9.0;66.0;13.0;40.0;13.0;0.0;0.0;9098.0;34.0
15;Totaal geslacht;Vooropleidingen totaal;2008;Totaal onderwijspositie in startjaar;6 jaar na startjaar;Totaal onderwijspositie;47426.0;35160.0;14496.0;15098.0;5122.0;326.0;118.0;74.0;31.0;32.0;11.0;1.0;0.0;12266.0;26.0
16;Totaal geslacht;Vooropleidingen totaal;2008;Totaal onderwijspositie in startjaar;6 jaar na startjaar;Totaal studenten in wo op peilmoment;14501.0;11299.0;10740.0;387.0;72.0;8.0;92.0;78.0;74.0;3.0;0.0;0.0;1.0;3202.0;22.0
17;Totaal geslacht;Vooropleidingen totaal;2008;Totaal onderwijspositie in startjaar;6 jaar na startjaar;Totaal studenten uit wo op peilmoment;32925.0;23861.0;3756.0;14711.0;5050.0;318.0;26.0;72.0;11.0;45.0;15.0;1.0;0.0;9064.0;28.0
18;Totaal geslacht;Vooropleidingen totaal;2008;Totaal onderwijspositie in startjaar;7 jaar na startjaar;Totaal onderwijspositie;47426.0;36373.0;9895.0;17875.0;6940.0;1500.0;163.0;77.0;21.0;38.0;15.0;3.0;0.0;11053.0;23.0
19;Totaal geslacht;Vooropleidingen totaal;2008;Totaal onderwijspositie in startjaar;7 jaar na startjaar;Totaal studenten in wo op peilmoment;8525.0;6592.0;6126.0;329.0;85.0;8.0;44.0;77.0;72.0;4.0;1.0;0.0;1.0;1933.0;23.0
20;Totaal geslacht;Vooropleidingen totaal;2008;Totaal onderwijspositie in startjaar;7 jaar na startjaar;Totaal studenten uit wo op peilmoment;38901.0;29781.0;3769.0;17546.0;6855.0;1492.0;119.0;77.0;10.0;45.0;18.0;4.0;0.0;9120.0;23.0
21;Totaal geslacht;Vooropleidingen totaal;2008;Totaal onderwijspositie in startjaar;8 jaar na startjaar;Totaal onderwijspositie;47426.0;37006.0;7150.0;19234.0;8112.0;2304.0;206.0;78.0;15.0;41.0;17.0;5.0;0.0;10420.0;22.0
22;Totaal geslacht;Vooropleidingen totaal;2008;Totaal onderwijspositie in startjaar;8 jaar na startjaar;Totaal studenten in wo op peilmoment;4750.0;3530.0;3218.0;223.0;66.0;20.0;3.0;74.0;68.0;5.0;1.0;0.0;0.0;1220.0;26.0
23;Totaal geslacht;Vooropleidingen totaal;2008;Totaal onderwijspositie in startjaar;8 jaar na startjaar;Totaal studenten uit wo op peilmoment;42676.0;33476.0;3932.0;19011.0;8046.0;2284.0;203.0;78.0;9.0;45.0;19.0;5.0;0.0;9200.0;22.0
24;Totaal geslacht;Vooropleidingen totaal;2008;Totaal onderwijspositie in startjaar;9 jaar na startjaar;Totaal onderwijspositie;47426.0;37383.0;5870.0;19904.0;8688.0;2701.0;220.0;79.0;12.0;42.0;18.0;6.0;0.0;10043.0;21.0
25;Totaal geslacht;Vooropleidingen totaal;2008;Totaal onderwijspositie in startjaar;9 jaar na startjaar;Totaal studenten in wo op peilmoment;2774.0;2008.0;1770.0;163.0;49.0;25.0;1.0;72.0;64.0;6.0;2.0;1.0;0.0;766.0;28.0
26;Totaal geslacht;Vooropleidingen totaal;2008;Totaal onderwijspositie in startjaar;9 jaar na startjaar;Totaal studenten uit wo op peilmoment;44652.0;35375.0;4100.0;19741.0;8639.0;2676.0;219.0;79.0;9.0;44.0;19.0;6.0;0.0;9277.0;21.0
27;Totaal geslacht;Vooropleidingen totaal;2008;Bachelor;1 jaar na startjaar;Totaal onderwijspositie;40080.0;83.0;79.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39997.0;100.0
28;Totaal geslacht;Vooropleidingen totaal;2008;Bachelor;1 jaar na startjaar;Totaal studenten in wo op peilmoment;34346.0;65.0;63.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34281.0;100.0
29;Totaal geslacht;Vooropleidingen totaal;2008;Bachelor;1 jaar na startjaar;Totaal studenten uit wo op peilmoment;5734.0;18.0;16.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5716.0;100.0
30;Totaal geslacht;Vooropleidingen totaal;2008;Bachelor;2 jaar na startjaar;Totaal onderwijspositie;40080.0;787.0;424.0;350.0;9.0;0.0;4.0;2.0;1.0;1.0;0.0;0.0;0.0;39293.0;98.0
31;Totaal geslacht;Vooropleidingen totaal;2008;Bachelor;2 jaar na startjaar;Totaal studenten in wo op peilmoment;32471.0;344.0;332.0;12.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;32127.0;99.0
32;Totaal geslacht;Vooropleidingen totaal;2008;Bachelor;2 jaar na startjaar;Totaal studenten uit wo op peilmoment;7609.0;443.0;92.0;338.0;9.0;0.0;4.0;6.0;1.0;4.0;0.0;0.0;0.0;7166.0;94.0
33;Totaal geslacht;Vooropleidingen totaal;2008;Bachelor;3 jaar na startjaar;Totaal onderwijspositie;40080.0;10389.0;9042.0;1232.0;110.0;0.0;5.0;26.0;23.0;3.0;0.0;0.0;0.0;29691.0;74.0
34;Totaal geslacht;Vooropleidingen totaal;2008;Bachelor;3 jaar na startjaar;Totaal studenten in wo op peilmoment;28679.0;6996.0;6971.0;24.0;1.0;0.0;0.0;24.0;24.0;0.0;0.0;0.0;0.0;21683.0;76.0
35;Totaal geslacht;Vooropleidingen totaal;2008;Bachelor;3 jaar na startjaar;Totaal studenten uit wo op peilmoment;11401.0;3393.0;2071.0;1208.0;109.0;0.0;5.0;30.0;18.0;11.0;1.0;0.0;0.0;8008.0;70.0
36;Totaal geslacht;Vooropleidingen totaal;2008;Bachelor;4 jaar na startjaar;Totaal onderwijspositie;40080.0;22129.0;18264.0;3582.0;271.0;4.0;8.0;55.0;46.0;9.0;1.0;0.0;0.0;17951.0;45.0
37;Totaal geslacht;Vooropleidingen totaal;2008;Bachelor;4 jaar na startjaar;Totaal studenten in wo op peilmoment;24570.0;14986.0;14839.0;144.0;1.0;0.0;2.0;61.0;60.0;1.0;0.0;0.0;0.0;9584.0;39.0
38;Totaal geslacht;Vooropleidingen totaal;2008;Bachelor;4 jaar na startjaar;Totaal studenten uit wo op peilmoment;15510.0;7143.0;3425.0;3438.0;270.0;4.0;6.0;46.0;22.0;22.0;2.0;0.0;0.0;8367.0;54.0
39;Totaal geslacht;Vooropleidingen totaal;2008;Bachelor;5 jaar na startjaar;Totaal onderwijspositie;40080.0;26907.0;18209.0;7491.0;1115.0;9.0;83.0;67.0;45.0;19.0;3.0;0.0;0.0;13173.0;33.0
40;Totaal geslacht;Vooropleidingen totaal;2008;Bachelor;5 jaar na startjaar;Totaal studenten in wo op peilmoment;20330.0;15104.0;14725.0;265.0;39.0;0.0;75.0;74.0;72.0;1.0;0.0;0.0;0.0;5226.0;26.0
41;Totaal geslacht;Vooropleidingen totaal;2008;Bachelor;5 jaar na startjaar;Totaal studenten uit wo op peilmoment;19750.0;11803.0;3484.0;7226.0;1076.0;9.0;8.0;60.0;18.0;37.0;5.0;0.0;0.0;7947.0;40.0
42;Totaal geslacht;Vooropleidingen totaal;2008;Bachelor;6 jaar na startjaar;Totaal onderwijspositie;40080.0;29120.0;14490.0;11474.0;2729.0;310.0;117.0;73.0;36.0;29.0;7.0;1.0;0.0;10960.0;27.0
43;Totaal geslacht;Vooropleidingen totaal;2008;Bachelor;6 jaar na startjaar;Totaal studenten in wo op peilmoment;14342.0;11281.0;10735.0;378.0;68.0;8.0;92.0;79.0;75.0;3.0;0.0;0.0;1.0;3061.0;21.0
44;Totaal geslacht;Vooropleidingen totaal;2008;Bachelor;6 jaar na startjaar;Totaal studenten uit wo op peilmoment;25738.0;17839.0;3755.0;11096.0;2661.0;302.0;25.0;69.0;15.0;43.0;10.0;1.0;0.0;7899.0;31.0
45;Totaal geslacht;Vooropleidingen totaal;2008;Bachelor;7 jaar na startjaar;Totaal onderwijspositie;40080.0;30286.0;9891.0;14219.0;4530.0;1484.0;162.0;76.0;25.0;35.0;11.0;4.0;0.0;9794.0;24.0
46;Totaal geslacht;Vooropleidingen totaal;2008;Bachelor;7 jaar na startjaar;Totaal studenten in wo op peilmoment;8428.0;6580.0;6123.0;322.0;83.0;8.0;44.0;78.0;73.0;4.0;1.0;0.0;1.0;1848.0;22.0
47;Totaal geslacht;Vooropleidingen totaal;2008;Bachelor;7 jaar na startjaar;Totaal studenten uit wo op peilmoment;31652.0;23706.0;3768.0;13897.0;4447.0;1476.0;118.0;75.0;12.0;44.0;14.0;5.0;0.0;7946.0;25.0
48;Totaal geslacht;Vooropleidingen totaal;2008;Bachelor;8 jaar na startjaar;Totaal onderwijspositie;40080.0;30904.0;7147.0;15570.0;5694.0;2288.0;205.0;77.0;18.0;39.0;14.0;6.0;1.0;9176.0;23.0
49;Totaal geslacht;Vooropleidingen totaal;2008;Bachelor;8 jaar na startjaar;Totaal studenten in wo op peilmoment;4679.0;3521.0;3217.0;219.0;62.0;20.0;3.0;75.0;69.0;5.0;1.0;0.0;0.0;1158.0;25.0
50;Totaal geslacht;Vooropleidingen totaal;2008;Bachelor;8 jaar na startjaar;Totaal studenten uit wo op peilmoment;35401.0;27383.0;3930.0;15351.0;5632.0;2268.0;202.0;77.0;11.0;43.0;16.0;6.0;1.0;8018.0;23.0
51;Totaal geslacht;Vooropleidingen totaal;2008;Bachelor;9 jaar na startjaar;Totaal onderwijspositie;40080.0;31268.0;5867.0;16235.0;6262.0;2685.0;219.0;78.0;15.0;41.0;16.0;7.0;1.0;8812.0;22.0
52;Totaal geslacht;Vooropleidingen totaal;2008;Bachelor;9 jaar na startjaar;Totaal studenten in wo op peilmoment;2725.0;2003.0;1769.0;160.0;48.0;25.0;1.0;74.0;65.0;6.0;2.0;1.0;0.0;722.0;26.0
53;Totaal geslacht;Vooropleidingen totaal;2008;Bachelor;9 jaar na startjaar;Totaal studenten uit wo op peilmoment;37355.0;29265.0;4098.0;16075.0;6214.0;2660.0;218.0;78.0;11.0;43.0;17.0;7.0;1.0;8090.0;22.0
54;Totaal geslacht;Vooropleidingen totaal;2008;Master;1 jaar na startjaar;Totaal onderwijspositie;7346.0;1309.0;1.0;1179.0;128.0;1.0;0.0;18.0;0.0;16.0;2.0;0.0;0.0;6037.0;82.0
55;Totaal geslacht;Vooropleidingen totaal;2008;Master;1 jaar na startjaar;Totaal studenten in wo op peilmoment;5194.0;45.0;1.0;41.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;5149.0;99.0
56;Totaal geslacht;Vooropleidingen totaal;2008;Master;1 jaar na startjaar;Totaal studenten uit wo op peilmoment;2152.0;1264.0;0.0;1138.0;125.0;1.0;0.0;59.0;0.0;53.0;6.0;0.0;0.0;888.0;41.0
57;Totaal geslacht;Vooropleidingen totaal;2008;Master;2 jaar na startjaar;Totaal onderwijspositie;7346.0;3598.0;1.0;2378.0;1216.0;2.0;1.0;49.0;0.0;32.0;17.0;0.0;0.0;3748.0;51.0
58;Totaal geslacht;Vooropleidingen totaal;2008;Master;2 jaar na startjaar;Totaal studenten in wo op peilmoment;2638.0;60.0;1.0;52.0;7.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;2578.0;98.0
59;Totaal geslacht;Vooropleidingen totaal;2008;Master;2 jaar na startjaar;Totaal studenten uit wo op peilmoment;4708.0;3538.0;0.0;2326.0;1209.0;2.0;1.0;75.0;0.0;49.0;26.0;0.0;0.0;1170.0;25.0
60;Totaal geslacht;Vooropleidingen totaal;2008;Master;3 jaar na startjaar;Totaal onderwijspositie;7346.0;5128.0;5.0;3140.0;1976.0;6.0;1.0;70.0;0.0;43.0;27.0;0.0;0.0;2218.0;30.0
61;Totaal geslacht;Vooropleidingen totaal;2008;Master;3 jaar na startjaar;Totaal studenten in wo op peilmoment;1134.0;62.0;3.0;52.0;7.0;0.0;0.0;5.0;0.0;5.0;1.0;0.0;0.0;1072.0;95.0
62;Totaal geslacht;Vooropleidingen totaal;2008;Master;3 jaar na startjaar;Totaal studenten uit wo op peilmoment;6212.0;5066.0;2.0;3088.0;1969.0;6.0;1.0;82.0;0.0;50.0;32.0;0.0;0.0;1146.0;18.0
63;Totaal geslacht;Vooropleidingen totaal;2008;Master;4 jaar na startjaar;Totaal onderwijspositie;7346.0;5789.0;7.0;3487.0;2279.0;15.0;1.0;79.0;0.0;47.0;31.0;0.0;0.0;1557.0;21.0
64;Totaal geslacht;Vooropleidingen totaal;2008;Master;4 jaar na startjaar;Totaal studenten in wo op peilmoment;447.0;36.0;6.0;24.0;6.0;0.0;0.0;8.0;1.0;5.0;1.0;0.0;0.0;411.0;92.0
65;Totaal geslacht;Vooropleidingen totaal;2008;Master;4 jaar na startjaar;Totaal studenten uit wo op peilmoment;6899.0;5753.0;1.0;3463.0;2273.0;15.0;1.0;83.0;0.0;50.0;33.0;0.0;0.0;1146.0;17.0
66;Totaal geslacht;Vooropleidingen totaal;2008;Master;5 jaar na startjaar;Totaal onderwijspositie;7346.0;5956.0;8.0;3571.0;2361.0;15.0;1.0;81.0;0.0;49.0;32.0;0.0;0.0;1390.0;19.0
67;Totaal geslacht;Vooropleidingen totaal;2008;Master;5 jaar na startjaar;Totaal studenten in wo op peilmoment;262.0;23.0;7.0;12.0;4.0;0.0;0.0;9.0;3.0;5.0;2.0;0.0;0.0;239.0;91.0
68;Totaal geslacht;Vooropleidingen totaal;2008;Master;5 jaar na startjaar;Totaal studenten uit wo op peilmoment;7084.0;5933.0;1.0;3559.0;2357.0;15.0;1.0;84.0;0.0;50.0;33.0;0.0;0.0;1151.0;16.0
69;Totaal geslacht;Vooropleidingen totaal;2008;Master;6 jaar na startjaar;Totaal onderwijspositie;7346.0;6040.0;6.0;3624.0;2393.0;16.0;1.0;82.0;0.0;49.0;33.0;0.0;0.0;1306.0;18.0
70;Totaal geslacht;Vooropleidingen totaal;2008;Master;6 jaar na startjaar;Totaal studenten in wo op peilmoment;159.0;18.0;5.0;9.0;4.0;0.0;0.0;11.0;3.0;6.0;3.0;0.0;0.0;141.0;89.0
71;Totaal geslacht;Vooropleidingen totaal;2008;Master;6 jaar na startjaar;Totaal studenten uit wo op peilmoment;7187.0;6022.0;1.0;3615.0;2389.0;16.0;1.0;84.0;0.0;50.0;33.0;0.0;0.0;1165.0;16.0
72;Totaal geslacht;Vooropleidingen totaal;2008;Master;7 jaar na startjaar;Totaal onderwijspositie;7346.0;6087.0;4.0;3656.0;2410.0;16.0;1.0;83.0;0.0;50.0;33.0;0.0;0.0;1259.0;17.0
73;Totaal geslacht;Vooropleidingen totaal;2008;Master;7 jaar na startjaar;Totaal studenten in wo op peilmoment;97.0;12.0;3.0;7.0;2.0;0.0;0.0;12.0;3.0;7.0;2.0;0.0;0.0;85.0;88.0
74;Totaal geslacht;Vooropleidingen totaal;2008;Master;7 jaar na startjaar;Totaal studenten uit wo op peilmoment;7249.0;6075.0;1.0;3649.0;2408.0;16.0;1.0;84.0;0.0;50.0;33.0;0.0;0.0;1174.0;16.0
75;Totaal geslacht;Vooropleidingen totaal;2008;Master;8 jaar na startjaar;Totaal onderwijspositie;7346.0;6102.0;3.0;3664.0;2418.0;16.0;1.0;83.0;0.0;50.0;33.0;0.0;0.0;1244.0;17.0
76;Totaal geslacht;Vooropleidingen totaal;2008;Master;8 jaar na startjaar;Totaal studenten in wo op peilmoment;71.0;9.0;1.0;4.0;4.0;0.0;0.0;13.0;1.0;6.0;6.0;0.0;0.0;62.0;87.0
77;Totaal geslacht;Vooropleidingen totaal;2008;Master;8 jaar na startjaar;Totaal studenten uit wo op peilmoment;7275.0;6093.0;2.0;3660.0;2414.0;16.0;1.0;84.0;0.0;50.0;33.0;0.0;0.0;1182.0;16.0
78;Totaal geslacht;Vooropleidingen totaal;2008;Master;9 jaar na startjaar;Totaal onderwijspositie;7346.0;6115.0;3.0;3669.0;2426.0;16.0;1.0;83.0;0.0;50.0;33.0;0.0;0.0;1231.0;17.0
79;Totaal geslacht;Vooropleidingen totaal;2008;Master;9 jaar na startjaar;Totaal studenten in wo op peilmoment;49.0;5.0;1.0;3.0;1.0;0.0;0.0;10.0;2.0;6.0;2.0;0.0;0.0;44.0;90.0
80;Totaal geslacht;Vooropleidingen totaal;2008;Master;9 jaar na startjaar;Totaal studenten uit wo op peilmoment;7297.0;6110.0;2.0;3666.0;2425.0;16.0;1.0;84.0;0.0;50.0;33.0;0.0;0.0;1187.0;16.0
81;Totaal geslacht;Vooropleidingen totaal;2010;Totaal onderwijspositie in startjaar;1 jaar na startjaar;Totaal onderwijspositie;52780.0;2051.0;43.0;1859.0;148.0;1.0;0.0;4.0;0.0;4.0;0.0;0.0;0.0;50729.0;96.0
82;Totaal geslacht;Vooropleidingen totaal;2010;Totaal onderwijspositie in startjaar;1 jaar na startjaar;Totaal studenten in wo op peilmoment;43609.0;55.0;18.0;32.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43554.0;100.0
83;Totaal geslacht;Vooropleidingen totaal;2010;Totaal onderwijspositie in startjaar;1 jaar na startjaar;Totaal studenten uit wo op peilmoment;9171.0;1996.0;25.0;1827.0;143.0;1.0;0.0;22.0;0.0;20.0;2.0;0.0;0.0;7175.0;78.0
84;Totaal geslacht;Vooropleidingen totaal;2010;Totaal onderwijspositie in startjaar;2 jaar na startjaar;Totaal onderwijspositie;52780.0;6638.0;460.0;4489.0;1679.0;7.0;3.0;13.0;1.0;9.0;3.0;0.0;0.0;46142.0;87.0
85;Totaal geslacht;Vooropleidingen totaal;2010;Totaal onderwijspositie in startjaar;2 jaar na startjaar;Totaal studenten in wo op peilmoment;37610.0;422.0;350.0;66.0;6.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;37188.0;99.0
86;Totaal geslacht;Vooropleidingen totaal;2010;Totaal onderwijspositie in startjaar;2 jaar na startjaar;Totaal studenten uit wo op peilmoment;15170.0;6216.0;110.0;4423.0;1673.0;7.0;3.0;41.0;1.0;29.0;11.0;0.0;0.0;8954.0;59.0
87;Totaal geslacht;Vooropleidingen totaal;2010;Totaal onderwijspositie in startjaar;3 jaar na startjaar;Totaal onderwijspositie;52780.0;20993.0;11801.0;6292.0;2878.0;18.0;4.0;40.0;22.0;12.0;5.0;0.0;0.0;31787.0;60.0
88;Totaal geslacht;Vooropleidingen totaal;2010;Totaal onderwijspositie in startjaar;3 jaar na startjaar;Totaal studenten in wo op peilmoment;31556.0;9126.0;9067.0;53.0;5.0;1.0;0.0;29.0;29.0;0.0;0.0;0.0;0.0;22430.0;71.0
89;Totaal geslacht;Vooropleidingen totaal;2010;Totaal onderwijspositie in startjaar;3 jaar na startjaar;Totaal studenten uit wo op peilmoment;21224.0;11867.0;2734.0;6239.0;2873.0;17.0;4.0;56.0;13.0;29.0;14.0;0.0;0.0;9357.0;44.0
90;Totaal geslacht;Vooropleidingen totaal;2010;Totaal onderwijspositie in startjaar;4 jaar na startjaar;Totaal onderwijspositie;52780.0;32907.0;20507.0;9091.0;3277.0;27.0;5.0;62.0;39.0;17.0;6.0;0.0;0.0;19873.0;38.0
91;Totaal geslacht;Vooropleidingen totaal;2010;Totaal onderwijspositie in startjaar;4 jaar na startjaar;Totaal studenten in wo op peilmoment;27060.0;16664.0;16470.0;184.0;9.0;1.0;0.0;62.0;61.0;1.0;0.0;0.0;0.0;10396.0;38.0
92;Totaal geslacht;Vooropleidingen totaal;2010;Totaal onderwijspositie in startjaar;4 jaar na startjaar;Totaal studenten uit wo op peilmoment;25720.0;16243.0;4037.0;8907.0;3268.0;26.0;5.0;63.0;16.0;35.0;13.0;0.0;0.0;9477.0;37.0
93;Totaal geslacht;Vooropleidingen totaal;2010;Totaal onderwijspositie in startjaar;5 jaar na startjaar;Totaal onderwijspositie;52780.0;38338.0;20276.0;13661.0;4361.0;34.0;6.0;73.0;38.0;26.0;8.0;0.0;0.0;14442.0;27.0
94;Totaal geslacht;Vooropleidingen totaal;2010;Totaal onderwijspositie in startjaar;5 jaar na startjaar;Totaal studenten in wo op peilmoment;21667.0;16549.0;16069.0;434.0;45.0;1.0;0.0;76.0;74.0;2.0;0.0;0.0;0.0;5118.0;24.0
95;Totaal geslacht;Vooropleidingen totaal;2010;Totaal onderwijspositie in startjaar;5 jaar na startjaar;Totaal studenten uit wo op peilmoment;31113.0;21789.0;4207.0;13227.0;4316.0;33.0;6.0;70.0;14.0;43.0;14.0;0.0;0.0;9324.0;30.0
96;Totaal geslacht;Vooropleidingen totaal;2010;Totaal onderwijspositie in startjaar;6 jaar na startjaar;Totaal onderwijspositie;52780.0;40454.0;15863.0;17974.0;6309.0;301.0;7.0;77.0;30.0;34.0;12.0;1.0;0.0;12326.0;23.0
97;Totaal geslacht;Vooropleidingen totaal;2010;Totaal onderwijspositie in startjaar;6 jaar na startjaar;Totaal studenten in wo op peilmoment;14915.0;11911.0;11354.0;480.0;73.0;4.0;0.0;80.0;76.0;3.0;0.0;0.0;0.0;3004.0;20.0
98;Totaal geslacht;Vooropleidingen totaal;2010;Totaal onderwijspositie in startjaar;6 jaar na startjaar;Totaal studenten uit wo op peilmoment;37865.0;28543.0;4509.0;17494.0;6236.0;297.0;7.0;75.0;12.0;46.0;16.0;1.0;0.0;9322.0;25.0
99;Totaal geslacht;Vooropleidingen totaal;2010;Totaal onderwijspositie in startjaar;7 jaar na startjaar;Totaal onderwijspositie;52780.0;41506.0;10976.0;20737.0;8300.0;1468.0;25.0;79.0;21.0;39.0;16.0;3.0;0.0;11274.0;21.0
100;Totaal geslacht;Vooropleidingen totaal;2010;Totaal onderwijspositie in startjaar;7 jaar na startjaar;Totaal studenten in wo op peilmoment;8762.0;6845.0;6351.0;387.0;82.0;25.0;0.0;78.0;72.0;4.0;1.0;0.0;0.0;1917.0;22.0
101;Totaal geslacht;Vooropleidingen totaal;2010;Totaal onderwijspositie in startjaar;7 jaar na startjaar;Totaal studenten uit wo op peilmoment;44018.0;34661.0;4625.0;20350.0;8218.0;1443.0;25.0;79.0;11.0;46.0;19.0;3.0;0.0;9357.0;21.0
102;Totaal geslacht;Vooropleidingen totaal;2010;Totaal onderwijspositie in startjaar;8 jaar na startjaar;Totaal onderwijspositie;52780.0;42102.0;8067.0;22059.0;9515.0;2406.0;55.0;80.0;15.0;42.0;18.0;5.0;0.0;10678.0;20.0
103;Totaal geslacht;Vooropleidingen totaal;2010;Totaal onderwijspositie in startjaar;8 jaar na startjaar;Totaal studenten in wo op peilmoment;4984.0;3711.0;3347.0;244.0;86.0;34.0;0.0;74.0;67.0;5.0;2.0;1.0;0.0;1273.0;26.0
104;Totaal geslacht;Vooropleidingen totaal;2010;Totaal onderwijspositie in startjaar;8 jaar na startjaar;Totaal studenten uit wo op peilmoment;47796.0;38391.0;4720.0;21815.0;9429.0;2372.0;55.0;80.0;10.0;46.0;20.0;5.0;0.0;9405.0;20.0
