ID;Persoonskenmerken;Marges;Perioden;SAvondsLichtBrandenBijAfwezigheid_1;FietsInBewaakteFietsenstalling_2;WaardevolleSpullenMeenemenUitAuto_3;WaardevolleSpullenThuisLaten_4;SociaalPreventiefGedragSchaalscore_5;ExtraVeiligheidsslotenOpBuitendeuren_6;RolluikenVoorRamenEnOfDeuren_7;Buitenverlichting_8;Alarminstallatie_9;PreventieInRondWoningSomscore_10
36;Geslacht: Vrouwen;Betrouwbaarheidsmarge;2013;0.5;0.5;0.5;0.5;0.0;0.5;0.4;0.5;0.3;0.0
37;Geslacht: Vrouwen;Betrouwbaarheidsmarge;2014;0.6;0.5;0.5;0.5;0.0;0.5;0.4;0.5;0.4;0.0
38;Geslacht: Vrouwen;Betrouwbaarheidsmarge;2015;0.5;0.5;0.5;0.5;0.0;0.5;0.4;0.5;0.4;0.0
39;Geslacht: Vrouwen;Betrouwbaarheidsmarge;2016;0.6;0.5;0.5;0.5;0.0;0.6;0.5;0.5;0.4;0.0
40;Geslacht: Vrouwen;Betrouwbaarheidsmarge;2017;0.5;0.5;0.5;0.5;0.0;0.5;0.4;0.4;0.3;0.0
41;Geslacht: Vrouwen;Betrouwbaarheidsmarge;2019;0.5;0.5;0.5;0.5;0.0;0.5;0.4;0.5;0.3;0.0
42;Leeftijd: 15 tot 25 jaar;Waarde;2012;31.8;31.1;61.4;21.1;1.5;54.4;23.9;73.1;13.9;1.7
43;Leeftijd: 15 tot 25 jaar;Waarde;2013;31.9;31.6;63.5;21.5;1.5;53.8;23.4;73.2;13.5;1.6
44;Leeftijd: 15 tot 25 jaar;Waarde;2014;33.8;32.0;63.3;22.3;1.5;53.5;24.1;72.1;13.9;1.6
45;Leeftijd: 15 tot 25 jaar;Waarde;2015;34.8;34.7;63.3;22.3;1.6;54.7;25.1;72.8;14.0;1.7
46;Leeftijd: 15 tot 25 jaar;Waarde;2016;33.3;34.5;62.2;18.7;1.5;51.6;24.6;72.8;14.0;1.6
47;Leeftijd: 15 tot 25 jaar;Waarde;2017;32.8;34.9;61.5;18.1;1.5;50.5;25.7;72.5;14.3;1.6
48;Leeftijd: 15 tot 25 jaar;Waarde;2019;35.0;35.8;63.9;19.4;1.5;47.9;27.6;71.1;14.4;1.6
49;Leeftijd: 15 tot 25 jaar;Betrouwbaarheidsmarge;2012;1.3;1.3;1.4;1.1;0.0;1.4;1.2;1.3;0.9;0.0
50;Leeftijd: 15 tot 25 jaar;Betrouwbaarheidsmarge;2013;1.1;1.1;1.2;1.0;0.0;1.2;1.0;1.1;0.8;0.0
51;Leeftijd: 15 tot 25 jaar;Betrouwbaarheidsmarge;2014;1.2;1.2;1.2;1.1;0.0;1.3;1.1;1.2;0.9;0.0
52;Leeftijd: 15 tot 25 jaar;Betrouwbaarheidsmarge;2015;1.2;1.2;1.2;1.0;0.0;1.3;1.1;1.1;0.9;0.0
53;Leeftijd: 15 tot 25 jaar;Betrouwbaarheidsmarge;2016;1.2;1.2;1.2;1.0;0.0;1.3;1.1;1.1;0.9;0.0
54;Leeftijd: 15 tot 25 jaar;Betrouwbaarheidsmarge;2017;1.0;1.1;1.1;0.9;0.0;1.1;1.0;1.0;0.8;0.0
55;Leeftijd: 15 tot 25 jaar;Betrouwbaarheidsmarge;2019;1.0;1.0;1.1;0.9;0.0;1.1;1.0;1.0;0.7;0.0
56;Leeftijd: 25 tot 45 jaar;Waarde;2012;29.8;29.8;72.7;27.4;1.6;65.1;17.1;73.6;11.6;1.7
57;Leeftijd: 25 tot 45 jaar;Waarde;2013;30.6;30.3;72.8;28.3;1.6;64.3;17.9;72.7;11.1;1.7
58;Leeftijd: 25 tot 45 jaar;Waarde;2014;31.3;30.6;72.6;26.7;1.6;63.2;17.6;72.9;11.7;1.7
59;Leeftijd: 25 tot 45 jaar;Waarde;2015;31.4;31.6;72.0;25.9;1.6;62.5;18.4;72.8;11.1;1.6
60;Leeftijd: 25 tot 45 jaar;Waarde;2016;30.7;32.3;71.0;24.3;1.6;61.0;18.5;71.6;10.9;1.6
61;Leeftijd: 25 tot 45 jaar;Waarde;2017;30.4;32.6;69.8;23.3;1.6;60.3;17.4;71.0;10.8;1.6
62;Leeftijd: 25 tot 45 jaar;Waarde;2019;32.3;32.7;70.1;21.6;1.6;56.6;19.4;69.2;10.4;1.6
63;Leeftijd: 25 tot 45 jaar;Betrouwbaarheidsmarge;2012;0.8;0.8;0.8;0.8;0.0;0.9;0.6;0.8;0.6;0.0
64;Leeftijd: 25 tot 45 jaar;Betrouwbaarheidsmarge;2013;0.7;0.7;0.7;0.7;0.0;0.7;0.6;0.7;0.5;0.0
65;Leeftijd: 25 tot 45 jaar;Betrouwbaarheidsmarge;2014;0.7;0.7;0.7;0.7;0.0;0.8;0.6;0.7;0.5;0.0
66;Leeftijd: 25 tot 45 jaar;Betrouwbaarheidsmarge;2015;0.7;0.8;0.7;0.7;0.0;0.8;0.6;0.7;0.5;0.0
67;Leeftijd: 25 tot 45 jaar;Betrouwbaarheidsmarge;2016;0.8;0.8;0.8;0.7;0.0;0.8;0.7;0.7;0.5;0.0
68;Leeftijd: 25 tot 45 jaar;Betrouwbaarheidsmarge;2017;0.7;0.7;0.7;0.6;0.0;0.7;0.6;0.7;0.5;0.0
69;Leeftijd: 25 tot 45 jaar;Betrouwbaarheidsmarge;2019;0.7;0.7;0.7;0.6;0.0;0.7;0.6;0.7;0.5;0.0
70;Leeftijd: 45 tot 65 jaar;Waarde;2012;49.3;39.6;75.7;39.7;2.0;72.7;18.6;82.0;14.7;1.9
71;Leeftijd: 45 tot 65 jaar;Waarde;2013;48.9;40.0;74.7;40.5;2.0;71.8;18.5;80.6;14.8;1.9
72;Leeftijd: 45 tot 65 jaar;Waarde;2014;49.1;39.6;74.7;38.8;2.0;71.4;18.4;81.0;14.7;1.9
73;Leeftijd: 45 tot 65 jaar;Waarde;2015;50.4;40.0;74.4;38.6;2.0;71.8;19.0;81.4;15.0;1.9
74;Leeftijd: 45 tot 65 jaar;Waarde;2016;50.0;40.5;74.3;37.3;2.0;70.9;19.3;80.6;14.5;1.9
75;Leeftijd: 45 tot 65 jaar;Waarde;2017;49.5;39.0;74.0;35.9;2.0;71.0;18.7;80.6;15.0;1.9
76;Leeftijd: 45 tot 65 jaar;Waarde;2019;52.7;39.1;75.0;34.2;2.0;70.2;19.9;79.0;14.0;1.8
77;Leeftijd: 45 tot 65 jaar;Betrouwbaarheidsmarge;2012;0.7;0.7;0.6;0.7;0.0;0.6;0.5;0.6;0.5;0.0
78;Leeftijd: 45 tot 65 jaar;Betrouwbaarheidsmarge;2013;0.6;0.6;0.5;0.6;0.0;0.5;0.5;0.5;0.4;0.0
79;Leeftijd: 45 tot 65 jaar;Betrouwbaarheidsmarge;2014;0.6;0.6;0.6;0.6;0.0;0.6;0.5;0.5;0.5;0.0
80;Leeftijd: 45 tot 65 jaar;Betrouwbaarheidsmarge;2015;0.6;0.6;0.6;0.6;0.0;0.6;0.5;0.5;0.4;0.0
81;Leeftijd: 45 tot 65 jaar;Betrouwbaarheidsmarge;2016;0.7;0.6;0.6;0.6;0.0;0.6;0.5;0.5;0.5;0.0
82;Leeftijd: 45 tot 65 jaar;Betrouwbaarheidsmarge;2017;0.6;0.6;0.5;0.6;0.0;0.6;0.5;0.5;0.4;0.0
83;Leeftijd: 45 tot 65 jaar;Betrouwbaarheidsmarge;2019;0.6;0.6;0.5;0.6;0.0;0.6;0.5;0.5;0.4;0.0
84;Leeftijd: 65 jaar of ouder;Waarde;2012;52.8;36.6;62.6;41.8;1.9;72.3;17.3;78.4;11.5;1.8
85;Leeftijd: 65 jaar of ouder;Waarde;2013;52.6;37.0;61.7;43.4;1.9;72.0;16.7;77.3;11.5;1.8
86;Leeftijd: 65 jaar of ouder;Waarde;2014;54.0;37.6;62.3;43.2;2.0;72.9;17.8;78.1;12.2;1.8
87;Leeftijd: 65 jaar of ouder;Waarde;2015;54.3;37.0;62.0;42.2;2.0;72.3;17.7;78.3;12.3;1.8
88;Leeftijd: 65 jaar of ouder;Waarde;2016;53.7;38.3;61.7;40.6;1.9;71.7;17.6;77.9;11.8;1.8
89;Leeftijd: 65 jaar of ouder;Waarde;2017;53.5;37.8;61.3;39.9;1.9;71.3;17.3;78.0;11.3;1.8
90;Leeftijd: 65 jaar of ouder;Waarde;2019;57.5;39.0;63.3;39.3;2.0;72.6;18.7;76.1;10.9;1.8
91;Leeftijd: 65 jaar of ouder;Betrouwbaarheidsmarge;2012;0.9;0.8;0.9;0.9;0.0;0.8;0.6;0.7;0.5;0.0
92;Leeftijd: 65 jaar of ouder;Betrouwbaarheidsmarge;2013;0.7;0.7;0.7;0.7;0.0;0.7;0.5;0.6;0.4;0.0
93;Leeftijd: 65 jaar of ouder;Betrouwbaarheidsmarge;2014;0.8;0.7;0.8;0.8;0.0;0.7;0.6;0.6;0.5;0.0
94;Leeftijd: 65 jaar of ouder;Betrouwbaarheidsmarge;2015;0.7;0.7;0.7;0.7;0.0;0.7;0.6;0.6;0.5;0.0
95;Leeftijd: 65 jaar of ouder;Betrouwbaarheidsmarge;2016;0.7;0.7;0.7;0.7;0.0;0.7;0.6;0.6;0.5;0.0
96;Leeftijd: 65 jaar of ouder;Betrouwbaarheidsmarge;2017;0.7;0.6;0.6;0.6;0.0;0.6;0.5;0.6;0.4;0.0
97;Leeftijd: 65 jaar of ouder;Betrouwbaarheidsmarge;2019;0.6;0.6;0.6;0.6;0.0;0.6;0.5;0.6;0.4;0.0
98;Leeftijd: 15 tot 18 jaar;Waarde;2012;36.4;35.3;57.2;21.8;1.5;56.1;28.5;80.2;17.7;1.8
99;Leeftijd: 15 tot 18 jaar;Waarde;2013;34.9;32.1;59.4;20.2;1.5;54.3;28.6;80.9;16.9;1.8
100;Leeftijd: 15 tot 18 jaar;Waarde;2014;38.3;33.0;59.7;20.0;1.5;55.8;29.4;80.6;16.8;1.8
101;Leeftijd: 15 tot 18 jaar;Waarde;2015;39.1;35.7;60.6;22.9;1.6;57.0;29.7;79.7;18.0;1.8
102;Leeftijd: 15 tot 18 jaar;Waarde;2016;36.9;33.6;57.6;19.2;1.5;53.2;28.8;79.2;18.1;1.8
103;Leeftijd: 15 tot 18 jaar;Waarde;2017;35.1;36.1;57.9;18.2;1.5;52.7;29.9;78.7;17.9;1.8
104;Leeftijd: 15 tot 18 jaar;Waarde;2019;36.9;36.4;61.5;19.4;1.5;49.5;32.0;76.4;16.7;1.7
105;Leeftijd: 15 tot 18 jaar;Betrouwbaarheidsmarge;2012;2.4;2.4;2.5;2.1;0.1;2.5;2.3;2.2;1.9;0.1
106;Leeftijd: 15 tot 18 jaar;Betrouwbaarheidsmarge;2013;2.0;2.0;2.1;1.7;0.0;2.1;1.9;1.7;1.5;0.0
107;Leeftijd: 15 tot 18 jaar;Betrouwbaarheidsmarge;2014;2.2;2.2;2.3;1.8;0.1;2.3;2.1;1.9;1.7;0.0
108;Leeftijd: 15 tot 18 jaar;Betrouwbaarheidsmarge;2015;2.2;2.1;2.2;1.9;0.1;2.2;2.0;1.9;1.7;0.0
109;Leeftijd: 15 tot 18 jaar;Betrouwbaarheidsmarge;2016;2.1;2.1;2.2;1.7;0.1;2.2;2.0;1.8;1.7;0.0
110;Leeftijd: 15 tot 18 jaar;Betrouwbaarheidsmarge;2017;1.9;1.9;2.0;1.5;0.0;2.0;1.8;1.7;1.5;0.0
111;Leeftijd: 15 tot 18 jaar;Betrouwbaarheidsmarge;2019;1.8;1.8;1.8;1.5;0.0;1.9;1.7;1.6;1.3;0.0
112;Leeftijd: 18 tot 25 jaar;Waarde;2012;29.9;29.4;63.2;20.7;1.4;53.6;21.9;70.2;12.4;1.6
113;Leeftijd: 18 tot 25 jaar;Waarde;2013;30.7;31.3;65.2;22.1;1.5;53.7;21.1;69.9;12.1;1.6
114;Leeftijd: 18 tot 25 jaar;Waarde;2014;31.9;31.6;64.8;23.2;1.5;52.5;21.8;68.4;12.6;1.6
115;Leeftijd: 18 tot 25 jaar;Waarde;2015;32.7;34.3;64.6;22.0;1.5;53.6;23.0;69.6;12.1;1.6
116;Leeftijd: 18 tot 25 jaar;Waarde;2016;31.4;34.9;64.5;18.5;1.5;50.8;22.5;69.6;12.0;1.5
117;Leeftijd: 18 tot 25 jaar;Waarde;2017;31.8;34.3;63.2;18.1;1.5;49.4;23.7;69.5;12.5;1.6
118;Leeftijd: 18 tot 25 jaar;Waarde;2019;34.0;35.5;65.1;19.5;1.5;47.1;25.3;68.4;13.2;1.5
119;Leeftijd: 18 tot 25 jaar;Betrouwbaarheidsmarge;2012;1.5;1.5;1.7;1.3;0.0;1.7;1.4;1.6;1.1;0.0
120;Leeftijd: 18 tot 25 jaar;Betrouwbaarheidsmarge;2013;1.3;1.3;1.4;1.2;0.0;1.4;1.2;1.4;0.9;0.0
121;Leeftijd: 18 tot 25 jaar;Betrouwbaarheidsmarge;2014;1.4;1.4;1.5;1.3;0.0;1.5;1.2;1.4;1.0;0.0
122;Leeftijd: 18 tot 25 jaar;Betrouwbaarheidsmarge;2015;1.4;1.5;1.5;1.3;0.0;1.5;1.3;1.4;1.0;0.0
123;Leeftijd: 18 tot 25 jaar;Betrouwbaarheidsmarge;2016;1.4;1.5;1.5;1.2;0.0;1.6;1.3;1.4;1.0;0.0
124;Leeftijd: 18 tot 25 jaar;Betrouwbaarheidsmarge;2017;1.3;1.3;1.3;1.0;0.0;1.4;1.2;1.3;0.9;0.0
125;Leeftijd: 18 tot 25 jaar;Betrouwbaarheidsmarge;2019;1.3;1.3;1.3;1.1;0.0;1.3;1.2;1.3;0.9;0.0
126;Leeftijd: 25 tot 35 jaar;Waarde;2012;23.1;28.7;69.3;22.8;1.4;59.4;15.4;67.5;7.4;1.5
127;Leeftijd: 25 tot 35 jaar;Waarde;2013;23.3;29.4;69.6;23.1;1.5;59.3;16.4;67.4;8.7;1.5
128;Leeftijd: 25 tot 35 jaar;Waarde;2014;25.8;29.5;69.6;22.7;1.5;58.7;16.0;68.1;9.5;1.5
129;Leeftijd: 25 tot 35 jaar;Waarde;2015;25.9;31.5;69.1;21.4;1.5;57.6;16.9;68.2;9.2;1.5
130;Leeftijd: 25 tot 35 jaar;Waarde;2016;25.2;31.8;67.9;19.9;1.4;55.0;17.4;66.7;9.2;1.5
131;Leeftijd: 25 tot 35 jaar;Waarde;2017;24.5;32.8;66.3;19.3;1.4;54.6;16.8;65.6;9.0;1.5
132;Leeftijd: 25 tot 35 jaar;Waarde;2019;27.2;33.1;67.2;18.6;1.5;51.5;18.7;64.5;9.4;1.4
133;Leeftijd: 25 tot 35 jaar;Betrouwbaarheidsmarge;2012;1.1;1.2;1.2;1.1;0.0;1.3;0.9;1.3;0.7;0.0
134;Leeftijd: 25 tot 35 jaar;Betrouwbaarheidsmarge;2013;0.9;1.0;1.0;0.9;0.0;1.1;0.8;1.1;0.6;0.0
135;Leeftijd: 25 tot 35 jaar;Betrouwbaarheidsmarge;2014;1.1;1.1;1.1;1.0;0.0;1.2;0.9;1.1;0.7;0.0
136;Leeftijd: 25 tot 35 jaar;Betrouwbaarheidsmarge;2015;1.1;1.1;1.1;1.0;0.0;1.2;0.9;1.1;0.7;0.0
137;Leeftijd: 25 tot 35 jaar;Betrouwbaarheidsmarge;2016;1.1;1.1;1.2;1.0;0.0;1.2;0.9;1.1;0.7;0.0
138;Leeftijd: 25 tot 35 jaar;Betrouwbaarheidsmarge;2017;0.9;1.0;1.1;0.9;0.0;1.1;0.8;1.0;0.6;0.0
139;Leeftijd: 25 tot 35 jaar;Betrouwbaarheidsmarge;2019;0.9;1.0;1.0;0.8;0.0;1.1;0.8;1.0;0.6;0.0
140;Leeftijd: 35 tot 45 jaar;Waarde;2012;35.7;30.5;75.2;31.2;1.7;69.4;18.0;78.8;14.8;1.8
141;Leeftijd: 35 tot 45 jaar;Waarde;2013;37.0;31.1;75.6;32.9;1.8;68.8;19.2;77.3;13.3;1.8
142;Leeftijd: 35 tot 45 jaar;Waarde;2014;36.2;31.6;75.3;30.4;1.7;67.3;19.1;77.3;13.8;1.8
143;Leeftijd: 35 tot 45 jaar;Waarde;2015;36.6;31.8;74.6;30.2;1.7;67.2;19.9;77.2;12.9;1.8
144;Leeftijd: 35 tot 45 jaar;Waarde;2016;36.1;32.8;74.0;28.6;1.7;66.9;19.6;76.3;12.5;1.8
145;Leeftijd: 35 tot 45 jaar;Waarde;2017;36.3;32.5;73.4;27.4;1.7;66.1;18.1;76.4;12.7;1.7
146;Leeftijd: 35 tot 45 jaar;Waarde;2019;37.7;32.3;73.2;24.7;1.7;62.0;20.2;74.3;11.6;1.7
147;Leeftijd: 35 tot 45 jaar;Betrouwbaarheidsmarge;2012;1.1;1.1;1.0;1.0;0.0;1.1;0.9;1.0;0.8;0.0
148;Leeftijd: 35 tot 45 jaar;Betrouwbaarheidsmarge;2013;0.9;0.9;0.9;0.9;0.0;0.9;0.8;0.8;0.7;0.0
149;Leeftijd: 35 tot 45 jaar;Betrouwbaarheidsmarge;2014;1.0;1.0;0.9;1.0;0.0;1.0;0.8;0.9;0.7;0.0
150;Leeftijd: 35 tot 45 jaar;Betrouwbaarheidsmarge;2015;1.0;1.0;1.0;1.0;0.0;1.0;0.9;0.9;0.7;0.0
151;Leeftijd: 35 tot 45 jaar;Betrouwbaarheidsmarge;2016;1.1;1.1;1.0;1.0;0.0;1.1;0.9;1.0;0.7;0.0
152;Leeftijd: 35 tot 45 jaar;Betrouwbaarheidsmarge;2017;1.0;1.0;0.9;0.9;0.0;1.0;0.8;0.9;0.7;0.0
153;Leeftijd: 35 tot 45 jaar;Betrouwbaarheidsmarge;2019;1.0;1.0;0.9;0.9;0.0;1.0;0.8;0.9;0.7;0.0
154;Leeftijd: 45 tot 55 jaar;Waarde;2012;47.0;37.0;76.1;37.6;2.0;71.3;18.9;81.8;15.3;1.9
155;Leeftijd: 45 tot 55 jaar;Waarde;2013;46.3;36.9;75.3;38.2;2.0;71.0;18.8;80.1;15.7;1.9
156;Leeftijd: 45 tot 55 jaar;Waarde;2014;46.2;36.8;75.3;36.3;1.9;70.3;18.7;80.3;15.3;1.8
157;Leeftijd: 45 tot 55 jaar;Waarde;2015;47.8;38.1;75.2;36.8;2.0;71.4;19.2;80.9;15.6;1.9
158;Leeftijd: 45 tot 55 jaar;Waarde;2016;47.9;38.8;74.8;35.1;2.0;70.0;19.8;80.7;15.3;1.9
159;Leeftijd: 45 tot 55 jaar;Waarde;2017;47.5;36.8;75.3;33.9;1.9;70.4;19.3;79.8;15.7;1.9
160;Leeftijd: 45 tot 55 jaar;Waarde;2019;49.9;36.8;75.8;31.6;1.9;69.2;20.3;78.6;14.6;1.8
161;Leeftijd: 45 tot 55 jaar;Betrouwbaarheidsmarge;2012;1.0;1.0;0.9;1.0;0.0;0.9;0.8;0.8;0.7;0.0
162;Leeftijd: 45 tot 55 jaar;Betrouwbaarheidsmarge;2013;0.8;0.8;0.8;0.8;0.0;0.8;0.7;0.7;0.6;0.0
163;Leeftijd: 45 tot 55 jaar;Betrouwbaarheidsmarge;2014;0.9;0.9;0.8;0.9;0.0;0.9;0.7;0.8;0.7;0.0
164;Leeftijd: 45 tot 55 jaar;Betrouwbaarheidsmarge;2015;0.9;0.9;0.8;0.9;0.0;0.8;0.7;0.7;0.7;0.0
165;Leeftijd: 45 tot 55 jaar;Betrouwbaarheidsmarge;2016;0.9;0.9;0.8;0.9;0.0;0.9;0.8;0.8;0.7;0.0
166;Leeftijd: 45 tot 55 jaar;Betrouwbaarheidsmarge;2017;0.9;0.8;0.8;0.8;0.0;0.8;0.7;0.7;0.6;0.0
167;Leeftijd: 45 tot 55 jaar;Betrouwbaarheidsmarge;2019;0.9;0.9;0.8;0.8;0.0;0.8;0.7;0.7;0.6;0.0
168;Leeftijd: 55 tot 65 jaar;Waarde;2012;51.7;42.4;74.4;41.9;2.1;73.8;18.1;81.8;13.7;1.9
169;Leeftijd: 55 tot 65 jaar;Waarde;2013;52.0;43.5;74.0;43.2;2.1;72.7;18.2;81.3;13.8;1.9
170;Leeftijd: 55 tot 65 jaar;Waarde;2014;52.6;42.8;74.2;41.7;2.1;72.7;18.0;81.7;14.0;1.9
171;Leeftijd: 55 tot 65 jaar;Waarde;2015;53.3;42.2;73.6;40.7;2.1;72.1;18.8;82.1;14.3;1.9
172;Leeftijd: 55 tot 65 jaar;Waarde;2016;52.5;42.4;73.8;39.9;2.1;71.9;18.8;80.6;13.6;1.8
173;Leeftijd: 55 tot 65 jaar;Waarde;2017;51.8;41.5;72.6;38.2;2.0;71.7;18.1;81.4;14.2;1.9
174;Leeftijd: 55 tot 65 jaar;Waarde;2019;55.7;41.5;74.2;37.1;2.1;71.2;19.4;79.5;13.4;1.8
175;Leeftijd: 55 tot 65 jaar;Betrouwbaarheidsmarge;2012;1.0;0.9;0.9;0.9;0.0;0.8;0.7;0.8;0.6;0.0
176;Leeftijd: 55 tot 65 jaar;Betrouwbaarheidsmarge;2013;0.8;0.8;0.7;0.8;0.0;0.7;0.6;0.7;0.6;0.0
177;Leeftijd: 55 tot 65 jaar;Betrouwbaarheidsmarge;2014;0.9;0.9;0.8;0.9;0.0;0.8;0.7;0.7;0.6;0.0
178;Leeftijd: 55 tot 65 jaar;Betrouwbaarheidsmarge;2015;0.9;0.8;0.8;0.8;0.0;0.8;0.7;0.7;0.6;0.0
179;Leeftijd: 55 tot 65 jaar;Betrouwbaarheidsmarge;2016;0.9;0.9;0.8;0.9;0.0;0.8;0.7;0.7;0.6;0.0
180;Leeftijd: 55 tot 65 jaar;Betrouwbaarheidsmarge;2017;0.8;0.8;0.7;0.8;0.0;0.8;0.6;0.6;0.5;0.0
181;Leeftijd: 55 tot 65 jaar;Betrouwbaarheidsmarge;2019;0.8;0.8;0.7;0.8;0.0;0.8;0.6;0.7;0.5;0.0
182;Leeftijd: 65 tot 75 jaar;Waarde;2012;54.5;40.4;68.7;43.7;2.1;73.7;18.0;79.8;11.8;1.8
183;Leeftijd: 65 tot 75 jaar;Waarde;2013;55.3;41.6;69.0;46.1;2.1;73.4;17.7;79.8;11.7;1.8
184;Leeftijd: 65 tot 75 jaar;Waarde;2014;56.1;41.6;68.8;46.1;2.1;75.2;19.1;80.7;12.7;1.9
185;Leeftijd: 65 tot 75 jaar;Waarde;2015;57.1;41.5;68.7;44.4;2.1;73.9;19.0;80.9;13.0;1.9
186;Leeftijd: 65 tot 75 jaar;Waarde;2016;56.7;42.5;68.8;43.3;2.1;74.0;18.6;80.5;12.8;1.9
187;Leeftijd: 65 tot 75 jaar;Waarde;2017;55.8;42.3;68.1;42.1;2.1;73.5;18.5;80.8;12.0;1.8
