ID;Geslacht;Leeftijd;Migratieachtergrond;RegioS;Perioden;Bevolking15JaarEnOuder_1;Totaal_2;Afgelopen4JaarVoortdurendWerkzaam_3;MeerDan3JaarWerkzaam_4;TussenDe2En3JaarWerkzaam_5;TussenDe1En2JaarWerkzaam_6;Tussen1MndEn1JaarWerkzaam_7;Totaal_8;MeerDan3JaarWerkzaam_9;TussenDe2En3JaarWerkzaam_10;TussenDe1En2JaarWerkzaam_11;Tussen1MndEn1JaarWerkzaam_12;NietWerkzaamAfgelopen4Jaar_13;k_1Maand_14;k_2Maanden_15;k_3Tot6Maanden_16;k_6MaandenTot1Jaar_17;k_1Tot2Jaar_18;k_2Tot3Jaar_19;k_3Tot4Jaar_20;k_4JaarEnLanger_21
46;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;West-Nederland (LD);2005;6237800;3692600;2814200;388000;239900;145300;105200;2545200;102400;169500;181200;275800;1816300;39500;40900;119500;98900;189700;133900;106500;1816300
47;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;West-Nederland (LD);2006;6262000;3763700;2779500;401700;263500;175600;143400;2498300;114200;153200;161800;263300;1805900;52700;41500;114100;88600;178000;115200;102400;1805900
48;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;West-Nederland (LD);2007;6301300;3855700;2773200;435400;287600;201200;158300;2445700;110800;130600;163600;255000;1785600;65200;42600;114900;86500;141300;119000;90400;1785600
49;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;West-Nederland (LD);2008;6353000;3906000;2800900;461800;295300;203400;144500;2447000;112500;143300;161600;263700;1765900;70300;47400;122300;92600;155000;98400;95100;1765900
50;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;West-Nederland (LD);2009;6409000;3891700;2810400;495100;284800;185000;116500;2517200;138100;166400;174800;257000;1780900;70500;49200;131700;116500;181100;106100;81200;1780900
51;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;West-Nederland (LD);2010;6456900;3911600;2845800;509700;276700;164900;114400;2545400;134000;176500;191800;258600;1784500;59700;46700;127800;114400;194900;129200;88000;1784500
52;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;West-Nederland (LD);2011;6506700;3964100;2887900;505100;274000;174900;122200;2542500;133500;166900;192200;262400;1787500;57800;49500;128000;119200;171900;130600;98000;1787500
53;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;West-Nederland (LD);2012;6542900;3941600;2901600;484900;266300;178400;110400;2601300;143300;179500;193800;274200;1810600;56500;49300;130400;124200;197900;123900;108500;1810600
54;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;West-Nederland (LD);2013;6587300;3915200;2885700;483900;276000;159100;110400;2672200;150300;192700;205600;277400;1846100;59000;49900;129000;125900;212000;145700;104500;1846100
55;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;West-Nederland (LD);2014;6644100;3942400;2910800;483500;262800;165100;120300;2701100;140800;190500;206200;286800;1876900;63800;47500;122700;114800;203500;150600;121400;1876900
56;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;West-Nederland (LD);2015;6705500;3995000;2913700;488700;276600;181700;134400;2710400;133100;176400;200700;284300;1915900;65700;46200;120600;111000;186200;141700;123100;1915900
57;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;West-Nederland (LD);2016;6772200;4080100;2931100;502500;297600;201700;147300;2692100;119200;164200;188200;273800;1946600;54000;46900;119200;105700;176300;129000;114300;1946600
58;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;West-Nederland (LD);2017;6839300;4180400;2974800;522700;314100;211700;157100;2659000;113300;152400;180600;261000;1951700;56000;46500;116700;102200;161300;120600;103900;1951700
59;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;West-Nederland (LD);2018;6906800;4289500;3047900;539300;320200;219300;162800;2617400;113400;143900;172000;252400;1935700;56300;46000;117500;100500;153000;110100;98200;1935700
60;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zuid-Nederland (LD);2004;2916500;1701600;1317100;173500;107700;61900;41500;1214800;56600;81500;83400;124900;868500;19100;19700;61200;47600;89000;61500;48200;868500
61;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zuid-Nederland (LD);2005;2925600;1710500;1325500;168700;104600;64800;47000;1215100;48600;78300;82300;127100;878800;18500;18100;56300;43300;87800;61500;50700;878800
62;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zuid-Nederland (LD);2006;2933500;1739600;1308500;176600;114800;75900;63800;1193900;49300;70300;73600;120400;880300;21300;17000;50200;37500;83100;55700;48700;880300
63;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zuid-Nederland (LD);2007;2944400;1775800;1307300;188700;122400;86200;71100;1168600;46700;58200;74800;116100;872900;25400;17200;49400;37000;64800;57400;44600;872900
64;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zuid-Nederland (LD);2008;2959600;1795000;1320800;193500;123900;90000;66800;1164600;49100;62000;70600;118500;864400;29000;19200;52300;38300;68800;46100;46500;864400
65;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zuid-Nederland (LD);2009;2975400;1772100;1318800;201300;118400;81300;52300;1203300;64300;74800;76000;113700;874500;30100;21000;56600;50100;83400;48900;38700;874500
66;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zuid-Nederland (LD);2010;2989800;1778300;1330200;208800;115800;70700;52800;1211500;59500;78900;84600;112900;875600;26000;20100;53800;45500;88800;60500;41200;875600
67;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zuid-Nederland (LD);2011;3005000;1803800;1347100;209500;114600;77000;55600;1201200;56100;71400;84500;114100;875200;24400;19900;53700;46900;73000;61600;46400;875200
68;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zuid-Nederland (LD);2012;3018300;1787900;1347000;202700;111400;77200;49600;1230400;63100;76700;83000;121100;886400;24400;20900;55400;52600;83300;54600;52700;886400
69;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zuid-Nederland (LD);2013;3034600;1775600;1337400;205200;115300;68100;49700;1259000;65600;83100;85900;117700;906700;25100;20500;53100;51700;91600;63100;47200;906700
70;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zuid-Nederland (LD);2014;3049400;1778100;1343500;205300;107700;68800;52800;1271200;63000;82000;87600;120500;918000;27800;19600;51100;47200;86800;67200;53500;918000
71;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zuid-Nederland (LD);2015;3066000;1792900;1336200;209700;112900;75700;58400;1273100;59600;77200;84100;119800;932300;27900;18500;49800;46400;80100;62400;55800;932300
72;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zuid-Nederland (LD);2016;3086300;1826300;1342100;214000;122300;83900;64000;1260100;50800;71900;79600;112900;944900;21400;18400;48400;42400;75500;57500;51600;944900
73;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zuid-Nederland (LD);2017;3107400;1866400;1362500;219700;128100;88400;67700;1241000;48300;64900;76800;107900;943100;22500;18300;46800;40900;67900;54000;47500;943100
74;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zuid-Nederland (LD);2018;3128000;1907600;1397500;222100;128600;90400;69000;1220400;49200;62000;71400;104200;933600;22500;17700;46500;40400;65400;48900;45500;933600
75;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Niet in te delen (LD);2004;4100;1900;1400;200;100;100;0;2200;100;200;200;300;1300;0;0;100;100;300;200;200;1300
76;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Niet in te delen (LD);2005;4200;1900;1400;200;100;100;100;2400;100;200;200;300;1500;0;0;100;100;200;200;200;1500
77;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Niet in te delen (LD);2006;3700;1600;1200;200;100;100;0;2100;100;100;200;300;1500;0;0;0;100;100;200;200;1500
78;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Niet in te delen (LD);2007;3400;1500;1100;200;100;100;100;1900;0;100;100;200;1400;0;0;0;0;100;100;100;1400
79;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Niet in te delen (LD);2008;2600;1400;1000;200;100;100;0;1200;100;100;100;100;800;0;0;100;100;100;100;100;800
80;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Niet in te delen (LD);2009;2800;1300;900;200;100;100;0;1500;100;100;100;200;900;0;0;100;100;200;100;0;900
81;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Niet in te delen (LD);2010;2800;1200;800;200;100;100;0;1600;100;100;200;200;900;0;0;100;100;200;200;100;900
82;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Niet in te delen (LD);2011;1900;700;400;200;100;100;0;1200;0;100;200;200;700;0;0;100;100;100;100;100;700
83;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Niet in te delen (LD);2012;1800;600;300;100;100;100;0;1200;100;100;200;200;700;0;0;100;100;100;100;100;700
84;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Niet in te delen (LD);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
85;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Niet in te delen (LD);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
86;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Niet in te delen (LD);2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
87;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Niet in te delen (LD);2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
88;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Niet in te delen (LD);2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
89;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Niet in te delen (LD);2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
90;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Groningen (PV);2004;478700;260000;191500;30000;19700;11400;7400;218800;9900;15000;16200;24400;153200;3600;3600;13300;9700;16600;10800;8000;153200
91;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Groningen (PV);2005;478900;262400;193300;28900;19500;12000;8700;216500;8300;14300;15700;24600;153500;3500;3400;12100;8600;15900;10900;8500;153500
92;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Groningen (PV);2006;479700;267100;190600;30000;21100;14400;11000;212600;8600;12900;14500;23700;152900;4100;3700;11200;6800;15500;10000;8300;152900
93;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Groningen (PV);2007;480600;273500;189800;32400;22500;16100;12700;207100;8300;10700;14700;22900;150500;5300;3500;11300;6800;11800;10300;7600;150500
94;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Groningen (PV);2008;481900;275600;191700;33500;22600;16400;11400;206300;8600;11500;13900;23800;148500;6400;4000;11500;7200;12700;8000;8100;148500
95;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Groningen (PV);2009;485000;274100;193000;34700;22100;14700;9500;210900;10400;13200;14900;22800;149600;5900;3900;12000;9000;15100;8800;6600;149600
96;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Groningen (PV);2010;488000;275600;195100;36500;21500;13200;9400;212400;9700;14100;16000;22600;150000;4700;3800;11900;8500;16100;10300;7100;150000
97;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Groningen (PV);2011;490300;277800;197600;36200;20900;13700;9500;212500;9600;13500;16300;23100;150000;4600;4200;11900;8900;13900;10800;8100;150000
98;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Groningen (PV);2012;492200;275200;197400;35000;20600;13300;8900;217000;10300;14400;16400;24000;152000;4500;4000;11900;9400;16200;10100;9000;152000
99;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Groningen (PV);2013;494500;272000;195400;35100;20200;12300;9000;222500;10800;15400;17100;23800;155400;4800;4100;11700;9200;17100;11800;8500;155400
100;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Groningen (PV);2014;496800;271500;195000;34700;19600;12700;9500;225300;10600;15300;17100;24400;157900;5300;3900;11400;9100;15900;12100;9700;157900
101;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Groningen (PV);2015;498100;272100;192500;34900;20600;13900;10200;226000;10500;14600;16400;23800;160600;5700;3700;11200;8800;15300;10900;9800;160600
102;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Groningen (PV);2016;499000;276000;191900;35800;22100;15100;11200;223000;9100;13500;15800;22600;162000;4100;3700;11200;8600;14200;10500;8700;162000
103;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Groningen (PV);2017;499600;281600;193500;36700;23300;16100;12100;218000;8100;12200;15100;21700;160900;4200;3600;10300;7800;13200;9700;8300;160900
104;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Groningen (PV);2018;501900;287700;197300;37500;23500;16800;12500;214300;7900;11200;14100;20900;160100;4200;3500;10000;7500;12200;9000;7800;160100
105;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Friesland (PV);2004;521400;294000;223900;31800;19200;11400;7700;227500;10100;14900;15700;24700;162100;3800;4000;13100;8700;16600;11000;8200;162100
106;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Friesland (PV);2005;521600;297100;226900;30500;18700;12100;8900;224400;8600;14100;15200;24400;162000;3900;3600;11900;7400;15500;11200;8800;162000
107;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Friesland (PV);2006;522500;302300;225200;31400;20400;14200;11100;220200;8700;13000;13600;23400;161500;4200;3600;10500;6200;15800;9700;8700;161500
108;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Friesland (PV);2007;524400;309800;225100;33400;22400;16000;12800;214500;8300;10600;13700;21700;160300;4700;3300;10300;6000;11700;10600;7700;160300
109;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Friesland (PV);2008;526800;312800;228200;34700;22100;16000;11700;214000;8500;11300;13300;22700;158300;5700;3900;10700;6400;12400;8300;8400;158300
110;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Friesland (PV);2009;529100;308900;229400;34800;20700;14600;9400;220200;11700;13200;13900;21800;159600;5800;4200;12300;8100;14400;8800;7000;159600
111;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Friesland (PV);2010;530700;310800;231500;37000;20200;12600;9500;219900;10000;13900;15000;21600;159400;4800;3900;11000;7500;15500;10400;7300;159400
112;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Friesland (PV);2011;531800;311400;233300;36500;19100;12900;9600;220400;10400;13400;15400;22100;159200;4900;4300;11200;8300;13400;10800;8300;159200
113;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Friesland (PV);2012;532700;307100;232400;34500;18900;12700;8600;225600;11500;14600;15300;23200;160900;5000;4400;11700;8300;16000;10000;9300;160900
114;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Friesland (PV);2013;533800;303600;229200;35000;19100;11600;8700;230200;11500;15800;16000;22900;164000;5000;4100;10800;8400;17000;12100;8800;164000
115;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Friesland (PV);2014;535400;302700;227700;35000;18500;11900;9500;232700;11900;15200;16300;23500;165800;5200;5200;10400;7900;15600;12300;10400;165800
116;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Friesland (PV);2015;537300;306000;225900;36500;19500;13600;10600;231300;10200;14200;15300;22900;168600;5400;3800;10200;7700;14300;11000;10200;168600
117;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Friesland (PV);2016;539800;310600;226100;37200;21500;14800;11000;229200;8600;13200;14600;21600;171300;4200;3800;10100;7000;13500;10300;9100;171300
118;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Friesland (PV);2017;541900;317600;229100;38400;22400;15300;12300;224300;7800;11600;13700;20800;170400;4100;3800;9500;6600;12000;9400;8500;170400
119;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Friesland (PV);2018;544200;324800;235900;37600;22200;16000;13000;219400;8100;10700;12800;19700;168100;4200;3900;9300;6500;11100;8500;7800;168100
