ID;Beroepen;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;TotaalWerknemers_2;WerknemersVasteArbeidsrelatie_3;WerknemersFlexibeleArbeidsrelatie_4;Zelfstandigen_5;PositieInDeWerkkringOnbekend_6;Arbeidsduur12Tot20UurPerWeek_7;Arbeidsduur20Tot35UurPerWeek_8;Arbeidsduur35UurOfMeerPerWeek_9;ArbeidsduurOnbekend_10;GemiddeldeArbeidsduur_11
89;100;53700;2000;1952.0;1706.0;1544.0;162.0;246.0;;168.0;494.0;1290.0;;35.6
90;100;53700;2001 voor revisie;2001.0;1759.0;1605.0;154.0;243.0;;181.0;513.0;1308.0;;35.4
91;100;53700;2001 na revisie;1994.0;1717.0;1564.0;153.0;276.0;;189.0;505.0;1299.0;;35.4
92;100;53700;2002;2019.0;1745.0;1588.0;157.0;274.0;;196.0;541.0;1281.0;;35.0
93;100;53700;2003;2004.0;1727.0;1566.0;161.0;276.0;;201.0;550.0;1252.0;;34.9
94;100;53700;2004;2013.0;1717.0;1561.0;156.0;296.0;;206.0;550.0;1256.0;;34.9
95;100;53700;2005;2031.0;1721.0;1563.0;159.0;309.0;;204.0;559.0;1267.0;;34.9
96;100;53700;2006;2070.0;1751.0;1575.0;176.0;319.0;;203.0;578.0;1290.0;;35.1
97;100;53700;2007;2101.0;1764.0;1545.0;218.0;337.0;;208.0;594.0;1300.0;;35.1
98;100;53700;2008;2119.0;1786.0;1556.0;230.0;333.0;;189.0;627.0;1302.0;;35.1
99;100;53700;2009;2069.0;1737.0;1521.0;216.0;332.0;;174.0;646.0;1249.0;;35.0
100;100;53700;2010;2000.0;1680.0;1477.0;202.0;320.0;;172.0;629.0;1199.0;;34.8
101;100;53700;2011;1936.0;1612.0;1415.0;197.0;324.0;;156.0;619.0;1161.0;;34.9
102;100;53800;1996;1360.0;1143.0;1065.0;78.0;216.0;;91.0;282.0;987.0;;37.4
103;100;53800;1997;1436.0;1193.0;1102.0;91.0;243.0;;107.0;312.0;1018.0;;36.9
104;100;53800;1998;1508.0;1278.0;1184.0;94.0;230.0;;118.0;332.0;1058.0;;36.6
105;100;53800;1999;1553.0;1336.0;1238.0;98.0;218.0;;108.0;366.0;1079.0;;36.4
106;100;53800;2000;1605.0;1351.0;1250.0;101.0;254.0;;124.0;402.0;1080.0;;36.2
107;100;53800;2001 voor revisie;1647.0;1415.0;1313.0;102.0;232.0;;132.0;419.0;1096.0;;35.6
108;100;53800;2001 na revisie;1601.0;1339.0;1244.0;94.0;262.0;;132.0;396.0;1074.0;;36.0
109;100;53800;2002;1630.0;1378.0;1284.0;95.0;251.0;;137.0;430.0;1063.0;;35.5
110;100;53800;2003;1649.0;1393.0;1302.0;91.0;256.0;;144.0;459.0;1046.0;;35.2
111;100;53800;2004;1666.0;1406.0;1313.0;93.0;260.0;;149.0;472.0;1045.0;;34.9
112;100;53800;2005;1705.0;1429.0;1336.0;93.0;276.0;;154.0;492.0;1060.0;;35.0
113;100;53800;2006;1751.0;1467.0;1361.0;106.0;283.0;;154.0;509.0;1087.0;;35.2
114;100;53800;2007;1813.0;1517.0;1391.0;126.0;295.0;;155.0;536.0;1122.0;;35.1
115;100;53800;2008;1879.0;1569.0;1428.0;142.0;310.0;;161.0;563.0;1155.0;;35.0
116;100;53800;2009;1912.0;1597.0;1454.0;144.0;314.0;;169.0;576.0;1168.0;;34.9
117;100;53800;2010;1934.0;1601.0;1458.0;142.0;333.0;;161.0;602.0;1171.0;;35.0
118;100;53800;2011;1957.0;1621.0;1473.0;148.0;336.0;;160.0;614.0;1184.0;;34.9
119;100;53900;1996;387.0;276.0;259.0;16.0;111.0;;30.0;93.0;263.0;;37.5
120;100;53900;1997;408.0;299.0;282.0;16.0;109.0;;32.0;98.0;278.0;;37.2
121;100;53900;1998;439.0;331.0;311.0;20.0;108.0;;36.0;98.0;305.0;;37.3
122;100;53900;1999;482.0;372.0;348.0;25.0;109.0;;49.0;109.0;324.0;;36.7
123;100;53900;2000;534.0;410.0;381.0;29.0;124.0;;50.0;144.0;340.0;;36.0
124;100;53900;2001 voor revisie;575.0;454.0;421.0;33.0;121.0;;53.0;150.0;371.0;;35.8
125;100;53900;2001 na revisie;542.0;412.0;386.0;26.0;130.0;;56.0;147.0;339.0;;35.6
126;100;53900;2002;632.0;488.0;460.0;28.0;144.0;;70.0;172.0;389.0;;35.0
127;100;53900;2003;685.0;531.0;500.0;32.0;154.0;;74.0;189.0;422.0;;35.0
128;100;53900;2004;733.0;568.0;536.0;32.0;164.0;;80.0;207.0;446.0;;35.0
129;100;53900;2005;769.0;593.0;560.0;33.0;176.0;;84.0;222.0;462.0;;35.0
130;100;53900;2006;808.0;627.0;587.0;40.0;180.0;;96.0;237.0;475.0;;34.7
131;100;53900;2007;890.0;700.0;650.0;50.0;190.0;;101.0;273.0;516.0;;34.6
132;100;53900;2008;968.0;758.0;702.0;56.0;210.0;;109.0;298.0;561.0;;34.5
133;100;53900;2009;1015.0;804.0;744.0;60.0;212.0;;110.0;314.0;591.0;;34.4
134;100;53900;2010;1050.0;840.0;776.0;63.0;210.0;;112.0;343.0;595.0;;34.2
135;100;53900;2011;1104.0;882.0;816.0;65.0;223.0;;119.0;362.0;624.0;;34.0
136;100;18700;1996;1798.0;1600.0;1337.0;263.0;198.0;;155.0;383.0;1260.0;;36.0
137;100;18700;1997;1814.0;1614.0;1326.0;288.0;200.0;;173.0;395.0;1246.0;;35.6
138;100;18700;1998;1839.0;1653.0;1349.0;305.0;186.0;;191.0;405.0;1243.0;;35.3
139;100;18700;1999;1899.0;1717.0;1401.0;316.0;182.0;;186.0;422.0;1291.0;;35.4
140;100;18700;2000;1921.0;1724.0;1443.0;282.0;196.0;;199.0;420.0;1302.0;;35.3
141;100;18700;2001 voor revisie;1970.0;1780.0;1489.0;291.0;190.0;;214.0;461.0;1294.0;;34.7
142;100;18700;2001 na revisie;1999.0;1780.0;1494.0;286.0;219.0;;230.0;460.0;1309.0;;34.8
143;100;18700;2002;1962.0;1752.0;1470.0;282.0;210.0;;232.0;482.0;1248.0;;34.4
144;100;18700;2003;1840.0;1642.0;1378.0;264.0;198.0;;226.0;460.0;1154.0;;34.2
145;100;18700;2004;1721.0;1532.0;1285.0;247.0;190.0;;213.0;440.0;1069.0;;34.1
146;100;18700;2005;1655.0;1460.0;1209.0;251.0;195.0;;217.0;417.0;1021.0;;34.1
147;100;18700;2006;1647.0;1442.0;1165.0;278.0;204.0;;214.0;414.0;1019.0;;34.3
148;100;18700;2007;1662.0;1462.0;1142.0;320.0;200.0;;229.0;430.0;1003.0;;34.0
149;100;18700;2008;1740.0;1524.0;1182.0;343.0;216.0;;236.0;460.0;1044.0;;33.9
150;100;18700;2009;1694.0;1485.0;1159.0;326.0;209.0;;223.0;470.0;1001.0;;33.8
151;100;18700;2010;1614.0;1407.0;1099.0;309.0;207.0;;215.0;458.0;941.0;;33.7
152;100;18700;2011;1670.0;1448.0;1137.0;312.0;221.0;;223.0;473.0;974.0;;33.7
153;100;18740;1996;2829.0;2479.0;2133.0;346.0;350.0;;194.0;590.0;2044.0;;37.0
154;100;18740;1997;2941.0;2574.0;2195.0;380.0;367.0;;205.0;632.0;2104.0;;36.6
155;100;18740;1998;2971.0;2624.0;2224.0;401.0;347.0;;250.0;656.0;2064.0;;36.1
156;100;18740;1999;3029.0;2687.0;2309.0;378.0;342.0;;271.0;676.0;2082.0;;35.8
157;100;18740;2000;3074.0;2711.0;2361.0;350.0;363.0;;283.0;729.0;2062.0;;35.7
158;100;18740;2001 voor revisie;3141.0;2797.0;2461.0;337.0;344.0;;294.0;752.0;2095.0;;35.4
159;100;18740;2001 na revisie;3083.0;2702.0;2356.0;346.0;381.0;;316.0;737.0;2030.0;;35.4
160;100;18740;2002;3118.0;2721.0;2375.0;346.0;397.0;;332.0;785.0;2002.0;;35.0
161;100;18740;2003;3109.0;2704.0;2369.0;335.0;405.0;;336.0;818.0;1955.0;;34.7
162;100;18740;2004;3032.0;2631.0;2288.0;343.0;401.0;;347.0;803.0;1882.0;;34.6
163;100;18740;2005;3073.0;2662.0;2292.0;371.0;410.0;;347.0;835.0;1891.0;;34.6
164;100;18740;2006;3146.0;2724.0;2316.0;408.0;421.0;;364.0;861.0;1921.0;;34.6
165;100;18740;2007;3248.0;2805.0;2328.0;476.0;443.0;;370.0;909.0;1970.0;;34.5
166;100;18740;2008;3247.0;2809.0;2320.0;489.0;438.0;;360.0;962.0;1925.0;;34.3
167;100;18740;2009;3212.0;2778.0;2306.0;472.0;434.0;;354.0;987.0;1872.0;;34.2
168;100;18740;2010;3147.0;2710.0;2240.0;470.0;436.0;;351.0;1006.0;1790.0;;33.9
169;100;18740;2011;3130.0;2695.0;2209.0;486.0;434.0;;340.0;1015.0;1775.0;;33.9
170;100;18790;1996;1539.0;1362.0;1164.0;197.0;178.0;;69.0;347.0;1124.0;;37.1
171;100;18790;1997;1607.0;1421.0;1230.0;191.0;186.0;;71.0;363.0;1173.0;;36.9
172;100;18790;1998;1755.0;1553.0;1346.0;207.0;202.0;;83.0;398.0;1274.0;;36.8
173;100;18790;1999;1814.0;1614.0;1419.0;194.0;200.0;;86.0;425.0;1302.0;;36.7
174;100;18790;2000;1890.0;1652.0;1461.0;191.0;238.0;;96.0;489.0;1306.0;;36.3
175;100;18790;2001 voor revisie;1874.0;1646.0;1475.0;171.0;227.0;;94.0;471.0;1310.0;;36.3
176;100;18790;2001 na revisie;1791.0;1531.0;1354.0;176.0;260.0;;97.0;460.0;1234.0;;36.3
177;100;18790;2002;1863.0;1608.0;1430.0;178.0;254.0;;106.0;510.0;1247.0;;35.7
178;100;18790;2003;1963.0;1690.0;1489.0;201.0;272.0;;113.0;568.0;1281.0;;35.6
179;100;18790;2004;2113.0;1801.0;1588.0;213.0;312.0;;124.0;619.0;1370.0;;35.5
180;100;18790;2005;2179.0;1858.0;1636.0;222.0;321.0;;134.0;640.0;1405.0;;35.4
181;100;18790;2006;2231.0;1904.0;1662.0;243.0;327.0;;132.0;673.0;1426.0;;35.5
182;100;18790;2007;2321.0;1968.0;1699.0;269.0;353.0;;136.0;697.0;1488.0;;35.6
183;100;18790;2008;2447.0;2070.0;1786.0;284.0;377.0;;136.0;736.0;1575.0;;35.7
184;100;18790;2009;2497.0;2108.0;1815.0;293.0;390.0;;142.0;769.0;1586.0;;35.5
185;100;18790;2010;2561.0;2163.0;1852.0;311.0;398.0;;144.0;796.0;1622.0;;35.4
186;100;18790;2011;2524.0;2113.0;1804.0;309.0;411.0;;144.0;805.0;1575.0;;35.2
187;100;18820;1996;19.0;16.0;14.0;2.0;2.0;;;3.0;15.0;;39.3
188;100;18820;1997;21.0;19.0;16.0;3.0;2.0;;;4.0;17.0;;38.4
189;100;18820;1998;22.0;19.0;16.0;3.0;3.0;;;4.0;18.0;;39.8
190;100;18820;1999;27.0;24.0;21.0;4.0;2.0;;2.0;5.0;20.0;;39.1
191;100;18820;2000;32.0;29.0;25.0;3.0;3.0;;;6.0;24.0;;37.8
192;100;18820;2001 voor revisie;37.0;32.0;28.0;5.0;4.0;;;7.0;29.0;;37.6
193;100;18820;2001 na revisie;62.0;57.0;46.0;12.0;5.0;;3.0;11.0;48.0;;37.2
194;100;18820;2002;66.0;60.0;47.0;13.0;6.0;;3.0;14.0;50.0;;36.8
195;100;18820;2003;56.0;52.0;41.0;11.0;4.0;;2.0;13.0;41.0;;36.4
196;100;18820;2004;75.0;67.0;51.0;16.0;7.0;;4.0;17.0;53.0;;36.3
197;100;18820;2005;67.0;60.0;48.0;12.0;7.0;;3.0;16.0;47.0;;36.4
198;100;18820;2006;74.0;65.0;50.0;15.0;10.0;;3.0;16.0;55.0;;37.3
199;100;18820;2007;79.0;69.0;50.0;19.0;9.0;;4.0;18.0;56.0;;36.7
200;100;18820;2008;66.0;59.0;42.0;17.0;7.0;;3.0;16.0;48.0;;36.6
201;100;18820;2009;66.0;60.0;45.0;15.0;6.0;;3.0;18.0;45.0;;35.9
202;100;18820;2010;68.0;60.0;45.0;15.0;8.0;;3.0;21.0;44.0;;35.8
203;100;18820;2011;69.0;58.0;45.0;14.0;10.0;;4.0;20.0;45.0;;36.0
204;18450;52050;1996;432.0;416.0;295.0;122.0;16.0;;78.0;107.0;247.0;;31.8
205;18450;52050;1997;451.0;434.0;307.0;127.0;17.0;;71.0;126.0;254.0;;31.8
206;18450;52050;1998;457.0;441.0;305.0;136.0;16.0;;88.0;117.0;252.0;;31.4
207;18450;52050;1999;477.0;466.0;326.0;140.0;12.0;;91.0;111.0;276.0;;31.6
208;18450;52050;2000;466.0;454.0;332.0;122.0;12.0;;98.0;115.0;254.0;;31.0
209;18450;52050;2001 voor revisie;476.0;464.0;346.0;118.0;12.0;;97.0;128.0;252.0;;30.8
210;18450;52050;2001 na revisie;479.0;465.0;347.0;118.0;14.0;;105.0;126.0;248.0;;30.5
211;18450;52050;2002;496.0;478.0;358.0;120.0;18.0;;107.0;129.0;260.0;;30.6
212;18450;52050;2003;496.0;480.0;357.0;124.0;16.0;;105.0;135.0;257.0;;30.6
213;18450;52050;2004;498.0;477.0;349.0;129.0;21.0;;105.0;143.0;250.0;;30.5
214;18450;52050;2005;506.0;482.0;345.0;137.0;24.0;;114.0;140.0;252.0;;30.3
215;18450;52050;2006;517.0;493.0;354.0;139.0;24.0;;111.0;145.0;261.0;;30.6
216;18450;52050;2007;541.0;517.0;353.0;164.0;24.0;;122.0;151.0;268.0;;30.4
217;18450;52050;2008;557.0;531.0;361.0;169.0;26.0;;127.0;158.0;273.0;;30.1
218;18450;52050;2009;526.0;499.0;350.0;148.0;27.0;;115.0;158.0;253.0;;30.2
219;18450;52050;2010;515.0;490.0;332.0;158.0;25.0;;113.0;166.0;236.0;;29.7
220;18450;52050;2011;509.0;485.0;323.0;162.0;23.0;;109.0;165.0;236.0;;29.9
221;18450;3000;1996;244.0;235.0;171.0;64.0;9.0;;25.0;31.0;189.0;;35.9
222;18450;3000;1997;254.0;245.0;180.0;65.0;9.0;;19.0;37.0;198.0;;36.2
223;18450;3000;1998;256.0;247.0;173.0;74.0;9.0;;28.0;33.0;195.0;;35.6
224;18450;3000;1999;278.0;271.0;194.0;77.0;7.0;;32.0;34.0;213.0;;35.3
225;18450;3000;2000;257.0;250.0;184.0;66.0;7.0;;30.0;33.0;194.0;;35.3
226;18450;3000;2001 voor revisie;267.0;259.0;196.0;63.0;8.0;;29.0;36.0;202.0;;35.3
227;18450;3000;2001 na revisie;260.0;252.0;191.0;61.0;8.0;;29.0;36.0;195.0;;35.2
228;18450;3000;2002;283.0;272.0;205.0;68.0;11.0;;34.0;39.0;210.0;;35.0
229;18450;3000;2003;289.0;278.0;203.0;75.0;11.0;;33.0;45.0;211.0;;34.9
230;18450;3000;2004;285.0;270.0;189.0;80.0;15.0;;35.0;49.0;201.0;;34.7
231;18450;3000;2005;292.0;276.0;193.0;83.0;16.0;;37.0;49.0;206.0;;34.6
232;18450;3000;2006;303.0;288.0;203.0;85.0;15.0;;38.0;53.0;212.0;;34.6
233;18450;3000;2007;312.0;296.0;197.0;99.0;16.0;;41.0;53.0;219.0;;34.6
234;18450;3000;2008;318.0;300.0;199.0;101.0;17.0;;45.0;53.0;220.0;;34.2
235;18450;3000;2009;296.0;277.0;190.0;88.0;18.0;;41.0;52.0;203.0;;34.2
236;18450;3000;2010;296.0;277.0;183.0;94.0;19.0;;41.0;62.0;193.0;;33.7
237;18450;3000;2011;293.0;276.0;176.0;100.0;17.0;;40.0;59.0;193.0;;33.8
238;18450;4000;1996;188.0;181.0;123.0;58.0;7.0;;53.0;76.0;58.0;;26.4
239;18450;4000;1997;198.0;189.0;127.0;62.0;9.0;;52.0;89.0;56.0;;26.2
240;18450;4000;1998;201.0;194.0;132.0;62.0;7.0;;60.0;84.0;57.0;;26.1
241;18450;4000;1999;199.0;195.0;131.0;64.0;4.0;;59.0;77.0;63.0;;26.4
242;18450;4000;2000;209.0;204.0;149.0;56.0;5.0;;68.0;82.0;60.0;;25.7
243;18450;4000;2001 voor revisie;210.0;205.0;150.0;55.0;4.0;;68.0;92.0;50.0;;25.0
244;18450;4000;2001 na revisie;219.0;213.0;156.0;57.0;5.0;;76.0;91.0;52.0;;24.8
245;18450;4000;2002;212.0;206.0;153.0;53.0;7.0;;73.0;89.0;50.0;;24.7
246;18450;4000;2003;207.0;202.0;153.0;49.0;5.0;;72.0;89.0;46.0;;24.6
247;18450;4000;2004;213.0;208.0;159.0;48.0;5.0;;70.0;94.0;49.0;;24.9
248;18450;4000;2005;214.0;206.0;153.0;54.0;8.0;;77.0;91.0;46.0;;24.4
249;18450;4000;2006;214.0;205.0;151.0;54.0;9.0;;73.0;91.0;49.0;;25.0
250;18450;4000;2007;229.0;221.0;156.0;65.0;8.0;;81.0;99.0;49.0;;24.6
251;18450;4000;2008;239.0;230.0;162.0;68.0;9.0;;82.0;105.0;52.0;;24.7
252;18450;4000;2009;230.0;221.0;160.0;61.0;9.0;;75.0;106.0;50.0;;25.1
253;18450;4000;2010;219.0;213.0;150.0;64.0;5.0;;72.0;104.0;43.0;;24.4
254;18450;4000;2011;216.0;210.0;147.0;62.0;6.0;;68.0;105.0;43.0;;24.7
255;18450;53050;1996;105.0;103.0;45.0;58.0;2.0;;25.0;25.0;55.0;;30.7
256;18450;53050;1997;99.0;98.0;42.0;56.0;;;21.0;27.0;51.0;;30.7
257;18450;53050;1998;109.0;107.0;48.0;59.0;2.0;;31.0;26.0;52.0;;29.5
258;18450;53050;1999;111.0;110.0;48.0;62.0;2.0;;36.0;23.0;52.0;;28.7
259;18450;53050;2000;107.0;107.0;51.0;55.0;;;35.0;20.0;52.0;;28.7
260;18450;53050;2001 voor revisie;105.0;104.0;50.0;54.0;;;32.0;26.0;47.0;;28.8
261;18450;53050;2001 na revisie;105.0;104.0;51.0;52.0;2.0;;35.0;24.0;47.0;;28.3
262;18450;53050;2002;112.0;111.0;60.0;51.0;;;38.0;26.0;48.0;;27.9
263;18450;53050;2003;114.0;113.0;54.0;58.0;;;39.0;29.0;46.0;;27.7
