ID;Geslacht;Leeftijd;DiagnosenGGZ;Migratieachtergrond;Perioden;PrimaireDiagnosen_1;PrimaireOfNevendiagnosen_2;PrimaireDiagnosen_3;PrimaireOfNevendiagnosen_4
31;Totaal mannen en vrouwen;Totaal;Totaal alle diagnosen;Marokko;2012;32265.0;32265.0;8802.0;8802
32;Totaal mannen en vrouwen;Totaal;Totaal alle diagnosen;Marokko;2013;32555.0;32555.0;8748.0;8748
33;Totaal mannen en vrouwen;Totaal;Totaal alle diagnosen;Marokko;2014;28295.0;28295.0;7482.0;7482
34;Totaal mannen en vrouwen;Totaal;Totaal alle diagnosen;Marokko;2015;20705.0;20720.0;5402.0;5406
35;Totaal mannen en vrouwen;Totaal;Totaal alle diagnosen;Marokko;2016;20595.0;20500.0;5303.0;5280
36;Totaal mannen en vrouwen;Totaal;Totaal alle diagnosen;Turkije;2011;42090.0;42090.0;10758.0;10758
37;Totaal mannen en vrouwen;Totaal;Totaal alle diagnosen;Turkije;2012;39110.0;39110.0;9911.0;9911
38;Totaal mannen en vrouwen;Totaal;Totaal alle diagnosen;Turkije;2013;37345.0;37345.0;9426.0;9426
39;Totaal mannen en vrouwen;Totaal;Totaal alle diagnosen;Turkije;2014;31260.0;31260.0;7877.0;7877
40;Totaal mannen en vrouwen;Totaal;Totaal alle diagnosen;Turkije;2015;24355.0;24375.0;6137.0;6143
41;Totaal mannen en vrouwen;Totaal;Totaal alle diagnosen;Turkije;2016;24300.0;24190.0;6096.0;6069
42;Totaal mannen en vrouwen;Totaal;Totaal alle diagnosen;Suriname;2011;34525.0;34525.0;9967.0;9967
43;Totaal mannen en vrouwen;Totaal;Totaal alle diagnosen;Suriname;2012;31450.0;31450.0;9037.0;9037
44;Totaal mannen en vrouwen;Totaal;Totaal alle diagnosen;Suriname;2013;31345.0;31345.0;9000.0;9000
45;Totaal mannen en vrouwen;Totaal;Totaal alle diagnosen;Suriname;2014;27495.0;27490.0;7880.0;7879
46;Totaal mannen en vrouwen;Totaal;Totaal alle diagnosen;Suriname;2015;20550.0;20560.0;5890.0;5893
47;Totaal mannen en vrouwen;Totaal;Totaal alle diagnosen;Suriname;2016;20815.0;20715.0;5959.0;5931
48;Totaal mannen en vrouwen;Totaal;Totaal alle diagnosen;(voormalige) Nederlandse Antillen, Aruba;2011;13915.0;13915.0;9735.0;9735
49;Totaal mannen en vrouwen;Totaal;Totaal alle diagnosen;(voormalige) Nederlandse Antillen, Aruba;2012;12870.0;12870.0;8879.0;8879
50;Totaal mannen en vrouwen;Totaal;Totaal alle diagnosen;(voormalige) Nederlandse Antillen, Aruba;2013;13245.0;13245.0;9047.0;9047
51;Totaal mannen en vrouwen;Totaal;Totaal alle diagnosen;(voormalige) Nederlandse Antillen, Aruba;2014;11880.0;11885.0;8033.0;8034
52;Totaal mannen en vrouwen;Totaal;Totaal alle diagnosen;(voormalige) Nederlandse Antillen, Aruba;2015;7775.0;7780.0;5187.0;5188
53;Totaal mannen en vrouwen;Totaal;Totaal alle diagnosen;(voormalige) Nederlandse Antillen, Aruba;2016;7855.0;7820.0;5166.0;5143
54;Totaal mannen en vrouwen;Totaal;Totaal alle diagnosen;Overige niet-westerse migratieachterg...;2011;50370.0;50370.0;7405.0;7405
55;Totaal mannen en vrouwen;Totaal;Totaal alle diagnosen;Overige niet-westerse migratieachterg...;2012;47860.0;47860.0;6837.0;6837
56;Totaal mannen en vrouwen;Totaal;Totaal alle diagnosen;Overige niet-westerse migratieachterg...;2013;49100.0;49100.0;6827.0;6827
57;Totaal mannen en vrouwen;Totaal;Totaal alle diagnosen;Overige niet-westerse migratieachterg...;2014;44075.0;44075.0;5909.0;5910
58;Totaal mannen en vrouwen;Totaal;Totaal alle diagnosen;Overige niet-westerse migratieachterg...;2015;30520.0;30540.0;3882.0;3885
59;Totaal mannen en vrouwen;Totaal;Totaal alle diagnosen;Overige niet-westerse migratieachterg...;2016;32120.0;31975.0;3801.0;3784
60;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Totaal;2011;246090.0;292840.0;1474.0;1754
61;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Totaal;2012;265800.0;313070.0;1587.0;1869
62;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Totaal;2013;285735.0;335385.0;1701.0;1996
63;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Totaal;2014;256625.0;305205.0;1521.0;1810
64;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Totaal;2015;71585.0;112085.0;422.0;662
65;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Totaal;2016;68080.0;102875.0;399.0;604
66;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Nederlandse achtergrond;2011;208245.0;245930.0;1574.0;1859
67;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Nederlandse achtergrond;2012;224170.0;262290.0;1694.0;1982
68;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Nederlandse achtergrond;2013;239895.0;280070.0;1813.0;2116
69;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Nederlandse achtergrond;2014;214840.0;254160.0;1623.0;1920
70;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Nederlandse achtergrond;2015;60960.0;93705.0;460.0;708
71;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Nederlandse achtergrond;2016;57995.0;85875.0;438.0;649
72;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Met migratieachtergrond;2011;37845.0;46910.0;1093.0;1355
73;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Met migratieachtergrond;2012;41630.0;50775.0;1184.0;1444
74;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Met migratieachtergrond;2013;45840.0;55310.0;1286.0;1551
75;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Met migratieachtergrond;2014;41785.0;51045.0;1151.0;1406
76;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Met migratieachtergrond;2015;10625.0;18380.0;286.0;496
77;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Met migratieachtergrond;2016;10085.0;17000.0;265.0;447
78;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Westerse migratieachtergrond;2011;15780.0;19810.0;1024.0;1285
79;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Westerse migratieachtergrond;2012;17045.0;21185.0;1090.0;1354
80;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Westerse migratieachtergrond;2013;18695.0;22950.0;1180.0;1448
81;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Westerse migratieachtergrond;2014;17525.0;21710.0;1087.0;1347
82;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Westerse migratieachtergrond;2015;6210.0;9795.0;378.0;598
83;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Westerse migratieachtergrond;2016;5750.0;8970.0;344.0;537
84;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Niet-westerse migratieachtergrond;2011;22065.0;27100.0;1149.0;1411
85;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Niet-westerse migratieachtergrond;2012;24585.0;29590.0;1259.0;1515
86;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Niet-westerse migratieachtergrond;2013;27145.0;32360.0;1370.0;1633
87;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Niet-westerse migratieachtergrond;2014;24260.0;29335.0;1202.0;1454
88;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Niet-westerse migratieachtergrond;2015;4420.0;8585.0;214.0;415
89;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Niet-westerse migratieachtergrond;2016;4335.0;8030.0;203.0;376
90;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Marokko;2011;3995.0;4855.0;1111.0;1350
91;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Marokko;2012;4610.0;5470.0;1258.0;1493
92;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Marokko;2013;5130.0;6035.0;1379.0;1622
93;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Marokko;2014;4305.0;5250.0;1138.0;1388
94;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Marokko;2015;555.0;1385.0;145.0;361
95;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Marokko;2016;530.0;1250.0;136.0;322
96;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Turkije;2011;3215.0;4135.0;821.0;1057
97;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Turkije;2012;3555.0;4435.0;901.0;1125
98;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Turkije;2013;3810.0;4740.0;962.0;1197
99;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Turkije;2014;3280.0;4070.0;825.0;1025
100;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Turkije;2015;635.0;1275.0;159.0;321
101;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Turkije;2016;625.0;1170.0;157.0;293
102;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Suriname;2011;4230.0;5445.0;1221.0;1572
103;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Suriname;2012;4530.0;5705.0;1304.0;1641
104;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Suriname;2013;4905.0;6125.0;1410.0;1760
105;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Suriname;2014;4425.0;5620.0;1268.0;1610
106;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Suriname;2015;970.0;1990.0;278.0;570
107;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Suriname;2016;970.0;1905.0;277.0;545
108;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;(voormalige) Nederlandse Antillen, Aruba;2011;2775.0;3355.0;1942.0;2349
109;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;(voormalige) Nederlandse Antillen, Aruba;2012;3090.0;3660.0;2137.0;2528
110;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;(voormalige) Nederlandse Antillen, Aruba;2013;3475.0;4080.0;2375.0;2791
111;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;(voormalige) Nederlandse Antillen, Aruba;2014;3155.0;3775.0;2132.0;2554
112;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;(voormalige) Nederlandse Antillen, Aruba;2015;615.0;1170.0;409.0;780
113;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;(voormalige) Nederlandse Antillen, Aruba;2016;550.0;1015.0;360.0;666
114;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Overige niet-westerse migratieachterg...;2011;7845.0;9300.0;1154.0;1367
115;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Overige niet-westerse migratieachterg...;2012;8800.0;10320.0;1258.0;1476
116;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Overige niet-westerse migratieachterg...;2013;9820.0;11380.0;1367.0;1583
117;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Overige niet-westerse migratieachterg...;2014;9095.0;10620.0;1219.0;1423
118;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Overige niet-westerse migratieachterg...;2015;1640.0;2765.0;208.0;351
119;Totaal mannen en vrouwen;Totaal;1 Totaal stoornissen in de kindertijd;Overige niet-westerse migratieachterg...;2016;1660.0;2690.0;196.0;318
120;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Totaal;2011;;23320.0;;140
121;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Totaal;2012;;22940.0;;137
122;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Totaal;2013;;21915.0;;130
123;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Totaal;2014;;17475.0;;103
124;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Totaal;2015;;10245.0;;60
125;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Totaal;2016;;8715.0;;51
126;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Nederlandse achtergrond;2011;;17940.0;;136
127;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Nederlandse achtergrond;2012;;17480.0;;132
128;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Nederlandse achtergrond;2013;;16645.0;;126
129;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Nederlandse achtergrond;2014;;13100.0;;98
130;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Nederlandse achtergrond;2015;;7540.0;;57
131;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Nederlandse achtergrond;2016;;6290.0;;47
132;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Met migratieachtergrond;2011;;5380.0;;155
133;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Met migratieachtergrond;2012;;5465.0;;155
134;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Met migratieachtergrond;2013;;5270.0;;148
135;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Met migratieachtergrond;2014;;4375.0;;120
136;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Met migratieachtergrond;2015;;2705.0;;73
137;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Met migratieachtergrond;2016;;2420.0;;63
138;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Westerse migratieachtergrond;2011;;1680.0;;109
139;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Westerse migratieachtergrond;2012;;1710.0;;109
140;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Westerse migratieachtergrond;2013;;1495.0;;94
141;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Westerse migratieachtergrond;2014;;1145.0;;71
142;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Westerse migratieachtergrond;2015;;700.0;;42
143;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Westerse migratieachtergrond;2016;;620.0;;37
144;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Niet-westerse migratieachtergrond;2011;;3700.0;;193
145;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Niet-westerse migratieachtergrond;2012;;3755.0;;192
146;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Niet-westerse migratieachtergrond;2013;;3775.0;;191
147;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Niet-westerse migratieachtergrond;2014;;3230.0;;160
148;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Niet-westerse migratieachtergrond;2015;;2005.0;;97
149;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Niet-westerse migratieachtergrond;2016;;1805.0;;84
150;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Marokko;2011;;715.0;;198
151;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Marokko;2012;;720.0;;197
152;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Marokko;2013;;725.0;;195
153;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Marokko;2014;;665.0;;176
154;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Marokko;2015;;420.0;;109
155;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Marokko;2016;;395.0;;102
156;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Turkije;2011;;750.0;;191
157;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Turkije;2012;;705.0;;179
158;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Turkije;2013;;715.0;;180
159;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Turkije;2014;;585.0;;147
160;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Turkije;2015;;345.0;;87
161;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Turkije;2016;;295.0;;73
162;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Suriname;2011;;830.0;;240
163;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Suriname;2012;;835.0;;240
164;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Suriname;2013;;845.0;;243
165;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Suriname;2014;;755.0;;215
166;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Suriname;2015;;575.0;;164
167;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Suriname;2016;;515.0;;148
168;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;(voormalige) Nederlandse Antillen, Aruba;2011;;395.0;;276
169;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;(voormalige) Nederlandse Antillen, Aruba;2012;;425.0;;294
170;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;(voormalige) Nederlandse Antillen, Aruba;2013;;440.0;;301
171;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;(voormalige) Nederlandse Antillen, Aruba;2014;;410.0;;276
172;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;(voormalige) Nederlandse Antillen, Aruba;2015;;275.0;;184
173;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;(voormalige) Nederlandse Antillen, Aruba;2016;;230.0;;150
174;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Overige niet-westerse migratieachterg...;2011;;1015.0;;149
175;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Overige niet-westerse migratieachterg...;2012;;1070.0;;153
176;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Overige niet-westerse migratieachterg...;2013;;1050.0;;146
177;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Overige niet-westerse migratieachterg...;2014;;820.0;;109
178;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Overige niet-westerse migratieachterg...;2015;;390.0;;49
179;Totaal mannen en vrouwen;Totaal;1.1 Zwakzinnigheid;Overige niet-westerse migratieachterg...;2016;;370.0;;43
180;Totaal mannen en vrouwen;Totaal;1.2 Totaal leerstoornissen;Totaal;2011;24070.0;37665.0;144.0;226
181;Totaal mannen en vrouwen;Totaal;1.2 Totaal leerstoornissen;Totaal;2012;32050.0;46165.0;191.0;276
182;Totaal mannen en vrouwen;Totaal;1.2 Totaal leerstoornissen;Totaal;2013;35535.0;50315.0;212.0;299
183;Totaal mannen en vrouwen;Totaal;1.2 Totaal leerstoornissen;Totaal;2014;32005.0;44060.0;189.0;261
184;Totaal mannen en vrouwen;Totaal;1.2 Totaal leerstoornissen;Totaal;2015;85.0;2230.0;0.0;13
185;Totaal mannen en vrouwen;Totaal;1.2 Totaal leerstoornissen;Totaal;2016;35.0;1600.0;0.0;9
186;Totaal mannen en vrouwen;Totaal;1.2 Totaal leerstoornissen;Nederlandse achtergrond;2011;21615.0;33580.0;163.0;254
187;Totaal mannen en vrouwen;Totaal;1.2 Totaal leerstoornissen;Nederlandse achtergrond;2012;28700.0;41050.0;217.0;310
188;Totaal mannen en vrouwen;Totaal;1.2 Totaal leerstoornissen;Nederlandse achtergrond;2013;31660.0;44490.0;239.0;336
189;Totaal mannen en vrouwen;Totaal;1.2 Totaal leerstoornissen;Nederlandse achtergrond;2014;28400.0;38865.0;214.0;293
190;Totaal mannen en vrouwen;Totaal;1.2 Totaal leerstoornissen;Nederlandse achtergrond;2015;75.0;1960.0;0.0;14
191;Totaal mannen en vrouwen;Totaal;1.2 Totaal leerstoornissen;Nederlandse achtergrond;2016;25.0;1415.0;0.0;10
192;Totaal mannen en vrouwen;Totaal;1.2 Totaal leerstoornissen;Met migratieachtergrond;2011;2455.0;4090.0;71.0;118
193;Totaal mannen en vrouwen;Totaal;1.2 Totaal leerstoornissen;Met migratieachtergrond;2012;3355.0;5120.0;95.0;145
194;Totaal mannen en vrouwen;Totaal;1.2 Totaal leerstoornissen;Met migratieachtergrond;2013;3875.0;5825.0;109.0;163
195;Totaal mannen en vrouwen;Totaal;1.2 Totaal leerstoornissen;Met migratieachtergrond;2014;3605.0;5195.0;99.0;143
196;Totaal mannen en vrouwen;Totaal;1.2 Totaal leerstoornissen;Met migratieachtergrond;2015;10.0;265.0;0.0;7
197;Totaal mannen en vrouwen;Totaal;1.2 Totaal leerstoornissen;Met migratieachtergrond;2016;10.0;185.0;0.0;4
198;Totaal mannen en vrouwen;Totaal;1.2 Totaal leerstoornissen;Westerse migratieachtergrond;2011;1140.0;1960.0;74.0;127
199;Totaal mannen en vrouwen;Totaal;1.2 Totaal leerstoornissen;Westerse migratieachtergrond;2012;1505.0;2350.0;96.0;150
200;Totaal mannen en vrouwen;Totaal;1.2 Totaal leerstoornissen;Westerse migratieachtergrond;2013;1585.0;2495.0;100.0;158
201;Totaal mannen en vrouwen;Totaal;1.2 Totaal leerstoornissen;Westerse migratieachtergrond;2014;1515.0;2270.0;94.0;140
202;Totaal mannen en vrouwen;Totaal;1.2 Totaal leerstoornissen;Westerse migratieachtergrond;2015;5.0;150.0;0.0;9
203;Totaal mannen en vrouwen;Totaal;1.2 Totaal leerstoornissen;Westerse migratieachtergrond;2016;0.0;100.0;0.0;6
204;Totaal mannen en vrouwen;Totaal;1.2 Totaal leerstoornissen;Niet-westerse migratieachtergrond;2011;1315.0;2130.0;68.0;111
205;Totaal mannen en vrouwen;Totaal;1.2 Totaal leerstoornissen;Niet-westerse migratieachtergrond;2012;1850.0;2770.0;95.0;142
206;Totaal mannen en vrouwen;Totaal;1.2 Totaal leerstoornissen;Niet-westerse migratieachtergrond;2013;2290.0;3325.0;116.0;168
207;Totaal mannen en vrouwen;Totaal;1.2 Totaal leerstoornissen;Niet-westerse migratieachtergrond;2014;2090.0;2925.0;103.0;145
208;Totaal mannen en vrouwen;Totaal;1.2 Totaal leerstoornissen;Niet-westerse migratieachtergrond;2015;5.0;120.0;0.0;5
209;Totaal mannen en vrouwen;Totaal;1.2 Totaal leerstoornissen;Niet-westerse migratieachtergrond;2016;5.0;85.0;0.0;3
210;Totaal mannen en vrouwen;Totaal;1.2 Totaal leerstoornissen;Marokko;2011;235.0;365.0;65.0;101
