ID;Geslacht;Onderwijssoort;Migratieachtergrond;WoonregioSchoolregio;Regiokenmerken;Perioden;Examenkandidaten_1;Gediplomeerden_2;GediplomeerdenRelatief_3
47;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Oost-Nederland (LD);2020/'21;7897.0;7433.0;94.0
48;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;West-Nederland (LD);2005/'06;15024.0;13811.0;92.0
49;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;West-Nederland (LD);2006/'07;15528.0;14174.0;91.0
50;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;West-Nederland (LD);2007/'08;16747.0;15354.0;92.0
51;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;West-Nederland (LD);2008/'09;17783.0;16092.0;90.0
52;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;West-Nederland (LD);2009/'10;16681.0;14885.0;89.0
53;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;West-Nederland (LD);2010/'11;17308.0;15327.0;89.0
54;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;West-Nederland (LD);2011/'12;17689.0;15443.0;87.0
55;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;West-Nederland (LD);2012/'13;17184.0;15746.0;92.0
56;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;West-Nederland (LD);2013/'14;17345.0;15447.0;89.0
57;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;West-Nederland (LD);2014/'15;17797.0;16434.0;92.0
58;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;West-Nederland (LD);2015/'16;17838.0;16305.0;91.0
59;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;West-Nederland (LD);2016/'17;18948.0;17253.0;91.0
60;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;West-Nederland (LD);2017/'18;19486.0;17853.0;92.0
61;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;West-Nederland (LD);2018/'19;19847.0;18051.0;91.0
62;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;West-Nederland (LD);2019/'20;20144.0;19942.0;99.0
63;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;West-Nederland (LD);2020/'21;20333.0;19077.0;94.0
64;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zuid-Nederland (LD);2005/'06;7146.0;6716.0;94.0
65;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zuid-Nederland (LD);2006/'07;7540.0;7041.0;93.0
66;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zuid-Nederland (LD);2007/'08;7801.0;7298.0;94.0
67;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zuid-Nederland (LD);2008/'09;8398.0;7748.0;92.0
68;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zuid-Nederland (LD);2009/'10;7908.0;7114.0;90.0
69;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zuid-Nederland (LD);2010/'11;8221.0;7371.0;90.0
70;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zuid-Nederland (LD);2011/'12;8246.0;7223.0;88.0
71;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zuid-Nederland (LD);2012/'13;7778.0;7242.0;93.0
72;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zuid-Nederland (LD);2013/'14;7535.0;6845.0;91.0
73;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zuid-Nederland (LD);2014/'15;7686.0;7125.0;93.0
74;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zuid-Nederland (LD);2015/'16;7587.0;6872.0;91.0
75;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zuid-Nederland (LD);2016/'17;7837.0;7128.0;91.0
76;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zuid-Nederland (LD);2017/'18;7709.0;7032.0;91.0
77;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zuid-Nederland (LD);2018/'19;7567.0;6900.0;91.0
78;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zuid-Nederland (LD);2019/'20;7635.0;7559.0;99.0
79;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zuid-Nederland (LD);2020/'21;7569.0;7159.0;95.0
80;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Niet in te delen (LD);2005/'06;69.0;58.0;84.0
81;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Niet in te delen (LD);2006/'07;78.0;76.0;97.0
82;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Niet in te delen (LD);2007/'08;73.0;63.0;86.0
83;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Niet in te delen (LD);2008/'09;81.0;73.0;90.0
84;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Niet in te delen (LD);2009/'10;115.0;103.0;90.0
85;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Niet in te delen (LD);2010/'11;77.0;69.0;90.0
86;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Niet in te delen (LD);2011/'12;69.0;65.0;94.0
87;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Niet in te delen (LD);2012/'13;75.0;65.0;87.0
88;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Niet in te delen (LD);2013/'14;70.0;58.0;83.0
89;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Niet in te delen (LD);2014/'15;54.0;50.0;93.0
90;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Niet in te delen (LD);2015/'16;67.0;62.0;93.0
91;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Niet in te delen (LD);2016/'17;65.0;58.0;89.0
92;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Niet in te delen (LD);2017/'18;58.0;52.0;90.0
93;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Niet in te delen (LD);2018/'19;71.0;66.0;93.0
94;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Niet in te delen (LD);2019/'20;71.0;69.0;97.0
95;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Niet in te delen (LD);2020/'21;57.0;56.0;98.0
96;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Groningen (PV);2005/'06;983.0;909.0;92.0
97;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Groningen (PV);2006/'07;1015.0;921.0;91.0
98;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Groningen (PV);2007/'08;1145.0;1039.0;91.0
99;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Groningen (PV);2008/'09;1134.0;1033.0;91.0
100;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Groningen (PV);2009/'10;1066.0;940.0;88.0
101;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Groningen (PV);2010/'11;1128.0;972.0;86.0
102;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Groningen (PV);2011/'12;1031.0;879.0;85.0
103;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Groningen (PV);2012/'13;1026.0;929.0;91.0
104;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Groningen (PV);2013/'14;1005.0;900.0;90.0
105;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Groningen (PV);2014/'15;998.0;907.0;91.0
106;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Groningen (PV);2015/'16;968.0;868.0;90.0
107;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Groningen (PV);2016/'17;1080.0;957.0;89.0
108;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Groningen (PV);2017/'18;1060.0;950.0;90.0
109;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Groningen (PV);2018/'19;1085.0;958.0;88.0
110;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Groningen (PV);2019/'20;1041.0;1020.0;98.0
111;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Groningen (PV);2020/'21;1125.0;1066.0;95.0
112;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Fryslân (PV);2005/'06;1064.0;977.0;92.0
113;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Fryslân (PV);2006/'07;1126.0;1008.0;90.0
114;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Fryslân (PV);2007/'08;1138.0;1025.0;90.0
115;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Fryslân (PV);2008/'09;1299.0;1161.0;89.0
116;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Fryslân (PV);2009/'10;1194.0;1040.0;87.0
117;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Fryslân (PV);2010/'11;1290.0;1140.0;88.0
118;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Fryslân (PV);2011/'12;1148.0;999.0;87.0
119;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Fryslân (PV);2012/'13;1145.0;1051.0;92.0
120;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Fryslân (PV);2013/'14;1068.0;952.0;89.0
121;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Fryslân (PV);2014/'15;1145.0;1043.0;91.0
122;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Fryslân (PV);2015/'16;1101.0;987.0;90.0
123;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Fryslân (PV);2016/'17;1145.0;1031.0;90.0
124;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Fryslân (PV);2017/'18;1159.0;1048.0;90.0
125;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Fryslân (PV);2018/'19;1203.0;1041.0;87.0
126;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Fryslân (PV);2019/'20;1226.0;1204.0;98.0
127;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Fryslân (PV);2020/'21;1247.0;1143.0;92.0
128;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Drenthe (PV);2005/'06;817.0;767.0;94.0
129;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Drenthe (PV);2006/'07;818.0;759.0;93.0
130;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Drenthe (PV);2007/'08;904.0;850.0;94.0
131;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Drenthe (PV);2008/'09;937.0;833.0;89.0
132;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Drenthe (PV);2009/'10;868.0;771.0;89.0
133;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Drenthe (PV);2010/'11;992.0;862.0;87.0
134;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Drenthe (PV);2011/'12;939.0;820.0;87.0
135;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Drenthe (PV);2012/'13;891.0;825.0;93.0
136;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Drenthe (PV);2013/'14;905.0;840.0;93.0
137;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Drenthe (PV);2014/'15;901.0;842.0;93.0
138;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Drenthe (PV);2015/'16;855.0;789.0;92.0
139;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Drenthe (PV);2016/'17;992.0;914.0;92.0
140;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Drenthe (PV);2017/'18;989.0;897.0;91.0
141;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Drenthe (PV);2018/'19;957.0;857.0;90.0
142;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Drenthe (PV);2019/'20;869.0;862.0;99.0
143;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Drenthe (PV);2020/'21;921.0;859.0;93.0
144;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Overijssel (PV);2005/'06;1983.0;1848.0;93.0
145;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Overijssel (PV);2006/'07;2070.0;1927.0;93.0
146;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Overijssel (PV);2007/'08;2209.0;2049.0;93.0
147;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Overijssel (PV);2008/'09;2319.0;2134.0;92.0
148;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Overijssel (PV);2009/'10;2218.0;1998.0;90.0
149;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Overijssel (PV);2010/'11;2275.0;2054.0;90.0
150;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Overijssel (PV);2011/'12;2277.0;1978.0;87.0
151;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Overijssel (PV);2012/'13;2224.0;2043.0;92.0
152;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Overijssel (PV);2013/'14;2135.0;1897.0;89.0
153;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Overijssel (PV);2014/'15;2097.0;1927.0;92.0
154;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Overijssel (PV);2015/'16;2084.0;1940.0;93.0
155;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Overijssel (PV);2016/'17;2230.0;2025.0;91.0
156;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Overijssel (PV);2017/'18;2307.0;2145.0;93.0
157;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Overijssel (PV);2018/'19;2284.0;2091.0;92.0
158;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Overijssel (PV);2019/'20;2228.0;2210.0;99.0
159;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Overijssel (PV);2020/'21;2407.0;2296.0;95.0
160;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Flevoland (PV);2005/'06;616.0;550.0;89.0
161;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Flevoland (PV);2006/'07;679.0;614.0;90.0
162;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Flevoland (PV);2007/'08;738.0;654.0;89.0
163;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Flevoland (PV);2008/'09;859.0;757.0;88.0
164;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Flevoland (PV);2009/'10;816.0;692.0;85.0
165;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Flevoland (PV);2010/'11;863.0;724.0;84.0
166;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Flevoland (PV);2011/'12;788.0;656.0;83.0
167;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Flevoland (PV);2012/'13;734.0;643.0;88.0
168;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Flevoland (PV);2013/'14;792.0;709.0;90.0
169;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Flevoland (PV);2014/'15;693.0;622.0;90.0
170;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Flevoland (PV);2015/'16;785.0;701.0;89.0
171;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Flevoland (PV);2016/'17;768.0;683.0;89.0
172;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Flevoland (PV);2017/'18;764.0;673.0;88.0
173;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Flevoland (PV);2018/'19;788.0;698.0;89.0
174;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Flevoland (PV);2019/'20;761.0;753.0;99.0
175;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Flevoland (PV);2020/'21;768.0;699.0;91.0
176;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Gelderland (PV);2005/'06;3931.0;3651.0;93.0
177;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Gelderland (PV);2006/'07;4107.0;3811.0;93.0
178;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Gelderland (PV);2007/'08;4395.0;4066.0;93.0
179;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Gelderland (PV);2008/'09;4624.0;4247.0;92.0
180;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Gelderland (PV);2009/'10;4519.0;4029.0;89.0
181;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Gelderland (PV);2010/'11;4609.0;4122.0;89.0
182;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Gelderland (PV);2011/'12;4568.0;4026.0;88.0
183;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Gelderland (PV);2012/'13;4676.0;4298.0;92.0
184;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Gelderland (PV);2013/'14;4595.0;4168.0;91.0
185;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Gelderland (PV);2014/'15;4575.0;4232.0;93.0
186;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Gelderland (PV);2015/'16;4559.0;4153.0;91.0
187;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Gelderland (PV);2016/'17;4834.0;4429.0;92.0
188;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Gelderland (PV);2017/'18;4956.0;4571.0;92.0
189;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Gelderland (PV);2018/'19;4888.0;4432.0;91.0
190;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Gelderland (PV);2019/'20;4896.0;4843.0;99.0
191;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Gelderland (PV);2020/'21;4722.0;4438.0;94.0
192;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Utrecht (PV);2005/'06;2524.0;2363.0;94.0
193;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Utrecht (PV);2006/'07;2709.0;2515.0;93.0
194;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Utrecht (PV);2007/'08;2879.0;2689.0;93.0
195;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Utrecht (PV);2008/'09;3165.0;2905.0;92.0
196;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Utrecht (PV);2009/'10;2923.0;2640.0;90.0
197;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Utrecht (PV);2010/'11;3109.0;2796.0;90.0
198;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Utrecht (PV);2011/'12;3241.0;2877.0;89.0
199;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Utrecht (PV);2012/'13;3123.0;2870.0;92.0
