ID;SoortRijksmonument;RegioS;Perioden;Rijksmonumenten_1
1324;Rijksmonumenten totaal;Noord-Drenthe (CR);1978;193
1325;Rijksmonumenten totaal;Noord-Drenthe (CR);1979;193
1326;Rijksmonumenten totaal;Noord-Drenthe (CR);1980;193
1327;Rijksmonumenten totaal;Noord-Drenthe (CR);1981;194
1328;Rijksmonumenten totaal;Noord-Drenthe (CR);1982;194
1329;Rijksmonumenten totaal;Noord-Drenthe (CR);1983;194
1330;Rijksmonumenten totaal;Noord-Drenthe (CR);1984;196
1331;Rijksmonumenten totaal;Noord-Drenthe (CR);1985;215
1332;Rijksmonumenten totaal;Noord-Drenthe (CR);1986;217
1333;Rijksmonumenten totaal;Noord-Drenthe (CR);1987;217
1334;Rijksmonumenten totaal;Noord-Drenthe (CR);1988;220
1335;Rijksmonumenten totaal;Noord-Drenthe (CR);1989;220
1336;Rijksmonumenten totaal;Noord-Drenthe (CR);1990;221
1337;Rijksmonumenten totaal;Noord-Drenthe (CR);1991;232
1338;Rijksmonumenten totaal;Noord-Drenthe (CR);1992;237
1339;Rijksmonumenten totaal;Noord-Drenthe (CR);1993;242
1340;Rijksmonumenten totaal;Noord-Drenthe (CR);1994;498
1341;Rijksmonumenten totaal;Noord-Drenthe (CR);1995;559
1342;Rijksmonumenten totaal;Noord-Drenthe (CR);1996;559
1343;Rijksmonumenten totaal;Noord-Drenthe (CR);1997;561
1344;Rijksmonumenten totaal;Noord-Drenthe (CR);1998;604
1345;Rijksmonumenten totaal;Noord-Drenthe (CR);1999;609
1346;Rijksmonumenten totaal;Noord-Drenthe (CR);2000;608
1347;Rijksmonumenten totaal;Noord-Drenthe (CR);2001;609
1348;Rijksmonumenten totaal;Noord-Drenthe (CR);2002;609
1349;Rijksmonumenten totaal;Noord-Drenthe (CR);2003;615
1350;Rijksmonumenten totaal;Noord-Drenthe (CR);2004;631
1351;Rijksmonumenten totaal;Noord-Drenthe (CR);2005;642
1352;Rijksmonumenten totaal;Noord-Drenthe (CR);2006;643
1353;Rijksmonumenten totaal;Noord-Drenthe (CR);2007;643
1354;Rijksmonumenten totaal;Noord-Drenthe (CR);2008;643
1355;Rijksmonumenten totaal;Noord-Drenthe (CR);2009;643
1356;Rijksmonumenten totaal;Noord-Drenthe (CR);2010;643
1357;Rijksmonumenten totaal;Noord-Drenthe (CR);2011;643
1358;Rijksmonumenten totaal;Noord-Drenthe (CR);2012;640
1359;Rijksmonumenten totaal;Noord-Drenthe (CR);2013;636
1360;Rijksmonumenten totaal;Noord-Drenthe (CR);2014;643
1361;Rijksmonumenten totaal;Noord-Drenthe (CR);2015;643
1362;Rijksmonumenten totaal;Noord-Drenthe (CR);2016;643
1363;Rijksmonumenten totaal;Noord-Drenthe (CR);2017;644
1364;Rijksmonumenten totaal;Noord-Drenthe (CR);2018;644
1365;Rijksmonumenten totaal;Noord-Drenthe (CR);2019;644
1366;Rijksmonumenten totaal;Noord-Drenthe (CR);2020;644
1367;Rijksmonumenten totaal;Noord-Drenthe (CR);2021;644
1368;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1965;90
1369;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1966;91
1370;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1967;91
1371;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1968;97
1372;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1969;97
1373;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1970;97
1374;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1971;98
1375;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1972;98
1376;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1973;103
1377;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1974;103
1378;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1975;104
1379;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1976;104
1380;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1977;106
1381;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1978;107
1382;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1979;124
1383;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1980;129
1384;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1981;131
1385;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1982;132
1386;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1983;156
1387;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1984;160
1388;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1985;172
1389;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1986;174
1390;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1987;176
1391;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1988;176
1392;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1989;176
1393;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1990;189
1394;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1991;189
1395;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1992;191
1396;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1993;197
1397;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1994;241
1398;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1995;250
1399;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1996;250
1400;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1997;255
1401;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1998;302
1402;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1999;301
1403;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2000;304
1404;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2001;309
1405;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2002;309
1406;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2003;310
1407;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2004;311
1408;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2005;311
1409;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2006;310
1410;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2007;310
1411;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2008;310
1412;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2009;309
1413;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2010;309
1414;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2011;309
1415;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2012;310
1416;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2013;310
1417;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2014;310
1418;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2015;309
1419;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2016;309
1420;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2017;309
1421;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2018;308
1422;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2019;307
1423;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2020;305
1424;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2021;305
1425;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1965;95
1426;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1966;99
1427;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1967;100
1428;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1968;106
1429;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1969;108
1430;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1970;113
1431;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1971;125
1432;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1972;126
1433;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1973;126
1434;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1974;127
1435;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1975;135
1436;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1976;136
1437;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1977;139
1438;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1978;141
1439;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1979;144
1440;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1980;148
1441;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1981;152
1442;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1982;183
1443;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1983;184
1444;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1984;189
1445;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1985;217
1446;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1986;223
1447;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1987;224
1448;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1988;225
1449;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1989;227
1450;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1990;229
1451;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1991;230
1452;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1992;234
1453;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1993;234
1454;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1994;237
1455;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1995;241
1456;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1996;244
1457;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1997;342
1458;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1998;371
1459;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1999;371
1460;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2000;373
1461;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2001;387
1462;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2002;390
1463;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2003;404
1464;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2004;423
1465;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2005;426
1466;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2006;426
1467;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2007;433
1468;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2008;433
1469;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2009;432
1470;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2010;432
1471;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2011;432
1472;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2012;432
1473;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2013;428
1474;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2014;428
1475;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2015;420
1476;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2016;420
1477;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2017;420
1478;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2018;420
1479;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2019;420
1480;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2020;419
1481;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2021;419
1482;Rijksmonumenten totaal;Noord-Overijssel (CR);1965;44
1483;Rijksmonumenten totaal;Noord-Overijssel (CR);1966;202
1484;Rijksmonumenten totaal;Noord-Overijssel (CR);1967;526
1485;Rijksmonumenten totaal;Noord-Overijssel (CR);1968;528
1486;Rijksmonumenten totaal;Noord-Overijssel (CR);1969;530
1487;Rijksmonumenten totaal;Noord-Overijssel (CR);1970;530
1488;Rijksmonumenten totaal;Noord-Overijssel (CR);1971;610
1489;Rijksmonumenten totaal;Noord-Overijssel (CR);1972;1083
1490;Rijksmonumenten totaal;Noord-Overijssel (CR);1973;1480
1491;Rijksmonumenten totaal;Noord-Overijssel (CR);1974;1482
1492;Rijksmonumenten totaal;Noord-Overijssel (CR);1975;1519
1493;Rijksmonumenten totaal;Noord-Overijssel (CR);1976;1542
1494;Rijksmonumenten totaal;Noord-Overijssel (CR);1977;1557
1495;Rijksmonumenten totaal;Noord-Overijssel (CR);1978;1575
1496;Rijksmonumenten totaal;Noord-Overijssel (CR);1979;1581
1497;Rijksmonumenten totaal;Noord-Overijssel (CR);1980;1590
1498;Rijksmonumenten totaal;Noord-Overijssel (CR);1981;1598
1499;Rijksmonumenten totaal;Noord-Overijssel (CR);1982;1614
1500;Rijksmonumenten totaal;Noord-Overijssel (CR);1983;1617
1501;Rijksmonumenten totaal;Noord-Overijssel (CR);1984;1617
1502;Rijksmonumenten totaal;Noord-Overijssel (CR);1985;1617
1503;Rijksmonumenten totaal;Noord-Overijssel (CR);1986;1621
1504;Rijksmonumenten totaal;Noord-Overijssel (CR);1987;1625
1505;Rijksmonumenten totaal;Noord-Overijssel (CR);1988;1628
1506;Rijksmonumenten totaal;Noord-Overijssel (CR);1989;1627
1507;Rijksmonumenten totaal;Noord-Overijssel (CR);1990;1626
1508;Rijksmonumenten totaal;Noord-Overijssel (CR);1991;1659
1509;Rijksmonumenten totaal;Noord-Overijssel (CR);1992;1658
1510;Rijksmonumenten totaal;Noord-Overijssel (CR);1993;1660
1511;Rijksmonumenten totaal;Noord-Overijssel (CR);1994;1664
1512;Rijksmonumenten totaal;Noord-Overijssel (CR);1995;1664
1513;Rijksmonumenten totaal;Noord-Overijssel (CR);1996;1665
1514;Rijksmonumenten totaal;Noord-Overijssel (CR);1997;1687
1515;Rijksmonumenten totaal;Noord-Overijssel (CR);1998;1754
1516;Rijksmonumenten totaal;Noord-Overijssel (CR);1999;1836
1517;Rijksmonumenten totaal;Noord-Overijssel (CR);2000;1863
1518;Rijksmonumenten totaal;Noord-Overijssel (CR);2001;1878
1519;Rijksmonumenten totaal;Noord-Overijssel (CR);2002;1887
1520;Rijksmonumenten totaal;Noord-Overijssel (CR);2003;1891
1521;Rijksmonumenten totaal;Noord-Overijssel (CR);2004;1932
1522;Rijksmonumenten totaal;Noord-Overijssel (CR);2005;2000
1523;Rijksmonumenten totaal;Noord-Overijssel (CR);2006;2042
1524;Rijksmonumenten totaal;Noord-Overijssel (CR);2007;2042
1525;Rijksmonumenten totaal;Noord-Overijssel (CR);2008;2067
1526;Rijksmonumenten totaal;Noord-Overijssel (CR);2009;2066
1527;Rijksmonumenten totaal;Noord-Overijssel (CR);2010;2067
1528;Rijksmonumenten totaal;Noord-Overijssel (CR);2011;2066
1529;Rijksmonumenten totaal;Noord-Overijssel (CR);2012;2066
1530;Rijksmonumenten totaal;Noord-Overijssel (CR);2013;2014
1531;Rijksmonumenten totaal;Noord-Overijssel (CR);2014;2014
1532;Rijksmonumenten totaal;Noord-Overijssel (CR);2015;2011
1533;Rijksmonumenten totaal;Noord-Overijssel (CR);2016;2010
1534;Rijksmonumenten totaal;Noord-Overijssel (CR);2017;2010
1535;Rijksmonumenten totaal;Noord-Overijssel (CR);2018;2004
1536;Rijksmonumenten totaal;Noord-Overijssel (CR);2019;2001
1537;Rijksmonumenten totaal;Noord-Overijssel (CR);2020;2001
1538;Rijksmonumenten totaal;Noord-Overijssel (CR);2021;2001
1539;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1965;0
1540;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1966;0
1541;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1967;0
1542;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1968;448
1543;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1969;456
1544;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1970;457
1545;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1971;508
1546;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1972;510
1547;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1973;515
1548;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1974;516
1549;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1975;531
1550;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1976;533
1551;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1977;541
1552;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1978;552
1553;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1979;553
1554;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1980;558
1555;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1981;559
1556;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1982;561
1557;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1983;562
1558;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1984;564
1559;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1985;565
1560;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1986;575
1561;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1987;575
1562;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1988;576
1563;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1989;576
1564;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1990;577
1565;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1991;579
1566;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1992;601
1567;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1993;601
1568;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1994;601
1569;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1995;623
1570;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1996;623
1571;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1997;623
1572;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1998;645
1573;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1999;714
1574;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2000;724
1575;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2001;731
1576;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2002;767
1577;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2003;768
1578;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2004;778
1579;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2005;790
1580;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2006;797
1581;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2007;797
1582;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2008;797
1583;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2009;805
1584;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2010;813
1585;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2011;814
1586;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2012;814
1587;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2013;800
1588;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2014;799
1589;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2015;799
1590;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2016;799
1591;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2017;798
1592;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2018;797
1593;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2019;797
1594;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2020;797
1595;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2021;797
1596;Rijksmonumenten totaal;Twente (CR);1965;73
1597;Rijksmonumenten totaal;Twente (CR);1966;73
1598;Rijksmonumenten totaal;Twente (CR);1967;73
1599;Rijksmonumenten totaal;Twente (CR);1968;73
1600;Rijksmonumenten totaal;Twente (CR);1969;73
1601;Rijksmonumenten totaal;Twente (CR);1970;78
1602;Rijksmonumenten totaal;Twente (CR);1971;239
1603;Rijksmonumenten totaal;Twente (CR);1972;338
1604;Rijksmonumenten totaal;Twente (CR);1973;365
1605;Rijksmonumenten totaal;Twente (CR);1974;367
1606;Rijksmonumenten totaal;Twente (CR);1975;388
1607;Rijksmonumenten totaal;Twente (CR);1976;399
1608;Rijksmonumenten totaal;Twente (CR);1977;424
1609;Rijksmonumenten totaal;Twente (CR);1978;478
1610;Rijksmonumenten totaal;Twente (CR);1979;489
1611;Rijksmonumenten totaal;Twente (CR);1980;518
1612;Rijksmonumenten totaal;Twente (CR);1981;524
1613;Rijksmonumenten totaal;Twente (CR);1982;526
1614;Rijksmonumenten totaal;Twente (CR);1983;528
1615;Rijksmonumenten totaal;Twente (CR);1984;529
1616;Rijksmonumenten totaal;Twente (CR);1985;549
1617;Rijksmonumenten totaal;Twente (CR);1986;558
1618;Rijksmonumenten totaal;Twente (CR);1987;562
1619;Rijksmonumenten totaal;Twente (CR);1988;565
1620;Rijksmonumenten totaal;Twente (CR);1989;565
1621;Rijksmonumenten totaal;Twente (CR);1990;562
1622;Rijksmonumenten totaal;Twente (CR);1991;561
1623;Rijksmonumenten totaal;Twente (CR);1992;563
1624;Rijksmonumenten totaal;Twente (CR);1993;563
1625;Rijksmonumenten totaal;Twente (CR);1994;618
1626;Rijksmonumenten totaal;Twente (CR);1995;613
1627;Rijksmonumenten totaal;Twente (CR);1996;614
1628;Rijksmonumenten totaal;Twente (CR);1997;773
1629;Rijksmonumenten totaal;Twente (CR);1998;804
1630;Rijksmonumenten totaal;Twente (CR);1999;1030
1631;Rijksmonumenten totaal;Twente (CR);2000;1039
1632;Rijksmonumenten totaal;Twente (CR);2001;1044
1633;Rijksmonumenten totaal;Twente (CR);2002;1119
1634;Rijksmonumenten totaal;Twente (CR);2003;1122
1635;Rijksmonumenten totaal;Twente (CR);2004;1124
1636;Rijksmonumenten totaal;Twente (CR);2005;1191
1637;Rijksmonumenten totaal;Twente (CR);2006;1241
1638;Rijksmonumenten totaal;Twente (CR);2007;1282
1639;Rijksmonumenten totaal;Twente (CR);2008;1282
1640;Rijksmonumenten totaal;Twente (CR);2009;1282
1641;Rijksmonumenten totaal;Twente (CR);2010;1281
1642;Rijksmonumenten totaal;Twente (CR);2011;1281
1643;Rijksmonumenten totaal;Twente (CR);2012;1282
1644;Rijksmonumenten totaal;Twente (CR);2013;1247
1645;Rijksmonumenten totaal;Twente (CR);2014;1246
1646;Rijksmonumenten totaal;Twente (CR);2015;1250
1647;Rijksmonumenten totaal;Twente (CR);2016;1250
1648;Rijksmonumenten totaal;Twente (CR);2017;1247
1649;Rijksmonumenten totaal;Twente (CR);2018;1247
1650;Rijksmonumenten totaal;Twente (CR);2019;1247
1651;Rijksmonumenten totaal;Twente (CR);2020;1246
1652;Rijksmonumenten totaal;Twente (CR);2021;1246
1653;Rijksmonumenten totaal;Veluwe (CR);1965;249
1654;Rijksmonumenten totaal;Veluwe (CR);1966;250
1655;Rijksmonumenten totaal;Veluwe (CR);1967;307
1656;Rijksmonumenten totaal;Veluwe (CR);1968;397
1657;Rijksmonumenten totaal;Veluwe (CR);1969;423
1658;Rijksmonumenten totaal;Veluwe (CR);1970;630
1659;Rijksmonumenten totaal;Veluwe (CR);1971;793
1660;Rijksmonumenten totaal;Veluwe (CR);1972;814
1661;Rijksmonumenten totaal;Veluwe (CR);1973;865
1662;Rijksmonumenten totaal;Veluwe (CR);1974;928
1663;Rijksmonumenten totaal;Veluwe (CR);1975;948
1664;Rijksmonumenten totaal;Veluwe (CR);1976;962
1665;Rijksmonumenten totaal;Veluwe (CR);1977;974
1666;Rijksmonumenten totaal;Veluwe (CR);1978;994
1667;Rijksmonumenten totaal;Veluwe (CR);1979;1000
1668;Rijksmonumenten totaal;Veluwe (CR);1980;1008
1669;Rijksmonumenten totaal;Veluwe (CR);1981;1033
1670;Rijksmonumenten totaal;Veluwe (CR);1982;1041
1671;Rijksmonumenten totaal;Veluwe (CR);1983;1051
1672;Rijksmonumenten totaal;Veluwe (CR);1984;1064
1673;Rijksmonumenten totaal;Veluwe (CR);1985;1067
1674;Rijksmonumenten totaal;Veluwe (CR);1986;1068
1675;Rijksmonumenten totaal;Veluwe (CR);1987;1086
1676;Rijksmonumenten totaal;Veluwe (CR);1988;1089
1677;Rijksmonumenten totaal;Veluwe (CR);1989;1088
1678;Rijksmonumenten totaal;Veluwe (CR);1990;1084
1679;Rijksmonumenten totaal;Veluwe (CR);1991;1089
1680;Rijksmonumenten totaal;Veluwe (CR);1992;1101
1681;Rijksmonumenten totaal;Veluwe (CR);1993;1109
1682;Rijksmonumenten totaal;Veluwe (CR);1994;1112
1683;Rijksmonumenten totaal;Veluwe (CR);1995;1112
1684;Rijksmonumenten totaal;Veluwe (CR);1996;1112
1685;Rijksmonumenten totaal;Veluwe (CR);1997;1116
1686;Rijksmonumenten totaal;Veluwe (CR);1998;1126
1687;Rijksmonumenten totaal;Veluwe (CR);1999;1125
1688;Rijksmonumenten totaal;Veluwe (CR);2000;1247
1689;Rijksmonumenten totaal;Veluwe (CR);2001;1264
1690;Rijksmonumenten totaal;Veluwe (CR);2002;1501
1691;Rijksmonumenten totaal;Veluwe (CR);2003;1546
1692;Rijksmonumenten totaal;Veluwe (CR);2004;1601
1693;Rijksmonumenten totaal;Veluwe (CR);2005;1714
1694;Rijksmonumenten totaal;Veluwe (CR);2006;1755
1695;Rijksmonumenten totaal;Veluwe (CR);2007;1806
1696;Rijksmonumenten totaal;Veluwe (CR);2008;1806
1697;Rijksmonumenten totaal;Veluwe (CR);2009;1814
1698;Rijksmonumenten totaal;Veluwe (CR);2010;1839
1699;Rijksmonumenten totaal;Veluwe (CR);2011;1850
1700;Rijksmonumenten totaal;Veluwe (CR);2012;1876
1701;Rijksmonumenten totaal;Veluwe (CR);2013;1832
1702;Rijksmonumenten totaal;Veluwe (CR);2014;1832
1703;Rijksmonumenten totaal;Veluwe (CR);2015;1830
1704;Rijksmonumenten totaal;Veluwe (CR);2016;1830
1705;Rijksmonumenten totaal;Veluwe (CR);2017;1828
1706;Rijksmonumenten totaal;Veluwe (CR);2018;1828
1707;Rijksmonumenten totaal;Veluwe (CR);2019;1823
1708;Rijksmonumenten totaal;Veluwe (CR);2020;1822
1709;Rijksmonumenten totaal;Veluwe (CR);2021;1820
1710;Rijksmonumenten totaal;Achterhoek (CR);1965;0
1711;Rijksmonumenten totaal;Achterhoek (CR);1966;569
1712;Rijksmonumenten totaal;Achterhoek (CR);1967;701
1713;Rijksmonumenten totaal;Achterhoek (CR);1968;705
1714;Rijksmonumenten totaal;Achterhoek (CR);1969;710
1715;Rijksmonumenten totaal;Achterhoek (CR);1970;712
1716;Rijksmonumenten totaal;Achterhoek (CR);1971;739
1717;Rijksmonumenten totaal;Achterhoek (CR);1972;741
1718;Rijksmonumenten totaal;Achterhoek (CR);1973;744
1719;Rijksmonumenten totaal;Achterhoek (CR);1974;750
1720;Rijksmonumenten totaal;Achterhoek (CR);1975;757
1721;Rijksmonumenten totaal;Achterhoek (CR);1976;779
1722;Rijksmonumenten totaal;Achterhoek (CR);1977;792
1723;Rijksmonumenten totaal;Achterhoek (CR);1978;814
1724;Rijksmonumenten totaal;Achterhoek (CR);1979;822
1725;Rijksmonumenten totaal;Achterhoek (CR);1980;823
1726;Rijksmonumenten totaal;Achterhoek (CR);1981;824
1727;Rijksmonumenten totaal;Achterhoek (CR);1982;826
1728;Rijksmonumenten totaal;Achterhoek (CR);1983;829
1729;Rijksmonumenten totaal;Achterhoek (CR);1984;831
1730;Rijksmonumenten totaal;Achterhoek (CR);1985;831
1731;Rijksmonumenten totaal;Achterhoek (CR);1986;831
1732;Rijksmonumenten totaal;Achterhoek (CR);1987;831
1733;Rijksmonumenten totaal;Achterhoek (CR);1988;832
1734;Rijksmonumenten totaal;Achterhoek (CR);1989;833
