ID;Leeftijd;OpleidingsrichtingEnSector;Maandinkomsten;Arbeidsmarktpositie;Regiokenmerken;Perioden;TotaalMboGediplomeerdeSchoolverlaters_1;BolVoltijd_2;Bbl_3;Niveau1_4;Niveau2_5;Niveau3_6;Niveau4_7;BolVoltijdNiveau1_8;BolVoltijdNiveau2_9;BolVoltijdNiveau3_10;BolVoltijdNiveau4_11;BblNiveau1_12;BblNiveau2_13;BblNiveau3_14;BblNiveau4_15
14;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;West-Nederland (LD);2007/'08;32520.0;16460.0;16050.0;1910.0;9530.0;8870.0;12210.0;900.0;3330.0;3600.0;8650.0;1010.0;6200.0;5280.0;3570.0
15;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;West-Nederland (LD);2008/'09;32610.0;15600.0;17020.0;1800.0;9280.0;9240.0;12300.0;590.0;3250.0;3250.0;8510.0;1210.0;6030.0;5990.0;3790.0
16;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Zuid-Nederland (LD);2007/'08;16130.0;7540.0;8590.0;1520.0;4270.0;4510.0;5830.0;330.0;1260.0;1840.0;4110.0;1190.0;3010.0;2680.0;1720.0
17;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Zuid-Nederland (LD);2008/'09;16870.0;7420.0;9450.0;1160.0;4670.0;4860.0;6190.0;290.0;1310.0;1740.0;4090.0;870.0;3360.0;3120.0;2100.0
18;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Niet in te delen (LD);2007/'08;360.0;120.0;240.0;30.0;110.0;120.0;100.0;10.0;20.0;30.0;60.0;30.0;80.0;90.0;40.0
19;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Niet in te delen (LD);2008/'09;420.0;130.0;300.0;40.0;130.0;130.0;120.0;10.0;30.0;30.0;60.0;40.0;100.0;100.0;60.0
20;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Groningen (PV);2007/'08;2780.0;1530.0;1250.0;200.0;790.0;740.0;1050.0;40.0;360.0;340.0;790.0;160.0;430.0;400.0;260.0
21;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Groningen (PV);2008/'09;2970.0;1460.0;1520.0;210.0;900.0;860.0;1010.0;50.0;350.0;320.0;750.0;160.0;550.0;540.0;260.0
22;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Friesland (PV);2007/'08;3330.0;1970.0;1360.0;250.0;840.0;1000.0;1240.0;70.0;410.0;470.0;1020.0;190.0;430.0;530.0;220.0
23;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Friesland (PV);2008/'09;3330.0;1850.0;1480.0;180.0;990.0;1010.0;1150.0;50.0;410.0;460.0;940.0;130.0;580.0;550.0;210.0
24;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Drenthe (PV);2007/'08;2530.0;1280.0;1250.0;190.0;660.0;760.0;930.0;30.0;250.0;340.0;650.0;150.0;410.0;410.0;270.0
25;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Drenthe (PV);2008/'09;2750.0;1240.0;1510.0;200.0;820.0;780.0;950.0;20.0;260.0;300.0;660.0;180.0;560.0;480.0;290.0
26;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Overijssel (PV);2007/'08;5910.0;3080.0;2830.0;290.0;1550.0;1800.0;2280.0;110.0;550.0;670.0;1750.0;170.0;1000.0;1130.0;530.0
27;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Overijssel (PV);2008/'09;6180.0;2820.0;3370.0;390.0;1680.0;1880.0;2230.0;90.0;490.0;660.0;1580.0;310.0;1190.0;1220.0;650.0
28;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Flevoland (PV);2007/'08;2060.0;1180.0;870.0;130.0;560.0;570.0;800.0;40.0;240.0;290.0;620.0;90.0;320.0;280.0;190.0
29;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Flevoland (PV);2008/'09;2260.0;1130.0;1130.0;130.0;660.0;630.0;840.0;40.0;230.0;230.0;630.0;90.0;430.0;400.0;210.0
30;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Gelderland (PV);2007/'08;9140.0;4910.0;4240.0;490.0;2330.0;2680.0;3650.0;190.0;870.0;1110.0;2730.0;300.0;1460.0;1570.0;920.0
31;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Gelderland (PV);2008/'09;9590.0;4520.0;5070.0;590.0;2520.0;2840.0;3630.0;170.0;830.0;1020.0;2500.0;430.0;1690.0;1820.0;1130.0
32;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Utrecht (PV);2007/'08;4730.0;2660.0;2070.0;280.0;1310.0;1260.0;1880.0;160.0;560.0;530.0;1410.0;120.0;750.0;730.0;480.0
33;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Utrecht (PV);2008/'09;4740.0;2480.0;2260.0;300.0;1250.0;1210.0;1970.0;100.0;480.0;450.0;1460.0;200.0;780.0;760.0;520.0
34;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Noord-Holland (PV);2007/'08;10140.0;5030.0;5110.0;530.0;3000.0;2810.0;3800.0;230.0;990.0;1100.0;2720.0;300.0;2010.0;1720.0;1090.0
35;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Noord-Holland (PV);2008/'09;10440.0;4850.0;5600.0;580.0;3030.0;2910.0;3920.0;180.0;1000.0;960.0;2710.0;410.0;2030.0;1950.0;1210.0
36;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Zuid-Holland (PV);2007/'08;15660.0;7880.0;7790.0;1000.0;4630.0;4210.0;5820.0;480.0;1600.0;1760.0;4030.0;520.0;3030.0;2450.0;1800.0
37;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Zuid-Holland (PV);2008/'09;15430.0;7380.0;8050.0;850.0;4450.0;4460.0;5680.0;290.0;1590.0;1640.0;3860.0;560.0;2860.0;2820.0;1810.0
38;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Zeeland (PV);2007/'08;1980.0;900.0;1080.0;100.0;580.0;590.0;700.0;30.0;170.0;210.0;500.0;80.0;410.0;390.0;210.0
39;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Zeeland (PV);2008/'09;2000.0;890.0;1110.0;70.0;540.0;660.0;730.0;30.0;190.0;200.0;480.0;40.0;360.0;460.0;260.0
40;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Noord-Brabant (PV);2007/'08;11360.0;5060.0;6300.0;1130.0;3010.0;3150.0;4070.0;210.0;780.0;1230.0;2840.0;920.0;2230.0;1920.0;1240.0
41;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Noord-Brabant (PV);2008/'09;11600.0;5010.0;6590.0;740.0;3080.0;3340.0;4430.0;200.0;790.0;1110.0;2900.0;540.0;2290.0;2230.0;1530.0
42;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Limburg (PV);2007/'08;4770.0;2480.0;2300.0;390.0;1260.0;1370.0;1750.0;120.0;480.0;610.0;1270.0;270.0;780.0;760.0;480.0
43;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Limburg (PV);2008/'09;5280.0;2420.0;2860.0;420.0;1590.0;1520.0;1750.0;90.0;510.0;630.0;1180.0;330.0;1070.0;890.0;570.0
44;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Niet in te delen (PV);2007/'08;360.0;120.0;240.0;30.0;110.0;120.0;100.0;10.0;20.0;30.0;60.0;30.0;80.0;90.0;40.0
45;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Niet in te delen (PV);2008/'09;420.0;130.0;300.0;40.0;130.0;130.0;120.0;10.0;30.0;30.0;60.0;40.0;100.0;100.0;60.0
46;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Noord-Groningen (RP);2007/'08;620.0;330.0;290.0;50.0;180.0;160.0;220.0;10.0;90.0;70.0;170.0;40.0;100.0;90.0;50.0
47;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Noord-Groningen (RP);2008/'09;620.0;310.0;310.0;40.0;180.0;210.0;200.0;10.0;70.0;70.0;160.0;30.0;110.0;130.0;40.0
48;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Oost-Groningen (RP);2007/'08;910.0;490.0;420.0;50.0;270.0;260.0;320.0;10.0;120.0;130.0;230.0;40.0;150.0;140.0;90.0
49;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Oost-Groningen (RP);2008/'09;1070.0;490.0;590.0;90.0;330.0;300.0;350.0;10.0;130.0;100.0;250.0;80.0;210.0;200.0;100.0
50;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Centraal-Groningen (RP);2007/'08;1980.0;1070.0;910.0;180.0;520.0;510.0;780.0;40.0;230.0;230.0;570.0;140.0;290.0;280.0;210.0
51;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Centraal-Groningen (RP);2008/'09;2000.0;1020.0;980.0;170.0;570.0;520.0;750.0;40.0;230.0;220.0;540.0;130.0;340.0;300.0;210.0
52;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Fryslân (RP);2007/'08;3330.0;1970.0;1360.0;250.0;840.0;1000.0;1240.0;70.0;410.0;470.0;1020.0;190.0;430.0;530.0;220.0
53;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Fryslân (RP);2008/'09;3330.0;1850.0;1480.0;180.0;990.0;1010.0;1150.0;50.0;410.0;460.0;940.0;130.0;580.0;550.0;210.0
54;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Zuid- en Midden Drenthe (RP);2007/'08;1810.0;920.0;890.0;110.0;470.0;570.0;660.0;20.0;180.0;260.0;470.0;90.0;290.0;310.0;190.0
55;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Zuid- en Midden Drenthe (RP);2008/'09;2030.0;880.0;1150.0;120.0;640.0;610.0;660.0;20.0;180.0;220.0;460.0;110.0;460.0;390.0;200.0
56;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;IJssel en Vecht (RP);2007/'08;2350.0;1300.0;1050.0;90.0;610.0;720.0;930.0;40.0;230.0;300.0;740.0;50.0;380.0;430.0;190.0
57;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;IJssel en Vecht (RP);2008/'09;2510.0;1220.0;1290.0;110.0;710.0;740.0;950.0;30.0;220.0;290.0;690.0;90.0;490.0;450.0;260.0
58;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Twente (RP);2007/'08;3150.0;1550.0;1600.0;190.0;810.0;970.0;1190.0;70.0;270.0;330.0;890.0;120.0;540.0;640.0;300.0
59;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Twente (RP);2008/'09;3300.0;1400.0;1900.0;260.0;840.0;1070.0;1120.0;60.0;230.0;330.0;780.0;210.0;610.0;740.0;350.0
60;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Noordwest-Veluwe (RP);2007/'08;910.0;490.0;420.0;30.0;190.0;290.0;410.0;10.0;60.0;120.0;310.0;20.0;130.0;180.0;100.0
61;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Noordwest-Veluwe (RP);2008/'09;930.0;460.0;480.0;30.0;260.0;280.0;360.0;10.0;90.0;110.0;260.0;30.0;170.0;170.0;110.0
62;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Stedendriehoek (RP);2007/'08;1950.0;1070.0;880.0;90.0;540.0;530.0;790.0;40.0;230.0;220.0;590.0;50.0;310.0;310.0;210.0
63;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Stedendriehoek (RP);2008/'09;1920.0;950.0;960.0;90.0;550.0;540.0;740.0;20.0;190.0;210.0;540.0;60.0;360.0;340.0;200.0
64;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;De Vallei (RP);2007/'08;1680.0;880.0;800.0;40.0;460.0;500.0;680.0;20.0;160.0;180.0;510.0;20.0;300.0;320.0;170.0
65;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;De Vallei (RP);2008/'09;1740.0;810.0;930.0;70.0;460.0;500.0;710.0;10.0;130.0;170.0;490.0;60.0;330.0;330.0;220.0
66;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;IJssel en Rijn (RP);2007/'08;1650.0;970.0;680.0;90.0;420.0;450.0;690.0;70.0;190.0;210.0;510.0;30.0;240.0;240.0;170.0
67;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;IJssel en Rijn (RP);2008/'09;1970.0;970.0;990.0;230.0;480.0;510.0;750.0;60.0;180.0;200.0;540.0;170.0;310.0;310.0;210.0
68;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Achterhoek (RP);2007/'08;1490.0;700.0;800.0;110.0;410.0;460.0;520.0;20.0;120.0;190.0;370.0;100.0;290.0;270.0;150.0
69;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Achterhoek (RP);2008/'09;1380.0;600.0;790.0;70.0;310.0;480.0;530.0;10.0;70.0;170.0;340.0;50.0;230.0;310.0;190.0
70;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Nijmegen (RP);2007/'08;1230.0;690.0;550.0;70.0;310.0;360.0;490.0;30.0;120.0;160.0;380.0;40.0;200.0;210.0;110.0
71;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Nijmegen (RP);2008/'09;1350.0;630.0;730.0;90.0;390.0;410.0;470.0;30.0;160.0;140.0;300.0;60.0;230.0;280.0;160.0
72;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Rivierenland (RP);2007/'08;1100.0;580.0;530.0;80.0;250.0;350.0;430.0;20.0;90.0;140.0;320.0;60.0;160.0;210.0;100.0
73;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Rivierenland (RP);2008/'09;1110.0;510.0;610.0;50.0;320.0;320.0;430.0;20.0;90.0;110.0;290.0;20.0;230.0;210.0;140.0
74;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Flevoland (RP);2007/'08;2060.0;1180.0;870.0;130.0;560.0;570.0;800.0;40.0;240.0;290.0;620.0;90.0;320.0;280.0;190.0
75;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Flevoland (RP);2008/'09;2260.0;1130.0;1130.0;130.0;660.0;630.0;840.0;40.0;230.0;230.0;630.0;90.0;430.0;400.0;210.0
76;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Gooi en Vechtstreek (RP);2007/'08;780.0;390.0;380.0;40.0;180.0;230.0;340.0;10.0;70.0;80.0;230.0;30.0;110.0;140.0;100.0
77;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Gooi en Vechtstreek (RP);2008/'09;860.0;420.0;450.0;40.0;190.0;240.0;390.0;10.0;70.0;80.0;270.0;30.0;130.0;170.0;120.0
78;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Eemland (RP);2007/'08;1180.0;650.0;530.0;90.0;290.0;300.0;510.0;50.0;130.0;110.0;370.0;40.0;160.0;190.0;140.0
79;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Eemland (RP);2008/'09;1180.0;580.0;600.0;80.0;310.0;300.0;490.0;30.0;100.0;100.0;350.0;60.0;210.0;200.0;140.0
80;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Utrecht-Midden (RP);2007/'08;2860.0;1650.0;1210.0;170.0;840.0;750.0;1110.0;100.0;370.0;340.0;850.0;70.0;470.0;410.0;260.0
81;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Utrecht-Midden (RP);2008/'09;2840.0;1540.0;1300.0;190.0;770.0;720.0;1160.0;60.0;310.0;290.0;870.0;130.0;460.0;430.0;280.0
82;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Noord-Holland-Noord (RP);2007/'08;3170.0;1490.0;1680.0;140.0;870.0;1000.0;1170.0;60.0;280.0;380.0;770.0;70.0;590.0;620.0;400.0
83;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Noord-Holland-Noord (RP);2008/'09;3250.0;1470.0;1780.0;160.0;910.0;990.0;1190.0;70.0;310.0;300.0;790.0;100.0;590.0;690.0;400.0
84;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Zuidelijk Noord-Holland (RP);2007/'08;6390.0;3250.0;3140.0;360.0;2010.0;1650.0;2370.0;160.0;670.0;660.0;1760.0;200.0;1340.0;990.0;600.0
85;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Zuidelijk Noord-Holland (RP);2008/'09;6580.0;3090.0;3490.0;390.0;2000.0;1740.0;2440.0;110.0;640.0;610.0;1730.0;290.0;1350.0;1140.0;710.0
86;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Rijn-Gouwe (RP);2007/'08;3290.0;1660.0;1630.0;180.0;890.0;900.0;1310.0;50.0;290.0;370.0;950.0;130.0;600.0;530.0;370.0
87;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Rijn-Gouwe (RP);2008/'09;3440.0;1560.0;1880.0;210.0;960.0;970.0;1300.0;30.0;310.0;340.0;880.0;170.0;650.0;630.0;430.0
88;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Haaglanden (RP);2007/'08;3770.0;1890.0;1880.0;240.0;1080.0;990.0;1470.0;110.0;390.0;400.0;990.0;130.0;690.0;590.0;480.0
89;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Haaglanden (RP);2008/'09;3670.0;1760.0;1910.0;180.0;1090.0;1050.0;1360.0;60.0;400.0;380.0;930.0;120.0;690.0;670.0;430.0
90;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Rijnmond (RP);2007/'08;8670.0;4370.0;4300.0;580.0;2680.0;2340.0;3060.0;330.0;930.0;1000.0;2110.0;250.0;1750.0;1340.0;950.0
91;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Rijnmond (RP);2008/'09;8380.0;4080.0;4300.0;470.0;2420.0;2450.0;3040.0;210.0;880.0;920.0;2070.0;270.0;1540.0;1520.0;960.0
92;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Zeeland (RP);2007/'08;1980.0;900.0;1080.0;100.0;580.0;590.0;700.0;30.0;170.0;210.0;500.0;80.0;410.0;390.0;210.0
93;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Zeeland (RP);2008/'09;2000.0;890.0;1110.0;70.0;540.0;660.0;730.0;30.0;190.0;200.0;480.0;40.0;360.0;460.0;260.0
94;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;West-Brabant (RP);2007/'08;3500.0;1350.0;2160.0;540.0;940.0;900.0;1130.0;70.0;210.0;330.0;730.0;460.0;730.0;570.0;390.0
95;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;West-Brabant (RP);2008/'09;3180.0;1320.0;1870.0;220.0;890.0;960.0;1110.0;80.0;210.0;290.0;730.0;150.0;680.0;660.0;380.0
96;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Midden-Brabant (RP);2007/'08;1920.0;1010.0;910.0;120.0;460.0;530.0;800.0;40.0;140.0;230.0;600.0;80.0;330.0;300.0;200.0
97;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Midden-Brabant (RP);2008/'09;2150.0;930.0;1220.0;130.0;550.0;560.0;910.0;50.0;120.0;180.0;580.0;80.0;430.0;380.0;330.0
98;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Noordoost-Brabant (RP);2007/'08;2730.0;1260.0;1470.0;180.0;790.0;760.0;1010.0;40.0;220.0;280.0;730.0;140.0;570.0;480.0;280.0
99;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Noordoost-Brabant (RP);2008/'09;2980.0;1330.0;1660.0;200.0;730.0;880.0;1170.0;30.0;200.0;280.0;820.0;180.0;530.0;600.0;350.0
100;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Zuidoost-Brabant (RP);2007/'08;3140.0;1420.0;1720.0;290.0;800.0;940.0;1120.0;60.0;210.0;390.0;760.0;230.0;580.0;550.0;360.0
101;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Zuidoost-Brabant (RP);2008/'09;3210.0;1400.0;1810.0;180.0;890.0;930.0;1220.0;40.0;250.0;360.0;760.0;130.0;650.0;570.0;460.0
102;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Noord-Limburg (RP);2007/'08;1330.0;670.0;650.0;90.0;350.0;390.0;500.0;30.0;120.0;170.0;360.0;60.0;230.0;230.0;140.0
103;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Noord-Limburg (RP);2008/'09;1390.0;640.0;750.0;100.0;390.0;410.0;500.0;20.0;120.0;180.0;320.0;70.0;270.0;240.0;170.0
104;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Weert (RP);2007/'08;350.0;180.0;170.0;10.0;90.0;100.0;140.0;0.0;30.0;40.0;100.0;10.0;70.0;60.0;30.0
105;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Weert (RP);2008/'09;370.0;180.0;190.0;20.0;110.0;110.0;140.0;0.0;40.0;50.0;100.0;20.0;70.0;60.0;40.0
106;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Roermond (RP);2007/'08;660.0;340.0;320.0;50.0;140.0;200.0;270.0;10.0;60.0;80.0;190.0;40.0;80.0;120.0;80.0
107;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Roermond (RP);2008/'09;770.0;390.0;380.0;50.0;200.0;230.0;290.0;10.0;70.0;100.0;210.0;40.0;130.0;130.0;80.0
108;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Westelijke Mijnstreek (RP);2007/'08;580.0;310.0;270.0;30.0;140.0;180.0;230.0;10.0;60.0;70.0;170.0;20.0;90.0;100.0;70.0
109;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Westelijke Mijnstreek (RP);2008/'09;560.0;280.0;290.0;50.0;150.0;160.0;200.0;10.0;60.0;70.0;140.0;40.0;90.0;90.0;60.0
110;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Parkstad Limburg (RP);2007/'08;1170.0;590.0;580.0;130.0;360.0;320.0;360.0;40.0;150.0;140.0;250.0;90.0;210.0;180.0;100.0
111;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Parkstad Limburg (RP);2008/'09;1440.0;590.0;850.0;120.0;520.0;380.0;420.0;30.0;150.0;150.0;260.0;90.0;370.0;230.0;160.0
112;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Maastricht en Mergelland (RP);2007/'08;740.0;400.0;340.0;90.0;190.0;190.0;270.0;20.0;60.0;110.0;210.0;70.0;120.0;80.0;70.0
113;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Maastricht en Mergelland (RP);2008/'09;790.0;360.0;430.0;80.0;240.0;250.0;220.0;20.0;80.0;90.0;170.0;60.0;160.0;160.0;50.0
114;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Niet in te delen (RP);2007/'08;360.0;120.0;240.0;30.0;110.0;120.0;100.0;10.0;20.0;30.0;60.0;30.0;80.0;90.0;40.0
115;Totaal leeftijd;0;0;Totaal arbeidsmarktpositie;Niet in te delen (RP);2008/'09;420.0;130.0;300.0;40.0;130.0;130.0;120.0;10.0;30.0;30.0;60.0;40.0;100.0;100.0;60.0
116;Totaal leeftijd;0;0;Met werk, totaal;Totale populatie;2007/'08;66330.0;31470.0;34850.0;3850.0;17940.0;19330.0;25220.0;900.0;5440.0;7430.0;17710.0;2940.0;12510.0;11900.0;7510.0
117;Totaal leeftijd;0;0;Met werk, totaal;Totale populatie;2008/'09;66390.0;28470.0;37920.0;3500.0;17940.0;20110.0;24840.0;570.0;4890.0;6580.0;16430.0;2930.0;13060.0;13530.0;8410.0
