ID;Migratieachtergrond;Generatie;Perioden;BevolkingOp1Januari_1;Bevolkingsgroei_2;BevolkingsgroeiRelatief_3;Levendgeborenen_4;Overledenen_5;Geboorteoverschot_6;Immigratie_7;EmigratieInclusiefAdministratieveC_8;EmigratieExclusiefAdministratieveC_9;MigratiesaldoInclusiefAdministratie_10;MigratiesaldoExclusiefAdministratie_11;TotaalSaldoCorrecties_12;SaldoAdministratieveCorrecties_13;SaldoOverigeCorrecties_14;BevolkingOp31December_15
22;Totaal;Totaal;2018;17181084.0;101079.0;0.59;168525.0;153363.0;15162.0;243737.0;157366.0;134797.0;86371.0;108940.0;-23023.0;-22569.0;-454.0;17282163.0
23;Totaal;Totaal;2019;17282163.0;125422.0;0.73;169680.0;151885.0;17795.0;269064.0;161029.0;139156.0;108035.0;129908.0;-22281.0;-21873.0;-408.0;17407585.0
24;Totaal;Totaal;2020;17407585.0;67830.0;0.39;168681.0;168677.0;4.0;220853.0;152502.0;133161.0;68351.0;87692.0;-19866.0;-19341.0;-525.0;17475415.0
25;Totaal;Totaal;2021;17475415.0;115257.0;0.66;179441.0;170972.0;8469.0;252525.0;145341.0;128090.0;107184.0;124435.0;-17647.0;-17251.0;-396.0;17590672.0
26;Totaal;1e generatie migratieachtergrond;1996;1284106.0;26599.0;2.07;545.0;8788.0;-8243.0;84567.0;50182.0;28333.0;34385.0;56234.0;-21392.0;-21849.0;457.0;1310705.0
27;Totaal;1e generatie migratieachtergrond;1997;1310705.0;35014.0;2.67;480.0;8425.0;-7945.0;85502.0;42813.0;27939.0;42689.0;57563.0;-14604.0;-14874.0;270.0;1345719.0
28;Totaal;1e generatie migratieachtergrond;1998;1345719.0;44422.0;3.3;486.0;8633.0;-8147.0;94616.0;42176.0;27190.0;52440.0;67426.0;-14857.0;-14986.0;129.0;1390141.0
29;Totaal;1e generatie migratieachtergrond;1999;1390141.0;40981.0;2.95;523.0;8841.0;-8318.0;92337.0;41854.0;27202.0;50483.0;65135.0;-15836.0;-14652.0;-1184.0;1431122.0
30;Totaal;1e generatie migratieachtergrond;2000;1431122.0;57838.0;4.04;577.0;8967.0;-8390.0;107109.0;40426.0;27414.0;66683.0;79695.0;-13467.0;-13012.0;-455.0;1488960.0
31;Totaal;1e generatie migratieachtergrond;2001;1488960.0;58119.0;3.9;236.0;9178.0;-8942.0;108573.0;42147.0;28175.0;66426.0;80398.0;-13337.0;-13972.0;635.0;1547079.0
32;Totaal;1e generatie migratieachtergrond;2002;1547079.0;38848.0;2.51;207.0;9091.0;-8884.0;98161.0;52039.0;29834.0;46122.0;68327.0;-20595.0;-22205.0;1610.0;1585927.0
33;Totaal;1e generatie migratieachtergrond;2003;1585927.0;16803.0;1.06;253.0;9269.0;-9016.0;83022.0;57671.0;31970.0;25351.0;51052.0;-25233.0;-25701.0;468.0;1602730.0
34;Totaal;1e generatie migratieachtergrond;2004;1602730.0;3934.0;0.25;597.0;9048.0;-8451.0;73209.0;61589.0;35498.0;11620.0;37711.0;-25326.0;-26091.0;765.0;1606664.0
35;Totaal;1e generatie migratieachtergrond;2005;1606664.0;-2405.0;-0.15;589.0;9016.0;-8427.0;70711.0;64564.0;36846.0;6147.0;33865.0;-27843.0;-27718.0;-125.0;1604259.0
36;Totaal;1e generatie migratieachtergrond;2006;1604259.0;-3065.0;-0.19;632.0;8919.0;-8287.0;76175.0;71659.0;40425.0;4516.0;35750.0;-30528.0;-31234.0;706.0;1601194.0
37;Totaal;1e generatie migratieachtergrond;2007;1601194.0;18120.0;1.13;663.0;8706.0;-8043.0;90239.0;64847.0;41952.0;25392.0;48287.0;-22124.0;-22895.0;771.0;1619314.0
38;Totaal;1e generatie migratieachtergrond;2008;1619314.0;42191.0;2.61;704.0;9202.0;-8498.0;114745.0;65225.0;42770.0;49520.0;71975.0;-21286.0;-22455.0;1169.0;1661505.0
39;Totaal;1e generatie migratieachtergrond;2009;1661505.0;38246.0;2.3;766.0;8926.0;-8160.0;116285.0;70708.0;46545.0;45577.0;69740.0;-23334.0;-24163.0;829.0;1699751.0
40;Totaal;1e generatie migratieachtergrond;2010;1699751.0;35466.0;2.09;313.0;9298.0;-8985.0;123699.0;78448.0;52339.0;45251.0;71360.0;-26909.0;-26109.0;-800.0;1735217.0
41;Totaal;1e generatie migratieachtergrond;2011;1735217.0;36987.0;2.13;391.0;9375.0;-8984.0;132181.0;85920.0;61387.0;46261.0;70794.0;-24823.0;-24533.0;-290.0;1772204.0
42;Totaal;1e generatie migratieachtergrond;2012;1772204.0;20985.0;1.18;353.0;9690.0;-9337.0;128464.0;97844.0;68321.0;30620.0;60143.0;-29821.0;-29523.0;-298.0;1793189.0
43;Totaal;1e generatie migratieachtergrond;2013;1793189.0;25308.0;1.41;366.0;10041.0;-9675.0;134971.0;99898.0;73307.0;35073.0;61664.0;-26681.0;-26591.0;-90.0;1818497.0
44;Totaal;1e generatie migratieachtergrond;2014;1818497.0;42480.0;2.34;479.0;10015.0;-9536.0;151974.0;100041.0;77453.0;51933.0;74521.0;-22505.0;-22588.0;83.0;1860977.0
45;Totaal;1e generatie migratieachtergrond;2015;1860977.0;59900.0;3.22;385.0;10757.0;-10372.0;172505.0;101899.0;81309.0;70606.0;91196.0;-20924.0;-20590.0;-334.0;1920877.0
46;Totaal;1e generatie migratieachtergrond;2016;1920877.0;80298.0;4.18;374.0;11094.0;-10720.0;196678.0;105152.0;83537.0;91526.0;113141.0;-22123.0;-21615.0;-508.0;2001175.0
47;Totaal;1e generatie migratieachtergrond;2017;2001175.0;78154.0;3.91;389.0;11416.0;-11027.0;199697.0;109797.0;85350.0;89900.0;114347.0;-25166.0;-24447.0;-719.0;2079329.0
48;Totaal;1e generatie migratieachtergrond;2018;2079329.0;82355.0;3.96;404.0;11622.0;-11218.0;208582.0;114911.0;93744.0;93671.0;114838.0;-21265.0;-21167.0;-98.0;2161684.0
49;Totaal;1e generatie migratieachtergrond;2019;2161684.0;100572.0;4.65;379.0;12162.0;-11783.0;233492.0;120802.0;100221.0;112690.0;133271.0;-20916.0;-20581.0;-335.0;2262256.0
50;Totaal;1e generatie migratieachtergrond;2020;2262256.0;50665.0;2.24;301.0;14589.0;-14288.0;186639.0;121040.0;101619.0;65599.0;85020.0;-20067.0;-19421.0;-646.0;2312921.0
51;Totaal;1e generatie migratieachtergrond;2021;2312921.0;99423.0;4.3;353.0;15492.0;-15139.0;224416.0;109364.0;91756.0;115052.0;132660.0;-18098.0;-17608.0;-490.0;2412344.0
52;Totaal;2e generatie migratieachtergrond;1996;1214609.0;28975.0;2.39;37053.0;5072.0;31981.0;4563.0;9604.0;8007.0;-5041.0;-3444.0;438.0;-1597.0;2035.0;1243584.0
53;Totaal;2e generatie migratieachtergrond;1997;1243584.0;31097.0;2.5;39245.0;5180.0;34065.0;4807.0;9129.0;7401.0;-4322.0;-2594.0;-374.0;-1728.0;1354.0;1274681.0
54;Totaal;2e generatie migratieachtergrond;1998;1274681.0;34412.0;2.7;40876.0;5146.0;35730.0;5822.0;8308.0;7009.0;-2486.0;-1187.0;-131.0;-1299.0;1168.0;1309093.0
55;Totaal;2e generatie migratieachtergrond;1999;1309093.0;35087.0;2.68;41463.0;5414.0;36049.0;6159.0;8823.0;7068.0;-2664.0;-909.0;-53.0;-1755.0;1702.0;1344180.0
56;Totaal;2e generatie migratieachtergrond;2000;1344180.0;37084.0;2.76;44167.0;5570.0;38597.0;6159.0;9240.0;7486.0;-3081.0;-1327.0;-186.0;-1754.0;1568.0;1381264.0
57;Totaal;2e generatie migratieachtergrond;2001;1381264.0;36606.0;2.65;44710.0;5873.0;38837.0;5844.0;9533.0;7935.0;-3689.0;-2091.0;-140.0;-1598.0;1458.0;1417870.0
58;Totaal;2e generatie migratieachtergrond;2002;1417870.0;34961.0;2.47;45092.0;6007.0;39085.0;5236.0;10850.0;8098.0;-5614.0;-2862.0;-1262.0;-2752.0;1490.0;1452831.0
59;Totaal;2e generatie migratieachtergrond;2003;1452831.0;32591.0;2.24;44948.0;6035.0;38913.0;4740.0;12959.0;9187.0;-8219.0;-4447.0;-1875.0;-3772.0;1897.0;1485422.0
60;Totaal;2e generatie migratieachtergrond;2004;1485422.0;30631.0;2.06;44938.0;6035.0;38903.0;4369.0;14166.0;10914.0;-9797.0;-6545.0;-1727.0;-3252.0;1525.0;1516053.0
61;Totaal;2e generatie migratieachtergrond;2005;1516053.0;27303.0;1.8;44034.0;6116.0;37918.0;4591.0;16412.0;12546.0;-11821.0;-7955.0;-2660.0;-3866.0;1206.0;1543356.0
62;Totaal;2e generatie migratieachtergrond;2006;1543356.0;25856.0;1.68;43337.0;6135.0;37202.0;5384.0;18221.0;13819.0;-12837.0;-8435.0;-2911.0;-4402.0;1491.0;1569212.0
63;Totaal;2e generatie migratieachtergrond;2007;1569212.0;26890.0;1.71;42847.0;6249.0;36598.0;6071.0;17252.0;13788.0;-11181.0;-7717.0;-1991.0;-3464.0;1473.0;1596102.0
64;Totaal;2e generatie migratieachtergrond;2008;1596102.0;30099.0;1.89;43460.0;6558.0;36902.0;6865.0;15332.0;12885.0;-8467.0;-6020.0;-783.0;-2447.0;1664.0;1626201.0
65;Totaal;2e generatie migratieachtergrond;2009;1626201.0;33651.0;2.07;43667.0;6533.0;37134.0;7427.0;12724.0;11320.0;-5297.0;-3893.0;410.0;-1404.0;1814.0;1659852.0
66;Totaal;2e generatie migratieachtergrond;2010;1659852.0;31950.0;1.92;44999.0;6627.0;38372.0;7698.0;14656.0;12378.0;-6958.0;-4680.0;-1742.0;-2278.0;536.0;1691802.0
67;Totaal;2e generatie migratieachtergrond;2011;1691802.0;30187.0;1.78;44442.0;6838.0;37604.0;7886.0;16117.0;14423.0;-8231.0;-6537.0;-880.0;-1694.0;814.0;1721989.0
68;Totaal;2e generatie migratieachtergrond;2012;1721989.0;27903.0;1.62;44197.0;7327.0;36870.0;7715.0;17381.0;14530.0;-9666.0;-6815.0;-2152.0;-2851.0;699.0;1749892.0
69;Totaal;2e generatie migratieachtergrond;2013;1749892.0;26355.0;1.51;42547.0;7384.0;35163.0;8089.0;17657.0;15968.0;-9568.0;-7879.0;-929.0;-1689.0;760.0;1776247.0
70;Totaal;2e generatie migratieachtergrond;2014;1776247.0;28097.0;1.58;44291.0;7431.0;36860.0;8486.0;18089.0;16154.0;-9603.0;-7668.0;-1095.0;-1935.0;840.0;1804344.0
71;Totaal;2e generatie migratieachtergrond;2015;1804344.0;27070.0;1.5;43687.0;7945.0;35742.0;8632.0;17902.0;16390.0;-9270.0;-7758.0;-914.0;-1512.0;598.0;1831414.0
72;Totaal;2e generatie migratieachtergrond;2016;1831414.0;30164.0;1.65;45043.0;8180.0;36863.0;9419.0;16745.0;15009.0;-7326.0;-5590.0;-1109.0;-1736.0;627.0;1861578.0
73;Totaal;2e generatie migratieachtergrond;2017;1861578.0;30952.0;1.66;44485.0;8261.0;36224.0;9823.0;15788.0;13997.0;-5965.0;-4174.0;-1098.0;-1791.0;693.0;1892530.0
74;Totaal;2e generatie migratieachtergrond;2018;1892530.0;31924.0;1.69;45111.0;8617.0;36494.0;9752.0;14912.0;13809.0;-5160.0;-4057.0;-513.0;-1103.0;590.0;1924454.0
75;Totaal;2e generatie migratieachtergrond;2019;1924454.0;33995.0;1.77;46271.0;8782.0;37489.0;9940.0;14122.0;13042.0;-4182.0;-3102.0;-392.0;-1080.0;688.0;1958449.0
76;Totaal;2e generatie migratieachtergrond;2020;1958449.0;34538.0;1.76;45682.0;9744.0;35938.0;9278.0;11264.0;11038.0;-1986.0;-1760.0;360.0;-226.0;586.0;1992987.0
77;Totaal;2e generatie migratieachtergrond;2021;1992987.0;33569.0;1.68;46970.0;10047.0;36923.0;8287.0;12549.0;12469.0;-4262.0;-4182.0;828.0;-80.0;908.0;2026556.0
78;Nederlandse achtergrond;Totaal;1996;12995174.0;17644.0;0.14;151923.0;123701.0;28222.0;19619.0;32159.0;28985.0;-12540.0;-9366.0;-1212.0;-3174.0;1962.0;13012818.0
79;Nederlandse achtergrond;Totaal;1997;13012818.0;20974.0;0.16;152718.0;122178.0;30540.0;19551.0;30031.0;26878.0;-10480.0;-7327.0;-2239.0;-3153.0;914.0;13033792.0
80;Nederlandse achtergrond;Totaal;1998;13033792.0;27199.0;0.21;158046.0;123703.0;34343.0;21969.0;28805.0;26242.0;-6836.0;-4273.0;-2871.0;-2563.0;-308.0;13060991.0
81;Nederlandse achtergrond;Totaal;1999;13060991.0;27657.0;0.21;158459.0;126232.0;32227.0;20655.0;28102.0;24753.0;-7447.0;-4098.0;-472.0;-3349.0;2877.0;13088648.0
82;Nederlandse achtergrond;Totaal;2000;13088648.0;28203.0;0.22;161875.0;125990.0;35885.0;19582.0;29311.0;26301.0;-9729.0;-6719.0;-963.0;-3010.0;2047.0;13116851.0
83;Nederlandse achtergrond;Totaal;2001;13116851.0;23485.0;0.18;157657.0;125326.0;32331.0;18987.0;30886.0;27208.0;-11899.0;-8221.0;-625.0;-3678.0;3053.0;13140336.0
84;Nederlandse achtergrond;Totaal;2002;13140336.0;13478.0;0.1;156784.0;127257.0;29527.0;17853.0;34029.0;28796.0;-16176.0;-10943.0;-5106.0;-5233.0;127.0;13153814.0
85;Nederlandse achtergrond;Totaal;2003;13153814.0;16066.0;0.12;155096.0;126632.0;28464.0;16752.0;34201.0;27728.0;-17449.0;-10976.0;-1422.0;-6473.0;5051.0;13169880.0
86;Nederlandse achtergrond;Totaal;2004;13169880.0;12929.0;0.1;148472.0;121470.0;27002.0;16441.0;34480.0;28637.0;-18039.0;-12196.0;-1877.0;-5843.0;3966.0;13182809.0
87;Nederlandse achtergrond;Totaal;2005;13182809.0;3786.0;0.03;143287.0;121270.0;22017.0;16995.0;38749.0;34007.0;-21754.0;-17012.0;-1219.0;-4742.0;3523.0;13186595.0
88;Nederlandse achtergrond;Totaal;2006;13186595.0;991.0;0.01;141088.0;120318.0;20770.0;19591.0;42590.0;36784.0;-22999.0;-17193.0;-2586.0;-5806.0;3220.0;13187586.0
89;Nederlandse achtergrond;Totaal;2007;13187586.0;2397.0;0.02;137826.0;118067.0;19759.0;20509.0;40477.0;35547.0;-19968.0;-15038.0;-2324.0;-4930.0;2606.0;13189983.0
90;Nederlandse achtergrond;Totaal;2008;13189983.0;8098.0;0.06;140470.0;119376.0;21094.0;21906.0;37222.0;34412.0;-15316.0;-12506.0;-490.0;-2810.0;2320.0;13198081.0
91;Nederlandse achtergrond;Totaal;2009;13198081.0;17305.0;0.13;140482.0;118776.0;21706.0;22666.0;28465.0;27492.0;-5799.0;-4826.0;425.0;-973.0;1398.0;13215386.0
92;Nederlandse achtergrond;Totaal;2010;13215386.0;13394.0;0.1;139085.0;120133.0;18952.0;23035.0;28247.0;26733.0;-5212.0;-3698.0;-1860.0;-1514.0;-346.0;13228780.0
93;Nederlandse achtergrond;Totaal;2011;13228780.0;7375.0;0.06;135227.0;119528.0;15699.0;22895.0;31157.0;30375.0;-8262.0;-7480.0;-844.0;-782.0;-62.0;13236155.0
94;Nederlandse achtergrond;Totaal;2012;13236155.0;339.0;0.0;131409.0;123796.0;7613.0;22195.0;29266.0;27505.0;-7071.0;-5310.0;-1964.0;-1761.0;-203.0;13236494.0
95;Nederlandse achtergrond;Totaal;2013;13236494.0;-1949.0;-0.01;128428.0;123820.0;4608.0;21712.0;28114.0;27905.0;-6402.0;-6193.0;-364.0;-209.0;-155.0;13234545.0
96;Nederlandse achtergrond;Totaal;2014;13234545.0;860.0;0.01;130411.0;121777.0;8634.0;22489.0;29732.0;28641.0;-7243.0;-6152.0;-1622.0;-1091.0;-531.0;13235405.0
97;Nederlandse achtergrond;Totaal;2015;13235405.0;-8576.0;-0.06;126438.0;128432.0;-1994.0;23478.0;29708.0;29185.0;-6230.0;-5707.0;-875.0;-523.0;-352.0;13226829.0
98;Nederlandse achtergrond;Totaal;2016;13226829.0;-8075.0;-0.06;127103.0;129723.0;-2620.0;24642.0;29648.0;28774.0;-5006.0;-4132.0;-1323.0;-874.0;-449.0;13218754.0
99;Nederlandse achtergrond;Totaal;2017;13218754.0;-9529.0;-0.07;124962.0;130537.0;-5575.0;25437.0;28707.0;28105.0;-3270.0;-2668.0;-1286.0;-602.0;-684.0;13209225.0
100;Nederlandse achtergrond;Totaal;2018;13209225.0;-13200.0;-0.1;123010.0;133124.0;-10114.0;25403.0;27543.0;27244.0;-2140.0;-1841.0;-1245.0;-299.0;-946.0;13196025.0
101;Nederlandse achtergrond;Totaal;2019;13196025.0;-9145.0;-0.07;123030.0;130941.0;-7911.0;25632.0;26105.0;25893.0;-473.0;-261.0;-973.0;-212.0;-761.0;13186880.0
102;Nederlandse achtergrond;Totaal;2020;13186880.0;-17373.0;-0.13;122698.0;144344.0;-21646.0;24936.0;20198.0;20504.0;4738.0;4432.0;-159.0;306.0;-465.0;13169507.0
103;Nederlandse achtergrond;Totaal;2021;13169507.0;-17735.0;-0.13;132118.0;145433.0;-13315.0;19822.0;23428.0;23865.0;-3606.0;-4043.0;-377.0;437.0;-814.0;13151772.0
104;Nederlandse achtergrond;1e generatie migratieachtergrond;1996;;;;;;;;;;;;;;;
105;Nederlandse achtergrond;1e generatie migratieachtergrond;1997;;;;;;;;;;;;;;;
106;Nederlandse achtergrond;1e generatie migratieachtergrond;1998;;;;;;;;;;;;;;;
107;Nederlandse achtergrond;1e generatie migratieachtergrond;1999;;;;;;;;;;;;;;;
108;Nederlandse achtergrond;1e generatie migratieachtergrond;2000;;;;;;;;;;;;;;;
109;Nederlandse achtergrond;1e generatie migratieachtergrond;2001;;;;;;;;;;;;;;;
110;Nederlandse achtergrond;1e generatie migratieachtergrond;2002;;;;;;;;;;;;;;;
111;Nederlandse achtergrond;1e generatie migratieachtergrond;2003;;;;;;;;;;;;;;;
112;Nederlandse achtergrond;1e generatie migratieachtergrond;2004;;;;;;;;;;;;;;;
113;Nederlandse achtergrond;1e generatie migratieachtergrond;2005;;;;;;;;;;;;;;;
114;Nederlandse achtergrond;1e generatie migratieachtergrond;2006;;;;;;;;;;;;;;;
115;Nederlandse achtergrond;1e generatie migratieachtergrond;2007;;;;;;;;;;;;;;;
116;Nederlandse achtergrond;1e generatie migratieachtergrond;2008;;;;;;;;;;;;;;;
117;Nederlandse achtergrond;1e generatie migratieachtergrond;2009;;;;;;;;;;;;;;;
118;Nederlandse achtergrond;1e generatie migratieachtergrond;2010;;;;;;;;;;;;;;;
119;Nederlandse achtergrond;1e generatie migratieachtergrond;2011;;;;;;;;;;;;;;;
120;Nederlandse achtergrond;1e generatie migratieachtergrond;2012;;;;;;;;;;;;;;;
121;Nederlandse achtergrond;1e generatie migratieachtergrond;2013;;;;;;;;;;;;;;;
122;Nederlandse achtergrond;1e generatie migratieachtergrond;2014;;;;;;;;;;;;;;;
123;Nederlandse achtergrond;1e generatie migratieachtergrond;2015;;;;;;;;;;;;;;;
124;Nederlandse achtergrond;1e generatie migratieachtergrond;2016;;;;;;;;;;;;;;;
125;Nederlandse achtergrond;1e generatie migratieachtergrond;2017;;;;;;;;;;;;;;;
126;Nederlandse achtergrond;1e generatie migratieachtergrond;2018;;;;;;;;;;;;;;;
127;Nederlandse achtergrond;1e generatie migratieachtergrond;2019;;;;;;;;;;;;;;;
128;Nederlandse achtergrond;1e generatie migratieachtergrond;2020;;;;;;;;;;;;;;;
129;Nederlandse achtergrond;1e generatie migratieachtergrond;2021;;;;;;;;;;;;;;;
130;Nederlandse achtergrond;2e generatie migratieachtergrond;1996;;;;;;;;;;;;;;;
131;Nederlandse achtergrond;2e generatie migratieachtergrond;1997;;;;;;;;;;;;;;;
132;Nederlandse achtergrond;2e generatie migratieachtergrond;1998;;;;;;;;;;;;;;;
133;Nederlandse achtergrond;2e generatie migratieachtergrond;1999;;;;;;;;;;;;;;;
134;Nederlandse achtergrond;2e generatie migratieachtergrond;2000;;;;;;;;;;;;;;;
135;Nederlandse achtergrond;2e generatie migratieachtergrond;2001;;;;;;;;;;;;;;;
136;Nederlandse achtergrond;2e generatie migratieachtergrond;2002;;;;;;;;;;;;;;;
137;Nederlandse achtergrond;2e generatie migratieachtergrond;2003;;;;;;;;;;;;;;;
138;Nederlandse achtergrond;2e generatie migratieachtergrond;2004;;;;;;;;;;;;;;;
139;Nederlandse achtergrond;2e generatie migratieachtergrond;2005;;;;;;;;;;;;;;;
140;Nederlandse achtergrond;2e generatie migratieachtergrond;2006;;;;;;;;;;;;;;;
141;Nederlandse achtergrond;2e generatie migratieachtergrond;2007;;;;;;;;;;;;;;;
142;Nederlandse achtergrond;2e generatie migratieachtergrond;2008;;;;;;;;;;;;;;;
143;Nederlandse achtergrond;2e generatie migratieachtergrond;2009;;;;;;;;;;;;;;;
144;Nederlandse achtergrond;2e generatie migratieachtergrond;2010;;;;;;;;;;;;;;;
145;Nederlandse achtergrond;2e generatie migratieachtergrond;2011;;;;;;;;;;;;;;;
146;Nederlandse achtergrond;2e generatie migratieachtergrond;2012;;;;;;;;;;;;;;;
147;Nederlandse achtergrond;2e generatie migratieachtergrond;2013;;;;;;;;;;;;;;;
148;Nederlandse achtergrond;2e generatie migratieachtergrond;2014;;;;;;;;;;;;;;;
149;Nederlandse achtergrond;2e generatie migratieachtergrond;2015;;;;;;;;;;;;;;;
150;Nederlandse achtergrond;2e generatie migratieachtergrond;2016;;;;;;;;;;;;;;;
151;Nederlandse achtergrond;2e generatie migratieachtergrond;2017;;;;;;;;;;;;;;;
152;Nederlandse achtergrond;2e generatie migratieachtergrond;2018;;;;;;;;;;;;;;;
153;Nederlandse achtergrond;2e generatie migratieachtergrond;2019;;;;;;;;;;;;;;;
154;Nederlandse achtergrond;2e generatie migratieachtergrond;2020;;;;;;;;;;;;;;;
155;Nederlandse achtergrond;2e generatie migratieachtergrond;2021;;;;;;;;;;;;;;;
156;Met migratieachtergrond;Totaal;1996;2498715.0;55574.0;2.22;37598.0;13860.0;23738.0;89130.0;59786.0;36340.0;29344.0;52790.0;-20954.0;-23446.0;2492.0;2554289.0
157;Met migratieachtergrond;Totaal;1997;2554289.0;66111.0;2.59;39725.0;13605.0;26120.0;90309.0;51942.0;35340.0;38367.0;54969.0;-14978.0;-16602.0;1624.0;2620400.0
158;Met migratieachtergrond;Totaal;1998;2620400.0;78834.0;3.01;41362.0;13779.0;27583.0;100438.0;50484.0;34199.0;49954.0;66239.0;-14988.0;-16285.0;1297.0;2699234.0
159;Met migratieachtergrond;Totaal;1999;2699234.0;76068.0;2.82;41986.0;14255.0;27731.0;98496.0;50677.0;34270.0;47819.0;64226.0;-15889.0;-16407.0;518.0;2775302.0
160;Met migratieachtergrond;Totaal;2000;2775302.0;94922.0;3.42;44744.0;14537.0;30207.0;113268.0;49666.0;34900.0;63602.0;78368.0;-13653.0;-14766.0;1113.0;2870224.0
161;Met migratieachtergrond;Totaal;2001;2870224.0;94725.0;3.3;44946.0;15051.0;29895.0;114417.0;51680.0;36110.0;62737.0;78307.0;-13477.0;-15570.0;2093.0;2964949.0
162;Met migratieachtergrond;Totaal;2002;2964949.0;73809.0;2.49;45299.0;15098.0;30201.0;103397.0;62889.0;37932.0;40508.0;65465.0;-21857.0;-24957.0;3100.0;3038758.0
