ID;RegioS;Perioden;AccommodatiesTotaal_1;OpenAccommodaties_2;SlaapplaatsenTotaal_3;SlaapplaatsenInOpenAccommodaties_4;AccommodatiesTotaal_5;OpenAccommodaties_6;KamersTotaal_7;KamersInOpenAccommodaties_8;SlaapplaatsenTotaal_9;SlaapplaatsenInOpenAccommodaties_10;AccommodatiesTotaal_11;OpenAccommodaties_12;SlaapplaatsenTotaal_13;SlaapplaatsenInOpenAccommodaties_14;AccommodatiesTotaal_15;OpenAccommodaties_16;SlaapplaatsenTotaal_17;SlaapplaatsenInOpenAccommodaties_18;AccommodatiesPer1Januari_19;OpenAccommodaties_20;SlaapplaatsenTotaal_21;SlaapplaatsenInOpenAccommodaties_22;AccommodatiesPer1Januari_23;OpenAccommodaties_24;SlaapplaatsenTotaal_25;SlaapplaatsenInOpenAccommodaties_26
5859;Zuidwest-Gelderland (CR);2006 april;66.0;66.0;10282.0;10282.0;22.0;22.0;269.0;269.0;525.0;525.0;44.0;44.0;9757.0;9757.0;37.0;37.0;9375.0;9375.0;2.0;2.0;;;5.0;5.0;;
5860;Zuidwest-Gelderland (CR);2006 mei;66.0;66.0;10282.0;10282.0;22.0;22.0;269.0;269.0;525.0;525.0;44.0;44.0;9757.0;9757.0;37.0;37.0;9375.0;9375.0;2.0;2.0;;;5.0;5.0;;
5861;Zuidwest-Gelderland (CR);2006 juni;66.0;66.0;10282.0;10282.0;22.0;22.0;269.0;269.0;525.0;525.0;44.0;44.0;9757.0;9757.0;37.0;37.0;9375.0;9375.0;2.0;2.0;;;5.0;5.0;;
5862;Zuidwest-Gelderland (CR);2006 juli;66.0;66.0;10282.0;10282.0;22.0;22.0;269.0;269.0;525.0;525.0;44.0;44.0;9757.0;9757.0;37.0;37.0;9375.0;9375.0;2.0;2.0;;;5.0;5.0;;
5863;Zuidwest-Gelderland (CR);2006 augustus;66.0;66.0;10282.0;10282.0;22.0;22.0;269.0;269.0;525.0;525.0;44.0;44.0;9757.0;9757.0;37.0;37.0;9375.0;9375.0;2.0;2.0;;;5.0;5.0;;
5864;Zuidwest-Gelderland (CR);2006 september;66.0;66.0;10282.0;10282.0;22.0;22.0;269.0;269.0;525.0;525.0;44.0;44.0;9757.0;9757.0;37.0;37.0;9375.0;9375.0;2.0;2.0;;;5.0;5.0;;
5865;Zuidwest-Gelderland (CR);2006 oktober;66.0;53.0;10282.0;6081.0;22.0;22.0;269.0;269.0;525.0;525.0;44.0;31.0;9757.0;5556.0;37.0;24.0;9375.0;5174.0;2.0;2.0;;;5.0;5.0;;
5866;Zuidwest-Gelderland (CR);2006 november;66.0;31.0;10282.0;1538.0;22.0;22.0;269.0;269.0;525.0;525.0;44.0;9.0;9757.0;1013.0;37.0;5.0;9375.0;;2.0;0.0;;0.0;5.0;4.0;;
5867;Zuidwest-Gelderland (CR);2006 december;66.0;31.0;10282.0;1538.0;22.0;22.0;269.0;269.0;525.0;525.0;44.0;9.0;9757.0;1013.0;37.0;5.0;9375.0;;2.0;0.0;;0.0;5.0;4.0;;
5868;Zuidwest-Gelderland (CR);2007 januari;70.0;31.0;12556.0;1120.0;25.0;24.0;409.0;403.0;804.0;792.0;45.0;7.0;11752.0;328.0;38.0;2.0;11349.0;;1.0;1.0;;;6.0;4.0;;
5869;Zuidwest-Gelderland (CR);2007 februari;70.0;32.0;12556.0;1132.0;25.0;25.0;409.0;409.0;804.0;804.0;45.0;7.0;11752.0;328.0;38.0;2.0;11349.0;;1.0;1.0;;;6.0;4.0;;
5870;Zuidwest-Gelderland (CR);2007 maart;70.0;38.0;12556.0;3146.0;25.0;25.0;409.0;409.0;804.0;804.0;45.0;13.0;11752.0;2342.0;38.0;8.0;11349.0;2189.0;1.0;1.0;;;6.0;4.0;;
5871;Zuidwest-Gelderland (CR);2007 april;70.0;68.0;12556.0;12291.0;25.0;25.0;409.0;409.0;804.0;804.0;45.0;43.0;11752.0;11487.0;38.0;36.0;11349.0;11084.0;1.0;1.0;;;6.0;6.0;;
5872;Zuidwest-Gelderland (CR);2007 mei;70.0;69.0;12556.0;12431.0;25.0;25.0;409.0;409.0;804.0;804.0;45.0;44.0;11752.0;11627.0;38.0;37.0;11349.0;11224.0;1.0;1.0;;;6.0;6.0;;
5873;Zuidwest-Gelderland (CR);2007 juni;70.0;69.0;12556.0;12431.0;25.0;25.0;409.0;409.0;804.0;804.0;45.0;44.0;11752.0;11627.0;38.0;37.0;11349.0;11224.0;1.0;1.0;;;6.0;6.0;;
5874;Zuidwest-Gelderland (CR);2007 juli;70.0;69.0;12556.0;12431.0;25.0;25.0;409.0;409.0;804.0;804.0;45.0;44.0;11752.0;11627.0;38.0;37.0;11349.0;11224.0;1.0;1.0;;;6.0;6.0;;
5875;Zuidwest-Gelderland (CR);2007 augustus;70.0;69.0;12556.0;12431.0;25.0;25.0;409.0;409.0;804.0;804.0;45.0;44.0;11752.0;11627.0;38.0;37.0;11349.0;11224.0;1.0;1.0;;;6.0;6.0;;
5876;Zuidwest-Gelderland (CR);2007 september;70.0;69.0;12556.0;12431.0;25.0;25.0;409.0;409.0;804.0;804.0;45.0;44.0;11752.0;11627.0;38.0;37.0;11349.0;11224.0;1.0;1.0;;;6.0;6.0;;
5877;Zuidwest-Gelderland (CR);2007 oktober;70.0;56.0;12556.0;6609.0;25.0;25.0;409.0;409.0;804.0;804.0;45.0;31.0;11752.0;5805.0;38.0;24.0;11349.0;5402.0;1.0;1.0;;;6.0;6.0;;
5878;Zuidwest-Gelderland (CR);2007 november;70.0;34.0;12556.0;1357.0;25.0;25.0;409.0;409.0;804.0;804.0;45.0;9.0;11752.0;553.0;38.0;3.0;11349.0;;1.0;1.0;;;6.0;5.0;;
5879;Zuidwest-Gelderland (CR);2007 december;70.0;34.0;12556.0;1357.0;25.0;25.0;409.0;409.0;804.0;804.0;45.0;9.0;11752.0;553.0;38.0;3.0;11349.0;;1.0;1.0;;;6.0;5.0;;
5880;Zuidwest-Gelderland (CR);2008 januari;64.0;29.0;11754.0;1198.0;23.0;22.0;393.0;387.0;783.0;771.0;41.0;7.0;10971.0;427.0;35.0;3.0;10644.0;;2.0;1.0;;;4.0;3.0;;
5881;Zuidwest-Gelderland (CR);2008 februari;64.0;30.0;11754.0;1210.0;23.0;23.0;393.0;393.0;783.0;783.0;41.0;7.0;10971.0;427.0;35.0;3.0;10644.0;;2.0;1.0;;;4.0;3.0;;
5882;Zuidwest-Gelderland (CR);2008 maart;64.0;37.0;11754.0;3573.0;23.0;23.0;393.0;393.0;783.0;783.0;41.0;14.0;10971.0;2790.0;35.0;10.0;10644.0;;2.0;1.0;;;4.0;3.0;;
5883;Zuidwest-Gelderland (CR);2008 april;64.0;64.0;11754.0;11754.0;23.0;23.0;393.0;393.0;783.0;783.0;41.0;41.0;10971.0;10971.0;35.0;35.0;10644.0;10644.0;2.0;2.0;;;4.0;4.0;;
5884;Zuidwest-Gelderland (CR);2008 mei;64.0;64.0;11754.0;11754.0;23.0;23.0;393.0;393.0;783.0;783.0;41.0;41.0;10971.0;10971.0;35.0;35.0;10644.0;10644.0;2.0;2.0;;;4.0;4.0;;
5885;Zuidwest-Gelderland (CR);2008 juni;64.0;64.0;11754.0;11754.0;23.0;23.0;393.0;393.0;783.0;783.0;41.0;41.0;10971.0;10971.0;35.0;35.0;10644.0;10644.0;2.0;2.0;;;4.0;4.0;;
5886;Zuidwest-Gelderland (CR);2008 juli;64.0;64.0;11754.0;11754.0;23.0;23.0;393.0;393.0;783.0;783.0;41.0;41.0;10971.0;10971.0;35.0;35.0;10644.0;10644.0;2.0;2.0;;;4.0;4.0;;
5887;Zuidwest-Gelderland (CR);2008 augustus;64.0;64.0;11754.0;11754.0;23.0;23.0;393.0;393.0;783.0;783.0;41.0;41.0;10971.0;10971.0;35.0;35.0;10644.0;10644.0;2.0;2.0;;;4.0;4.0;;
5888;Zuidwest-Gelderland (CR);2008 september;64.0;64.0;11754.0;11754.0;23.0;23.0;393.0;393.0;783.0;783.0;41.0;41.0;10971.0;10971.0;35.0;35.0;10644.0;10644.0;2.0;2.0;;;4.0;4.0;;
5889;Zuidwest-Gelderland (CR);2008 oktober;64.0;50.0;11754.0;6008.0;23.0;23.0;393.0;393.0;783.0;783.0;41.0;27.0;10971.0;5225.0;35.0;21.0;10644.0;4898.0;2.0;2.0;;;4.0;4.0;;
5890;Zuidwest-Gelderland (CR);2008 november;64.0;31.0;11754.0;1285.0;23.0;23.0;393.0;393.0;783.0;783.0;41.0;8.0;10971.0;502.0;35.0;4.0;10644.0;;2.0;1.0;;;4.0;3.0;;
5891;Zuidwest-Gelderland (CR);2008 december;64.0;31.0;11754.0;1285.0;23.0;23.0;393.0;393.0;783.0;783.0;41.0;8.0;10971.0;502.0;35.0;4.0;10644.0;;2.0;1.0;;;4.0;3.0;;
5892;Zuidwest-Gelderland (CR);2009 januari;67.0;31.0;12442.0;1268.0;23.0;21.0;405.0;388.0;809.0;775.0;44.0;10.0;11633.0;493.0;35.0;4.0;11207.0;;5.0;3.0;;;4.0;3.0;;
5893;Zuidwest-Gelderland (CR);2009 februari;67.0;31.0;12442.0;1250.0;23.0;22.0;405.0;394.0;809.0;787.0;44.0;9.0;11633.0;463.0;35.0;4.0;11207.0;;5.0;3.0;;;4.0;2.0;;
5894;Zuidwest-Gelderland (CR);2009 maart;67.0;34.0;12442.0;2150.0;23.0;22.0;405.0;394.0;809.0;787.0;44.0;12.0;11633.0;1363.0;35.0;7.0;11207.0;1227.0;5.0;3.0;;;4.0;2.0;;
5895;Zuidwest-Gelderland (CR);2009 april;67.0;66.0;12442.0;12420.0;23.0;22.0;405.0;394.0;809.0;787.0;44.0;44.0;11633.0;11633.0;35.0;35.0;11207.0;11207.0;5.0;5.0;;;4.0;4.0;;
5896;Zuidwest-Gelderland (CR);2009 mei;67.0;66.0;12442.0;12420.0;23.0;22.0;405.0;394.0;809.0;787.0;44.0;44.0;11633.0;11633.0;35.0;35.0;11207.0;11207.0;5.0;5.0;;;4.0;4.0;;
5897;Zuidwest-Gelderland (CR);2009 juni;67.0;67.0;12442.0;12442.0;23.0;23.0;405.0;405.0;809.0;809.0;44.0;44.0;11633.0;11633.0;35.0;35.0;11207.0;11207.0;5.0;5.0;;;4.0;4.0;;
5898;Zuidwest-Gelderland (CR);2009 juli;67.0;67.0;12442.0;12442.0;23.0;23.0;405.0;405.0;809.0;809.0;44.0;44.0;11633.0;11633.0;35.0;35.0;11207.0;11207.0;5.0;5.0;;;4.0;4.0;;
5899;Zuidwest-Gelderland (CR);2009 augustus;67.0;67.0;12442.0;12442.0;23.0;23.0;405.0;405.0;809.0;809.0;44.0;44.0;11633.0;11633.0;35.0;35.0;11207.0;11207.0;5.0;5.0;;;4.0;4.0;;
5900;Zuidwest-Gelderland (CR);2009 september;67.0;67.0;12442.0;12442.0;23.0;23.0;405.0;405.0;809.0;809.0;44.0;44.0;11633.0;11633.0;35.0;35.0;11207.0;11207.0;5.0;5.0;;;4.0;4.0;;
5901;Zuidwest-Gelderland (CR);2009 oktober;67.0;48.0;12442.0;4667.0;23.0;23.0;405.0;405.0;809.0;809.0;44.0;25.0;11633.0;3858.0;35.0;18.0;11207.0;3657.0;5.0;4.0;;;4.0;3.0;;
5902;Zuidwest-Gelderland (CR);2009 november;67.0;33.0;12442.0;1302.0;23.0;23.0;405.0;405.0;809.0;809.0;44.0;10.0;11633.0;493.0;35.0;4.0;11207.0;;5.0;3.0;;;4.0;3.0;;
5903;Zuidwest-Gelderland (CR);2009 december;67.0;33.0;12442.0;1302.0;23.0;23.0;405.0;405.0;809.0;809.0;44.0;10.0;11633.0;493.0;35.0;4.0;11207.0;;5.0;3.0;;;4.0;3.0;;
5904;Zuidwest-Gelderland (CR);2010 januari;65.0;29.0;12078.0;1473.0;23.0;21.0;432.0;423.0;862.0;845.0;42.0;8.0;11216.0;628.0;35.0;4.0;10863.0;;3.0;2.0;;;4.0;2.0;;
5905;Zuidwest-Gelderland (CR);2010 februari;65.0;30.0;12078.0;1485.0;23.0;22.0;432.0;429.0;862.0;857.0;42.0;8.0;11216.0;628.0;35.0;4.0;10863.0;;3.0;2.0;;;4.0;2.0;;
5906;Zuidwest-Gelderland (CR);2010 maart;65.0;37.0;12078.0;3916.0;23.0;23.0;432.0;432.0;862.0;862.0;42.0;14.0;11216.0;3054.0;35.0;9.0;10863.0;2788.0;3.0;2.0;;;4.0;3.0;;
5907;Zuidwest-Gelderland (CR);2010 april;65.0;65.0;12078.0;12078.0;23.0;23.0;432.0;432.0;862.0;862.0;42.0;42.0;11216.0;11216.0;35.0;35.0;10863.0;10863.0;3.0;3.0;;;4.0;4.0;;
5908;Zuidwest-Gelderland (CR);2010 mei;65.0;65.0;12078.0;12078.0;23.0;23.0;432.0;432.0;862.0;862.0;42.0;42.0;11216.0;11216.0;35.0;35.0;10863.0;10863.0;3.0;3.0;;;4.0;4.0;;
5909;Zuidwest-Gelderland (CR);2010 juni;65.0;65.0;12078.0;12078.0;23.0;23.0;432.0;432.0;862.0;862.0;42.0;42.0;11216.0;11216.0;35.0;35.0;10863.0;10863.0;3.0;3.0;;;4.0;4.0;;
5910;Zuidwest-Gelderland (CR);2010 juli;65.0;65.0;12078.0;12078.0;23.0;23.0;432.0;432.0;862.0;862.0;42.0;42.0;11216.0;11216.0;35.0;35.0;10863.0;10863.0;3.0;3.0;;;4.0;4.0;;
5911;Zuidwest-Gelderland (CR);2010 augustus;65.0;65.0;12078.0;12078.0;23.0;23.0;432.0;432.0;862.0;862.0;42.0;42.0;11216.0;11216.0;35.0;35.0;10863.0;10863.0;3.0;3.0;;;4.0;4.0;;
5912;Zuidwest-Gelderland (CR);2010 september;65.0;65.0;12078.0;12078.0;23.0;23.0;432.0;432.0;862.0;862.0;42.0;42.0;11216.0;11216.0;35.0;35.0;10863.0;10863.0;3.0;3.0;;;4.0;4.0;;
5913;Zuidwest-Gelderland (CR);2010 oktober;65.0;49.0;12078.0;6341.0;23.0;23.0;432.0;432.0;862.0;862.0;42.0;26.0;11216.0;5479.0;35.0;20.0;10863.0;5183.0;3.0;2.0;;;4.0;4.0;;
5914;Zuidwest-Gelderland (CR);2010 november;65.0;31.0;12078.0;1490.0;23.0;23.0;432.0;432.0;862.0;862.0;42.0;8.0;11216.0;628.0;35.0;4.0;10863.0;;3.0;2.0;;;4.0;2.0;;
5915;Zuidwest-Gelderland (CR);2010 december;65.0;30.0;12078.0;1480.0;23.0;22.0;432.0;427.0;862.0;852.0;42.0;8.0;11216.0;628.0;35.0;4.0;10863.0;;3.0;2.0;;;4.0;2.0;;
5916;Zuidwest-Gelderland (CR);2011 januari;65.0;31.0;12128.0;1285.0;24.0;22.0;446.0;437.0;905.0;888.0;41.0;9.0;11223.0;397.0;33.0;3.0;10874.0;;4.0;3.0;;;4.0;3.0;;
5917;Zuidwest-Gelderland (CR);2011 februari;65.0;32.0;12128.0;1297.0;24.0;23.0;446.0;443.0;905.0;900.0;41.0;9.0;11223.0;397.0;33.0;3.0;10874.0;;4.0;3.0;;;4.0;3.0;;
5918;Zuidwest-Gelderland (CR);2011 maart;65.0;38.0;12128.0;4128.0;24.0;24.0;446.0;446.0;905.0;905.0;41.0;14.0;11223.0;3223.0;33.0;8.0;10874.0;3051.0;4.0;3.0;;;4.0;3.0;;
5919;Zuidwest-Gelderland (CR);2011 april;65.0;65.0;12128.0;12128.0;24.0;24.0;446.0;446.0;905.0;905.0;41.0;41.0;11223.0;11223.0;33.0;33.0;10874.0;10874.0;4.0;4.0;;;4.0;4.0;;
5920;Zuidwest-Gelderland (CR);2011 mei;65.0;64.0;12128.0;12122.0;24.0;23.0;446.0;443.0;905.0;899.0;41.0;41.0;11223.0;11223.0;33.0;33.0;10874.0;10874.0;4.0;4.0;;;4.0;4.0;;
5921;Zuidwest-Gelderland (CR);2011 juni;65.0;64.0;12128.0;12122.0;24.0;23.0;446.0;443.0;905.0;899.0;41.0;41.0;11223.0;11223.0;33.0;33.0;10874.0;10874.0;4.0;4.0;;;4.0;4.0;;
5922;Zuidwest-Gelderland (CR);2011 juli;65.0;64.0;12128.0;12122.0;24.0;23.0;446.0;443.0;905.0;899.0;41.0;41.0;11223.0;11223.0;33.0;33.0;10874.0;10874.0;4.0;4.0;;;4.0;4.0;;
5923;Zuidwest-Gelderland (CR);2011 augustus;65.0;64.0;12128.0;12122.0;24.0;23.0;446.0;443.0;905.0;899.0;41.0;41.0;11223.0;11223.0;33.0;33.0;10874.0;10874.0;4.0;4.0;;;4.0;4.0;;
5924;Zuidwest-Gelderland (CR);2011 september;65.0;64.0;12128.0;12122.0;24.0;23.0;446.0;443.0;905.0;899.0;41.0;41.0;11223.0;11223.0;33.0;33.0;10874.0;10874.0;4.0;4.0;;;4.0;4.0;;
5925;Zuidwest-Gelderland (CR);2011 oktober;65.0;52.0;12128.0;7802.0;24.0;23.0;446.0;443.0;905.0;899.0;41.0;29.0;11223.0;6903.0;33.0;21.0;10874.0;6554.0;4.0;4.0;;;4.0;4.0;;
5926;Zuidwest-Gelderland (CR);2011 november;65.0;34.0;12128.0;2326.0;24.0;23.0;446.0;443.0;905.0;899.0;41.0;11.0;11223.0;1427.0;33.0;5.0;10874.0;1255.0;4.0;3.0;;;4.0;3.0;;
5927;Zuidwest-Gelderland (CR);2011 december;65.0;31.0;12128.0;1290.0;24.0;22.0;446.0;440.0;905.0;893.0;41.0;9.0;11223.0;397.0;33.0;3.0;10874.0;;4.0;3.0;;;4.0;3.0;;
5928;Zuidwest-Gelderland (CR);2012 januari;63.0;26.0;11694.0;1110.0;23.0;20.0;440.0;428.0;884.0;861.0;40.0;6.0;10810.0;249.0;33.0;2.0;10259.0;;3.0;1.0;;;4.0;3.0;;
5929;Zuidwest-Gelderland (CR);2012 februari;63.0;28.0;11694.0;1128.0;23.0;22.0;440.0;437.0;884.0;879.0;40.0;6.0;10810.0;249.0;33.0;2.0;10259.0;;3.0;1.0;;;4.0;3.0;;
5930;Zuidwest-Gelderland (CR);2012 maart;63.0;34.0;11694.0;2553.0;23.0;23.0;440.0;440.0;884.0;884.0;40.0;11.0;10810.0;1669.0;33.0;6.0;10259.0;1488.0;3.0;2.0;;;4.0;3.0;;
5931;Zuidwest-Gelderland (CR);2012 april;63.0;63.0;11694.0;11694.0;23.0;23.0;440.0;440.0;884.0;884.0;40.0;40.0;10810.0;10810.0;33.0;33.0;10259.0;10259.0;3.0;3.0;;;4.0;4.0;;
5932;Zuidwest-Gelderland (CR);2012 mei;63.0;63.0;11694.0;11694.0;23.0;23.0;440.0;440.0;884.0;884.0;40.0;40.0;10810.0;10810.0;33.0;33.0;10259.0;10259.0;3.0;3.0;;;4.0;4.0;;
5933;Zuidwest-Gelderland (CR);2012 juni;63.0;63.0;11694.0;11694.0;23.0;23.0;440.0;440.0;884.0;884.0;40.0;40.0;10810.0;10810.0;33.0;33.0;10259.0;10259.0;3.0;3.0;;;4.0;4.0;;
5934;Zuidwest-Gelderland (CR);2012 juli;63.0;63.0;11694.0;11694.0;23.0;23.0;440.0;440.0;884.0;884.0;40.0;40.0;10810.0;10810.0;33.0;33.0;10259.0;10259.0;3.0;3.0;;;4.0;4.0;;
5935;Zuidwest-Gelderland (CR);2012 augustus;63.0;63.0;11694.0;11694.0;23.0;23.0;440.0;440.0;884.0;884.0;40.0;40.0;10810.0;10810.0;33.0;33.0;10259.0;10259.0;3.0;3.0;;;4.0;4.0;;
5936;Zuidwest-Gelderland (CR);2012 september;63.0;63.0;11694.0;11694.0;23.0;23.0;440.0;440.0;884.0;884.0;40.0;40.0;10810.0;10810.0;33.0;33.0;10259.0;10259.0;3.0;3.0;;;4.0;4.0;;
5937;Zuidwest-Gelderland (CR);2012 oktober;63.0;51.0;11694.0;7346.0;23.0;23.0;440.0;440.0;884.0;884.0;40.0;28.0;10810.0;6462.0;33.0;21.0;10259.0;5911.0;3.0;3.0;;;4.0;4.0;;
5938;Zuidwest-Gelderland (CR);2012 november;63.0;29.0;11694.0;1133.0;23.0;23.0;440.0;440.0;884.0;884.0;40.0;6.0;10810.0;249.0;33.0;2.0;10259.0;;3.0;1.0;;;4.0;3.0;;
5939;Zuidwest-Gelderland (CR);2012 december;63.0;28.0;11694.0;1127.0;23.0;22.0;440.0;437.0;884.0;878.0;40.0;6.0;10810.0;249.0;33.0;2.0;10259.0;;3.0;1.0;;;4.0;3.0;;
5940;Utrecht (CR);1998 januari;;;;;;;;;;;;;;;;;;;;;;;;;;
5941;Utrecht (CR);1998 februari;;;;;;;;;;;;;;;;;;;;;;;;;;
5942;Utrecht (CR);1998 maart;;;;;;;;;;;;;;;;;;;;;;;;;;
5943;Utrecht (CR);1998 april;;;;;;;;;;;;;;;;;;;;;;;;;;
5944;Utrecht (CR);1998 mei;;;;;;;;;;;;;;;;;;;;;;;;;;
5945;Utrecht (CR);1998 juni;;;;;;;;;;;;;;;;;;;;;;;;;;
5946;Utrecht (CR);1998 juli;;;;;;;;;;;;;;;;;;;;;;;;;;
5947;Utrecht (CR);1998 augustus;;;;;;;;;;;;;;;;;;;;;;;;;;
5948;Utrecht (CR);1998 september;;;;;;;;;;;;;;;;;;;;;;;;;;
5949;Utrecht (CR);1998 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;
5950;Utrecht (CR);1998 november;;;;;;;;;;;;;;;;;;;;;;;;;;
5951;Utrecht (CR);1998 december;;;;;;;;;;;;;;;;;;;;;;;;;;
5952;Utrecht (CR);1999 januari;;;;;;;;;;;;;;;;;;;;;;;;;;
5953;Utrecht (CR);1999 februari;;;;;;;;;;;;;;;;;;;;;;;;;;
5954;Utrecht (CR);1999 maart;;;;;;;;;;;;;;;;;;;;;;;;;;
5955;Utrecht (CR);1999 april;;;;;;;;;;;;;;;;;;;;;;;;;;
5956;Utrecht (CR);1999 mei;;;;;;;;;;;;;;;;;;;;;;;;;;
5957;Utrecht (CR);1999 juni;;;;;;;;;;;;;;;;;;;;;;;;;;
5958;Utrecht (CR);1999 juli;;;;;;;;;;;;;;;;;;;;;;;;;;
5959;Utrecht (CR);1999 augustus;;;;;;;;;;;;;;;;;;;;;;;;;;
5960;Utrecht (CR);1999 september;;;;;;;;;;;;;;;;;;;;;;;;;;
5961;Utrecht (CR);1999 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;
5962;Utrecht (CR);1999 november;;;;;;;;;;;;;;;;;;;;;;;;;;
5963;Utrecht (CR);1999 december;;;;;;;;;;;;;;;;;;;;;;;;;;
5964;Utrecht (CR);2000 januari;184.0;118.0;30748.0;14981.0;87.0;83.0;;;7374.0;7251.0;97.0;35.0;23374.0;7730.0;56.0;7.0;18412.0;3848.0;23.0;16.0;2852.0;2531.0;18.0;12.0;2110.0;1351.0
5965;Utrecht (CR);2000 februari;184.0;123.0;30748.0;15220.0;87.0;85.0;;;7374.0;7316.0;97.0;38.0;23374.0;7904.0;56.0;8.0;18412.0;3903.0;23.0;16.0;2852.0;2531.0;18.0;14.0;2110.0;1470.0
5966;Utrecht (CR);2000 maart;184.0;128.0;30748.0;16035.0;87.0;86.0;;;7374.0;7336.0;97.0;42.0;23374.0;8699.0;56.0;11.0;18412.0;4678.0;23.0;16.0;2852.0;2531.0;18.0;15.0;2110.0;1490.0
5967;Utrecht (CR);2000 april;184.0;180.0;30748.0;29737.0;87.0;87.0;;;7374.0;7374.0;97.0;93.0;23374.0;22363.0;56.0;55.0;18412.0;18002.0;23.0;22.0;2852.0;2811.0;18.0;16.0;2110.0;1550.0
5968;Utrecht (CR);2000 mei;184.0;183.0;30748.0;30707.0;87.0;87.0;;;7374.0;7374.0;97.0;96.0;23374.0;23333.0;56.0;56.0;18412.0;18412.0;23.0;22.0;2852.0;2811.0;18.0;18.0;2110.0;2110.0
5969;Utrecht (CR);2000 juni;184.0;184.0;30748.0;30748.0;87.0;87.0;;;7374.0;7374.0;97.0;97.0;23374.0;23374.0;56.0;56.0;18412.0;18412.0;23.0;23.0;2852.0;2852.0;18.0;18.0;2110.0;2110.0
5970;Utrecht (CR);2000 juli;184.0;184.0;30748.0;30748.0;87.0;87.0;;;7374.0;7374.0;97.0;97.0;23374.0;23374.0;56.0;56.0;18412.0;18412.0;23.0;23.0;2852.0;2852.0;18.0;18.0;2110.0;2110.0
5971;Utrecht (CR);2000 augustus;184.0;184.0;30748.0;30748.0;87.0;87.0;;;7374.0;7374.0;97.0;97.0;23374.0;23374.0;56.0;56.0;18412.0;18412.0;23.0;23.0;2852.0;2852.0;18.0;18.0;2110.0;2110.0
5972;Utrecht (CR);2000 september;184.0;184.0;30748.0;30748.0;87.0;87.0;;;7374.0;7374.0;97.0;97.0;23374.0;23374.0;56.0;56.0;18412.0;18412.0;23.0;23.0;2852.0;2852.0;18.0;18.0;2110.0;2110.0
5973;Utrecht (CR);2000 oktober;184.0;153.0;30748.0;22282.0;87.0;87.0;;;7374.0;7374.0;97.0;66.0;23374.0;14908.0;56.0;33.0;18412.0;10803.0;23.0;18.0;2852.0;2615.0;18.0;15.0;2110.0;1490.0
5974;Utrecht (CR);2000 november;184.0;125.0;30748.0;15278.0;87.0;87.0;;;7374.0;7374.0;97.0;38.0;23374.0;7904.0;56.0;8.0;18412.0;3903.0;23.0;16.0;2852.0;2531.0;18.0;14.0;2110.0;1470.0
5975;Utrecht (CR);2000 december;184.0;123.0;30748.0;15228.0;87.0;86.0;;;7374.0;7354.0;97.0;37.0;23374.0;7874.0;56.0;8.0;18412.0;3903.0;23.0;16.0;2852.0;2531.0;18.0;13.0;2110.0;1440.0
5976;Utrecht (CR);2001 januari;183.0;115.0;29572.0;14861.0;86.0;82.0;3537.0;3478.0;7378.0;7255.0;97.0;33.0;22194.0;7606.0;56.0;6.0;17231.0;3748.0;23.0;15.0;2853.0;2507.0;18.0;12.0;2110.0;1351.0
5977;Utrecht (CR);2001 februari;183.0;120.0;29572.0;15100.0;86.0;84.0;3537.0;3508.0;7378.0;7320.0;97.0;36.0;22194.0;7780.0;56.0;7.0;17231.0;3803.0;23.0;15.0;2853.0;2507.0;18.0;14.0;2110.0;1470.0
5978;Utrecht (CR);2001 maart;183.0;127.0;29572.0;16265.0;86.0;85.0;3537.0;3518.0;7378.0;7340.0;97.0;42.0;22194.0;8925.0;56.0;11.0;17231.0;4928.0;23.0;16.0;2853.0;2507.0;18.0;15.0;2110.0;1490.0
5979;Utrecht (CR);2001 april;183.0;179.0;29572.0;28561.0;86.0;86.0;3537.0;3537.0;7378.0;7378.0;97.0;93.0;22194.0;21183.0;56.0;55.0;17231.0;16821.0;23.0;22.0;2853.0;2812.0;18.0;16.0;2110.0;1550.0
5980;Utrecht (CR);2001 mei;183.0;182.0;29572.0;29531.0;86.0;86.0;3537.0;3537.0;7378.0;7378.0;97.0;96.0;22194.0;22153.0;56.0;56.0;17231.0;17231.0;23.0;22.0;2853.0;2812.0;18.0;18.0;2110.0;2110.0
5981;Utrecht (CR);2001 juni;183.0;183.0;29572.0;29572.0;86.0;86.0;3537.0;3537.0;7378.0;7378.0;97.0;97.0;22194.0;22194.0;56.0;56.0;17231.0;17231.0;23.0;23.0;2853.0;2853.0;18.0;18.0;2110.0;2110.0
5982;Utrecht (CR);2001 juli;183.0;183.0;29572.0;29572.0;86.0;86.0;3537.0;3537.0;7378.0;7378.0;97.0;97.0;22194.0;22194.0;56.0;56.0;17231.0;17231.0;23.0;23.0;2853.0;2853.0;18.0;18.0;2110.0;2110.0
5983;Utrecht (CR);2001 augustus;183.0;183.0;29572.0;29572.0;86.0;86.0;3537.0;3537.0;7378.0;7378.0;97.0;97.0;22194.0;22194.0;56.0;56.0;17231.0;17231.0;23.0;23.0;2853.0;2853.0;18.0;18.0;2110.0;2110.0
