ID;RegioS;BewoningWoonruimte;Woningkenmerken;Huishoudenskenmerken;Perioden;Nieuwbouw_1;Woningtransformatie_2;Totaal_3
28;Nederland;Totaal;Woningtype: eengezinswoningen;Type: Paar, zonder kind;2018;;;
29;Nederland;Totaal;Woningtype: eengezinswoningen;Type: Paar, zonder kind;2019;;;
30;Nederland;Totaal;Woningtype: eengezinswoningen;Type: Paar, zonder kind;2020;;;
31;Nederland;Totaal;Woningtype: eengezinswoningen;Type: Paar, zonder kind;2021;;;
32;Nederland;Totaal;Woningtype: eengezinswoningen;Type: Paar, met kind(eren);2018;;;
33;Nederland;Totaal;Woningtype: eengezinswoningen;Type: Paar, met kind(eren);2019;;;
34;Nederland;Totaal;Woningtype: eengezinswoningen;Type: Paar, met kind(eren);2020;;;
35;Nederland;Totaal;Woningtype: eengezinswoningen;Type: Paar, met kind(eren);2021;;;
36;Nederland;Totaal;Woningtype: eengezinswoningen;Overige huishoudens;2018;;;
37;Nederland;Totaal;Woningtype: eengezinswoningen;Overige huishoudens;2019;;;
38;Nederland;Totaal;Woningtype: eengezinswoningen;Overige huishoudens;2020;;;
39;Nederland;Totaal;Woningtype: eengezinswoningen;Overige huishoudens;2021;;;
40;Nederland;Totaal;Woningtype: eengezinswoningen;1e 20%-groep (laag inkomen);2018;;;
41;Nederland;Totaal;Woningtype: eengezinswoningen;1e 20%-groep (laag inkomen);2019;;;
42;Nederland;Totaal;Woningtype: eengezinswoningen;1e 20%-groep (laag inkomen);2020;;;
43;Nederland;Totaal;Woningtype: eengezinswoningen;1e 20%-groep (laag inkomen);2021;;;
44;Nederland;Totaal;Woningtype: eengezinswoningen;2e 20%-groep;2018;;;
45;Nederland;Totaal;Woningtype: eengezinswoningen;2e 20%-groep;2019;;;
46;Nederland;Totaal;Woningtype: eengezinswoningen;2e 20%-groep;2020;;;
47;Nederland;Totaal;Woningtype: eengezinswoningen;2e 20%-groep;2021;;;
48;Nederland;Totaal;Woningtype: eengezinswoningen;3e 20%-groep;2018;;;
49;Nederland;Totaal;Woningtype: eengezinswoningen;3e 20%-groep;2019;;;
50;Nederland;Totaal;Woningtype: eengezinswoningen;3e 20%-groep;2020;;;
51;Nederland;Totaal;Woningtype: eengezinswoningen;3e 20%-groep;2021;;;
52;Nederland;Totaal;Woningtype: eengezinswoningen;4e 20%-groep;2018;;;
53;Nederland;Totaal;Woningtype: eengezinswoningen;4e 20%-groep;2019;;;
54;Nederland;Totaal;Woningtype: eengezinswoningen;4e 20%-groep;2020;;;
55;Nederland;Totaal;Woningtype: eengezinswoningen;4e 20%-groep;2021;;;
56;Nederland;Totaal;Woningtype: eengezinswoningen;5e 20%-groep (hoog inkomen);2018;;;
57;Nederland;Totaal;Woningtype: eengezinswoningen;5e 20%-groep (hoog inkomen);2019;;;
58;Nederland;Totaal;Woningtype: eengezinswoningen;5e 20%-groep (hoog inkomen);2020;;;
59;Nederland;Totaal;Woningtype: eengezinswoningen;5e 20%-groep (hoog inkomen);2021;;;
60;Nederland;Totaal;Woningtype: eengezinswoningen;Inkomen onbekend;2018;;;
61;Nederland;Totaal;Woningtype: eengezinswoningen;Inkomen onbekend;2019;;;
62;Nederland;Totaal;Woningtype: eengezinswoningen;Inkomen onbekend;2020;;;
63;Nederland;Totaal;Woningtype: eengezinswoningen;Inkomen onbekend;2021;;;
64;Nederland;Totaal;Eengezinswoning type onbekend;Totaal;2018;190.0;30.0;220.0
65;Nederland;Totaal;Eengezinswoning type onbekend;Totaal;2019;60.0;;65.0
66;Nederland;Totaal;Eengezinswoning type onbekend;Totaal;2020;105.0;10.0;110.0
67;Nederland;Totaal;Eengezinswoning type onbekend;Totaal;2021;100.0;10.0;105.0
68;Nederland;Totaal;Eengezinswoning type onbekend;Jonger dan 35 jaar;2018;;;
69;Nederland;Totaal;Eengezinswoning type onbekend;Jonger dan 35 jaar;2019;;;
70;Nederland;Totaal;Eengezinswoning type onbekend;Jonger dan 35 jaar;2020;;;
71;Nederland;Totaal;Eengezinswoning type onbekend;Jonger dan 35 jaar;2021;;;
72;Nederland;Totaal;Eengezinswoning type onbekend;Leeftijd: 35 tot 55 jaar;2018;;;
73;Nederland;Totaal;Eengezinswoning type onbekend;Leeftijd: 35 tot 55 jaar;2019;;;
74;Nederland;Totaal;Eengezinswoning type onbekend;Leeftijd: 35 tot 55 jaar;2020;;;
75;Nederland;Totaal;Eengezinswoning type onbekend;Leeftijd: 35 tot 55 jaar;2021;;;
76;Nederland;Totaal;Eengezinswoning type onbekend;55 tot 75 jaar;2018;;;
77;Nederland;Totaal;Eengezinswoning type onbekend;55 tot 75 jaar;2019;;;
78;Nederland;Totaal;Eengezinswoning type onbekend;55 tot 75 jaar;2020;;;
79;Nederland;Totaal;Eengezinswoning type onbekend;55 tot 75 jaar;2021;;;
80;Nederland;Totaal;Eengezinswoning type onbekend;Leeftijd: 75 jaar of ouder;2018;;;
81;Nederland;Totaal;Eengezinswoning type onbekend;Leeftijd: 75 jaar of ouder;2019;;;
82;Nederland;Totaal;Eengezinswoning type onbekend;Leeftijd: 75 jaar of ouder;2020;;;
83;Nederland;Totaal;Eengezinswoning type onbekend;Leeftijd: 75 jaar of ouder;2021;;;
84;Nederland;Totaal;Eengezinswoning type onbekend;Type: Eenpersoonshuishouden;2018;;;
85;Nederland;Totaal;Eengezinswoning type onbekend;Type: Eenpersoonshuishouden;2019;;;
86;Nederland;Totaal;Eengezinswoning type onbekend;Type: Eenpersoonshuishouden;2020;;;
87;Nederland;Totaal;Eengezinswoning type onbekend;Type: Eenpersoonshuishouden;2021;;;
88;Nederland;Totaal;Eengezinswoning type onbekend;Type: Eenoudergezin;2018;;;
89;Nederland;Totaal;Eengezinswoning type onbekend;Type: Eenoudergezin;2019;;;
90;Nederland;Totaal;Eengezinswoning type onbekend;Type: Eenoudergezin;2020;;;
91;Nederland;Totaal;Eengezinswoning type onbekend;Type: Eenoudergezin;2021;;;
92;Nederland;Totaal;Eengezinswoning type onbekend;Type: Paar, zonder kind;2018;;;
93;Nederland;Totaal;Eengezinswoning type onbekend;Type: Paar, zonder kind;2019;;;
94;Nederland;Totaal;Eengezinswoning type onbekend;Type: Paar, zonder kind;2020;;;
95;Nederland;Totaal;Eengezinswoning type onbekend;Type: Paar, zonder kind;2021;;;
96;Nederland;Totaal;Eengezinswoning type onbekend;Type: Paar, met kind(eren);2018;;;
97;Nederland;Totaal;Eengezinswoning type onbekend;Type: Paar, met kind(eren);2019;;;
98;Nederland;Totaal;Eengezinswoning type onbekend;Type: Paar, met kind(eren);2020;;;
99;Nederland;Totaal;Eengezinswoning type onbekend;Type: Paar, met kind(eren);2021;;;
100;Nederland;Totaal;Eengezinswoning type onbekend;Overige huishoudens;2018;;;
101;Nederland;Totaal;Eengezinswoning type onbekend;Overige huishoudens;2019;;;
102;Nederland;Totaal;Eengezinswoning type onbekend;Overige huishoudens;2020;;;
103;Nederland;Totaal;Eengezinswoning type onbekend;Overige huishoudens;2021;;;
104;Nederland;Totaal;Eengezinswoning type onbekend;1e 20%-groep (laag inkomen);2018;;;
105;Nederland;Totaal;Eengezinswoning type onbekend;1e 20%-groep (laag inkomen);2019;;;
106;Nederland;Totaal;Eengezinswoning type onbekend;1e 20%-groep (laag inkomen);2020;;;
107;Nederland;Totaal;Eengezinswoning type onbekend;1e 20%-groep (laag inkomen);2021;;;
108;Nederland;Totaal;Eengezinswoning type onbekend;2e 20%-groep;2018;;;
109;Nederland;Totaal;Eengezinswoning type onbekend;2e 20%-groep;2019;;;
110;Nederland;Totaal;Eengezinswoning type onbekend;2e 20%-groep;2020;;;
111;Nederland;Totaal;Eengezinswoning type onbekend;2e 20%-groep;2021;;;
112;Nederland;Totaal;Eengezinswoning type onbekend;3e 20%-groep;2018;;;
113;Nederland;Totaal;Eengezinswoning type onbekend;3e 20%-groep;2019;;;
114;Nederland;Totaal;Eengezinswoning type onbekend;3e 20%-groep;2020;;;
115;Nederland;Totaal;Eengezinswoning type onbekend;3e 20%-groep;2021;;;
116;Nederland;Totaal;Eengezinswoning type onbekend;4e 20%-groep;2018;;;
117;Nederland;Totaal;Eengezinswoning type onbekend;4e 20%-groep;2019;;;
118;Nederland;Totaal;Eengezinswoning type onbekend;4e 20%-groep;2020;;;
119;Nederland;Totaal;Eengezinswoning type onbekend;4e 20%-groep;2021;;;
120;Nederland;Totaal;Eengezinswoning type onbekend;5e 20%-groep (hoog inkomen);2018;;;
121;Nederland;Totaal;Eengezinswoning type onbekend;5e 20%-groep (hoog inkomen);2019;;;
122;Nederland;Totaal;Eengezinswoning type onbekend;5e 20%-groep (hoog inkomen);2020;;;
123;Nederland;Totaal;Eengezinswoning type onbekend;5e 20%-groep (hoog inkomen);2021;;;
124;Nederland;Totaal;Eengezinswoning type onbekend;Inkomen onbekend;2018;;;
125;Nederland;Totaal;Eengezinswoning type onbekend;Inkomen onbekend;2019;;;
126;Nederland;Totaal;Eengezinswoning type onbekend;Inkomen onbekend;2020;;;
127;Nederland;Totaal;Eengezinswoning type onbekend;Inkomen onbekend;2021;;;
128;Nederland;Totaal;Woningtype: vrijstaande woning;Totaal;2018;8810.0;230.0;9035.0
129;Nederland;Totaal;Woningtype: vrijstaande woning;Totaal;2019;10440.0;230.0;10670.0
130;Nederland;Totaal;Woningtype: vrijstaande woning;Totaal;2020;9565.0;195.0;9760.0
131;Nederland;Totaal;Woningtype: vrijstaande woning;Totaal;2021;10195.0;180.0;10375.0
132;Nederland;Totaal;Woningtype: vrijstaande woning;Jonger dan 35 jaar;2018;;;
133;Nederland;Totaal;Woningtype: vrijstaande woning;Jonger dan 35 jaar;2019;;;
134;Nederland;Totaal;Woningtype: vrijstaande woning;Jonger dan 35 jaar;2020;;;
135;Nederland;Totaal;Woningtype: vrijstaande woning;Jonger dan 35 jaar;2021;;;
136;Nederland;Totaal;Woningtype: vrijstaande woning;Leeftijd: 35 tot 55 jaar;2018;;;
137;Nederland;Totaal;Woningtype: vrijstaande woning;Leeftijd: 35 tot 55 jaar;2019;;;
138;Nederland;Totaal;Woningtype: vrijstaande woning;Leeftijd: 35 tot 55 jaar;2020;;;
139;Nederland;Totaal;Woningtype: vrijstaande woning;Leeftijd: 35 tot 55 jaar;2021;;;
140;Nederland;Totaal;Woningtype: vrijstaande woning;55 tot 75 jaar;2018;;;
141;Nederland;Totaal;Woningtype: vrijstaande woning;55 tot 75 jaar;2019;;;
142;Nederland;Totaal;Woningtype: vrijstaande woning;55 tot 75 jaar;2020;;;
143;Nederland;Totaal;Woningtype: vrijstaande woning;55 tot 75 jaar;2021;;;
144;Nederland;Totaal;Woningtype: vrijstaande woning;Leeftijd: 75 jaar of ouder;2018;;;
145;Nederland;Totaal;Woningtype: vrijstaande woning;Leeftijd: 75 jaar of ouder;2019;;;
146;Nederland;Totaal;Woningtype: vrijstaande woning;Leeftijd: 75 jaar of ouder;2020;;;
147;Nederland;Totaal;Woningtype: vrijstaande woning;Leeftijd: 75 jaar of ouder;2021;;;
148;Nederland;Totaal;Woningtype: vrijstaande woning;Type: Eenpersoonshuishouden;2018;;;
149;Nederland;Totaal;Woningtype: vrijstaande woning;Type: Eenpersoonshuishouden;2019;;;
150;Nederland;Totaal;Woningtype: vrijstaande woning;Type: Eenpersoonshuishouden;2020;;;
151;Nederland;Totaal;Woningtype: vrijstaande woning;Type: Eenpersoonshuishouden;2021;;;
152;Nederland;Totaal;Woningtype: vrijstaande woning;Type: Eenoudergezin;2018;;;
153;Nederland;Totaal;Woningtype: vrijstaande woning;Type: Eenoudergezin;2019;;;
154;Nederland;Totaal;Woningtype: vrijstaande woning;Type: Eenoudergezin;2020;;;
155;Nederland;Totaal;Woningtype: vrijstaande woning;Type: Eenoudergezin;2021;;;
156;Nederland;Totaal;Woningtype: vrijstaande woning;Type: Paar, zonder kind;2018;;;
157;Nederland;Totaal;Woningtype: vrijstaande woning;Type: Paar, zonder kind;2019;;;
158;Nederland;Totaal;Woningtype: vrijstaande woning;Type: Paar, zonder kind;2020;;;
159;Nederland;Totaal;Woningtype: vrijstaande woning;Type: Paar, zonder kind;2021;;;
160;Nederland;Totaal;Woningtype: vrijstaande woning;Type: Paar, met kind(eren);2018;;;
161;Nederland;Totaal;Woningtype: vrijstaande woning;Type: Paar, met kind(eren);2019;;;
162;Nederland;Totaal;Woningtype: vrijstaande woning;Type: Paar, met kind(eren);2020;;;
163;Nederland;Totaal;Woningtype: vrijstaande woning;Type: Paar, met kind(eren);2021;;;
164;Nederland;Totaal;Woningtype: vrijstaande woning;Overige huishoudens;2018;;;
165;Nederland;Totaal;Woningtype: vrijstaande woning;Overige huishoudens;2019;;;
166;Nederland;Totaal;Woningtype: vrijstaande woning;Overige huishoudens;2020;;;
167;Nederland;Totaal;Woningtype: vrijstaande woning;Overige huishoudens;2021;;;
168;Nederland;Totaal;Woningtype: vrijstaande woning;1e 20%-groep (laag inkomen);2018;;;
169;Nederland;Totaal;Woningtype: vrijstaande woning;1e 20%-groep (laag inkomen);2019;;;
170;Nederland;Totaal;Woningtype: vrijstaande woning;1e 20%-groep (laag inkomen);2020;;;
171;Nederland;Totaal;Woningtype: vrijstaande woning;1e 20%-groep (laag inkomen);2021;;;
172;Nederland;Totaal;Woningtype: vrijstaande woning;2e 20%-groep;2018;;;
173;Nederland;Totaal;Woningtype: vrijstaande woning;2e 20%-groep;2019;;;
174;Nederland;Totaal;Woningtype: vrijstaande woning;2e 20%-groep;2020;;;
175;Nederland;Totaal;Woningtype: vrijstaande woning;2e 20%-groep;2021;;;
176;Nederland;Totaal;Woningtype: vrijstaande woning;3e 20%-groep;2018;;;
177;Nederland;Totaal;Woningtype: vrijstaande woning;3e 20%-groep;2019;;;
178;Nederland;Totaal;Woningtype: vrijstaande woning;3e 20%-groep;2020;;;
179;Nederland;Totaal;Woningtype: vrijstaande woning;3e 20%-groep;2021;;;
180;Nederland;Totaal;Woningtype: vrijstaande woning;4e 20%-groep;2018;;;
181;Nederland;Totaal;Woningtype: vrijstaande woning;4e 20%-groep;2019;;;
182;Nederland;Totaal;Woningtype: vrijstaande woning;4e 20%-groep;2020;;;
183;Nederland;Totaal;Woningtype: vrijstaande woning;4e 20%-groep;2021;;;
184;Nederland;Totaal;Woningtype: vrijstaande woning;5e 20%-groep (hoog inkomen);2018;;;
185;Nederland;Totaal;Woningtype: vrijstaande woning;5e 20%-groep (hoog inkomen);2019;;;
186;Nederland;Totaal;Woningtype: vrijstaande woning;5e 20%-groep (hoog inkomen);2020;;;
187;Nederland;Totaal;Woningtype: vrijstaande woning;5e 20%-groep (hoog inkomen);2021;;;
188;Nederland;Totaal;Woningtype: vrijstaande woning;Inkomen onbekend;2018;;;
189;Nederland;Totaal;Woningtype: vrijstaande woning;Inkomen onbekend;2019;;;
190;Nederland;Totaal;Woningtype: vrijstaande woning;Inkomen onbekend;2020;;;
191;Nederland;Totaal;Woningtype: vrijstaande woning;Inkomen onbekend;2021;;;
192;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Totaal;2018;6065.0;90.0;6155.0
193;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Totaal;2019;7035.0;90.0;7125.0
194;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Totaal;2020;6170.0;65.0;6235.0
195;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Totaal;2021;6560.0;65.0;6625.0
196;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Jonger dan 35 jaar;2018;;;
197;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Jonger dan 35 jaar;2019;;;
198;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Jonger dan 35 jaar;2020;;;
199;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Jonger dan 35 jaar;2021;;;
200;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Leeftijd: 35 tot 55 jaar;2018;;;
201;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Leeftijd: 35 tot 55 jaar;2019;;;
202;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Leeftijd: 35 tot 55 jaar;2020;;;
203;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Leeftijd: 35 tot 55 jaar;2021;;;
204;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;55 tot 75 jaar;2018;;;
205;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;55 tot 75 jaar;2019;;;
206;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;55 tot 75 jaar;2020;;;
207;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;55 tot 75 jaar;2021;;;
208;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Leeftijd: 75 jaar of ouder;2018;;;
209;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Leeftijd: 75 jaar of ouder;2019;;;
210;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Leeftijd: 75 jaar of ouder;2020;;;
211;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Leeftijd: 75 jaar of ouder;2021;;;
212;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Type: Eenpersoonshuishouden;2018;;;
213;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Type: Eenpersoonshuishouden;2019;;;
214;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Type: Eenpersoonshuishouden;2020;;;
215;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Type: Eenpersoonshuishouden;2021;;;
216;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Type: Eenoudergezin;2018;;;
217;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Type: Eenoudergezin;2019;;;
218;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Type: Eenoudergezin;2020;;;
219;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Type: Eenoudergezin;2021;;;
220;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Type: Paar, zonder kind;2018;;;
221;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Type: Paar, zonder kind;2019;;;
222;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Type: Paar, zonder kind;2020;;;
223;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Type: Paar, zonder kind;2021;;;
224;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Type: Paar, met kind(eren);2018;;;
225;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Type: Paar, met kind(eren);2019;;;
226;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Type: Paar, met kind(eren);2020;;;
227;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Type: Paar, met kind(eren);2021;;;
228;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Overige huishoudens;2018;;;
229;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Overige huishoudens;2019;;;
230;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Overige huishoudens;2020;;;
231;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Overige huishoudens;2021;;;
232;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;1e 20%-groep (laag inkomen);2018;;;
233;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;1e 20%-groep (laag inkomen);2019;;;
234;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;1e 20%-groep (laag inkomen);2020;;;
235;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;1e 20%-groep (laag inkomen);2021;;;
236;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;2e 20%-groep;2018;;;
237;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;2e 20%-groep;2019;;;
238;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;2e 20%-groep;2020;;;
239;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;2e 20%-groep;2021;;;
240;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;3e 20%-groep;2018;;;
241;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;3e 20%-groep;2019;;;
242;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;3e 20%-groep;2020;;;
243;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;3e 20%-groep;2021;;;
244;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;4e 20%-groep;2018;;;
245;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;4e 20%-groep;2019;;;
246;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;4e 20%-groep;2020;;;
247;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;4e 20%-groep;2021;;;
248;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;5e 20%-groep (hoog inkomen);2018;;;
249;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;5e 20%-groep (hoog inkomen);2019;;;
250;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;5e 20%-groep (hoog inkomen);2020;;;
251;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;5e 20%-groep (hoog inkomen);2021;;;
252;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Inkomen onbekend;2018;;;
253;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Inkomen onbekend;2019;;;
254;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Inkomen onbekend;2020;;;
255;Nederland;Totaal;Woningtype: 2-onder-1-kapwoning;Inkomen onbekend;2021;;;
256;Nederland;Totaal;Woningtype: hoekwoning;Totaal;2018;7930.0;75.0;8005.0
257;Nederland;Totaal;Woningtype: hoekwoning;Totaal;2019;8505.0;80.0;8585.0
258;Nederland;Totaal;Woningtype: hoekwoning;Totaal;2020;8115.0;55.0;8175.0
259;Nederland;Totaal;Woningtype: hoekwoning;Totaal;2021;7385.0;70.0;7455.0
260;Nederland;Totaal;Woningtype: hoekwoning;Jonger dan 35 jaar;2018;;;
261;Nederland;Totaal;Woningtype: hoekwoning;Jonger dan 35 jaar;2019;;;
262;Nederland;Totaal;Woningtype: hoekwoning;Jonger dan 35 jaar;2020;;;
263;Nederland;Totaal;Woningtype: hoekwoning;Jonger dan 35 jaar;2021;;;
264;Nederland;Totaal;Woningtype: hoekwoning;Leeftijd: 35 tot 55 jaar;2018;;;
265;Nederland;Totaal;Woningtype: hoekwoning;Leeftijd: 35 tot 55 jaar;2019;;;
266;Nederland;Totaal;Woningtype: hoekwoning;Leeftijd: 35 tot 55 jaar;2020;;;
267;Nederland;Totaal;Woningtype: hoekwoning;Leeftijd: 35 tot 55 jaar;2021;;;
268;Nederland;Totaal;Woningtype: hoekwoning;55 tot 75 jaar;2018;;;
269;Nederland;Totaal;Woningtype: hoekwoning;55 tot 75 jaar;2019;;;
270;Nederland;Totaal;Woningtype: hoekwoning;55 tot 75 jaar;2020;;;
271;Nederland;Totaal;Woningtype: hoekwoning;55 tot 75 jaar;2021;;;
272;Nederland;Totaal;Woningtype: hoekwoning;Leeftijd: 75 jaar of ouder;2018;;;
273;Nederland;Totaal;Woningtype: hoekwoning;Leeftijd: 75 jaar of ouder;2019;;;
274;Nederland;Totaal;Woningtype: hoekwoning;Leeftijd: 75 jaar of ouder;2020;;;
275;Nederland;Totaal;Woningtype: hoekwoning;Leeftijd: 75 jaar of ouder;2021;;;
276;Nederland;Totaal;Woningtype: hoekwoning;Type: Eenpersoonshuishouden;2018;;;
277;Nederland;Totaal;Woningtype: hoekwoning;Type: Eenpersoonshuishouden;2019;;;
278;Nederland;Totaal;Woningtype: hoekwoning;Type: Eenpersoonshuishouden;2020;;;
279;Nederland;Totaal;Woningtype: hoekwoning;Type: Eenpersoonshuishouden;2021;;;
280;Nederland;Totaal;Woningtype: hoekwoning;Type: Eenoudergezin;2018;;;
281;Nederland;Totaal;Woningtype: hoekwoning;Type: Eenoudergezin;2019;;;
282;Nederland;Totaal;Woningtype: hoekwoning;Type: Eenoudergezin;2020;;;
283;Nederland;Totaal;Woningtype: hoekwoning;Type: Eenoudergezin;2021;;;
284;Nederland;Totaal;Woningtype: hoekwoning;Type: Paar, zonder kind;2018;;;
285;Nederland;Totaal;Woningtype: hoekwoning;Type: Paar, zonder kind;2019;;;
286;Nederland;Totaal;Woningtype: hoekwoning;Type: Paar, zonder kind;2020;;;
287;Nederland;Totaal;Woningtype: hoekwoning;Type: Paar, zonder kind;2021;;;
288;Nederland;Totaal;Woningtype: hoekwoning;Type: Paar, met kind(eren);2018;;;
289;Nederland;Totaal;Woningtype: hoekwoning;Type: Paar, met kind(eren);2019;;;
290;Nederland;Totaal;Woningtype: hoekwoning;Type: Paar, met kind(eren);2020;;;
291;Nederland;Totaal;Woningtype: hoekwoning;Type: Paar, met kind(eren);2021;;;
292;Nederland;Totaal;Woningtype: hoekwoning;Overige huishoudens;2018;;;
293;Nederland;Totaal;Woningtype: hoekwoning;Overige huishoudens;2019;;;
294;Nederland;Totaal;Woningtype: hoekwoning;Overige huishoudens;2020;;;
