ID;CoalAndCoalProducts;Periods;TotalEnergySupply_1;Production_2;RecoveredProducts_3;ImportsTotal_4;OfWhichFromOutsideEU_5;Exports_6;StocksBeginningOfPeriod_7;StocksEndOfPeriod_8;StockChange_9;StatisticalDifferences_10;TotalConsumption_11;TotalEnergyCompanies_12;CokeOvenPlants_13;IndustryTotal_14;OfWhichIronAndSteel_15;TotalOtherConsumers_16
423;Hard coal;2014 3rd quarter;3203.0;;;11290.0;11290.0;8844.0;;;757.0;;3203.0;2119.0;735.0;;324.0;25.0
424;Hard coal;2014 October;1302.0;;;4916.0;4916.0;3722.0;;;108.0;;1302.0;924.0;248.0;;122.0;8.0
425;Hard coal;2014 November;1461.0;;;5591.0;5591.0;3580.0;;;-550.0;;1461.0;1100.0;236.0;;118.0;7.0
426;Hard coal;2014 December;1507.0;;;4063.0;4063.0;3548.0;;;992.0;;1507.0;1125.0;251.0;;122.0;9.0
427;Hard coal;2014 4th quarter;4270.0;;;14570.0;14570.0;10850.0;;;550.0;;4270.0;3149.0;735.0;;362.0;24.0
428;Hard coal;2015 January;1599.0;;;1140.0;1132.0;0.0;1541.0;1081.0;460.0;0.0;1599.0;1220.0;251.0;129.0;128.0;0.0
429;Hard coal;2015 February;1411.0;;;1449.0;1441.0;7.0;1081.0;1113.0;-32.0;0.0;1411.0;1078.0;213.0;120.0;119.0;0.0
430;Hard coal;2015 March;1504.0;;;1630.0;1621.0;7.0;1113.0;1232.0;-119.0;0.0;1504.0;1128.0;241.0;135.0;135.0;0.0
431;Hard coal;2015 1st quarter;4514.0;;;4219.0;4194.0;14.0;1541.0;1232.0;309.0;0.0;4514.0;3425.0;704.0;384.0;382.0;0.0
432;Hard coal;2015 April;1629.0;;;1744.0;1733.0;0.0;1232.0;1347.0;-115.0;0.0;1629.0;1264.0;240.0;126.0;123.0;0.0
433;Hard coal;2015 May;1482.0;;;1496.0;1487.0;0.0;1347.0;1361.0;-14.0;0.0;1482.0;1104.0;254.0;123.0;121.0;0.0
434;Hard coal;2015 June;1371.0;;;1397.0;1389.0;0.0;1361.0;1387.0;-26.0;0.0;1371.0;991.0;249.0;131.0;129.0;0.0
435;Hard coal;2015 2nd quarter;4482.0;;;4637.0;4609.0;0.0;1232.0;1387.0;-155.0;0.0;4482.0;3359.0;743.0;380.0;373.0;0.0
436;Hard coal;2015 July;1443.0;;;1436.0;1428.0;0.0;1387.0;1381.0;7.0;0.0;1443.0;1059.0;259.0;124.0;119.0;0.0
437;Hard coal;2015 August;1391.0;;;1190.0;1178.0;0.0;1381.0;1179.0;202.0;0.0;1391.0;1006.0;255.0;130.0;125.0;0.0
438;Hard coal;2015 September;1719.0;;;1470.0;1461.0;2.0;1179.0;928.0;251.0;0.0;1719.0;1332.0;251.0;136.0;131.0;0.0
439;Hard coal;2015 3rd quarter;4553.0;;;4096.0;4066.0;2.0;1387.0;928.0;459.0;0.0;4553.0;3397.0;765.0;391.0;375.0;0.0
440;Hard coal;2015 October;1605.0;;;1911.0;1901.0;8.0;928.0;1226.0;-298.0;0.0;1605.0;1213.0;253.0;139.0;135.0;0.0
441;Hard coal;2015 November;1314.0;;;1162.0;1155.0;8.0;1226.0;1066.0;160.0;0.0;1314.0;947.0;241.0;125.0;121.0;0.0
442;Hard coal;2015 December;1510.0;;;1406.0;1396.0;13.0;1066.0;948.0;118.0;0.0;1510.0;1134.0;262.0;114.0;111.0;0.0
443;Hard coal;2015 4th quarter;4428.0;;;4478.0;4451.0;30.0;928.0;948.0;-20.0;0.0;4428.0;3295.0;756.0;377.0;368.0;0.0
444;Hard coal;2016 January;1356.0;;;1369.0;1369.0;16.0;947.0;943.0;3.0;0.0;1356.0;982.0;249.0;125.0;125.0;0.0
445;Hard coal;2016 February;1359.0;;;1214.0;1213.0;16.0;943.0;782.0;162.0;0.0;1359.0;997.0;242.0;120.0;119.0;0.0
446;Hard coal;2016 March;1486.0;;;1415.0;1414.0;13.0;782.0;697.0;84.0;0.0;1486.0;1111.0;248.0;127.0;127.0;0.0
447;Hard coal;2016 1st quarter;4201.0;;;3998.0;3996.0;46.0;947.0;697.0;249.0;0.0;4201.0;3090.0;739.0;372.0;371.0;0.0
448;Hard coal;2016 April;1383.0;;;1724.0;1723.0;17.0;697.0;1022.0;-324.0;0.0;1383.0;1022.0;255.0;107.0;104.0;0.0
449;Hard coal;2016 May;1420.0;;;1382.0;1382.0;23.0;1022.0;961.0;60.0;0.0;1420.0;1060.0;231.0;129.0;126.0;0.0
450;Hard coal;2016 June;1257.0;;;1657.0;1656.0;14.0;961.0;1347.0;-386.0;0.0;1257.0;923.0;214.0;120.0;117.0;0.0
451;Hard coal;2016 2nd quarter;4060.0;;;4764.0;4761.0;53.0;697.0;1347.0;-650.0;0.0;4060.0;3004.0;700.0;356.0;347.0;0.0
452;Hard coal;2016 July;1115.0;;;798.0;797.0;20.0;1347.0;1010.0;337.0;0.0;1115.0;741.0;241.0;133.0;127.0;0.0
453;Hard coal;2016 August;1179.0;;;1298.0;1292.0;21.0;1010.0;1108.0;-97.0;0.0;1179.0;798.0;236.0;145.0;139.0;0.0
454;Hard coal;2016 September;1415.0;;;1315.0;1314.0;17.0;1108.0;990.0;118.0;0.0;1415.0;1050.0;243.0;122.0;117.0;0.0
455;Hard coal;2016 3rd quarter;3709.0;;;3410.0;3403.0;58.0;1347.0;990.0;358.0;0.0;3709.0;2588.0;721.0;400.0;384.0;0.0
456;Hard coal;2016 October;1565.0;;;1624.0;1624.0;23.0;990.0;1026.0;-37.0;0.0;1565.0;1184.0;255.0;126.0;123.0;0.0
457;Hard coal;2016 November;1489.0;;;1233.0;1231.0;0.0;1026.0;770.0;257.0;0.0;1489.0;1127.0;242.0;120.0;117.0;0.0
458;Hard coal;2016 December;1453.0;;;1515.0;1512.0;0.0;770.0;832.0;-63.0;0.0;1453.0;1091.0;239.0;123.0;119.0;0.0
459;Hard coal;2016 4th quarter;4507.0;;;4373.0;4367.0;23.0;990.0;832.0;157.0;0.0;4507.0;3401.0;736.0;369.0;360.0;0.0
460;Hard coal;2017 January;1484.0;;;1378.0;1377.0;0.0;813.0;708.0;105.0;0.0;1484.0;1096.0;246.0;142.0;140.0;0.0
461;Hard coal;2017 February;1468.0;;;1563.0;1562.0;0.0;708.0;803.0;-95.0;0.0;1468.0;1139.0;145.0;184.0;183.0;0.0
462;Hard coal;2017 March;1294.0;;;1608.0;1606.0;0.0;803.0;1117.0;-314.0;0.0;1294.0;923.0;246.0;124.0;123.0;0.0
463;Hard coal;2017 1st quarter;4246.0;;;4549.0;4545.0;0.0;813.0;1117.0;-304.0;0.0;4246.0;3158.0;638.0;450.0;446.0;0.0
464;Hard coal;2017 April;1110.0;;;995.0;994.0;0.0;1117.0;1002.0;115.0;0.0;1110.0;750.0;210.0;151.0;147.0;0.0
465;Hard coal;2017 May;1177.0;;;970.0;969.0;0.0;1002.0;794.0;208.0;0.0;1177.0;786.0;241.0;150.0;147.0;0.0
466;Hard coal;2017 June;1292.0;;;1420.0;1420.0;0.0;794.0;923.0;-129.0;0.0;1292.0;899.0;236.0;157.0;154.0;0.0
467;Hard coal;2017 2nd quarter;3579.0;;;3385.0;3383.0;0.0;1117.0;923.0;194.0;0.0;3579.0;2434.0;687.0;458.0;448.0;0.0
468;Hard coal;2017 July;1208.0;;;1151.0;1151.0;0.0;923.0;866.0;57.0;0.0;1208.0;835.0;235.0;138.0;132.0;0.0
469;Hard coal;2017 August;1089.0;;;1143.0;1143.0;0.0;866.0;920.0;-54.0;0.0;1089.0;706.0;245.0;139.0;133.0;0.0
470;Hard coal;2017 September;917.0;;;1179.0;1179.0;0.0;920.0;1182.0;-262.0;0.0;917.0;585.0;239.0;93.0;88.0;0.0
471;Hard coal;2017 3rd quarter;3215.0;;;3474.0;3473.0;0.0;923.0;1182.0;-259.0;0.0;3215.0;2126.0;719.0;370.0;353.0;0.0
472;Hard coal;2017 October;1145.0;;;887.0;886.0;0.0;1182.0;923.0;259.0;0.0;1145.0;764.0;249.0;132.0;127.0;0.0
473;Hard coal;2017 November;1252.0;;;1156.0;1156.0;0.0;923.0;828.0;96.0;0.0;1252.0;876.0;233.0;143.0;139.0;0.0
474;Hard coal;2017 December;1243.0;;;1417.0;1416.0;0.0;828.0;1002.0;-174.0;0.0;1243.0;883.0;227.0;133.0;128.0;0.0
475;Hard coal;2017 4th quarter;3640.0;;;3460.0;3458.0;0.0;1182.0;1002.0;180.0;0.0;3640.0;2522.0;709.0;408.0;394.0;0.0
476;Hard coal;2018 January;1334.0;;;1295.0;1294.0;0.0;1008.0;969.0;39.0;0.0;1334.0;947.0;240.0;148.0;146.0;0.0
477;Hard coal;2018 February;1247.0;;;940.0;940.0;0.0;969.0;662.0;307.0;0.0;1247.0;909.0;212.0;127.0;125.0;0.0
478;Hard coal;2018 March;1265.0;;;1347.0;1346.0;0.0;662.0;745.0;-83.0;0.0;1265.0;905.0;218.0;142.0;141.0;0.0
479;Hard coal;2018 1st quarter;3846.0;;;3583.0;3580.0;0.0;1008.0;745.0;263.0;0.0;3846.0;2760.0;670.0;416.0;412.0;0.0
480;Hard coal;2018 April;1154.0;;;1273.0;1272.0;0.0;745.0;865.0;-120.0;0.0;1154.0;786.0;216.0;152.0;149.0;0.0
481;Hard coal;2018 May;941.0;;;1128.0;1128.0;0.0;865.0;1052.0;-187.0;0.0;941.0;602.0;203.0;136.0;132.0;0.0
482;Hard coal;2018 June;819.0;;;727.0;726.0;0.0;1052.0;960.0;92.0;0.0;819.0;456.0;222.0;140.0;137.0;0.0
483;Hard coal;2018 2nd quarter;2913.0;;;3128.0;3126.0;0.0;745.0;960.0;-215.0;0.0;2913.0;1844.0;641.0;428.0;418.0;0.0
484;Hard coal;2018 July;971.0;;;810.0;810.0;0.0;960.0;799.0;160.0;0.0;971.0;579.0;241.0;150.0;144.0;0.0
485;Hard coal;2018 August;1005.0;;;1061.0;1061.0;0.0;799.0;856.0;-56.0;0.0;1005.0;637.0;246.0;122.0;116.0;0.0
486;Hard coal;2018 September;1102.0;;;1143.0;1143.0;0.0;856.0;897.0;-41.0;0.0;1102.0;757.0;237.0;109.0;103.0;0.0
487;Hard coal;2018 3rd quarter;3078.0;;;3015.0;3014.0;0.0;960.0;897.0;63.0;0.0;3078.0;1973.0;724.0;381.0;363.0;0.0
488;Hard coal;2018 October;1156.0;;;1221.0;1221.0;0.0;897.0;962.0;-66.0;0.0;1156.0;861.0;243.0;51.0;48.0;0.0
489;Hard coal;2018 November;956.0;;;988.0;988.0;0.0;964.0;996.0;-32.0;0.0;956.0;619.0;214.0;123.0;118.0;0.0
490;Lignite and BKB (Braunkohlenbriketts);1990;63.0;;;78.0;3.0;15.0;;;0.0;0.0;63.0;;;62.0;;1.0
491;Lignite and BKB (Braunkohlenbriketts);1991;48.0;;;63.0;3.0;15.0;;;0.0;0.0;48.0;;;47.0;;1.0
492;Lignite and BKB (Braunkohlenbriketts);1992;35.0;;;50.0;3.0;15.0;;;0.0;0.0;35.0;;;34.0;;1.0
493;Lignite and BKB (Braunkohlenbriketts);1993;44.0;;;62.0;3.0;15.0;;;-3.0;0.0;44.0;;;33.0;;11.0
494;Lignite and BKB (Braunkohlenbriketts);1994;26.0;;;49.0;3.0;23.0;;;0.0;0.0;26.0;;;25.0;;1.0
495;Lignite and BKB (Braunkohlenbriketts);1995;30.0;;;50.0;3.0;20.0;;;0.0;0.0;30.0;;;29.0;;1.0
496;Lignite and BKB (Braunkohlenbriketts);1996;25.0;;;52.0;2.0;25.0;;;-2.0;1.0;24.0;;;24.0;;0.0
497;Lignite and BKB (Braunkohlenbriketts);1997;41.0;;;71.0;4.0;31.0;;;1.0;0.0;41.0;;;39.0;;2.0
498;Lignite and BKB (Braunkohlenbriketts);1998;13.0;;;33.0;2.0;22.0;;;2.0;1.0;12.0;;;11.0;;1.0
499;Lignite and BKB (Braunkohlenbriketts);1999;27.0;;;50.0;3.0;21.0;;;-2.0;0.0;27.0;;;26.0;;1.0
500;Lignite and BKB (Braunkohlenbriketts);2000;39.0;;;46.0;2.0;9.0;;;2.0;0.0;39.0;;;38.0;;1.0
501;Lignite and BKB (Braunkohlenbriketts);2001;53.0;;;62.0;4.0;9.0;;;0.0;1.0;52.0;;;50.0;;2.0
502;Lignite and BKB (Braunkohlenbriketts);2002;50.0;;;56.0;3.0;6.0;;;0.0;0.0;50.0;;;48.0;;2.0
503;Lignite and BKB (Braunkohlenbriketts);2003;42.0;;;42.0;4.0;0.0;;;0.0;-1.0;43.0;;;40.0;;3.0
504;Lignite and BKB (Braunkohlenbriketts);2004;35.0;;;40.0;3.0;3.0;;;-2.0;-1.0;36.0;;;34.0;;2.0
505;Lignite and BKB (Braunkohlenbriketts);2005;48.0;;;54.0;6.0;6.0;;;0.0;0.0;48.0;;;45.0;;3.0
506;Lignite and BKB (Braunkohlenbriketts);2006;32.0;;;42.0;6.0;10.0;;;0.0;0.0;32.0;;;29.0;;3.0
507;Lignite and BKB (Braunkohlenbriketts);2007;76.0;;;103.0;17.0;27.0;;;0.0;-1.0;77.0;;;69.0;;8.0
508;Lignite and BKB (Braunkohlenbriketts);2008;73.0;;;73.0;28.0;0.0;;;0.0;0.0;73.0;;;63.0;;10.0
509;Lignite and BKB (Braunkohlenbriketts);2009;101.0;;;118.0;36.0;7.0;;;-10.0;1.0;100.0;;;88.0;;12.0
510;Lignite and BKB (Braunkohlenbriketts);2010;110.0;;;108.0;39.0;4.0;;;6.0;1.0;109.0;;;97.0;;12.0
511;Lignite and BKB (Braunkohlenbriketts);2011;105.0;;;101.0;39.0;0.0;;;4.0;0.0;105.0;;;93.0;;12.0
512;Lignite and BKB (Braunkohlenbriketts);2012;106.0;;;108.0;37.0;0.0;;;-2.0;0.0;106.0;;;94.0;;12.0
513;Lignite and BKB (Braunkohlenbriketts);2013;69.0;;;86.0;27.0;0.0;;;-17.0;0.0;69.0;;;62.0;;7.0
514;Lignite and BKB (Braunkohlenbriketts);2014;56.0;;;66.0;18.0;0.0;;;-10.0;0.0;56.0;;;53.0;;3.0
515;Lignite and BKB (Braunkohlenbriketts);2015;52.0;;;53.0;0.0;0.0;0.0;0.0;0.0;0.0;52.0;;;50.0;;3.0
516;Lignite and BKB (Braunkohlenbriketts);2016;75.0;;;76.0;0.0;0.0;0.0;0.0;0.0;0.0;75.0;;;69.0;;6.0
517;Lignite and BKB (Braunkohlenbriketts);2017;91.0;;;91.0;0.0;0.0;0.0;0.0;0.0;0.0;91.0;;;85.0;;6.0
518;Lignite and BKB (Braunkohlenbriketts);1990 January;;;;;;;;;;;;;;;;
519;Lignite and BKB (Braunkohlenbriketts);1990 February;;;;;;;;;;;;;;;;
520;Lignite and BKB (Braunkohlenbriketts);1990 March;;;;;;;;;;;;;;;;
521;Lignite and BKB (Braunkohlenbriketts);1990 1st quarter;;;;;;;;;;;;;;;;
522;Lignite and BKB (Braunkohlenbriketts);1990 April;;;;;;;;;;;;;;;;
523;Lignite and BKB (Braunkohlenbriketts);1990 May;;;;;;;;;;;;;;;;
524;Lignite and BKB (Braunkohlenbriketts);1990 June;;;;;;;;;;;;;;;;
525;Lignite and BKB (Braunkohlenbriketts);1990 2nd quarter;;;;;;;;;;;;;;;;
526;Lignite and BKB (Braunkohlenbriketts);1990 July;;;;;;;;;;;;;;;;
527;Lignite and BKB (Braunkohlenbriketts);1990 August;;;;;;;;;;;;;;;;
528;Lignite and BKB (Braunkohlenbriketts);1990 September;;;;;;;;;;;;;;;;
529;Lignite and BKB (Braunkohlenbriketts);1990 3rd quarter;;;;;;;;;;;;;;;;
530;Lignite and BKB (Braunkohlenbriketts);1990 October;;;;;;;;;;;;;;;;
531;Lignite and BKB (Braunkohlenbriketts);1990 November;;;;;;;;;;;;;;;;
532;Lignite and BKB (Braunkohlenbriketts);1990 December;;;;;;;;;;;;;;;;
533;Lignite and BKB (Braunkohlenbriketts);1990 4th quarter;;;;;;;;;;;;;;;;
534;Lignite and BKB (Braunkohlenbriketts);1991 January;;;;;;;;;;;;;;;;
535;Lignite and BKB (Braunkohlenbriketts);1991 February;;;;;;;;;;;;;;;;
536;Lignite and BKB (Braunkohlenbriketts);1991 March;;;;;;;;;;;;;;;;
537;Lignite and BKB (Braunkohlenbriketts);1991 1st quarter;;;;;;;;;;;;;;;;
538;Lignite and BKB (Braunkohlenbriketts);1991 April;;;;;;;;;;;;;;;;
539;Lignite and BKB (Braunkohlenbriketts);1991 May;;;;;;;;;;;;;;;;
540;Lignite and BKB (Braunkohlenbriketts);1991 June;;;;;;;;;;;;;;;;
541;Lignite and BKB (Braunkohlenbriketts);1991 2nd quarter;;;;;;;;;;;;;;;;
542;Lignite and BKB (Braunkohlenbriketts);1991 July;;;;;;;;;;;;;;;;
543;Lignite and BKB (Braunkohlenbriketts);1991 August;;;;;;;;;;;;;;;;
544;Lignite and BKB (Braunkohlenbriketts);1991 September;;;;;;;;;;;;;;;;
545;Lignite and BKB (Braunkohlenbriketts);1991 3rd quarter;;;;;;;;;;;;;;;;
546;Lignite and BKB (Braunkohlenbriketts);1991 October;;;;;;;;;;;;;;;;
547;Lignite and BKB (Braunkohlenbriketts);1991 November;;;;;;;;;;;;;;;;
548;Lignite and BKB (Braunkohlenbriketts);1991 December;;;;;;;;;;;;;;;;
549;Lignite and BKB (Braunkohlenbriketts);1991 4th quarter;;;;;;;;;;;;;;;;
550;Lignite and BKB (Braunkohlenbriketts);1992 January;;;;;;;;;;;;;;;;
551;Lignite and BKB (Braunkohlenbriketts);1992 February;;;;;;;;;;;;;;;;
552;Lignite and BKB (Braunkohlenbriketts);1992 March;;;;;;;;;;;;;;;;
553;Lignite and BKB (Braunkohlenbriketts);1992 1st quarter;;;;;;;;;;;;;;;;
554;Lignite and BKB (Braunkohlenbriketts);1992 April;;;;;;;;;;;;;;;;
555;Lignite and BKB (Braunkohlenbriketts);1992 May;;;;;;;;;;;;;;;;
556;Lignite and BKB (Braunkohlenbriketts);1992 June;;;;;;;;;;;;;;;;
557;Lignite and BKB (Braunkohlenbriketts);1992 2nd quarter;;;;;;;;;;;;;;;;
558;Lignite and BKB (Braunkohlenbriketts);1992 July;;;;;;;;;;;;;;;;
559;Lignite and BKB (Braunkohlenbriketts);1992 August;;;;;;;;;;;;;;;;
560;Lignite and BKB (Braunkohlenbriketts);1992 September;;;;;;;;;;;;;;;;
561;Lignite and BKB (Braunkohlenbriketts);1992 3rd quarter;;;;;;;;;;;;;;;;
562;Lignite and BKB (Braunkohlenbriketts);1992 October;;;;;;;;;;;;;;;;
563;Lignite and BKB (Braunkohlenbriketts);1992 November;;;;;;;;;;;;;;;;
564;Lignite and BKB (Braunkohlenbriketts);1992 December;;;;;;;;;;;;;;;;
565;Lignite and BKB (Braunkohlenbriketts);1992 4th quarter;;;;;;;;;;;;;;;;
566;Lignite and BKB (Braunkohlenbriketts);1993 January;;;;;;;;;;;;;;;;
567;Lignite and BKB (Braunkohlenbriketts);1993 February;;;;;;;;;;;;;;;;
568;Lignite and BKB (Braunkohlenbriketts);1993 March;;;;;;;;;;;;;;;;
569;Lignite and BKB (Braunkohlenbriketts);1993 1st quarter;;;;;;;;;;;;;;;;
570;Lignite and BKB (Braunkohlenbriketts);1993 April;;;;;;;;;;;;;;;;
571;Lignite and BKB (Braunkohlenbriketts);1993 May;;;;;;;;;;;;;;;;
572;Lignite and BKB (Braunkohlenbriketts);1993 June;;;;;;;;;;;;;;;;
573;Lignite and BKB (Braunkohlenbriketts);1993 2nd quarter;;;;;;;;;;;;;;;;
574;Lignite and BKB (Braunkohlenbriketts);1993 July;;;;;;;;;;;;;;;;
575;Lignite and BKB (Braunkohlenbriketts);1993 August;;;;;;;;;;;;;;;;
576;Lignite and BKB (Braunkohlenbriketts);1993 September;;;;;;;;;;;;;;;;
577;Lignite and BKB (Braunkohlenbriketts);1993 3rd quarter;;;;;;;;;;;;;;;;
578;Lignite and BKB (Braunkohlenbriketts);1993 October;;;;;;;;;;;;;;;;
579;Lignite and BKB (Braunkohlenbriketts);1993 November;;;;;;;;;;;;;;;;
580;Lignite and BKB (Braunkohlenbriketts);1993 December;;;;;;;;;;;;;;;;
581;Lignite and BKB (Braunkohlenbriketts);1993 4th quarter;;;;;;;;;;;;;;;;
582;Lignite and BKB (Braunkohlenbriketts);1994 January;;;;;;;;;;;;;;;;
583;Lignite and BKB (Braunkohlenbriketts);1994 February;;;;;;;;;;;;;;;;
584;Lignite and BKB (Braunkohlenbriketts);1994 March;;;;;;;;;;;;;;;;
585;Lignite and BKB (Braunkohlenbriketts);1994 1st quarter;;;;;;;;;;;;;;;;
586;Lignite and BKB (Braunkohlenbriketts);1994 April;;;;;;;;;;;;;;;;
587;Lignite and BKB (Braunkohlenbriketts);1994 May;;;;;;;;;;;;;;;;
588;Lignite and BKB (Braunkohlenbriketts);1994 June;;;;;;;;;;;;;;;;
589;Lignite and BKB (Braunkohlenbriketts);1994 2nd quarter;;;;;;;;;;;;;;;;
590;Lignite and BKB (Braunkohlenbriketts);1994 July;;;;;;;;;;;;;;;;
591;Lignite and BKB (Braunkohlenbriketts);1994 August;;;;;;;;;;;;;;;;
592;Lignite and BKB (Braunkohlenbriketts);1994 September;;;;;;;;;;;;;;;;
593;Lignite and BKB (Braunkohlenbriketts);1994 3rd quarter;;;;;;;;;;;;;;;;
594;Lignite and BKB (Braunkohlenbriketts);1994 October;;;;;;;;;;;;;;;;
595;Lignite and BKB (Braunkohlenbriketts);1994 November;;;;;;;;;;;;;;;;
596;Lignite and BKB (Braunkohlenbriketts);1994 December;;;;;;;;;;;;;;;;
597;Lignite and BKB (Braunkohlenbriketts);1994 4th quarter;;;;;;;;;;;;;;;;
598;Lignite and BKB (Braunkohlenbriketts);1995 January;;;;;;;;;;;;;;;;
599;Lignite and BKB (Braunkohlenbriketts);1995 February;;;;;;;;;;;;;;;;
600;Lignite and BKB (Braunkohlenbriketts);1995 March;;;;;;;;;;;;;;;;
601;Lignite and BKB (Braunkohlenbriketts);1995 1st quarter;;;;;;;;;;;;;;;;
602;Lignite and BKB (Braunkohlenbriketts);1995 April;;;;;;;;;;;;;;;;
603;Lignite and BKB (Braunkohlenbriketts);1995 May;;;;;;;;;;;;;;;;
604;Lignite and BKB (Braunkohlenbriketts);1995 June;;;;;;;;;;;;;;;;
605;Lignite and BKB (Braunkohlenbriketts);1995 2nd quarter;;;;;;;;;;;;;;;;
606;Lignite and BKB (Braunkohlenbriketts);1995 July;;;;;;;;;;;;;;;;
607;Lignite and BKB (Braunkohlenbriketts);1995 August;;;;;;;;;;;;;;;;
608;Lignite and BKB (Braunkohlenbriketts);1995 September;;;;;;;;;;;;;;;;
609;Lignite and BKB (Braunkohlenbriketts);1995 3rd quarter;;;;;;;;;;;;;;;;
610;Lignite and BKB (Braunkohlenbriketts);1995 October;;;;;;;;;;;;;;;;
611;Lignite and BKB (Braunkohlenbriketts);1995 November;;;;;;;;;;;;;;;;
612;Lignite and BKB (Braunkohlenbriketts);1995 December;;;;;;;;;;;;;;;;
613;Lignite and BKB (Braunkohlenbriketts);1995 4th quarter;;;;;;;;;;;;;;;;
614;Lignite and BKB (Braunkohlenbriketts);1996 January;;;;;;;;;;;;;;;;
615;Lignite and BKB (Braunkohlenbriketts);1996 February;;;;;;;;;;;;;;;;
616;Lignite and BKB (Braunkohlenbriketts);1996 March;;;;;;;;;;;;;;;;
617;Lignite and BKB (Braunkohlenbriketts);1996 1st quarter;;;;;;;;;;;;;;;;
618;Lignite and BKB (Braunkohlenbriketts);1996 April;;;;;;;;;;;;;;;;
619;Lignite and BKB (Braunkohlenbriketts);1996 May;;;;;;;;;;;;;;;;
620;Lignite and BKB (Braunkohlenbriketts);1996 June;;;;;;;;;;;;;;;;
621;Lignite and BKB (Braunkohlenbriketts);1996 2nd quarter;;;;;;;;;;;;;;;;
622;Lignite and BKB (Braunkohlenbriketts);1996 July;;;;;;;;;;;;;;;;
623;Lignite and BKB (Braunkohlenbriketts);1996 August;;;;;;;;;;;;;;;;
624;Lignite and BKB (Braunkohlenbriketts);1996 September;;;;;;;;;;;;;;;;
625;Lignite and BKB (Braunkohlenbriketts);1996 3rd quarter;;;;;;;;;;;;;;;;
626;Lignite and BKB (Braunkohlenbriketts);1996 October;;;;;;;;;;;;;;;;
627;Lignite and BKB (Braunkohlenbriketts);1996 November;;;;;;;;;;;;;;;;
628;Lignite and BKB (Braunkohlenbriketts);1996 December;;;;;;;;;;;;;;;;
629;Lignite and BKB (Braunkohlenbriketts);1996 4th quarter;;;;;;;;;;;;;;;;
630;Lignite and BKB (Braunkohlenbriketts);1997 January;;;;;;;;;;;;;;;;
631;Lignite and BKB (Braunkohlenbriketts);1997 February;;;;;;;;;;;;;;;;
632;Lignite and BKB (Braunkohlenbriketts);1997 March;;;;;;;;;;;;;;;;
633;Lignite and BKB (Braunkohlenbriketts);1997 1st quarter;;;;;;;;;;;;;;;;
634;Lignite and BKB (Braunkohlenbriketts);1997 April;;;;;;;;;;;;;;;;
635;Lignite and BKB (Braunkohlenbriketts);1997 May;;;;;;;;;;;;;;;;
636;Lignite and BKB (Braunkohlenbriketts);1997 June;;;;;;;;;;;;;;;;
637;Lignite and BKB (Braunkohlenbriketts);1997 2nd quarter;;;;;;;;;;;;;;;;
638;Lignite and BKB (Braunkohlenbriketts);1997 July;;;;;;;;;;;;;;;;
639;Lignite and BKB (Braunkohlenbriketts);1997 August;;;;;;;;;;;;;;;;
640;Lignite and BKB (Braunkohlenbriketts);1997 September;;;;;;;;;;;;;;;;
641;Lignite and BKB (Braunkohlenbriketts);1997 3rd quarter;;;;;;;;;;;;;;;;
642;Lignite and BKB (Braunkohlenbriketts);1997 October;;;;;;;;;;;;;;;;
643;Lignite and BKB (Braunkohlenbriketts);1997 November;;;;;;;;;;;;;;;;
644;Lignite and BKB (Braunkohlenbriketts);1997 December;;;;;;;;;;;;;;;;
645;Lignite and BKB (Braunkohlenbriketts);1997 4th quarter;;;;;;;;;;;;;;;;
646;Lignite and BKB (Braunkohlenbriketts);1998 January;;;;;;;;;;;;;;;;
647;Lignite and BKB (Braunkohlenbriketts);1998 February;;;;;;;;;;;;;;;;
648;Lignite and BKB (Braunkohlenbriketts);1998 March;;;;;;;;;;;;;;;;
649;Lignite and BKB (Braunkohlenbriketts);1998 1st quarter;;;;;;;;;;;;;;;;
650;Lignite and BKB (Braunkohlenbriketts);1998 April;;;;;;;;;;;;;;;;
651;Lignite and BKB (Braunkohlenbriketts);1998 May;;;;;;;;;;;;;;;;
652;Lignite and BKB (Braunkohlenbriketts);1998 June;;;;;;;;;;;;;;;;
653;Lignite and BKB (Braunkohlenbriketts);1998 2nd quarter;;;;;;;;;;;;;;;;
654;Lignite and BKB (Braunkohlenbriketts);1998 July;;;;;;;;;;;;;;;;
655;Lignite and BKB (Braunkohlenbriketts);1998 August;;;;;;;;;;;;;;;;
656;Lignite and BKB (Braunkohlenbriketts);1998 September;;;;;;;;;;;;;;;;
657;Lignite and BKB (Braunkohlenbriketts);1998 3rd quarter;;;;;;;;;;;;;;;;
658;Lignite and BKB (Braunkohlenbriketts);1998 October;;;;;;;;;;;;;;;;
659;Lignite and BKB (Braunkohlenbriketts);1998 November;;;;;;;;;;;;;;;;
660;Lignite and BKB (Braunkohlenbriketts);1998 December;;;;;;;;;;;;;;;;
661;Lignite and BKB (Braunkohlenbriketts);1998 4th quarter;;;;;;;;;;;;;;;;
662;Lignite and BKB (Braunkohlenbriketts);1999 January;;;;;;;;;;;;;;;;
663;Lignite and BKB (Braunkohlenbriketts);1999 February;;;;;;;;;;;;;;;;
664;Lignite and BKB (Braunkohlenbriketts);1999 March;;;;;;;;;;;;;;;;
665;Lignite and BKB (Braunkohlenbriketts);1999 1st quarter;;;;;;;;;;;;;;;;
