ID;Geslacht;LeeftijdOp31December;Perioden;Sterftekans_1;LevendenTafelbevolking_2;OverledenenTafelbevolking_3;PeriodeLevensverwachting_4
26;Totaal mannen en vrouwen;0 jaar;2050;0.00104;100000;104;86.52
27;Totaal mannen en vrouwen;0 jaar;2051;0.001;100000;100;86.66
28;Totaal mannen en vrouwen;0 jaar;2052;0.00096;100000;96;86.8
29;Totaal mannen en vrouwen;0 jaar;2053;0.00092;100000;92;86.94
30;Totaal mannen en vrouwen;0 jaar;2054;0.00089;100000;89;87.07
31;Totaal mannen en vrouwen;0 jaar;2055;0.00086;100000;86;87.21
32;Totaal mannen en vrouwen;0 jaar;2056;0.00082;100000;82;87.34
33;Totaal mannen en vrouwen;0 jaar;2057;0.00079;100000;79;87.47
34;Totaal mannen en vrouwen;0 jaar;2058;0.00076;100000;76;87.6
35;Totaal mannen en vrouwen;0 jaar;2059;0.00073;100000;73;87.73
36;Totaal mannen en vrouwen;0 jaar;2060;0.00071;100000;71;87.86
37;Totaal mannen en vrouwen;0 jaar;2061;0.00068;100000;68;87.99
38;Totaal mannen en vrouwen;0 jaar;2062;0.00065;100000;65;88.11
39;Totaal mannen en vrouwen;0 jaar;2063;0.00063;100000;63;88.23
40;Totaal mannen en vrouwen;0 jaar;2064;0.00061;100000;61;88.36
41;Totaal mannen en vrouwen;0 jaar;2065;0.00058;100000;58;88.48
42;Totaal mannen en vrouwen;0 jaar;2066;0.00056;100000;56;88.6
43;Totaal mannen en vrouwen;0 jaar;2067;0.00054;100000;54;88.72
44;Totaal mannen en vrouwen;0 jaar;2068;0.00052;100000;52;88.83
45;Totaal mannen en vrouwen;0 jaar;2069;0.0005;100000;50;88.95
46;Totaal mannen en vrouwen;0 jaar;2070;0.00048;100000;48;89.06
47;Totaal mannen en vrouwen;1 jaar;2024;0.00035;99704;35;81.63
48;Totaal mannen en vrouwen;1 jaar;2025;0.00033;99718;33;81.88
49;Totaal mannen en vrouwen;1 jaar;2026;0.00032;99731;32;82.12
50;Totaal mannen en vrouwen;1 jaar;2027;0.0003;99743;30;82.37
51;Totaal mannen en vrouwen;1 jaar;2028;0.00029;99755;29;82.61
52;Totaal mannen en vrouwen;1 jaar;2029;0.00028;99766;27;82.84
53;Totaal mannen en vrouwen;1 jaar;2030;0.00026;99777;26;83.08
54;Totaal mannen en vrouwen;1 jaar;2031;0.00025;99785;25;83.24
55;Totaal mannen en vrouwen;1 jaar;2032;0.00024;99793;24;83.4
56;Totaal mannen en vrouwen;1 jaar;2033;0.00023;99801;23;83.56
57;Totaal mannen en vrouwen;1 jaar;2034;0.00023;99809;23;83.72
58;Totaal mannen en vrouwen;1 jaar;2035;0.00022;99816;22;83.88
59;Totaal mannen en vrouwen;1 jaar;2036;0.00021;99823;21;84.04
60;Totaal mannen en vrouwen;1 jaar;2037;0.0002;99829;20;84.2
61;Totaal mannen en vrouwen;1 jaar;2038;0.00019;99836;19;84.35
62;Totaal mannen en vrouwen;1 jaar;2039;0.00019;99842;19;84.51
63;Totaal mannen en vrouwen;1 jaar;2040;0.00018;99848;18;84.66
64;Totaal mannen en vrouwen;1 jaar;2041;0.00017;99854;17;84.81
65;Totaal mannen en vrouwen;1 jaar;2042;0.00017;99859;17;84.96
66;Totaal mannen en vrouwen;1 jaar;2043;0.00016;99864;16;85.11
67;Totaal mannen en vrouwen;1 jaar;2044;0.00015;99870;15;85.26
68;Totaal mannen en vrouwen;1 jaar;2045;0.00015;99874;15;85.4
69;Totaal mannen en vrouwen;1 jaar;2046;0.00014;99879;14;85.55
70;Totaal mannen en vrouwen;1 jaar;2047;0.00014;99884;14;85.69
71;Totaal mannen en vrouwen;1 jaar;2048;0.00013;99888;13;85.83
72;Totaal mannen en vrouwen;1 jaar;2049;0.00013;99892;13;85.97
73;Totaal mannen en vrouwen;1 jaar;2050;0.00012;99896;12;86.11
74;Totaal mannen en vrouwen;1 jaar;2051;0.00012;99900;12;86.25
75;Totaal mannen en vrouwen;1 jaar;2052;0.00011;99904;11;86.38
76;Totaal mannen en vrouwen;1 jaar;2053;0.00011;99908;11;86.52
77;Totaal mannen en vrouwen;1 jaar;2054;0.00011;99911;11;86.65
78;Totaal mannen en vrouwen;1 jaar;2055;0.0001;99914;10;86.78
79;Totaal mannen en vrouwen;1 jaar;2056;0.0001;99918;10;86.91
80;Totaal mannen en vrouwen;1 jaar;2057;9e-05;99921;9;87.04
81;Totaal mannen en vrouwen;1 jaar;2058;9e-05;99924;9;87.17
82;Totaal mannen en vrouwen;1 jaar;2059;9e-05;99927;9;87.3
83;Totaal mannen en vrouwen;1 jaar;2060;8e-05;99929;8;87.42
84;Totaal mannen en vrouwen;1 jaar;2061;8e-05;99932;8;87.55
85;Totaal mannen en vrouwen;1 jaar;2062;8e-05;99935;8;87.67
86;Totaal mannen en vrouwen;1 jaar;2063;8e-05;99937;8;87.79
87;Totaal mannen en vrouwen;1 jaar;2064;7e-05;99939;7;87.91
88;Totaal mannen en vrouwen;1 jaar;2065;7e-05;99942;7;88.03
89;Totaal mannen en vrouwen;1 jaar;2066;7e-05;99944;7;88.15
90;Totaal mannen en vrouwen;1 jaar;2067;6e-05;99946;6;88.26
91;Totaal mannen en vrouwen;1 jaar;2068;6e-05;99948;6;88.38
92;Totaal mannen en vrouwen;1 jaar;2069;6e-05;99950;6;88.49
93;Totaal mannen en vrouwen;1 jaar;2070;6e-05;99952;6;88.61
94;Totaal mannen en vrouwen;2 jaar;2024;0.00018;99669;18;80.66
95;Totaal mannen en vrouwen;2 jaar;2025;0.00018;99685;18;80.9
96;Totaal mannen en vrouwen;2 jaar;2026;0.00017;99699;17;81.15
97;Totaal mannen en vrouwen;2 jaar;2027;0.00016;99713;16;81.39
98;Totaal mannen en vrouwen;2 jaar;2028;0.00015;99726;15;81.63
99;Totaal mannen en vrouwen;2 jaar;2029;0.00015;99739;15;81.87
100;Totaal mannen en vrouwen;2 jaar;2030;0.00014;99751;14;82.1
101;Totaal mannen en vrouwen;2 jaar;2031;0.00013;99760;13;82.26
102;Totaal mannen en vrouwen;2 jaar;2032;0.00013;99769;13;82.42
103;Totaal mannen en vrouwen;2 jaar;2033;0.00013;99778;12;82.58
104;Totaal mannen en vrouwen;2 jaar;2034;0.00012;99786;12;82.74
105;Totaal mannen en vrouwen;2 jaar;2035;0.00012;99794;12;82.9
106;Totaal mannen en vrouwen;2 jaar;2036;0.00011;99802;11;83.06
107;Totaal mannen en vrouwen;2 jaar;2037;0.00011;99809;11;83.22
108;Totaal mannen en vrouwen;2 jaar;2038;0.0001;99816;10;83.37
109;Totaal mannen en vrouwen;2 jaar;2039;0.0001;99823;10;83.52
110;Totaal mannen en vrouwen;2 jaar;2040;0.0001;99830;10;83.68
111;Totaal mannen en vrouwen;2 jaar;2041;9e-05;99836;9;83.83
112;Totaal mannen en vrouwen;2 jaar;2042;9e-05;99842;9;83.98
113;Totaal mannen en vrouwen;2 jaar;2043;9e-05;99848;9;84.12
114;Totaal mannen en vrouwen;2 jaar;2044;8e-05;99854;8;84.27
115;Totaal mannen en vrouwen;2 jaar;2045;8e-05;99860;8;84.42
116;Totaal mannen en vrouwen;2 jaar;2046;8e-05;99865;8;84.56
117;Totaal mannen en vrouwen;2 jaar;2047;7e-05;99870;7;84.7
118;Totaal mannen en vrouwen;2 jaar;2048;7e-05;99875;7;84.84
119;Totaal mannen en vrouwen;2 jaar;2049;7e-05;99880;7;84.98
120;Totaal mannen en vrouwen;2 jaar;2050;7e-05;99884;7;85.12
121;Totaal mannen en vrouwen;2 jaar;2051;6e-05;99888;6;85.26
122;Totaal mannen en vrouwen;2 jaar;2052;6e-05;99893;6;85.39
123;Totaal mannen en vrouwen;2 jaar;2053;6e-05;99897;6;85.53
124;Totaal mannen en vrouwen;2 jaar;2054;6e-05;99901;6;85.66
125;Totaal mannen en vrouwen;2 jaar;2055;6e-05;99904;6;85.79
126;Totaal mannen en vrouwen;2 jaar;2056;5e-05;99908;5;85.92
127;Totaal mannen en vrouwen;2 jaar;2057;5e-05;99911;5;86.05
128;Totaal mannen en vrouwen;2 jaar;2058;5e-05;99915;5;86.18
129;Totaal mannen en vrouwen;2 jaar;2059;5e-05;99918;5;86.3
130;Totaal mannen en vrouwen;2 jaar;2060;5e-05;99921;5;86.43
131;Totaal mannen en vrouwen;2 jaar;2061;4e-05;99924;4;86.55
132;Totaal mannen en vrouwen;2 jaar;2062;4e-05;99927;4;86.67
133;Totaal mannen en vrouwen;2 jaar;2063;4e-05;99930;4;86.8
134;Totaal mannen en vrouwen;2 jaar;2064;4e-05;99932;4;86.92
135;Totaal mannen en vrouwen;2 jaar;2065;4e-05;99935;4;87.04
136;Totaal mannen en vrouwen;2 jaar;2066;4e-05;99937;4;87.15
137;Totaal mannen en vrouwen;2 jaar;2067;4e-05;99940;4;87.27
138;Totaal mannen en vrouwen;2 jaar;2068;3e-05;99942;3;87.38
139;Totaal mannen en vrouwen;2 jaar;2069;3e-05;99944;3;87.5
140;Totaal mannen en vrouwen;2 jaar;2070;3e-05;99946;3;87.61
141;Totaal mannen en vrouwen;3 jaar;2024;0.00011;99651;11;79.67
142;Totaal mannen en vrouwen;3 jaar;2025;0.0001;99667;10;79.92
143;Totaal mannen en vrouwen;3 jaar;2026;0.0001;99682;10;80.16
144;Totaal mannen en vrouwen;3 jaar;2027;9e-05;99697;9;80.4
145;Totaal mannen en vrouwen;3 jaar;2028;9e-05;99711;9;80.64
146;Totaal mannen en vrouwen;3 jaar;2029;9e-05;99724;9;80.88
147;Totaal mannen en vrouwen;3 jaar;2030;8e-05;99737;8;81.11
148;Totaal mannen en vrouwen;3 jaar;2031;8e-05;99747;8;81.27
149;Totaal mannen en vrouwen;3 jaar;2032;8e-05;99756;8;81.43
150;Totaal mannen en vrouwen;3 jaar;2033;7e-05;99765;7;81.59
151;Totaal mannen en vrouwen;3 jaar;2034;7e-05;99774;7;81.75
152;Totaal mannen en vrouwen;3 jaar;2035;7e-05;99782;7;81.91
153;Totaal mannen en vrouwen;3 jaar;2036;7e-05;99791;7;82.07
154;Totaal mannen en vrouwen;3 jaar;2037;6e-05;99798;6;82.22
155;Totaal mannen en vrouwen;3 jaar;2038;6e-05;99806;6;82.38
156;Totaal mannen en vrouwen;3 jaar;2039;6e-05;99813;6;82.53
157;Totaal mannen en vrouwen;3 jaar;2040;6e-05;99820;6;82.68
158;Totaal mannen en vrouwen;3 jaar;2041;5e-05;99827;5;82.83
159;Totaal mannen en vrouwen;3 jaar;2042;5e-05;99834;5;82.98
160;Totaal mannen en vrouwen;3 jaar;2043;5e-05;99840;5;83.13
161;Totaal mannen en vrouwen;3 jaar;2044;5e-05;99846;5;83.28
162;Totaal mannen en vrouwen;3 jaar;2045;5e-05;99852;5;83.42
163;Totaal mannen en vrouwen;3 jaar;2046;5e-05;99857;5;83.57
164;Totaal mannen en vrouwen;3 jaar;2047;4e-05;99862;4;83.71
165;Totaal mannen en vrouwen;3 jaar;2048;4e-05;99868;4;83.85
166;Totaal mannen en vrouwen;3 jaar;2049;4e-05;99873;4;83.99
167;Totaal mannen en vrouwen;3 jaar;2050;4e-05;99877;4;84.13
168;Totaal mannen en vrouwen;3 jaar;2051;4e-05;99882;4;84.26
169;Totaal mannen en vrouwen;3 jaar;2052;4e-05;99886;4;84.4
170;Totaal mannen en vrouwen;3 jaar;2053;3e-05;99891;3;84.53
171;Totaal mannen en vrouwen;3 jaar;2054;3e-05;99895;3;84.66
172;Totaal mannen en vrouwen;3 jaar;2055;3e-05;99899;3;84.79
173;Totaal mannen en vrouwen;3 jaar;2056;3e-05;99903;3;84.92
174;Totaal mannen en vrouwen;3 jaar;2057;3e-05;99906;3;85.05
175;Totaal mannen en vrouwen;3 jaar;2058;3e-05;99910;3;85.18
176;Totaal mannen en vrouwen;3 jaar;2059;3e-05;99913;3;85.31
177;Totaal mannen en vrouwen;3 jaar;2060;3e-05;99916;3;85.43
178;Totaal mannen en vrouwen;3 jaar;2061;3e-05;99919;3;85.56
179;Totaal mannen en vrouwen;3 jaar;2062;3e-05;99922;3;85.68
180;Totaal mannen en vrouwen;3 jaar;2063;2e-05;99925;2;85.8
181;Totaal mannen en vrouwen;3 jaar;2064;2e-05;99928;2;85.92
182;Totaal mannen en vrouwen;3 jaar;2065;2e-05;99931;2;86.04
183;Totaal mannen en vrouwen;3 jaar;2066;2e-05;99933;2;86.16
184;Totaal mannen en vrouwen;3 jaar;2067;2e-05;99936;2;86.27
185;Totaal mannen en vrouwen;3 jaar;2068;2e-05;99938;2;86.39
186;Totaal mannen en vrouwen;3 jaar;2069;2e-05;99941;2;86.5
187;Totaal mannen en vrouwen;3 jaar;2070;2e-05;99943;2;86.61
188;Totaal mannen en vrouwen;4 jaar;2024;8e-05;99640;8;78.68
189;Totaal mannen en vrouwen;4 jaar;2025;8e-05;99657;8;78.93
190;Totaal mannen en vrouwen;4 jaar;2026;7e-05;99673;7;79.17
191;Totaal mannen en vrouwen;4 jaar;2027;7e-05;99688;7;79.41
192;Totaal mannen en vrouwen;4 jaar;2028;7e-05;99702;7;79.65
193;Totaal mannen en vrouwen;4 jaar;2029;6e-05;99716;6;79.89
194;Totaal mannen en vrouwen;4 jaar;2030;6e-05;99729;6;80.12
195;Totaal mannen en vrouwen;4 jaar;2031;6e-05;99739;6;80.28
196;Totaal mannen en vrouwen;4 jaar;2032;6e-05;99748;6;80.44
197;Totaal mannen en vrouwen;4 jaar;2033;5e-05;99758;5;80.6
198;Totaal mannen en vrouwen;4 jaar;2034;5e-05;99767;5;80.76
199;Totaal mannen en vrouwen;4 jaar;2035;5e-05;99776;5;80.92
200;Totaal mannen en vrouwen;4 jaar;2036;5e-05;99784;5;81.07
201;Totaal mannen en vrouwen;4 jaar;2037;5e-05;99792;5;81.23
202;Totaal mannen en vrouwen;4 jaar;2038;5e-05;99800;5;81.38
203;Totaal mannen en vrouwen;4 jaar;2039;4e-05;99807;4;81.54
204;Totaal mannen en vrouwen;4 jaar;2040;4e-05;99815;4;81.69
205;Totaal mannen en vrouwen;4 jaar;2041;4e-05;99822;4;81.84
206;Totaal mannen en vrouwen;4 jaar;2042;4e-05;99828;4;81.99
207;Totaal mannen en vrouwen;4 jaar;2043;4e-05;99835;4;82.14
208;Totaal mannen en vrouwen;4 jaar;2044;4e-05;99841;4;82.28
209;Totaal mannen en vrouwen;4 jaar;2045;3e-05;99847;3;82.43
210;Totaal mannen en vrouwen;4 jaar;2046;3e-05;99853;3;82.57
211;Totaal mannen en vrouwen;4 jaar;2047;3e-05;99858;3;82.71
212;Totaal mannen en vrouwen;4 jaar;2048;3e-05;99863;3;82.85
213;Totaal mannen en vrouwen;4 jaar;2049;3e-05;99869;3;82.99
214;Totaal mannen en vrouwen;4 jaar;2050;3e-05;99873;3;83.13
215;Totaal mannen en vrouwen;4 jaar;2051;3e-05;99878;3;83.27
216;Totaal mannen en vrouwen;4 jaar;2052;3e-05;99883;3;83.4
217;Totaal mannen en vrouwen;4 jaar;2053;3e-05;99887;3;83.53
218;Totaal mannen en vrouwen;4 jaar;2054;3e-05;99891;3;83.67
219;Totaal mannen en vrouwen;4 jaar;2055;2e-05;99895;2;83.8
220;Totaal mannen en vrouwen;4 jaar;2056;2e-05;99899;2;83.93
221;Totaal mannen en vrouwen;4 jaar;2057;2e-05;99903;2;84.06
222;Totaal mannen en vrouwen;4 jaar;2058;2e-05;99907;2;84.18
223;Totaal mannen en vrouwen;4 jaar;2059;2e-05;99910;2;84.31
224;Totaal mannen en vrouwen;4 jaar;2060;2e-05;99914;2;84.43
225;Totaal mannen en vrouwen;4 jaar;2061;2e-05;99917;2;84.56
226;Totaal mannen en vrouwen;4 jaar;2062;2e-05;99920;2;84.68
227;Totaal mannen en vrouwen;4 jaar;2063;2e-05;99923;2;84.8
228;Totaal mannen en vrouwen;4 jaar;2064;2e-05;99926;2;84.92
229;Totaal mannen en vrouwen;4 jaar;2065;2e-05;99929;2;85.04
230;Totaal mannen en vrouwen;4 jaar;2066;2e-05;99931;2;85.16
231;Totaal mannen en vrouwen;4 jaar;2067;2e-05;99934;2;85.27
232;Totaal mannen en vrouwen;4 jaar;2068;1e-05;99936;1;85.39
233;Totaal mannen en vrouwen;4 jaar;2069;1e-05;99939;1;85.5
234;Totaal mannen en vrouwen;4 jaar;2070;1e-05;99941;1;85.61
235;Totaal mannen en vrouwen;5 jaar;2024;7e-05;99632;7;77.69
236;Totaal mannen en vrouwen;5 jaar;2025;7e-05;99649;7;77.93
237;Totaal mannen en vrouwen;5 jaar;2026;6e-05;99665;6;78.18
238;Totaal mannen en vrouwen;5 jaar;2027;6e-05;99681;6;78.42
239;Totaal mannen en vrouwen;5 jaar;2028;6e-05;99695;6;78.65
240;Totaal mannen en vrouwen;5 jaar;2029;6e-05;99709;6;78.89
241;Totaal mannen en vrouwen;5 jaar;2030;5e-05;99722;5;79.12
242;Totaal mannen en vrouwen;5 jaar;2031;5e-05;99733;5;79.28
243;Totaal mannen en vrouwen;5 jaar;2032;5e-05;99743;5;79.44
244;Totaal mannen en vrouwen;5 jaar;2033;5e-05;99752;5;79.6
245;Totaal mannen en vrouwen;5 jaar;2034;5e-05;99762;5;79.76
246;Totaal mannen en vrouwen;5 jaar;2035;4e-05;99771;4;79.92
247;Totaal mannen en vrouwen;5 jaar;2036;4e-05;99779;4;80.08
248;Totaal mannen en vrouwen;5 jaar;2037;4e-05;99787;4;80.23
249;Totaal mannen en vrouwen;5 jaar;2038;4e-05;99795;4;80.39
250;Totaal mannen en vrouwen;5 jaar;2039;4e-05;99803;4;80.54
251;Totaal mannen en vrouwen;5 jaar;2040;4e-05;99810;4;80.69
252;Totaal mannen en vrouwen;5 jaar;2041;4e-05;99818;4;80.84
253;Totaal mannen en vrouwen;5 jaar;2042;3e-05;99824;3;80.99
254;Totaal mannen en vrouwen;5 jaar;2043;3e-05;99831;3;81.14
255;Totaal mannen en vrouwen;5 jaar;2044;3e-05;99837;3;81.28
256;Totaal mannen en vrouwen;5 jaar;2045;3e-05;99843;3;81.43
257;Totaal mannen en vrouwen;5 jaar;2046;3e-05;99849;3;81.57
258;Totaal mannen en vrouwen;5 jaar;2047;3e-05;99855;3;81.71
259;Totaal mannen en vrouwen;5 jaar;2048;3e-05;99860;3;81.85
260;Totaal mannen en vrouwen;5 jaar;2049;3e-05;99866;3;81.99
261;Totaal mannen en vrouwen;5 jaar;2050;3e-05;99871;3;82.13
262;Totaal mannen en vrouwen;5 jaar;2051;2e-05;99875;2;82.27
263;Totaal mannen en vrouwen;5 jaar;2052;2e-05;99880;2;82.4
264;Totaal mannen en vrouwen;5 jaar;2053;2e-05;99885;2;82.54
265;Totaal mannen en vrouwen;5 jaar;2054;2e-05;99889;2;82.67
266;Totaal mannen en vrouwen;5 jaar;2055;2e-05;99893;2;82.8
267;Totaal mannen en vrouwen;5 jaar;2056;2e-05;99897;2;82.93
268;Totaal mannen en vrouwen;5 jaar;2057;2e-05;99901;2;83.06
269;Totaal mannen en vrouwen;5 jaar;2058;2e-05;99905;2;83.19
270;Totaal mannen en vrouwen;5 jaar;2059;2e-05;99908;2;83.31
271;Totaal mannen en vrouwen;5 jaar;2060;2e-05;99912;2;83.44
272;Totaal mannen en vrouwen;5 jaar;2061;2e-05;99915;2;83.56
273;Totaal mannen en vrouwen;5 jaar;2062;2e-05;99918;2;83.68
274;Totaal mannen en vrouwen;5 jaar;2063;2e-05;99921;2;83.8
275;Totaal mannen en vrouwen;5 jaar;2064;2e-05;99924;2;83.92
276;Totaal mannen en vrouwen;5 jaar;2065;1e-05;99927;1;84.04
277;Totaal mannen en vrouwen;5 jaar;2066;1e-05;99930;1;84.16
278;Totaal mannen en vrouwen;5 jaar;2067;1e-05;99932;1;84.27
279;Totaal mannen en vrouwen;5 jaar;2068;1e-05;99935;1;84.39
280;Totaal mannen en vrouwen;5 jaar;2069;1e-05;99937;1;84.5
281;Totaal mannen en vrouwen;5 jaar;2070;1e-05;99940;1;84.62
282;Totaal mannen en vrouwen;6 jaar;2024;6e-05;99625;6;76.69
283;Totaal mannen en vrouwen;6 jaar;2025;6e-05;99643;6;76.94
284;Totaal mannen en vrouwen;6 jaar;2026;6e-05;99659;6;77.18
285;Totaal mannen en vrouwen;6 jaar;2027;5e-05;99675;5;77.42
286;Totaal mannen en vrouwen;6 jaar;2028;5e-05;99690;5;77.66
287;Totaal mannen en vrouwen;6 jaar;2029;5e-05;99704;5;77.89
288;Totaal mannen en vrouwen;6 jaar;2030;5e-05;99717;5;78.13
289;Totaal mannen en vrouwen;6 jaar;2031;5e-05;99728;5;78.29
290;Totaal mannen en vrouwen;6 jaar;2032;4e-05;99738;4;78.45
291;Totaal mannen en vrouwen;6 jaar;2033;4e-05;99748;4;78.61
292;Totaal mannen en vrouwen;6 jaar;2034;4e-05;99757;4;78.76
293;Totaal mannen en vrouwen;6 jaar;2035;4e-05;99766;4;78.92
294;Totaal mannen en vrouwen;6 jaar;2036;4e-05;99775;4;79.08
295;Totaal mannen en vrouwen;6 jaar;2037;4e-05;99783;4;79.24
296;Totaal mannen en vrouwen;6 jaar;2038;4e-05;99791;4;79.39
297;Totaal mannen en vrouwen;6 jaar;2039;3e-05;99799;3;79.54
298;Totaal mannen en vrouwen;6 jaar;2040;3e-05;99807;3;79.7
299;Totaal mannen en vrouwen;6 jaar;2041;3e-05;99814;3;79.85
300;Totaal mannen en vrouwen;6 jaar;2042;3e-05;99821;3;79.99
301;Totaal mannen en vrouwen;6 jaar;2043;3e-05;99828;3;80.14
302;Totaal mannen en vrouwen;6 jaar;2044;3e-05;99834;3;80.29
303;Totaal mannen en vrouwen;6 jaar;2045;3e-05;99840;3;80.43
304;Totaal mannen en vrouwen;6 jaar;2046;3e-05;99846;3;80.57
305;Totaal mannen en vrouwen;6 jaar;2047;3e-05;99852;3;80.72
306;Totaal mannen en vrouwen;6 jaar;2048;2e-05;99858;2;80.86
307;Totaal mannen en vrouwen;6 jaar;2049;2e-05;99863;2;81.0
308;Totaal mannen en vrouwen;6 jaar;2050;2e-05;99868;2;81.13
309;Totaal mannen en vrouwen;6 jaar;2051;2e-05;99873;2;81.27
310;Totaal mannen en vrouwen;6 jaar;2052;2e-05;99878;2;81.4
311;Totaal mannen en vrouwen;6 jaar;2053;2e-05;99882;2;81.54
312;Totaal mannen en vrouwen;6 jaar;2054;2e-05;99887;2;81.67
313;Totaal mannen en vrouwen;6 jaar;2055;2e-05;99891;2;81.8
314;Totaal mannen en vrouwen;6 jaar;2056;2e-05;99895;2;81.93
315;Totaal mannen en vrouwen;6 jaar;2057;2e-05;99899;2;82.06
316;Totaal mannen en vrouwen;6 jaar;2058;2e-05;99903;2;82.19
317;Totaal mannen en vrouwen;6 jaar;2059;2e-05;99906;2;82.31
318;Totaal mannen en vrouwen;6 jaar;2060;2e-05;99910;2;82.44
319;Totaal mannen en vrouwen;6 jaar;2061;2e-05;99913;2;82.56
320;Totaal mannen en vrouwen;6 jaar;2062;1e-05;99916;1;82.68
321;Totaal mannen en vrouwen;6 jaar;2063;1e-05;99920;1;82.8
322;Totaal mannen en vrouwen;6 jaar;2064;1e-05;99923;1;82.92
323;Totaal mannen en vrouwen;6 jaar;2065;1e-05;99926;1;83.04
324;Totaal mannen en vrouwen;6 jaar;2066;1e-05;99928;1;83.16
325;Totaal mannen en vrouwen;6 jaar;2067;1e-05;99931;1;83.28
326;Totaal mannen en vrouwen;6 jaar;2068;1e-05;99934;1;83.39
327;Totaal mannen en vrouwen;6 jaar;2069;1e-05;99936;1;83.5
328;Totaal mannen en vrouwen;6 jaar;2070;1e-05;99938;1;83.62
329;Totaal mannen en vrouwen;7 jaar;2024;6e-05;99619;6;75.7
330;Totaal mannen en vrouwen;7 jaar;2025;6e-05;99637;6;75.94
331;Totaal mannen en vrouwen;7 jaar;2026;5e-05;99653;5;76.18
332;Totaal mannen en vrouwen;7 jaar;2027;5e-05;99669;5;76.42
333;Totaal mannen en vrouwen;7 jaar;2028;5e-05;99684;5;76.66
334;Totaal mannen en vrouwen;7 jaar;2029;5e-05;99699;5;76.9
335;Totaal mannen en vrouwen;7 jaar;2030;4e-05;99712;4;77.13
336;Totaal mannen en vrouwen;7 jaar;2031;4e-05;99723;4;77.29
337;Totaal mannen en vrouwen;7 jaar;2032;4e-05;99733;4;77.45
338;Totaal mannen en vrouwen;7 jaar;2033;4e-05;99743;4;77.61
339;Totaal mannen en vrouwen;7 jaar;2034;4e-05;99753;4;77.77
340;Totaal mannen en vrouwen;7 jaar;2035;4e-05;99762;4;77.93
341;Totaal mannen en vrouwen;7 jaar;2036;4e-05;99771;4;78.08
342;Totaal mannen en vrouwen;7 jaar;2037;3e-05;99780;3;78.24
343;Totaal mannen en vrouwen;7 jaar;2038;3e-05;99788;3;78.39
344;Totaal mannen en vrouwen;7 jaar;2039;3e-05;99796;3;78.55
345;Totaal mannen en vrouwen;7 jaar;2040;3e-05;99804;3;78.7
346;Totaal mannen en vrouwen;7 jaar;2041;3e-05;99811;3;78.85
347;Totaal mannen en vrouwen;7 jaar;2042;3e-05;99818;3;79.0
348;Totaal mannen en vrouwen;7 jaar;2043;3e-05;99825;3;79.14
349;Totaal mannen en vrouwen;7 jaar;2044;3e-05;99831;3;79.29
350;Totaal mannen en vrouwen;7 jaar;2045;3e-05;99838;3;79.43
351;Totaal mannen en vrouwen;7 jaar;2046;2e-05;99844;2;79.58
352;Totaal mannen en vrouwen;7 jaar;2047;2e-05;99850;2;79.72
353;Totaal mannen en vrouwen;7 jaar;2048;2e-05;99855;2;79.86
354;Totaal mannen en vrouwen;7 jaar;2049;2e-05;99861;2;80.0
