ID;Geslacht;Leeftijd;Herkomstgroepering;RegioS;Perioden;VoortdurendWerkzaamAfgelopen4Jaar_1;GedeeltelijkWerkzaamAfgelopen4Jaar_2;NietWerkzaamAfgelopen4Jaar_3;MeerDan3Jaar_4;MeerDan2JaarTotEnMet3Jaar_5;MeerDan1JaarTotEnMet2Jaar_6;Minimaal1MaandTotEnMet1Jaar_7;k_0Maanden_8;k_1Maand_9;k_2Maanden_10;k_3Tot6Maanden_11;k_6MaandenTot1Jaar_12;k_1Tot2Jaar_13;k_2Tot3Jaar_14;k_3Tot4Jaar_15
46;1100;10000;1000;Flevoland (PV);2005;133300.0;83600;69700;25200;20300;16700;21300;44900;2400;2200;6400;5400;10100;6800;5300
47;1100;10000;1000;Flevoland (PV);2006;134100.0;86600;69900;25500;20600;17500;23100;49600;3300;2700;6700;5500;8200;5600;4900
48;1100;10000;1000;Flevoland (PV);2007;136600.0;89500;69000;26100;20700;19000;23700;56200;3100;2500;6800;5400;6500;4900;4000
49;1100;10000;1000;Flevoland (PV);2008;139800.0;91700;68700;27600;22400;18700;23100;57000;3000;2600;7200;5800;8000;4200;3800
50;1100;10000;1000;Gelderland (PV);2004;716300.0;399500;481800;125500;103300;79300;91400;212900;10500;9600;31700;26500;49300;33100;25800
51;1100;10000;1000;Gelderland (PV);2005;724300.0;392700;487900;118500;99200;79600;95500;211500;10700;8500;29300;24400;46900;34200;27200
52;1100;10000;1000;Gelderland (PV);2006;719200.0;406100;486000;123100;98500;81200;103300;226800;16500;10800;31000;25000;41300;28300;26400
53;1100;10000;1000;Gelderland (PV);2007;726800.0;414000;478400;122600;97500;87300;106600;251600;15000;10300;31600;24200;32600;26600;22000
54;1100;10000;1000;Gelderland (PV);2008;738600.0;418000;472300;124400;102200;87100;104300;253300;12200;10800;33100;25300;38800;23000;21500
55;1100;10000;1000;Utrecht (PV);2004;434800.0;255100;256900;86100;66500;49100;53400;142400;6700;5300;18500;17500;30400;19600;14700
56;1100;10000;1000;Utrecht (PV);2005;440600.0;253800;260300;81000;65000;50700;57000;143400;6800;4900;18100;16400;28600;19900;15700
57;1100;10000;1000;Utrecht (PV);2006;439900.0;265400;260000;84200;66300;52500;62400;156000;9700;6300;19300;17700;25000;16600;15000
58;1100;10000;1000;Utrecht (PV);2007;445600.0;274400;255400;86900;66900;56100;64500;173800;10900;6800;19700;15900;19500;15200;12500
59;1100;10000;1000;Utrecht (PV);2008;456500.0;276200;251500;88900;69000;55300;62900;174800;8200;7100;20600;16600;23900;13000;12000
60;1100;10000;1000;Noord-Holland (PV);2004;925400.0;576400;631300;189300;150900;113500;122700;312300;15400;12300;41300;39500;72400;48000;35200
61;1100;10000;1000;Noord-Holland (PV);2005;937700.0;567900;636600;177300;145400;114200;131100;310000;15600;12000;39200;35300;68500;48600;38900
62;1100;10000;1000;Noord-Holland (PV);2006;930700.0;587800;632900;185700;145900;116300;140000;336900;26000;14300;41100;37100;56300;40100;36100
63;1100;10000;1000;Noord-Holland (PV);2007;946900.0;600200;620500;185200;146600;123500;144900;375400;20100;15600;41100;37700;45500;34800;30100
64;1100;10000;1000;Noord-Holland (PV);2008;963600.0;611400;613200;194900;153300;122300;140900;375700;19000;15800;44300;39400;58400;31200;27600
65;1100;10000;1000;Zuid-Holland (PV);2004;1219600.0;730000;873200;228700;187700;147300;166300;392100;18800;14800;51800;50900;94300;61500;45700
66;1100;10000;1000;Zuid-Holland (PV);2005;1234000.0;717200;879200;212600;180800;148800;175000;387600;19300;14500;49500;47600;85800;63200;49700
67;1100;10000;1000;Zuid-Holland (PV);2006;1220100.0;746800;867500;222800;181000;150600;192500;415600;31900;18600;55600;52500;74900;50500;47300
68;1100;10000;1000;Zuid-Holland (PV);2007;1234900.0;761000;851900;221600;180200;162200;197000;463200;26800;19900;55000;46700;63300;47700;38600
69;1100;10000;1000;Zuid-Holland (PV);2008;1253800.0;777100;839300;232200;189000;161900;194100;470800;24900;20700;58900;49600;70500;43800;37900
70;1100;10000;1000;Zeeland (PV);2004;134800.0;75200;100600;22200;19200;15600;18300;38700;2000;2100;7200;4500;9400;6300;5000
71;1100;10000;1000;Zeeland (PV);2005;136700.0;73900;101100;20900;18900;15300;18800;38200;1900;2000;6500;4300;9100;6600;5300
72;1100;10000;1000;Zeeland (PV);2006;135300.0;76800;100800;22600;18900;15500;19900;39300;3700;2600;6600;5100;8400;5800;5300
73;1100;10000;1000;Zeeland (PV);2007;137500.0;76500;100000;21600;18400;16500;20100;43600;2700;2400;6700;4200;6800;5600;4600
74;1100;10000;1000;Zeeland (PV);2008;139100.0;76900;98900;22100;19000;16300;19600;43900;2200;2500;6600;4300;7700;5000;4700
75;1100;10000;1000;Noord-Brabant (PV);2004;889400.0;500900;578100;163400;130400;97600;109500;271200;14300;11200;38300;33500;60700;40800;31000
76;1100;10000;1000;Noord-Brabant (PV);2005;898900.0;493400;585700;153700;125100;99600;115100;269400;14200;10300;35600;30900;57900;41500;33600
77;1100;10000;1000;Noord-Brabant (PV);2006;891500.0;509000;585500;159600;125400;100400;123600;289200;21200;11800;35600;32900;51000;34900;32300
78;1100;10000;1000;Noord-Brabant (PV);2007;905800.0;512400;578800;156900;122400;107300;125900;318000;16100;12500;35500;29500;40100;33500;27200
79;1100;10000;1000;Noord-Brabant (PV);2008;921700.0;516700;571700;160800;126000;105700;124200;317900;15400;12800;38000;31400;46200;28000;27000
80;1100;10000;1000;Limburg (PV);2004;396600.0;234000;317900;68600;60400;48500;56500;116500;6800;6000;19100;16500;30600;21800;16700
81;1100;10000;1000;Limburg (PV);2005;396600.0;229800;321700;64700;58000;48500;58600;114800;6700;5500;17100;15200;30600;21800;18100
82;1100;10000;1000;Limburg (PV);2006;390200.0;235500;322400;66800;58200;48500;62000;123400;9300;6400;18200;15500;26700;19100;16900
83;1100;10000;1000;Limburg (PV);2007;391500.0;238200;318600;67900;55700;51200;63400;136900;9400;6100;17900;15000;20500;17600;14700
84;1100;10000;1000;Limburg (PV);2008;396900.0;239700;314400;68100;57700;50900;63000;139000;7900;6500;18700;14900;24000;14500;14300
85;1100;10000;1000;Oost-Groningen (CR);2004;48500.0;30200;49000;8900;7800;6100;7400;14800;1000;700;2500;2200;4100;2800;2100
86;1100;10000;1000;Oost-Groningen (CR);2005;48900.0;30000;49300;8200;7600;6400;7800;15000;900;600;2200;1900;4100;2900;2300
87;1100;10000;1000;Oost-Groningen (CR);2006;48400.0;30900;48900;8500;7600;6500;8200;16200;1100;900;2300;2000;3500;2600;2300
88;1100;10000;1000;Oost-Groningen (CR);2007;49000.0;31000;47600;8400;7300;6600;8700;17900;1000;900;2200;1800;2700;2300;2100
89;1100;10000;1000;Oost-Groningen (CR);2008;49400.0;31200;46600;8800;7500;6600;8300;18100;1000;800;2300;1900;3200;2000;1900
90;1100;10000;1000;Delfzijl en omgeving (CR);2004;16500.0;10300;16000;2800;2800;2100;2600;5100;300;300;900;700;1400;900;800
91;1100;10000;1000;Delfzijl en omgeving (CR);2005;16600.0;10000;15900;2500;2700;2000;2800;5100;300;200;700;700;1200;900;800
92;1100;10000;1000;Delfzijl en omgeving (CR);2006;16300.0;10100;15800;2500;2600;2100;2800;5300;400;300;900;700;1100;800;700
93;1100;10000;1000;Delfzijl en omgeving (CR);2007;16500.0;10000;15300;2600;2300;2200;2900;5900;300;300;800;600;900;700;600
94;1100;10000;1000;Delfzijl en omgeving (CR);2008;16400.0;10200;14800;2700;2400;2200;2900;5900;400;300;800;600;1000;600;600
95;1100;10000;1000;Overig Groningen (CR);2004;121900.0;92800;93600;27300;24100;19600;21800;47700;2800;2200;8700;7100;11700;7600;5200
96;1100;10000;1000;Overig Groningen (CR);2005;123400.0;91100;93800;25600;23100;19400;23000;47500;2900;2200;8100;6600;10500;7400;5900
97;1100;10000;1000;Overig Groningen (CR);2006;122300.0;93800;93600;26200;23400;19800;24300;51200;3400;2600;8800;6000;10200;6300;5400
98;1100;10000;1000;Overig Groningen (CR);2007;123300.0;96000;92000;26500;23200;21600;24700;56500;3200;2800;9000;5900;7800;6200;4500
99;1100;10000;1000;Overig Groningen (CR);2008;125200.0;97600;91000;27800;24000;21000;24700;56900;3200;2900;9400;6500;9000;4900;4800
100;1100;10000;1000;Noord-Friesland (CR);2004;111700.0;72100;86100;22100;18300;14400;17200;37400;2400;1900;6700;4800;8700;5900;4200
101;1100;10000;1000;Noord-Friesland (CR);2005;113300.0;70100;86200;20500;17600;14500;17500;37200;2500;1800;6100;4100;8000;5800;4700
102;1100;10000;1000;Noord-Friesland (CR);2006;110900.0;73500;85700;22600;17800;14700;18400;38700;5100;2000;6300;4600;7600;4800;4400
103;1100;10000;1000;Noord-Friesland (CR);2007;113700.0;72600;84400;21100;17500;15600;18400;43600;2700;2000;6100;4000;5700;4800;3700
104;1100;10000;1000;Noord-Friesland (CR);2008;115700.0;73200;83000;21700;17900;15300;18300;44100;2400;2000;6200;4200;6600;3900;3800
105;1100;10000;1000;Zuidwest-Friesland (CR);2004;36700.0;21400;26300;6500;5600;4300;5000;10900;700;700;1800;1400;2900;1800;1300
106;1100;10000;1000;Zuidwest-Friesland (CR);2005;37200.0;21100;26300;6200;5300;4400;5300;10700;700;700;1800;1300;2400;2000;1500
107;1100;10000;1000;Zuidwest-Friesland (CR);2006;36300.0;22300;26300;6900;5400;4400;5600;11200;1600;800;1800;1300;2600;1400;1500
108;1100;10000;1000;Zuidwest-Friesland (CR);2007;37400.0;22000;25800;6000;5400;4800;5700;12900;700;700;1800;1200;1800;1700;1100
109;1100;10000;1000;Zuidwest-Friesland (CR);2008;37900.0;22300;25300;6500;5400;4500;5900;13000;700;800;1800;1200;2300;1300;1400
110;1100;10000;1000;Zuidoost-Friesland (CR);2004;70000.0;41400;55900;12800;10500;8300;9900;21000;1400;1100;3600;2700;5500;3600;2600
111;1100;10000;1000;Zuidoost-Friesland (CR);2005;71200.0;40500;55600;11800;10000;8300;10300;21200;1300;1000;3200;2500;4700;3700;2900
112;1100;10000;1000;Zuidoost-Friesland (CR);2006;69600.0;42800;55400;13400;10000;8500;10900;22000;3100;1100;3500;2500;4700;3000;2800
113;1100;10000;1000;Zuidoost-Friesland (CR);2007;71800.0;42100;54700;12100;9900;8900;11200;25100;1400;1100;3300;2300;3500;3000;2300
114;1100;10000;1000;Zuidoost-Friesland (CR);2008;73200.0;42200;54100;12300;10200;8900;10800;24800;1300;1100;3400;2500;4300;2500;2400
115;1100;10000;1000;Noord-Drenthe (CR);2004;65600.0;34700;49700;10400;8900;6900;8500;17500;900;800;3100;2300;4700;3000;2400
116;1100;10000;1000;Noord-Drenthe (CR);2005;66500.0;34300;49900;9700;8700;7000;8900;17500;900;700;2900;2100;4200;3300;2500
117;1100;10000;1000;Noord-Drenthe (CR);2006;66200.0;35400;50200;10100;8700;7200;9400;18400;1300;1000;3000;2200;4300;2700;2600
118;1100;10000;1000;Noord-Drenthe (CR);2007;67100.0;36100;49900;10100;8500;7800;9800;21100;1100;900;2700;2000;3300;2900;2100
119;1100;10000;1000;Noord-Drenthe (CR);2008;68200.0;36700;49400;10500;8700;7600;10000;21300;1000;800;3000;2300;3700;2400;2400
120;1100;10000;1000;Zuidoost-Drenthe (CR);2004;56100.0;36300;47900;11100;9500;7500;8200;18100;1200;1000;2900;2400;5000;3200;2500
121;1100;10000;1000;Zuidoost-Drenthe (CR);2005;56400.0;36000;48200;10300;9600;7300;8800;18200;1200;900;2600;2100;4800;3600;2700
122;1100;10000;1000;Zuidoost-Drenthe (CR);2006;56000.0;36400;48500;10300;9300;7400;9300;19000;1600;1100;2700;2100;4200;2900;2800
123;1100;10000;1000;Zuidoost-Drenthe (CR);2007;56600.0;36600;48400;10300;9000;7800;9400;21800;1400;900;2600;2000;2900;2700;2200
124;1100;10000;1000;Zuidoost-Drenthe (CR);2008;57200.0;36900;47800;10900;9100;7600;9300;21700;1200;1000;2800;2200;3600;2100;2200
125;1100;10000;1000;Zuidwest-Drenthe (CR);2004;44700.0;24800;34100;7600;6300;4900;6000;13000;800;700;2000;1500;3100;2000;1700
126;1100;10000;1000;Zuidwest-Drenthe (CR);2005;45300.0;24400;34500;7300;6200;4900;6100;12800;800;600;1900;1400;2900;2200;1700
127;1100;10000;1000;Zuidwest-Drenthe (CR);2006;45500.0;25100;34300;7500;6100;5000;6500;13500;900;800;2000;1600;2800;1800;1700
128;1100;10000;1000;Zuidwest-Drenthe (CR);2007;46000.0;25600;33800;7500;5900;5500;6700;15200;800;700;1900;1400;2200;1800;1500
129;1100;10000;1000;Zuidwest-Drenthe (CR);2008;46800.0;25800;33300;7600;6200;5400;6600;15300;700;700;2000;1500;2500;1600;1500
130;1100;10000;1000;Noord-Overijssel (CR);2004;124600.0;71300;77000;22400;18500;13900;16500;38900;2000;2200;6300;4200;8000;5400;4300
131;1100;10000;1000;Noord-Overijssel (CR);2005;127400.0;69700;77900;21200;17700;13900;16900;37900;2100;1900;6100;4100;7700;5500;4400
132;1100;10000;1000;Noord-Overijssel (CR);2006;127200.0;72300;77500;21900;17900;14200;18300;40600;2600;2400;6300;4600;7100;4600;4200
133;1100;10000;1000;Noord-Overijssel (CR);2007;129300.0;74000;76300;22100;17900;15600;18300;45600;2400;2200;6400;4000;5500;4400;3600
134;1100;10000;1000;Noord-Overijssel (CR);2008;131400.0;75400;75300;23200;18800;15400;18000;46600;2200;2100;6400;4400;6300;3800;3500
135;1100;10000;1000;Zuidwest-Overijssel (CR);2004;54000.0;30300;36800;10000;7500;5900;6900;16100;800;700;2600;2100;3500;2500;1900
136;1100;10000;1000;Zuidwest-Overijssel (CR);2005;55000.0;29700;37500;9300;7400;5800;7300;15900;900;700;2300;1900;3500;2400;2000
137;1100;10000;1000;Zuidwest-Overijssel (CR);2006;55000.0;30500;37200;9400;7300;6100;7700;17300;1000;800;2300;2000;3100;2100;1800
138;1100;10000;1000;Zuidwest-Overijssel (CR);2007;55800.0;31100;36300;9400;7400;6400;7900;19200;1200;800;2200;1800;2300;1900;1700
139;1100;10000;1000;Zuidwest-Overijssel (CR);2008;56300.0;32000;35500;10200;7700;6400;7700;19900;900;800;2300;2200;2700;1500;1500
140;1100;10000;1000;Twente (CR);2004;213400.0;128100;158500;39100;32800;26300;29900;67700;3500;3000;9600;8800;15900;11100;8500
141;1100;10000;1000;Twente (CR);2005;215100.0;126300;159800;36800;32400;26000;31200;67700;3500;2600;9300;7900;15200;11000;9200
142;1100;10000;1000;Twente (CR);2006;213400.0;129400;159300;38000;32200;26100;33000;72200;5300;3400;9800;8000;13500;8900;8400
143;1100;10000;1000;Twente (CR);2007;216500.0;130500;156400;37500;31200;28100;33700;79600;4900;3400;9400;7500;10400;8400;6900
144;1100;10000;1000;Twente (CR);2008;220300.0;132100;154000;38000;32600;27900;33500;80100;4100;3300;9900;8400;12400;7100;6800
145;1100;10000;1000;Veluwe (CR);2004;230400.0;128600;159500;40400;33200;25500;29500;69900;3300;3100;10100;8300;15500;10300;8000
146;1100;10000;1000;Veluwe (CR);2005;233500.0;126000;161400;38100;31400;25700;30900;69200;3100;2800;9600;7600;14500;10800;8400
147;1100;10000;1000;Veluwe (CR);2006;233200.0;129300;160300;38500;31000;26200;33600;73500;4500;3500;10100;7800;12800;8800;8400
148;1100;10000;1000;Veluwe (CR);2007;235200.0;132300;157800;39000;30800;28100;34300;81100;4500;3400;10200;7500;10200;8400;6900
149;1100;10000;1000;Veluwe (CR);2008;238900.0;133400;156000;39600;32500;28100;33200;81200;3700;3600;10600;7600;12400;7300;6900
150;1100;10000;1000;Achterhoek (CR);2004;143700.0;71000;97700;21800;18300;14100;16700;37300;1900;1400;5600;4600;8700;6100;5300
151;1100;10000;1000;Achterhoek (CR);2005;150600.0;73000;103700;21800;19000;14800;17500;38800;2000;1400;5200;4600;9200;6500;5400
152;1100;10000;1000;Achterhoek (CR);2006;149500.0;74800;103000;22400;18400;14900;19100;41300;2600;1800;5500;4600;8100;5700;5200
153;1100;10000;1000;Achterhoek (CR);2007;150400.0;76700;101300;22600;17800;16200;20100;46000;3200;1800;5400;4100;6200;5400;4600
154;1100;10000;1000;Achterhoek (CR);2008;153200.0;76500;99700;21900;18800;16200;19600;46500;2100;1900;5600;4300;7200;4500;4400
155;1100;10000;1000;Arnhem/Nijmegen (CR);2004;253600.0;154500;175200;49300;40100;30900;34200;81300;4200;3700;12600;10900;19200;13000;9500
156;1100;10000;1000;Arnhem/Nijmegen (CR);2005;250500.0;149100;172800;45300;37800;30400;35600;79600;4500;3100;11100;9700;18000;12800;10300
157;1100;10000;1000;Arnhem/Nijmegen (CR);2006;247500.0;155700;173000;48400;38000;31000;38200;86800;7500;4000;11700;9900;15600;10600;9700
158;1100;10000;1000;Arnhem/Nijmegen (CR);2007;251300.0;158000;170200;47500;37900;33100;39500;96200;5800;4000;12000;10000;12300;9700;8000
159;1100;10000;1000;Arnhem/Nijmegen (CR);2008;255500.0;160400;168200;49100;39400;33100;38800;97000;5000;4100;12900;10600;14700;8400;7700
160;1100;10000;1000;Zuidwest-Gelderland (CR);2004;88600.0;45500;49300;14100;11700;8800;11000;24400;1100;1400;3500;2600;5900;3800;2900
161;1100;10000;1000;Zuidwest-Gelderland (CR);2005;89700.0;44700;49900;13400;11000;8800;11500;23900;1100;1300;3400;2500;5300;4000;3100
162;1100;10000;1000;Zuidwest-Gelderland (CR);2006;89000.0;46200;49700;13700;11100;9000;12400;25300;1900;1600;3700;2800;4900;3200;3000
163;1100;10000;1000;Zuidwest-Gelderland (CR);2007;89900.0;47000;49100;13500;11000;9900;12600;28300;1600;1000;3900;2600;4000;3100;2500
164;1100;10000;1000;Zuidwest-Gelderland (CR);2008;91000.0;47600;48400;13700;11600;9700;12600;28600;1400;1100;4000;2700;4400;2800;2500
165;1100;10000;1000;Utrecht (CR);2004;434800.0;255100;256900;86100;66500;49100;53400;142400;6700;5300;18500;17500;30400;19600;14700
166;1100;10000;1000;Utrecht (CR);2005;440600.0;253800;260300;81000;65000;50700;57000;143400;6800;4900;18100;16400;28600;19900;15700
167;1100;10000;1000;Utrecht (CR);2006;439900.0;265400;260000;84200;66300;52500;62400;156000;9700;6300;19300;17700;25000;16600;15000
168;1100;10000;1000;Utrecht (CR);2007;445600.0;274400;255400;86900;66900;56100;64500;173800;10900;6800;19700;15900;19500;15200;12500
169;1100;10000;1000;Utrecht (CR);2008;456500.0;276200;251500;88900;69000;55300;62900;174800;8200;7100;20600;16600;23900;13000;12000
170;1100;10000;1000;Kop van Noord-Holland (CR);2004;137200.0;77500;79300;24400;19400;15000;18700;40500;2500;2100;6800;5100;9500;6100;4800
171;1100;10000;1000;Kop van Noord-Holland (CR);2005;139200.0;75100;81000;22300;18500;15000;19300;39100;2200;2000;6400;4200;9400;6600;5100
172;1100;10000;1000;Kop van Noord-Holland (CR);2006;138600.0;76500;81200;23000;18100;15300;20100;41700;3400;2300;6800;4600;7200;5600;5000
173;1100;10000;1000;Kop van Noord-Holland (CR);2007;140500.0;76800;80700;22700;18000;16000;20200;46100;2500;2100;5900;4700;6400;4800;4400
174;1100;10000;1000;Kop van Noord-Holland (CR);2008;142400.0;77300;80500;23500;18700;15700;19500;45800;2300;1900;6400;4900;7400;4600;4000
175;1100;10000;1000;Alkmaar en omgeving (CR);2004;84800.0;47200;53100;15500;12100;9200;10400;25700;1300;1100;3500;3100;5900;3800;2900
176;1100;10000;1000;Alkmaar en omgeving (CR);2005;86000.0;46700;53700;14500;12000;9200;11000;25300;1200;1000;3000;2800;6200;4100;3200
177;1100;10000;1000;Alkmaar en omgeving (CR);2006;85400.0;47700;53700;14900;11800;9300;11700;27300;1800;1100;3300;3000;4400;3500;3100
178;1100;10000;1000;Alkmaar en omgeving (CR);2007;86400.0;48100;53300;14700;11900;9800;11700;30100;1400;1200;3100;2800;3800;2800;2700
179;1100;10000;1000;Alkmaar en omgeving (CR);2008;87200.0;48700;53000;15500;12400;9700;11100;29900;1500;1300;3400;3100;4500;2700;2400
180;1100;10000;1000;IJmond (CR);2004;69300.0;34200;48500;11100;8800;6800;7500;19000;800;700;2400;2100;4100;2900;2200
181;1100;10000;1000;IJmond (CR);2005;70600.0;33700;48900;10600;8200;6800;8100;18400;800;700;2200;2000;4200;3000;2500
182;1100;10000;1000;IJmond (CR);2006;69900.0;35600;48900;11500;8300;6900;8900;19900;1900;800;2400;2100;3600;2600;2300
183;1100;10000;1000;IJmond (CR);2007;71300.0;36400;48000;11100;8500;7500;9200;22800;1300;900;2300;2100;2600;2200;2000
184;1100;10000;1000;IJmond (CR);2008;72500.0;37600;47500;11600;9300;7700;9000;23700;1100;900;2600;2300;3200;1900;1800
