ID;WOZWaardeklassen;Leeftijdsklassen;Huishoudens;Herkomst;RegioS;Perioden;TotaalBewoondeWoningen_1;BewoondeEigenWoningen_2;BewoondeCorporatiewoningen_3;BewoondeHuurwoningenOverig_4;BewoondeWoningenEigendomOnbekend_5
23;6;6;7;4;Groningen (PV);2012;243300.0;137600.0;76100.0;27600.0;2000.0
24;6;6;7;4;Friesland (PV);2009;262500.0;163400.0;77500.0;20600.0;1100.0
25;6;6;7;4;Friesland (PV);2010;266200.0;165000.0;78400.0;21600.0;1200.0
26;6;6;7;4;Friesland (PV);2011;267500.0;165500.0;78100.0;22900.0;1000.0
27;6;6;7;4;Friesland (PV);2012;268800.0;165600.0;77800.0;23000.0;2400.0
28;6;6;7;4;Drenthe (PV);2009;194800.0;126200.0;51600.0;16000.0;1000.0
29;6;6;7;4;Drenthe (PV);2010;197500.0;128200.0;52200.0;16200.0;1000.0
30;6;6;7;4;Drenthe (PV);2011;198300.0;128900.0;51600.0;16800.0;1000.0
31;6;6;7;4;Drenthe (PV);2012;198600.0;128900.0;51400.0;16800.0;1600.0
32;6;6;7;4;Overijssel (PV);2009;429900.0;259000.0;129800.0;39800.0;1200.0
33;6;6;7;4;Overijssel (PV);2010;438400.0;262400.0;132600.0;41800.0;1600.0
34;6;6;7;4;Overijssel (PV);2011;442100.0;265000.0;131200.0;44300.0;1700.0
35;6;6;7;4;Overijssel (PV);2012;444700.0;265200.0;130300.0;44200.0;5000.0
36;6;6;7;4;Flevoland (PV);2009;142200.0;91400.0;40500.0;10200.0;200.0
37;6;6;7;4;Flevoland (PV);2010;146200.0;93600.0;41200.0;11200.0;200.0
38;6;6;7;4;Flevoland (PV);2011;148300.0;95300.0;41600.0;11200.0;200.0
39;6;6;7;4;Flevoland (PV);2012;150500.0;95700.0;41800.0;11400.0;1600.0
40;6;6;7;4;Gelderland (PV);2009;763100.0;455800.0;227600.0;75100.0;4600.0
41;6;6;7;4;Gelderland (PV);2010;774900.0;460400.0;228400.0;80500.0;5600.0
42;6;6;7;4;Gelderland (PV);2011;781200.0;464300.0;227600.0;84200.0;5100.0
43;6;6;7;4;Gelderland (PV);2012;787500.0;465600.0;226700.0;84300.0;10900.0
44;6;6;7;4;Utrecht (PV);2009;474600.0;276700.0;147900.0;49100.0;900.0
45;6;6;7;4;Utrecht (PV);2010;482300.0;279800.0;148900.0;52600.0;1000.0
46;6;6;7;4;Utrecht (PV);2011;485600.0;282200.0;146800.0;55300.0;1400.0
47;6;6;7;4;Utrecht (PV);2012;488900.0;282400.0;145900.0;55900.0;4700.0
48;6;6;7;4;Noord-Holland (PV);2009;1119600.0;535400.0;373800.0;167300.0;43000.0
49;6;6;7;4;Noord-Holland (PV);2010;1134300.0;539100.0;401800.0;150200.0;43100.0
50;6;6;7;4;Noord-Holland (PV);2011;1145100.0;561800.0;411200.0;166000.0;6000.0
51;6;6;7;4;Noord-Holland (PV);2012;1152700.0;562200.0;408900.0;168100.0;13500.0
52;6;6;7;4;Zuid-Holland (PV);2009;1430600.0;724400.0;530900.0;162900.0;12300.0
53;6;6;7;4;Zuid-Holland (PV);2010;1455000.0;735100.0;534800.0;161100.0;23900.0
54;6;6;7;4;Zuid-Holland (PV);2011;1469700.0;744200.0;531700.0;181700.0;12100.0
55;6;6;7;4;Zuid-Holland (PV);2012;1480800.0;746700.0;529800.0;182700.0;21700.0
56;6;6;7;4;Zeeland (PV);2009;157800.0;103500.0;39800.0;13700.0;900.0
57;6;6;7;4;Zeeland (PV);2010;160000.0;103700.0;40100.0;14900.0;1200.0
58;6;6;7;4;Zeeland (PV);2011;160900.0;104700.0;40100.0;14900.0;1200.0
59;6;6;7;4;Zeeland (PV);2012;161600.0;104600.0;39900.0;14900.0;2100.0
60;6;6;7;4;Noord-Brabant (PV);2009;964700.0;594100.0;286000.0;81900.0;2700.0
61;6;6;7;4;Noord-Brabant (PV);2010;979800.0;598700.0;290700.0;86000.0;4400.0
62;6;6;7;4;Noord-Brabant (PV);2011;987600.0;604800.0;287900.0;91800.0;3000.0
63;6;6;7;4;Noord-Brabant (PV);2012;995600.0;605400.0;287100.0;92300.0;10800.0
64;6;6;7;4;Limburg (PV);2009;465000.0;283800.0;133200.0;46800.0;1300.0
65;6;6;7;4;Limburg (PV);2010;470500.0;285200.0;135100.0;47900.0;2300.0
66;6;6;7;4;Limburg (PV);2011;473400.0;287000.0;132700.0;52200.0;1400.0
67;6;6;7;4;Limburg (PV);2012;475700.0;287400.0;132400.0;52300.0;3500.0
68;6;6;7;4;Oost-Groningen (CR);2009;62500.0;39700.0;16800.0;5900.0;100.0
69;6;6;7;4;Oost-Groningen (CR);2010;63800.0;40100.0;17500.0;5900.0;300.0
70;6;6;7;4;Oost-Groningen (CR);2011;63700.0;40300.0;17300.0;5900.0;100.0
71;6;6;7;4;Oost-Groningen (CR);2012;63900.0;40300.0;17200.0;5900.0;400.0
72;6;6;7;4;Delfzijl en omgeving (CR);2009;20400.0;12600.0;6500.0;1300.0;0.0
73;6;6;7;4;Delfzijl en omgeving (CR);2010;20700.0;12400.0;6700.0;1600.0;100.0
74;6;6;7;4;Delfzijl en omgeving (CR);2011;20700.0;12600.0;6700.0;1400.0;0.0
75;6;6;7;4;Delfzijl en omgeving (CR);2012;20800.0;12600.0;6600.0;1300.0;200.0
76;6;6;7;4;Overig Groningen (CR);2009;153300.0;82900.0;51500.0;18500.0;300.0
77;6;6;7;4;Overig Groningen (CR);2010;156600.0;83700.0;52200.0;20400.0;300.0
78;6;6;7;4;Overig Groningen (CR);2011;157400.0;84500.0;52100.0;20500.0;300.0
79;6;6;7;4;Overig Groningen (CR);2012;158600.0;84700.0;52200.0;20300.0;1400.0
80;6;6;7;4;Noord-Friesland (CR);2009;136400.0;84300.0;40000.0;11800.0;300.0
81;6;6;7;4;Noord-Friesland (CR);2010;138100.0;84700.0;40600.0;12500.0;400.0
82;6;6;7;4;Noord-Friesland (CR);2011;138900.0;85100.0;40400.0;13200.0;200.0
83;6;6;7;4;Noord-Friesland (CR);2012;139600.0;85200.0;40200.0;13300.0;900.0
84;6;6;7;4;Zuidwest-Friesland (CR);2009;42900.0;27500.0;12600.0;2700.0;0.0
85;6;6;7;4;Zuidwest-Friesland (CR);2010;43500.0;27800.0;12600.0;2900.0;100.0
86;6;6;7;4;Zuidwest-Friesland (CR);2011;43600.0;27700.0;12600.0;3200.0;100.0
87;6;6;7;4;Zuidwest-Friesland (CR);2012;43800.0;27700.0;12600.0;3200.0;400.0
88;6;6;7;4;Zuidoost-Friesland (CR);2009;83200.0;51600.0;24900.0;6100.0;700.0
89;6;6;7;4;Zuidoost-Friesland (CR);2010;84600.0;52500.0;25300.0;6200.0;700.0
90;6;6;7;4;Zuidoost-Friesland (CR);2011;85000.0;52700.0;25100.0;6500.0;700.0
91;6;6;7;4;Zuidoost-Friesland (CR);2012;85400.0;52700.0;25000.0;6600.0;1200.0
92;6;6;7;4;Noord-Drenthe (CR);2009;75800.0;49900.0;18300.0;7300.0;300.0
93;6;6;7;4;Noord-Drenthe (CR);2010;76700.0;51100.0;18700.0;6700.0;200.0
94;6;6;7;4;Noord-Drenthe (CR);2011;77100.0;51400.0;18400.0;7000.0;300.0
95;6;6;7;4;Noord-Drenthe (CR);2012;77500.0;51400.0;18400.0;7100.0;600.0
96;6;6;7;4;Zuidoost-Drenthe (CR);2009;68000.0;44100.0;18800.0;4700.0;400.0
97;6;6;7;4;Zuidoost-Drenthe (CR);2010;69100.0;44500.0;19000.0;5300.0;300.0
98;6;6;7;4;Zuidoost-Drenthe (CR);2011;69200.0;44600.0;18700.0;5600.0;400.0
99;6;6;7;4;Zuidoost-Drenthe (CR);2012;69000.0;44600.0;18500.0;5500.0;500.0
100;6;6;7;4;Zuidwest-Drenthe (CR);2009;51000.0;32300.0;14400.0;4000.0;300.0
101;6;6;7;4;Zuidwest-Drenthe (CR);2010;51700.0;32500.0;14600.0;4100.0;400.0
102;6;6;7;4;Zuidwest-Drenthe (CR);2011;52000.0;32800.0;14600.0;4200.0;300.0
103;6;6;7;4;Zuidwest-Drenthe (CR);2012;52100.0;32900.0;14500.0;4200.0;500.0
104;6;6;7;4;Noord-Overijssel (CR);2009;132400.0;80600.0;37100.0;14100.0;500.0
105;6;6;7;4;Noord-Overijssel (CR);2010;135200.0;81900.0;38200.0;14400.0;700.0
106;6;6;7;4;Noord-Overijssel (CR);2011;136800.0;82800.0;37700.0;15800.0;600.0
107;6;6;7;4;Noord-Overijssel (CR);2012;137700.0;82800.0;37400.0;15700.0;1800.0
108;6;6;7;4;Zuidwest-Overijssel (CR);2009;58900.0;35100.0;18100.0;5600.0;100.0
109;6;6;7;4;Zuidwest-Overijssel (CR);2010;60000.0;35600.0;18200.0;6100.0;100.0
110;6;6;7;4;Zuidwest-Overijssel (CR);2011;60300.0;36000.0;18100.0;6100.0;200.0
111;6;6;7;4;Zuidwest-Overijssel (CR);2012;60500.0;36100.0;17900.0;6000.0;600.0
112;6;6;7;4;Twente (CR);2009;238600.0;143300.0;74600.0;20200.0;600.0
113;6;6;7;4;Twente (CR);2010;243200.0;144900.0;76200.0;21300.0;800.0
114;6;6;7;4;Twente (CR);2011;245000.0;146100.0;75400.0;22400.0;1000.0
115;6;6;7;4;Twente (CR);2012;246500.0;146300.0;75000.0;22500.0;2600.0
116;6;6;7;4;Veluwe (CR);2009;237800.0;149500.0;65400.0;21900.0;1100.0
117;6;6;7;4;Veluwe (CR);2010;242300.0;151500.0;66100.0;23500.0;1300.0
118;6;6;7;4;Veluwe (CR);2011;244400.0;152400.0;66000.0;24700.0;1300.0
119;6;6;7;4;Veluwe (CR);2012;246500.0;152800.0;65700.0;24700.0;3300.0
120;6;6;7;4;Achterhoek (CR);2009;154900.0;100000.0;40400.0;13700.0;800.0
121;6;6;7;4;Achterhoek (CR);2010;156200.0;100400.0;39800.0;14800.0;1200.0
122;6;6;7;4;Achterhoek (CR);2011;157100.0;101000.0;39500.0;15900.0;800.0
123;6;6;7;4;Achterhoek (CR);2012;158100.0;101100.0;39400.0;15900.0;1600.0
124;6;6;7;4;Arnhem/Nijmegen (CR);2009;285200.0;151600.0;97800.0;33300.0;2500.0
125;6;6;7;4;Arnhem/Nijmegen (CR);2010;289700.0;153200.0;98100.0;35700.0;2700.0
126;6;6;7;4;Arnhem/Nijmegen (CR);2011;292800.0;155700.0;97700.0;36700.0;2700.0
127;6;6;7;4;Arnhem/Nijmegen (CR);2012;294700.0;156200.0;97300.0;36500.0;4800.0
128;6;6;7;4;Zuidwest-Gelderland (CR);2009;85200.0;54700.0;24000.0;6200.0;300.0
129;6;6;7;4;Zuidwest-Gelderland (CR);2010;86600.0;55300.0;24300.0;6500.0;400.0
130;6;6;7;4;Zuidwest-Gelderland (CR);2011;87000.0;55300.0;24400.0;7000.0;300.0
131;6;6;7;4;Zuidwest-Gelderland (CR);2012;88200.0;55600.0;24300.0;7200.0;1200.0
132;6;6;7;4;Utrecht (CR);2009;474600.0;276700.0;147900.0;49100.0;900.0
133;6;6;7;4;Utrecht (CR);2010;482300.0;279800.0;148900.0;52600.0;1000.0
134;6;6;7;4;Utrecht (CR);2011;485600.0;282200.0;146800.0;55300.0;1400.0
135;6;6;7;4;Utrecht (CR);2012;488900.0;282400.0;145900.0;55900.0;4700.0
136;6;6;7;4;Kop van Noord-Holland (CR);2009;148200.0;95300.0;42900.0;9500.0;500.0
137;6;6;7;4;Kop van Noord-Holland (CR);2010;149600.0;95300.0;43400.0;10100.0;800.0
138;6;6;7;4;Kop van Noord-Holland (CR);2011;150900.0;96900.0;43400.0;10300.0;400.0
139;6;6;7;4;Kop van Noord-Holland (CR);2012;151900.0;97100.0;43200.0;10200.0;1500.0
140;6;6;7;4;Alkmaar en omgeving (CR);2009;93800.0;61500.0;24700.0;7500.0;100.0
141;6;6;7;4;Alkmaar en omgeving (CR);2010;95100.0;61800.0;25100.0;8200.0;100.0
142;6;6;7;4;Alkmaar en omgeving (CR);2011;95900.0;62500.0;24900.0;8400.0;100.0
143;6;6;7;4;Alkmaar en omgeving (CR);2012;96500.0;62600.0;24800.0;8400.0;700.0
144;6;6;7;4;IJmond (CR);2009;78200.0;45300.0;26200.0;6700.0;100.0
145;6;6;7;4;IJmond (CR);2010;79000.0;45600.0;26300.0;6800.0;200.0
146;6;6;7;4;IJmond (CR);2011;79700.0;46100.0;26100.0;7300.0;100.0
147;6;6;7;4;IJmond (CR);2012;80000.0;46100.0;25900.0;7300.0;600.0
148;6;6;7;4;Agglomeratie Haarlem (CR);2009;92500.0;48000.0;28500.0;10300.0;5600.0
149;6;6;7;4;Agglomeratie Haarlem (CR);2010;94100.0;48200.0;29100.0;10900.0;5900.0
150;6;6;7;4;Agglomeratie Haarlem (CR);2011;94900.0;52300.0;29200.0;12900.0;600.0
151;6;6;7;4;Agglomeratie Haarlem (CR);2012;95200.0;52400.0;29000.0;12800.0;1000.0
152;6;6;7;4;Zaanstreek (CR);2009;65600.0;32100.0;27200.0;6300.0;0.0
153;6;6;7;4;Zaanstreek (CR);2010;66600.0;32700.0;27600.0;6300.0;0.0
154;6;6;7;4;Zaanstreek (CR);2011;67200.0;33300.0;27500.0;6500.0;0.0
155;6;6;7;4;Zaanstreek (CR);2012;68000.0;33500.0;27500.0;6500.0;600.0
156;6;6;7;4;Groot-Amsterdam (CR);2009;539900.0;194600.0;193500.0;115500.0;36400.0
157;6;6;7;4;Groot-Amsterdam (CR);2010;547800.0;196900.0;219000.0;96100.0;35800.0
158;6;6;7;4;Groot-Amsterdam (CR);2011;553800.0;211600.0;229600.0;108000.0;4600.0
159;6;6;7;4;Groot-Amsterdam (CR);2012;558000.0;211100.0;228200.0;110100.0;8600.0
160;6;6;7;4;Het Gooi en Vechtstreek (CR);2009;101400.0;58600.0;30700.0;11700.0;300.0
161;6;6;7;4;Het Gooi en Vechtstreek (CR);2010;102100.0;58600.0;31400.0;11900.0;300.0
162;6;6;7;4;Het Gooi en Vechtstreek (CR);2011;102700.0;59200.0;30600.0;12700.0;200.0
163;6;6;7;4;Het Gooi en Vechtstreek (CR);2012;103000.0;59300.0;30300.0;12800.0;500.0
164;6;6;7;4;Agglomeratie Leiden en Bollenstreek (CR);2009;158500.0;91800.0;45600.0;15800.0;5400.0
165;6;6;7;4;Agglomeratie Leiden en Bollenstreek (CR);2010;160800.0;93200.0;45900.0;16100.0;5600.0
166;6;6;7;4;Agglomeratie Leiden en Bollenstreek (CR);2011;162500.0;91100.0;45700.0;19700.0;5900.0
167;6;6;7;4;Agglomeratie Leiden en Bollenstreek (CR);2012;164000.0;91400.0;45600.0;19700.0;7400.0
168;6;6;7;4;Agglomeratie 's-Gravenhage (CR);2009;334900.0;160800.0;119500.0;51000.0;3600.0
169;6;6;7;4;Agglomeratie 's-Gravenhage (CR);2010;341100.0;163500.0;122000.0;51700.0;3900.0
170;6;6;7;4;Agglomeratie 's-Gravenhage (CR);2011;345800.0;165300.0;120300.0;57100.0;3000.0
171;6;6;7;4;Agglomeratie 's-Gravenhage (CR);2012;348700.0;166300.0;120200.0;57600.0;4600.0
172;6;6;7;4;Delft en Westland (CR);2009;85000.0;45100.0;32200.0;6900.0;800.0
173;6;6;7;4;Delft en Westland (CR);2010;86100.0;45700.0;32800.0;6800.0;800.0
174;6;6;7;4;Delft en Westland (CR);2011;86700.0;46200.0;32800.0;7300.0;400.0
175;6;6;7;4;Delft en Westland (CR);2012;87900.0;46500.0;32600.0;7400.0;1500.0
176;6;6;7;4;Oost-Zuid-Holland (CR);2009;120200.0;72100.0;36000.0;12000.0;100.0
177;6;6;7;4;Oost-Zuid-Holland (CR);2010;115000.0;68800.0;34000.0;12000.0;100.0
178;6;6;7;4;Oost-Zuid-Holland (CR);2011;115200.0;69300.0;33000.0;12800.0;100.0
179;6;6;7;4;Oost-Zuid-Holland (CR);2012;116200.0;69400.0;32700.0;12900.0;1200.0
180;6;6;7;4;Groot-Rijnmond (CR);2009;576800.0;266700.0;243600.0;64300.0;2200.0
181;6;6;7;4;Groot-Rijnmond (CR);2010;593400.0;273700.0;245000.0;61500.0;13200.0
182;6;6;7;4;Groot-Rijnmond (CR);2011;599700.0;281000.0;244900.0;71600.0;2300.0
183;6;6;7;4;Groot-Rijnmond (CR);2012;603200.0;281600.0;244000.0;71800.0;5700.0
184;6;6;7;4;Zuidoost-Zuid-Holland (CR);2009;155300.0;88000.0;54100.0;12900.0;300.0
185;6;6;7;4;Zuidoost-Zuid-Holland (CR);2010;158500.0;90200.0;55100.0;12900.0;300.0
186;6;6;7;4;Zuidoost-Zuid-Holland (CR);2011;159800.0;91300.0;55000.0;13200.0;400.0
187;6;6;7;4;Zuidoost-Zuid-Holland (CR);2012;160800.0;91400.0;54700.0;13300.0;1300.0
188;6;6;7;4;Zeeuwsch-Vlaanderen (CR);2009;46100.0;32400.0;9700.0;4000.0;100.0
189;6;6;7;4;Zeeuwsch-Vlaanderen (CR);2010;46500.0;32500.0;9700.0;4100.0;200.0
190;6;6;7;4;Zeeuwsch-Vlaanderen (CR);2011;46600.0;32500.0;9700.0;4400.0;100.0
191;6;6;7;4;Zeeuwsch-Vlaanderen (CR);2012;46800.0;32500.0;9600.0;4400.0;300.0
192;6;6;7;4;Overig Zeeland (CR);2009;111700.0;71100.0;30100.0;9700.0;800.0
193;6;6;7;4;Overig Zeeland (CR);2010;113500.0;71200.0;30400.0;10800.0;1100.0
194;6;6;7;4;Overig Zeeland (CR);2011;114300.0;72200.0;30400.0;10500.0;1100.0
195;6;6;7;4;Overig Zeeland (CR);2012;114800.0;72200.0;30200.0;10600.0;1800.0
196;6;6;7;4;West-Noord-Brabant (CR);2009;247200.0;150500.0;74300.0;21800.0;500.0
197;6;6;7;4;West-Noord-Brabant (CR);2010;250500.0;151700.0;75500.0;22700.0;700.0
198;6;6;7;4;West-Noord-Brabant (CR);2011;252200.0;153100.0;74500.0;23900.0;700.0
199;6;6;7;4;West-Noord-Brabant (CR);2012;253900.0;153200.0;74100.0;24000.0;2600.0
200;6;6;7;4;Midden-Noord-Brabant (CR);2009;179300.0;109100.0;54500.0;15400.0;300.0
201;6;6;7;4;Midden-Noord-Brabant (CR);2010;182000.0;109000.0;54500.0;16600.0;1900.0
202;6;6;7;4;Midden-Noord-Brabant (CR);2011;183500.0;111500.0;54500.0;17100.0;300.0
203;6;6;7;4;Midden-Noord-Brabant (CR);2012;185000.0;111600.0;54400.0;17200.0;1700.0
204;6;6;7;4;Noordoost-Noord-Brabant (CR);2009;245400.0;156200.0;69000.0;19200.0;1000.0
205;6;6;7;4;Noordoost-Noord-Brabant (CR);2010;249300.0;157800.0;70100.0;20500.0;900.0
206;6;6;7;4;Noordoost-Noord-Brabant (CR);2011;251400.0;159000.0;69600.0;21800.0;1000.0
207;6;6;7;4;Noordoost-Noord-Brabant (CR);2012;253300.0;159200.0;69200.0;21900.0;3000.0
208;6;6;7;4;Zuidoost-Noord-Brabant (CR);2009;292800.0;178200.0;88200.0;25500.0;900.0
209;6;6;7;4;Zuidoost-Noord-Brabant (CR);2010;297900.0;180100.0;90700.0;26200.0;900.0
210;6;6;7;4;Zuidoost-Noord-Brabant (CR);2011;300500.0;181100.0;89400.0;29000.0;1100.0
211;6;6;7;4;Zuidoost-Noord-Brabant (CR);2012;303500.0;181400.0;89300.0;29200.0;3500.0
212;6;6;7;4;Noord-Limburg (CR);2009;109700.0;72400.0;28700.0;8200.0;400.0
213;6;6;7;4;Noord-Limburg (CR);2010;111200.0;73200.0;29200.0;8100.0;600.0
214;6;6;7;4;Noord-Limburg (CR);2011;111900.0;74000.0;28700.0;8600.0;600.0
215;6;6;7;4;Noord-Limburg (CR);2012;112600.0;74200.0;28700.0;8700.0;1000.0
216;6;6;7;4;Midden-Limburg (CR);2009;93800.0;62900.0;21300.0;9200.0;500.0
217;6;6;7;4;Midden-Limburg (CR);2010;95600.0;63300.0;22200.0;9800.0;400.0
218;6;6;7;4;Midden-Limburg (CR);2011;96400.0;64200.0;21700.0;10000.0;400.0
219;6;6;7;4;Midden-Limburg (CR);2012;97000.0;64200.0;21700.0;10100.0;900.0
220;6;6;7;4;Zuid-Limburg (CR);2009;261500.0;148400.0;83200.0;29400.0;500.0
221;6;6;7;4;Zuid-Limburg (CR);2010;263700.0;148700.0;83700.0;30000.0;1300.0
222;6;6;7;4;Zuid-Limburg (CR);2011;265100.0;148900.0;82300.0;33600.0;400.0
223;6;6;7;4;Zuid-Limburg (CR);2012;266100.0;149100.0;82000.0;33500.0;1500.0
224;6;6;7;4;Flevoland (CR);2009;142200.0;91400.0;40500.0;10200.0;200.0
225;6;6;7;4;Flevoland (CR);2010;146200.0;93600.0;41200.0;11200.0;200.0
226;6;6;7;4;Flevoland (CR);2011;148300.0;95300.0;41600.0;11200.0;200.0
227;6;6;7;4;Flevoland (CR);2012;150500.0;95700.0;41800.0;11400.0;1600.0
228;6;6;7;0;Nederland;2009;5407500.0;3277100.0;1531200.0;550800.0;48400.0
229;6;6;7;0;Nederland;2010;5471100.0;3306800.0;1550600.0;554900.0;58800.0
230;6;6;7;0;Nederland;2011;5497400.0;3347200.0;1532400.0;592000.0;25800.0
231;6;6;7;0;Nederland;2012;5514300.0;3345300.0;1515400.0;592100.0;61500.0
232;6;6;7;0;Noord-Nederland (LD);2009;630000.0;397600.0;174700.0;55400.0;2300.0
233;6;6;7;0;Noord-Nederland (LD);2010;639200.0;401600.0;177000.0;58000.0;2600.0
234;6;6;7;0;Noord-Nederland (LD);2011;640800.0;403900.0;175500.0;59200.0;2200.0
235;6;6;7;0;Noord-Nederland (LD);2012;642400.0;403800.0;174100.0;59100.0;5400.0
236;6;6;7;0;Oost-Nederland (LD);2009;1139800.0;721300.0;305500.0;107600.0;5300.0
237;6;6;7;0;Oost-Nederland (LD);2010;1158200.0;730300.0;307500.0;113900.0;6500.0
238;6;6;7;0;Oost-Nederland (LD);2011;1166300.0;736900.0;304800.0;118500.0;6100.0
239;6;6;7;0;Oost-Nederland (LD);2012;1173400.0;737900.0;302300.0;118300.0;14900.0
240;6;6;7;0;West-Nederland (LD);2009;2441400.0;1382800.0;736700.0;284500.0;37300.0
241;6;6;7;0;West-Nederland (LD);2010;2462900.0;1394400.0;748200.0;276100.0;44100.0
242;6;6;7;0;West-Nederland (LD);2011;2472700.0;1418900.0;739800.0;300200.0;13700.0
243;6;6;7;0;West-Nederland (LD);2012;2476000.0;1416700.0;729500.0;300700.0;29100.0
244;6;6;7;0;Zuid-Nederland (LD);2009;1196300.0;775300.0;314300.0;103300.0;3500.0
245;6;6;7;0;Zuid-Nederland (LD);2010;1210800.0;780500.0;317800.0;106900.0;5600.0
246;6;6;7;0;Zuid-Nederland (LD);2011;1217600.0;787400.0;312200.0;114100.0;3800.0
247;6;6;7;0;Zuid-Nederland (LD);2012;1222600.0;787000.0;309500.0;114000.0;12100.0
248;6;6;7;0;Groningen (PV);2009;208700.0;124400.0;61800.0;22100.0;400.0
249;6;6;7;0;Groningen (PV);2010;212400.0;125100.0;62900.0;23800.0;600.0
250;6;6;7;0;Groningen (PV);2011;212500.0;126200.0;62500.0;23400.0;400.0
251;6;6;7;0;Groningen (PV);2012;213300.0;126200.0;62100.0;23300.0;1800.0
252;6;6;7;0;Friesland (PV);2009;242500.0;154500.0;68300.0;18700.0;1000.0
253;6;6;7;0;Friesland (PV);2010;245600.0;156000.0;69100.0;19500.0;1100.0
254;6;6;7;0;Friesland (PV);2011;246600.0;156600.0;68600.0;20500.0;900.0
255;6;6;7;0;Friesland (PV);2012;247200.0;156500.0;68100.0;20500.0;2100.0
256;6;6;7;0;Drenthe (PV);2009;178800.0;118800.0;44600.0;14500.0;900.0
257;6;6;7;0;Drenthe (PV);2010;181200.0;120500.0;45000.0;14700.0;900.0
258;6;6;7;0;Drenthe (PV);2011;181700.0;121100.0;44400.0;15300.0;900.0
259;6;6;7;0;Drenthe (PV);2012;181800.0;121100.0;44000.0;15300.0;1500.0
260;6;6;7;0;Overijssel (PV);2009;371000.0;234400.0;100500.0;34900.0;1200.0
261;6;6;7;0;Overijssel (PV);2010;377700.0;237500.0;102400.0;36300.0;1500.0
262;6;6;7;0;Overijssel (PV);2011;380300.0;239600.0;100900.0;38300.0;1500.0
263;6;6;7;0;Overijssel (PV);2012;382100.0;239700.0;99900.0;38200.0;4300.0
264;6;6;7;0;Flevoland (PV);2009;108800.0;73500.0;27300.0;7800.0;100.0
265;6;6;7;0;Flevoland (PV);2010;111400.0;75200.0;27500.0;8500.0;100.0
266;6;6;7;0;Flevoland (PV);2011;112300.0;76300.0;27400.0;8400.0;200.0
267;6;6;7;0;Flevoland (PV);2012;113300.0;76400.0;27300.0;8400.0;1200.0
268;6;6;7;0;Gelderland (PV);2009;660000.0;413500.0;177700.0;64900.0;4000.0
269;6;6;7;0;Gelderland (PV);2010;669200.0;417600.0;177600.0;69100.0;4900.0
270;6;6;7;0;Gelderland (PV);2011;673700.0;420900.0;176500.0;71800.0;4500.0
271;6;6;7;0;Gelderland (PV);2012;678000.0;421700.0;175100.0;71700.0;9400.0
272;6;6;7;0;Utrecht (PV);2009;387800.0;241200.0;105700.0;40100.0;800.0
273;6;6;7;0;Utrecht (PV);2010;392700.0;244100.0;105600.0;42200.0;900.0
