ID;Geslacht;TypeZelfstandige;SociaaleconomischePositieJaarEerder;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;StartendeZelfstandigen_1
103;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;K Financiële dienstverlening;2012;4.9
104;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;K Financiële dienstverlening;2013;4.8
105;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;K Financiële dienstverlening;2014;6.1
106;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;K Financiële dienstverlening;2015;4.9
107;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;K Financiële dienstverlening;2016;4.9
108;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;L Verhuur en handel van onroerend goed;2008;1.2
109;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;L Verhuur en handel van onroerend goed;2009;1.0
110;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;L Verhuur en handel van onroerend goed;2010;1.2
111;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;L Verhuur en handel van onroerend goed;2011;1.3
112;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;L Verhuur en handel van onroerend goed;2012;1.1
113;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;L Verhuur en handel van onroerend goed;2013;1.2
114;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;L Verhuur en handel van onroerend goed;2014;1.1
115;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;L Verhuur en handel van onroerend goed;2015;1.1
116;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;L Verhuur en handel van onroerend goed;2016;1.2
117;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;M Specialistische zakelijke diensten;2008;18.2
118;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;M Specialistische zakelijke diensten;2009;16.0
119;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;M Specialistische zakelijke diensten;2010;21.8
120;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;M Specialistische zakelijke diensten;2011;25.2
121;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;M Specialistische zakelijke diensten;2012;23.5
122;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;M Specialistische zakelijke diensten;2013;23.6
123;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;M Specialistische zakelijke diensten;2014;26.1
124;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;M Specialistische zakelijke diensten;2015;30.2
125;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;M Specialistische zakelijke diensten;2016;27.4
126;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;N Verhuur en overige zakelijke diensten;2008;7.5
127;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;N Verhuur en overige zakelijke diensten;2009;6.8
128;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;N Verhuur en overige zakelijke diensten;2010;9.5
129;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;N Verhuur en overige zakelijke diensten;2011;8.4
130;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;N Verhuur en overige zakelijke diensten;2012;8.3
131;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;N Verhuur en overige zakelijke diensten;2013;8.3
132;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;N Verhuur en overige zakelijke diensten;2014;9.4
133;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;N Verhuur en overige zakelijke diensten;2015;10.3
134;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;N Verhuur en overige zakelijke diensten;2016;9.9
135;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;O Openbaar bestuur en overheidsdiensten;2008;1.2
136;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;O Openbaar bestuur en overheidsdiensten;2009;4.1
137;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;O Openbaar bestuur en overheidsdiensten;2010;5.3
138;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;O Openbaar bestuur en overheidsdiensten;2011;2.7
139;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;O Openbaar bestuur en overheidsdiensten;2012;3.4
140;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;O Openbaar bestuur en overheidsdiensten;2013;1.2
141;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;O Openbaar bestuur en overheidsdiensten;2014;7.2
142;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;O Openbaar bestuur en overheidsdiensten;2015;4.0
143;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;O Openbaar bestuur en overheidsdiensten;2016;3.5
144;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;P Onderwijs;2008;7.1
145;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;P Onderwijs;2009;7.1
146;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;P Onderwijs;2010;9.0
147;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;P Onderwijs;2011;9.8
148;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;P Onderwijs;2012;10.1
149;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;P Onderwijs;2013;10.0
150;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;P Onderwijs;2014;12.1
151;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;P Onderwijs;2015;13.9
152;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;P Onderwijs;2016;15.1
153;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2008;43.9
154;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2009;31.3
155;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2010;24.7
156;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2011;23.9
157;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2012;26.2
158;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2013;37.9
159;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2014;31.5
160;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2015;35.4
161;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2016;29.8
162;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;R Cultuur, sport en recreatie;2008;3.8
163;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;R Cultuur, sport en recreatie;2009;4.1
164;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;R Cultuur, sport en recreatie;2010;5.6
165;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;R Cultuur, sport en recreatie;2011;6.0
166;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;R Cultuur, sport en recreatie;2012;5.7
167;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;R Cultuur, sport en recreatie;2013;5.8
168;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;R Cultuur, sport en recreatie;2014;6.8
169;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;R Cultuur, sport en recreatie;2015;8.2
170;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;R Cultuur, sport en recreatie;2016;8.0
171;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;S Overige dienstverlening;2008;4.8
172;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;S Overige dienstverlening;2009;5.0
173;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;S Overige dienstverlening;2010;6.5
174;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;S Overige dienstverlening;2011;7.1
175;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;S Overige dienstverlening;2012;6.8
176;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;S Overige dienstverlening;2013;7.0
177;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;S Overige dienstverlening;2014;7.2
178;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;S Overige dienstverlening;2015;8.2
179;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;S Overige dienstverlening;2016;8.0
180;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;T Huishoudens;2008;0.0
181;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;T Huishoudens;2009;0.0
182;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;T Huishoudens;2010;0.0
183;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;T Huishoudens;2011;0.0
184;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;T Huishoudens;2012;0.0
185;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;T Huishoudens;2013;0.0
186;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;T Huishoudens;2014;0.0
187;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;T Huishoudens;2015;0.0
188;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;T Huishoudens;2016;0.0
189;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;U Extraterritoriale organisaties;2008;0.0
190;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;U Extraterritoriale organisaties;2009;0.0
191;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;U Extraterritoriale organisaties;2010;0.0
192;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;U Extraterritoriale organisaties;2011;0.0
193;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;U Extraterritoriale organisaties;2012;0.0
194;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;U Extraterritoriale organisaties;2013;0.0
195;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;U Extraterritoriale organisaties;2014;0.0
196;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;U Extraterritoriale organisaties;2015;0.0
197;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;U Extraterritoriale organisaties;2016;0.0
198;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;SBI-code onbekend;2008;122.7
199;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;SBI-code onbekend;2009;119.4
200;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;SBI-code onbekend;2010;80.5
201;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;SBI-code onbekend;2011;68.7
202;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;SBI-code onbekend;2012;64.5
203;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;SBI-code onbekend;2013;65.2
204;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;SBI-code onbekend;2014;55.0
205;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;SBI-code onbekend;2015;47.3
206;Totaal mannen en vrouwen;Totaal;Totaal;Totaal personen;SBI-code onbekend;2016;49.9
207;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2008;19.3
208;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2009;17.8
209;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2010;15.5
210;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2011;10.9
211;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2012;11.2
212;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2013;11.9
213;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2014;14.4
214;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2015;13.7
215;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2016;13.4
216;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2008;0.2
217;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2009;0.2
218;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2010;0.2
219;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2011;0.5
220;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2012;0.2
221;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2013;0.2
222;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2014;0.2
223;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2015;0.3
224;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2016;0.3
225;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2008;0.0
226;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2009;0.0
227;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2010;0.0
228;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2011;0.0
229;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2012;0.0
230;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2013;0.0
231;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2014;0.0
232;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2015;0.0
233;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2016;0.0
234;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;C Industrie;2008;0.1
235;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;C Industrie;2009;0.1
236;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;C Industrie;2010;0.1
237;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;C Industrie;2011;0.1
238;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;C Industrie;2012;0.1
239;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;C Industrie;2013;0.1
240;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;C Industrie;2014;0.1
241;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;C Industrie;2015;0.1
242;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;C Industrie;2016;0.1
243;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;D Energievoorziening;2008;0.0
244;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;D Energievoorziening;2009;0.0
245;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;D Energievoorziening;2010;0.0
246;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;D Energievoorziening;2011;0.0
247;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;D Energievoorziening;2012;0.0
248;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;D Energievoorziening;2013;0.0
249;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;D Energievoorziening;2014;0.0
250;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;D Energievoorziening;2015;0.0
251;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;D Energievoorziening;2016;0.0
252;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;E Waterbedrijven en afvalbeheer;2008;0.0
253;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;E Waterbedrijven en afvalbeheer;2009;0.0
