ID;Geslacht;Leeftijd;Uitkeringskenmerken;Perioden;Arbeidsongeschiktheidsuitkeringen_1;WAOUitkeringen_2;WajongUitkeringen_3;WAZUitkeringen_4
147;Mannen en vrouwen;0;Ziekten spijsverteringsstelsel;2001;20360.0;18280.0;710.0;1380.0
148;Mannen en vrouwen;0;Ziekten spijsverteringsstelsel;2002;20630.0;18500.0;750.0;1380.0
149;Mannen en vrouwen;0;Ziekten spijsverteringsstelsel;2003;20330.0;18170.0;770.0;1390.0
150;Mannen en vrouwen;0;Ziekten spijsverteringsstelsel;2004;19800.0;17660.0;770.0;1370.0
151;Mannen en vrouwen;0;Ziekten spijsverteringsstelsel;2005;17990.0;15910.0;770.0;1310.0
152;Mannen en vrouwen;0;Ziekten spijsverteringsstelsel;2006;;;;
153;Mannen en vrouwen;0;Ziekten spijsverteringsstelsel;2007;;;;
154;Mannen en vrouwen;0;Ziekten spijsverteringsstelsel;2008;;;;
155;Mannen en vrouwen;0;Ziekten spijsverteringsstelsel;2009;;;;
156;Mannen en vrouwen;0;Ziekten huid en subcutis;1998;6660.0;5870.0;300.0;490.0
157;Mannen en vrouwen;0;Ziekten huid en subcutis;1999;6330.0;5540.0;320.0;470.0
158;Mannen en vrouwen;0;Ziekten huid en subcutis;2000;6690.0;5920.0;330.0;440.0
159;Mannen en vrouwen;0;Ziekten huid en subcutis;2001;6470.0;5720.0;320.0;420.0
160;Mannen en vrouwen;0;Ziekten huid en subcutis;2002;6390.0;5630.0;350.0;410.0
161;Mannen en vrouwen;0;Ziekten huid en subcutis;2003;6130.0;5380.0;350.0;390.0
162;Mannen en vrouwen;0;Ziekten huid en subcutis;2004;5740.0;5020.0;350.0;370.0
163;Mannen en vrouwen;0;Ziekten huid en subcutis;2005;5210.0;4510.0;340.0;360.0
164;Mannen en vrouwen;0;Ziekten huid en subcutis;2006;;;;
165;Mannen en vrouwen;0;Ziekten huid en subcutis;2007;;;;
166;Mannen en vrouwen;0;Ziekten huid en subcutis;2008;;;;
167;Mannen en vrouwen;0;Ziekten huid en subcutis;2009;;;;
168;Mannen en vrouwen;0;Ziekten urogenitaal stelsel;1998;14970.0;13470.0;400.0;1110.0
169;Mannen en vrouwen;0;Ziekten urogenitaal stelsel;1999;13960.0;12560.0;380.0;1020.0
170;Mannen en vrouwen;0;Ziekten urogenitaal stelsel;2000;15830.0;14280.0;410.0;1140.0
171;Mannen en vrouwen;0;Ziekten urogenitaal stelsel;2001;18210.0;16560.0;420.0;1240.0
172;Mannen en vrouwen;0;Ziekten urogenitaal stelsel;2002;18420.0;16700.0;440.0;1290.0
173;Mannen en vrouwen;0;Ziekten urogenitaal stelsel;2003;18390.0;16640.0;470.0;1290.0
174;Mannen en vrouwen;0;Ziekten urogenitaal stelsel;2004;18120.0;16360.0;460.0;1300.0
175;Mannen en vrouwen;0;Ziekten urogenitaal stelsel;2005;16440.0;14730.0;470.0;1250.0
176;Mannen en vrouwen;0;Ziekten urogenitaal stelsel;2006;;;;
177;Mannen en vrouwen;0;Ziekten urogenitaal stelsel;2007;;;;
178;Mannen en vrouwen;0;Ziekten urogenitaal stelsel;2008;;;;
179;Mannen en vrouwen;0;Ziekten urogenitaal stelsel;2009;;;;
180;Mannen en vrouwen;0;Zwangerschap, bevalling en kraambed;1998;4250.0;3610.0;110.0;530.0
181;Mannen en vrouwen;0;Zwangerschap, bevalling en kraambed;1999;5170.0;4390.0;50.0;730.0
182;Mannen en vrouwen;0;Zwangerschap, bevalling en kraambed;2000;6610.0;5580.0;60.0;960.0
183;Mannen en vrouwen;0;Zwangerschap, bevalling en kraambed;2001;6680.0;5780.0;60.0;840.0
184;Mannen en vrouwen;0;Zwangerschap, bevalling en kraambed;2002;6450.0;5590.0;70.0;790.0
185;Mannen en vrouwen;0;Zwangerschap, bevalling en kraambed;2003;5640.0;4820.0;60.0;750.0
186;Mannen en vrouwen;0;Zwangerschap, bevalling en kraambed;2004;4840.0;4130.0;60.0;640.0
187;Mannen en vrouwen;0;Zwangerschap, bevalling en kraambed;2005;3400.0;3250.0;60.0;90.0
188;Mannen en vrouwen;0;Zwangerschap, bevalling en kraambed;2006;;;;
189;Mannen en vrouwen;0;Zwangerschap, bevalling en kraambed;2007;;;;
190;Mannen en vrouwen;0;Zwangerschap, bevalling en kraambed;2008;;;;
191;Mannen en vrouwen;0;Zwangerschap, bevalling en kraambed;2009;;;;
192;Mannen en vrouwen;0;Geen wsw-dienstverband;1998;864340.0;708970.0;96920.0;58450.0
193;Mannen en vrouwen;0;Geen wsw-dienstverband;1999;893180.0;735590.0;100990.0;56610.0
194;Mannen en vrouwen;0;Geen wsw-dienstverband;2000;914090.0;752660.0;104080.0;57350.0
195;Mannen en vrouwen;0;Geen wsw-dienstverband;2001;937780.0;774320.0;106700.0;56760.0
196;Mannen en vrouwen;0;Geen wsw-dienstverband;2002;949110.0;782510.0;109850.0;56750.0
197;Mannen en vrouwen;0;Geen wsw-dienstverband;2003;938110.0;768140.0;113610.0;56360.0
198;Mannen en vrouwen;0;Geen wsw-dienstverband;2004;919340.0;745760.0;118220.0;55360.0
199;Mannen en vrouwen;0;Geen wsw-dienstverband;2005;858670.0;683910.0;122620.0;52150.0
200;Mannen en vrouwen;0;Geen wsw-dienstverband;2006;804540.0;626760.0;130940.0;46850.0
201;Mannen en vrouwen;0;Geen wsw-dienstverband;2007;769170.0;584690.0;141840.0;42640.0
202;Mannen en vrouwen;0;Geen wsw-dienstverband;2008;740930.0;549090.0;153240.0;38610.0
203;Mannen en vrouwen;0;Geen wsw-dienstverband;2009;715930.0;514660.0;166720.0;34560.0
204;Mannen en vrouwen;0;Wel wsw-dienstverband;1998;39650.0;17010.0;22450.0;190.0
205;Mannen en vrouwen;0;Wel wsw-dienstverband;1999;32710.0;10070.0;22570.0;80.0
206;Mannen en vrouwen;0;Wel wsw-dienstverband;2000;41020.0;17610.0;23260.0;150.0
207;Mannen en vrouwen;0;Wel wsw-dienstverband;2001;41320.0;17420.0;23770.0;130.0
208;Mannen en vrouwen;0;Wel wsw-dienstverband;2002;41780.0;17280.0;24370.0;120.0
209;Mannen en vrouwen;0;Wel wsw-dienstverband;2003;41960.0;17440.0;24390.0;130.0
210;Mannen en vrouwen;0;Wel wsw-dienstverband;2004;41190.0;16860.0;24170.0;170.0
211;Mannen en vrouwen;0;Wel wsw-dienstverband;2005;40630.0;16080.0;24410.0;150.0
212;Mannen en vrouwen;0;Wel wsw-dienstverband;2006;39800.0;15080.0;24590.0;140.0
213;Mannen en vrouwen;0;Wel wsw-dienstverband;2007;39020.0;14180.0;24710.0;130.0
214;Mannen en vrouwen;0;Wel wsw-dienstverband;2008;37100.0;12070.0;24930.0;110.0
215;Mannen en vrouwen;0;Wel wsw-dienstverband;2009;35380.0;10290.0;24980.0;110.0
216;Mannen en vrouwen;15 tot 25 jaar;0;1998;27150.0;5380.0;21500.0;270.0
217;Mannen en vrouwen;15 tot 25 jaar;0;1999;28790.0;5750.0;22940.0;100.0
218;Mannen en vrouwen;15 tot 25 jaar;0;2000;30680.0;6100.0;24490.0;100.0
219;Mannen en vrouwen;15 tot 25 jaar;0;2001;31890.0;6170.0;25680.0;50.0
220;Mannen en vrouwen;15 tot 25 jaar;0;2002;33080.0;5800.0;27230.0;50.0
221;Mannen en vrouwen;15 tot 25 jaar;0;2003;33930.0;4930.0;28970.0;40.0
222;Mannen en vrouwen;15 tot 25 jaar;0;2004;35260.0;4090.0;31140.0;30.0
223;Mannen en vrouwen;15 tot 25 jaar;0;2005;35560.0;2190.0;33360.0;20.0
224;Mannen en vrouwen;15 tot 25 jaar;0;2006;39040.0;1150.0;37880.0;10.0
225;Mannen en vrouwen;15 tot 25 jaar;0;2007;44220.0;600.0;43620.0;0.0
226;Mannen en vrouwen;15 tot 25 jaar;0;2008;49440.0;270.0;49170.0;0.0
227;Mannen en vrouwen;15 tot 25 jaar;0;2009;54460.0;120.0;54340.0;0.0
228;Mannen en vrouwen;15 tot 25 jaar;1;1998;1300.0;900.0;350.0;50.0
229;Mannen en vrouwen;15 tot 25 jaar;1;1999;1330.0;930.0;370.0;30.0
230;Mannen en vrouwen;15 tot 25 jaar;1;2000;1550.0;1110.0;420.0;20.0
231;Mannen en vrouwen;15 tot 25 jaar;1;2001;1780.0;1290.0;490.0;0.0
232;Mannen en vrouwen;15 tot 25 jaar;1;2002;2020.0;1430.0;580.0;0.0
233;Mannen en vrouwen;15 tot 25 jaar;1;2003;1880.0;1240.0;640.0;10.0
234;Mannen en vrouwen;15 tot 25 jaar;1;2004;1650.0;950.0;690.0;10.0
235;Mannen en vrouwen;15 tot 25 jaar;1;2005;1150.0;480.0;670.0;0.0
236;Mannen en vrouwen;15 tot 25 jaar;1;2006;880.0;230.0;650.0;0.0
237;Mannen en vrouwen;15 tot 25 jaar;1;2007;760.0;110.0;650.0;0.0
238;Mannen en vrouwen;15 tot 25 jaar;1;2008;810.0;50.0;760.0;0.0
239;Mannen en vrouwen;15 tot 25 jaar;1;2009;900.0;20.0;880.0;0.0
240;Mannen en vrouwen;15 tot 25 jaar;2;1998;25820.0;4460.0;21150.0;210.0
241;Mannen en vrouwen;15 tot 25 jaar;2;1999;27420.0;4780.0;22560.0;80.0
242;Mannen en vrouwen;15 tot 25 jaar;2;2000;29120.0;4980.0;24070.0;80.0
243;Mannen en vrouwen;15 tot 25 jaar;2;2001;30110.0;4870.0;25190.0;40.0
244;Mannen en vrouwen;15 tot 25 jaar;2;2002;31060.0;4360.0;26650.0;50.0
245;Mannen en vrouwen;15 tot 25 jaar;2;2003;32050.0;3690.0;28330.0;30.0
246;Mannen en vrouwen;15 tot 25 jaar;2;2004;33620.0;3140.0;30450.0;30.0
247;Mannen en vrouwen;15 tot 25 jaar;2;2005;34410.0;1710.0;32690.0;10.0
248;Mannen en vrouwen;15 tot 25 jaar;2;2006;38150.0;920.0;37230.0;10.0
249;Mannen en vrouwen;15 tot 25 jaar;2;2007;43450.0;480.0;42960.0;0.0
250;Mannen en vrouwen;15 tot 25 jaar;2;2008;48630.0;220.0;48410.0;0.0
251;Mannen en vrouwen;15 tot 25 jaar;2;2009;53550.0;100.0;53460.0;0.0
252;Mannen en vrouwen;15 tot 25 jaar;4;1998;24930.0;5360.0;19310.0;260.0
253;Mannen en vrouwen;15 tot 25 jaar;4;1999;26620.0;5730.0;20790.0;100.0
254;Mannen en vrouwen;15 tot 25 jaar;4;2000;28340.0;6080.0;22170.0;90.0
255;Mannen en vrouwen;15 tot 25 jaar;4;2001;29390.0;6140.0;23210.0;50.0
256;Mannen en vrouwen;15 tot 25 jaar;4;2002;30290.0;5770.0;24470.0;50.0
257;Mannen en vrouwen;15 tot 25 jaar;4;2003;31070.0;4910.0;26120.0;40.0
258;Mannen en vrouwen;15 tot 25 jaar;4;2004;32040.0;4080.0;27930.0;30.0
259;Mannen en vrouwen;15 tot 25 jaar;4;2005;32440.0;2180.0;30250.0;20.0
260;Mannen en vrouwen;15 tot 25 jaar;4;2006;35690.0;1140.0;34540.0;10.0
261;Mannen en vrouwen;15 tot 25 jaar;4;2007;40770.0;570.0;40190.0;0.0
262;Mannen en vrouwen;15 tot 25 jaar;4;2008;45430.0;250.0;45180.0;0.0
263;Mannen en vrouwen;15 tot 25 jaar;4;2009;49880.0;90.0;49790.0;0.0
264;Mannen en vrouwen;15 tot 25 jaar;5;1998;2220.0;20.0;2190.0;10.0
265;Mannen en vrouwen;15 tot 25 jaar;5;1999;2170.0;20.0;2150.0;0.0
266;Mannen en vrouwen;15 tot 25 jaar;5;2000;2340.0;20.0;2320.0;10.0
267;Mannen en vrouwen;15 tot 25 jaar;5;2001;2500.0;30.0;2470.0;0.0
268;Mannen en vrouwen;15 tot 25 jaar;5;2002;2790.0;20.0;2760.0;10.0
269;Mannen en vrouwen;15 tot 25 jaar;5;2003;2860.0;20.0;2840.0;0.0
270;Mannen en vrouwen;15 tot 25 jaar;5;2004;3230.0;10.0;3210.0;0.0
271;Mannen en vrouwen;15 tot 25 jaar;5;2005;3120.0;10.0;3110.0;0.0
272;Mannen en vrouwen;15 tot 25 jaar;5;2006;3350.0;10.0;3340.0;0.0
273;Mannen en vrouwen;15 tot 25 jaar;5;2007;3450.0;20.0;3430.0;0.0
274;Mannen en vrouwen;15 tot 25 jaar;5;2008;4010.0;20.0;3980.0;0.0
275;Mannen en vrouwen;15 tot 25 jaar;5;2009;4580.0;30.0;4550.0;0.0
276;Mannen en vrouwen;15 tot 25 jaar;6;1998;0.0;0.0;0.0;0.0
277;Mannen en vrouwen;15 tot 25 jaar;6;1999;0.0;0.0;0.0;0.0
278;Mannen en vrouwen;15 tot 25 jaar;6;2000;0.0;0.0;0.0;0.0
279;Mannen en vrouwen;15 tot 25 jaar;6;2001;0.0;0.0;0.0;0.0
280;Mannen en vrouwen;15 tot 25 jaar;6;2002;0.0;0.0;0.0;0.0
281;Mannen en vrouwen;15 tot 25 jaar;6;2003;0.0;0.0;0.0;0.0
282;Mannen en vrouwen;15 tot 25 jaar;6;2004;0.0;0.0;0.0;0.0
283;Mannen en vrouwen;15 tot 25 jaar;6;2005;0.0;0.0;0.0;0.0
284;Mannen en vrouwen;15 tot 25 jaar;6;2006;0.0;0.0;0.0;0.0
285;Mannen en vrouwen;15 tot 25 jaar;6;2007;0.0;0.0;0.0;0.0
286;Mannen en vrouwen;15 tot 25 jaar;6;2008;0.0;0.0;0.0;0.0
287;Mannen en vrouwen;15 tot 25 jaar;6;2009;0.0;0.0;0.0;0.0
288;Mannen en vrouwen;15 tot 25 jaar;8;1998;5490.0;840.0;4610.0;40.0
289;Mannen en vrouwen;15 tot 25 jaar;8;1999;5120.0;830.0;4270.0;20.0
290;Mannen en vrouwen;15 tot 25 jaar;8;2000;4570.0;860.0;3690.0;20.0
291;Mannen en vrouwen;15 tot 25 jaar;8;2001;3550.0;630.0;2910.0;10.0
292;Mannen en vrouwen;15 tot 25 jaar;8;2002;2770.0;430.0;2330.0;10.0
293;Mannen en vrouwen;15 tot 25 jaar;8;2003;2190.0;370.0;1810.0;0.0
294;Mannen en vrouwen;15 tot 25 jaar;8;2004;2240.0;430.0;1820.0;0.0
295;Mannen en vrouwen;15 tot 25 jaar;8;2005;1980.0;260.0;1730.0;0.0
296;Mannen en vrouwen;15 tot 25 jaar;8;2006;;;;
297;Mannen en vrouwen;15 tot 25 jaar;8;2007;;;;
298;Mannen en vrouwen;15 tot 25 jaar;8;2008;;;;
299;Mannen en vrouwen;15 tot 25 jaar;8;2009;;;;
300;Mannen en vrouwen;15 tot 25 jaar;9;1998;15550.0;2340.0;13100.0;110.0
301;Mannen en vrouwen;15 tot 25 jaar;9;1999;17130.0;2550.0;14550.0;30.0
302;Mannen en vrouwen;15 tot 25 jaar;9;2000;18960.0;2690.0;16240.0;30.0
303;Mannen en vrouwen;15 tot 25 jaar;9;2001;20650.0;2840.0;17800.0;10.0
304;Mannen en vrouwen;15 tot 25 jaar;9;2002;22330.0;2730.0;19590.0;10.0
305;Mannen en vrouwen;15 tot 25 jaar;9;2003;23900.0;2410.0;21480.0;10.0
