ID;Geslacht;LeeftijdOp31December;Perioden;Sterftekans_1;LevendenTafelbevolking_2;OverledenenTafelbevolking_3;Levensverwachting_4
86;Mannen;1;2049;0.0001;99931;10;85.07
87;Mannen;1;2050;0.0001;99934;10;85.21
88;Mannen;1;2051;0.0001;99937;9;85.35
89;Mannen;1;2052;9e-05;99940;9;85.5
90;Mannen;1;2053;9e-05;99943;9;85.64
91;Mannen;1;2054;8e-05;99945;8;85.78
92;Mannen;1;2055;8e-05;99948;8;85.92
93;Mannen;1;2056;8e-05;99950;7;86.06
94;Mannen;1;2057;7e-05;99952;7;86.2
95;Mannen;1;2058;7e-05;99954;7;86.33
96;Mannen;1;2059;7e-05;99957;6;86.47
97;Mannen;1;2060;6e-05;99959;6;86.61
98;Mannen;2;2012;0.00024;99580;24;78.05
99;Mannen;2;2013;0.00023;99598;23;78.23
100;Mannen;2;2014;0.00022;99615;22;78.41
101;Mannen;2;2015;0.00021;99631;21;78.59
102;Mannen;2;2016;0.00021;99647;20;78.77
103;Mannen;2;2017;0.0002;99662;20;78.94
104;Mannen;2;2018;0.00019;99677;19;79.12
105;Mannen;2;2019;0.00018;99691;18;79.29
106;Mannen;2;2020;0.00017;99704;17;79.46
107;Mannen;2;2021;0.00017;99717;17;79.64
108;Mannen;2;2022;0.00016;99729;16;79.81
109;Mannen;2;2023;0.00015;99741;15;79.98
110;Mannen;2;2024;0.00015;99752;15;80.15
111;Mannen;2;2025;0.00014;99763;14;80.31
112;Mannen;2;2026;0.00014;99773;14;80.48
113;Mannen;2;2027;0.00013;99783;13;80.65
114;Mannen;2;2028;0.00013;99793;13;80.81
115;Mannen;2;2029;0.00012;99802;12;80.98
116;Mannen;2;2030;0.00012;99810;12;81.14
117;Mannen;2;2031;0.00011;99819;11;81.31
118;Mannen;2;2032;0.00011;99827;11;81.47
119;Mannen;2;2033;0.0001;99834;10;81.63
120;Mannen;2;2034;0.0001;99842;10;81.79
121;Mannen;2;2035;0.0001;99849;9;81.95
122;Mannen;2;2036;9e-05;99856;9;82.11
123;Mannen;2;2037;9e-05;99862;9;82.26
124;Mannen;2;2038;8e-05;99868;8;82.42
125;Mannen;2;2039;8e-05;99874;8;82.57
126;Mannen;2;2040;8e-05;99880;8;82.73
127;Mannen;2;2041;7e-05;99885;7;82.88
128;Mannen;2;2042;7e-05;99890;7;83.03
129;Mannen;2;2043;7e-05;99895;7;83.19
130;Mannen;2;2044;7e-05;99900;6;83.34
131;Mannen;2;2045;6e-05;99904;6;83.49
132;Mannen;2;2046;6e-05;99909;6;83.63
133;Mannen;2;2047;6e-05;99913;6;83.78
134;Mannen;2;2048;6e-05;99917;6;83.93
135;Mannen;2;2049;5e-05;99920;5;84.07
136;Mannen;2;2050;5e-05;99924;5;84.22
137;Mannen;2;2051;5e-05;99927;5;84.36
138;Mannen;2;2052;5e-05;99931;5;84.5
139;Mannen;2;2053;5e-05;99934;4;84.65
140;Mannen;2;2054;4e-05;99937;4;84.79
141;Mannen;2;2055;4e-05;99940;4;84.93
142;Mannen;2;2056;4e-05;99942;4;85.07
143;Mannen;2;2057;4e-05;99945;4;85.2
144;Mannen;2;2058;4e-05;99948;4;85.34
145;Mannen;2;2059;4e-05;99950;3;85.48
146;Mannen;2;2060;3e-05;99952;3;85.61
147;Mannen;3;2012;0.00016;99556;16;77.07
148;Mannen;3;2013;0.00015;99575;15;77.25
149;Mannen;3;2014;0.00015;99593;15;77.43
150;Mannen;3;2015;0.00014;99610;14;77.61
151;Mannen;3;2016;0.00014;99627;14;77.78
152;Mannen;3;2017;0.00013;99643;13;77.96
153;Mannen;3;2018;0.00013;99658;12;78.13
154;Mannen;3;2019;0.00012;99673;12;78.3
155;Mannen;3;2020;0.00012;99687;11;78.48
156;Mannen;3;2021;0.00011;99700;11;78.65
157;Mannen;3;2022;0.00011;99713;11;78.82
158;Mannen;3;2023;0.0001;99725;10;78.99
159;Mannen;3;2024;0.0001;99737;10;79.16
160;Mannen;3;2025;9e-05;99749;9;79.33
161;Mannen;3;2026;9e-05;99759;9;79.49
162;Mannen;3;2027;9e-05;99770;9;79.66
163;Mannen;3;2028;8e-05;99780;8;79.82
164;Mannen;3;2029;8e-05;99790;8;79.99
165;Mannen;3;2030;8e-05;99799;8;80.15
166;Mannen;3;2031;7e-05;99808;7;80.32
167;Mannen;3;2032;7e-05;99816;7;80.48
168;Mannen;3;2033;7e-05;99824;7;80.64
169;Mannen;3;2034;7e-05;99832;6;80.8
170;Mannen;3;2035;6e-05;99839;6;80.96
171;Mannen;3;2036;6e-05;99846;6;81.11
172;Mannen;3;2037;6e-05;99853;6;81.27
173;Mannen;3;2038;6e-05;99860;5;81.43
174;Mannen;3;2039;5e-05;99866;5;81.58
175;Mannen;3;2040;5e-05;99872;5;81.74
176;Mannen;3;2041;5e-05;99878;5;81.89
177;Mannen;3;2042;5e-05;99883;5;82.04
178;Mannen;3;2043;5e-05;99888;4;82.19
179;Mannen;3;2044;4e-05;99893;4;82.34
180;Mannen;3;2045;4e-05;99898;4;82.49
181;Mannen;3;2046;4e-05;99903;4;82.64
182;Mannen;3;2047;4e-05;99907;4;82.79
183;Mannen;3;2048;4e-05;99911;4;82.93
184;Mannen;3;2049;4e-05;99915;3;83.08
185;Mannen;3;2050;3e-05;99919;3;83.22
186;Mannen;3;2051;3e-05;99923;3;83.37
187;Mannen;3;2052;3e-05;99926;3;83.51
188;Mannen;3;2053;3e-05;99929;3;83.65
189;Mannen;3;2054;3e-05;99933;3;83.79
190;Mannen;3;2055;3e-05;99936;3;83.93
191;Mannen;3;2056;3e-05;99938;3;84.07
192;Mannen;3;2057;2e-05;99941;2;84.21
193;Mannen;3;2058;2e-05;99944;2;84.34
194;Mannen;3;2059;2e-05;99947;2;84.48
195;Mannen;3;2060;2e-05;99949;2;84.61
196;Mannen;4;2012;0.00012;99540;12;76.09
197;Mannen;4;2013;0.00012;99560;12;76.26
198;Mannen;4;2014;0.00011;99578;11;76.44
199;Mannen;4;2015;0.00011;99596;11;76.62
200;Mannen;4;2016;0.0001;99613;10;76.79
201;Mannen;4;2017;0.0001;99630;10;76.97
202;Mannen;4;2018;0.0001;99645;10;77.14
203;Mannen;4;2019;9e-05;99661;9;77.31
204;Mannen;4;2020;9e-05;99675;9;77.49
205;Mannen;4;2021;8e-05;99689;8;77.66
206;Mannen;4;2022;8e-05;99702;8;77.83
207;Mannen;4;2023;8e-05;99715;8;78.0
208;Mannen;4;2024;7e-05;99728;7;78.17
209;Mannen;4;2025;7e-05;99739;7;78.33
210;Mannen;4;2026;7e-05;99751;7;78.5
211;Mannen;4;2027;7e-05;99761;7;78.67
212;Mannen;4;2028;6e-05;99772;6;78.83
213;Mannen;4;2029;6e-05;99782;6;79.0
214;Mannen;4;2030;6e-05;99791;6;79.16
215;Mannen;4;2031;6e-05;99800;6;79.32
216;Mannen;4;2032;5e-05;99809;5;79.48
217;Mannen;4;2033;5e-05;99817;5;79.64
218;Mannen;4;2034;5e-05;99825;5;79.8
219;Mannen;4;2035;5e-05;99833;5;79.96
220;Mannen;4;2036;5e-05;99840;4;80.12
221;Mannen;4;2037;4e-05;99847;4;80.28
222;Mannen;4;2038;4e-05;99854;4;80.43
223;Mannen;4;2039;4e-05;99861;4;80.59
224;Mannen;4;2040;4e-05;99867;4;80.74
225;Mannen;4;2041;4e-05;99873;4;80.89
226;Mannen;4;2042;4e-05;99878;3;81.04
227;Mannen;4;2043;3e-05;99884;3;81.2
228;Mannen;4;2044;3e-05;99889;3;81.35
229;Mannen;4;2045;3e-05;99894;3;81.49
230;Mannen;4;2046;3e-05;99899;3;81.64
231;Mannen;4;2047;3e-05;99903;3;81.79
232;Mannen;4;2048;3e-05;99907;3;81.94
233;Mannen;4;2049;3e-05;99912;3;82.08
234;Mannen;4;2050;2e-05;99916;2;82.23
235;Mannen;4;2051;2e-05;99919;2;82.37
236;Mannen;4;2052;2e-05;99923;2;82.51
237;Mannen;4;2053;2e-05;99926;2;82.65
238;Mannen;4;2054;2e-05;99930;2;82.79
239;Mannen;4;2055;2e-05;99933;2;82.93
240;Mannen;4;2056;2e-05;99936;2;83.07
241;Mannen;4;2057;2e-05;99939;2;83.21
242;Mannen;4;2058;2e-05;99941;2;83.35
243;Mannen;4;2059;2e-05;99944;2;83.48
244;Mannen;4;2060;2e-05;99947;2;83.62
245;Mannen;5;2012;0.0001;99528;10;75.09
246;Mannen;5;2013;0.0001;99548;10;75.27
247;Mannen;5;2014;9e-05;99567;9;75.45
248;Mannen;5;2015;9e-05;99585;9;75.62
249;Mannen;5;2016;8e-05;99603;8;75.8
250;Mannen;5;2017;8e-05;99620;8;75.97
251;Mannen;5;2018;8e-05;99636;8;76.15
252;Mannen;5;2019;8e-05;99651;7;76.32
253;Mannen;5;2020;7e-05;99666;7;76.49
254;Mannen;5;2021;7e-05;99681;7;76.66
255;Mannen;5;2022;7e-05;99694;7;76.83
256;Mannen;5;2023;6e-05;99707;6;77.0
257;Mannen;5;2024;6e-05;99720;6;77.17
258;Mannen;5;2025;6e-05;99732;6;77.34
259;Mannen;5;2026;6e-05;99744;6;77.51
260;Mannen;5;2027;5e-05;99755;5;77.67
261;Mannen;5;2028;5e-05;99766;5;77.84
262;Mannen;5;2029;5e-05;99776;5;78.0
263;Mannen;5;2030;5e-05;99785;5;78.16
264;Mannen;5;2031;5e-05;99795;4;78.33
265;Mannen;5;2032;4e-05;99804;4;78.49
266;Mannen;5;2033;4e-05;99812;4;78.65
267;Mannen;5;2034;4e-05;99820;4;78.81
268;Mannen;5;2035;4e-05;99828;4;78.96
269;Mannen;5;2036;4e-05;99836;4;79.12
270;Mannen;5;2037;4e-05;99843;3;79.28
271;Mannen;5;2038;3e-05;99850;3;79.43
272;Mannen;5;2039;3e-05;99857;3;79.59
273;Mannen;5;2040;3e-05;99863;3;79.74
274;Mannen;5;2041;3e-05;99869;3;79.9
275;Mannen;5;2042;3e-05;99875;3;80.05
276;Mannen;5;2043;3e-05;99880;3;80.2
277;Mannen;5;2044;3e-05;99886;3;80.35
278;Mannen;5;2045;2e-05;99891;2;80.5
279;Mannen;5;2046;2e-05;99896;2;80.65
280;Mannen;5;2047;2e-05;99900;2;80.79
281;Mannen;5;2048;2e-05;99905;2;80.94
282;Mannen;5;2049;2e-05;99909;2;81.08
283;Mannen;5;2050;2e-05;99913;2;81.23
284;Mannen;5;2051;2e-05;99917;2;81.37
285;Mannen;5;2052;2e-05;99921;2;81.51
286;Mannen;5;2053;2e-05;99924;2;81.65
287;Mannen;5;2054;2e-05;99928;2;81.8
288;Mannen;5;2055;2e-05;99931;2;81.93
289;Mannen;5;2056;2e-05;99934;2;82.07
290;Mannen;5;2057;1e-05;99937;1;82.21
291;Mannen;5;2058;1e-05;99940;1;82.35
292;Mannen;5;2059;1e-05;99943;1;82.48
293;Mannen;5;2060;1e-05;99945;1;82.62
294;Mannen;6;2012;9e-05;99518;9;74.1
295;Mannen;6;2013;9e-05;99538;9;74.28
296;Mannen;6;2014;8e-05;99558;8;74.45
297;Mannen;6;2015;8e-05;99576;8;74.63
298;Mannen;6;2016;8e-05;99594;8;74.81
299;Mannen;6;2017;7e-05;99612;7;74.98
300;Mannen;6;2018;7e-05;99628;7;75.15
301;Mannen;6;2019;7e-05;99644;7;75.33
302;Mannen;6;2020;7e-05;99659;6;75.5
303;Mannen;6;2021;6e-05;99674;6;75.67
304;Mannen;6;2022;6e-05;99688;6;75.84
305;Mannen;6;2023;6e-05;99701;6;76.01
306;Mannen;6;2024;6e-05;99714;5;76.18
307;Mannen;6;2025;5e-05;99726;5;76.34
308;Mannen;6;2026;5e-05;99738;5;76.51
309;Mannen;6;2027;5e-05;99749;5;76.68
310;Mannen;6;2028;5e-05;99760;5;76.84
311;Mannen;6;2029;4e-05;99771;4;77.0
312;Mannen;6;2030;4e-05;99781;4;77.17
313;Mannen;6;2031;4e-05;99790;4;77.33
314;Mannen;6;2032;4e-05;99799;4;77.49
315;Mannen;6;2033;4e-05;99808;4;77.65
316;Mannen;6;2034;4e-05;99816;4;77.81
317;Mannen;6;2035;3e-05;99825;3;77.97
318;Mannen;6;2036;3e-05;99832;3;78.13
319;Mannen;6;2037;3e-05;99840;3;78.28
320;Mannen;6;2038;3e-05;99847;3;78.44
321;Mannen;6;2039;3e-05;99853;3;78.59
322;Mannen;6;2040;3e-05;99860;3;78.75
323;Mannen;6;2041;3e-05;99866;3;78.9
324;Mannen;6;2042;2e-05;99872;2;79.05
325;Mannen;6;2043;2e-05;99878;2;79.2
326;Mannen;6;2044;2e-05;99883;2;79.35
327;Mannen;6;2045;2e-05;99888;2;79.5
328;Mannen;6;2046;2e-05;99893;2;79.65
329;Mannen;6;2047;2e-05;99898;2;79.79
330;Mannen;6;2048;2e-05;99903;2;79.94
331;Mannen;6;2049;2e-05;99907;2;80.09
332;Mannen;6;2050;2e-05;99911;2;80.23
333;Mannen;6;2051;2e-05;99915;2;80.37
334;Mannen;6;2052;2e-05;99919;2;80.51
335;Mannen;6;2053;2e-05;99922;2;80.66
336;Mannen;6;2054;1e-05;99926;1;80.8
337;Mannen;6;2055;1e-05;99929;1;80.94
338;Mannen;6;2056;1e-05;99932;1;81.07
339;Mannen;6;2057;1e-05;99935;1;81.21
340;Mannen;6;2058;1e-05;99938;1;81.35
341;Mannen;6;2059;1e-05;99941;1;81.48
342;Mannen;6;2060;1e-05;99944;1;81.62
343;Mannen;7;2012;9e-05;99509;9;73.11
344;Mannen;7;2013;9e-05;99530;9;73.29
345;Mannen;7;2014;8e-05;99549;8;73.46
346;Mannen;7;2015;8e-05;99568;8;73.64
347;Mannen;7;2016;8e-05;99587;8;73.81
348;Mannen;7;2017;7e-05;99604;7;73.99
349;Mannen;7;2018;7e-05;99621;7;74.16
350;Mannen;7;2019;7e-05;99637;7;74.33
351;Mannen;7;2020;7e-05;99653;6;74.5
352;Mannen;7;2021;6e-05;99668;6;74.67
353;Mannen;7;2022;6e-05;99682;6;74.84
354;Mannen;7;2023;6e-05;99696;6;75.01
355;Mannen;7;2024;5e-05;99709;5;75.18
356;Mannen;7;2025;5e-05;99721;5;75.35
357;Mannen;7;2026;5e-05;99733;5;75.51
358;Mannen;7;2027;5e-05;99745;5;75.68
359;Mannen;7;2028;5e-05;99756;5;75.84
360;Mannen;7;2029;4e-05;99766;4;76.01
361;Mannen;7;2030;4e-05;99777;4;76.17
362;Mannen;7;2031;4e-05;99786;4;76.33
363;Mannen;7;2032;4e-05;99796;4;76.49
364;Mannen;7;2033;4e-05;99804;4;76.65
365;Mannen;7;2034;4e-05;99813;3;76.81
366;Mannen;7;2035;3e-05;99821;3;76.97
367;Mannen;7;2036;3e-05;99829;3;77.13
368;Mannen;7;2037;3e-05;99837;3;77.28
369;Mannen;7;2038;3e-05;99844;3;77.44
370;Mannen;7;2039;3e-05;99851;3;77.59
371;Mannen;7;2040;3e-05;99857;3;77.75
372;Mannen;7;2041;3e-05;99863;3;77.9
373;Mannen;7;2042;2e-05;99869;2;78.05
374;Mannen;7;2043;2e-05;99875;2;78.2
375;Mannen;7;2044;2e-05;99881;2;78.35
376;Mannen;7;2045;2e-05;99886;2;78.5
377;Mannen;7;2046;2e-05;99891;2;78.65
378;Mannen;7;2047;2e-05;99896;2;78.8
379;Mannen;7;2048;2e-05;99901;2;78.94
380;Mannen;7;2049;2e-05;99905;2;79.09
381;Mannen;7;2050;2e-05;99909;2;79.23
382;Mannen;7;2051;2e-05;99913;2;79.37
383;Mannen;7;2052;2e-05;99917;2;79.52
384;Mannen;7;2053;1e-05;99921;1;79.66
385;Mannen;7;2054;1e-05;99924;1;79.8
386;Mannen;7;2055;1e-05;99928;1;79.94
387;Mannen;7;2056;1e-05;99931;1;80.08
388;Mannen;7;2057;1e-05;99934;1;80.21
389;Mannen;7;2058;1e-05;99937;1;80.35
390;Mannen;7;2059;1e-05;99940;1;80.49
391;Mannen;7;2060;1e-05;99943;1;80.62
392;Mannen;8;2012;9e-05;99500;9;72.12
393;Mannen;8;2013;9e-05;99521;9;72.29
394;Mannen;8;2014;9e-05;99541;9;72.47
395;Mannen;8;2015;8e-05;99560;8;72.64
396;Mannen;8;2016;8e-05;99579;8;72.82
397;Mannen;8;2017;8e-05;99597;8;72.99
398;Mannen;8;2018;7e-05;99614;7;73.16
399;Mannen;8;2019;7e-05;99630;7;73.34
400;Mannen;8;2020;7e-05;99646;7;73.51
401;Mannen;8;2021;6e-05;99661;6;73.68
402;Mannen;8;2022;6e-05;99676;6;73.85
403;Mannen;8;2023;6e-05;99690;6;74.02
404;Mannen;8;2024;6e-05;99703;6;74.18
405;Mannen;8;2025;5e-05;99716;5;74.35
406;Mannen;8;2026;5e-05;99728;5;74.52
407;Mannen;8;2027;5e-05;99740;5;74.68
408;Mannen;8;2028;5e-05;99751;5;74.85
409;Mannen;8;2029;5e-05;99762;5;75.01
410;Mannen;8;2030;4e-05;99772;4;75.17
411;Mannen;8;2031;4e-05;99782;4;75.34
412;Mannen;8;2032;4e-05;99792;4;75.5
413;Mannen;8;2033;4e-05;99801;4;75.66
414;Mannen;8;2034;4e-05;99809;4;75.81
415;Mannen;8;2035;4e-05;99818;3;75.97
416;Mannen;8;2036;3e-05;99826;3;76.13
417;Mannen;8;2037;3e-05;99833;3;76.29
418;Mannen;8;2038;3e-05;99841;3;76.44
419;Mannen;8;2039;3e-05;99848;3;76.6
420;Mannen;8;2040;3e-05;99854;3;76.75
421;Mannen;8;2041;3e-05;99861;3;76.9
422;Mannen;8;2042;3e-05;99867;3;77.05
423;Mannen;8;2043;2e-05;99873;2;77.2
424;Mannen;8;2044;2e-05;99879;2;77.35
425;Mannen;8;2045;2e-05;99884;2;77.5
426;Mannen;8;2046;2e-05;99889;2;77.65
427;Mannen;8;2047;2e-05;99894;2;77.8
428;Mannen;8;2048;2e-05;99899;2;77.94
429;Mannen;8;2049;2e-05;99903;2;78.09
430;Mannen;8;2050;2e-05;99908;2;78.23
431;Mannen;8;2051;2e-05;99912;2;78.38
432;Mannen;8;2052;2e-05;99916;2;78.52
433;Mannen;8;2053;2e-05;99919;2;78.66
434;Mannen;8;2054;2e-05;99923;2;78.8
435;Mannen;8;2055;1e-05;99926;1;78.94
436;Mannen;8;2056;1e-05;99930;1;79.08
437;Mannen;8;2057;1e-05;99933;1;79.21
438;Mannen;8;2058;1e-05;99936;1;79.35
439;Mannen;8;2059;1e-05;99939;1;79.49
440;Mannen;8;2060;1e-05;99942;1;79.62
441;Mannen;9;2012;0.0001;99490;10;71.12
442;Mannen;9;2013;9e-05;99512;9;71.3
443;Mannen;9;2014;9e-05;99532;9;71.47
444;Mannen;9;2015;9e-05;99552;9;71.65
445;Mannen;9;2016;8e-05;99571;8;71.82
446;Mannen;9;2017;8e-05;99589;8;72.0
447;Mannen;9;2018;8e-05;99607;8;72.17
448;Mannen;9;2019;7e-05;99623;7;72.34
449;Mannen;9;2020;7e-05;99640;7;72.51
450;Mannen;9;2021;7e-05;99655;7;72.68
451;Mannen;9;2022;7e-05;99670;6;72.85
452;Mannen;9;2023;6e-05;99684;6;73.02
453;Mannen;9;2024;6e-05;99698;6;73.19
454;Mannen;9;2025;6e-05;99711;6;73.36
455;Mannen;9;2026;6e-05;99723;5;73.52
456;Mannen;9;2027;5e-05;99735;5;73.69
457;Mannen;9;2028;5e-05;99746;5;73.85
458;Mannen;9;2029;5e-05;99757;5;74.01
459;Mannen;9;2030;5e-05;99768;5;74.18
460;Mannen;9;2031;5e-05;99778;4;74.34
461;Mannen;9;2032;4e-05;99788;4;74.5
462;Mannen;9;2033;4e-05;99797;4;74.66
463;Mannen;9;2034;4e-05;99806;4;74.82
464;Mannen;9;2035;4e-05;99814;4;74.98
465;Mannen;9;2036;4e-05;99822;4;75.13
466;Mannen;9;2037;4e-05;99830;3;75.29
467;Mannen;9;2038;3e-05;99837;3;75.44
468;Mannen;9;2039;3e-05;99845;3;75.6
469;Mannen;9;2040;3e-05;99852;3;75.75
470;Mannen;9;2041;3e-05;99858;3;75.9
471;Mannen;9;2042;3e-05;99864;3;76.06
472;Mannen;9;2043;3e-05;99870;3;76.21
473;Mannen;9;2044;3e-05;99876;3;76.36
474;Mannen;9;2045;3e-05;99882;3;76.5
475;Mannen;9;2046;2e-05;99887;2;76.65
476;Mannen;9;2047;2e-05;99892;2;76.8
477;Mannen;9;2048;2e-05;99897;2;76.94
478;Mannen;9;2049;2e-05;99901;2;77.09
479;Mannen;9;2050;2e-05;99906;2;77.23
480;Mannen;9;2051;2e-05;99910;2;77.38
481;Mannen;9;2052;2e-05;99914;2;77.52
482;Mannen;9;2053;2e-05;99918;2;77.66
483;Mannen;9;2054;2e-05;99921;2;77.8
484;Mannen;9;2055;2e-05;99925;2;77.94
485;Mannen;9;2056;2e-05;99928;2;78.08
486;Mannen;9;2057;2e-05;99931;2;78.21
487;Mannen;9;2058;1e-05;99934;1;78.35
488;Mannen;9;2059;1e-05;99937;1;78.49
489;Mannen;9;2060;1e-05;99940;1;78.62
490;Mannen;10 jaar;2012;0.0001;99481;10;70.13
491;Mannen;10 jaar;2013;0.0001;99503;10;70.3
492;Mannen;10 jaar;2014;0.0001;99523;10;70.48
493;Mannen;10 jaar;2015;9e-05;99543;9;70.65
494;Mannen;10 jaar;2016;9e-05;99563;9;70.83
495;Mannen;10 jaar;2017;8e-05;99581;8;71.0
496;Mannen;10 jaar;2018;8e-05;99599;8;71.18
497;Mannen;10 jaar;2019;8e-05;99616;8;71.35
498;Mannen;10 jaar;2020;8e-05;99633;8;71.52
499;Mannen;10 jaar;2021;7e-05;99648;7;71.69
500;Mannen;10 jaar;2022;7e-05;99663;7;71.86
501;Mannen;10 jaar;2023;7e-05;99678;7;72.03
502;Mannen;10 jaar;2024;7e-05;99692;6;72.19
503;Mannen;10 jaar;2025;6e-05;99705;6;72.36
504;Mannen;10 jaar;2026;6e-05;99717;6;72.53
505;Mannen;10 jaar;2027;6e-05;99730;6;72.69
506;Mannen;10 jaar;2028;6e-05;99741;6;72.85
507;Mannen;10 jaar;2029;5e-05;99752;5;73.02
508;Mannen;10 jaar;2030;5e-05;99763;5;73.18
509;Mannen;10 jaar;2031;5e-05;99773;5;73.34
510;Mannen;10 jaar;2032;5e-05;99783;5;73.5
511;Mannen;10 jaar;2033;5e-05;99793;5;73.66
512;Mannen;10 jaar;2034;4e-05;99802;4;73.82
513;Mannen;10 jaar;2035;4e-05;99811;4;73.98
514;Mannen;10 jaar;2036;4e-05;99819;4;74.14
515;Mannen;10 jaar;2037;4e-05;99827;4;74.29
516;Mannen;10 jaar;2038;4e-05;99834;4;74.45
517;Mannen;10 jaar;2039;4e-05;99841;4;74.6
518;Mannen;10 jaar;2040;4e-05;99849;3;74.75
519;Mannen;10 jaar;2041;3e-05;99855;3;74.91
520;Mannen;10 jaar;2042;3e-05;99861;3;75.06
521;Mannen;10 jaar;2043;3e-05;99868;3;75.21
522;Mannen;10 jaar;2044;3e-05;99873;3;75.36
523;Mannen;10 jaar;2045;3e-05;99879;3;75.51
524;Mannen;10 jaar;2046;3e-05;99884;3;75.65
525;Mannen;10 jaar;2047;3e-05;99890;3;75.8
526;Mannen;10 jaar;2048;3e-05;99894;3;75.95
